index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
106,21,0,0,0,10.0,20,10.0,2.335131790214595,0,,29.045999979716438,5,17.0,42.854329745879795,15,69.0,65.99999999999999,0,,0,7.814,2725.0,1033,0,0.0,10330.0,False,-0.7609235803890674,0,7.418000000000002,1924.0,1107,0,0.0,11070.0,False,-0.7739833949457608,0,0.21800000000000003,69250,0,318,0.0,9236.627993549828,False,0.34887266944424,5,8.8,31243,917,0,0.0,2141.3158516267836,False,-0.40993630871549414,0,0.2,71783,43,685,1.0,30604.19387505547,False,0.06483128446654848,0,17.651000000000003,14649.0,351,0,0.0,10195.145992880469,False,-0.7585491728545023,0,0.2,103514,0,20,0.0,1319.9999999999998,False,-0.004814765280192591,0,0.6140000000000001,48426,1198,428,1.0,79587.48703556399,False,-0.1572274640537459,0.25,343514,0.0,0.0,10,0,0,5,1,1.0,9,14,23,212.0,85.0,14,7,23,1235,1.7277922560460865,198.85197320953012
107,23,0,0,0,10.0,20,10.0,2.2795832650688155,13,1.5384615384615385,29.359716616221267,9,34.77777777777778,41.604671423596805,14,25.0,66.0,11,66.0,8,7.894000000000001,2449.0,1042,0,0.0,10420.0,False,-0.7679231561723532,5,7.468000000000003,1704.0,1118,0,0.0,11180.0,False,-0.7789830919338222,0,0.21800000000000003,69475,3,323,1.0,9490.027216834675,False,0.35529488173433416,4,8.835000000000003,31159,917,0,0.0,2090.3778540681037,False,-0.4119352678444561,0,0.2,71840,37,690,1.0,29793.532797081985,False,0.06057207975423975,9,17.741000000000007,14125.0,356,0,0.0,10452.05911537477,False,-0.7633856723562674,0,0.2,103514,0,20,0.0,1320.0,False,-0.004814765280192591,0,0.6140000000000001,48802,1202,427,1.0,78190.81505116336,False,-0.16030677386287773,0.375,343068,0.0,0.0,13,0,0,4,6,6.0,11,15,22,234.0,99.0,15,8,22,1296,1.8844410380115733,200.7364142475417
108,22,0,0,0,10.0,20,10.0,2.3811619077881705,13,3.6923076923076925,29.359716616221267,0,,41.625379934670526,58,41.689655172413794,66.0,0,,4,7.926000000000002,2265.0,1052,0,0.0,10520.0,False,-0.7719835161505363,9,7.553000000000003,1417.0,1128,0,0.0,11280.0,False,-0.7861644748803103,0,0.21800000000000003,69427,6,333,1.0,9791.07260464841,False,0.3571669978329202,0,8.831000000000001,31159,917,0,0.0,2183.525469441752,False,-0.4110848066263558,0,0.2,71840,27,700,1.0,29930.478302907344,False,0.06140932897367023,58,18.312000000000005,11743.0,356,0,0.0,10452.05911537477,False,-0.7925115298083051,0,0.2,103514,0,20,0.0,1320.0,False,-0.004814765280192591,0,0.6140000000000001,46384,1250,437,1.0,80873.72491833815,False,-0.17059112268892151,0.375,337749,0.0,0.0,8,0,0,8,6,6.0,9,17,18,255.0,60.0,17,5,18,200,2.1409254249883816,202.87733967253007
109,18,0,0,0,10.0,20,10.0,2.341724555746618,10,1.7,29.034442757195194,4,17.0,41.55294152428767,57,41.280701754385966,66.0,10,66.0,5,7.972000000000002,2051.0,1062,0,0.0,10620.0,False,-0.7769529119447306,5,7.594000000000001,1212.0,1138,0,0.0,11380.0,False,-0.7908611599297012,0,0.21800000000000003,69481,3,339,1.0,9849.70126835641,False,0.3586883595525849,0,8.831,31156,920,0,0.0,2154.3865912868887,False,-0.41140563344514647,0,0.2,71772,21,710,1.0,30112.311780145345,False,0.06168954293768469,57,18.824000000000005,9382.0,356,0,0.0,10336.261621561489,False,-0.8220885659515945,0,0.2,103514,0,20,0.0,1320.0,False,-0.004814765280192591,0,0.6140000000000001,44691,1297,437,1.0,82736.16515700112,False,-0.1778684864202549,0.375,333259,0.0,0.0,13,0,0,4,6,6.0,9,13,15,194.0,15.0,13,5,15,928,1.6472788040409796,204.52461847657105
110,15,0,0,0,10.0,20,10.0,2.621519823122766,70,3.242857142857143,28.574811417546904,5,16.0,41.609707439699584,56,41.857142857142854,66.00000000000001,9,66.0,33,8.297,1088.0,1076,0,0.0,10760.0,False,-0.8040118780679959,37,7.959000000000001,120.0,1144,0,0.0,11440.0,False,-0.823041027816496,0,0.21800000000000003,69461,3,349,1.0,9980.473744193238,False,0.359517135147757,5,8.881000000000002,30839,980,0,0.0,2569.089426660311,False,-0.4134078718600121,0,0.2,71795,11,719,1.0,30231.702574737017,False,0.06270069925740693,55,19.317000000000007,7221.0,361,0,0.0,10315.506921734432,False,-0.8486390391540147,0,0.2,103514,0,20,0.0,1320.0000000000002,False,-0.004814765280192591,0,0.6140000000000001,42941,1343,438,1.0,84789.83709151656,False,-0.1847769488740874,0.375,326979,0.0,0.0,9,0,0,3,13,13.0,6,9,19,137.0,18.0,9,6,19,817,1.42556725704344,205.9501857336145
111,19,0,0,0,10.0,20,10.0,2.6129331441061447,11,2.4545454545454546,27.7336989677074,10,17.0,41.89460991071182,9,50.44444444444444,66.00000000000001,0,,1,8.274000000000001,946.0,1088,0,0.0,10880.0,False,-0.806496575965093,10,8.022,-192.0,1152,0,0.0,11520.0,False,-0.8312829525483304,0,0.21800000000000003,69525,0,352,0.8,9762.262036633005,False,0.3586934795083634,5,8.926000000000002,30728,986,0,0.0,2576.3520800886586,False,-0.4153684779861525,0,0.2,72155,1,724,1.0,30359.431274323066,False,0.06788349213359167,4,19.302000000000003,6915.0,371,0,0.0,10289.202317019446,False,-0.8525414675603765,0,0.2,103514,0,20,0.0,1320.0000000000002,False,-0.004814765280192591,0,0.6140000000000001,42487,1342,448,1.0,85790.56650017528,False,-0.1843340219521997,0.35,326078,0.0,0.0,8,0,0,7,7,7.0,7,14,17,210.0,15.0,14,5,17,645,2.062760225031525,208.01294595864601
112,17,0,0,0,10.0,20,10.0,2.7091649712854116,19,3.6842105263157894,29.17307438183314,10,47.0,42.25668904845545,8,53.625,66.00000000000001,0,,9,8.363,699.0,1094,0,0.0,10940.0,False,-0.8130719350342404,10,8.112000000000002,-13038.0,1166,0,0.0,11660.0,False,-1.2184110053936126,0,0.21800000000000003,69945,5,352,1.0,10282.468007261692,False,0.371112503033633,0,8.921,30708,990,0,0.0,2682.0733215725572,False,-0.4147684264779819,0,0.2,72280,0,725,0.6,30636.099560130202,False,0.07110340510943725,3,19.328000000000007,6581.0,376,0,0.0,10969.07596756926,False,-0.8524688751478348,0,0.2,103514,0,20,0.0,1320.0000000000002,False,-0.004814765280192591,0,0.6140000000000001,42058,1340,458,1.0,86851.96332493032,False,-0.1833624862677434,0.325,312747,0.0,0.0,5,0,0,9,10,452.3833333333333,4,13,20,175.0,42.0,13,4,20,890,1.5531426999950781,209.5660886586411
113,20,0,0,1,10.0,17,10.0,2.7091649712854116,0,,29.575579313344864,20,32.0,41.72090912306372,18,34.77777777777778,66.00000000000001,0,,0,8.354000000000001,599.0,1104,0,0.0,11040.0,False,-0.8145869947275922,0,8.102,-76585.83333333333,1173,0,0.0,11730.0,True,-3.142925681271842,0,0.21800000000000003,70415,0,347,0.5,10262.726021730668,False,0.3795146907741601,10,9.021,30458,990,0,0.0,2682.0733215725572,False,-0.41933355256676447,0,0.2,71960,0,735,1.0,30664.868205451836,False,0.06736649551527728,18,19.505000000000003,5649.0,386,0,0.0,11416.173614951118,False,-0.8611314477645041,0,0.2,103514,0,20,0.0,1320.0000000000002,False,-0.004814765280192591,0,0.6140000000000001,41432,1348,468,1.0,87127.78549788991,False,-0.18802525125675923,0.3125,324027,0.0,0.1,6,0,0,8,10,12519.361666666666,8,16,18,203.0,42.0,16,4,18,570,2.3367107149679214,211.902799373609
114,18,0,0,0,10.0,10,10.0,2.7091649712854116,0,,28.828772689093185,56,27.142857142857142,41.43028074532476,4,25.0,66.0,12,66.0,0,8.354000000000001,499.0,1114,0,0.0,11140.0,False,-0.8161020544209442,0,8.102,-76585.83333333333,1173,0,0.0,11730.0,True,-3.142925681271842,0,0.21800000000000003,70650,0,342,0.0,9859.44025966987,False,0.38012380859037925,51,9.521,28669,990,0,0.0,2682.0733215725572,False,-0.45200159485809255,0,0.2,70915,25,745,1.0,31586.278472494276,False,0.06022204169872881,4,19.527000000000005,5043.0,407,0,0.0,11733.310484460926,False,-0.8666024082971954,0,0.2,103514,0,20,0.0,1320.0,False,-0.004814765280192591,0,0.6140000000000001,42124,1342,466,1.0,86355.43676022583,False,-0.1851036666719567,0.25,321414,0.0,0.1,9,0,0,6,10,19156.458333333332,5,11,19,176.0,66.0,11,7,19,1127,1.5550676060374826,213.4578669796465
115,19,0,0,0,10.0,7,10.0,2.716608477320043,5,3.0,28.149944031125177,23,23.304347826086957,40.74606935486034,9,25.0,66.00000000000001,10,66.0,5,8.404000000000002,329.0,1121,0,0.0,11210.0,False,-0.8201927155929943,0,8.102,-76585.83333333333,1173,0,0.0,11730.0,True,-3.142925681271842,0,0.21800000000000003,70870,0,342,0.5,9627.28085864481,False,0.38202144567175655,18,9.65,28089,990,0,0.0,2689.4423925468427,False,-0.4625254059077585,0,0.2,70614,33,755,1.0,31692.230515946685,False,0.057189333455282224,9,19.613000000000007,4529.0,412,0,0.0,11597.776940823573,False,-0.8737159498867517,0,0.2,103514,0,20,0.0,1320.0000000000002,False,-0.004814765280192591,0,0.6140000000000001,42559,1341,466,1.0,85396.47900486772,False,-0.18552857809249448,0.3125,320504,0.0,0.1,7,0,0,7,11,18519.24305555555,4,11,21,175.0,70.0,11,8,21,965,1.8257212829776108,215.2835882626241
116,21,0,0,0,10.0,8,10.0,2.716608477320043,0,,28.149944031125177,0,,40.04971379568496,9,25.0,66.00000000000001,12,66.0,0,8.399000000000001,249.0,1129,0,0.0,11290.0,False,-0.8214047633476759,0,8.102,-76585.83333333333,1173,0,0.0,11730.0,True,-3.142925681271842,0,0.21800000000000003,70870,0,342,0.0,9627.28085864481,False,0.38202144567175655,0,9.632,28089,990,0,0.0,2689.4423925468427,False,-0.4625254059077585,0,0.2,70614,23,765,1.0,31285.479766414872,False,0.05470256511998141,9,19.694000000000003,4250.0,412,0,0.0,11597.776940823573,False,-0.877127416817532,0,0.2,103514,0,20,0.0,1320.0000000000002,False,-0.004814765280192591,0,0.6140000000000001,43126,1340,464,1.0,84290.61648621786,False,-0.18539417792555335,0.25,320712,0.0,0.1,7,0,0,5,5,7481.236111111111,6,11,21,174.0,75.0,11,10,21,872,1.773868335003499,217.0574565976276
117,21,0,0,0,10.0,11,10.0,2.70854879217642,2,2.0,27.891334899665416,4,17.0,40.60633709433919,71,42.04225352112676,66.00000000000001,11,66.0,2,8.419000000000002,97.0,1140,0,0.0,11400.0,False,-0.8243439791527786,0,8.102,-76585.83333333333,1173,0,0.0,11730.0,True,-3.142925681271842,0,0.21800000000000003,70866,0,344,0.2,9594.619205484903,False,0.38165019452444987,4,9.672000000000002,28005,990,0,0.0,2681.4633042546557,False,-0.46413213936184416,0,0.2,70546,17,775,1.0,31944.063941407185,False,0.05789750890409493,71,20.395000000000003,1043.0,412,0,0.0,11491.229978662152,False,-0.9169923457279499,0,0.2,103514,0,20,0.0,1320.0000000000002,False,-0.004814765280192591,0,0.6140000000000001,40867,1401,463,1.0,87447.47826916921,False,-0.19189572656542336,0.275,314938,0.0,0.1,8,0,0,8,8,8304.798611111111,3,11,20,188.0,75.0,11,10,20,836,1.7667438680073246,218.82420046563493
118,20,0,0,0,10.000000000000002,8,10.0,2.7139269182915187,10,2.8,27.617707602765023,4,17.0,41.30566464491693,59,44.016949152542374,66.00000000000001,7,66.0,10,8.517000000000003,-216.0,1148,0,0.0,11480.000000000002,False,-0.8326162050784801,0,8.102,-76585.83333333333,1173,0,0.0,11730.000000000002,True,-3.142925681271842,0,0.21800000000000003,70844,0,351,0.7,9693.815368570524,False,0.38215414941265574,4,9.708,27915,993,0,0.0,2694.929429863478,False,-0.46565263563114256,0,0.2,70678,11,777,1.0,32398.29621273087,False,0.06228859428445319,51,20.834000000000003,584.0,412,0,0.0,11378.49553233919,False,-0.9232939881617257,0,0.2,103514,0,20,0.0,1320.0000000000002,False,-0.004814765280192591,0,0.6140000000000001,38732,1450,466,1.0,90649.21373512955,False,-0.19699834857787898,0.3375,312051,0.0,0.1,7,0,0,7,9,14049.736111111111,6,13,18,163.0,21.0,13,7,18,742,2.5891421149717644,221.4133425806067
119,18,0,0,0,10.0,10,10.0,2.670270722664825,4,1.0,27.329364607342672,4,17.0,40.87651667966839,7,25.0,66.00000000000001,8,66.0,4,8.547,-6446.0,1158,0,0.0,11580.0,False,-1.0198775831767772,0,8.102,-76585.83333333333,1173,0,0.0,11730.0,True,-3.142925681271842,0,0.21800000000000003,70844,0,351,0.0,9592.606977177278,False,0.3812300912767497,4,9.744,27827,997,0,0.0,2662.2599104968303,False,-0.46755784096473135,0,0.2,70610,5,787,1.0,32306.46544993574,False,0.060895696232320454,7,20.853000000000005,367.0,412,0,0.0,11259.698218225181,False,-0.9266736472235967,0,0.2,103514,0,20,0.0,1320.0000000000002,False,-0.004814765280192591,0,0.6140000000000001,39085,1447,468,1.0,90036.31963548018,False,-0.19655362332352463,0.25,305801,0.0,0.1,3,0,0,7,11,19589.91111111111,3,10,19,147.0,54.0,10,8,19,528,1.7975588699919172,223.2109014505986
120,19,0,0,1,9.999999999999998,7,10.0,2.670270722664825,0,,28.77928973340978,10,48.0,40.87651667966839,0,,66.00000000000001,5,66.0,0,8.543000000000001,-41990.27777777778,1165,0,0.0,11649.999999999998,True,-2.0958510931997387,0,8.102000000000002,-76585.83333333333,1173,0,0.0,11729.999999999998,True,-3.142925681271842,0,0.21800000000000003,71324,0,341,0.0,9813.737799092734,False,0.3920141135355324,0,9.740000000000002,27827,997,0,0.0,2662.2599104968303,False,-0.46755784096473135,0,0.2,70610,0,792,0.5,32374.201210297368,False,0.061309815061182354,0,20.846000000000004,-249.0,422,0,0.0,12144.860267498927,False,-0.9287941242831704,0,0.2,103514,0,20,0.0,1320.0000000000002,False,-0.004814765280192591,0,0.6140000000000001,39415,1437,473,1.0,89957.55446868349,False,-0.19377732442020534,0.1875,312441,0.0,0.2,3,0,0,10,8,17036.642613378684,2,12,15,168.0,21.0,12,7,15,565,1.7243295810185373,224.93523103161715
121,15,0,0,0,9.999999999999998,0,,2.670270722664825,0,,28.337479511699915,5,17.0,40.87651667966839,0,,66.00000000000003,9,66.0,0,8.543000000000001,-41990.27777777778,1165,0,0.0,11649.999999999998,True,-2.0958510931997387,0,8.102,-76585.83333333333,1173,0,0.0,11729.999999999998,True,-3.142925681271842,0,0.21800000000000003,71324,0,341,0.0,9663.080513489671,False,0.39063857452558903,5,9.79,27722,997,0,0.0,2662.2599104968303,False,-0.46947519392202003,0,0.2,70525,0,797,0.5,32578.583793695707,False,0.06152002123727239,0,20.846000000000004,-268.0,422,0,0.0,11958.416353937364,False,-0.9301663160196046,0,0.2,103514,0,20,0.0,1320.0000000000005,False,-0.004814765280192591,0,0.6140000000000001,40009,1427,474,1.0,89614.7893018868,False,-0.18974001556254988,0.1875,312826,0.0,0.2,3,0,0,6,8,15756.525462962962,2,8,17,129.0,21.0,8,7,17,594,1.1814822479500435,226.1167132795672
122,17,0,0,0,9.999999999999998,0,,2.670270722664825,0,,30.00383466153036,20,40.0,40.55167248628682,5,25.0,66.00000000000003,6,66.0,0,8.543000000000001,-41990.27777777778,1165,0,0.0,11649.999999999998,True,-2.0958510931997387,0,8.102,-76585.83333333333,1173,0,0.0,11729.999999999998,True,-3.142925681271842,0,0.21800000000000003,72039,0,326,0.0,9781.250099658897,False,0.4047737532609509,5,9.835,27617,997,0,0.0,2662.2599104968303,False,-0.4713925468793087,0,0.2,70205,0,807,1.0,32725.19969643346,False,0.05850359913694453,5,20.896,-3231.0,432,0,0.0,12961.656573781114,False,-0.9602627894930419,0,0.2,103514,0,20,0.0,1320.0000000000005,False,-0.004814765280192591,0,0.6140000000000001,40280,1422,478,1.0,89212.47827549987,False,-0.18907278379650028,0.25,310424,0.0,0.2,3,0,0,5,13,19246.83405783117,2,7,20,96.0,60.0,7,10,20,631,1.4712248900323175,227.5879381695995
123,20,0,0,0,9.999999999999998,0,,2.670270722664825,0,,29.213253694270872,45,27.0,40.55167248628682,0,,66.00000000000001,10,66.0,0,8.543000000000001,-41990.27777777778,1165,0,0.0,11649.999999999998,True,-2.0958510931997387,0,8.102,-76585.83333333333,1173,0,0.0,11729.999999999998,True,-3.142925681271842,0,0.21800000000000003,72039,0,326,0.0,9523.520704332304,False,0.4024206188880476,45,10.280000000000001,26280,997,0,0.0,2662.2599104968303,False,-0.49580684120211793,0,0.2,69092,29,817,1.0,33977.90077843019,False,0.05255310259118762,0,20.891000000000005,-7901.0,438,0,0.0,12795.405118090643,False,-1.0183815394514102,0,0.2,103514,0,20,0.0,1320.0000000000002,False,-0.004814765280192591,0,0.6140000000000001,40940,1412,478,1.0,88806.961550637,False,-0.18470470609566,0.25,303964,0.0,0.2,3,0,0,8,12,24154.1526416122,1,9,22,147.0,78.0,9,11,22,660,1.4084159400081262,228.99635410960764
124,22,0,0,0,9.999999999999998,0,,2.670270722664825,0,,28.164977440299168,14,16.642857142857142,40.72291693298217,6,47.0,66.00000000000001,0,,0,8.543000000000001,-41990.27777777778,1165,0,0.0,11649.999999999998,True,-2.0958510931997387,0,8.102,-76585.83333333333,1173,0,0.0,11729.999999999998,True,-3.142925681271842,0,0.21800000000000003,72124,0,321,0.0,9040.957758336033,False,0.39956684036973905,9,10.325000000000001,26051,997,0,0.0,2662.2599104968303,False,-0.4999884966994428,0,0.2,68859,33,827,1.0,34607.29655910613,False,0.05355206191449398,6,20.951000000000004,-8587.0,438,0,0.0,12336.260118851036,False,-1.029576683914438,0,0.2,103514,0,20,0.0,1320.0000000000002,False,-0.004814765280192591,0,0.6140000000000001,40658,1408,488,1.0,89545.8670416389,False,-0.18386926077285148,0.25,302619,0.0,0.2,1,0,0,6,11,20622.28611111111,4,10,24,165.0,96.0,10,12,24,85,1.3962623999686912,230.39261650957633
125,24,0,0,0,9.999999999999998,0,,2.670270722664825,0,,27.877021396128303,4,17.0,42.44701681160528,77,47.0,66.00000000000001,10,66.0,0,8.543000000000003,-41990.27777777778,1165,0,0.0,11649.999999999998,True,-2.0958510931997387,0,8.102,-76585.83333333333,1173,0,0.0,11729.999999999998,True,-3.142925681271842,0,0.21800000000000003,72124,0,321,0.0,8948.523868157185,False,0.3987228956426527,4,10.356000000000002,25967,997,0,0.0,2662.2599104968303,False,-0.5015223790652737,0,0.2,69481,27,827,1.0,35856.36248089303,False,0.06879401881132406,67,21.615000000000002,-11436.0,438,0,0.0,12210.135371504197,False,-1.065183868459801,0,0.2,103514,0,20,0.0,1320.0000000000002,False,-0.004814765280192591,0,0.6140000000000001,37699,1475,488,1.0,94817.34979711779,False,-0.1869573845644845,0.25,297349,0.0,0.2,6,0,0,6,10,23799.169444444447,7,13,27,219.0,93.0,13,11,27,1350,1.6511398120201193,232.04375632159645
126,27,0,0,0,9.999999999999998,0,,2.670270722664825,0,,27.877021396128303,0,,42.144708785947195,71,41.070422535211264,66.0,12,66.0,0,8.543000000000003,-41990.27777777778,1165,0,0.0,11649.999999999998,True,-2.0958510931997387,0,8.102,-76585.83333333333,1173,0,0.0,11729.999999999998,True,-3.142925681271842,0,0.21800000000000003,72124,0,321,0.0,8948.523868157185,False,0.3987228956426527,0,10.352,25967,997,0,0.0,2662.2599104968303,False,-0.5015223790652737,0,0.2,69481,17,837,1.0,35749.03061757198,False,0.06813781970319008,71,22.258,-15689.0,438,0,0.0,12210.135371504197,False,-1.117187341064132,0,0.2,103514,0,20,0.0,1320.0,False,-0.004814765280192591,0,0.6140000000000001,35575,1536,486,1.0,96810.2726952149,False,-0.19772887953908702,0.25,290972,0.0,0.2,4,0,0,10,10,19072.847222222223,5,15,34,218.0,104.0,15,12,34,792,1.8543926139827818,233.89814893557923
127,34,0,0,0,9.999999999999998,0,,2.670270722664825,0,,28.53833391495477,5,47.0,41.304215910856016,15,25.0,66.0,12,66.0,0,8.543000000000001,-41990.27777777778,1165,0,0.0,11649.999999999998,True,-2.0958510931997387,0,8.102,-76585.83333333333,1173,0,0.0,11729.999999999998,True,-3.142925681271842,0,0.21800000000000003,72359,0,316,0.0,9018.113517125706,False,0.4036494852101393,0,10.352,25967,997,0,0.0,2662.2599104968303,False,-0.5015223790652737,0,0.2,69481,7,847,1.0,35184.43921389973,False,0.06468605464399521,15,22.337000000000003,-38392.0,443,0,0.0,12642.481924324962,False,-1.3921445659591543,0,0.2,103514,0,20,0.0,1320.0,False,-0.004814765280192591,0,0.6140000000000001,35992,1541,484,1.0,95593.79671862912,False,-0.1995557962579093,0.25,268921,0.0,0.2,4,0,0,15,10,17320.53870173365,3,18,31,268.0,99.0,18,16,31,792,2.479111638967879,236.3772605745471
128,31,0,0,0,9.999999999999998,0,,2.670270722664825,0,,27.755980833247897,9,16.444444444444443,40.51542505293066,14,25.0,66.0,12,66.0,0,8.543000000000001,-41990.27777777778,1165,0,0.0,11649.999999999998,True,-2.0958510931997387,0,8.102000000000002,-76585.83333333333,1173,0,0.0,11729.999999999998,True,-3.142925681271842,0,0.21800000000000003,72439,0,311,0.0,8632.110039140096,False,0.4015860164631238,4,10.392000000000001,25883,997,0,0.0,2662.2599104968303,False,-0.5030562614311046,0,0.2,69333,6,857,1.0,34888.25515536106,False,0.06106559526650437,14,22.462000000000003,-42049.0,443,0,0.0,12295.899509128818,False,-1.4389793752422335,0,0.2,103514,0,20,0.0,1320.0,False,-0.004814765280192591,0,0.6140000000000001,36434,1545,482,1.0,94408.33170677787,False,-0.20099575982165377,0.25,265554,0.0,0.2,5,0,0,11,11,19877.113425925927,3,14,29,211.0,96.0,14,17,29,872,1.7122802039957605,238.08954077854287
129,29,0,0,1,9.999999999999998,0,,2.670270722664825,0,,27.755980833247897,0,,40.51542505293066,0,,66.0,6,66.0,0,8.543000000000001,-41990.27777777778,1165,0,0.0,11649.999999999998,True,-2.0958510931997387,0,8.102000000000002,-76585.83333333333,1173,0,0.0,11729.999999999998,True,-3.142925681271842,0,0.21800000000000003,72439,0,311,0.0,8632.110039140096,False,0.4015860164631238,0,10.388000000000002,25883,997,0,0.0,2662.2599104968303,False,-0.5030562614311046,0,0.2,69333,0,863,0.6,34964.81182067916,False,0.061533642815005375,0,22.448000000000004,-55256.444444444445,443,0,0.0,12295.899509128818,True,-1.6004731385481092,0,0.2,103514,0,20,0.0,1320.0,False,-0.004814765280192591,0,0.6140000000000001,36830,1535,486,1.0,94267.17745624855,False,-0.19788696069733586,0.2,307999,0.0,0.3,2,0,0,6,11,14799.582830969268,3,9,27,139.0,108.0,9,20,27,396,3.5118972240015864,241.60143800254446
130,27,0,0,0,9.999999999999998,0,,2.670270722664825,0,,27.342964870131212,5,17.0,40.63757246189332,5,47.0,66.0,0,,0,8.543000000000001,-41990.27777777778,1165,0,0.0,11649.999999999998,True,-2.0958510931997387,0,8.102000000000002,-76585.83333333333,1173,0,0.0,11729.999999999998,True,-3.142925681271842,0,0.21800000000000003,72439,0,311,0.0,8503.662074610807,False,0.40041325415527634,5,10.438000000000002,25778,997,0,0.0,2662.2599104968303,False,-0.5049736143883933,0,0.2,69483,0,863,0.5,35070.22503461393,False,0.06401223380539917,0,22.448000000000004,-55256.444444444445,443,0,0.0,12112.933437468128,True,-1.6015917455425992,0,0.2,103514,0,20,0.0,1320.0,False,-0.004814765280192591,0,0.6140000000000001,36595,1530,496,1.0,94911.48586669678,False,-0.19705436736135207,0.1875,307809,0.0,0.3,1,0,0,3,11,22021.962037037036,2,5,14,135.0,60.0,10,17,14,235,1.476035671948921,243.07747367449338
131,14,0,0,0,9.999999999999998,0,,2.670270722664825,0,,27.458814638287116,14,28.428571428571427,40.63757246189332,0,,65.99999999999999,9,66.0,0,8.543000000000001,-41990.27777777778,1165,0,0.0,11649.999999999998,True,-2.0958510931997387,0,8.102000000000002,-76585.83333333333,1173,0,0.0,11729.999999999998,True,-3.142925681271842,0,0.21800000000000003,72837,0,297,0.0,8155.267947571273,False,0.4045000086515646,0,10.433000000000002,25778,997,0,0.0,2662.2599104968303,False,-0.5049736143883933,0,0.2,69085,4,873,1.0,35586.436017786014,False,0.062301676496252324,0,22.448000000000004,-55256.444444444445,443,0,0.0,12164.254884761192,True,-1.601277979556434,0,0.2,103514,0,20,0.0,1319.9999999999998,False,-0.004814765280192591,0,0.6140000000000001,37189,1520,497,1.0,94571.11014207784,False,-0.19300564520683505,0.25,308403,0.0,0.3,6,0,0,3,7,11163.636044973544,1,4,16,72.0,60.0,4,10,16,992,1.0974763060221449,244.17494998051552
132,16,0,0,0,9.999999999999998,0,,2.670270722664825,0,,27.033909155953,5,17.0,40.63757246189332,0,,65.99999999999999,0,,0,8.543000000000001,-41990.27777777778,1165,0,0.0,11649.999999999998,True,-2.0958510931997387,0,8.102000000000002,-76585.83333333333,1173,0,0.0,11729.999999999998,True,-3.142925681271842,0,0.21800000000000003,72837,0,297,0.0,8029.071019318041,False,0.4033477988725786,5,10.483,25673,997,0,0.0,2662.2599104968303,False,-0.5068909673456821,0,0.2,69000,0,882,0.9,35842.33891138991,False,0.0628268644546538,0,22.448000000000004,-55256.444444444445,443,0,0.0,11976.021756087179,True,-1.60242878796817,0,0.2,103514,0,20,0.0,1319.9999999999998,False,-0.004814765280192591,0,0.6140000000000001,37189,1510,507,1.0,94824.73441745891,False,-0.19179419544957438,0.2375,308213,0.0,0.3,0,0,0,3,8,16999.94583333333,2,5,13,63.0,47.0,5,11,13,0,0.782689286977984,244.9576392674935
