index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
106,9,0,0,0,10.0,20,10.0,35.7392958583622,8,32.0,9.024159110667927,0,,40.3766880056054,5,20.0,52.0,20,52.0,0,2.3150000000000004,72446,31,57,1.0,2347.1398639266454,False,0.6059414932150283,0,2.4860000000000007,73857,4,37,1.0,1362.3539467594014,False,0.6259800395571681,0,2.702000000000001,23010.0,1116,0,0.0,39885.054177932216,False,-0.3294116172958517,0,3.5480000000000005,-70298.33333333334,1384,0,0.0,49463.18546797328,True,-1.7114023074899565,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,88226,0,178,0.1,7187.050464997762,False,0.2180078959010265,0,4.133,102589,0,14,0.5,728.0,False,-0.04994232455128501,0,4.9430000000000005,95455,0,104,0.0,5408.0,False,-0.0941817007336317,0.325,531863,0.0,0.1,23,0,0,4,2,113.7620561738209,4,8,9,114.0,3.0,8,1,9,1596,1.938286816002801,221.88517672626767
107,9,0,0,0,10.0,20,10.0,35.55236855844157,9,31.22222222222222,9.326881677540076,5,14.0,40.3766880056054,0,,52.0,20,52.0,0,2.315000000000001,72462,32,63,1.0,2559.799219181819,False,0.6086099997729355,0,2.4860000000000007,73922,3,42,1.0,1523.199479454546,False,0.6291523000682185,5,2.7520000000000007,22624.0,1125,0,0.0,39996.41462824677,False,-0.3345686736694657,0,3.548000000000001,-70298.33333333334,1384,0,0.0,49204.478084883136,True,-1.7134218180680039,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,88156,0,183,0.5,7388.933905025789,False,0.2184183451948385,0,4.133000000000001,103057,0,5,0.0,260.0,False,-0.047782955751395746,0,4.9430000000000005,96027,0,93,0.0,4836.0,False,-0.09154247220043372,0.3125,532528,0.0,0.1,26,0,0,3,2,2.0,4,7,9,111.0,6.0,7,2,9,1521,1.8425932899699546,223.72777001623763
108,9,0,0,0,10.0,20,10.0,35.07335230340051,24,31.166666666666668,9.326881677540076,0,,40.3766880056054,0,,52.00000000000001,20,52.0,0,2.3150000000000004,72673,35,62,1.0,2524.5478428108318,False,0.612828278029,0,2.4860000000000007,74259,0,39,1.0,1367.8607398326199,False,0.6348093532113851,0,2.7470000000000008,21876.0,1149,0,0.0,40299.28179660719,False,-0.343882456468126,0,3.5480000000000005,-70298.33333333334,1384,0,0.0,48541.51958790631,True,-1.7185969765094016,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,88156,0,183,0.0,7388.933905025789,False,0.2184183451948385,1,4.143000000000001,103307,0,0,0.0,0.0,False,-0.04667558713606792,0,4.943000000000001,96755,0,79,0.0,4108.000000000001,False,-0.08818345406727264,0.25,533306,0.0,0.1,23,0,0,3,3,2102.710365853659,4,7,8,111.0,6.0,7,2,8,1832,1.8063751999870874,225.53414521622472
109,8,0,0,0,10.0,20,10.0,34.72761696326935,28,32.285714285714285,9.326881677540076,0,,39.537154861785375,8,32.25,52.0,15,52.0,0,2.3150000000000004,73177,34,54,1.0,2215.291316016545,False,0.6204494929978682,0,2.4860000000000007,74459,1,39,1.0,1364.3770615675046,False,0.6391341680289636,0,2.7470000000000008,20972.0,1177,0,0.0,40874.405165768025,False,-0.35350648562286874,0,3.5480000000000005,-70298.33333333334,1384,0,0.0,48063.02187716478,True,-1.72233220500142,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,88414,0,175,0.0,6919.00210081244,False,0.21872389799570502,0,4.142000000000002,103307,0,0,0.0,0.0,False,-0.04667558713606792,0,4.9430000000000005,97277,0,72,0.8,3744.0,False,-0.08504590965717714,0.35,533886,0.0,0.1,21,0,0,2,2,1504.1011396011397,4,6,7,108.0,6.0,6,2,7,2142,1.5759125329786912,227.1100577492034
110,7,0,0,0,10.0,20,10.0,34.601505309693884,16,33.0,9.326881677540076,0,,38.09550222151779,5,18.0,52.0,0,,0,2.315000000000001,73077,34,64,1.0,2554.4963398204086,False,0.6219678061583309,0,2.4860000000000007,74887,1,33,1.0,1151.8496752198982,False,0.6461525421580634,0,2.7470000000000008,20444.0,1193,0,0.0,41279.5958344648,False,-0.3585868057635609,0,3.548000000000001,-70298.33333333334,1384,0,0.0,47888.48334861633,True,-1.7236946802445696,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,88504,0,170,0.0,6476.235377658024,False,0.2169810663769849,0,4.142000000000001,103307,0,0,0.0,0.0,False,-0.04667558713606792,0,4.943000000000001,97187,0,77,0.5,4004.0,False,-0.08467678678540119,0.3125,533686,0.0,0.1,14,0,0,3,1,572.5311653116532,2,5,9,60.0,6.0,5,2,9,818,1.7946829550201073,228.9047407042235
111,9,0,0,0,10.0,20,10.0,34.601505309693884,0,,9.326881677540076,0,,38.817644512043984,3,55.0,52.00000000000001,20,52.0,0,2.315000000000001,72967,35,74,1.0,2910.5113929173476,False,0.6234513262174135,0,2.4860000000000007,74797,0,43,1.0,1487.864728316837,False,0.6478542027869294,0,2.7470000000000008,20444.0,1193,0,0.0,41279.5958344648,False,-0.3585868057635609,0,3.548000000000001,-70298.33333333334,1384,0,0.0,47888.48334861633,True,-1.7236946802445696,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,88669,0,167,0.0,6482.546633511345,False,0.2192116908769075,11,4.252000000000002,102910,0,3,0.3,156.00000000000003,False,-0.04961934203848106,0,4.9430000000000005,97655,0,68,0.0,3536.0000000000005,False,-0.08251741798551193,0.2875,533722,0.0,0.1,18,0,0,3,6,112.03066867772752,5,8,9,129.0,3.0,8,1,9,833,1.6643522949889302,230.56909299921244
112,9,0,0,0,10.0,20,10.0,34.316003745373,20,31.5,9.622774687151583,5,14.0,39.825465677560665,4,55.75,52.0,20,52.0,0,2.3150000000000004,73187,35,74,1.0,2889.3842771576024,False,0.628019984699158,0,2.4860000000000007,75007,0,43,1.0,1475.5881610510392,False,0.6523012538834588,5,2.7970000000000006,19709.0,1213,0,0.0,41625.31254313745,False,-0.36736313820694555,0,3.5480000000000005,-70298.33333333334,1384,0,0.0,47493.349183596234,True,-1.7267791597691755,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,88822,0,168,0.5,6690.678233830192,False,0.22262173001147575,5,4.291000000000001,102832,0,3,0.3,156.0,False,-0.05033913163844415,0,4.9430000000000005,98224,0,57,0.1,2964.0,False,-0.07990587366769714,0.3625,534061,0.0,0.1,27,0,0,4,4,143.23082010582013,4,8,9,99.0,3.0,8,1,9,1781,2.057328063994646,232.6264210632071
113,9,0,0,0,10.0,20,10.0,34.217283982114054,6,31.0,9.622774687151583,0,,40.589816372653715,3,56.0,52.0,20,52.0,0,2.3150000000000004,73283,34,78,1.0,3008.948150604896,False,0.6314182207430403,0,2.4860000000000007,74897,1,53,1.0,1823.516051052045,False,0.6536965670242578,0,2.792000000000001,19523.0,1219,0,0.0,41710.86917419703,False,-0.3695991602588754,0,3.5480000000000005,-70298.33333333334,1384,0,0.0,47356.72103124585,True,-1.7278457006449515,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,88990,0,165,0.0,6697.319701487863,False,0.2248943403958869,6,4.346000000000001,102727,0,3,0.3,156.0,False,-0.051308079176855995,0,4.9430000000000005,98796,0,46,0.0,2392.0,False,-0.07726664513449914,0.2875,534496,0.0,0.1,21,0,0,4,5,121.6638888888889,4,8,5,129.0,3.0,8,1,5,1230,1.5272942369920202,234.1537153001991
114,5,0,0,0,10.0,20,10.0,34.217283982114054,0,,9.622774687151583,0,,41.99095649012948,6,55.333333333333336,52.0,20,52.0,0,2.3150000000000004,73193,33,88,1.0,3341.1209904260368,False,0.6330779742422457,0,2.4860000000000007,74787,2,63,1.0,2175.6888908731853,False,0.65513817995368,0,2.792000000000001,19523.0,1219,0,0.0,41710.86917419703,False,-0.3695991602588754,0,3.5480000000000005,-70298.33333333334,1384,0,0.0,47356.72103124585,True,-1.7278457006449515,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,89322,0,159,0.0,6676.562081930587,False,0.2291607221723856,9,4.430000000000001,102556,0,3,0.3,156.0,False,-0.05288607945369815,0,4.9430000000000005,99046,0,41,0.3,2132.0,False,-0.07615927651917132,0.325,534707,0.0,0.1,22,0,0,2,4,4.0,2,4,6,57.0,3.0,4,1,6,1104,1.1417188289924525,235.29543412919156
115,6,0,0,0,10.0,20,10.0,34.10143017823071,10,32.0,9.910486110718752,5,14.0,43.32894042147353,6,56.0,52.00000000000001,9,52.0,0,2.315000000000001,73423,32,88,1.0,3320.9258556843024,False,0.6378749384372878,0,2.4860000000000007,74677,3,73,1.0,2519.4044030108416,False,0.6564875485691162,5,2.842000000000001,19098.0,1229,0,0.0,41910.65768904554,False,-0.37467481351834814,0,3.548000000000001,-70298.33333333334,1384,0,0.0,47196.379366671295,True,-1.7290973529319569,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,89588,0,158,0.5,6845.9725865928185,False,0.23381291096765142,6,4.481000000000002,102455,0,3,0.3,156.00000000000003,False,-0.053818114704932404,0,4.9430000000000005,98878,0,44,0.3,2288.0000000000005,False,-0.0769898029806672,0.3875,534399,0.0,0.1,16,0,0,1,4,4.0,3,4,8,72.0,6.0,4,2,8,1012,1.290819759014994,236.58625388820656
116,8,0,0,0,10.0,20,10.0,33.86342759439436,22,32.0,9.910486110718752,0,,43.96739438980922,3,56.0,52.0,13,52.0,0,2.3150000000000004,73715,28,87,1.0,3226.1182007123093,False,0.6432105732811866,0,2.4860000000000007,74889,7,72,1.0,2508.166786796394,False,0.660989559648318,0,2.837000000000001,18394.0,1251,0,0.0,42363.14792058734,False,-0.382133673260887,0,3.5480000000000005,-70298.33333333334,1384,0,0.0,46866.983790641796,True,-1.7316686666772692,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,89756,0,155,0.0,6814.94613042043,False,0.2358356843564398,10,4.575000000000001,102420,0,0,0.0,0.0,False,-0.05486088681769944,0,4.943000000000001,98710,0,47,0.3,2444.0,False,-0.07782032944216306,0.2875,534164,0.0,0.1,15,0,0,1,4,4.0,5,6,10,93.0,6.0,6,2,10,1228,1.6866737389937043,238.27292762720026
117,10,0,0,0,10.0,20,10.0,33.72323374938638,9,31.0,10.18882541544448,5,14.0,44.569983927550574,3,55.333333333333336,52.0,20,52.0,0,2.3150000000000004,73729,29,93,1.0,3426.2607386929335,False,0.6456989304425302,0,2.4860000000000007,74954,6,77,1.0,2656.688998702751,False,0.664027409348444,5,2.8870000000000005,18010.0,1260,0,0.0,42491.27452422684,False,-0.38712862577103885,0,3.5480000000000005,-70298.33333333334,1384,0,0.0,46672.95550915075,True,-1.733183282001467,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,89852,0,157,0.5,6997.48747662544,False,0.23831987448846223,11,4.675000000000002,102022,0,3,0.3,156.0,False,-0.05781386979190698,0,4.9430000000000005,99178,0,38,0.0,1976.0,False,-0.0756609606422738,0.35,534025,0.0,0.1,20,0,0,4,6,6.0,6,10,10,150.0,0.0,10,0,10,1113,2.096053394023329,240.3689810212236
118,10,0,0,0,10.0,20,10.0,33.504971924489,22,31.863636363636363,10.18882541544448,0,,45.168758014574266,3,55.333333333333336,52.0,20,52.0,0,2.315000000000001,73978,29,92,1.0,3372.4574170529877,False,0.6505437962681929,0,2.4860000000000007,75206,6,76,1.0,2606.377866261164,False,0.6689758067521179,0,2.8820000000000006,17309.0,1282,0,0.0,42953.3740071949,False,-0.39446563723853356,0,3.548000000000001,-70298.33333333334,1384,0,0.0,46370.88114349278,True,-1.7355413220756097,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,90018,0,154,0.0,6955.988734244437,False,0.24024665871356654,5,4.714000000000001,101998,0,2,0.2,104.0,False,-0.058275273381626906,0,4.943000000000001,99746,0,27,0.1,1404.0,False,-0.0730586443962534,0.2875,534535,0.0,0.1,25,0,0,4,3,2.5,4,8,8,129.0,6.0,8,2,8,1743,1.9423435850185342,242.31132460624212
119,8,0,0,0,10.0,20,10.0,33.086065800092335,31,30.806451612903224,10.18882541544448,0,,42.81804196191582,5,20.0,51.99999999999999,17,52.0,0,2.315000000000001,74373,27,87,1.0,3148.487724608033,False,0.6567175049584228,0,2.4860000000000007,75566,8,70,1.0,2396.0246060064633,False,0.6745345382619263,0,2.8820000000000006,16354.0,1313,0,0.0,43442.00439552124,False,-0.40556107228875565,0,3.548000000000001,-70298.33333333334,1384,0,0.0,45791.115067327795,True,-1.7400670673775906,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,90118,0,149,0.0,6379.888252325457,False,0.23775212742803903,9,4.799000000000001,101848,0,5,0.5,259.99999999999994,False,-0.0589396945508236,0,4.9430000000000005,100058,0,21,0.0,1091.9999999999998,False,-0.07161906519632723,0.3125,534597,0.0,0.1,23,0,0,3,4,4.0,3,6,7,78.0,6.0,6,2,7,1671,1.8388624550425448,244.15018706128467
120,7,0,0,0,10.0,20,10.0,32.80610753342931,19,30.157894736842106,10.456778432792035,5,14.0,42.81804196191582,0,,52.0,20,52.0,0,2.3150000000000004,74273,27,97,1.0,3452.1924307426434,False,0.6578486151426927,0,2.4860000000000007,76039,8,61,1.0,2081.172559539188,False,0.6814184869719818,5,2.9320000000000004,15676.0,1332,0,0.0,43697.73523452784,False,-0.4141499466485992,0,3.5480000000000005,-70298.33333333334,1384,0,0.0,45403.65282626617,True,-1.7430916586554714,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,90048,0,154,0.5,6593.978462135035,False,0.23824353957773456,8,4.870000000000001,101985,0,0,0.0,0.0,False,-0.05887509804826282,0,4.9430000000000005,100422,0,14,0.0,728.0,False,-0.06993955612974669,0.3125,534723,0.0,0.1,18,0,0,3,5,4.5,2,5,7,90.0,6.0,5,2,7,1345,1.3726371110533364,245.522824172338
121,7,0,0,0,10.0,20,10.0,32.701463138560065,11,31.0,10.456778432792035,0,,40.29054130660866,13,30.923076923076923,52.0,6,52.0,0,2.3150000000000004,74183,26,107,1.0,3759.056555825927,False,0.6592323257692283,0,2.4860000000000007,76270,9,60,1.0,2052.0877883136036,False,0.6861403057056149,0,2.9270000000000014,15335.0,1343,0,0.0,43918.06499508617,False,-0.41775381724937416,0,3.5480000000000005,-70298.33333333334,1384,0,0.0,45258.82498376713,True,-1.7442222076039746,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,90450,0,141,0.0,5680.966324231821,False,0.23752050357651933,0,4.862000000000001,101819,0,3,0.3,156.0,False,-0.05968716836616989,0,4.9430000000000005,100498,0,18,1.0,936.0,False,-0.06827850320675495,0.4125,534835,0.0,0.1,17,0,0,1,0,0.0,4,5,7,90.0,6.0,5,2,7,1255,1.3332452870090492,246.85606945934705
122,7,0,0,0,10.0,20,10.0,32.637988671815314,17,32.0,10.713515670721618,5,14.0,41.3205958404719,4,55.5,52.0,20,52.0,0,2.3150000000000004,74277,29,110,1.0,3880.1787538996846,False,0.6626039303902499,0,2.4860000000000007,76520,6,60,1.0,2018.2793203089188,False,0.6912250700264921,5,2.977000000000001,14686.0,1360,0,0.0,44387.66459366883,False,-0.4242204412534438,0,3.5480000000000005,-70298.33333333334,1384,0,0.0,45170.9763217924,True,-1.7449079680952528,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,90602,0,142,0.5,5867.5246093470105,False,0.24077418988755733,11,4.972000000000001,101735,0,0,0.0,0.0,False,-0.061182115996862456,0,4.9430000000000005,100588,0,16,0.4,832.0,False,-0.0679278364785678,0.3625,534688,0.0,0.1,19,0,0,0,9,8.4,5,5,8,90.0,6.0,5,2,8,1278,1.411008335009683,248.26707779435674
123,8,0,0,0,10.000000000000002,20,10.0,32.672819419690356,18,33.0,10.95839433765404,5,14.0,41.3205958404719,0,,52.0,11,52.0,0,2.315000000000001,74811,25,102,1.0,3582.6275808084165,False,0.6710072376947823,0,2.4860000000000007,76380,10,70,1.0,2387.097359378325,False,0.6921938109089735,5,3.0220000000000007,13987.0,1378,0,0.0,45023.14516033331,False,-0.43017278804460973,0,3.548000000000001,-70298.33333333334,1384,0,0.0,45219.18207685145,True,-1.7445316663789985,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,90532,0,147,0.5,6074.12758854937,False,0.2412159420876127,0,4.961000000000001,101735,0,0,0.0,0.0,False,-0.061182115996862456,0,4.9430000000000005,101160,0,5,0.0,260.0,False,-0.06528860794536981,0.3125,534885,0.0,0.1,17,0,0,2,1,1.0,4,6,8,93.0,6.0,6,2,8,1366,1.7167107610148378,249.98378855537158
124,8,0,0,0,10.000000000000002,20,10.0,32.672819419690356,0,,10.95839433765404,0,,42.809468347057134,6,56.0,52.0,11,52.0,0,2.3150000000000004,74731,23,112,1.0,3889.3557750053196,False,0.6726076062890508,0,2.4860000000000007,76260,12,80,1.0,2733.8255535752287,False,0.6933578983636757,0,3.017000000000001,13987.0,1378,0,0.0,45023.14516033331,False,-0.43017278804460973,0,3.5480000000000005,-70298.33333333334,1384,0,0.0,45219.18207685145,True,-1.7445316663789985,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,90868,0,141,0.0,6036.135036935056,False,0.24542107207624242,0,4.961000000000001,101567,0,3,0.3,156.0,False,-0.06201264245835832,6,5.003000000000001,101156,0,3,0.3,156.0,False,-0.06580537996585613,0.325,534849,0.0,0.1,13,0,0,2,5,4.333333333333333,4,6,9,93.0,6.0,6,2,9,692,1.6974175799987279,251.6812061353703
125,9,0,0,0,10.000000000000002,20,10.0,32.66685073478804,27,32.629629629629626,11.19095466271963,5,14.0,44.14542553817883,6,56.0,52.0,13,52.0,0,2.3150000000000004,74981,20,112,1.0,3858.6872822962605,False,0.6777266184099324,0,2.4860000000000007,76691,15,73,1.0,2534.6801036395273,False,0.700587671825395,5,3.0670000000000006,13001.0,1405,0,0.0,45896.9252823772,False,-0.4387456653783083,0,3.5480000000000005,-70298.33333333334,1384,0,0.0,45210.92141694665,True,-1.7445961503912448,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,91134,0,140,0.5,6180.359575345035,False,0.2499062119476357,0,4.961000000000001,101399,0,6,0.3,312.0,False,-0.0628431689198542,10,5.097000000000001,100945,0,3,0.3,156.0,False,-0.06775250311447423,0.3875,534431,0.0,0.1,15,0,0,2,6,6.0,5,7,6,111.0,6.0,7,2,6,1573,1.78490770800272,253.46611384337302
126,6,0,0,0,10.0,20,10.0,32.608062745896945,17,32.0,11.410911330846863,5,14.0,44.574032729128774,2,56.0,51.99999999999999,20,52.0,0,2.315000000000001,75243,19,111,1.0,3809.494964794561,False,0.6829053593298127,0,2.4860000000000007,76773,16,77,1.0,2670.8208314340645,False,0.703861315294207,5,3.1120000000000005,12352.0,1422,0,0.0,46368.665224665456,False,-0.44519558152231425,0,3.548000000000001,-70298.33333333334,1384,0,0.0,45129.55884032137,True,-1.7452312794787463,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,91176,0,143,0.5,6374.0866802654145,False,0.251748270082015,3,4.991000000000001,101681,0,0,0.0,0.0,False,-0.061680431873759975,8,5.167000000000001,100855,0,2,0.2,103.99999999999999,False,-0.06882295944262447,0.3375,534360,0.0,0.1,20,0,0,3,5,4.75,3,6,7,93.0,0.0,6,0,7,1272,1.5662304459838197,255.03234428935684
127,7,0,0,0,10.0,20,10.0,32.58448825267605,7,32.0,11.410911330846863,0,,45.38659797280711,4,55.5,52.0,20,52.0,0,2.315000000000001,75367,19,114,1.0,3904.63166080507,False,0.6866479610488753,0,2.4860000000000007,76673,16,87,1.0,2994.8504779828168,False,0.7052141101826143,0,3.1070000000000007,12128.0,1429,0,0.0,46563.23371307408,False,-0.44717390781650784,0,3.548000000000001,-70298.33333333334,1384,0,0.0,45096.93174170366,True,-1.7454859717492275,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,91398,0,139,0.0,6308.737118220189,False,0.25425971425495913,9,5.078,101289,0,4,0.4,208.0,False,-0.06433811655054676,9,5.249000000000001,100795,0,0,0.0,0.0,False,-0.06985650348359711,0.3,533930,0.0,0.1,13,0,0,3,9,8.6,4,7,9,126.0,0.0,7,0,9,646,1.424316095013637,256.4566603843705
128,9,0,0,0,10.0,20,10.0,32.46349883504336,23,31.608695652173914,11.618140995377226,5,14.0,46.00597827545411,3,56.0,52.0,20,52.0,0,2.3150000000000004,75654,21,111,1.0,3813.448370689813,False,0.6919140566586298,0,2.486,76913,14,87,1.0,2964.3243986487723,False,0.7101165350404518,5,3.1570000000000014,11296.0,1452,0,0.0,47137.00030848296,False,-0.4556844414812733,0,3.5480000000000014,-70298.33333333334,1384,0,0.0,44929.48238770001,True,-1.7467931077793566,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,91496,0,141,0.5,6486.84293683903,False,0.25674101569834207,7,5.139000000000001,101229,0,3,0.3,156.0,False,-0.06513173072486504,9,5.330000000000001,100631,0,0,0.0,0.0,False,-0.07136990725787846,0.35,533499,0.0,0.1,18,0,0,5,8,7.8,4,9,11,102.0,0.0,9,0,11,1251,2.115063565026503,258.571723949397
129,11,0,0,0,10.0,20,10.0,32.154621457354985,36,30.72222222222222,11.618140995377226,0,,46.55366068156145,3,55.0,51.99999999999999,20,52.0,0,2.3150000000000004,76090,21,104,1.0,3554.0806315649183,False,0.6985960541813722,0,2.4860000000000007,77383,14,78,1.0,2648.0604736736886,False,0.7169196421804642,0,3.152000000000001,10190.0,1488,0,0.0,47846.07672854422,False,-0.46741649965228077,0,3.548000000000001,-70298.33333333334,1384,0,0.0,44501.996096979296,True,-1.750130133092545,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,91661,0,138,0.0,6424.4051740554805,False,0.2585156541358061,7,5.202000000000002,101103,0,3,0.3,155.99999999999997,False,-0.06629446777095926,10,5.421000000000001,100426,0,0,0.0,0.0,False,-0.07326166197573017,0.2875,533133,0.0,0.1,16,0,0,4,11,10.5,5,9,11,132.0,6.0,9,2,11,1575,2.196609314996749,260.76833326439373
130,11,0,0,0,10.0,20,10.0,32.03050073076641,22,31.0,11.812666888399637,5,14.0,47.08892448778995,3,55.0,52.0,20,52.0,0,2.3150000000000004,76331,21,103,1.0,3509.1415752689404,False,0.7033630903458503,0,2.4860000000000007,77624,14,77,1.0,2606.348556269014,False,0.7217218768407685,5,3.2020000000000013,9403.0,1510,0,0.0,48366.05610345728,False,-0.47564435065683125,0,3.548000000000001,-70298.33333333334,1384,0,0.0,44330.213011380714,True,-1.7514710989140538,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,91756,0,140,0.5,6592.4494282905935,False,0.26089042533853285,8,5.275000000000001,100954,0,3,0.3,156.0,False,-0.06766945046832465,9,5.501000000000001,100259,0,0,0.0,0.0,False,-0.07480274996539472,0.35,532607,0.0,0.1,17,0,0,5,10,9.666666666666666,5,10,10,135.0,3.0,10,1,10,1151,2.009783221001271,262.778116485395
131,10,0,0,0,10.0,20,10.0,32.02893004741546,10,32.0,11.994641531013112,5,14.0,42.8733367465514,11,26.545454545454547,51.99999999999999,20,52.0,0,2.3150000000000004,76231,21,113,1.0,3829.2690953579468,False,0.704673324629793,0,2.4860000000000007,77844,14,77,1.0,2606.2276136509904,False,0.7265196502514178,5,3.247000000000001,8978.0,1520,0,0.0,48683.973672071494,False,-0.47979786991763335,0,3.548000000000001,-70298.33333333334,1384,0,0.0,44328.03918562299,True,-1.7514880681402898,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,91978,0,134,0.5,5745.027124037888,False,0.2582146788090328,5,5.317000000000002,100745,1,10,1.0,562.8733367465513,False,-0.06772078929199206,12,5.612000000000001,99985,0,0,0.0,0.0,False,-0.07733124163705994,0.4375,532041,0.0,0.1,13,0,0,3,12,11.666666666666666,5,8,9,129.0,6.0,8,2,9,916,1.8127551840152591,264.59087166941026
132,9,0,0,0,10.0,20,10.0,31.834207368897413,36,30.88888888888889,11.994641531013112,0,,43.395844668950225,2,56.0,52.0,20,52.0,0,2.3150000000000004,76613,20,108,1.0,3638.0943958409207,False,0.7109211465014715,0,2.4860000000000007,78374,15,66,1.0,2251.0576863472293,False,0.7342072519343312,0,3.2420000000000013,7866.0,1556,0,0.0,49534.02666600438,False,-0.49052311663957116,0,3.548000000000001,-70298.33333333334,1384,0,0.0,44058.54299855402,True,-1.7535917978214004,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,92090,0,132,0.0,5728.25149630143,False,0.25958911916363625,0,5.312000000000002,101265,0,1,0.1,52.0,False,-0.06527937987357542,10,5.700000000000001,99673,0,2,0.2,104.0,False,-0.07973054030360356,0.2875,532161,0.0,0.1,22,0,0,2,5,5.0,5,7,9,111.0,6.0,7,2,9,1944,1.7028328760061413,266.2937045454164
