index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
108,30,0,0,0,10.0,20,10.0,30.929612821933205,0,,2.6598311570437367,0,,43.16775178064486,5,50.0,42.0,19,42.0,0,0.29900000000000004,41306,4,219,1.0,6813.585208003372,False,0.7442088006242124,0,0.42500000000000004,13780,1137,0,0.0,11370.0,False,-0.24068656134191535,0,0.2,40313,0,0,0.0,0.0,False,0.02161682716675114,0,5.186000000000001,-33033.0,828,0,0.0,25609.719416560692,True,-1.5126239303527536,0,2.630000000000001,61857,0,0,0.0,0.0,False,0.18534061511928715,5,2.0140000000000007,59900,0,0,0.0,0.0,False,0.1478394174571237,0,2.1530000000000005,68514,0,2,0.0,84.0,False,-0.01211867948182198,0,2.9900000000000007,60296,0,150,0.5,6300.0,False,-0.08575298644033603,0.1875,345966,0.0,0.1,16,0,0,12,1,1.0,1,13,26,144.0,51.0,13,17,26,998,3.725978450034745,606.2327824170934
109,26,0,0,0,10.0,20,10.0,30.929612821933205,0,,2.6598311570437367,0,,43.16775178064486,0,,42.0,20,42.0,0,0.29900000000000004,41226,2,229,1.0,7102.881336222704,False,0.7467306677632671,0,0.42500000000000004,13660,1149,0,0.0,11490.0,False,-0.24302711137117222,0,0.2,40313,0,0,0.0,0.0,False,0.02161682716675114,0,5.186000000000001,-33033.0,828,0,0.0,25609.719416560692,True,-1.5126239303527536,0,2.630000000000001,61857,0,0,0.0,0.0,False,0.18534061511928715,0,2.0090000000000003,59900,0,0,0.0,0.0,False,0.1478394174571237,4,2.1930000000000005,68566,0,0,0.0,0.0,False,-0.011974581033762267,0,2.990000000000001,60884,0,136,0.0,5712.0,False,-0.08151649206738043,0.125,346406,0.0,0.1,16,0,0,10,1,1.0,1,11,23,108.0,41.0,11,15,23,872,3.384507534035947,609.6172899511294
110,23,0,0,0,10.0,20,10.0,30.929612821933205,0,,2.6598311570437367,0,,40.41441773422175,19,25.789473684210527,42.0,20,42.0,0,0.29900000000000004,41096,5,239,1.0,7442.177464442036,False,0.7482773057234647,0,0.42500000000000004,13590,1156,0,0.0,11560.0,False,-0.24439243222157206,0,0.2,40313,0,0,0.0,0.0,False,0.02161682716675114,0,5.186000000000001,-33033.0,828,0,0.0,25609.719416560692,True,-1.5126239303527536,8,2.710000000000001,61818,0,0,0.0,0.0,False,0.18459327392929004,11,2.1190000000000007,59625,0,0,0.0,0.0,False,0.14256970393791318,13,2.319000000000001,68107,4,10,1.0,581.657670936887,False,-0.014397901415501416,0,2.990000000000001,60918,0,134,0.5,5628.0,False,-0.0816317708258282,0.3125,345467,0.0,0.1,11,0,0,9,8,8.0,1,10,22,105.0,83.0,10,13,22,494,2.479283677006606,612.096573628136
111,22,0,0,0,10.0,20,10.0,30.929612821933205,0,,2.6598311570437367,0,,40.56408935220606,21,41.333333333333336,42.0,20,42.0,0,0.29900000000000004,40946,10,249,1.0,7801.473592661368,False,0.7494338520121194,0,0.42500000000000004,13540,1161,0,0.0,11610.0,False,-0.2453676614004291,0,0.2,40313,0,0,0.0,0.0,False,0.02161682716675114,0,5.186000000000002,-33033.0,828,0,0.0,25609.719416560692,True,-1.5126239303527536,16,2.862000000000001,61628,0,0,0.0,0.0,False,0.18095238095238095,5,2.1580000000000004,59680,0,0,0.0,0.0,False,0.14362364664175528,2,2.326000000000001,68143,5,10,1.0,622.8204467610303,False,-0.013582572396782037,0,2.9900000000000007,60754,0,136,1.0,5712.0,False,-0.08338977189215672,0.375,345004,0.0,0.1,14,0,0,7,5,4.666666666666667,1,8,21,114.0,57.0,8,14,21,914,2.295606773986947,614.3921804021229
112,21,0,0,0,10.0,20,10.0,30.929612821933205,0,,2.6598311570437367,0,,40.953882546320806,5,50.0,42.0,20,42.0,0,0.29900000000000004,40836,11,259,1.0,8120.7697208807,False,0.7513705816438598,0,0.42500000000000004,13450,1170,0,0.0,11700.0,False,-0.24712307392237176,0,0.2,40313,0,0,0.0,0.0,False,0.02161682716675114,0,5.186000000000002,-33033.0,828,0,0.0,25609.719416560692,True,-1.5126239303527536,5,2.896000000000001,61673,0,0,0.0,0.0,False,0.18181469771006994,0,2.1530000000000005,59680,0,0,0.0,0.0,False,0.14362364664175528,0,2.3240000000000007,68229,0,12,1.0,504.0,False,-0.013199417842269839,0,2.9900000000000007,61258,0,124,0.0,5208.0,False,-0.07975849100105192,0.25,345439,0.0,0.1,16,0,0,6,1,1.0,2,8,15,114.0,83.0,8,13,15,1040,2.1038258399930783,616.496006242116
113,15,0,0,0,10.0,20,10.0,30.929612821933205,0,,2.6598311570437367,0,,41.350873116592126,5,50.0,42.0,20,42.0,0,0.29900000000000004,40766,8,269,1.0,8400.065849100032,False,0.7540874946186861,0,0.42500000000000004,13320,1183,0,0.0,11830.0,False,-0.24965866978740003,0,0.2,40313,0,0,0.0,0.0,False,0.02161682716675114,0,5.186000000000002,-33033.0,828,0,0.0,25609.719416560692,True,-1.5126239303527536,5,2.9410000000000007,61718,0,0,0.0,0.0,False,0.18267701446775894,0,2.1530000000000005,59680,0,0,0.0,0.0,False,0.14362364664175528,0,2.3240000000000003,68441,0,6,0.5,252.0,False,-0.011960171188956295,0,2.9900000000000007,61636,0,115,0.0,4830.0,False,-0.07703503033272331,0.1875,345874,0.0,0.1,17,0,0,3,1,1.0,1,4,20,57.0,32.0,4,11,20,1040,1.5727241670247167,618.0687304091407
114,20,0,0,0,10.0,20,10.0,30.929612821933205,0,,2.6598311570437367,0,,40.28401217438836,19,34.526315789473685,42.0,20,42.0,0,0.29900000000000004,40646,10,279,1.0,8729.361977319364,False,0.755829178414655,0,0.42500000000000004,13240,1191,0,0.0,11910.0,False,-0.2512190364735713,0,0.2,40313,0,0,0.0,0.0,False,0.02161682716675114,0,5.186000000000002,-33033.0,828,0,0.0,25609.719416560692,True,-1.5126239303527536,5,2.986000000000001,61603,0,0,0.0,0.0,False,0.18047331608699818,14,2.2930000000000006,59597,0,0,0.0,0.0,False,0.1420331512886845,6,2.384000000000001,68528,0,5,0.5,210.0,False,-0.01100912143176218,0,2.9900000000000007,61406,4,117,1.0,5075.136048697554,False,-0.0785831084290564,0.3125,345333,0.0,0.1,14,0,0,3,7,6.4,1,4,13,57.0,48.0,4,16,13,662,1.4380661700270139,619.5067965791677
115,13,0,0,0,10.0,20,10.0,30.929612821933205,0,,2.6598311570437367,0,,40.28401217438836,0,,42.00000000000001,14,42.0,0,0.29900000000000004,40566,8,289,1.0,9018.658105538696,False,0.7583510455537096,0,0.42500000000000004,13120,1203,0,0.0,12030.0,False,-0.25355958650282817,0,0.2,40313,0,0,0.0,0.0,False,0.02161682716675114,0,5.186000000000002,-33033.0,828,0,0.0,25609.719416560692,True,-1.5126239303527536,0,2.9810000000000003,61603,0,0,0.0,0.0,False,0.18047331608699818,0,2.2790000000000004,59597,0,0,0.0,0.0,False,0.1420331512886845,0,2.3780000000000006,68528,0,5,0.0,210.00000000000003,False,-0.01100912143176218,0,2.9900000000000007,61994,0,107,0.4,4494.000000000001,False,-0.07429715981958875,0.175,345721,0.0,0.1,13,0,0,3,0,0.0,0,3,9,24.0,30.0,3,10,9,788,0.7876701739733107,620.294466753141
116,9,0,0,0,10.0,20,10.0,30.929612821933205,0,,2.6598311570437367,0,,39.125260075153086,6,18.0,42.00000000000001,8,42.0,0,0.29900000000000004,40466,8,299,1.0,9327.954233758028,False,0.7604828210212217,0,0.42500000000000004,13020,1213,0,0.0,12130.0,False,-0.25551004486054224,0,0.2,40313,0,0,0.0,0.0,False,0.02161682716675114,0,5.186000000000001,-33033.0,828,0,0.0,25609.719416560692,True,-1.5126239303527536,0,2.9810000000000008,61603,0,0,0.0,0.0,False,0.18047331608699818,6,2.339000000000001,59459,0,0,0.0,0.0,False,0.13938871323177157,0,2.3780000000000006,68528,0,5,0.0,210.00000000000003,False,-0.01100912143176218,0,2.9900000000000007,62222,0,105,0.6,4410.000000000001,False,-0.07161692868567805,0.2,345611,0.0,0.1,11,0,0,1,1,1.0,0,1,7,3.0,23.0,1,8,7,536,0.5430718029965647,620.8375385561376
117,7,0,0,0,10.0,0,,30.929612821933205,0,,2.6598311570437367,0,,39.125260075153086,0,,42.00000000000001,14,42.0,0,0.29900000000000004,40466,0,307,0.8,9495.391136333494,False,0.7637486080814022,0,0.42500000000000004,13020,1213,0,0.0,12130.0,False,-0.25551004486054224,0,0.2,40313,0,0,0.0,0.0,False,0.02161682716675114,0,5.186000000000001,-33033.0,828,0,0.0,25609.719416560692,True,-1.5126239303527536,0,2.9810000000000003,61603,0,0,0.0,0.0,False,0.18047331608699818,0,2.3330000000000006,59459,0,0,0.0,0.0,False,0.13938871323177157,1,2.3880000000000003,68730,0,0,0.0,0.0,False,-0.00961136648558295,0,2.990000000000001,62558,0,97,0.0,4074.000000000001,False,-0.06919607475827486,0.1,346149,0.0,0.1,6,0,0,1,1,0.5,0,1,3,3.0,18.0,1,6,3,504,0.43250350398011506,621.2700420601177
118,3,0,0,0,10.0,0,,30.929612821933205,0,,2.6598311570437367,0,,38.426961245851395,34,36.294117647058826,42.0,14,42.0,0,0.29900000000000004,40466,0,307,0.0,9495.391136333494,False,0.7637486080814022,0,0.42500000000000004,13020,1213,0,0.0,12130.0,False,-0.25551004486054224,0,0.2,40313,0,0,0.0,0.0,False,0.02161682716675114,0,5.186000000000001,-33033.0,828,0,0.0,25609.719416560692,True,-1.5126239303527536,20,3.181000000000001,61533,0,0,0.0,0.0,False,0.17913193446392642,14,2.4730000000000008,59047,0,0,0.0,0.0,False,0.13149372425026348,3,2.4170000000000007,68112,5,10,1.0,612.134806229257,False,-0.014106266796624729,0,2.990000000000001,62376,9,96,1.0,4377.8426512126625,False,-0.06962950378825698,0.25,344867,0.0,0.1,5,0,0,0,8,8.0,0,0,1,0.0,9.0,0,3,1,462,0.37828934600111097,621.6483314061188
119,1,0,0,0,10.0,0,,30.929612821933205,0,,2.6598311570437367,0,,38.426961245851395,0,,42.0,13,42.0,0,0.29900000000000004,40466,0,307,0.0,9495.391136333494,False,0.7637486080814022,0,0.42500000000000004,13020,1213,0,0.0,12130.0,False,-0.25551004486054224,0,0.2,40313,0,0,0.0,0.0,False,0.02161682716675114,0,5.186000000000002,-33033.0,828,0,0.0,25609.719416560692,True,-1.5126239303527536,0,3.161000000000001,61533,0,0,0.0,0.0,False,0.17913193446392642,0,2.459000000000001,59047,0,0,0.0,0.0,False,0.13149372425026348,0,2.414000000000001,68280,0,11,0.5,462.0,False,-0.012767122498090696,0,2.9900000000000007,62754,0,96,0.9,4032.0,False,-0.06667435191722985,0.175,345413,0.0,0.1,6,0,0,0,0,0.0,0,0,0,0.0,3.0,0,1,0,546,0.3528240899904631,622.0011554961093
120,0,0,0,0,10.0,0,,30.929612821933205,0,,2.6598311570437367,0,,38.426961245851395,0,,42.0,7,42.0,0,0.29900000000000004,40466,0,307,0.0,9495.391136333494,False,0.7637486080814022,0,0.42500000000000004,13020,1213,0,0.0,12130.0,False,-0.25551004486054224,0,0.2,40313,0,0,0.0,0.0,False,0.02161682716675114,0,5.186000000000002,-33033.0,828,0,0.0,25609.719416560692,True,-1.5126239303527536,0,3.161000000000001,61533,0,0,0.0,0.0,False,0.17913193446392642,0,2.4590000000000005,59047,0,0,0.0,0.0,False,0.13149372425026348,0,2.414000000000001,68280,0,11,0.0,462.0,False,-0.012767122498090696,0,2.9900000000000007,63048,0,89,0.0,3738.0,False,-0.06455610473075205,0.0,345707,0.0,0.1,3,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,294,0.3425265479600057,622.3436820440693
