index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
107,18,0,0,0,10.0,20,10.0,23.677582560272292,15,22.0,4.431820617819043,5,3.2,42.50328891617397,6,33.5,42.00000000000001,0,,3,2.372000000000001,59680,6,10,1.0,296.77582560272293,False,0.3291652873189675,0,2.5940000000000003,59053,34,33,1.0,1121.3602244889858,False,0.3243952748654691,1,0.786,44500,1264,0,0.0,29928.464356184177,False,-0.16999243222517077,4,4.812000000000001,23189.0,1320,0,0.0,31254.408979559426,False,-0.45819962187820557,0,0.3350000000000001,119516,0,132,0.5,5610.434136934964,False,0.19017296906347278,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,4.529000000000002,121454,0,9,0.0,378.00000000000006,False,-0.053140811084299834,0,4.790000000000001,120964,0,15,0.6,630.0000000000001,False,-0.055974157390830545,0.3875,651629,0.0,0.0,7,0,0,9,3,2.2,11,20,27,159.0,74.0,10,8,27,401,1.2452799339662306,170.67307692812756
108,27,0,0,0,10.0,20,10.0,23.564986348838573,37,22.81081081081081,4.40363529362416,13,4.3076923076923075,42.97479793778446,8,46.0,42.00000000000001,0,,7,2.439000000000001,59781,8,10,1.0,315.64986348838573,False,0.33161878902835235,0,2.5940000000000003,59477,32,23,1.0,861.9946860232872,False,0.3309339141342674,1,0.7950000000000002,44144,1281,0,0.0,30186.747512862214,False,-0.17315894425929806,12,4.928000000000001,22342.0,1340,0,0.0,31577.08170744369,False,-0.46777018196164527,0,0.3350000000000001,119828,3,134,1.0,5771.83382954399,False,0.19399389852467497,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,4.529000000000001,121270,0,13,0.4,546.0000000000001,False,-0.053919202926753326,0,4.790000000000001,120780,0,19,0.4,798.0000000000001,False,-0.05675254923328404,0.475,650895,0.0,0.0,10,0,0,10,5,4.411764705882353,16,26,31,240.0,114.0,16,11,31,1072,1.551995802030433,172.225072730158
109,31,0,0,0,10.0,20,10.0,23.699594234550727,15,26.0,3.9801420209897787,9,1.5555555555555556,43.25532326881697,4,47.0,42.00000000000001,0,,5,2.4820000000000007,59996,7,10,1.0,306.9959423455073,False,0.3362991640267651,0,2.5940000000000003,59367,33,33,1.0,1112.086609740174,False,0.3312681797047473,0,0.794,44144,1281,0,0.0,30359.18021445948,False,-0.17195552800371647,9,5.006000000000001,21694.0,1355,0,0.0,32112.950187816234,False,-0.47307517700392065,0,0.3350000000000001,120002,2,140,1.0,6063.705541676355,False,0.19710684178055357,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,4.529000000000002,121270,0,13,0.0,546.0000000000001,False,-0.053919202926753326,0,4.790000000000002,120592,0,23,0.4,966.0000000000001,False,-0.05756207674943566,0.425,650338,0.0,0.0,6,0,0,21,3,2.333333333333333,13,34,22,363.0,77.0,24,7,22,388,1.5278449850156903,173.75291771517368
110,22,0,0,0,10.0,20,10.0,23.20919447295073,61,21.24590163934426,3.9624735824241446,1,3.0,43.86267632717324,10,47.0,42.00000000000001,3,42.0,6,2.537000000000001,60114,7,10,1.0,302.0919447295073,False,0.33886621284023705,12,2.7140000000000004,60039,33,10,1.0,562.0919447295073,False,0.34008810922342375,0,0.7940000000000003,43338,1320,0,0.0,30636.136704294964,False,-0.18127286193839615,1,5.007000000000001,21179.0,1377,0,0.0,31959.060789253155,False,-0.48133759900302087,0,0.3350000000000001,120469,0,133,0.3,5833.735951514041,False,0.20053191382965888,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,4.529000000000002,121161,0,15,0.5,630.0000000000001,False,-0.054440725461197166,0,4.790000000000002,120357,0,28,0.5,1176.0000000000002,False,-0.0585739861446252,0.4125,649930,0.0,0.0,12,0,0,8,3,2.2980769230769234,10,18,24,117.0,106.0,8,14,24,1486,1.357218453020323,175.110136168194
111,24,0,0,0,10.0,20,10.0,23.441524536301426,14,28.0,4.02800630273971,26,4.153846153846154,43.86267632717324,0,,42.00000000000001,0,,0,2.531000000000001,59994,9,20,1.0,558.8304907260285,False,0.33905214710217313,4,2.7420000000000004,60283,31,10,1.0,544.4152453630143,False,0.3453125304959012,1,0.804,43322,1320,0,0.0,30942.812387917882,False,-0.17935588691206475,25,5.256000000000001,19893.0,1391,0,0.0,32607.160629995284,False,-0.49476459228399644,0,0.3350000000000001,120361,16,143,1.0,6336.810815629608,False,0.20192851840716514,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,4.529000000000002,121161,0,15,0.0,630.0000000000001,False,-0.054440725461197166,0,4.790000000000001,120357,0,28,0.0,1176.0000000000002,False,-0.0585739861446252,0.375,648644,0.0,0.0,5,0,0,9,8,7.285714285714286,14,23,24,176.0,92.0,13,11,24,200,1.4054587520076893,176.5155949202017
112,24,0,0,0,10.0,20,10.0,23.640346863412276,63,24.46031746031746,3.9006615767398967,3,1.0,44.073623891413796,4,47.0,42.00000000000001,2,42.0,0,2.531000000000001,60265,9,12,1.0,373.6841623609473,False,0.3430161308357877,35,3.088000000000001,60488,31,10,1.0,546.4034686341228,False,0.3498889570407238,0,0.8030000000000002,43001,1336,0,0.0,31583.503409518802,False,-0.17936502233631477,3,5.261000000000001,18592.0,1438,0,0.0,33994.818789586854,False,-0.5032395433637141,0,0.3350000000000001,120546,9,149,1.0,6602.075914011314,False,0.20501905072201346,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,4.529000000000001,121057,0,17,0.4,714.0000000000001,False,-0.05492332840351833,0,4.790000000000001,120357,0,28,0.0,1176.0000000000002,False,-0.0585739861446252,0.425,647579,0.0,0.0,10,0,0,13,4,3.333333333333333,13,26,23,245.0,80.0,17,7,23,843,1.5086618890054524,178.02425680920715
113,23,0,0,0,10.0,20,10.0,23.66672846862891,29,23.93103448275862,3.6461676348090646,16,2.625,44.10894360461596,1,46.0,42.00000000000001,0,,3,2.561000000000001,60454,8,10,1.0,316.6672846862891,False,0.3465816591651814,4,3.0930000000000004,60674,32,10,1.0,556.6672846862891,False,0.3541352004430629,0,0.8030000000000002,42671,1351,0,0.0,31973.75016111766,False,-0.18124764344654987,16,5.418000000000001,17721.0,1452,0,0.0,34364.089736449176,False,-0.5128198865454463,0,0.3350000000000001,120550,15,158,1.0,7023.905604051457,False,0.2071101502493357,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,4.529000000000002,121011,0,18,0.1,756.0000000000001,False,-0.0551179263641317,0,4.790000000000001,120357,0,28,0.0,1176.0000000000002,False,-0.0585739861446252,0.3875,646711,0.0,0.0,6,0,0,10,6,4.485714285714286,14,24,22,210.0,102.0,14,9,22,246,1.3607260209973902,179.38498283020454
114,22,0,0,0,10.0,20,10.0,23.937120519435748,28,26.714285714285715,3.6532093874154286,13,3.6923076923076925,42.89710476924223,5,31.0,42.00000000000001,0,,18,2.738000000000001,60758,9,10,1.0,329.37120519435746,False,0.35347653076062335,0,3.0890000000000004,60584,31,20,1.0,788.7424103887149,False,0.35471365869533367,0,0.8030000000000002,42608,1354,0,0.0,32410.861183316003,False,-0.17907638441078674,13,5.532000000000002,16662.0,1477,0,0.0,35355.127007206596,False,-0.520685014535917,0,0.3350000000000001,120657,18,163,1.0,7057.985846359962,False,0.20831704797987835,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,4.529000000000002,121011,0,18,0.0,756.0000000000001,False,-0.0551179263641317,0,4.790000000000001,120202,0,33,0.5,1386.0000000000002,False,-0.05896318206585195,0.4375,645755,0.0,0.0,7,0,0,9,7,7.0,13,22,19,185.0,66.0,14,8,19,635,1.4622371890000068,180.84722001920454
115,19,0,0,0,10.0,20,10.0,23.937120519435748,0,,3.760684498660028,1,12.0,43.33507070673237,8,46.0,42.00000000000001,0,,0,2.720000000000001,60678,7,20,1.0,548.7424103887149,False,0.3541360349505545,0,3.0890000000000004,60464,33,30,1.0,1048.1136155830725,False,0.35492883692774235,1,0.813,42592,1354,0,0.0,32410.861183316003,False,-0.17929971397543368,0,5.519000000000002,16662.0,1477,0,0.0,35355.127007206596,False,-0.520685014535917,0,0.3350000000000001,121013,9,165,1.0,7184.132827098781,False,0.21239459030852909,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,4.529000000000002,120827,0,22,0.4,924.0000000000001,False,-0.055896318206585194,0,4.790000000000001,120018,0,37,0.4,1554.0000000000002,False,-0.059741573908305444,0.475,645527,0.0,0.0,7,0,0,7,1,1.0,12,19,21,144.0,73.0,10,9,21,568,1.3866934889811091,182.23391350818565
116,21,0,0,0,10.0,20,10.0,23.93734112886604,1,24.0,3.7499595268376162,9,3.6666666666666665,43.777309973759074,7,47.0,42.00000000000001,0,,0,2.7200000000000006,60592,8,29,1.0,774.1828927371153,False,0.35472965978780224,0,3.0890000000000004,60374,32,40,1.0,1277.4936451546416,False,0.3554773576507891,1,0.8220000000000001,42576,1354,0,0.0,32411.15988848462,False,-0.17952095886210365,8,5.599000000000002,16420.0,1478,0,0.0,35379.39018846401,False,-0.5238935402728528,0,0.3350000000000001,121309,8,168,1.0,7384.587751806225,False,0.2162498431141814,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,4.529000000000001,120498,0,29,0.7,1218.0000000000002,False,-0.057312991359850546,0,4.790000000000001,120018,0,37,0.0,1554.0000000000002,False,-0.059741573908305444,0.4625,645060,0.0,0.0,10,0,0,11,3,3.0,12,23,18,180.0,55.0,14,7,18,553,1.3602067090105265,183.59412021719618
117,18,0,0,0,10.0,20,10.0,24.075733087918344,33,25.151515151515152,3.708300050026072,7,3.2857142857142856,43.777309973759074,0,,42.00000000000001,0,,0,2.7200000000000006,60856,7,23,1.0,623.741861022122,False,0.3589236410404128,0,3.0890000000000004,60740,33,33,1.0,1124.4991919013055,False,0.3619090375000146,1,0.8310000000000002,42233,1369,0,0.0,32959.67859736022,False,-0.1804804475150384,6,5.651000000000002,15755.0,1496,0,0.0,36017.29669952584,False,-0.5287236945722132,0,0.3350000000000001,121286,5,178,1.0,7810.902675579246,False,0.21810005582810793,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,4.529000000000002,120498,0,29,0.0,1218.0000000000002,False,-0.057312991359850546,0,4.790000000000002,120018,0,37,0.0,1554.0000000000002,False,-0.059741573908305444,0.375,644659,0.0,0.0,10,0,0,10,3,3.0,9,19,18,134.0,64.0,9,9,18,1030,1.267797147971578,184.86191736516776
118,18,0,0,0,10.0,20,10.0,24.083402189205444,24,24.166666666666668,4.118705774885692,10,7.0,44.006644499318526,4,47.0,42.00000000000001,0,,0,2.720000000000001,60726,10,33,1.0,894.7522722437797,False,0.35904594632813236,0,3.0890000000000004,61250,30,19,1.0,757.5846415949034,False,0.36916360794449155,1,0.8400000000000001,41909,1383,0,0.0,33307.34522767113,False,-0.18257648878696361,9,5.735000000000002,15269.0,1506,0,0.0,36269.6036969434,False,-0.5337464672267813,0,0.3350000000000001,121404,5,184,1.0,8117.816116749037,False,0.22074130203913875,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,4.529000000000002,120498,0,29,0.0,1218.0000000000002,False,-0.057312991359850546,0,4.790000000000002,119830,0,41,0.4,1722.0000000000002,False,-0.06055110142445707,0.425,644159,0.0,0.0,11,0,0,10,3,3.0,6,16,19,165.0,58.0,11,7,19,968,1.2476692520431243,186.10958661721088
119,19,0,0,0,10.0,20,10.0,23.690601280806618,53,21.79245283018868,4.118705774885692,0,,44.04528404952988,1,46.0,42.00000000000001,0,,0,2.720000000000001,61175,5,22,1.0,571.1932281777456,False,0.36542692202276883,13,3.2190000000000007,61535,35,10,1.0,586.9060128080662,False,0.373599329210078,0,0.8390000000000002,41204,1418,0,0.0,33593.272616183785,False,-0.1904214465043075,0,5.726000000000002,14819.0,1524,0,0.0,36104.476351949284,False,-0.5411800430471275,0,0.3350000000000001,121450,0,188,0.5,8280.513401311619,False,0.22198039134287975,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,4.529000000000002,120498,0,29,0.0,1218.0000000000002,False,-0.057312991359850546,0,4.790000000000001,119784,0,42,0.1,1764.0000000000002,False,-0.06074569938507044,0.325,643738,0.0,0.0,11,0,0,10,1,0.9285714285714286,5,15,20,163.0,69.0,11,8,20,1121,1.2354401180054992,187.34502673521638
120,20,0,0,0,10.0,20,10.0,23.853071005629324,49,24.775510204081634,4.36501151824144,28,5.0,44.04528404952988,0,,42.00000000000001,0,,0,2.7200000000000006,61405,4,16,1.0,421.6491360900692,False,0.3688755124865599,23,3.436000000000001,61847,36,10,1.0,598.5307100562932,False,0.38065994301582123,10,0.9390000000000003,40714,1434,0,0.0,34205.30382207245,False,-0.1929895187103244,18,5.9060000000000015,13312.0,1557,0,0.0,37139.23155576486,False,-0.5549932892553016,0,0.3350000000000001,121310,18,198,1.0,8799.536449135263,False,0.22314322628403155,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,4.529000000000001,120498,0,29,0.0,1218.0000000000002,False,-0.057312991359850546,0,4.790000000000001,119784,0,42,0.0,1764.0000000000002,False,-0.06074569938507044,0.375,642143,0.0,0.0,6,0,0,7,9,8.285714285714285,8,15,23,158.0,112.0,10,10,23,520,1.3303601539810188,188.6753868891974
121,23,0,0,0,10.0,20,10.0,23.97024547968187,17,26.0,4.555991268843838,5,8.0,44.20032909108616,4,46.0,42.00000000000001,0,,0,2.7200000000000006,61345,0,26,1.0,623.2263824717287,False,0.3697816846893242,7,3.4830000000000005,62030,40,10,1.0,639.7024547968188,False,0.38518286739976915,0,0.9290000000000003,40714,1434,0,0.0,34373.3320178638,False,-0.19181684171612154,5,5.938000000000002,12770.0,1574,0,0.0,37729.16638501926,False,-0.5584413942393587,0,0.3350000000000001,121454,13,204,1.0,9076.095021076546,False,0.22588977495269597,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,4.529000000000002,120314,0,33,0.4,1386.0000000000002,False,-0.05809138320230404,0,4.790000000000001,119784,0,42,0.0,1764.0000000000002,False,-0.06074569938507044,0.425,641684,0.0,0.0,6,0,0,8,2,1.4117647058823528,12,20,25,234.0,69.0,16,7,25,384,1.539700907014776,190.21508779621217
122,25,0,0,0,10.0,20,10.0,23.700515846258224,28,21.0,4.427638143964921,7,2.857142857142857,44.52722373049455,6,47.0,42.00000000000001,9,42.0,2,2.740000000000001,61809,0,9,0.9,213.304642616324,False,0.3755365751645819,0,3.476000000000001,61920,41,20,1.0,884.0103169251645,False,0.3854528827526567,1,0.9390000000000003,40110,1462,0,0.0,34650.15416722952,False,-0.19831557746584094,6,5.993000000000002,12602.0,1574,0,0.0,37304.611942010444,False,-0.5637493408845914,0,0.3350000000000001,121716,10,208,1.0,9305.938917382515,False,0.22955718707374534,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,4.529000000000002,120079,0,38,0.5,1596.0000000000002,False,-0.05910329259749358,0,4.790000000000001,120115,0,34,0.1,1428.0000000000002,False,-0.059476920681871256,0.4375,641624,0.0,0.0,11,0,0,8,4,3.142857142857143,9,17,25,267.0,54.0,17,8,25,1140,2.5852781559806317,192.8003659521928
123,25,0,0,0,10.000000000000002,20,10.0,23.754380327593548,12,25.0,4.36228891288117,4,3.0,42.323614258588755,9,31.0,42.00000000000001,9,42.0,3,2.7680000000000007,61918,4,10,1.0,277.5438032759355,False,0.37867172979734226,0,3.476000000000001,61860,37,30,1.0,1082.6314098278065,False,0.38632621756229235,0,0.9380000000000002,40110,1462,0,0.0,34728.904038941764,False,-0.19776597826066913,4,6.027000000000002,12202.0,1586,0,0.0,37674.447199563365,False,-0.5667514816551278,0,0.3350000000000001,121983,4,209,1.0,8863.084535696575,False,0.2300006058598144,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,4.529000000000002,120457,0,29,0.0,1218.0000000000002,False,-0.05763213201525648,0,4.790000000000001,119836,0,43,0.9,1806.0000000000002,False,-0.0601774733400794,0.4875,641639,0.0,0.0,8,0,0,6,2,1.25,6,12,26,190.0,85.0,12,13,26,857,1.4058902760152705,194.20625622820808
124,26,0,0,0,10.000000000000002,20,10.0,23.88751115884582,15,26.2,4.6824038266886365,10,7.2,42.671797972986624,4,47.0,42.00000000000001,20,42.0,5,2.815000000000001,62136,3,10,1.0,268.87511158845825,False,0.3834185896159741,0,3.476000000000001,61750,38,40,1.0,1335.500446353833,False,0.38669133171547404,2,0.9580000000000002,40077,1462,0,0.0,34923.54131423259,False,-0.19686821242666694,8,6.103000000000002,11618.0,1601,0,0.0,38243.90536531216,False,-0.5709287343821996,0,0.3350000000000001,122099,4,215,1.0,9193.16617949888,False,0.232735104399368,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,4.529000000000001,120773,0,21,0.4,882.0000000000001,False,-0.056480112088425315,0,4.790000000000001,120172,0,35,0.0,1470.0000000000002,False,-0.05886977504475753,0.425,641898,0.0,0.0,12,0,0,5,5,4.833333333333334,6,11,24,168.0,94.0,11,15,24,1453,1.6249588810023852,195.83121510921046
125,24,0,0,0,10.000000000000002,20,10.0,24.092820762783514,44,25.25,4.637888101870657,4,3.75,43.28626249931536,8,47.0,42.0,14,42.0,3,2.8400000000000007,62323,3,10,1.0,270.92820762783515,False,0.3875958434153985,0,3.4760000000000004,62422,38,19,1.0,837.7635944928868,False,0.396091748805795,1,0.9660000000000002,39667,1480,0,0.0,35657.3747289196,False,-0.1974695732387002,3,6.125000000000003,10820.0,1627,0,0.0,39199.019381048776,False,-0.5754015090026328,0,0.3350000000000001,122460,0,215,0.8,9306.546437352803,False,0.23679918676224415,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,4.529000000000002,120879,0,18,0.4,756.0,False,-0.05614540359617031,0,4.790000000000002,120278,0,32,0.4,1344.0,False,-0.05853506655250253,0.45,642122,0.0,0.0,13,0,0,5,4,4.0,5,10,27,161.0,97.0,10,14,27,2206,1.4452642999822274,197.2764794091927
126,27,0,0,0,10.0,20,10.0,24.256356894411006,43,25.25581395348837,5.02057424236438,7,9.142857142857142,43.5577554209552,4,47.0,41.99999999999999,10,42.0,7,2.9070000000000005,62561,1,10,1.0,252.56356894411005,False,0.39267932516822307,7,3.546000000000001,62821,40,10,1.0,642.5635689441101,False,0.4027877407018585,2,0.9850000000000003,39304,1495,0,0.0,36263.25355714445,False,-0.19830790476986962,5,6.172000000000003,9964.0,1655,0,0.0,40144.270660250215,False,-0.5807526858154306,0,0.3350000000000001,122584,0,218,0.7,9495.590681768233,False,0.23892538472877045,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,4.529000000000002,120879,0,18,0.0,755.9999999999999,False,-0.05614540359617031,0,4.790000000000002,120510,0,26,0.4,1091.9999999999998,False,-0.05770997119950183,0.3875,641896,0.0,0.0,9,0,0,6,7,5.752380952380952,7,13,23,203.0,108.0,13,14,23,1116,1.6748597249970771,198.95133913418977
127,23,0,0,0,10.0,20,10.0,24.312021022344332,15,25.333333333333332,5.293473780034021,6,8.666666666666666,43.606362901887834,1,46.0,42.0,20,42.0,0,2.900000000000001,62471,0,20,1.0,486.2404204468867,False,0.3932755756292421,5,3.5890000000000013,63002,41,10,1.0,653.1202102234433,False,0.40692615536105303,1,0.9930000000000003,39246,1497,0,0.0,36395.095470449465,False,-0.19819734328232022,5,6.217000000000001,9526.0,1668,0,0.0,40552.45106527035,False,-0.5840176216429355,0,0.3350000000000001,122578,0,223,0.6,9724.218927120986,False,0.23997927009769301,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,4.529000000000002,121383,0,6,0.0,252.0,False,-0.054183856153187514,0,4.790000000000001,120800,0,19,0.1,798.0,False,-0.056596870864793335,0.3375,642279,0.0,0.0,11,0,0,4,4,3.230769230769231,7,11,14,166.0,91.0,11,12,14,1086,1.355035203974694,200.30637433816446
128,14,0,0,0,10.0,20,10.0,24.429480278646185,38,25.236842105263158,5.374908485897876,3,7.333333333333333,43.86459148613875,5,46.2,42.0,8,42.0,9,2.9900000000000007,62935,0,9,0.9,219.86532250781568,False,0.40062500358246483,0,3.584000000000001,63144,42,11,1.0,688.724283065108,False,0.4104763650033892,1,1.0020000000000002,38902,1512,0,0.0,36937.37418131303,False,-0.19921433928427737,2,6.232000000000002,8849.0,1691,0,0.0,41310.2511511907,False,-0.5881785299946213,0,0.3350000000000001,122787,0,221,0.3,9694.074718436663,False,0.24186616874774589,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,4.529000000000001,121152,0,11,0.5,462.0,False,-0.05516462987467891,0,4.790000000000001,121136,0,11,0.0,462.0,False,-0.055289172569471474,0.3375,642178,0.0,0.0,14,0,0,5,3,2.6923076923076925,4,9,17,113.0,30.0,9,5,17,1440,1.2673908569850028,201.57376519514946
129,17,0,0,0,10.0,20,10.0,24.460982153965116,38,24.68421052631579,5.374908485897876,0,,44.18571875709881,8,46.0,41.99999999999999,20,42.0,0,2.9810000000000008,62805,3,19,1.0,494.7586609253372,False,0.4007904410037916,27,3.8540000000000005,63432,39,10,1.0,634.6098215396512,False,0.4162735472933845,0,1.0010000000000001,38682,1523,0,0.0,37254.07582048887,False,-0.20007484457316926,0,6.230000000000001,8131.0,1718,0,0.0,42023.96734051207,False,-0.5932193840255707,0,0.3350000000000001,123155,0,213,0.0,9411.558095262048,False,0.24407234225530297,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,4.529000000000001,121346,0,6,0.4,251.99999999999994,False,-0.05447186113489531,0,4.790000000000002,121414,0,4,0.4,167.99999999999997,False,-0.0542694792558574,0.35,642238,0.0,0.0,13,0,0,5,2,2.0,4,9,19,138.0,68.0,9,8,19,1694,1.3852983419783413,202.9590635371278
130,19,0,0,0,10.0,20,10.0,24.678815897421394,35,26.4,5.374908485897876,0,,44.424882797026925,6,46.333333333333336,41.99999999999999,20,42.0,0,2.9810000000000008,63185,3,11,1.0,301.46697487163533,False,0.40708552135954457,7,3.8970000000000007,63653,39,10,1.0,636.788158974214,False,0.421207546420668,0,1.0010000000000001,38682,1523,0,0.0,37585.836611772786,False,-0.19775946978928308,0,6.230000000000001,7207.0,1753,0,0.0,43261.964268179705,False,-0.5974766252936107,0,0.3350000000000001,123433,0,207,0.0,9195.950738984573,False,0.24572833511220796,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,4,4.569000000000001,121472,0,2,0.2,83.99999999999999,False,-0.05414493656106484,6,4.850000000000001,121334,0,4,0.4,167.99999999999997,False,-0.05489219272982019,0.325,642239,0.0,0.0,10,0,0,6,5,3.508333333333333,6,12,17,181.0,65.0,12,7,17,1168,1.2252486129873432,204.18431215011515
131,17,0,0,0,10.0,20,10.0,24.678815897421394,0,,5.018415045768854,6,1.0,44.424882797026925,0,,42.0,13,42.0,0,2.9810000000000008,63065,5,21,1.0,568.2551338458493,False,0.4073830882192065,0,3.890000000000001,63573,37,20,1.0,863.5763179484279,False,0.4219494392378525,0,1.0010000000000003,38682,1523,0,0.0,37585.836611772786,False,-0.19775946978928308,6,6.290000000000001,7040.0,1753,0,0.0,43261.964268179705,False,-0.599807627624613,0,0.3350000000000001,123427,0,213,0.6,9462.500035766734,False,0.24696670446294244,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,2,4.585000000000001,121540,0,0,0.0,0.0,False,-0.05394255468202693,5,4.894000000000002,121462,0,0,0.0,0.0,False,-0.05454970031914066,0.325,642062,0.0,0.0,7,0,0,3,4,3.6666666666666665,6,9,16,131.0,62.0,9,8,16,410,1.2703208869788796,205.45463303709403
132,16,0,0,0,10.0,20,10.0,24.72863864146533,22,25.363636363636363,5.091115119524356,2,7.5,44.424882797026925,0,,41.99999999999999,20,42.0,1,2.991000000000001,63526,3,10,1.0,277.2863864146533,False,0.41439267735731194,0,3.890000000000001,63453,39,30,1.0,1131.8591592439598,False,0.42226360925135475,1,1.0110000000000003,38624,1525,0,0.0,37711.17392823463,False,-0.1976943042011457,1,6.294,6499.0,1773,0,0.0,43843.87631131803,False,-0.6032977659274595,0,0.3350000000000001,123412,0,215,0.2,9551.34980136079,False,0.2472530055721219,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,11,4.6930000000000005,121369,0,0,0.0,0.0,False,-0.055273604732622404,9,4.979000000000002,121373,0,0,0.0,0.0,False,-0.055242469058924264,0.275,641529,0.0,0.0,8,0,0,3,8,7.333333333333333,6,9,15,147.0,57.0,9,7,15,680,1.2788866810151376,206.73351971810916
133,15,0,0,0,10.0,20,10.0,24.68364910574934,34,24.323529411764707,4.978248943846102,3,2.6666666666666665,44.935732362329546,12,47.0,41.99999999999999,20,42.0,4,3.0300000000000007,63608,6,10,1.0,306.8364910574934,False,0.4165426607466619,0,3.890000000000001,63930,36,20,1.0,853.6729821149868,False,0.4297706498502065,0,1.0100000000000002,38344,1539,0,0.0,37988.135973748234,False,-0.19966963992470843,3,6.323000000000001,5874.0,1793,0,0.0,44257.78284660856,False,-0.609132903098638,0,0.3350000000000001,123968,0,206,0.3,9256.760866639886,False,0.2512296687292747,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,11,4.792000000000002,120821,0,8,0.8,335.99999999999994,False,-0.05823149373394567,9,5.060000000000001,121073,0,4,0.4,167.99999999999997,False,-0.0569237954386238,0.4375,640891,0.0,0.0,10,0,0,4,8,7.285714285714286,6,10,18,159.0,15.0,10,5,18,1311,1.3104598440113477,208.0439795621205
