index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ind@1,spot_market_loss_03Ind@1,balance_03Ind@1,inventory_03Ind@1_input,inventory_03Ind@1_output,productivity_03Ind@1,assets_03Ind@1,bankrupt_03Ind@1,score_03Ind@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
109,24,0,0,0,10.0,20,10.0,6.506018064444193,0,,38.12420077054331,5,18.0,55.22172680593998,10,62.0,57.00000000000002,7,57.0,0,1.3880000000000001,27560,1098,0,0.0,10980.0,False,-0.18378939049688828,0,2.963000000000001,22480,1102,0,0.0,11020.0,False,-0.3087523461424479,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,87272,0,28,0.0,1067.4776215752127,False,0.1545942591064656,0,3.1790000000000007,98630,0,5,0.0,276.1086340296999,False,0.07513176057534719,0,3.8540000000000005,96742,0,5,0.5,276.1086340296999,False,0.05458008748628268,0,1.9280000000000004,112914,17,99,1.0,6581.769355700982,False,-0.051288016868316674,7,9.648000000000001,59898,689,0,0.0,38047.769769292645,False,-0.35567133749176383,0.1875,582453,0.0,0.0,12,0,0,8,5,5.0,5,13,20,230.0,92.0,13,11,20,910,3.7260954370722175,199.06078448146582
110,20,0,0,0,10.0,20,10.0,6.5605500936786845,2,8.0,38.12420077054331,0,,55.97268945743117,15,62.666666666666664,57.00000000000001,20,57.0,1,1.398,27456,1107,0,0.0,11070.0,False,-0.18524646843821002,1,2.9730000000000008,22350,1113,0,0.0,11130.0,False,-0.31060456386446705,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,87256,0,30,0.2,1143.7260231162993,False,0.1548851794442813,0,3.1790000000000007,98630,0,5,0.0,279.86344728715585,False,0.07515219693514004,10,3.9540000000000006,97127,0,0,0.0,0.0,False,0.05726819497964426,0,1.9280000000000004,113541,7,98,1.0,5977.808826202019,False,-0.04863451294340611,9,9.731000000000002,58770,704,0,0.0,39404.77337803155,False,-0.35934109996149977,0.15,582087,0.0,0.0,18,0,0,11,10,10.0,3,14,20,201.0,64.0,14,6,20,1137,1.5015379348769784,200.5623224163428
111,20,0,0,0,10.0,20,10.0,6.412515256975199,8,5.5,37.33664558661461,3,18.0,56.99682054614651,21,63.523809523809526,57.00000000000001,20,57.0,1,1.407,27322,1119,0,0.0,11190.0,False,-0.1870739899239356,7,3.042000000000001,22116,1121,0,0.0,11210.0,False,-0.3153956337054233,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,87266,0,35,0.8,1306.7825955315113,False,0.15608872303075333,16,3.3390000000000004,98930,0,3,0.3,170.9904616384395,False,0.07782525886420673,0,3.944000000000001,97127,0,0,0.0,0.0,False,0.05726819497964426,0,1.9280000000000004,112973,13,100,1.0,6440.958667099905,False,-0.05138113160131315,12,9.842,58172,709,0,0.0,40410.74576721787,False,-0.3601168051825178,0.2625,580863,0.0,0.0,18,0,0,11,12,11.545454545454545,2,13,27,210.0,65.0,13,7,27,710,1.752684541977942,202.31500695832074
112,27,0,0,0,10.0,20,10.0,6.499759340535776,1,11.0,38.32751420480179,5,52.0,57.23939115780531,5,64.0,57.00000000000001,20,57.0,1,1.4160000000000001,27178,1132,0,0.0,11320.0,False,-0.18902499259112912,0,3.0350000000000006,22046,1128,0,0.0,11280.0,False,-0.3162600019756989,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,87515,0,31,0.1,1188.1529403488553,False,0.15858297242796662,0,3.323000000000001,98930,0,3,0.0,171.71817347341593,False,0.07782921958871293,5,3.9940000000000007,96937,0,5,0.5,286.19695578902656,False,0.05675765220968055,0,1.9280000000000004,113543,3,100,1.0,5871.718173473417,False,-0.04905125371070643,10,9.930000000000001,57630,714,0,0.0,40868.92528667299,False,-0.36267144559556125,0.2,580736,0.0,0.0,14,0,0,7,8,8.0,5,12,25,181.0,103.0,12,15,25,1030,1.5448074927553535,203.8598144510761
113,25,0,0,0,10.0,20,10.0,6.291125595641697,3,3.0,40.718489536599286,15,51.333333333333336,53.433387222821175,38,40.421052631578945,57.000000000000014,20,57.0,0,1.415,27098,1140,0,0.0,11400.0,False,-0.19001284204287266,3,3.065000000000001,21860,1140,0,0.0,11400.0,False,-0.3193717277486911,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,88276,0,19,0.3,773.6513011953864,False,0.16586445121694815,0,3.323000000000001,98486,0,10,1.0,534.3338722282117,False,0.07496970518052501,30,4.289000000000001,96647,0,5,0.5,267.16693611410585,False,0.05349730551082071,0,1.9280000000000004,112700,28,99,1.0,7139.134842238995,False,-0.05075993843330721,9,10.010000000000002,57376,717,0,0.0,38311.738638762785,False,-0.3751837393406533,0.35,579400,0.0,0.0,21,0,0,5,8,7.857142857142858,6,11,26,179.0,86.0,11,14,26,1663,1.803850695490837,205.66366514656693
114,26,0,0,0,10.0,20,10.0,5.21043644398841,14,1.7142857142857142,40.718489536599286,0,,52.0440283510652,22,42.5,57.00000000000001,17,57.0,1,1.425,27004,1148,0,0.0,11480.0,False,-0.19134643880272648,13,3.192000000000001,21368,1152,0,0.0,11520.0,False,-0.3300405018275215,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,88252,4,29,1.0,1201.6779423373328,False,0.16836301557112732,12,3.443000000000001,98799,0,0,0.0,0.0,False,0.07546861733394292,0,4.259,96647,0,5,0.0,260.220141755326,False,0.05345949612345879,0,1.9280000000000004,112278,40,100,1.0,7781.761134042608,False,-0.051581959171003416,8,10.081,57221,717,0,0.0,37315.56832771375,False,-0.3805156125641343,0.25,578526,0.0,0.0,17,0,0,5,11,10.09090909090909,6,11,25,148.0,119.0,11,15,25,713,1.39590167067945,207.05956681724638
115,25,0,0,0,10.0,20,10.0,5.21043644398841,0,,40.718489536599286,0,,52.41576209946631,5,64.0,57.00000000000001,20,57.0,0,1.424,26914,1157,0,0.0,11570.0,False,-0.19245776943593795,0,3.1790000000000016,21258,1163,0,0.0,11630.0,False,-0.33139879482366885,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,88252,0,33,0.4,1343.7101547077764,False,0.16929683595252915,5,3.481000000000001,98869,0,0,0.0,0.0,False,0.07623059673872815,0,4.259,96647,0,5,0.0,262.0788104973316,False,0.0534696123184711,0,1.9280000000000004,112905,30,99,1.0,7215.47286298399,False,-0.04877467460635008,9,10.163,56720,722,0,0.0,37844.18023581468,False,-0.38244801392876515,0.175,578522,0.0,0.0,19,0,0,10,5,5.0,4,14,24,219.0,123.0,14,11,24,827,1.6464458229020238,208.7060126401484
116,24,0,0,0,10.0,20,10.0,5.234720191927132,3,5.666666666666667,40.718489536599286,0,,52.802593783745664,5,64.0,57.000000000000014,20,57.0,1,1.4340000000000002,26800,1167,0,0.0,11670.0,False,-0.19403832855872766,2,3.1990000000000016,21114,1173,0,0.0,11730.0,False,-0.3337202410352662,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,88235,0,36,0.3,1465.8656233175743,False,0.16987643245353373,5,3.526000000000001,98939,0,0,0.0,0.0,False,0.07699257614351337,0,4.259,96647,0,5,0.0,264.01296891872835,False,0.05348013938191886,0,1.9280000000000004,113475,20,99,1.0,6699.051875674915,False,-0.04622918401269146,10,10.254,56175,727,0,0.0,38387.485680783095,False,-0.38467965710327173,0.1625,578342,0.0,0.0,17,0,0,7,10,10.0,4,11,19,167.0,112.0,11,13,19,770,1.444591618143022,210.15060425829142
117,19,0,0,0,10.0,20,10.0,5.296065328470781,3,6.333333333333333,41.31016703059751,5,50.0,53.437953450175435,10,62.0,57.000000000000014,10,57.0,1,1.443,26676,1178,0,0.0,11780.0,False,-0.1957423688629853,2,3.2170000000000014,20982,1182,0,0.0,11820.0,False,-0.33586881359280846,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,88466,0,34,0.3,1404.5456790403155,False,0.17251078698628722,0,3.5210000000000012,98689,0,5,0.5,267.1897672508772,False,0.0757254575536699,5,4.309000000000001,97017,0,0,0.0,0.0,False,0.05607079877212462,0,1.9280000000000004,113475,10,109,1.0,6747.379534501756,False,-0.04603190732689282,10,10.344000000000001,55330,737,0,0.0,39383.77169277929,False,-0.387511443284678,0.225,577592,0.0,0.0,14,0,0,6,10,10.0,3,9,21,129.0,89.0,9,10,21,760,1.502172033302486,211.6527762915939
118,21,0,0,0,10.0,20,10.0,5.296065328470781,0,,41.88496383084801,5,50.0,52.24047103503702,25,46.0,57.000000000000014,20,57.0,0,1.4420000000000002,26556,1190,0,0.0,11900.0,False,-0.19722414304060062,0,3.215000000000001,20902,1190,0,0.0,11900.0,False,-0.33685666304455203,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,88716,0,29,0.0,1214.6639510945922,False,0.17454972419817869,0,3.5210000000000012,98689,0,5,0.0,261.20235517518506,False,0.07569286980588678,25,4.554000000000001,96237,0,5,0.5,261.20235517518506,False,0.049001819798266996,0,1.9280000000000004,113066,25,106,1.0,7348.011775875927,False,-0.046919216831680384,7,10.404000000000002,55210,737,0,0.0,38501.227152822285,False,-0.392093744018458,0.1875,576333,0.0,0.0,17,0,0,5,7,7.0,4,9,27,149.0,99.0,9,12,27,1191,1.354116982780397,213.0068932743743
119,27,0,0,0,10.0,20,10.0,5.080890791850665,5,3.0,42.440549018850625,5,50.0,53.38427159790368,16,63.375,57.000000000000014,20,57.0,0,1.4420000000000002,26456,1200,0,0.0,12000.0,False,-0.19845895485528006,5,3.2650000000000015,20692,1200,0,0.0,12000.0,False,-0.3408080608515262,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,88951,0,29,0.5,1230.775921546668,False,0.17774576865932937,6,3.581000000000001,98843,0,5,0.5,266.92135798951836,False,0.07740035137041731,0,4.529000000000001,96547,0,0,0.0,0.0,False,0.05095465133999521,0,1.9280000000000004,113636,15,106,1.0,6842.764073968557,False,-0.044328116151230154,10,10.497000000000002,53977,753,0,0.0,40198.35651322147,False,-0.39523232460089047,0.25,576059,0.0,0.0,19,0,0,9,7,6.545454545454545,5,14,26,219.0,114.0,14,13,26,1330,1.6606521448120475,214.66754541918635
120,26,0,0,0,10.0,20,10.0,5.966137243543966,15,8.8,42.440549018850625,0,,54.0911416533748,10,64.0,57.000000000000014,20,57.0,9,1.532,26201,1212,0,0.0,12120.0,False,-0.20327472093252988,6,3.3200000000000007,20504,1208,0,0.0,12080.0,False,-0.3444631038229774,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,88819,5,39,1.0,1685.0120979528942,False,0.1789965160485535,0,3.5750000000000006,99163,0,0,0.0,0.0,False,0.07943091023882612,5,4.579000000000001,96617,0,0,0.0,0.0,False,0.05171663074478044,0,1.9280000000000004,113829,10,107,1.0,6639.91141653375,False,-0.043580496638280994,11,10.597000000000001,53404,758,0,0.0,41001.085373258094,False,-0.39663357999927296,0.25,575494,0.0,0.0,17,0,0,9,8,8.0,4,13,23,213.0,128.0,13,13,23,1033,1.4922481011599302,216.15979352034628
121,23,0,0,0,10.0,20,10.0,5.949397849277066,1,5.0,42.440549018850625,0,,54.373275593388826,5,62.0,57.00000000000002,14,57.0,0,1.5230000000000004,26111,1221,0,0.0,12210.0,False,-0.20438605156574138,1,3.324000000000001,20374,1219,0,0.0,12190.0,False,-0.34631532154499656,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,88814,0,45,0.6,1909.8247058482782,False,0.18040884630861856,0,3.5750000000000006,99163,0,0,0.0,0.0,False,0.07943091023882612,5,4.6240000000000006,96677,0,0,0.0,0.0,False,0.05236975594888207,0,1.9280000000000004,114000,0,114,1.0,6498.000000000003,False,-0.042763721864361115,11,10.696000000000003,52833,763,0,0.0,41486.809277755674,False,-0.39931254223813273,0.2,574929,0.0,0.0,11,0,0,10,9,9.0,1,11,22,178.0,140.0,11,12,22,371,1.5548744928091764,217.71466801315546
122,22,0,0,0,10.0,20,10.0,5.8278923934635305,4,4.25,41.45801669162931,10,35.0,54.933465771369136,10,62.0,57.00000000000002,20,57.0,1,1.5330000000000004,26017,1229,0,0.0,12290.0,False,-0.20571964832559517,3,3.3530000000000015,20185,1231,0,0.0,12310.0,False,-0.3495011360268695,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,89147,0,39,0.4,1616.8626509735432,False,0.1828614620243103,10,3.6750000000000007,98878,0,10,1.0,549.3346577136914,False,0.07931843477300461,0,4.619000000000001,96677,0,0,0.0,0.0,False,0.05236975594888207,0,1.9280000000000004,114260,0,109,0.5,6213.000000000003,False,-0.04180443638916783,10,10.785000000000002,52310,768,0,0.0,42188.9017124115,False,-0.4007163955668296,0.2375,574431,0.0,0.0,21,0,0,8,9,9.0,3,11,24,175.0,122.0,11,11,24,1120,1.4342501489445567,219.14891816210002
123,24,0,0,0,10.000000000000002,20,10.0,7.820226606163164,24,12.0,41.094757982290844,8,38.0,56.36636084618502,23,64.0,57.00000000000002,20,57.0,24,1.7720000000000005,25625,1237,0,0.0,12370.000000000002,False,-0.21441272350093846,0,3.350000000000002,20065,1243,0,0.0,12430.000000000002,False,-0.35098291020448485,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,89163,14,41,1.0,1794.368249760209,False,0.18423890024694745,13,3.795000000000001,99615,0,0,0.0,0.0,False,0.08435112010972504,0,4.619000000000001,96373,0,8,0.8,450.93088676948014,False,0.0515148743102426,0,1.9280000000000004,114197,0,109,0.9,6213.000000000003,False,-0.04231877668650551,11,10.885000000000002,51172,782,0,0.0,44078.494181716684,False,-0.4022937365527905,0.3375,573167,0.0,0.0,21,0,0,9,9,8.88888888888889,2,11,28,161.0,98.0,11,13,28,1593,1.5026689497753978,220.65158711187541
124,28,0,0,0,10.000000000000002,20,10.0,7.820226606163164,0,,41.094757982290844,0,,57.013751554512275,15,62.666666666666664,57.000000000000014,20,57.0,0,1.7480000000000004,25535,1246,0,0.0,12460.000000000002,False,-0.21552405413414996,0,3.3500000000000014,19955,1254,0,0.0,12540.000000000002,False,-0.3523412032006322,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,89163,4,51,1.0,2127.1135635214855,False,0.18642660366028135,5,3.832000000000001,99685,0,0,0.0,0.0,False,0.08511309951451027,2,4.639000000000001,96893,0,0,0.0,0.0,False,0.05472100668364792,0,1.9280000000000004,114457,0,104,0.5,5928.000000000002,False,-0.04135949121131222,10,10.974000000000002,50319,792,0,0.0,45154.89123117372,False,-0.4048638172574489,0.1875,572964,0.0,0.0,16,0,0,7,8,7.4,8,15,32,253.0,126.0,15,13,32,1080,1.6851945035159588,222.33678161539137
125,32,0,0,0,10.000000000000002,20,10.0,7.656304124749913,3,4.0,41.094757982290844,0,,57.66133858405769,15,63.333333333333336,57.00000000000001,20,57.0,0,1.7480000000000007,25385,1261,0,0.0,12610.000000000002,False,-0.21737627185616912,3,3.3800000000000012,19842,1259,0,0.0,12590.000000000002,False,-0.35451447199446806,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,89151,0,58,0.7,2383.495962972869,False,0.18795445017668128,0,3.827000000000001,99685,0,0,0.0,0.0,False,0.08511309951451027,15,4.787000000000001,96933,0,0,0.0,0.0,False,0.05515642348638234,0,1.9280000000000004,114650,0,100,0.5,5700.000000000001,False,-0.040714524806714184,11,11.074000000000002,49432,802,0,0.0,46244.39354441426,False,-0.40765798189026486,0.15,572035,0.0,0.0,15,0,0,13,10,10.0,5,18,31,277.0,132.0,18,14,31,713,1.685331340879202,224.02211295627058
126,31,0,0,0,10.0,20,10.0,6.892901739781163,9,1.5555555555555556,41.83620855219496,5,52.0,57.088678078702365,5,42.0,57.00000000000001,20,57.0,0,1.7480000000000004,25295,1270,0,0.0,12700.0,False,-0.21848760248938062,9,3.467000000000002,19501,1270,0,0.0,12700.0,False,-0.3615775955744345,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,89397,0,62,0.9,2593.8449302360877,False,0.19257218983968286,5,3.8770000000000016,99645,0,0,0.0,0.0,False,0.08467768271177585,0,4.772000000000001,96673,0,5,0.5,285.44339039351183,False,0.053879799873693825,0,1.9280000000000004,114953,0,96,0.5,5472.000000000001,False,-0.03917150391470115,11,11.173000000000002,49174,802,0,0.0,45785.119819119296,False,-0.41163911346053345,0.2375,571595,0.0,0.0,17,0,0,8,9,9.0,5,13,23,215.0,142.0,13,18,23,973,1.5838526291772723,225.60596558544785
127,23,0,0,0,10.0,20,10.0,6.955384840337342,1,11.0,40.01776571779625,20,34.0,57.76711202222713,15,63.333333333333336,57.000000000000014,15,57.0,1,1.7580000000000005,25201,1278,0,0.0,12780.0,False,-0.2198211992492344,0,3.458000000000001,19381,1282,0,0.0,12820.0,False,-0.3630593697520498,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,90066,0,43,0.1,1720.763925865239,False,0.19562889667099656,5,3.9220000000000006,99025,10,10,1.0,977.8487774002338,False,0.08325086962205953,5,4.822,97063,0,0,0.0,0.0,False,0.0565715280952692,0,1.9280000000000004,114975,0,95,0.5,5415.000000000001,False,-0.03922457077077567,9,11.252000000000002,48359,812,0,0.0,46906.89496204843,False,-0.41371372079466223,0.2,571027,0.0,0.0,17,0,0,3,8,8.0,6,9,25,126.0,99.0,9,14,25,1542,1.3244363786652684,226.93040196411312
128,25,0,0,0,10.0,20,10.0,6.647132413176356,5,3.0,40.01776571779625,0,,57.62616669380232,12,56.166666666666664,57.000000000000014,11,57.0,0,1.7570000000000001,25121,1286,0,0.0,12860.0,False,-0.22080904870097798,5,3.508000000000001,19151,1294,0,0.0,12940.0,False,-0.3672577299219599,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,90051,0,48,0.5,1920.85275445422,False,0.19674718112305367,0,3.9170000000000007,99389,0,13,1.0,749.1401670194301,False,0.0859683678783196,5,4.867000000000002,97123,0,0,0.0,0.0,False,0.05722465329937082,0,1.9280000000000004,114665,0,100,0.5,5700.000000000002,False,-0.04059206283115759,11,11.353000000000003,47737,819,0,0.0,47195.830522224096,False,-0.41761235673082,0.25,570194,0.0,0.0,13,0,0,8,8,8.0,4,12,27,199.0,99.0,12,13,27,564,1.337197009474039,228.26759897358716
129,27,0,0,0,10.0,20,10.0,6.647132413176356,0,,40.01776571779625,0,,56.975426629879614,8,47.0,57.000000000000014,10,57.0,0,1.7570000000000001,24981,1300,0,0.0,13000.0,False,-0.2225377852415292,0,3.503000000000001,19091,1300,0,0.0,13000.0,False,-0.3679986170107676,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,90051,0,48,0.0,1920.85275445422,False,0.19674718112305367,0,3.9170000000000007,99765,0,5,0.0,284.87713314939805,False,0.08753443675107979,0,4.862000000000001,97123,0,0,0.0,0.0,False,0.05722465329937082,0,1.9280000000000004,114289,0,108,0.8,6156.000000000002,False,-0.04180035432331594,10,11.442000000000002,47516,819,0,0.0,46662.8744098714,False,-0.42159219178414276,0.1,569773,0.0,0.0,13,0,0,11,6,6.0,4,15,29,221.0,82.0,15,12,29,576,1.553444977849722,229.82104395143688
130,29,0,0,0,10.0,20,10.0,6.721233375147961,1,11.0,40.01776571779625,0,,57.26197696483743,5,64.0,57.00000000000002,8,57.0,1,1.7670000000000001,24917,1305,0,0.0,13050.0,False,-0.22350093845697916,0,3.5030000000000014,18941,1315,0,0.0,13150.0,False,-0.36985083473278674,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,90040,0,49,0.1,1960.8705201720163,False,0.1968656426788783,0,3.9170000000000007,100085,0,0,0.0,0.0,False,0.08946726754185444,0,4.862000000000002,97123,0,0,0.0,0.0,False,0.05722465329937082,0,1.9280000000000004,114289,0,108,0.0,6156.000000000003,False,-0.04180035432331594,8,11.512000000000002,47044,824,0,0.0,47183.869019026046,False,-0.4233189276452764,0.0125,569396,0.0,0.0,13,0,0,7,5,5.0,5,12,21,165.0,97.0,12,17,21,520,1.2945541376248002,231.11559808906168
131,21,0,0,0,10.0,20,10.0,6.140751273112571,12,3.5833333333333335,40.01776571779625,0,,57.65578100211105,10,62.0,57.00000000000002,15,57.0,1,1.7760000000000002,24863,1309,0,0.0,13090.0,False,-0.22434061049096118,11,3.6130000000000004,18498,1331,0,0.0,13310.0,False,-0.3788155685073595,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,89997,2,59,1.0,2373.3296798962037,False,0.19901201646238748,0,3.9170000000000007,100085,0,0,0.0,0.0,False,0.08946726754185444,10,4.9620000000000015,97188,0,0,0.0,0.0,False,0.05793220560381425,0,1.9280000000000004,113840,0,115,1.0,6555.000000000003,False,-0.04383730518340722,12,11.624000000000002,46747,824,0,0.0,47508.36354573951,False,-0.42441906673467594,0.25,568175,0.0,0.0,12,0,0,5,13,13.0,4,9,18,140.0,65.0,9,12,18,371,1.095935445278883,232.21153353434056
132,18,0,0,0,10.0,20,10.0,6.140751273112571,0,,41.15771532858542,10,50.0,58.34657711326914,15,63.333333333333336,57.000000000000014,9,57.0,0,1.7750000000000004,24723,1323,0,0.0,13230.0,False,-0.2260693470315124,0,3.6020000000000008,18438,1337,0,0.0,13370.0,False,-0.37955645559616713,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,90497,0,51,0.2,2099.043481757856,False,0.20378337309996097,5,3.967000000000001,99905,0,5,0.5,291.7328855663457,False,0.08909570943312181,10,5.052000000000001,97013,0,5,0.5,291.7328855663457,False,0.05761507459542342,0,1.9280000000000004,113520,0,120,0.5,6840.000000000002,False,-0.04528643856082686,9,11.702000000000002,45930,834,0,0.0,48661.045312466464,False,-0.4263838394586101,0.2125,566983,0.0,0.0,12,0,0,4,8,8.0,3,7,25,125.0,46.0,7,11,25,700,0.9016298539936543,233.11316338833421
133,25,0,0,0,10.0,20,10.0,5.6668279077415065,10,2.9,42.15334930056108,10,50.0,57.76164081742941,13,52.76923076923077,57.000000000000014,12,57.0,1,1.7850000000000004,24629,1331,0,0.0,13310.0,False,-0.2274029437913662,9,3.6920000000000006,18111,1349,0,0.0,13490.0,False,-0.38615035068655534,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,90968,0,51,1.0,2149.820814328615,False,0.21031059457934106,0,3.9620000000000006,99965,0,5,0.5,288.80820408714703,False,0.08973291644398983,3,5.072000000000002,96989,0,5,0.5,288.80820408714703,False,0.05733790632054916,0,1.9280000000000004,113454,0,123,0.3,7011.000000000002,False,-0.0451272379926033,12,11.813000000000004,45004,844,0,0.0,48750.82484991042,False,-0.43357733943230536,0.2875,566077,0.0,0.0,15,0,0,6,12,11.6,5,11,14,195.0,57.0,11,14,14,1076,1.015974679030478,234.1291380673647
134,14,0,0,0,10.0,20,10.0,6.219660039907303,9,10.0,42.15334930056108,0,,57.15294184036836,19,53.578947368421055,57.0,15,57.0,9,1.874,24404,1340,0,0.0,13400.0,False,-0.23184826632421218,0,3.6830000000000003,18001,1360,0,0.0,13600.0,False,-0.38750864368270277,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,90878,0,60,0.9,2529.200958033665,False,0.21162146088728107,9,4.0520000000000005,100213,0,0,0.0,0.0,False,0.09086060131060458,0,5.069000000000001,97309,0,0,0.0,0.0,False,0.059249341432085864,0,1.9280000000000006,112756,4,133,1.0,7809.6117673614735,False,-0.047565816097375785,15,11.951,44267,849,0,0.0,48522.847622472735,False,-0.4405249225531169,0.2375,564785,0.0,0.0,13,0,0,6,9,9.0,0,6,6,93.0,22.0,6,8,6,840,0.5628117211163044,234.691949788481
135,6,0,0,0,10.0,20,10.0,6.321929671981118,14,6.785714285714286,42.15334930056108,0,,56.74879957994619,10,52.0,57.0,8,57.0,9,1.9550000000000003,24179,1349,0,0.0,13490.0,False,-0.23629358885705817,5,3.7330000000000014,17771,1371,0,0.0,13710.0,False,-0.3918304850340808,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000004,90783,4,70,1.0,2976.0221697272004,False,0.2133099854681008,10,4.143000000000001,100178,0,0,0.0,0.0,False,0.09047961160821195,0,5.069000000000002,97309,0,0,0.0,0.0,False,0.059249341432085864,0,1.9280000000000004,112546,0,142,0.9,8094.0,False,-0.04811939226203597,8,12.016,43797,854,0,0.0,48463.474841274045,False,-0.4446044280565528,0.2375,563520,0.0,0.0,9,0,0,2,10,10.0,0,2,4,36.0,12.0,2,4,4,200,0.38928074296563864,235.08123053144664
136,4,0,0,0,10.0,0,,6.420810488979056,5,7.8,40.731385266832994,5,18.0,57.593582035730556,22,62.0,57.0,12,57.0,1,1.9560000000000002,24165,1349,0,0.0,13490.0,False,-0.23663933616516844,4,3.768000000000001,17699,1371,0,0.0,13710.0,False,-0.3936086140472192,0,0.2,76957,0,0,0.0,0.0,False,0.011939670475614407,0,1.3070000000000002,90834,0,74,0.9,3014.1225097456418,False,0.21423110435209963,5,4.183000000000001,100148,0,5,0.5,287.9679101786528,False,0.09172037484041237,17,5.239000000000001,97291,0,0,0.0,0.0,False,0.05905340387085538,0,1.9280000000000004,112546,0,142,0.0,8094.0,False,-0.04811939226203597,12,12.128000000000002,42144,876,0,0.0,50451.977863299966,False,-0.44998253748030426,0.175,561784,0.0,0.0,1,0,0,1,13,13.0,0,1,3,18.0,9.0,1,3,3,90,0.29323930479586124,235.3744698362425
