index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Ran@3,spot_market_loss_07Ran@3,balance_07Ran@3,inventory_07Ran@3_input,inventory_07Ran@3_output,productivity_07Ran@3,assets_07Ran@3,bankrupt_07Ran@3,score_07Ran@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
105,13,0,0,0,10.0,20,10.0,25.669974383657568,0,,13.889000497487917,0,,37.251007866252756,39,32.15384615384615,49.0,10,49.0,0,0.542,49288,33,169,1.0,4668.225670838129,False,0.33094706428657417,0,3.4040000000000012,22624,1033,0,0.0,10330.0,False,-0.2835301397411437,0,0.2,56411,0,5,0.0,69.44500248743958,False,0.0036400935481893867,0,10.037,-69942.22222222222,1264,0,0.0,32446.847620943165,True,-1.9551536852429836,4,1.734,107156,0,0,0.0,0.0,False,0.18066527837459645,35,18.019000000000002,35,782,0,0.0,10861.198389035551,False,-0.939778983962827,0,0.6950000000000001,123986,0,143,0.5,7007.0,False,0.12696904336757245,10,9.444,25528,1705,0,0.0,63512.96841196095,False,-0.49362229544065483,0.1875,385028,0.0,0.1,7,0,0,3,11,1356.0427350427349,4,7,16,110.0,66.0,7,6,16,200,1.916718608699739,193.1144917998463
106,16,0,0,0,10.0,20,10.0,25.669974383657568,0,,13.889000497487917,0,,37.59662237916531,9,43.888888888888886,48.99999999999999,8,49.0,0,0.542,49158,36,179,1.0,4954.925414674704,False,0.3312912573438188,0,3.4040000000000004,22554,1040,0,0.0,10400.0,False,-0.2844325272005363,0,0.2,56411,0,5,0.0,69.44500248743958,False,0.0036400935481893867,0,10.037,-69942.22222222222,1264,0,0.0,32446.847620943165,True,-1.9551536852429836,4,1.7700000000000002,107255,0,0,0.0,0.0,False,0.18175607928690268,5,18.034000000000002,-95,782,0,0.0,10861.198389035551,False,-0.9412113487971685,0,0.6950000000000001,123822,0,149,0.6,7300.999999999999,False,0.12681876845287554,8,9.514000000000001,25182,1708,0,0.0,64215.03102361435,False,-0.493577820202189,0.2,384287,0.0,0.1,9,0,0,5,6,6.0,7,12,15,156.0,36.0,12,4,15,200,1.0630682362243533,194.17756003607064
107,15,0,0,0,10.0,20,10.0,25.669974383657568,0,,13.889000497487917,0,,37.5907865950647,10,37.5,48.99999999999999,11,49.0,0,0.542,49078,34,189,1.0,5191.6251585112805,False,0.33228001287205794,0,3.4040000000000012,22434,1052,0,0.0,10520.0,False,-0.28597947713092353,0,0.2,56411,0,5,0.0,69.44500248743958,False,0.0036400935481893867,0,10.037,-69942.22222222222,1264,0,0.0,32446.847620943165,True,-1.9551536852429836,1,1.7760000000000005,107286,0,0,0.0,0.0,False,0.18209764320893795,9,18.119000000000003,-228,782,0,0.0,10861.198389035551,False,-0.9426767682046102,0,0.6950000000000001,123822,0,149,0.0,7300.999999999999,False,0.12681876845287554,11,9.616000000000001,24594,1718,0,0.0,64580.97137032115,False,-0.4971581627109544,0.125,383397,0.0,0.1,9,0,0,4,7,7.0,8,12,13,168.0,26.0,12,3,13,200,1.0702443923801184,195.24780442845076
108,13,0,0,0,10.0,20,10.0,25.669974383657568,0,,13.889000497487917,0,,36.8134727154828,17,30.0,49.0,13,49.0,0,0.542,48998,32,199,1.0,5428.324902347856,False,0.33326876840029723,0,3.4040000000000012,22314,1064,0,0.0,10640.0,False,-0.28752642706131076,0,0.2,56411,0,5,0.0,69.44500248743958,False,0.0036400935481893867,0,10.037,-69942.22222222222,1264,0,0.0,32446.847620943165,True,-1.9551536852429836,4,1.8150000000000006,107390,0,0,0.0,0.0,False,0.18324353507641117,13,18.240000000000006,-731,782,0,0.0,10861.198389035551,False,-0.9482189182944085,0,0.6950000000000002,123702,0,155,0.6,7595.0,False,0.12705744037621766,13,9.735000000000001,23940,1729,0,0.0,63650.49432506977,False,-0.5070518964470159,0.2,382024,0.0,0.1,7,0,0,4,11,1634.0182336182336,2,6,14,98.0,54.0,6,7,14,200,0.9459635587409139,196.19376798719168
109,14,0,0,0,10.0,20,10.0,25.669974383657568,0,,13.889000497487917,0,,37.49952341263624,7,52.142857142857146,49.00000000000001,5,49.0,0,0.542,48908,31,209,1.0,5675.024646184432,False,0.3341286114343376,0,3.4040000000000012,22204,1075,0,0.0,10750.0,False,-0.2889444644974991,0,0.2,56411,0,5,0.0,69.44500248743958,False,0.0036400935481893867,0,10.037,-69942.22222222222,1264,0,0.0,32446.847620943165,True,-1.9551536852429836,4,1.8510000000000004,107510,0,0,0.0,0.0,False,0.18456571800041868,3,18.257000000000005,-873,782,0,0.0,10861.198389035551,False,-0.9497835014211508,0,0.6950000000000001,123645,0,158,0.3,7742.000000000001,False,0.12720329544048228,5,9.772000000000002,23571,1733,0,0.0,64986.674074098606,False,-0.5044080314247007,0.1625,381376,0.0,0.1,9,0,0,4,4,4.0,3,7,15,104.0,63.0,7,7,15,200,1.0382933374494314,197.2320613246411
110,15,0,0,0,10.0,20,10.0,25.669974383657568,0,,13.889000497487917,0,,37.44360198831984,20,37.05,49.00000000000001,8,49.0,0,0.542,48828,29,219,1.0,5911.724390021007,False,0.3351173669625767,0,3.4040000000000017,22084,1087,0,0.0,10870.0,False,-0.29049141442788634,0,0.2,56411,0,5,0.0,69.44500248743958,False,0.0036400935481893867,0,10.037,-69942.22222222222,1264,0,0.0,32446.847620943165,True,-1.9551536852429836,8,1.9270000000000005,107472,0,0,0.0,0.0,False,0.18414702674114963,12,18.374000000000002,-1210,782,0,0.0,10861.198389035551,False,-0.9534966317994052,0,0.6950000000000001,123317,1,168,1.0,8269.443601988321,False,0.12663509538916037,8,9.847000000000001,23028,1742,0,0.0,65226.75466365316,False,-0.5081468686966163,0.25,379930,0.0,0.1,9,0,0,6,12,256.55322455322454,4,10,16,135.0,39.0,10,5,16,200,1.129040197469294,198.3611015221104
111,16,0,0,0,10.0,20,10.0,25.669974383657568,0,,13.889000497487917,0,,37.84432448314074,32,39.65625,49.0,11,49.0,0,0.542,48728,29,229,1.0,6168.424133857583,False,0.3358482975024182,0,3.4040000000000004,21984,1097,0,0.0,10970.0,False,-0.29178053936987575,0,0.2,56411,0,5,0.0,69.44500248743958,False,0.0036400935481893867,0,10.037,-69942.22222222222,1264,0,0.0,32446.847620943165,True,-1.9551536852429836,9,2.0090000000000003,107567,0,0,0.0,0.0,False,0.18519375488932227,23,18.592000000000002,-2064,782,0,0.0,10861.198389035551,False,-0.9629061669419255,0,0.6950000000000001,123007,0,177,0.9,8673.0,False,0.12567844704135211,11,9.949000000000002,21855,1766,0,0.0,66833.07703722654,False,-0.5114161331735121,0.2375,377488,0.0,0.1,6,0,0,4,16,138.27661227661227,5,9,15,120.0,46.0,9,7,15,200,1.1868734695017338,199.54797499161214
112,15,0,0,0,10.0,20,10.0,25.669974383657568,0,,13.889000497487917,0,,38.21850759078512,16,41.9375,48.99999999999999,11,49.0,0,0.542,48618,30,239,1.0,6435.123877694159,False,0.33645031554806065,0,3.4040000000000004,21894,1106,0,0.0,11060.0,False,-0.29294075181766616,0,0.2,56411,0,5,0.0,69.44500248743958,False,0.0036400935481893867,0,10.037,-69942.22222222222,1264,0,0.0,32446.847620943165,True,-1.9551536852429836,5,2.0500000000000003,107657,0,0,0.0,0.0,False,0.18618539208232793,11,18.679000000000002,-2467,782,0,0.0,10861.198389035551,False,-0.9673464979283841,0,0.6950000000000002,122784,0,184,0.7,9015.999999999998,False,0.1252232024468292,11,10.048,21201,1775,0,0.0,67837.8509736436,False,-0.5127563470217121,0.2125,376098,0.0,0.1,7,0,0,5,9,9.0,5,10,15,143.0,36.0,10,5,15,200,1.0945166405290365,200.64249163214117
113,15,0,0,0,10.0,20,10.0,25.669974383657568,0,,13.889000497487917,0,,39.117003125456556,4,74.5,48.99999999999999,10,49.0,0,0.542,48548,27,249,1.0,6661.823621530734,False,0.3375679835704989,0,3.4040000000000012,21764,1119,0,0.0,11190.0,False,-0.2946166142422524,0,0.2,56411,0,5,0.0,69.44500248743958,False,0.0036400935481893867,0,10.037,-69942.22222222222,1264,0,0.0,32446.847620943165,True,-1.9551536852429836,4,2.0850000000000004,107760,0,0,0.0,0.0,False,0.18732026575876773,0,18.668000000000003,-2664,782,0,0.0,10861.198389035551,False,-0.9695170815619633,0,0.6950000000000001,122784,0,184,0.0,9015.999999999998,False,0.1252232024468292,10,10.137000000000002,20723,1779,0,0.0,69589.14856018721,False,-0.5092412506400509,0.125,375326,0.0,0.1,8,0,0,4,7,7.0,4,8,14,104.0,58.0,8,7,14,200,1.06245491001755,201.70494654215872
114,14,0,0,0,10.0,20,10.0,25.669974383657568,0,,13.889000497487917,0,,39.2494364118252,3,45.666666666666664,48.99999999999999,10,49.0,0,0.542,48458,26,259,1.0,6908.52336536731,False,0.3384278266045391,0,3.4040000000000004,21654,1130,0,0.0,11300.0,False,-0.2960346516784407,0,0.2,56411,0,5,0.0,69.44500248743958,False,0.0036400935481893867,0,10.037,-69942.22222222222,1264,0,0.0,32446.847620943165,True,-1.9551536852429836,1,2.0910000000000006,107772,0,0,0.0,0.0,False,0.1874524840511685,2,18.688000000000002,-2893,782,0,0.0,10861.198389035551,False,-0.9720402473086109,0,0.6950000000000001,122725,0,185,0.1,9064.999999999998,False,0.12491823276700316,10,10.227000000000002,20463,1781,0,0.0,69903.24624946069,False,-0.5101513080571191,0.1375,374590,0.0,0.1,7,0,0,5,6,6.0,3,8,13,119.0,52.0,8,6,13,200,1.0237079383805394,202.72865448053926
115,13,0,0,0,10.0,20,10.0,25.669974383657568,0,,13.889000497487917,0,,38.4935470823659,10,28.4,48.99999999999999,11,49.0,0,0.542,48328,29,269,1.0,7195.2231092038855,False,0.3387720196617837,0,3.4040000000000012,21584,1137,0,0.0,11370.0,False,-0.29693703913783326,0,0.2,56411,0,5,0.0,69.44500248743958,False,0.0036400935481893867,0,10.037,-69942.22222222222,1264,0,0.0,32446.847620943165,True,-1.9551536852429836,2,2.1100000000000003,107794,0,0,0.0,0.0,False,0.18769488425390318,8,18.766000000000005,-3332,782,0,0.0,10861.198389035551,False,-0.9768772331722718,0,0.6950000000000001,122557,0,193,0.8,9456.999999999998,False,0.1251657443912098,11,10.327000000000002,20139,1783,0,0.0,68633.9944478584,False,-0.5186252742611849,0.225,373481,0.0,0.1,8,0,0,5,7,7.0,3,8,11,115.0,25.0,8,5,11,200,1.0864534862339497,203.8151079667732
116,11,0,0,0,10.0,20,10.0,25.669974383657568,0,,13.889000497487917,0,,36.98694339495041,29,30.275862068965516,48.99999999999999,8,49.0,0,0.542,48208,31,279,1.0,7471.922853040462,False,0.33924512521322725,0,3.4040000000000012,21504,1145,0,0.0,11450.0,False,-0.2979683390914247,0,0.2,56411,0,5,0.0,69.44500248743958,False,0.0036400935481893867,0,10.037,-69942.22222222222,1264,0,0.0,32446.847620943165,True,-1.9551536852429836,13,2.238000000000001,107557,0,0,0.0,0.0,False,0.1850835729789883,16,18.918000000000006,-4028,782,0,0.0,10861.198389035551,False,-0.9845458941315155,0,0.6950000000000002,122179,8,203,1.0,10242.895547159602,False,0.12529787823824584,8,10.396,19507,1794,0,0.0,66354.57645054103,False,-0.5342866518283108,0.25,371338,0.0,0.1,8,0,0,2,8,8.0,3,5,12,66.0,29.0,5,6,12,200,0.9568248968571424,204.77193286363035
117,12,0,0,0,10.0,20,10.0,25.669974383657568,0,,13.889000497487917,0,,34.880395154030516,26,23.346153846153847,48.99999999999999,16,49.0,0,0.542,48118,30,289,1.0,7718.622596877037,False,0.34010496824726744,0,3.4040000000000012,21394,1156,0,0.0,11560.0,False,-0.2993863765276131,0,0.2,56411,0,5,0.0,69.44500248743958,False,0.0036400935481893867,0,10.037,-69942.22222222222,1264,0,0.0,32446.847620943165,True,-1.9551536852429836,1,2.2350000000000008,107586,0,0,0.0,0.0,False,0.1854031005189568,25,19.152000000000005,-5391,782,0,0.0,10861.198389035551,False,-0.9995636885100345,0,0.6950000000000001,122074,13,209,1.0,10694.445137002394,False,0.12636549129732505,12,10.508000000000003,18957,1805,0,0.0,62959.11325302508,False,-0.5541559267850668,0.25,369149,0.0,0.1,9,0,0,1,9,9.0,6,7,10,115.0,15.0,7,5,10,396,0.9062928827479482,205.6782257463783
118,10,0,0,0,10.0,20,10.0,25.669974383657568,0,,13.889000497487917,0,,36.12221601070611,15,48.666666666666664,48.99999999999999,16,49.0,0,0.542,47998,32,299,1.0,7995.322340713613,False,0.340578073798711,0,3.4040000000000017,21314,1164,0,0.0,11640.0,False,-0.30041767648120454,0,0.2,56411,0,5,0.0,69.44500248743958,False,0.0036400935481893867,0,10.037,-69942.22222222222,1264,0,0.0,32446.847620943165,True,-1.9551536852429836,6,2.294000000000001,107733,0,0,0.0,0.0,False,0.18702277460086603,9,19.217000000000006,-5993,782,0,0.0,10861.198389035551,False,-1.006196639512139,0,0.6950000000000001,122403,6,211,1.0,10555.733296064234,False,0.12866066729162273,8,10.576,18172,1817,0,0.0,65634.066491453,False,-0.5492721987365725,0.25,368038,0.0,0.1,12,0,0,3,8,8.0,2,5,11,84.0,15.0,5,5,11,592,0.9327885257080197,206.61101427208632
119,11,0,0,0,10.0,20,10.0,25.669974383657568,0,,13.889000497487917,0,,35.575518580158686,19,31.263157894736842,48.99999999999999,20,49.0,0,0.542,47888,33,309,1.0,8262.022084550188,False,0.3411800918443535,0,3.4040000000000004,21224,1173,0,0.0,11730.0,False,-0.301577888928995,0,0.2,56411,0,5,0.0,69.44500248743958,False,0.0036400935481893867,0,10.037,-69942.22222222222,1264,0,0.0,32446.847620943165,True,-1.9551536852429836,2,2.3080000000000007,107757,0,0,0.0,0.0,False,0.18728721118566755,17,19.378000000000004,-6928,782,0,0.0,10861.198389035551,False,-1.0164986481283644,0,0.6950000000000001,122418,8,214,1.0,10770.604148641267,False,0.12974295983523354,13,10.698000000000004,17628,1824,0,0.0,64889.745890209444,False,-0.5573707817380202,0.25,366398,0.0,0.1,12,0,0,5,9,9.0,2,7,11,71.0,24.0,7,4,11,543,1.1358738960698247,207.74688816815615
120,11,0,0,0,10.0,20,10.0,25.669974383657568,0,,13.889000497487917,0,,35.946777096711656,8,43.0,48.99999999999999,20,49.0,0,0.542,47778,34,319,1.0,8528.721828386764,False,0.341782109889996,0,3.4040000000000004,21134,1182,0,0.0,11820.0,False,-0.3027381013767854,0,0.2,56411,0,5,0.0,69.44500248743958,False,0.0036400935481893867,0,10.037,-69942.22222222222,1264,0,0.0,32446.847620943165,True,-1.9551536852429836,2,2.3260000000000005,107779,0,0,0.0,0.0,False,0.18752961138840224,6,19.421000000000003,-7536,782,0,0.0,10861.198389035551,False,-1.0231977082766692,0,0.6950000000000002,122792,0,214,1.0,10485.999999999998,False,0.1317911001891696,10,10.785000000000002,17220,1830,0,0.0,65782.60208698233,False,-0.5570310888434916,0.25,365578,0.0,0.1,13,0,0,6,6,6.0,2,8,10,99.0,22.0,8,3,10,690,1.1059868829324841,208.85287505108863
121,10,0,0,0,10.0,20,10.0,25.669974383657568,0,,13.889000497487917,0,,36.51723347545184,21,40.42857142857143,48.99999999999998,19,49.0,0,0.542,47658,36,329,1.0,8805.42157222334,False,0.3422552154414394,0,3.4040000000000012,21054,1190,0,0.0,11900.0,False,-0.30376940133037694,0,0.2,56411,0,5,0.0,69.44500248743958,False,0.0036400935481893867,0,10.037,-69942.22222222222,1264,0,0.0,32446.847620943165,True,-1.9551536852429836,6,2.3840000000000003,107906,0,0,0.0,0.0,False,0.18892892164964356,15,19.565000000000005,-8522,782,0,0.0,10861.198389035551,False,-1.0340616446355977,0,0.6950000000000001,123164,0,206,0.2,10093.999999999996,False,0.1333468875413256,9,10.865000000000002,16344,1849,0,0.0,67520.36469611045,False,-0.557094015981691,0.15,364015,0.0,0.1,13,0,0,3,9,9.0,2,5,9,65.0,15.0,5,5,9,690,0.8612583409994841,209.71413339208812
122,9,0,0,0,10.0,20,10.0,25.669974383657568,0,,13.889000497487917,0,,36.30385105758576,22,34.86363636363637,48.99999999999997,20,49.0,0,0.542,47568,35,339,1.0,9052.121316059916,False,0.34311505847547974,0,3.4040000000000004,20944,1201,0,0.0,12010.0,False,-0.30518743876656523,0,0.2,56411,0,5,0.0,69.44500248743958,False,0.0036400935481893867,0,10.037,-69942.22222222222,1264,0,0.0,32446.847620943165,True,-1.9551536852429836,4,2.4180000000000006,107964,0,0,0.0,0.0,False,0.18956797672958053,18,19.730000000000004,-9689,782,0,0.0,10861.198389035551,False,-1.046919873571571,0,0.6950000000000001,123289,2,206,1.0,10166.607702115167,False,0.1347727653329702,10,10.956000000000003,15777,1859,0,0.0,67488.85911605193,False,-0.5622453763235157,0.25,362264,0.0,0.1,13,0,0,4,9,9.0,3,7,11,112.0,6.0,7,2,11,690,0.8644520482048392,210.57858544029295
123,11,0,0,0,10.000000000000002,20,10.0,25.669974383657568,0,,13.889000497487917,0,,36.517338041957295,14,38.857142857142854,48.99999999999998,11,49.0,0,0.542,47478,34,349,1.0,9298.82105989649,False,0.3439749015095201,0,3.4040000000000012,20834,1212,0,0.0,12120.000000000002,False,-0.3066054762027536,0,0.2,56411,0,5,0.0,69.44500248743958,False,0.0036400935481893867,0,10.037,-69942.22222222222,1264,0,0.0,32446.847620943165,True,-1.9551536852429836,5,2.464000000000001,108084,0,0,0.0,0.0,False,0.19089015965358808,9,19.802000000000003,-10698,782,0,0.0,10861.198389035551,False,-1.0580372283242678,0,0.6950000000000001,123100,1,216,1.0,10620.517338041951,False,0.13510827457013394,11,11.056000000000001,15211,1864,0,0.0,68068.31811020839,False,-0.5646875249270353,0.25,360420,0.0,0.1,9,0,0,2,7,7.0,2,4,10,62.0,21.0,4,7,10,200,0.7543781297281384,211.3329635700211
124,10,0,0,0,10.000000000000002,20,10.0,25.669974383657568,0,,13.889000497487917,0,,38.787639101019806,10,73.0,48.99999999999998,20,49.0,0,0.542,47378,34,359,1.0,9555.520803733067,False,0.34470583204936134,0,3.4040000000000012,20734,1222,0,0.0,12220.000000000002,False,-0.30789460114474293,0,0.2,56411,0,5,0.0,69.44500248743958,False,0.0036400935481893867,0,10.037,-69942.22222222222,1264,0,0.0,32446.847620943165,True,-1.9551536852429836,10,2.559000000000001,108299,0,0,0.0,0.0,False,0.19325907072576826,0,19.793000000000006,-11553,782,0,0.0,10861.198389035551,False,-1.0674577816578215,0,0.6950000000000002,123590,0,207,0.1,10142.999999999996,False,0.1373291727807931,10,11.145000000000003,14301,1874,0,0.0,72688.03567531111,False,-0.5523131920367064,0.1375,359160,0.0,0.1,10,0,0,4,6,6.0,1,5,11,70.0,30.0,5,5,11,690,0.8191237645223737,212.15208733454347
125,11,0,0,0,10.000000000000002,20,10.0,25.669974383657568,0,,13.889000497487917,0,,39.04969897745293,2,58.0,48.999999999999986,20,49.0,0,0.542,47278,34,369,1.0,9812.220547569643,False,0.3454367625892028,0,3.4040000000000012,20634,1232,0,0.0,12320.000000000002,False,-0.30918372608673234,0,0.2,56411,0,5,0.0,69.44500248743958,False,0.0036400935481893867,0,10.037,-69942.22222222222,1264,0,0.0,32446.847620943165,True,-1.9551536852429836,2,2.569000000000001,108321,0,0,0.0,0.0,False,0.19350147092850295,0,19.793000000000006,-12477,782,0,0.0,10861.198389035551,False,-1.0776385901726795,0,0.6950000000000001,123964,0,199,0.2,9750.999999999996,False,0.13890263953467816,10,11.235000000000003,14136,1874,0,0.0,73179.13588374679,False,-0.5516011532108146,0.15,358267,0.0,0.1,11,0,0,2,4,4.0,6,8,15,121.0,21.0,8,3,15,690,0.8234610240906477,212.97554835863411
126,15,0,0,0,10.0,20,10.0,25.669974383657568,0,,13.889000497487917,0,,39.31301445110269,4,48.0,48.999999999999986,20,49.0,0,0.542,47198,32,379,1.0,10048.920291406219,False,0.3464255181174421,0,3.4040000000000017,20514,1244,0,0.0,12440.0,False,-0.31073067601711957,0,0.2,56411,0,5,0.0,69.44500248743958,False,0.0036400935481893867,0,10.037,-69942.22222222222,1264,0,0.0,32446.847620943165,True,-1.9551536852429836,3,2.597000000000001,108330,0,0,0.0,0.0,False,0.19360063464780353,1,19.803000000000004,-13483,782,0,0.0,10861.198389035551,False,-1.088722890352276,0,0.6950000000000001,124387,0,190,0.2,9309.999999999998,False,0.140692678959744,9,11.315000000000003,13905,1876,0,0.0,73751.21511026865,False,-0.551114619493889,0.15,357262,0.0,0.1,12,0,0,7,7,7.0,2,9,8,113.0,36.0,9,6,8,739,0.7263158122077584,213.70186417084187
127,8,0,0,0,10.0,20,10.0,25.669974383657568,0,,13.889000497487917,0,,39.24094507960719,20,38.8,48.99999999999999,20,49.0,0,0.542,47148,27,389,1.0,10255.620035242793,False,0.3478010111282782,0,3.4040000000000004,20364,1259,0,0.0,12590.0,False,-0.3126643634301036,0,0.2,56411,0,5,0.0,69.44500248743958,False,0.0036400935481893867,0,10.037,-69942.22222222222,1264,0,0.0,32446.847620943165,True,-1.9551536852429836,6,2.654000000000001,108307,0,0,0.0,0.0,False,0.19334721625403542,14,19.942,-14783,782,0,0.0,10861.198389035551,False,-1.103046538695691,0,0.6950000000000001,124828,0,181,0.0,8868.999999999998,False,0.14264183300037125,11,11.416,12920,1896,0,0.0,74400.83187093523,False,-0.5569505159250073,0.125,355195,0.0,0.1,13,0,0,2,8,8.0,0,2,6,30.0,18.0,2,6,6,641,0.36201363522559404,214.06387780606747
128,6,0,0,0,10.0,20,10.0,25.669974383657568,0,,13.889000497487917,0,,39.51786764244821,1,75.0,48.99999999999999,20,49.0,0,0.542,47038,28,399,1.0,10522.31977907937,False,0.3484030291739205,0,3.4040000000000004,20274,1268,0,0.0,12680.0,False,-0.3138245758778941,0,0.2,56411,0,5,0.0,69.44500248743958,False,0.0036400935481893867,0,10.037,-69942.22222222222,1264,0,0.0,32446.847620943165,True,-1.9551536852429836,1,2.658000000000001,108335,0,0,0.0,0.0,False,0.1936557256029705,0,19.928000000000004,-15965,782,0,0.0,10861.198389035551,False,-1.1160700404971653,0,0.6950000000000002,125220,0,173,0.0,8476.999999999998,False,0.14437441436981774,12,11.525000000000002,12601,1897,0,0.0,74965.39491772425,False,-0.5572750962744009,0.125,353914,0.0,0.1,10,0,0,1,6,6.0,0,1,4,3.0,15.0,1,5,4,592,0.24052159674465656,214.30439940281212
129,4,0,0,0,10.0,0,,25.669974383657568,0,,13.889000497487917,0,,39.14499003415812,23,37.26086956521739,49.0,20,49.0,0,0.542,47038,18,409,1.0,10679.019522915945,False,0.35042308465575134,0,3.4040000000000012,20274,1268,0,0.0,12680.0,False,-0.3138245758778941,0,0.2,56411,0,5,0.0,69.44500248743958,False,0.0036400935481893867,0,10.037,-69942.22222222222,1264,0,0.0,32446.847620943165,True,-1.9551536852429836,17,2.8270000000000004,108026,0,0,0.0,0.0,False,0.1902511045736511,6,19.988000000000003,-17320,782,0,0.0,10861.198389035551,False,-1.130999689347417,0,0.6950000000000001,125374,0,175,0.9,8575.0,False,0.14616887364531583,13,11.643000000000002,11654,1911,0,0.0,74806.07595527617,False,-0.5663504589781475,0.2375,351457,0.0,0.1,3,0,0,0,9,9.0,0,0,3,0.0,12.0,0,4,3,343,0.20556920673698187,214.5099686095491
130,3,0,0,0,10.0,0,,25.669974383657568,0,,13.889000497487917,0,,40.68449571292839,6,72.83333333333333,49.00000000000001,20,49.0,0,0.542,47038,8,419,1.0,10835.719266752521,False,0.35244314013758216,0,3.4040000000000004,20274,1268,0,0.0,12680.0,False,-0.3138245758778941,0,0.2,56411,0,5,0.0,69.44500248743958,False,0.0036400935481893867,0,10.037,-69942.22222222222,1264,0,0.0,32446.847620943165,True,-1.9551536852429836,6,2.8700000000000006,108159,0,0,0.0,0.0,False,0.1917165239810928,0,19.982000000000003,-18705,782,0,0.0,10861.198389035551,False,-1.1462598839286706,0,0.6950000000000001,125806,0,166,0.1,8134.000000000001,False,0.1480384703781624,10,11.730000000000002,11115,1916,0,0.0,77951.49378597079,False,-0.557212781385487,0.1375,350098,0.0,0.1,4,0,0,0,7,7.0,0,0,3,0.0,9.0,0,3,3,490,0.20314258988946676,214.71311119943857
131,3,0,0,0,10.0,0,,25.669974383657568,0,,13.889000497487917,0,,40.68449571292839,0,,49.00000000000001,20,49.0,0,0.542,47038,0,427,0.8,10961.079061821782,False,0.3540591845230468,0,3.4040000000000012,20274,1268,0,0.0,12680.0,False,-0.3138245758778941,0,0.2,56411,0,5,0.0,69.44500248743958,False,0.0036400935481893867,0,10.037,-69942.22222222222,1264,0,0.0,32446.847620943165,True,-1.9551536852429836,0,2.8640000000000003,108159,0,0,0.0,0.0,False,0.1917165239810928,0,19.982000000000003,-20201,782,0,0.0,10861.198389035551,False,-1.1627430977146314,0,0.6950000000000001,126394,0,154,0.0,7546.000000000001,False,0.1506373424323321,8,11.8,10987,1916,0,0.0,77951.49378597079,False,-0.5583442630961459,0.1,349062,0.0,0.1,4,0,0,0,4,4.0,0,0,3,0.0,9.0,0,3,3,588,0.19391555804759264,214.90702675748616
132,3,0,0,0,10.0,0,,25.669974383657568,0,,13.889000497487917,0,,40.68449571292839,0,,49.0,20,49.0,0,0.542,47038,0,427,0.0,10961.079061821782,False,0.3540591845230468,0,3.4040000000000012,20274,1268,0,0.0,12680.0,False,-0.3138245758778941,0,0.2,56411,0,5,0.0,69.44500248743958,False,0.0036400935481893867,0,10.037,-69942.22222222222,1264,0,0.0,32446.847620943165,True,-1.9551536852429836,0,2.864000000000001,108159,0,0,0.0,0.0,False,0.1917165239810928,0,19.982000000000003,-21817,782,0,0.0,10861.198389035551,False,-1.1805484944245996,0,0.6950000000000002,127080,0,140,0.0,6860.0,False,0.1536693598288634,6,11.852000000000002,10918,1916,0,0.0,77951.49378597079,False,-0.558954202455798,0.0,348063,0.0,0.1,6,0,0,0,2,2.0,0,0,0,0.0,9.0,0,3,0,686,0.1853460855782032,215.09237284306437
