index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07MyA@3,spot_market_loss_07MyA@3,balance_07MyA@3,inventory_07MyA@3_input,inventory_07MyA@3_output,productivity_07MyA@3,assets_07MyA@3,bankrupt_07MyA@3,score_07MyA@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
110,15,0,0,0,10.0,20,10.0,20.536260208191166,60,20.2,10.557547310554522,20,10.5,21.8539206970574,9,13.444444444444445,36.99999999999999,0,,0,0.2,19499,1120,0,0.0,11200.0,False,-0.18241636535392033,30,3.398000000000001,42588,6,10,1.0,265.36260208191163,False,0.3915984657819783,10,7.356000000000002,17732,617,0,0.0,12670.87254845395,False,-0.4416944355055448,10,7.311000000000002,13486,819,0,0.0,16819.197110508565,False,-0.4920757503188669,0,0.2,52030,53,735,1.0,16622.18171979658,False,0.08944501164349565,5,15.181000000000001,21403,445,0,0.0,4698.108553196762,False,-0.571161928311727,0,0.272,61056,930,400,1.0,35124.14624826338,False,-0.007071748160705214,0,0.2,79108,0,5,0.0,184.99999999999997,False,0.00028416984515900883,0.375,306902,0.0,0.0,18,0,0,5,10,10.0,6,11,15,183.0,72.0,11,4,15,862,1.2081143099931069,158.9627603329136
111,15,0,0,0,10.0,20,10.0,20.536260208191166,0,,10.417435032006265,54,10.092592592592593,22.314074838914355,5,40.0,36.99999999999999,0,,0,0.2,19429,1127,0,0.0,11270.0,False,-0.18355646763738231,0,3.3680000000000003,42458,9,20,1.0,500.7252041638233,False,0.3911971921587646,44,7.786000000000002,16921,617,0,0.0,12670.87254845395,False,-0.4605076488302178,10,7.401000000000003,13326,819,0,0.0,16819.197110508565,False,-0.49578735837305643,0,0.2,52075,58,740,1.0,17116.626612652984,False,0.09472102309795602,0,15.176000000000004,21013,484,0,0.0,5042.038555491033,False,-0.5750985018552094,0,0.272,60856,925,410,1.0,35810.51922599577,False,-0.005263335610928826,0,0.2,79108,0,5,0.0,184.99999999999997,False,0.00028416984515900883,0.375,305186,0.0,0.0,13,0,0,7,4,4.0,4,11,19,183.0,72.0,11,4,19,400,1.2099639510270208,160.17272428394062
112,19,0,0,0,10.0,20,10.0,20.60970251539116,13,22.0,10.404882585772263,5,10.0,22.261882437290954,1,13.0,36.99999999999999,0,,0,0.2,19329,1137,0,0.0,11370.0,False,-0.18518518518518517,0,3.3680000000000008,42644,9,17,1.0,440.36494276164973,False,0.39627292326723423,5,7.792000000000001,16851,617,0,0.0,12716.186451996346,False,-0.4616058915746922,0,7.391000000000002,13040,832,0,0.0,17147.272492805445,False,-0.49861658517206264,0,0.2,52025,53,750,1.0,17247.870605014145,False,0.09500307477399163,1,15.186000000000003,20995,484,0,0.0,5035.963171513776,False,-0.575478332717842,0,0.272,60843,916,420,1.0,35931.88431255851,False,-0.004661116013548513,0,0.2,79108,0,5,0.0,184.99999999999997,False,0.00028416984515900883,0.375,304835,0.0,0.0,13,0,0,5,2,2.0,7,12,20,201.0,126.0,12,7,20,486,1.4138857740326785,161.5866100579733
113,20,0,0,0,10.0,20,10.0,20.50383132092231,49,20.0,10.404882585772263,0,,21.771768171179332,10,13.9,36.99999999999999,0,,0,0.2,19219,1148,0,0.0,11480.0,False,-0.18697677448776834,32,3.6880000000000006,42803,8,10,1.0,285.0383132092231,False,0.3989224129973163,0,7.787000000000002,16231,648,0,0.0,13286.482695957657,False,-0.4693736348710488,0,7.391000000000003,12680,850,0,0.0,17428.256622783963,False,-0.503708631544215,0,0.2,52025,43,760,1.0,16993.9537612845,False,0.09271086862697475,10,15.285000000000002,20784,484,0,0.0,5035.963171513776,False,-0.5792878909174195,0,0.272,60704,916,430,1.0,35852.939644800266,False,-0.006915180701708389,0,0.2,79108,0,5,0.0,184.99999999999997,False,0.00028416984515900883,0.375,303554,0.0,0.0,9,0,0,9,6,5.055555555555555,5,14,18,222.0,108.0,14,6,18,200,1.4778564420412295,163.06446650001453
114,18,0,0,0,10.0,20,10.0,20.50383132092231,0,,10.410840504379506,10,10.5,21.526678971081022,5,14.0,36.99999999999999,0,,0,0.2,19119,1158,0,0.0,11580.0,False,-0.1886054920355712,0,3.656000000000001,42703,8,20,1.0,490.07662641844615,False,0.3990044728886682,5,7.837000000000001,16161,648,0,0.0,13286.482695957657,False,-0.4709974633947567,5,7.441000000000001,12615,850,0,0.0,17428.256622783963,False,-0.5052164723162295,0,0.2,51920,43,770,1.0,17023.208949420707,False,0.09107921488274057,5,15.325000000000003,20699,484,0,0.0,5038.846804119681,False,-0.5807965153906179,0,0.272,60634,911,440,1.0,35890.804542654805,False,-0.007560152171974506,0,0.2,79108,0,5,0.0,184.99999999999997,False,0.00028416984515900883,0.375,302959,0.0,0.0,9,0,0,7,3,3.0,7,14,12,222.0,72.0,14,4,12,200,1.3924287479603663,164.4568952479749
115,12,0,0,0,10.0,20,10.0,20.50383132092231,0,,10.43502313073615,15,10.666666666666666,21.271873843338323,5,14.0,36.99999999999999,4,37.0,0,0.2,19009,1169,0,0.0,11690.0,False,-0.19039708133815433,0,3.6560000000000006,42613,7,30,1.0,685.1149396276693,False,0.3992494045348004,5,7.882000000000002,16096,648,0,0.0,13286.482695957657,False,-0.4725053041667711,10,7.536000000000003,12455,850,0,0.0,17428.256622783963,False,-0.5089280803704189,0,0.2,51760,48,780,1.0,17092.942708079227,False,0.08881996414392568,5,15.370000000000003,20614,484,0,0.0,5050.551195276296,False,-0.5822255114442352,0,0.272,60712,906,446,1.0,35774.317702064516,False,-0.007310631096614442,0,0.2,79108,0,5,0.0,184.99999999999997,False,0.00028416984515900883,0.375,302367,0.0,0.0,15,0,0,6,4,4.0,4,10,10,150.0,36.0,10,2,10,348,1.1183806979679503,165.57527594594285
116,10,0,0,0,10.0,20,10.0,20.50383132092231,0,,10.454134014821507,5,11.0,21.594413767178434,49,22.46938775510204,36.99999999999999,1,37.0,0,0.2,18899,1180,0,0.0,11800.0,False,-0.1921886706407375,0,3.656000000000001,42523,6,40,1.0,880.1532528368923,False,0.3994943361809326,0,7.877000000000001,16096,648,0,0.0,13286.482695957657,False,-0.4725053041667711,5,7.576000000000001,12390,850,0,0.0,17428.256622783963,False,-0.5104359211424334,0,0.2,51770,43,785,1.0,17401.142569872394,False,0.09178275199841471,44,15.805000000000001,19848,484,0,0.0,5059.800863173609,False,-0.595971971192034,0,0.272,59648,945,455,1.0,37241.721009983616,False,-0.011482223534418507,0,0.2,79108,0,5,0.0,184.99999999999997,False,0.00028416984515900883,0.375,300282,0.0,0.0,14,0,0,4,4,4.0,3,7,12,126.0,54.0,7,3,12,302,0.898779843992088,166.47405578993494
117,12,0,0,0,10.0,20,10.0,20.65240400819952,28,22.0,10.47390690713469,5,11.0,21.488828661423643,19,20.57894736842105,36.99999999999999,0,,0,0.2,18779,1192,0,0.0,11920.0,False,-0.1941431316981009,0,3.656000000000001,43059,4,22,1.0,494.35288818038947,False,0.41067059005473133,5,7.927000000000001,15723,662,0,0.0,13671.891453428083,False,-0.47668772091690537,0,7.5710000000000015,12082,864,0,0.0,17843.677063084386,False,-0.5127623983589544,0,0.2,51915,38,790,1.0,17374.1831049958,False,0.09415732125765791,14,15.901000000000002,19517,484,0,0.0,5069.37094305319,False,-0.6018617099404807,0,0.272,59257,954,465,1.0,37705.34254299815,False,-0.013492747082534647,0,0.2,79108,0,5,0.0,184.99999999999997,False,0.00028416984515900883,0.375,299440,0.0,0.0,14,0,0,6,4,4.0,3,9,14,162.0,54.0,9,3,14,1016,0.9755831280490384,167.44963891798398
118,14,0,0,0,10.0,20,10.0,20.65240400819952,0,,10.438601459133688,10,10.0,21.10026849823136,9,14.0,36.99999999999999,0,,0,0.2,18669,1203,0,0.0,12030.0,False,-0.19593472100068407,0,3.656000000000001,42969,3,32,1.0,690.8769282623847,False,0.41093971999515266,5,7.972000000000001,15653,662,0,0.0,13671.891453428083,False,-0.47831154944061327,5,7.621000000000002,12012,864,0,0.0,17843.677063084386,False,-0.5143862268826623,0,0.2,51885,38,795,1.0,17171.380311541016,False,0.09178489818496229,4,15.927000000000003,19449,484,0,0.0,5052.283106220705,False,-0.603243693409819,0,0.272,59131,953,475,1.0,37683.555878814484,False,-0.015221678504038468,0,0.2,79108,0,5,0.0,184.99999999999997,False,0.00028416984515900883,0.375,298876,0.0,0.0,12,0,0,8,3,3.0,3,11,18,168.0,54.0,11,3,18,270,1.2636749350349419,168.71331385301892
119,18,0,0,0,10.0,20,10.0,20.65240400819952,0,,10.520305963136055,31,10.838709677419354,20.848884683474648,5,13.0,36.99999999999999,0,,0,0.2,18599,1210,0,0.0,12100.0,False,-0.19707482328414605,0,3.6560000000000006,42839,6,42,1.0,927.4009683443799,False,0.41055736291645284,18,8.147000000000002,15309,662,0,0.0,13671.891453428083,False,-0.4862915067571207,13,7.746000000000003,11803,864,0,0.0,17843.677063084386,False,-0.5192345149034474,0,0.2,51549,59,805,1.0,17404.050222022117,False,0.08781889452418537,5,15.973000000000004,19359,484,0,0.0,5091.8280861578505,False,-0.6045116355267676,0,0.272,59066,948,485,1.0,37709.74267993396,False,-0.01587724696295714,0,0.2,79108,0,5,0.0,184.99999999999997,False,0.00028416984515900883,0.375,297632,0.0,0.0,12,0,0,6,6,6.0,4,10,16,150.0,114.0,10,8,16,200,1.3198803850100376,170.03319423802895
120,16,0,0,0,10.0,20,10.0,20.65222416468748,43,20.651162790697676,10.520305963136055,0,,21.420580111291752,5,38.0,36.99999999999999,0,,0,0.2,18509,1219,0,0.0,12190.0,False,-0.19854066907716864,1,3.6660000000000013,43600,7,10,1.0,276.5222416468748,False,0.42474546795737445,0,8.129000000000001,15029,676,0,0.0,13960.903535328735,False,-0.48943463469276316,0,7.733000000000001,11195,893,0,0.0,18442.436179065917,False,-0.5263937531425035,0,0.2,51739,49,810,1.0,17866.16488233999,False,0.09542099122844701,0,15.968000000000002,19359,484,0,0.0,5091.8280861578505,False,-0.6045116355267676,0,0.272,58876,943,495,1.0,38514.60704494812,False,-0.013194277166964818,0,0.2,79108,0,5,0.0,184.99999999999997,False,0.00028416984515900883,0.375,297415,0.0,0.0,14,0,0,9,1,0.07142857142857142,3,12,14,216.0,72.0,12,4,14,970,1.0758883749949746,171.10908261302393
121,14,0,0,0,10.0,20,10.0,20.65222416468748,0,,10.518921088563937,10,10.5,21.09986678733989,23,19.217391304347824,36.99999999999999,0,,0,0.2,18369,1233,0,0.0,12330.0,False,-0.20082087364409265,0,3.665000000000001,43540,3,20,1.0,443.0444832937496,False,0.42550318387070835,0,8.129000000000001,15029,676,0,0.0,13960.903535328735,False,-0.48943463469276316,10,7.833000000000002,11035,893,0,0.0,18442.436179065917,False,-0.530105361196693,0,0.2,51950,49,806,1.0,17521.919763935584,False,0.09612291479892018,9,16.058000000000003,19206,484,0,0.0,5091.157806864946,False,-0.607280067462898,0,0.272,58434,956,505,1.0,38856.47264869693,False,-0.016617793776699866,0,0.2,79108,0,5,0.0,184.99999999999997,False,0.00028416984515900883,0.375,296671,0.0,0.0,15,0,0,4,3,3.0,4,8,12,114.0,78.0,8,6,12,516,0.9771657019737177,172.08624831499765
122,12,0,0,0,10.0,20,10.0,20.621952487686716,13,20.0,10.552808462490784,10,11.0,21.09986678733989,0,,36.99999999999999,11,37.0,0,0.2,18249,1245,0,0.0,12450.0,False,-0.20277533470145606,0,3.665000000000001,43720,1,17,1.0,360.57319229067417,False,0.4300233426543319,5,8.179,14964,676,0,0.0,13940.43988167622,False,-0.49117982878263644,5,7.873000000000001,10710,906,0,0.0,18683.488953844164,False,-0.5348486481181665,0,0.2,51840,49,816,1.0,17734.578913131398,False,0.09605664608239654,0,16.049000000000003,19206,484,0,0.0,5107.559295845539,False,-0.6071320048400749,0,0.272,58841,946,504,1.0,38608.47398082353,False,-0.013043560200917353,0,0.2,79108,0,5,0.0,184.99999999999997,False,0.00028416984515900883,0.375,296638,0.0,0.0,16,0,0,3,2,2.0,7,10,13,180.0,36.0,10,2,13,867,0.8425810140324757,172.92882932903012
123,13,0,0,0,10.000000000000002,20,10.0,20.589228550417886,14,20.0,10.529749128750778,15,10.333333333333334,21.09986678733989,0,,36.99999999999999,11,37.0,0,0.2,18179,1252,0,0.0,12520.000000000002,False,-0.20391543698491807,0,3.665000000000001,43870,4,13,1.0,307.6599711554325,False,0.43404768838000307,10,8.274000000000001,14524,690,0,0.0,14206.567699788342,False,-0.49829999420306736,5,7.918000000000001,10640,906,0,0.0,18653.841066678604,False,-0.5368163558193536,0,0.2,51685,54,826,1.0,17997.096419295292,False,0.09562800313516977,0,16.049000000000003,19206,484,0,0.0,5096.398578315377,False,-0.6072327569798385,0,0.272,59248,936,503,1.0,38360.47531295013,False,-0.009469326625134836,0,0.2,79108,0,5,0.0,184.99999999999997,False,0.00028416984515900883,0.375,296460,0.0,0.0,17,0,0,4,3,3.0,5,9,12,132.0,27.0,9,4,12,887,0.8575982080074027,173.78642753703753
124,12,0,0,0,10.000000000000002,20,10.0,20.682738679809272,17,22.0,10.525742266192216,20,10.5,20.858705764319346,5,14.0,36.99999999999999,6,37.0,0,0.2,18079,1262,0,0.0,12620.000000000002,False,-0.20554415453272093,4,3.705000000000001,44076,4,10,1.0,246.82738679809273,False,0.4397672137007409,10,8.364,14364,690,0,0.0,14271.089689068398,False,-0.5012632262101189,10,8.013000000000002,10106,923,0,0.0,19090.16780146396,False,-0.5441429920030625,0,0.2,51475,64,836,1.0,18111.525524007273,False,0.09286949576622017,5,16.099,19121,484,0,0.0,5094.459256837033,False,-0.6087849201361598,0,0.272,59400,931,507,1.0,38178.45506658131,False,-0.008699038453981442,0,0.2,79108,0,5,0.0,184.99999999999997,False,0.00028416984515900883,0.375,295729,0.0,0.0,14,0,0,4,6,5.235294117647059,6,10,6,180.0,6.0,10,2,6,422,0.7690166850225069,174.55544422206003
125,6,0,0,0,10.000000000000002,20,10.0,20.682738679809272,0,,10.489141341340481,10,10.0,20.42240629062697,9,14.0,36.99999999999999,0,,0,0.2,17999,1270,0,0.0,12700.000000000002,False,-0.2068471285709632,0,3.701000000000001,43956,6,20,1.0,473.65477359618546,False,0.4395526690380172,5,8.404,14294,690,0,0.0,14271.089689068398,False,-0.5028870547338268,5,8.053000000000003,10036,923,0,0.0,19090.16780146396,False,-0.5457668205267704,0,0.2,51375,64,846,1.0,17948.660767716206,False,0.08959377442103933,9,16.184000000000005,18940,484,0,0.0,5076.744409208793,False,-0.612212753812187,0,0.272,59274,930,517,1.0,38121.837850283075,False,-0.010647920822178669,0,0.2,79108,0,5,0.0,184.99999999999997,False,0.00028416984515900883,0.375,294982,0.0,0.0,10,0,0,2,4,4.0,0,2,3,6.0,12.0,2,4,3,200,0.3574439350049943,174.91288815706503
126,3,0,0,0,10.0,20,10.0,20.641387724776607,18,20.11111111111111,10.489141341340481,0,,19.998433618269683,9,14.0,36.99999999999999,0,,0,0.2,17849,1285,0,0.0,12850.0,False,-0.2092902048926675,0,3.701000000000001,44268,1,12,1.0,257.6966526973193,False,0.4461985187253221,0,8.399000000000001,13953,707,0,0.0,14593.461121417062,False,-0.5070583056344872,0,8.048,10015,924,0,0.0,19072.642257693584,False,-0.5464572439257959,0,0.2,51375,54,856,1.0,17685.072809671234,False,0.08721426336208159,9,16.265000000000004,18759,484,0,0.0,5076.744409208793,False,-0.615480668665853,0,0.272,59148,929,527,1.0,38077.544831372536,False,-0.012518977295634295,0,0.2,79108,0,5,0.0,184.99999999999997,False,0.00028416984515900883,0.375,294475,0.0,0.0,14,0,0,0,2,2.0,0,0,3,0.0,9.0,0,3,3,562,0.20690622000256553,175.1197943770676
127,3,0,0,0,10.0,0,,20.641387724776607,0,,10.489141341340481,0,,19.63127653491744,8,14.0,36.99999999999999,0,,0,0.2,17849,1285,0,0.0,12850.0,False,-0.2092902048926675,0,3.701000000000001,44268,0,13,0.1,268.3380404220959,False,0.44637183687452514,0,8.399000000000001,13953,707,0,0.0,14593.461121417062,False,-0.5070583056344872,0,8.048,10015,924,0,0.0,19072.642257693584,False,-0.5464572439257959,0,0.2,51431,44,862,1.0,17383.682592117813,False,0.08550456417677262,4,16.296000000000003,18691,484,0,0.0,5076.744409208793,False,-0.6167083935832525,0,0.272,59036,927,537,1.0,38067.193347868466,False,-0.013998880068526287,0,0.2,79108,0,5,0.0,184.99999999999997,False,0.00028416984515900883,0.2625,294351,0.0,0.0,1,0,0,0,1,1.0,0,0,3,0.0,9.0,0,3,3,56,0.19305397203424945,175.31284834910184
128,3,0,0,0,10.0,0,,20.644562048079585,2,21.0,10.489141341340481,0,,19.63127653491744,0,,36.99999999999999,0,,0,0.2,17849,1285,0,0.0,12850.0,False,-0.2092902048926675,0,3.701000000000001,44310,0,11,0.0,227.09018252887543,False,0.44706814851507987,0,8.399000000000001,13932,708,0,0.0,14616.349930040345,False,-0.5072799720464839,0,8.048,9994,925,0,0.0,19096.219894473616,False,-0.5466709207748722,0,0.2,51431,34,872,1.0,17475.103944053582,False,0.08632986029261001,0,16.292,18691,484,0,0.0,5076.744409208793,False,-0.6167083935832525,0,0.272,59036,917,547,1.0,38240.88058251929,False,-0.012902065077930213,0,0.2,79108,0,5,0.0,184.99999999999997,False,0.00028416984515900883,0.25,294351,0.0,0.0,2,0,0,0,0,0.0,0,0,2,0.0,9.0,0,3,2,42,0.1872613769955933,175.50010972609743
129,2,0,0,0,10.0,0,,20.644562048079585,0,,10.489141341340481,0,,19.63127653491744,0,,36.99999999999999,0,,0,0.2,17849,1285,0,0.0,12850.0,False,-0.2092902048926675,0,3.701000000000001,44310,0,11,0.0,227.09018252887543,False,0.44706814851507987,0,8.399000000000001,13932,708,0,0.0,14616.349930040345,False,-0.5072799720464839,0,8.048,9994,925,0,0.0,19096.219894473616,False,-0.5466709207748722,0,0.2,51431,24,882,1.0,17566.525295989355,False,0.08715515640844743,0,16.292000000000005,18691,484,0,0.0,5076.744409208793,False,-0.6167083935832525,0,0.272,59036,907,557,1.0,38414.567817170115,False,-0.011805250087334141,0,0.2,79108,0,5,0.0,184.99999999999997,False,0.00028416984515900883,0.25,294351,0.0,0.0,0,0,0,0,0,0.0,0,0,1,0.0,6.0,0,2,1,0,0.18023743003141135,175.68034715612885
130,1,0,0,0,10.0,0,,20.6177872633752,25,20.400000000000006,10.489141341340481,0,,19.63127653491744,0,,36.99999999999999,9,37.0,0,0.2,17849,1285,0,0.0,12850.0,False,-0.2092902048926675,14,3.841000000000001,44529,0,0,0.0,0.0,False,0.45050327372227106,0,8.399000000000001,13527,728,0,0.0,15009.749127737145,False,-0.5121120310877663,0,8.048,9889,930,0,0.0,19174.542154938936,False,-0.5481982212705422,0,0.2,51431,14,892,1.0,17657.94664792512,False,0.08798045252428482,0,16.292,18691,484,0,0.0,5076.744409208793,False,-0.6167083935832525,0,0.272,59369,897,558,1.0,38255.25505182094,False,-0.008605578242561404,0,0.2,79108,0,5,0.0,184.99999999999997,False,0.00028416984515900883,0.25,294393,0.0,0.0,4,0,0,0,5,4.266666666666667,0,0,0,0.0,3.0,0,1,0,333,0.2062767680035904,175.88662392413244
