index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
106,32,0,0,0,10.0,20,10.0,32.02352899117425,0,,28.97097379792007,4,15.0,57.338913070840064,19,60.0,46.000000000000014,20,46.0,0,4.232000000000001,87247,15,40,1.0,1430.9411596469702,False,0.34653609766281634,0,3.9530000000000016,88494,14,20,1.0,780.4705798234851,False,0.3606465409860197,0,0.2,75264,73,461,1.0,15693.336537196872,False,-0.047780521893671685,4,9.924000000000001,7957.0,1835,0,0.0,58763.17569880476,False,-0.5722025658573758,0,0.21800000000000003,119057,579,243,1.0,30707.549705209858,False,0.07664708073088324,0,0.2,124632,0,15,0.0,860.083696062601,False,0.0017625626634569667,0,3.5030000000000006,141785,9,51,1.0,2862.050217637561,False,-0.06041026932229321,0,3.8990000000000005,140406,0,73,0.0,3358.000000000001,False,-0.06783052537658112,0.625,784842,0.0,0.0,17,0,0,14,1,1.0,19,33,35,249.0,71.0,18,14,35,2260,2.3809020949993283,310.4577967248042
107,35,0,0,0,10.0,20,10.0,31.043377607720835,49,25.06122448979592,25.892327711678178,46,17.91304347826087,57.39960782685742,4,59.0,46.000000000000014,10,46.0,5,4.282000000000002,88177,17,10,1.0,480.43377607720834,False,0.3534973882592974,0,3.9530000000000016,88462,12,26,1.0,927.1278178007417,False,0.36127920258553947,0,0.2,74853,98,460,1.0,14952.721752928603,False,-0.056732153888425896,35,10.270000000000003,6774.0,1849,0,0.0,57399.20519667582,False,-0.5935701630556718,0,0.21800000000000003,118469,615,249,1.0,30216.283891569576,False,0.06996957711174762,0,0.2,124632,0,15,0.0,860.9941174028613,False,0.0017662089577339755,0,3.5030000000000006,142245,0,50,0.9,2300.000000000001,False,-0.059236078307878026,0,3.8990000000000005,140170,0,77,0.4,3542.000000000001,False,-0.06877525848947673,0.6625,783782,0.0,0.0,20,0,0,13,2,2.0,14,27,34,144.0,96.0,13,22,34,2433,2.726572894025594,313.1843696188298
108,34,0,0,0,10.0,20,10.0,30.797108635276604,19,26.736842105263158,25.68287494306171,9,22.22222222222222,57.39960782685742,0,,46.000000000000014,5,46.0,4,4.317000000000001,88461,13,10,1.0,437.97108635276606,False,0.35751987054230977,0,3.953000000000001,88382,16,31,1.0,1114.7103676935749,False,0.3614903204568968,0,0.2,74993,88,465,1.0,14652.682408428034,False,-0.05684695175107971,4,10.275000000000002,6190.0,1868,0,0.0,57528.998930696696,False,-0.5995176560150738,0,0.21800000000000003,118269,614,259,1.0,30635.78364219596,False,0.07004767482976874,0,0.2,124632,0,15,0.0,860.9941174028613,False,0.0017662089577339755,0,3.5030000000000006,142475,0,45,0.0,2070.0000000000005,False,-0.05848160394688501,0,3.8990000000000005,140170,0,77,0.0,3542.000000000001,False,-0.06877525848947673,0.5,783572,0.0,0.0,12,0,0,10,2,1.2857142857142856,18,28,34,197.0,89.0,14,20,34,630,2.7038777710404247,315.88824738987023
109,34,0,0,0,10.0,20,10.0,30.95009848928587,15,34.0,26.27216915005566,5,43.0,52.78307150005886,33,39.0,46.000000000000014,20,46.0,5,4.363000000000001,88761,11,10,1.0,419.5009848928587,False,0.3619709221958887,0,3.953000000000001,88262,18,41,1.0,1448.9540380607207,False,0.3622116650444754,0,0.2,74698,93,470,1.0,15226.278660029748,False,-0.05694092265195315,0,10.271000000000003,6190.0,1868,0,0.0,57814.78397798601,False,-0.597880501036961,0,0.21800000000000003,119341,609,236,1.0,28456.555886397786,False,0.06990658546962472,0,0.2,124632,0,15,0.0,791.7460725008829,False,0.0014888662169017075,0,3.503000000000001,142843,0,37,0.0,1702.0000000000005,False,-0.05727444496929617,0,3.8990000000000005,139435,23,75,1.0,4664.010644501354,False,-0.0699167760834863,0.625,784162,0.0,0.0,18,0,0,12,1,0.3333333333333333,17,29,35,174.0,123.0,13,21,35,2622,2.6456284869927913,318.533875876863
110,35,0,0,0,10.0,20,10.0,31.13208318871073,27,33.03703703703704,27.976332028220252,15,43.0,52.78307150005886,0,,46.00000000000001,20,46.0,4,4.3980000000000015,89063,8,10,1.0,391.3208318871073,False,0.3663782689007815,0,3.9530000000000016,88548,21,38,1.0,1393.0191611710077,False,0.3661616468516725,0,0.2,74927,96,465,1.0,15997.674379238648,False,-0.0498981772708914,0,10.271,5714.0,1882,0,0.0,58590.5805611536,False,-0.5988899040962318,0,0.21800000000000003,118696,614,246,1.0,30162.10345434171,False,0.07157087940893972,0,0.2,124632,0,15,0.0,791.7460725008829,False,0.0014888662169017075,0,3.5030000000000006,143395,0,25,0.0,1150.0000000000002,False,-0.05546370650291293,0,3.8990000000000014,139803,13,77,1.0,4228.179929500766,False,-0.06893212378135728,0.625,784778,0.0,0.0,18,0,0,11,1,0.2857142857142857,20,31,34,258.0,162.0,16,19,34,2181,2.5681668510078453,321.10204272787087
111,34,0,0,0,10.0,20,10.0,31.720937299300584,72,34.0,28.667849843245257,26,32.19230769230769,52.78307150005886,0,,46.00000000000001,20,46.0,4,4.434000000000001,89355,6,10,1.0,377.20937299300584,False,0.3707402171679526,20,4.153000000000001,89776,23,10,1.0,547.2093729930059,False,0.3784861031227938,0,0.2,75070,102,459,1.0,16394.078682578234,False,-0.045988939846139325,10,10.371000000000002,3585.0,1938,0,0.0,61475.17648604453,False,-0.606757619149388,0,0.21800000000000003,117859,630,256,1.0,31573.21170525958,False,0.07051798154971713,0,0.2,124632,0,15,0.0,791.7460725008829,False,0.0014888662169017075,0,3.5030000000000006,143763,0,17,0.0,782.0000000000001,False,-0.0542565475253241,0,3.8990000000000005,140355,3,75,1.0,3608.349214500177,False,-0.06734389199043403,0.625,784395,0.0,0.0,18,0,0,15,5,3.824175824175824,19,34,34,252.0,135.0,19,15,34,2895,3.2455364770139568,324.3475792048848
112,34,0,0,0,10.0,20,10.0,31.930748826045356,32,34.0,28.667849843245257,0,,52.83515181807373,1,59.0,46.00000000000001,20,46.0,0,4.430000000000001,89275,4,20,1.0,678.6149765209071,False,0.37182254096074174,22,4.3530000000000015,90060,25,10,1.0,569.3074882604535,False,0.38300273622855296,0,0.2,73982,124,469,1.0,17404.63443091165,False,-0.05266533133836886,0,10.361,3585.0,1938,0,0.0,61881.7912248759,False,-0.6044282763437868,0,0.21800000000000003,117918,620,265,1.0,31775.3821346016,False,0.0718002840975056,0,0.2,124632,0,15,0.0,792.527277271106,False,0.0014919949907527827,0,3.5030000000000006,144302,0,5,0.1,230.00000000000003,False,-0.05253109746496615,0,3.8990000000000005,140677,0,71,0.3,3266.0000000000005,False,-0.06635437988768172,0.55,784431,0.0,0.0,17,0,0,8,2,1.375,26,34,41,279.0,156.0,17,17,41,1179,17.865457400039304,342.2130366049241
113,41,0,0,0,10.0,20,10.0,31.617212486795072,5,12.0,28.311136092793415,35,26.857142857142858,52.83515181807373,0,,46.00000000000001,20,46.0,0,4.430000000000001,89245,3,25,1.0,820.4303121698769,False,0.37244875860826554,0,4.331000000000001,89950,26,20,1.0,892.3442497359015,False,0.3837913834652576,0,0.2,74127,119,474,1.0,17181.92679391269,False,-0.052279838716830195,30,10.661,3030.0,1938,0,0.0,61274.15779940885,False,-0.6142679517912899,0,0.21800000000000003,116978,645,275,1.0,32790.34952982203,False,0.06833577453830444,0,0.2,124632,0,15,0.0,792.527277271106,False,0.0014919949907527827,7,3.573000000000001,144447,0,0,0.0,0.0,False,-0.05233427806644623,0,3.8990000000000005,141045,0,63,0.0,2898.0000000000005,False,-0.0651472209100929,0.5,783454,0.0,0.0,13,0,0,10,8,7.333333333333333,23,33,34,276.0,234.0,17,24,34,971,6.9318051940063015,349.14484179893043
114,34,0,0,0,10.0,20,10.0,31.76818484762326,31,33.16129032258065,27.17960948024581,33,21.696969696969695,52.20807704475605,21,49.0,46.0,20,46.0,0,4.430000000000001,89581,1,22,1.0,708.9000666477117,False,0.3767386151293357,0,4.331000000000001,90442,28,12,1.0,661.2182181714791,False,0.3895539090560388,0,0.2,74202,122,466,1.0,16541.416569204583,False,-0.05508978718618832,15,10.781000000000002,2028.0,1956,0,0.0,62138.569561951095,False,-0.6207962239092638,0,0.21800000000000003,117291,668,264,1.0,31938.9114726198,False,0.0674328810521291,0,0.2,124632,0,15,0.0,783.1211556713408,False,0.0014543228868142883,9,3.656000000000001,143699,0,10,1.0,460.0,False,-0.05573269301422348,0,3.8990000000000005,141122,1,62,1.0,2904.208077044756,False,-0.06462168662072656,0.75,782997,0.0,0.0,17,0,0,11,7,7.0,20,31,29,237.0,72.0,14,20,29,3254,6.398947167035658,355.5437889659661
115,29,0,0,0,10.0,20,10.0,31.87506520463424,28,32.964285714285715,27.19808603422764,4,28.0,52.41852461208147,4,58.5,46.0,20,46.0,5,4.480000000000001,90271,0,8,0.8,255.00052163707392,False,0.3838270227450215,0,4.331000000000001,90345,31,21,1.0,979.376369297319,False,0.3905042202012807,0,0.2,74202,112,476,1.0,16516.29625521139,False,-0.05523369201079614,4,10.806000000000003,1081.0,1984,0,0.0,63240.12936599433,False,-0.6253358155498084,0,0.21800000000000003,117413,662,270,1.0,32158.134599920693,False,0.06928811858156995,0,0.2,124632,0,15,0.0,786.2778691812221,False,0.0014669657213966963,0,3.6470000000000007,143707,0,9,0.3,414.0,False,-0.05583110271348344,0,3.8990000000000005,141800,0,48,0.2,2208.0,False,-0.06245735579698735,0.5375,783451,0.0,0.0,22,0,0,11,2,1.3571428571428572,19,30,26,207.0,58.0,14,15,26,1829,5.869846954999957,361.41363592096604
116,26,0,0,0,10.0,20,10.0,31.969728117557672,23,33.130434782608695,26.95231972776906,15,24.333333333333332,53.55605596134268,19,60.0,46.0,20,46.0,5,4.525000000000001,90483,0,10,1.0,319.69728117557673,False,0.38756752607099565,0,4.331000000000001,90565,31,21,1.0,981.3642904687111,False,0.39388721232658797,0,0.2,74097,112,481,1.0,16544.675338223376,False,-0.056274129889532815,10,10.902000000000001,414.0,1997,0,0.0,63843.547050762674,False,-0.6295210466724563,0,0.21800000000000003,118188,667,261,1.0,31955.3278643324,False,0.07468371166887913,0,0.2,124632,0,15,0.0,803.3408394201401,False,0.0015353039819137558,0,3.6470000000000007,142889,9,12,1.0,1034.0045036520842,False,-0.059163896421652415,0,3.8990000000000005,142398,0,35,0.0,1610.0,False,-0.0604957224584055,0.625,783666,0.0,0.0,19,0,0,3,3,2.3846153846153846,21,24,31,144.0,84.0,8,18,31,2795,3.6374565059668384,365.0510924269329
117,31,0,0,0,10.0,20,10.0,31.97058533655953,8,32.0,26.916381674439148,40,26.775,53.55605596134268,0,,46.0,20,46.0,0,4.520000000000001,90639,0,12,1.0,383.64702403871433,False,0.39044505950278385,0,4.331000000000001,90465,31,31,1.0,1301.0881454333453,False,0.3948035832027045,0,0.2,74828,102,474,1.0,16019.364618013227,False,-0.050908189537165964,23,11.122,-576.0,2005,0,0.0,64101.02359980186,False,-0.6393887352356076,0,0.21800000000000003,117117,697,271,1.0,33274.409192607956,False,0.07138787103942572,0,0.2,124632,0,15,0.0,803.3408394201401,False,0.0015353039819137558,0,3.6470000000000007,143257,0,13,0.9,598.0,False,-0.058179814202487794,0,3.8990000000000005,142950,0,23,0.0,1058.0,False,-0.05868498399202225,0.6125,783312,0.0,0.0,17,0,0,4,5,5.0,24,28,25,169.0,75.0,11,20,25,2107,2.9860335380071774,368.03712596494006
118,25,0,0,0,10.0,20,10.0,32.29286254500867,48,34.0,26.916381674439148,0,,51.79468521081732,11,33.54545454545455,45.99999999999999,20,46.0,2,4.540000000000001,90963,0,10,1.0,322.92862545008666,False,0.39494013490585606,3,4.3610000000000015,91443,31,10,1.0,632.9286254500867,False,0.40466076253693145,0,0.2,74250,109,484,1.0,16547.45074783449,False,-0.05450527177831092,0,11.099,-6856.0,2036,0,0.0,65748.26814163764,False,-0.7019038041404335,0,0.21800000000000003,117486,687,270,1.0,32476.11921726037,False,0.0711464059261322,0,0.2,124632,0,15,0.0,776.9202781622598,False,0.0014294879854626604,0,3.6470000000000007,143466,0,12,0.9,551.9999999999999,False,-0.05695953393166431,0,3.8990000000000014,143292,0,15,0.2,689.9999999999999,False,-0.057648401826484015,0.6375,778676,0.0,0.0,18,0,0,6,3,8.941670785961442,19,25,25,99.0,96.0,8,17,25,1489,3.7362642489606515,371.7733902139007
119,25,0,0,0,10.0,20,10.0,32.29286254500867,0,,26.653942977773756,4,15.0,52.58055896293707,20,57.0,45.99999999999999,14,46.0,0,4.538000000000001,90923,0,14,0.4,452.10007563012135,False,0.3953164950296986,0,4.358000000000001,91283,37,20,1.0,1015.8572509001733,False,0.40514242059625094,0,0.2,74310,99,490,1.0,16257.425451064999,False,-0.055479282712932905,0,11.099000000000002,-7404.0,2036,0,0.0,65748.26814163764,False,-0.7081823756508424,0,0.21800000000000003,118566,681,260,1.0,31822.280498227563,False,0.077178675839171,0,0.2,124632,0,15,0.0,788.708384444056,False,0.0014767000866858268,0,3.6470000000000007,143218,0,15,1.0,689.9999999999999,False,-0.058133889676166485,0,3.8990000000000005,143044,0,18,1.0,827.9999999999999,False,-0.0588227575709862,0.675,778572,0.0,0.0,14,0,0,6,0,0.0,19,25,37,147.0,123.0,9,16,37,2044,2.7720778670045547,374.54546808090527
120,37,0,0,0,10.0,20,10.0,30.91509268267632,73,25.78082191780822,26.375578102284504,4,15.0,52.58055896293707,0,,45.999999999999986,20,46.0,11,4.6480000000000015,90777,1,10,1.0,319.1509268267632,False,0.39206391830713166,28,4.638000000000001,91873,36,10,1.0,669.1509268267632,False,0.41152048164429206,0,0.2,72678,137,500,1.0,17423.15674866891,False,-0.06749947440640632,4,11.139000000000003,-18218.0,2061,0,0.0,63716.0060189959,False,-0.8437231125961212,0,0.21800000000000003,118506,675,270,1.0,32000.266139035048,False,0.07741091194884356,0,0.2,124632,0,15,0.0,788.708384444056,False,0.0014767000866858268,0,3.6470000000000007,143816,0,2,0.0,91.99999999999997,False,-0.05617225633758463,0,3.8990000000000005,143366,0,11,0.0,505.99999999999983,False,-0.05776649346559597,0.5,767430,0.0,0.0,18,0,0,15,4,36.174,17,32,35,243.0,154.0,16,21,35,1664,3.3149096639826894,377.86037774488796
121,35,0,0,0,10.0,20,10.0,31.305552580689483,45,34.0,26.375578102284504,0,,52.66997036388418,2,58.0,45.999999999999986,20,46.0,5,4.687000000000001,91087,0,8,0.8,250.44442064551586,False,0.3962835393849637,20,4.810000000000001,92153,39,10,1.0,703.0555258068948,False,0.4160662497191497,0,0.2,72168,142,510,1.0,17896.933298623004,False,-0.07062858297554442,0,11.135000000000002,-98818.0,2091,0,0.0,65459.91044622171,False,-1.7571870713773805,0,0.21800000000000003,118622,665,278,1.0,32182.011199178996,False,0.07906798673194514,0,0.2,124632,0,15,0.0,790.0495554582627,False,0.0014820715602852964,11,3.7570000000000006,143590,0,2,0.2,91.99999999999997,False,-0.05765496247310135,0,3.8990000000000005,143688,0,4,0.0,183.99999999999994,False,-0.05671022936020574,0.5,687122,0.0,0.0,10,0,0,4,8,133.98431372549018,26,30,34,252.0,107.0,14,21,34,638,2.205131349968724,380.0655090948567
122,34,0,0,1,10.0,20,10.0,31.305552580689483,0,,26.375578102284504,0,,52.89383944156772,4,59.0,45.999999999999986,20,46.0,0,4.682000000000001,90977,1,18,1.0,573.4999464524107,False,0.397072330244565,0,4.790000000000001,92063,38,20,1.0,1006.1110516137896,False,0.4170081213288464,0,0.2,72168,132,520,1.0,17847.633553838954,False,-0.07091100265900402,0,11.135000000000003,-138668.83333333334,2091,0,0.0,65459.91044622171,True,-2.2137679232619067,0,0.21800000000000003,118858,655,284,1.0,32297.85405840158,False,0.08142233406386312,0,0.2,124632,0,15,0.0,793.4075916235158,False,0.0014955207046647605,12,3.866000000000001,143336,0,2,0.2,91.99999999999997,False,-0.059321366713903326,2,3.9190000000000005,143736,0,2,0.2,91.99999999999997,False,-0.05669710806697108,0.55,785770,0.0,0.1,13,0,0,9,7,482.60863095238096,20,29,34,211.0,105.0,14,20,34,574,3.9716834529535845,384.03719254781026
123,34,0,0,0,10.000000000000002,20,10.0,30.977956587158722,8,17.875,26.845162791423945,5,41.0,53.9616133184689,18,60.0,45.99999999999998,20,46.0,0,4.682000000000001,90867,2,28,1.0,887.3827844404442,False,0.3977909130075809,0,4.790000000000001,92116,37,22,1.0,1051.5150449174919,False,0.41816697317196705,0,0.2,72230,130,525,1.0,18120.844821828206,False,-0.06863552879877514,0,11.135000000000002,-138668.83333333334,2091,0,0.0,64774.90722374889,True,-2.217692048916246,0,0.21800000000000003,119733,650,276,1.0,32342.76109032298,False,0.0886110487268827,0,0.2,124632,0,15,0.0,809.4241997770334,False,0.0015596682197379253,10,3.9540000000000006,142183,8,10,1.0,891.6929065477509,False,-0.06426254098256264,6,3.977000000000001,143753,0,0,0.0,0.0,False,-0.056887366818873665,0.625,785514,0.0,0.1,15,0,0,6,6,5.75,17,23,21,186.0,67.0,12,22,21,1766,2.1225991169922054,386.15979166480247
124,21,0,0,0,10.000000000000002,20,10.0,30.787019042220255,3,12.0,26.845162791423945,0,,53.9616133184689,0,,45.99999999999999,20,46.0,0,4.682000000000001,90777,1,38,1.0,1179.9067236043697,False,0.39865217545812753,0,4.790000000000001,92042,38,29,1.0,1272.8235522243874,False,0.41872807923631367,0,0.2,72194,123,535,1.0,18148.965435604903,False,-0.06888689728804141,0,11.135000000000002,-138668.83333333334,2091,0,0.0,64375.65681728255,True,-2.219979204233362,0,0.21800000000000003,119733,640,286,1.0,32613.925595593428,False,0.08969707949085005,0,0.2,124632,0,15,0.0,809.4241997770334,False,0.0015596682197379253,2,3.964000000000001,142625,0,8,0.8,367.99999999999994,False,-0.06308061722563375,8,4.051000000000001,143643,0,0,0.0,0.0,False,-0.05760903794678003,0.6,785646,0.0,0.1,13,0,0,7,8,1381.6598073257082,9,16,17,137.0,36.0,9,12,17,696,1.744474115956109,387.9042657807586
125,17,0,0,0,10.000000000000002,20,10.0,30.787019042220255,0,,26.845162791423945,0,,53.9616133184689,0,,46.0,20,46.0,0,4.682000000000001,90677,1,48,1.0,1487.7769140265723,False,0.3994778179412672,0,4.790000000000002,91942,38,39,1.0,1580.69374264659,False,0.41955372171945354,0,0.2,72194,113,545,1.0,18109.546873096937,False,-0.06911271139711432,0,11.135000000000002,-138668.83333333334,2091,0,0.0,64375.65681728255,True,-2.219979204233362,0,0.21800000000000003,119733,630,296,1.0,32885.090100863876,False,0.09078311025481765,0,0.2,124632,0,15,0.0,809.4241997770334,False,0.0015596682197379253,0,3.9620000000000006,142947,0,1,0.0,46.0,False,-0.06202435312024353,13,4.173,143394,0,0,0.0,0.0,False,-0.05924263895449536,0.5,785519,0.0,0.1,10,0,0,6,5,314.52864583333337,7,13,18,75.0,35.0,5,12,18,522,1.4291721560293809,389.33343793678796
126,18,0,0,0,10.0,20,10.0,30.803389513018796,2,33.0,27.401670026228967,5,43.0,54.05337642753479,2,59.0,45.99999999999999,20,46.0,0,4.682000000000001,90653,0,56,1.0,1724.9898127290526,False,0.400926060564325,0,4.790000000000001,91832,39,49,1.0,1899.366086137921,False,0.42030896353722097,0,0.2,72343,105,550,1.0,18305.274413292907,False,-0.06628433213819211,0,11.135000000000002,-138668.83333333334,2091,0,0.0,64409.8874717223,True,-2.219783109697096,0,0.21800000000000003,119636,625,304,1.0,33558.27020036368,False,0.0927022564536122,0,0.2,124632,0,15,0.0,810.8006464130219,False,0.0015651809744037677,11,4.072000000000001,142795,0,0,0.0,0.0,False,-0.06317246627827638,8,4.240000000000001,143155,0,2,0.2,91.99999999999999,False,-0.06050884375164016,0.525,785046,0.0,0.1,14,0,0,1,8,4210.085858585859,11,12,21,72.0,57.0,4,14,21,645,1.6761559860315174,391.0095939228195
127,21,0,0,0,10.0,20,10.0,30.176533007519442,20,22.55,27.401670026228967,0,,54.19910593499651,3,59.0,46.0,20,46.0,0,4.682000000000001,91014,0,45,0.9,1357.943985338375,False,0.40364289311395624,0,4.790000000000001,91722,40,59,1.0,2180.4154474436473,False,0.420776237638298,0,0.2,71892,115,560,1.0,18815.236510552957,False,-0.06853016973595077,0,11.135000000000002,-138668.83333333334,2091,0,0.0,63099.130518723156,True,-2.2272919429654996,0,0.21800000000000003,119813,615,311,1.0,33707.94901191472,False,0.0947195215228638,0,0.2,124632,0,15,0.0,812.9865890249476,False,0.001573935810964857,11,4.171,142530,0,1,0.1,46.0,False,-0.06476014275967039,7,4.3020000000000005,143035,0,2,0.2,92.0,False,-0.06129612134571984,0.525,784638,0.0,0.1,14,0,0,3,10,4451.664001607774,9,12,20,75.0,63.0,5,16,20,828,1.6060564820072614,392.61565040482674
128,20,0,0,0,10.0,20,10.0,30.3897995100983,14,34.0,27.401670026228967,0,,54.19910593499651,0,,45.999999999999986,20,46.0,0,4.682000000000001,90904,1,55,1.0,1681.4389730554064,False,0.4044350476314994,0,4.790000000000001,92108,39,55,1.0,2061.4389730554067,False,0.42577450419483653,0,0.2,71416,119,570,1.0,19235.33805665221,False,-0.0715772157935162,0,11.135000000000002,-138668.83333333334,2091,0,0.0,63545.070775615546,True,-2.2247373190674438,0,0.21800000000000003,119813,605,321,1.0,33975.923371002405,False,0.09579277555230782,0,0.2,124632,0,15,0.0,812.9865890249476,False,0.001573935810964857,12,4.28,142344,0,0,0.0,0.0,False,-0.06613131790269249,5,4.345000000000001,143074,0,0,0.0,0.0,False,-0.061342045872041145,0.5,784291,0.0,0.1,8,0,0,3,8,368.25008680555555,3,6,20,97.0,72.0,6,14,20,676,1.6693701319745742,394.2850205368013
129,20,0,0,0,10.0,20,10.0,30.48376926374499,14,32.0,27.90297095572009,5,41.0,54.47465308139446,10,57.0,45.99999999999998,14,46.0,0,4.682000000000001,91242,2,51,1.0,1574.6722324509944,False,0.4087919803478837,0,4.790000000000001,92018,38,65,1.0,2361.445002143424,False,0.42669303484227644,0,0.2,71173,123,575,1.0,19793.711918979687,False,-0.07116261317480506,0,11.135000000000002,-138668.83333333334,2091,0,0.0,63741.56153049077,True,-2.2236116974838507,0,0.21800000000000003,120178,600,321,1.0,34228.14621255967,False,0.09972663932234208,0,0.2,124632,0,15,0.0,817.1197962209169,False,0.0015904895636921536,0,4.268000000000001,142344,0,0,0.0,0.0,False,-0.06613131790269249,14,4.480000000000001,142198,0,10,1.0,459.9999999999998,False,-0.06558022358683673,0.625,783785,0.0,0.1,12,0,0,3,10,1539.435661764706,1,4,19,72.0,63.0,4,16,19,1423,1.4325602790340781,395.7175808158354
130,19,0,0,0,10.0,20,10.0,30.576099763562738,14,32.0,28.387808716783756,15,32.333333333333336,54.57146892131681,2,59.0,45.99999999999998,0,,0,4.682000000000001,91132,3,61,1.0,1895.142085577327,False,0.4095609803718127,0,4.790000000000001,92376,37,61,1.0,2235.1420855773267,False,0.43120659843534126,0,0.2,71210,127,570,1.0,20064.215638539208,False,-0.0691890810225639,0,11.135000000000002,-138668.83333333334,2091,0,0.0,63934.624605609686,True,-2.2225057117875426,0,0.21800000000000003,119811,605,329,1.0,35128.6375487674,False,0.10039344751272561,0,0.2,124632,0,15,0.0,818.572033819752,False,0.0015963058658934593,0,4.268000000000001,142344,0,0,0.0,0.0,False,-0.06613131790269249,0,4.466000000000001,142080,0,12,0.2,551.9999999999998,False,-0.06605259014328452,0.525,783585,0.0,0.1,12,0,0,3,2,528.8056168300654,3,6,24,93.0,54.0,6,13,24,1251,1.52131634199759,397.238897157833
131,24,0,0,0,10.0,20,10.0,30.678302253692525,16,32.0,28.879088293434247,5,41.0,54.62348652056439,1,59.0,45.99999999999998,0,,0,4.682000000000001,91564,1,55,1.0,1697.3066239530888,False,0.41465982873289764,0,4.790000000000001,92256,39,71,1.0,2568.1594600121693,False,0.4319185569078619,0,0.2,70903,133,575,1.0,20685.6899684658,False,-0.06914626339944663,0,11.135000000000002,-138668.83333333334,2091,0,0.0,64148.33001247107,True,-2.2212814739416116,0,0.21800000000000003,119665,600,338,1.0,35790.19142001131,False,0.10187353382680243,0,0.2,124632,0,15,0.0,819.3522978084659,False,0.0015994308718559468,0,4.268000000000001,142285,0,1,0.1,45.99999999999998,False,-0.06636750118091639,0,4.466000000000001,142080,0,12,0.0,551.9999999999998,False,-0.06605259014328452,0.5125,783385,0.0,0.1,11,0,0,2,1,1.0,6,8,19,144.0,78.0,8,16,19,976,2.0224203470279463,399.2613175048609
132,19,0,0,0,10.0,20,10.0,30.7815490085348,17,32.0,28.879088293434247,0,,54.62348652056439,0,,45.99999999999998,0,,0,4.682000000000001,91444,3,65,1.0,2030.800685554762,False,0.4153754357868716,0,4.790000000000001,92720,37,64,1.0,2340.019136546227,False,0.43727530912013957,0,0.2,70359,140,585,1.0,21203.68351285391,False,-0.07241161585652132,0,11.135000000000003,-138668.83333333334,2091,0,0.0,64364.21897684626,True,-2.220044727316486,0,0.21800000000000003,119665,590,348,1.0,36047.63540228261,False,0.10290461304001292,0,0.2,124632,0,15,0.0,819.3522978084659,False,0.0015994308718559468,0,4.268000000000001,142285,0,1,0.0,45.99999999999998,False,-0.06636750118091639,0,4.466000000000001,142080,0,12,0.0,551.9999999999998,False,-0.06605259014328452,0.5,783185,0.0,0.1,7,0,0,3,0,0.0,1,4,22,72.0,74.0,4,15,22,744,1.465224175946787,400.7265416808077
