index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ind@1,spot_market_loss_03Ind@1,balance_03Ind@1,inventory_03Ind@1_input,inventory_03Ind@1_output,productivity_03Ind@1,assets_03Ind@1,bankrupt_03Ind@1,score_03Ind@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
106,23,0,0,0,10.0,20,10.0,29.92437378821176,0,,32.15358057185402,0,,51.80914154261058,2,62.0,50.00000000000001,20,50.0,0,2.7560000000000002,54650,17,100,1.0,3162.437378821176,False,0.5586445294622776,0,2.0720000000000005,54506,8,105,1.0,3222.059247762235,False,0.5554793808764897,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,-75015.66666666667,1457,112,1.0,47201.01363347218,True,-1.9159687851836846,0,0.254,76361,0,210,0.0,10879.919723948222,False,0.11565526741280283,0,12.395000000000001,-46080.305555555555,535,0,0.0,17202.1656059419,True,-1.511166279136736,0,0.6500000000000001,78042,91,408,1.0,25114.631880377565,False,-0.017456908325773162,12,9.383000000000001,48924,802,0,0.0,41550.93151717369,False,-0.24411428647326355,0.5,368615,0.0,0.2,17,0,0,1,8,150.34471853257432,2,3,23,72.0,57.0,4,19,23,724,1.0183173500117846,269.02697100199293
107,23,0,0,0,10.0,20,10.0,29.92437378821176,0,,32.15358057185402,0,,51.99943722243675,1,62.0,50.0,20,50.0,0,2.7560000000000007,54540,18,110,1.0,3471.681116703294,False,0.5598813803351621,0,2.0720000000000005,54416,7,115,1.0,3511.3029856443522,False,0.5569934166594277,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,-75015.66666666667,1457,112,1.0,47201.01363347218,True,-1.9159687851836846,0,0.254,76423,0,209,0.0,10867.88237948928,False,0.11641877756365353,0,12.395000000000001,-46080.305555555555,535,0,0.0,17202.1656059419,True,-1.511166279136736,0,0.6500000000000001,78730,82,403,1.0,24413.953852239814,False,-0.013794999120260379,5,9.421,48864,802,0,0.0,41703.54865239427,False,-0.2439374212257249,0.5,369105,0.0,0.2,17,0,0,2,2,2.0,2,4,21,90.0,54.0,5,18,21,1012,1.001768771035131,270.02873977302806
108,21,0,0,0,10.0,20,10.0,29.92437378821176,0,,32.15358057185402,0,,51.99943722243675,0,,50.00000000000001,20,50.0,0,2.7560000000000002,54480,14,120,1.0,3730.924854585411,False,0.5618111934831805,0,2.0720000000000005,54276,11,125,1.0,3850.54672352647,False,0.5578144901672322,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,-75015.66666666667,1457,112,1.0,47201.01363347218,True,-1.9159687851836846,0,0.254,76423,0,209,0.0,10867.88237948928,False,0.11641877756365353,0,12.395,-46080.305555555555,535,0,0.0,17202.1656059419,True,-1.511166279136736,0,0.6500000000000001,79180,72,404,1.0,23943.95948001545,False,-0.011463309004460277,11,9.526,48644,802,0,0.0,41703.54865239427,False,-0.24632330546695946,0.5,369135,0.0,0.2,15,0,0,0,6,6.0,1,1,22,18.0,60.0,1,20,22,650,0.7718690250185318,270.8006087980466
109,22,0,0,0,10.0,20,10.0,29.92437378821176,0,,32.15358057185402,0,,52.565904305861565,3,61.666666666666664,50.00000000000001,20,50.0,0,2.7560000000000007,54380,14,130,1.0,4030.168592467529,False,0.5631866368110919,0,2.0720000000000005,54176,11,135,1.0,4149.790461408587,False,0.5591899334951436,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,-75015.66666666667,1457,112,1.0,47201.01363347218,True,-1.9159687851836846,0,0.254,76608,0,206,0.0,10828.576287007483,False,0.11867388801985436,0,12.395000000000001,-46080.305555555555,535,0,0.0,17202.1656059419,True,-1.511166279136736,0,0.6500000000000001,79830,62,401,1.0,23309.08606696342,False,-0.007856683908493678,7,9.585,48354,805,0,0.0,42315.55296621856,False,-0.2461497632214938,0.5,369480,0.0,0.2,17,0,0,0,3,3.0,2,2,21,36.0,60.0,2,20,21,1035,0.7790395700139925,271.5796483680606
110,21,0,0,0,10.0,20,10.0,29.92437378821176,0,,32.15358057185402,0,,53.279522515711406,4,61.5,50.0,20,50.0,0,2.7560000000000002,54260,16,140,1.0,4349.412330349646,False,0.5642848952289499,0,2.0720000000000005,54096,9,145,1.0,4429.034199290705,False,0.5608425617331084,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,-75015.66666666667,1457,112,1.0,47201.01363347218,True,-1.9159687851836846,0,0.254,76854,0,202,0.0,10762.463548173704,False,0.12157815324513913,0,12.395000000000001,-46080.305555555555,535,0,0.0,17202.1656059419,True,-1.511166279136736,0,0.6500000000000001,80569,53,395,1.0,22573.814693332704,False,-0.0038292645331111496,4,9.618,48133,808,0,0.0,43049.85419269482,False,-0.24456477028980456,0.5,370044,0.0,0.2,18,0,0,0,1,1.0,2,2,19,36.0,57.0,2,19,19,1246,0.709802347002551,272.28945071506314
111,19,0,0,0,10.0,20,10.0,29.92437378821176,0,,32.15358057185402,0,,53.908867019964575,4,61.0,50.00000000000001,20,50.0,0,2.7560000000000007,54160,16,150,1.0,4648.656068231764,False,0.5656603385568613,0,2.0720000000000005,53996,9,155,1.0,4728.277937172823,False,0.5622180050610198,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,-75015.66666666667,1457,112,1.0,47201.01363347218,True,-1.9159687851836846,0,0.254,77098,0,198,0.0,10673.955669952986,False,0.12430242133872282,0,12.395000000000001,-46080.305555555555,535,0,0.0,17202.1656059419,True,-1.511166279136736,0,0.6500000000000001,80847,45,397,1.0,22275.89901589841,False,-0.0024298115373856738,12,9.734000000000002,47760,810,0,0.0,43666.18228617131,False,-0.24526791155868027,0.5,369993,0.0,0.2,15,0,0,0,6,6.0,2,2,16,36.0,51.0,2,17,16,844,0.657916652970016,272.94736736803316
112,16,0,0,0,10.0,20,10.0,29.92437378821176,0,,32.15358057185402,0,,54.237751140684786,2,61.5,50.0,20,50.0,0,2.7560000000000002,54080,14,160,1.0,4927.899806113882,False,0.5673129667948261,0,2.0720000000000005,53876,11,165,1.0,5047.521675054941,False,0.5633162634788778,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,-75015.66666666667,1457,112,1.0,47201.01363347218,True,-1.9159687851836846,0,0.254,77221,0,196,0.0,10630.599223574218,False,0.12568431434087243,0,12.395000000000001,-46080.305555555555,535,0,0.0,17202.1656059419,True,-1.511166279136736,0,0.6500000000000001,81224,37,397,1.0,21856.796792205336,False,-0.0006138403398511219,10,9.822000000000001,47577,810,0,0.0,43932.57842395468,False,-0.24580800993420024,0.5,370110,0.0,0.2,19,0,0,0,5,5.0,1,1,15,18.0,45.0,1,15,15,823,0.579436220054049,273.5268035880872
113,15,0,0,0,10.0,20,10.0,29.92437378821176,0,,32.15358057185402,0,,55.050080915207076,5,61.8,50.0,20,50.0,0,2.7560000000000007,53940,18,170,1.0,5267.143543996,False,0.5681340403026306,0,2.0720000000000005,53816,7,175,1.0,5306.765412937058,False,0.5652460766268962,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,-75015.66666666667,1457,112,1.0,47201.01363347218,True,-1.9159687851836846,0,0.254,77530,0,191,0.0,10514.565454804551,False,0.12910738707058375,0,12.395000000000001,-46080.305555555555,535,0,0.0,17202.1656059419,True,-1.511166279136736,0,0.6500000000000001,81650,29,396,1.0,21396.452346541006,False,0.0015098978762431898,9,9.902000000000001,47236,813,0,0.0,44755.71578406335,False,-0.24504269765389844,0.5,370304,0.0,0.2,18,0,0,0,5,5.0,1,1,8,18.0,42.0,1,14,8,1059,0.5296677890000865,274.0564713770873
114,8,0,0,0,10.0,20,10.0,29.92437378821176,0,,32.15358057185402,0,,55.34398043732786,2,61.5,50.0,20,50.0,0,2.7560000000000002,53820,20,180,1.0,5586.3872818781165,False,0.5692322987204884,0,2.0720000000000005,53736,5,185,1.0,5586.009150819175,False,0.5668987048648608,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,-75015.66666666667,1457,112,1.0,47201.01363347218,True,-1.9159687851836846,0,0.254,77653,0,189,0.0,10460.012302654965,False,0.13041292605566598,0,12.395000000000001,-46080.305555555555,535,0,0.0,17202.1656059419,True,-1.511166279136736,0,0.6500000000000001,82038,20,397,1.0,20956.879608746556,False,0.003334162656283876,11,10.003000000000002,46958,814,0,0.0,45050.00007598488,False,-0.2464618417075076,0.5,370337,0.0,0.2,18,0,0,0,5,5.0,1,1,5,18.0,21.0,1,7,5,773,0.2910289000137709,274.34750027710106
115,5,0,0,0,10.0,20,10.0,29.92437378821176,0,,32.15358057185402,0,,55.34398043732786,0,,50.0,20,50.0,0,2.7560000000000007,53720,20,190,1.0,5885.631019760234,False,0.5706077420483997,0,2.0720000000000005,53636,5,195,1.0,5885.252888701293,False,0.5682741481927722,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,-75015.66666666667,1457,112,1.0,47201.01363347218,True,-1.9159687851836846,0,0.254,77653,0,189,0.0,10460.012302654965,False,0.13041292605566598,0,12.395000000000001,-46080.305555555555,535,0,0.0,17202.1656059419,True,-1.511166279136736,0,0.6500000000000001,82638,10,395,1.0,20303.43980437328,False,0.006297865741810886,8,10.072000000000001,46840,814,0,0.0,45050.00007598488,False,-0.24774154325507888,0.5,370619,0.0,0.2,15,0,0,0,3,3.0,0,0,4,0.0,15.0,0,5,4,800,0.22724136599572375,274.5747416430968
116,4,0,0,0,10.0,0,,29.92437378821176,0,,32.15358057185402,0,,55.48362558322603,1,61.0,50.0,20,50.0,0,2.7560000000000002,53720,10,200,1.0,6084.874757642352,False,0.5733691099265785,0,2.0720000000000005,53636,0,200,0.5,5984.874757642352,False,0.5696548321318617,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,-75015.66666666667,1457,112,1.0,47201.01363347218,True,-1.9159687851836846,0,0.254,77714,0,188,0.0,10430.921609646493,False,0.13104650515982116,0,12.395,-46080.305555555555,535,0,0.0,17202.1656059419,True,-1.511166279136736,0,0.6500000000000001,82988,0,398,1.0,19900.0,False,0.00790595278118188,13,10.194,46496,815,0,0.0,45219.154850329214,False,-0.25055496290855983,0.4375,370686,0.0,0.2,4,0,0,0,5,5.0,0,0,3,0.0,12.0,0,4,3,411,0.1996566550224088,274.7743982981192
117,3,0,0,0,10.0,0,,29.92437378821176,0,,32.15358057185402,0,,55.796550419785525,2,61.5,49.99999999999999,11,50.0,0,2.7560000000000007,53720,0,210,1.0,6284.11849552447,False,0.5761304778047575,0,2.0720000000000005,53636,0,200,0.0,5984.874757642352,False,0.5696548321318617,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,-75015.66666666667,1457,112,1.0,47201.01363347218,True,-1.9159687851836846,0,0.254,77837,0,186,0.0,10378.158378080108,False,0.13236425020171652,0,12.395000000000001,-46080.305555555555,535,0,0.0,17202.1656059419,True,-1.511166279136736,0,0.6500000000000001,82988,0,398,0.0,19899.999999999996,False,0.00790595278118188,11,10.291000000000002,46158,817,0,0.0,45585.781692964774,False,-0.25223252777405253,0.25,370471,0.0,0.2,2,0,0,0,5,5.0,0,0,2,0.0,9.0,0,3,2,123,0.1905862140120007,274.9649845121312
118,2,0,0,0,10.0,0,,29.92437378821176,0,,32.15358057185402,0,,56.29141083659599,3,62.0,49.99999999999999,20,50.0,0,2.7560000000000002,53720,0,210,0.0,6284.11849552447,False,0.5761304778047575,0,2.0720000000000005,53636,0,200,0.0,5984.874757642352,False,0.5696548321318617,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,-75015.66666666667,1457,112,1.0,47201.01363347218,True,-1.9159687851836846,0,0.254,78023,0,183,0.0,10301.328183097066,False,0.13437711012600118,0,12.395000000000001,-46080.305555555555,535,0,0.0,17202.1656059419,True,-1.511166279136736,0,0.6500000000000001,83538,0,387,0.0,19349.999999999996,False,0.010888308082725114,9,10.370000000000001,45817,820,0,0.0,46158.95688600872,False,-0.25282262639217035,0.125,370866,0.0,0.2,7,0,0,0,4,4.0,0,0,1,0.0,6.0,0,2,1,736,0.18282587302383035,275.147810385155
119,1,0,0,0,10.0,0,,29.92437378821176,0,,32.15358057185402,0,,56.72905753634861,3,61.666666666666664,50.00000000000001,20,50.0,0,2.7560000000000007,53720,0,210,0.0,6284.11849552447,False,0.5761304778047575,0,2.0720000000000005,53636,0,200,0.0,5984.874757642352,False,0.5696548321318617,0,0.2,56132,0,0,0.0,0.0,False,0.0,0,4.160000000000001,-75015.66666666667,1457,112,1.0,47201.01363347218,True,-1.9159687851836846,0,0.254,78208,0,180,0.0,10211.23035654275,False,0.13628585505205018,0,12.395000000000001,-46080.305555555555,535,0,0.0,17202.1656059419,True,-1.511166279136736,0,0.6500000000000001,83888,0,380,0.0,19000.000000000004,False,0.012786170547343535,13,10.491,45342,823,0,0.0,46688.01435241491,False,-0.2551051722043678,0.125,370926,0.0,0.2,6,0,0,0,6,6.0,0,0,0,0.0,3.0,0,1,0,535,0.17466421297285706,275.3224745981279
