index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,spot_market_quantity_06Buy@3,spot_market_loss_06Buy@3,balance_06Buy@3,inventory_06Buy@3_input,inventory_06Buy@3_output,productivity_06Buy@3,assets_06Buy@3,bankrupt_06Buy@3,score_06Buy@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
110,31,0,0,0,10.0,20,10.0,2.63207686819393,29,2.3448275862068964,44.087328194678875,0,,41.66475076961933,5,19.0,46.99999999999999,20,47.0,9,9.182000000000002,23880,1116,0,0.0,11160.0,False,-0.5050070569258687,20,8.734000000000002,25101,1104,0,0.0,11040.0,False,-0.4854996975603199,0,0.2,113178,18,549,1.0,24251.320562506196,False,0.26071435322366315,0,0.2,113160,18,586,1.0,25882.551705709313,False,0.26873938136103526,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,4.151000000000001,115550,0,5,0.0,208.32375384809666,False,-0.11266649370546003,10,10.110000000000001,116048,717,0,0.0,29873.62630181706,False,-0.15460398511085952,0,3.6290000000000004,146140,0,130,0.0,6109.999999999999,False,-0.03707265439947334,0.25,783396,0.0,0.0,10,0,0,5,13,13.0,13,18,29,188.0,175.0,11,20,29,765,4.654179716017097,701.5018952318933
111,29,0,0,0,10.0,20,10.0,2.570938870282851,13,1.7692307692307692,44.07194546328643,15,44.0,41.94024375695914,3,53.0,46.99999999999999,20,47.0,7,9.243,23637,1124,0,0.0,11240.0,False,-0.5084179044290611,6,8.774000000000001,24849,1116,0,0.0,11160.0,False,-0.4887257208145709,0,0.2,113384,16,554,1.0,24456.992808585208,False,0.26382163781723295,0,0.2,113591,13,586,1.0,25859.582246799528,False,0.272960239090056,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,4.151000000000001,115049,5,12,1.0,723.6426523999419,False,-0.11453347558136875,12,10.220000000000002,115679,720,0,0.0,30196.97550501058,False,-0.15594209493732833,0,3.6290000000000004,146516,0,122,0.0,5733.999999999999,False,-0.035859273649629854,0.375,783044,0.0,0.0,14,0,0,6,8,8.0,13,19,30,184.0,114.0,12,17,30,1395,5.237443013000302,706.7393382448936
112,30,0,0,0,10.0,20,10.0,2.570938870282851,0,,44.06753919353728,5,44.0,41.14296272663702,4,19.0,46.99999999999999,20,47.0,0,9.236,23587,1129,0,0.0,11290.0,False,-0.5088379595402917,0,8.768,24699,1131,0,0.0,11310.0,False,-0.48998588614826266,0,0.2,113604,6,559,1.0,24649.180042409036,False,0.26700194203906313,0,0.2,113591,3,596,1.0,26271.966175959067,False,0.27503479276775095,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,4.151000000000001,114905,0,18,1.0,740.5733290794665,False,-0.11557333825992427,10,10.308000000000003,115441,724,0,0.0,29787.505014085204,False,-0.1587995759166988,0,3.6290000000000013,146986,0,112,0.0,5263.999999999999,False,-0.0343425477123255,0.375,783152,0.0,0.0,12,0,0,14,3,3.0,11,25,31,226.0,122.0,18,12,31,966,5.0551414609653875,711.794479705859
113,31,0,0,0,10.0,20,10.0,2.665896805824643,17,3.588235294117647,44.190663687149474,5,46.0,38.63640738315824,12,17.0,46.99999999999999,20,47.0,10,9.336000000000002,23282,1138,0,0.0,11380.0,False,-0.5132065326970898,7,8.838000000000001,24439,1142,0,0.0,11420.0,False,-0.4934303380603535,0,0.2,113568,3,569,1.0,25152.485328405524,False,0.26917168218654364,0,0.2,113796,3,601,1.0,26566.586566394308,False,0.27857948187660003,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,4.151000000000001,114879,0,11,0.5,425.00048121474066,False,-0.11698340296758931,12,10.418000000000001,115007,736,0,0.0,28436.395834004466,False,-0.16596081091912146,0,3.6290000000000013,147362,0,104,0.0,4887.999999999999,False,-0.03312916696248201,0.3125,782672,0.0,0.0,12,0,0,9,8,8.0,11,20,32,219.0,147.0,14,17,32,1010,5.356260975007899,717.1507406808669
114,32,0,0,0,10.0,20,10.0,2.669866450153638,5,2.8,44.157264036345516,15,44.0,39.35735987677954,14,44.714285714285715,47.0,20,47.0,2,9.346,23138,1148,0,0.0,11480.0,False,-0.5147859399153168,3,8.861000000000002,24280,1152,0,0.0,11520.0,False,-0.4952617783453189,0,0.2,113994,0,567,0.8,25037.168708607907,False,0.27287766854447537,0,0.2,114016,0,599,0.3,26450.201157770964,False,0.2802074692767502,0,0.2,130339,0,0,0.0,0.0,False,0.0,3,4.181000000000001,114716,5,10,1.0,614.3599189495229,False,-0.117507576707856,8,10.486000000000002,114813,740,0,0.0,29124.44630881686,False,-0.16499252509433754,0,3.6290000000000004,147376,0,102,1.0,4794.0,False,-0.03334215400899709,0.3875,782672,0.0,0.0,14,0,0,11,7,6.75,8,19,36,279.0,152.0,19,13,36,1974,4.944694697973318,722.0954353788402
115,36,0,0,0,10.0,20,10.0,2.671545638359828,16,2.6875,44.157264036345516,0,,40.35565803671189,28,44.142857142857146,46.99999999999999,20,47.0,11,9.454,22739,1162,0,0.0,11620.0,False,-0.5203138651791115,5,8.908000000000001,24115,1158,0,0.0,11580.0,False,-0.4975300759459641,0,0.2,113985,0,570,0.3,25169.640500716945,False,0.27345353452886556,0,0.2,113982,3,609,1.0,26899.788435049497,False,0.28212709619105103,0,0.2,130339,0,0,0.0,0.0,False,0.0,18,4.3580000000000005,115034,0,5,0.5,201.77829018355942,False,-0.11665051024565347,12,10.598,114049,750,0,0.0,30266.743527533916,False,-0.16623721746127856,0,3.6290000000000004,147066,8,104,1.0,5210.8452642936945,False,-0.033997749874809705,0.35,781309,0.0,0.0,11,0,0,13,9,9.0,11,24,34,376.0,171.0,24,12,34,1126,5.0335790340323,727.1290144128725
116,34,0,0,0,10.0,20,10.0,2.70057437530639,18,2.9444444444444446,44.24025975103604,15,44.666666666666664,40.35565803671189,0,,46.99999999999999,20,47.0,6,9.503000000000002,22505,1172,0,0.0,11720.0,False,-0.5234054707977687,12,9.023000000000003,23736,1168,0,0.0,11680.0,False,-0.5030580012097587,0,0.2,114185,0,574,0.9,25393.90909709469,False,0.2765940029635213,0,0.2,114399,2,609,1.0,26947.719337131562,False,0.2865637700452333,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,4.340000000000002,114364,5,15,1.0,826.5361693058585,False,-0.11939428655542143,8,10.666,113932,750,0,0.0,30266.743527533916,False,-0.16699235335346838,0,3.6290000000000013,147630,0,100,0.8,4699.999999999999,False,-0.032006144353584315,0.4625,781090,0.0,0.0,13,0,0,11,8,8.0,8,19,30,284.0,163.0,19,15,30,1434,4.814798314997461,731.94381272787
117,30,0,0,0,10.0,20,10.0,2.675257465350656,22,2.5,44.20343228384652,15,44.0,39.67118244051755,4,19.0,46.99999999999999,20,47.0,14,9.637000000000002,21996,1188,0,0.0,11880.0,False,-0.5306136165064856,8,9.091000000000001,23511,1172,0,0.0,11720.0,False,-0.5065024531218496,0,0.2,114832,0,568,0.9,25107.549537224822,False,0.28166307581785477,0,0.2,114357,5,619,1.0,27375.300871027746,False,0.28829220387674814,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,4.340000000000001,113780,10,21,1.0,1275.1291540893337,False,-0.12215404002604997,10,10.758000000000001,113693,754,0,0.0,29912.07156015023,False,-0.16967944946027066,0,3.6290000000000004,148100,0,90,0.0,4229.999999999999,False,-0.030489418416279956,0.3625,780608,0.0,0.0,13,0,0,9,10,10.0,7,16,34,261.0,147.0,16,14,34,1406,4.817056437954307,736.7608691658243
118,34,0,0,0,10.0,20,10.0,2.682175411956245,16,2.75,44.20343228384652,0,,39.67118244051755,0,,46.99999999999999,20,47.0,5,9.673000000000002,21790,1198,0,0.0,11980.0,False,-0.5332347604005645,11,9.193000000000001,23148,1182,0,0.0,11820.0,False,-0.5117615431144567,0,0.2,114813,0,576,0.8,25461.176995495593,False,0.2832508828540592,0,0.2,114332,3,629,1.0,27812.005432775328,False,0.29023757398947253,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,4.340000000000001,113780,0,31,1.0,1229.806655656044,False,-0.12232790394411476,11,10.858,113496,754,0,0.0,29912.07156015023,False,-0.17095091758643646,0,3.6290000000000004,148523,0,81,0.0,3806.9999999999995,False,-0.02912436507270603,0.35,780221,0.0,0.0,9,0,0,10,10,10.0,5,15,41,252.0,179.0,15,19,41,623,5.491214495967142,742.2520836617914
119,41,0,0,0,10.0,20,10.0,2.613115825915459,11,1.6363636363636365,42.97816872305754,4,16.0,40.07177937594686,14,43.285714285714285,46.99999999999999,20,47.0,9,9.758000000000003,21517,1204,0,0.0,12040.0,False,-0.537317696081726,2,9.202000000000002,22966,1196,0,0.0,11960.0,False,-0.5136433900127697,0,0.2,114809,0,580,0.4,24927.337859373376,False,0.2805250870771668,0,0.2,114382,0,635,1.0,27291.13713914154,False,0.28812033855752295,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,4.340000000000001,114322,0,21,0.4,841.5073668948841,False,-0.11965909141970213,7,10.917,113068,763,0,0.0,30574.767663847455,False,-0.17157472404027568,0,3.6290000000000004,148869,0,73,0.5,3430.9999999999995,False,-0.028104608910603526,0.2875,780272,0.0,0.0,15,0,0,10,5,5.0,8,18,39,284.0,166.0,18,23,39,1481,10.064409532002173,752.3164931937936
120,39,0,0,0,10.0,20,10.0,2.5915129246679247,19,2.4210526315789473,42.97816872305754,0,,37.86901419661497,12,17.0,47.0,20,47.0,13,9.879000000000001,21121,1211,0,0.0,12110.0,False,-0.5433832918878957,6,9.260000000000002,22710,1209,0,0.0,12090.0,False,-0.5168526110625714,0,0.2,114782,0,589,0.9,25314.141377880893,False,0.28219930063024257,0,0.2,114363,0,645,1.0,27720.918826372115,False,0.290091249843407,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,4.340000000000002,114526,0,9,0.0,340.8211277695347,False,-0.12001464976802977,11,11.020000000000001,112662,775,0,0.0,29348.4860023766,False,-0.17815241481364733,0,3.6290000000000013,149292,0,64,0.0,3008.0,False,-0.026739555567029605,0.2375,779795,0.0,0.0,10,0,0,8,10,10.0,9,17,31,271.0,160.0,17,22,31,827,5.239642824046314,757.5561360178399
121,31,0,0,0,10.0,20,10.0,2.5524183652239785,18,2.2222222222222223,43.08820191889285,10,44.0,37.86901419661497,0,,47.0,20,47.0,5,9.916000000000002,20875,1224,0,0.0,12240.0,False,-0.5464244908932052,13,9.384,22318,1216,0,0.0,12160.0,False,-0.5228509980509443,0,0.2,114762,0,595,0.6,25637.480141741245,False,0.28362467497933036,0,0.2,114783,2,645,1.0,27796.995074416336,False,0.2946996965239123,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,4.340000000000001,114086,0,19,1.0,719.5112697356844,False,-0.12193774975358221,8,11.089000000000002,112547,775,0,0.0,29348.4860023766,False,-0.17889464239998776,0,3.6290000000000013,149856,0,52,0.0,2444.0,False,-0.024919484442264377,0.325,779566,0.0,0.0,12,0,0,5,9,9.0,8,13,32,202.0,146.0,13,18,32,1204,4.418216416030191,761.9743524338701
122,32,0,0,0,10.0,20,10.0,2.5237915545639233,16,2.25,43.3283842505248,15,44.666666666666664,41.04070123434033,30,53.0,46.99999999999999,12,47.0,7,9.981000000000003,20646,1231,0,0.0,12310.0,False,-0.5496841185563546,9,9.461000000000002,21985,1229,0,0.0,12290.0,False,-0.5273539888433363,0,0.2,115200,0,592,0.7,25650.40347631068,False,0.2880965252201441,0,0.2,114979,1,650,1.0,28165.97355439568,False,0.2985279026994179,0,0.2,130339,0,0,0.0,0.0,False,0.0,11,4.450000000000001,114468,5,10,1.0,627.0489335960274,False,-0.11936163031174081,12,11.201,112039,780,0,0.0,32011.74696278546,False,-0.17357880532730474,0,3.6290000000000004,148541,15,62,1.0,3529.6105185151046,False,-0.02990334738666472,0.4625,778197,0.0,0.0,9,0,0,5,11,10.05,10,15,40,246.0,148.0,15,17,40,870,4.841894003970083,766.8162464378402
123,40,0,0,0,10.000000000000002,20,10.0,2.542598709733651,15,2.7333333333333334,43.36421474931298,5,44.0,41.04070123434033,0,,46.99999999999999,9,47.0,8,10.054,20384,1238,0,0.0,12380.000000000002,False,-0.5534982189663283,7,9.522000000000002,21716,1242,0,0.0,12420.000000000002,False,-0.5307816385509779,0,0.2,115183,0,599,0.7,25975.164634838475,False,0.2895592389393329,0,0.2,115175,0,654,0.9,28360.196446050686,False,0.3014769770203071,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,4.439000000000001,114248,0,20,1.0,820.8140246868066,False,-0.12030622444284975,9,11.279000000000002,111923,780,0,0.0,32011.74696278546,False,-0.1743274870665699,0,3.6290000000000004,148541,5,72,1.0,3589.203506171701,False,-0.02971103625887703,0.45,777509,0.0,0.0,7,0,0,15,8,8.0,9,24,35,344.0,153.0,24,16,35,420,5.583307225024328,772.3995536628645
124,35,0,0,0,10.000000000000002,20,10.0,2.418207886649891,28,1.75,43.41750482846292,6,44.166666666666664,40.21710296077826,5,19.0,46.99999999999999,14,47.0,14,10.186000000000002,19971,1243,0,0.0,12430.000000000002,False,-0.5600174742926272,14,9.655000000000003,21202,1257,0,0.0,12570.000000000002,False,-0.5381578063041871,0,0.2,115391,0,600,0.6,26050.50289707775,False,0.2920309831729119,0,0.2,115183,12,663,1.0,28814.824195910714,False,0.3038445341927876,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,4.439000000000001,114078,0,21,0.6,844.5591621763435,False,-0.12151942564322141,14,11.410000000000004,111539,785,0,0.0,31570.425824210935,False,-0.17823005884828572,0,3.6290000000000013,148541,0,77,0.5,3618.9999999999995,False,-0.029614880694983185,0.3375,776244,0.0,0.0,10,0,0,6,13,13.0,9,15,35,236.0,157.0,15,20,35,560,5.166086281009484,777.565639943874
125,35,0,0,0,10.000000000000002,20,10.0,2.383737346130868,4,1.0,43.45124754670905,5,44.0,40.21710296077826,0,,47.0,12,47.0,3,10.202000000000002,19813,1252,0,0.0,12520.000000000002,False,-0.5619161233953894,1,9.651000000000002,21070,1268,0,0.0,12680.000000000002,False,-0.5394515760467773,0,0.2,115611,0,595,0.0,25853.492290291884,False,0.29325337450217764,0,0.2,115179,6,673,1.0,29256.992023011975,False,0.3060286747442523,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,4.439000000000001,113858,0,26,0.5,1045.6446769802349,False,-0.1224359375283674,12,11.516000000000004,111312,785,0,0.0,31570.425824210935,False,-0.17969515156219248,0,3.6290000000000004,148541,0,77,0.0,3619.0,False,-0.029614880694983185,0.1875,775723,0.0,0.0,8,0,0,11,7,7.0,8,19,25,277.0,137.0,19,16,25,420,5.721052533015609,783.2866924768896
126,25,0,0,0,10.0,20,10.0,2.396221811759604,13,2.5384615384615383,43.60537591233297,5,46.0,37.8854532534877,28,27.857142857142858,46.99999999999999,9,47.0,0,10.199000000000002,19713,1262,0,0.0,12620.0,False,-0.5627562336178507,13,9.780000000000003,20652,1278,0,0.0,12780.0,False,-0.5456347872840916,0,0.2,115596,0,600,0.5,26163.22554739978,False,0.29466061085711875,0,0.2,115391,4,678,1.0,29574.029755808788,False,0.3097565662676137,0,0.2,130339,0,0,0.0,0.0,False,0.0,2,4.4590000000000005,114322,0,5,0.5,189.42726626743848,False,-0.12216056872360748,9,11.594000000000003,110964,797,0,0.0,30194.706243029694,False,-0.18638074905921143,0,3.6290000000000004,147965,6,87,1.0,4316.312719520925,False,-0.031082191315546962,0.375,774942,0.0,0.0,7,0,0,4,7,6.166666666666666,7,11,27,187.0,135.0,11,14,27,1006,4.883692651987076,788.1703851288767
127,27,0,0,0,10.0,20,10.0,2.403905071801209,22,2.4545454545454546,43.783415944078534,15,44.666666666666664,37.8854532534877,0,,46.99999999999999,7,47.0,14,10.339,19262,1272,0,0.0,12720.0,False,-0.5694939176019894,8,9.847000000000001,20376,1288,0,0.0,12880.0,False,-0.5494320854896162,0,0.2,116005,4,600,1.0,26279.665186734324,False,0.29936143708552243,0,0.2,115598,2,683,1.0,29908.880899949243,False,0.3135237642238695,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,4.457000000000001,113652,5,15,1.0,787.1988785227081,False,-0.12500786841036565,7,11.655000000000001,110873,797,0,0.0,30194.706243029694,False,-0.18696807697535908,0,3.6290000000000004,147965,0,93,0.6,4370.999999999999,False,-0.030905711279923066,0.45,774070,0.0,0.0,9,0,0,8,7,7.0,8,16,25,238.0,117.0,16,11,25,870,4.48277495399816,792.6531600828748
128,25,0,0,0,10.0,20,10.0,2.366648846529145,18,2.0555555555555554,43.91308160702127,5,46.0,37.33639350427641,4,19.0,47.0,12,47.0,5,10.375000000000002,19086,1278,0,0.0,12780.0,False,-0.5719470394515761,13,9.969000000000001,19917,1302,0,0.0,13020.0,False,-0.5559681430203642,0,0.2,115999,0,610,1.0,26786.979780282974,False,0.30185318479682755,0,0.2,115797,4,688,1.0,30221.666741016747,False,0.31709946947418155,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,4.457000000000002,113498,0,21,1.0,784.0642635898046,False,-0.1262014275712189,12,11.768000000000004,110569,801,0,0.0,29906.4511969254,False,-0.18986036053890437,0,3.6290000000000013,147965,0,93,0.0,4371.0,False,-0.030905711279923066,0.375,773170,0.0,0.0,9,0,0,9,9,9.0,5,14,31,200.0,104.0,14,11,31,506,4.516191360016819,797.1693514428916
129,31,0,0,0,10.0,20,10.0,2.323541259435289,14,1.8571428571428572,43.92956323701948,18,44.0,37.58906720125028,8,41.5,47.0,11,47.0,4,10.410000000000002,18876,1290,0,0.0,12900.0,False,-0.5744673701189597,10,10.056000000000003,19602,1310,0,0.0,13100.0,False,-0.5605887492439008,0,0.2,115973,4,620,1.0,27245.623371989815,False,0.30389886092296997,0,0.2,116589,0,674,0.4,29608.52562175113,False,0.3219835076704689,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,4.457000000000001,113038,8,23,1.0,1215.9850515249123,False,-0.1280737728096544,11,11.866000000000001,110366,801,0,0.0,30108.842828201476,False,-0.19051742031315072,0,3.6290000000000013,147633,0,101,0.8,4747.0,False,-0.03183510930107978,0.4,772416,0.0,0.0,13,0,0,13,8,8.0,4,17,31,265.0,174.0,17,14,31,1324,5.636654251022264,802.8060056939139
130,31,0,0,0,10.0,20,10.0,2.4344969796888005,8,4.5,43.93345764654488,5,44.0,37.46554185313314,10,36.0,46.99999999999999,7,47.0,0,10.406,18766,1301,0,0.0,13010.0,False,-0.575391491363667,8,10.126000000000003,19348,1319,0,0.0,13190.0,False,-0.5641004099737885,0,0.2,116173,0,623,0.8,27370.54411379746,False,0.30653954640660347,0,0.2,116573,0,678,0.4,29786.884284357428,False,0.3227197849119006,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,4.457000000000001,113178,3,23,1.0,993.5078355616968,False,-0.12785310676174552,7,11.925,109919,811,0,0.0,30384.554442890974,False,-0.19251268420833045,0,3.6290000000000004,147633,0,101,0.0,4746.999999999999,False,-0.03183510930107978,0.275,771929,0.0,0.0,9,0,0,9,4,4.0,10,19,26,277.0,138.0,19,12,26,780,5.354786424024496,808.1607921179384
131,26,0,0,0,10.0,20,10.0,2.4081946927019984,14,2.142857142857143,43.94073879959827,10,44.0,37.72629482542299,8,41.5,46.99999999999999,9,47.0,12,10.526000000000003,18380,1310,0,0.0,13100.0,False,-0.5811210430808522,2,10.138,19194,1330,0,0.0,13300.0,False,-0.5657638282142617,0,0.2,116163,0,633,1.0,27814.487660145707,False,0.30867225231734113,0,0.2,116993,0,672,0.4,29528.176473330037,False,0.32564405465952656,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,4.457000000000001,113070,3,25,1.0,1074.9795870343696,False,-0.12836917734893477,9,12.008000000000001,109443,819,0,0.0,30897.835462021427,False,-0.1939284639050806,0,3.6290000000000004,147633,0,101,0.0,4746.999999999999,False,-0.03183510930107978,0.3,771215,0.0,0.0,11,0,0,7,7,7.0,5,12,35,203.0,164.0,12,14,35,972,4.415383388986811,812.5761755069252
132,35,0,0,0,10.0,20,10.0,2.4024336590319146,2,2.0,44.05556277773746,10,45.0,39.53882698868206,15,53.0,46.999999999999986,9,47.0,0,10.514000000000003,18300,1318,0,0.0,13180.0,False,-0.5817931312588212,2,10.156000000000002,19032,1342,0,0.0,13420.0,False,-0.5674776530680825,0,0.2,116613,0,623,0.0,27446.615610530436,False,0.3113491946480588,0,0.2,116989,0,674,0.2,29693.449312195047,False,0.3264352371552508,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,4.457000000000002,113415,3,20,1.0,922.9432281068536,False,-0.12630546794088163,9,12.089000000000002,108769,829,0,0.0,32777.687573617426,False,-0.19221213647429813,0,3.6290000000000013,147368,0,106,0.5,4981.999999999998,False,-0.03278709685747294,0.2125,770825,0.0,0.0,11,0,0,14,4,4.0,5,19,31,276.0,183.0,19,16,31,1445,5.488847891043406,818.0650233979686
133,31,0,0,0,10.0,20,10.0,2.438061927061754,33,2.5757575757575757,44.04958994145853,10,44.0,42.41510302333625,26,55.0,46.99999999999999,6,47.0,16,10.674000000000003,17751,1330,0,0.0,13300.0,False,-0.5900094092344915,17,10.324000000000002,18515,1350,0,0.0,13500.0,False,-0.5754923045903623,0,0.2,117001,8,623,1.0,27462.399028945158,False,0.31533236927360203,0,0.2,116956,5,684,1.0,30142.10982959294,False,0.3283602631505515,0,0.2,130339,0,0,0.0,0.0,False,0.0,6,4.517000000000001,114147,3,10,1.0,556.2998000577381,False,-0.1220958431472631,6,12.140000000000002,107980,842,0,0.0,35713.516745649125,False,-0.1878303179133429,0,3.6290000000000004,146653,3,116,1.0,5579.245309070008,False,-0.03547445991948449,0.5,769342,0.0,0.0,10,0,0,9,12,11.461538461538462,7,16,34,229.0,157.0,16,15,34,1355,4.93691339698853,823.0019367949571
134,34,0,0,0,10.0,20,10.0,2.4309137868990014,14,2.357142857142857,44.04958994145853,0,,40.20164035370604,12,17.0,46.99999999999999,6,47.0,4,10.698000000000004,17577,1339,0,0.0,13390.0,False,-0.5921768936084414,10,10.407000000000002,18175,1361,0,0.0,13610.0,False,-0.580280932858391,0,0.2,116986,3,633,1.0,27890.683174303944,False,0.31733599206318447,0,0.2,116938,4,694,1.0,30580.13907451981,False,0.3303827261750048,0,0.2,130339,0,0,0.0,0.0,False,0.0,2,4.5310000000000015,114265,0,3,0.3,120.60492106111812,False,-0.12286190272650124,6,12.194000000000003,107701,854,0,0.0,34332.20086206496,False,-0.1940886385543183,0,3.6290000000000004,146653,0,119,0.3,5592.999999999999,False,-0.035430072480137347,0.325,768634,0.0,0.0,6,0,0,9,6,5.166666666666666,11,20,27,299.0,151.0,20,14,27,200,5.000074768031482,828.0020115629886
135,27,0,0,0,10.0,20,10.0,2.420951685822454,1,1.0,44.14334855499177,15,44.666666666666664,39.092271567676,17,31.0,46.99999999999999,11,47.0,0,10.694000000000003,17477,1349,0,0.0,13490.0,False,-0.5930170038309026,1,10.407000000000002,18053,1371,0,0.0,13710.0,False,-0.5814906915787351,0,0.2,117425,0,627,0.4,27677.879543979838,False,0.3206823532511989,0,0.2,117168,0,693,0.4,30591.340548609296,False,0.33275316954557893,0,0.2,130339,0,0,0.0,0.0,False,0.0,14,4.6690000000000005,113440,5,10,1.0,611.6394584517188,False,-0.127307868487361,11,12.298000000000002,107499,854,0,0.0,33384.7999187953,False,-0.19844971272954098,0,3.6290000000000004,146126,7,129,1.0,6336.645900973731,False,-0.036431608888098675,0.35,767527,0.0,0.0,8,0,0,7,7,6.75,6,13,34,191.0,139.0,13,14,34,870,3.7363308659987524,831.7383424289874
136,34,0,0,0,10.0,20,10.0,2.417032884660047,18,2.388888888888889,44.1288470606482,10,44.0,39.092271567676,0,,46.99999999999999,13,47.0,8,10.774000000000003,17197,1359,0,0.0,13590.0,False,-0.596881510854224,10,10.506,17715,1381,0,0.0,13810.0,False,-0.5863297264601116,0,0.2,117409,0,631,0.4,27845.302495269014,False,0.32136361690328596,0,0.2,117581,4,693,1.0,30590.95914456784,False,0.33690655665285507,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,4.655000000000001,113000,5,20,1.0,1002.489666656761,False,-0.12918432063059881,13,12.417000000000002,107273,854,0,0.0,33384.7999187953,False,-0.19990835129052306,0,3.6290000000000013,146126,0,136,0.7,6391.999999999999,False,-0.03625297697803652,0.38749999999999996,766640,0.0,0.0,8,0,0,11,8,8.0,8,19,32,273.0,142.0,19,15,32,640,5.7402700199745595,837.4786124489619
137,32,0,0,0,10.0,20,10.0,2.255792216549086,21,1.2380952380952381,44.1288470606482,0,,38.33065593156732,5,19.0,46.99999999999999,7,47.0,5,10.816,16992,1369,0,0.0,13690.0,False,-0.5994858525438538,16,10.656,17176,1391,0,0.0,13910.0,False,-0.594546004435782,0,0.2,117385,9,641,1.0,28306.893095824435,False,0.3234442409062413,0,0.2,117579,0,699,0.6,30846.06409539309,False,0.3381697744030803,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,4.655000000000001,113095,0,20,0.5,766.6131186313464,False,-0.1293603099661983,7,12.474000000000002,107185,854,0,0.0,32734.380165558494,False,-0.2025752710242144,0,3.6290000000000013,146031,0,141,0.5,6626.999999999999,False,-0.036107758537230784,0.325,765782,0.0,0.0,7,0,0,9,7,7.0,7,16,27,238.0,167.0,16,16,27,295,4.368385713023599,841.8469981619855
