index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
106,28,0,0,0,10.0,20,10.0,25.358445484173252,31,25.774193548387096,26.69402347163085,12,16.833333333333332,41.112659186427166,32,53.0,52.0,10,52.0,9,2.387000000000001,41309,4,10,1.0,293.5844548417325,False,0.6209498427144035,0,2.432000000000001,40029,37,35,1.0,1257.5455919460637,False,0.5897467368904412,0,5.0870000000000015,11650,610,26,1.0,16162.696355608086,False,-0.47311415050324324,0,0.6140000000000001,32886,9,331,1.0,9063.947778467369,False,-0.0008284896997601348,0,0.2,49742,478,296,1.0,24929.090338621987,False,0.07423059282501543,0,9.236,-36553.333333333336,653,0,0.0,17431.197326974943,True,-1.480723469466151,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,10,9.525,8311,1726,0,0.0,70960.44975577328,False,-0.43594903360657106,0.625,261820,0.0,0.1,14,0,0,11,6,5.166666666666667,2,13,30,204.0,75.0,13,15,30,2410,5.64577761804685,848.8432289905613
107,30,0,0,0,10.0,20,10.0,25.440725198120944,34,26.0,26.69402347163085,0,,41.55349890942501,4,55.25,52.0,9,52.0,1,2.388000000000001,41474,4,10,1.0,294.40725198120947,False,0.6274175415832103,0,2.4320000000000004,40527,37,22,1.0,929.6959543586607,False,0.6028093050705504,0,5.0870000000000015,11338,612,36,1.0,16530.70866622873,False,-0.4765319679266638,0,0.6140000000000001,32314,21,341,1.0,9636.91723298666,False,-0.008452599094947048,0,0.2,49963,468,302,1.0,25041.95965536959,False,0.07902154845072865,0,9.236000000000002,-36553.333333333336,653,0,0.0,17431.197326974943,True,-1.480723469466151,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,9,9.605,7939,1730,0,0.0,71887.55311330527,False,-0.4347698061922455,0.625,261448,0.0,0.1,13,0,0,9,4,3.090909090909091,8,17,34,276.0,54.0,17,13,34,1019,6.272172793978825,855.1154017845402
108,34,0,0,0,10.0,20,10.0,25.479818343386288,41,25.70731707317073,26.746893404296127,1,36.0,44.03766954369567,32,53.0,51.99999999999999,9,52.0,4,2.427000000000001,41632,5,10,1.0,304.79818343386285,False,0.6337985959615612,5,2.4820000000000007,41034,36,10,1.0,614.7981834338628,False,0.6164769928335065,0,5.087000000000001,10336,641,46,1.0,17562.920654708232,False,-0.4895067871677718,0,0.614,32298,13,350,1.0,9692.650329967666,False,-0.008135726855621382,0,0.2,51623,459,280,1.0,24607.37154480671,False,0.10393530725294181,0,9.236000000000002,-36553.333333333336,653,0,0.0,17465.72139300537,True,-1.480425375368354,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,9,9.686000000000002,6078,1762,0,0.0,77594.37373599177,False,-0.42198710836333336,0.625,260894,0.0,0.1,14,0,0,5,6,4.888888888888889,7,12,34,190.0,92.0,12,22,34,2452,4.506321284978185,859.6217230695183
109,34,0,0,0,10.0,20,10.0,25.259840751914318,36,23.72222222222222,27.844936209682963,19,37.0,44.03766954369567,0,,52.0,12,52.0,10,2.5230000000000006,41735,5,10,1.0,302.59840751914317,False,0.6377829600688003,6,2.5370000000000004,41216,36,10,1.0,612.5984075191432,False,0.6235503109974416,0,5.0870000000000015,9542,663,56,1.0,18306.59084626144,False,-0.5007798493115779,0,0.614,32941,7,341,1.0,9671.942132765289,False,0.008757805719315358,0,0.2,50920,468,290,1.0,25802.35431380337,False,0.1021133031170423,0,9.236000000000002,-36553.333333333336,653,0,0.0,18182.743344922976,True,-1.4742343313682367,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,12,9.797,5822,1762,0,0.0,77594.37373599177,False,-0.4252845052230781,0.625,260069,0.0,0.1,12,0,0,8,10,8.738095238095237,4,12,35,171.0,96.0,12,22,35,1085,4.353415168996435,863.9751382385148
110,35,0,0,0,10.0,20,10.0,25.26021460755991,15,25.266666666666666,27.363834057283356,5,12.0,44.03766954369567,0,,52.0,12,52.0,5,2.563000000000001,41905,5,10,1.0,302.6021460755991,False,0.6444301494833939,0,2.5310000000000006,41116,36,20,1.0,865.2042921511982,False,0.6245787740401018,0,5.087000000000002,9327,664,61,1.0,18441.976376914063,False,-0.5047133918540674,0,0.6140000000000001,32837,1,351,1.0,9629.96596871402,False,0.005420251124382799,0,0.2,50860,463,300,1.0,25880.756031630895,False,0.10175412750941921,0,9.236000000000002,-36553.333333333336,653,0,0.0,17868.58363940603,True,-1.4769469073984651,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,12,9.905,5559,1762,0,0.0,77594.37373599177,False,-0.42867206527820645,0.625,259497,0.0,0.1,12,0,0,6,7,6.2727272727272725,5,11,38,153.0,87.0,11,24,38,312,4.676156991044991,868.6512952295598
111,38,0,0,0,10.0,20,10.0,24.88307260308839,26,21.307692307692307,27.52073436490049,36,28.166666666666668,44.03766954369567,0,,52.0,12,52.0,1,2.568000000000001,42027,1,10,1.0,258.8307260308839,False,0.6483446867259214,0,2.531000000000001,41327,40,15,1.0,773.2460890463258,False,0.6310312040869271,0,5.0870000000000015,9923,672,35,1.0,17684.650492046916,False,-0.49890984416076645,0,0.6140000000000001,32701,0,360,0.9,9907.464371364176,False,0.005493662999868766,0,0.2,49846,489,310,1.0,27109.316662981997,False,0.09485145975497332,0,9.236,-36553.333333333336,653,0,0.0,17971.03954028002,True,-1.4760622636456677,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,12,10.013,5310,1762,0,0.0,77594.37373599177,False,-0.4318792989425675,0.6125,259027,0.0,0.1,16,0,0,7,6,5.2,3,10,38,150.0,84.0,10,28,38,1683,4.198815603042021,872.8501108326018
112,38,0,0,0,10.0,20,10.0,24.477504624469713,24,20.333333333333332,27.13840822916864,10,20.8,43.279353029521246,13,35.53846153846154,52.0,12,52.0,0,2.5670000000000006,42187,0,10,1.0,244.77504624469714,False,0.6543260028591339,0,2.531000000000001,41455,41,11,1.0,679.2525508691668,False,0.6341984858429943,0,5.087000000000001,9673,672,45,1.0,17670.111477956238,False,-0.5057797073625967,0,0.6140000000000001,32671,4,360,1.0,9867.73698099859,False,0.00416215360888939,0,0.2,50100,489,307,1.0,26557.443004126486,False,0.09447263766773577,0,9.236,-36553.333333333336,653,0,0.0,17721.380573647122,True,-1.478217915426362,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,12,10.121000000000002,4594,1775,0,0.0,76820.85162740022,False,-0.4460833647139881,0.625,258573,0.0,0.1,16,0,0,9,4,4.0,1,10,41,135.0,84.0,10,28,41,1358,3.9720640210434794,876.8221748536453
113,41,0,0,0,10.0,20,10.0,24.50215907016847,12,25.0,27.13840822916864,0,,41.47771724307908,11,20.0,51.99999999999999,15,52.0,0,2.5670000000000006,42067,2,20,1.0,510.04318140336943,False,0.6548200035464978,1,2.541000000000001,41654,39,10,1.0,635.0215907016848,False,0.641114791607071,0,5.0870000000000015,9373,674,55,1.0,18007.067665897826,False,-0.5092917345470129,0,0.6140000000000001,32671,0,364,0.4,9878.380595417384,False,0.004304261734857909,0,0.2,50320,479,306,1.0,25691.479018153976,False,0.09079470037088115,0,9.236,-36553.333333333336,653,0,0.0,17721.380573647122,True,-1.478217915426362,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,15,10.259,3997,1786,0,0.0,74079.20299613923,False,-0.4714298401783993,0.55,257975,0.0,0.1,9,0,0,8,7,6.083333333333333,2,10,33,165.0,108.0,10,31,33,420,3.6157135919784196,880.4378884456237
114,33,0,0,0,10.0,20,10.0,24.367872438952574,2,9.0,27.138769915104643,14,27.142857142857142,40.905456706907785,19,37.05263157894737,51.99999999999999,6,52.0,0,2.5670000000000006,41975,3,28,1.0,712.300428290672,False,0.6551769389695147,0,2.5400000000000005,41564,38,20,1.0,867.3574487790515,False,0.6421379755382023,0,5.0870000000000015,9355,666,65,1.0,17993.023088824215,False,-0.5099599042855054,0,0.6140000000000001,33051,0,350,0.0,9498.569470286626,False,0.00938035021344537,0,0.2,50644,483,297,1.0,25256.946510947157,False,0.09263786101183916,0,9.236,-36553.333333333336,653,0,0.0,17721.616754563333,True,-1.4782158761492654,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,6,10.304,3204,1805,0,0.0,73834.34935596854,False,-0.4832209554982254,0.5,257686,0.0,0.1,14,0,0,11,3,3.0,1,12,23,186.0,63.0,12,21,23,1302,3.0474905209848657,883.4853789666086
115,23,0,0,0,10.0,20,10.0,24.367872438952574,0,,25.891129782614,15,13.0,40.905456706907785,0,,51.99999999999999,14,52.0,0,2.5670000000000006,41865,4,38,1.0,965.9791526801978,False,0.6558353695538651,0,2.5400000000000005,41474,37,30,1.0,1101.036173168577,False,0.6431874129651725,0,5.0870000000000015,9550,656,60,1.0,17538.79210690973,False,-0.5108174836856828,0,0.6140000000000001,33051,0,350,0.0,9061.8954239149,False,0.003550100455484826,0,0.2,50449,488,307,1.0,25192.84654293632,False,0.08871698679747456,0,9.236000000000002,-36553.333333333336,653,0,0.0,16906.907748046942,True,-1.485250387844682,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,14,10.438,2872,1805,0,0.0,73834.34935596854,False,-0.48749726705070684,0.5,257154,0.0,0.1,12,0,0,6,5,5.0,1,7,21,126.0,48.0,7,16,21,395,2.380626010010019,885.8660049766186
116,21,0,0,0,10.0,0,,24.367872438952574,0,,25.020317108786106,11,12.909090909090908,41.115465426195705,2,55.0,51.99999999999999,11,52.0,0,2.5670000000000006,41865,0,42,0.4,1023.4506424360081,False,0.6569589568413688,0,2.540000000000001,41474,27,40,1.0,1244.714897558103,False,0.6459963811839318,0,5.087000000000001,9680,646,60,1.0,17242.86462209053,False,-0.5112971691888899,0,0.614,33063,0,349,0.0,8732.09067096635,False,-0.0005328490618393805,0,0.2,50417,489,315,1.0,25186.306675448053,False,0.0881079183830218,0,9.236000000000002,-36553.333333333336,653,0,0.0,16338.267072037326,True,-1.490160250696185,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,11,10.534000000000002,2547,1807,0,0.0,74295.64602513563,False,-0.4887125595712377,0.425,256939,0.0,0.1,4,0,0,6,4,4.0,0,6,15,93.0,45.0,6,15,15,252,1.909952213987708,887.7759571906063
117,15,0,0,0,10.0,0,,24.221367671608242,2,9.0,24.62643766749328,5,13.0,44.494452349180484,36,55.833333333333336,51.99999999999999,9,52.0,0,2.5670000000000006,41883,0,40,0.0,968.8547068643297,False,0.6565953999386964,0,2.5400000000000005,41474,17,50,1.0,1381.068383580412,False,0.6486621384864205,0,5.0870000000000015,9727,638,65,1.0,17053.951022873123,False,-0.5125644072889379,0,0.614,33063,0,349,0.0,8594.626745955155,False,-0.002368197469155919,0,0.2,52362,484,289,1.0,24778.09255997991,False,0.11817100020705178,0,9.236000000000002,-36553.333333333336,653,0,0.0,16081.063796873113,True,-1.4923810429456512,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,9,10.613000000000003,377,1843,0,0.0,82003.27567953963,False,-0.46702425596339614,0.375,256779,0.0,0.1,4,0,0,4,4,4.0,0,4,8,72.0,33.0,4,11,8,2093,1.4754475959925912,889.2514047865989
118,8,0,0,0,10.0,0,,24.221367671608242,0,,24.62643766749328,0,,44.733943666708115,3,56.0,51.999999999999986,5,52.0,0,2.5670000000000006,41883,0,40,0.0,968.8547068643297,False,0.6565953999386964,0,2.5400000000000005,41474,7,60,1.0,1523.2820602964946,False,0.6514424645219256,0,5.087000000000002,9727,628,75,1.0,17058.001722831974,False,-0.5125103244034289,0,0.6140000000000001,33063,0,349,0.0,8594.626745955155,False,-0.002368197469155919,0,0.2,52530,474,296,1.0,24914.178779737416,False,0.12224717465408418,0,9.236000000000002,-36553.333333333336,653,0,0.0,16081.063796873113,True,-1.4923810429456512,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,5,10.654000000000002,149,1846,0,0.0,82578.86000874318,False,-0.466254105589196,0.375,256719,0.0,0.1,1,0,0,2,2,2.0,0,2,3,36.0,17.0,2,6,3,168,1.1909486159565859,890.4423534025555
119,3,0,0,0,10.0,0,,24.221367671608242,0,,24.62643766749328,0,,44.733943666708115,0,,51.99999999999999,10,52.0,0,2.5670000000000006,41883,0,40,0.0,968.8547068643297,False,0.6565953999386964,0,2.5400000000000005,41474,0,67,0.7,1622.8316339977523,False,0.653388692746779,0,5.0870000000000015,9727,618,85,1.0,17062.052422790824,False,-0.51245624151792,0,0.6140000000000001,33063,0,349,0.0,8594.626745955155,False,-0.002368197469155919,0,0.2,52530,464,306,1.0,25115.253839729565,False,0.12398333425199935,0,9.236,-36553.333333333336,653,0,0.0,16081.063796873113,True,-1.4923810429456512,0,0.2,77893,0,0,0.0,0.0,False,0.003297396859744709,10,10.749000000000002,-45,1846,0,0.0,82578.86000874318,False,-0.4687529141469713,0.3375,256525,0.0,0.1,0,0,0,0,4,4.0,0,0,0,0.0,9.0,0,3,0,0,0.5017443560063839,890.9440977585618
