index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Ind@3,spot_market_loss_07Ind@3,balance_07Ind@3,inventory_07Ind@3_input,inventory_07Ind@3_output,productivity_07Ind@3,assets_07Ind@3,bankrupt_07Ind@3,score_07Ind@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
110,41,0,0,0,10.0,20,10.0,16.065568040360635,4,5.0,30.002062227742655,1,36.0,39.488247860464654,0,,37.99999999999999,3,38.0,0,1.7120000000000004,48804,19,63,1.0,1202.13078654272,False,0.4000925381378797,4,8.601,9796,1100,0,0.0,11000.0,False,-0.5665259160597387,0,10.352,-34372.555555555555,428,0,0.0,6876.063121274352,True,-1.6425683186182205,0,0.2,46984,632,339,1.0,20324.138096712682,False,0.1870314704074683,0,0.2,69379,0,381,0.0,15045.022434837034,False,0.1964823676725611,0,0.263,63673,0,516,0.1,20375.935895999763,False,0.14917567171284815,0,0.2,86327,0,0,0.0,0.0,False,0.0,0,0.857,74255,26,233,1.0,9880.694444372079,False,-0.08261207707685843,0.3875,399218,0.0,0.1,12,0,0,12,1,1.0,4,16,36,260.0,194.0,16,25,36,350,1.848902739584446,205.4977161018178
111,36,0,0,0,10.0,20,10.0,16.065568040360635,0,,29.131154188618716,20,24.0,39.488247860464654,0,,37.99999999999999,6,38.0,0,1.7120000000000002,48664,23,73,1.0,1402.7864669463263,False,0.3989682668822276,0,8.597000000000001,9736,1106,0,0.0,11060.0,False,-0.5673760875109813,0,10.352000000000002,-34372.555555555555,428,0,0.0,6876.063121274352,True,-1.6425683186182205,0,0.2,47464,622,329,1.0,19576.933049159874,False,0.18924154635411783,0,0.2,69379,0,381,0.0,15045.022434837034,False,0.1964823676725611,0,0.263,63193,10,526,1.0,21062.129916490598,False,0.14704564837871742,0,0.2,86327,0,0,0.0,0.0,False,0.0,0,0.8570000000000002,74483,16,237,1.0,9637.811965767432,False,-0.08137771516577988,0.5,399246,0.0,0.1,17,0,0,6,0,0.0,4,10,37,180.0,180.0,10,26,37,908,1.4608486564829946,206.95856475830078
112,37,0,0,0,10.0,20,10.0,16.019256373507012,28,15.714285714285714,29.040211974109713,7,27.428571428571427,38.413117694068504,11,26.818181818181817,38.0,9,38.0,0,1.7120000000000002,48912,25,67,1.0,1323.2901770249698,False,0.4048699262763195,12,8.717,9500,1114,0,0.0,11140.0,False,-0.5729305409924335,0,10.352000000000002,-34372.555555555555,428,0,0.0,6856.241727861001,True,-1.6427741824524333,0,0.2,47216,640,332,1.0,19893.674454448912,False,0.1873797770600403,0,0.2,69223,0,387,0.6,14865.87654760451,False,0.19266158843997097,0,0.263,63452,1,525,1.0,20195.927001360073,False,0.1443368677466438,0,0.2,86327,0,0,0.0,0.0,False,0.0,0,0.8570000000000002,74530,17,238,1.0,9697.023000799165,False,-0.080490327471132,0.575,399160,0.0,0.1,23,0,0,10,1,1.0,4,14,36,212.0,157.0,14,23,36,1397,1.652859689667821,208.6114244479686
113,36,0,0,0,10.0,20,10.0,14.054708190076298,46,5.891304347826087,30.179757510341123,20,36.9,38.413117694068504,0,,38.0,0,,0,1.7120000000000002,48822,24,77,1.0,1322.2125306358748,False,0.4023041421860158,46,9.165000000000001,8477,1125,0,0.0,11250.0,False,-0.6003627398191969,0,10.352000000000002,-34372.555555555555,428,0,0.0,6015.415105352656,True,-1.6515069586406719,0,0.2,47683,676,322,1.0,19218.864654821416,False,0.19007171134167064,0,0.2,69187,0,388,0.1,14904.28966529858,False,0.19240030545717948,0,0.263,62750,10,535,1.0,20852.81554143006,False,0.13852485134838935,0,0.2,86327,0,0,0.0,0.0,False,0.0,0,0.8570000000000002,74530,7,248,1.0,9692.89182385848,False,-0.08051425496160826,0.5125,397776,0.0,0.1,12,0,0,11,3,3.0,3,14,37,205.0,140.0,14,22,37,938,1.7363760396838188,210.34780048765242
114,37,0,0,0,10.0,20,10.0,14.594076830406943,20,20.35,30.272031429667294,2,36.0,39.06632925781398,27,41.888888888888886,38.0,7,38.0,0,1.7120000000000002,49083,27,70,1.0,1291.585378128486,False,0.40926666163358294,3,9.149000000000001,8363,1132,0,0.0,11320.0,False,-0.6026015246408025,0,10.352000000000002,-34372.555555555555,428,0,0.0,6246.264883414171,True,-1.649109366329784,0,0.2,47348,686,330,1.0,20001.307077449368,False,0.19123953177526243,0,0.2,70024,0,368,0.1,14376.409166875546,False,0.2013163316390674,0,0.263,62972,1,539,1.0,21087.023501391406,False,0.14380084562251183,0,0.2,86327,0,0,0.0,0.0,False,0.0,0,0.8570000000000002,73665,24,251,1.0,10475.591902187536,False,-0.08600095044315492,0.5125,397782,0.0,0.1,24,0,0,5,3,3.0,4,9,40,155.0,155.0,9,28,40,2060,1.3739058207720518,211.72170630842447
115,40,0,0,0,10.0,20,10.0,14.594076830406943,0,,30.007469725965343,5,24.0,39.21793403037808,11,41.0,38.0,10,38.0,0,1.7120000000000002,48963,29,80,1.0,1457.5261464325554,False,0.40821727755876897,0,9.146,8283,1140,0,0.0,11400.0,False,-0.6037350865757928,0,10.352000000000002,-34372.555555555555,428,0,0.0,6246.264883414171,True,-1.649109366329784,0,0.2,47468,676,335,1.0,19918.098295553486,False,0.1928679562082328,0,0.2,70229,0,363,0.0,14236.110053027243,False,0.20341442015330896,0,0.263,63098,0,539,0.6,21138.466442373785,False,0.14616142425570444,0,0.2,86327,0,0,0.0,0.0,False,0.0,0,0.8570000000000002,73594,25,251,1.0,10518.448350759452,False,-0.08657518302061085,0.45,397962,0.0,0.1,19,0,0,6,0,0.0,6,12,37,197.0,159.0,12,28,37,1151,1.5363790215924382,213.2580853300169
116,37,0,0,0,10.0,20,10.0,15.127505678510762,23,20.0,29.794084434307617,6,26.0,39.47793712190642,15,41.666666666666664,38.0,14,38.0,0,1.7120000000000002,49293,31,72,1.0,1399.180408852775,False,0.41674243218257107,5,9.196000000000002,8118,1148,0,0.0,11480.0,False,-0.6072774676226372,0,10.352000000000002,-34372.555555555555,428,0,0.0,6474.572430402606,True,-1.6467381774823284,0,0.2,47164,689,339,1.0,20523.046035724197,False,0.19283625561592993,0,0.2,70603,0,354,0.1,13975.189741154873,False,0.20720356713670493,0,0.263,63193,0,539,0.5,21278.60810870756,False,0.14872970071964556,0,0.2,86327,0,0,0.0,0.0,False,0.0,0,0.8570000000000002,73501,30,247,1.0,10570.338113657193,False,-0.08735194021767698,0.45,398199,0.0,0.1,25,0,0,7,1,1.0,8,15,44,197.0,154.0,15,22,44,1963,1.4717648755759,214.7298502055928
117,44,0,0,0,10.0,20,10.0,15.059831705519347,20,14.35,30.615517869460852,19,35.0,39.54652723557535,6,41.0,38.0,9,38.0,0,1.7120000000000002,49455,32,65,1.0,1298.8890608587576,False,0.4199122773380955,3,9.221000000000002,7984,1157,0,0.0,11570.0,False,-0.6097996429279905,0,10.352,-34372.555555555555,428,0,0.0,6445.607969962281,True,-1.647039000676632,0,0.2,47542,699,330,1.0,20629.943259080104,False,0.20179825577541544,0,0.2,70603,0,354,0.0,13999.470641393673,False,0.20739245594101474,0,0.263,62774,9,543,1.0,21749.30394974256,False,0.1458723254690348,0,0.2,86327,0,0,0.0,0.0,False,0.0,0,0.8570000000000002,73597,26,248,1.0,10452.20970812496,False,-0.08692408106313812,0.5,398282,0.0,0.1,18,0,0,12,2,2.0,6,18,46,255.0,197.0,18,26,46,1725,3.0056635793298483,217.73551378492266
118,46,0,0,0,10.0,20,10.0,15.059831705519347,0,,30.615517869460852,0,,39.71120076071426,6,43.0,38.0,11,38.0,0,1.7120000000000004,49345,33,75,1.0,1459.487377913951,False,0.41907058375483813,0,9.218,7894,1166,0,0.0,11660.0,False,-0.6110749001048544,0,10.352,-34372.555555555555,428,0,0.0,6445.607969962281,True,-1.647039000676632,0,0.2,47542,689,340,1.0,20785.50012071952,False,0.20341386025424282,0,0.2,70861,0,348,0.0,13819.497864728564,False,0.21000651801478507,0,0.263,62774,0,552,0.9,21920.582819914274,False,0.14720475798480132,0,0.2,86327,0,0,0.0,0.0,False,0.0,0,0.857,73757,22,247,1.0,10259.646416735714,False,-0.08618597648050019,0.4875,398500,0.0,0.1,18,0,0,14,0,0.0,4,18,35,260.0,144.0,18,28,35,876,1.6340563679113984,219.36957015283406
119,35,0,0,0,10.0,20,10.0,15.059831705519347,0,,30.422156886068134,7,27.428571428571427,39.978047342291056,10,43.0,38.00000000000001,10,38.0,0,1.7120000000000002,49275,30,85,1.0,1580.0856949691445,False,0.418795671139076,0,9.218000000000002,7764,1179,0,0.0,11790.0,False,-0.6129169382492136,0,10.352000000000002,-34372.555555555555,428,0,0.0,6445.607969962281,True,-1.647039000676632,0,0.2,47734,679,343,1.0,20660.42553996901,False,0.20610304453459558,0,0.2,71040,0,344,0.1,13752.448285748123,False,0.21226991338313236,0,0.263,62833,0,553,0.6,22107.860180286953,False,0.14957960714675644,0,0.2,86327,0,0,0.0,0.0,False,0.0,0,0.8570000000000002,73707,22,247,1.0,10265.517041530406,False,-0.0867311672968457,0.4625,398680,0.0,0.1,20,0,0,9,0,0.0,1,10,36,163.0,117.0,10,25,36,1202,1.2918292116373777,220.66139936447144
120,36,0,0,0,10.0,20,10.0,15.059831705519347,0,,30.52756264181837,2,36.0,40.1245697746142,6,42.833333333333336,38.00000000000001,7,38.0,0,1.7120000000000002,49155,32,95,1.0,1750.684012024338,False,0.41781228231394485,0,9.218,7684,1187,0,0.0,11870.0,False,-0.6140505001842038,0,10.352000000000002,-34372.555555555555,428,0,0.0,6445.607969962281,True,-1.647039000676632,0,0.2,47806,669,351,1.0,20790.20189827069,False,0.20894646980049328,0,0.2,71261,0,339,0.1,13602.229153594215,False,0.21453976906005792,0,0.263,62797,0,554,0.1,22229.011655136266,False,0.1499619720188592,0,0.2,86327,0,0,0.0,0.0,False,0.0,0,0.8570000000000002,73716,18,250,1.0,10222.242255943058,False,-0.08687755710297433,0.4,398746,0.0,0.1,18,0,0,6,0,0.0,4,10,34,143.0,93.0,10,26,34,795,1.387311963364482,222.04871132783592
121,34,0,0,0,10.0,20,10.0,16.359079924663995,51,21.627450980392158,30.6401039322663,2,36.0,40.17179251094904,6,41.0,38.00000000000001,15,38.0,0,1.7120000000000002,50116,35,60,1.0,1331.5447954798396,False,0.4391071045353791,6,9.278000000000002,7503,1194,0,0.0,11940.0,False,-0.6181880012469181,0,10.352000000000002,-34372.555555555555,428,0,0.0,7001.68620775619,True,-1.6412636045797322,0,0.2,46775,710,359,1.0,22614.744058195036,False,0.20648024654350708,0,0.2,71507,0,333,0.0,13377.20690614603,False,0.21661667345655267,0,0.263,62725,0,556,0.2,22335.516636087665,False,0.14967028640399294,0,0.2,86327,0,0,0.0,0.0,False,0.0,0,0.8570000000000002,74040,14,245,1.0,9872.405095153288,False,-0.0851506186062687,0.4,398993,0.0,0.1,22,0,0,6,2,2.0,2,8,33,114.0,114.0,8,26,33,2179,1.1897592414170504,223.23847056925297
122,33,0,0,0,10.0,20,10.0,16.359079924663995,0,,30.6401039322663,0,,40.306332044018454,5,43.0,38.00000000000001,0,,0,1.7120000000000002,50016,35,70,1.0,1495.1355947264797,False,0.43859120348466124,0,9.272000000000002,7403,1204,0,0.0,12040.0,False,-0.6196049536656559,0,10.352000000000002,-34372.555555555555,428,0,0.0,7001.68620775619,True,-1.6412636045797322,0,0.2,46775,700,369,1.0,22757.55429827106,False,0.2079634653553141,0,0.2,71722,0,328,0.0,13220.476910438052,False,0.21874252726991147,0,0.263,62725,0,556,0.0,22410.32061647426,False,0.15025221023193455,0,0.2,86327,0,0,0.0,0.0,False,0.0,0,0.8570000000000002,73825,9,255,1.0,10052.756988396168,False,-0.08659656313554177,0.375,398793,0.0,0.1,12,0,0,6,0,0.0,3,9,30,144.0,93.0,9,24,30,415,1.1505034491419792,224.38897401839495
123,30,0,0,0,10.000000000000002,20,10.0,16.31755317037935,2,11.5,30.700649344993078,1,36.0,40.441561446656834,5,43.0,38.00000000000001,0,,0,1.7120000000000002,49926,34,80,1.0,1645.4042536303482,False,0.43816992452787634,2,9.292000000000002,7277,1215,0,0.0,12150.000000000002,False,-0.6216170261002636,0,10.352000000000002,-34372.555555555555,428,0,0.0,6983.912756922363,True,-1.6414481986019356,0,0.2,46788,692,378,1.0,22896.592246309898,False,0.20967753984369053,0,0.2,71686,0,329,0.1,13305.2737159501,False,0.21884207766830638,0,0.263,62940,0,551,0.0,22283.300357107917,False,0.15260918548307933,0,0.2,86327,0,0,0.0,0.0,False,0.0,0,0.8570000000000002,73610,4,265,1.0,10231.76624578663,False,-0.08805028411860354,0.3875,398554,0.0,0.1,13,0,0,7,2,2.0,1,8,21,97.0,81.0,8,22,21,451,0.9272083127871156,225.31618233118206
124,21,0,0,0,10.000000000000002,20,10.0,15.742273964999779,11,4.7272727272727275,30.700649344993078,0,,40.557639553458586,19,41.10526315789474,38.00000000000001,0,,0,1.7120000000000002,49851,36,85,1.0,1698.0932870249812,False,0.4367910744328645,6,9.35,7086,1223,0,0.0,12230.000000000002,False,-0.6258962224048517,0,10.352000000000002,-34372.555555555555,428,0,0.0,6737.693257019905,True,-1.6440054199461096,0,0.2,46736,693,388,1.0,22821.24780360216,False,0.20781487893733294,0,0.2,71975,0,322,0.0,13059.559936213665,False,0.2214270372957047,0,0.263,63432,0,539,0.0,21860.56771931418,False,0.15697546185267677,0,0.2,86327,0,0,0.0,0.0,False,0.0,0,0.8570000000000002,72829,13,275,1.0,10977.249314194964,False,-0.09277949358720358,0.375,398236,0.0,0.1,15,0,0,3,2,2.0,1,4,18,61.0,51.0,4,17,18,1026,0.581702115945518,225.89788444712758
125,18,0,0,0,10.000000000000002,20,10.0,15.523824104286867,3,1.0,30.766337651662607,1,36.0,40.63889270446716,22,41.0,38.00000000000001,7,38.0,0,1.7120000000000002,49771,34,95,1.0,1814.7632899072523,False,0.4361771089906658,3,9.374,6912,1235,0,0.0,12350.000000000002,False,-0.6291268739195738,0,10.352,-34372.555555555555,428,0,0.0,6644.196716634779,True,-1.6449764695533664,0,0.2,46769,686,397,1.0,22863.579383250846,False,0.2089400043958586,0,0.2,72349,0,313,0.1,12719.973416498222,False,0.2246042149619453,0,0.263,63924,0,527,0.0,21416.696455254194,False,0.16117729416126672,0,0.2,86327,0,0,0.0,0.0,False,0.0,0,0.8570000000000002,72193,25,278,1.0,11579.97231761168,False,-0.09665589955858722,0.3875,398245,0.0,0.1,20,0,0,1,1,1.0,0,1,15,18.0,51.0,1,17,15,1404,0.43621157202869654,226.33409601915628
126,15,0,0,0,10.000000000000002,0,,15.523824104286867,0,,30.402526405735216,6,26.0,40.65140338114398,1,42.0,38.00000000000001,10,38.0,0,1.7120000000000004,49771,24,105,1.0,1870.001530950121,False,0.43695980858319095,0,9.371,6912,1235,0,0.0,12350.000000000002,False,-0.6291268739195738,0,10.352,-34372.555555555555,428,0,0.0,6644.196716634779,True,-1.6449764695533664,0,0.2,46925,676,401,1.0,22685.518183197742,False,0.21033108494866998,0,0.2,72193,0,319,0.6,12967.79767858493,False,0.22410497159448703,0,0.263,63966,0,526,0.0,21382.63817848173,False,0.16156580662550155,0,0.2,86327,0,0,0.0,0.0,False,0.0,0,0.857,72531,16,278,1.0,11214.422454098305,False,-0.09485779388778541,0.45,398625,0.0,0.1,8,0,0,1,0,0.0,0,1,12,18.0,42.0,1,14,12,578,0.4018490482121706,226.73594506736845
127,12,0,0,0,10.000000000000002,0,,15.398709156645767,2,4.0,30.402526405735216,0,,40.66503712459564,1,42.0,38.0,8,38.0,0,1.7120000000000002,49771,14,115,1.0,1910.8515530142631,False,0.43753863395888376,2,9.391000000000002,6882,1235,0,0.0,12350.000000000002,False,-0.6299770453708164,0,10.352000000000002,-34372.555555555555,428,0,0.0,6590.647519044388,True,-1.645532628391703,0,0.2,46917,668,411,1.0,22781.776069396547,False,0.21116463866682475,0,0.2,72193,0,319,0.0,12972.14684274601,False,0.22413880511837012,0,0.263,64008,0,525,0.0,21349.144490412713,False,0.16195871120387043,0,0.2,86327,0,0,0.0,0.0,False,0.0,0,0.8570000000000002,72793,7,280,1.0,10924.65525987217,False,-0.09350113371325208,0.375,398891,0.0,0.1,5,0,0,0,1,1.0,0,0,8,0.0,36.0,0,12,8,346,0.23841436207294464,226.9743594294414
128,8,0,0,0,10.000000000000002,0,,15.398709156645767,0,,30.402526405735216,0,,40.66503712459564,0,,37.99999999999999,11,38.0,0,1.7120000000000002,49771,4,125,1.0,1964.838644580721,False,0.43830360535864094,0,9.389000000000001,6882,1235,0,0.0,12350.000000000002,False,-0.6299770453708164,0,10.352000000000002,-34372.555555555555,428,0,0.0,6590.647519044388,True,-1.645532628391703,0,0.2,46917,658,421,1.0,22931.81424188744,False,0.21272292636250517,0,0.2,72193,0,319,0.0,12972.14684274601,False,0.22413880511837012,0,0.263,64008,0,525,0.0,21349.144490412713,False,0.16195871120387043,0,0.2,86327,0,0,0.0,0.0,False,0.0,0,0.8570000000000002,73211,0,276,0.7,10487.999999999998,False,-0.09118815666014109,0.3375,399309,0.0,0.1,5,0,0,0,0,0.0,0,0,4,0.0,24.0,0,8,4,418,0.2130315052345395,227.18739093467593
129,4,0,0,0,10.000000000000002,0,,15.398709156645767,0,,30.402526405735216,0,,40.66503712459564,0,,37.99999999999999,10,38.0,0,1.7120000000000002,49771,0,129,0.4,1986.4334812073039,False,0.43860959391854376,0,9.389000000000001,6882,1235,0,0.0,12350.000000000002,False,-0.6299770453708164,0,10.352000000000002,-34372.555555555555,428,0,0.0,6590.647519044388,True,-1.645532628391703,0,0.2,46917,648,431,1.0,23081.852414378336,False,0.21428121405818562,0,0.2,72193,0,319,0.0,12972.14684274601,False,0.22413880511837012,0,0.263,64008,0,525,0.0,21349.144490412713,False,0.16195871120387043,0,0.2,86327,0,0,0.0,0.0,False,0.0,0,0.8570000000000002,73591,0,266,0.0,10107.999999999998,False,-0.08898722300091512,0.175,399689,0.0,0.1,5,0,0,0,0,0.0,0,0,0,0.0,12.0,0,4,0,380,0.1904069473966956,227.37779788207263
