index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
107,41,0,0,0,10.0,20,10.0,30.43193745194953,10,27.6,7.118707149333413,10,2.0,40.95022053250999,14,44.57142857142857,56.00000000000001,0,,0,1.9820000000000002,69892,4,44,1.0,1379.0052478857792,False,0.4473803470510178,0,2.2160000000000006,71263,66,10,1.0,964.3193745194953,False,0.4712428932074181,0,4.907000000000001,30442,1254,0,0.0,38161.64956474471,False,-0.341976816604141,10,7.140000000000001,7702.0,1204,0,0.0,36640.052692147234,False,-0.6542382893160561,0,0.20900000000000002,123769,0,157,0.4,6429.184623604068,False,0.12080277775935841,0,0.2,113959,0,539,1.0,22072.168867022883,False,0.10325149327441537,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,158287,4,244,1.0,13827.800882130041,False,-0.004585986906249484,0.55,741276,0.0,0.0,14,0,0,13,3,3.0,5,18,39,283.0,81.0,18,23,39,1100,2.1305269930162467,325.9621330461814
108,39,0,0,0,10.0,20,10.0,29.97879341631865,46,28.02173913043478,7.199836121143185,11,8.090909090909092,41.34189703813081,1,65.0,56.0,6,56.0,0,1.9820000000000002,70870,2,15,1.0,469.68190124477974,False,0.4581121901081182,0,2.2160000000000006,71374,68,13,1.0,1069.7243144121423,False,0.47459985967817214,4,4.947000000000001,29374,1291,0,0.0,38702.622300467374,False,-0.35257359619673556,7,7.2,7186.0,1213,0,0.0,36364.27641399452,False,-0.6629266780893268,0,0.20900000000000002,123774,0,160,0.4,6614.70352610093,False,0.12166563777549684,0,0.2,113930,0,546,0.7,22572.675782819424,False,0.1052043557323646,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.008000000000001,158558,0,243,0.5,13608.0,False,-0.003615285426784445,0.45,741028,0.0,0.0,18,0,0,8,3,3.0,7,15,43,223.0,99.0,15,24,43,1890,2.535822720034048,328.49795576621545
109,43,0,0,0,10.0,20,10.0,30.012234820374722,52,30.153846153846153,7.502939046465061,14,10.071428571428571,42.150745116288796,2,64.5,56.0,12,56.0,20,2.182,71200,5,10,1.0,350.1223482037472,False,0.4636534640439225,4,2.2560000000000007,71824,65,10,1.0,950.1223482037472,False,0.48260148003900094,0,4.943000000000001,28594,1321,0,0.0,39646.162197715006,False,-0.3566691323563978,14,7.333,6018.0,1235,0,0.0,37065.11000316278,False,-0.6737901275367872,0,0.20900000000000002,123707,1,169,1.0,7130.978863699272,False,0.12335268746612564,0,0.2,113985,0,548,0.3,23098.60832372626,False,0.10801084019756149,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.008000000000001,159101,0,233,0.2,13048.0,False,-0.0020305853147105962,0.4375,740391,0.0,0.0,17,0,0,14,5,3.583333333333333,8,22,44,295.0,84.0,22,21,44,1213,3.8892769230296835,332.38723268924514
110,44,0,0,0,10.0,20,10.0,30.17442173999541,13,33.23076923076923,7.7389769760749365,16,9.5,42.58567292553215,1,65.0,56.0,0,,0,2.1620000000000004,71290,4,15,1.0,492.61632609993114,False,0.4669600771670248,0,2.2520000000000007,71966,66,12,1.0,1022.0930608799449,False,0.4862513386740484,8,5.0230000000000015,28368,1323,0,0.0,39920.75996201393,False,-0.3578477281290598,8,7.398999999999999,5378.0,1246,0,0.0,37597.32948803428,False,-0.6787581086364983,0,0.20900000000000002,123682,1,178,1.0,7587.988757720797,False,0.1251488951945806,0,0.2,113923,0,554,0.6,23592.462800744812,False,0.1096430744006673,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.008000000000001,159036,0,234,0.1,13104.0,False,-0.0022535279160289705,0.4625,739605,0.0,0.0,13,0,0,11,5,5.0,10,21,44,305.0,108.0,21,23,44,697,3.0887978120008484,335.476030501246
111,44,0,0,0,10.0,20,10.0,30.41382563965036,30,32.266666666666666,7.593048886640626,3,1.6666666666666667,38.543021469844696,15,25.8,56.00000000000001,7,56.0,0,2.1620000000000004,71406,4,19,1.0,617.8626871533568,False,0.47062301535069584,12,2.3720000000000008,72354,66,10,1.0,964.1382563965036,False,0.4936136394585924,0,5.0150000000000015,28341,1324,0,0.0,40267.90514689707,False,-0.35590017840222515,3,7.421000000000002,4338.0,1275,0,0.0,38777.6276905542,False,-0.6847353993452419,0,0.20900000000000002,124003,0,166,0.2,6398.14156399422,False,0.1227311471795115,0,0.2,113984,0,555,0.2,21391.376915763805,False,0.10046769515416913,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,159041,5,237,1.0,13464.715107349226,False,-0.0011366604784552692,0.425,739429,0.0,0.0,16,0,0,15,3,2.75,11,26,37,356.0,82.0,26,18,37,1467,3.3847300889901817,338.86076059023617
112,37,0,0,0,10.0,20,10.0,30.51185923787488,31,31.258064516129032,7.2295769246192245,8,2.125,37.82701362747957,5,29.8,56.0,13,56.0,2,2.1820000000000004,71890,4,10,1.0,345.1185923787488,False,0.4777516517213036,0,2.3600000000000008,72595,66,10,1.0,965.1185923787489,False,0.49856576020074583,0,5.0150000000000015,27923,1339,0,0.0,40855.37951951446,False,-0.3575512920574378,8,7.498000000000001,3510.0,1291,0,0.0,39390.81027609647,False,-0.691663498032843,0,0.20900000000000002,124085,0,164,0.2,6203.63023490665,False,0.12259649520687509,0,0.2,114034,0,560,0.6,21183.12763138856,False,0.0999899716293836,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,159620,0,234,1.0,13104.0,False,0.0012653498993745555,0.475,739619,0.0,0.0,20,0,0,10,4,3.25,9,19,43,284.0,80.0,19,18,43,1782,2.4694784559542313,341.3302390461904
113,43,0,0,0,10.0,20,10.0,30.540863498923358,13,31.076923076923077,7.190056746691021,12,6.833333333333333,37.056493613776496,6,30.0,56.0,11,56.0,0,2.1800000000000006,71840,0,19,0.9,580.2764064795438,False,0.47913745930974605,3,2.3900000000000006,72783,71,10,1.0,1015.4086349892336,False,0.5029366208857708,4,5.0550000000000015,27793,1341,0,0.0,40955.29795205622,False,-0.35861481562545694,8,7.570000000000001,2887.0,1302,0,0.0,39764.20427559821,False,-0.6974607741456403,0,0.20900000000000002,124192,0,163,0.4,6040.208459045569,False,0.12281970598976832,0,0.2,114025,0,567,0.8,21011.031879011272,False,0.09915104494828318,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,160056,0,229,0.6,12824.0,False,0.0030488907099215485,0.4625,739538,0.0,0.0,17,0,0,13,5,4.6,9,22,40,348.0,107.0,22,21,40,1230,2.5487014480168,343.8789404942072
114,40,0,0,0,10.0,20,10.0,30.598789272894695,3,35.0,7.160120096225981,14,6.928571428571429,38.02190154469035,2,64.5,55.99999999999999,12,56.0,0,2.1800000000000006,71730,1,29,1.0,897.3648889139462,False,0.48013293231737886,0,2.387000000000001,72798,70,17,1.0,1220.17941763921,False,0.5053437856827562,4,5.091000000000001,27717,1341,0,0.0,41032.97641495179,False,-0.3591085808201449,10,7.662000000000001,2437.0,1305,0,0.0,39931.420001127575,False,-0.7023291256900904,0,0.20900000000000002,124257,0,162,0.0,6159.548050239837,False,0.1239200863669816,0,0.2,113992,4,576,1.0,21929.255770126547,False,0.10291206197042523,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,160599,0,219,0.2,12263.999999999998,False,0.004633590821995396,0.4,739492,0.0,0.0,16,0,0,10,4,4.0,9,19,43,267.0,107.0,19,21,43,1106,3.0285459389560856,346.9074864331633
115,43,0,0,0,10.0,20,10.0,31.018599256398737,40,33.2,6.749193749013428,31,5.290322580645161,39.49756630150231,3,64.66666666666667,55.99999999999999,0,,0,2.1800000000000006,72464,0,13,1.0,403.2417903331836,False,0.4901183409241585,0,2.3870000000000005,73192,71,13,1.0,1113.2417903331836,False,0.5123268921391693,8,5.167000000000001,27265,1351,0,0.0,41906.1275953947,False,-0.3593135291297189,23,7.882000000000002,494.0,1335,0,0.0,41409.830007292316,False,-0.7183242757952942,0,0.20900000000000002,124218,17,171,1.0,6868.820131290123,False,0.12670600338618906,0,0.2,114061,0,582,0.8,22987.583587474346,False,0.10819167139233314,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,160405,0,222,0.3,12431.999999999998,False,0.0039707884937515816,0.5125,738061,0.0,0.0,14,0,0,12,5,5.0,9,21,41,266.0,113.0,21,22,41,1722,3.199785443022847,350.10727187618613
116,41,0,0,0,10.0,20,10.0,30.73168703034955,41,29.170731707317074,6.756460179924219,12,6.833333333333333,40.482854823876195,2,64.5,55.99999999999999,8,56.0,18,2.3600000000000008,72802,0,7,0.7,215.12180921244686,False,0.4951206993664763,0,2.387000000000001,73422,74,13,1.0,1139.5119313945443,False,0.5173127440930436,4,5.199000000000002,26353,1382,0,0.0,42471.19147594308,False,-0.3676774416958339,8,7.939,-136.0,1345,0,0.0,41334.11905582015,False,-0.7271982523530418,0,0.20900000000000002,124218,7,181,1.0,7374.69194438106,False,0.12893850651112143,0,0.2,114108,2,590,1.0,23898.397266446802,False,0.11262609454110342,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.008000000000001,160724,0,216,0.2,12095.999999999998,False,0.004880635326159,0.48750000000000004,737453,0.0,0.0,17,0,0,8,5,4.133333333333333,14,22,40,316.0,90.0,22,19,40,1137,2.5347092949668877,352.641981171153
117,40,0,0,0,10.0,20,10.0,30.850810219106897,49,31.428571428571427,6.7982000283945085,11,7.2727272727272725,38.64102236477565,8,28.125,55.99999999999999,0,,3,2.3720000000000003,72996,0,10,1.0,308.508102191069,False,0.5000564759785816,26,2.6470000000000007,73816,74,10,1.0,1048.508102191069,False,0.524459223851031,4,5.235000000000001,25703,1404,0,0.0,43314.53754762608,False,-0.370711283898312,7,8.001,-13855.0,1372,0,0.0,42327.311620614666,False,-0.9028879111040747,0,0.20900000000000002,124379,0,181,0.7,6994.025048024393,False,0.1286795989656584,0,0.2,114092,3,599,1.0,23166.3669965858,False,0.10925429180201505,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.008000000000001,160499,0,224,0.8,12543.999999999998,False,0.0048746098504476925,0.5625,723592,0.0,0.0,10,0,0,6,9,63.70357142857142,12,18,39,282.0,106.0,18,22,39,425,2.5712723460164852,355.2132535171695
118,39,0,0,0,10.0,20,10.0,30.846041784278718,5,30.6,6.878425565020932,15,7.533333333333333,40.1432415621908,3,64.33333333333333,55.99999999999999,0,,0,2.3690000000000007,72926,0,17,0.7,524.3827103327382,False,0.5008344377148851,0,2.621000000000001,73839,77,15,1.0,1232.6906267641807,False,0.5268193440660738,3,5.261000000000001,25565,1407,0,0.0,43400.38079048016,False,-0.3719746160611204,12,8.113999999999999,-33481.0,1374,0,0.0,42382.46141159896,False,-1.1632974926149418,0,0.20900000000000002,124508,0,179,0.0,7185.640239632154,False,0.13066383152083536,0,0.2,114043,8,608,1.0,24462.118274332173,False,0.11454018321020049,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.008000000000001,160306,0,227,0.3,12711.999999999998,False,0.004217832997915186,0.375,703668,0.0,0.0,13,0,0,12,6,213.81944444444446,8,20,30,248.0,97.0,20,19,30,474,4.82634018198587,360.0395936991554
119,30,0,0,0,10.0,20,10.0,30.748923297034246,12,28.833333333333332,7.4644757807071604,14,12.642857142857142,36.60720628931065,12,23.0,55.99999999999999,8,56.0,0,2.369,72872,2,25,1.0,788.7230824258561,False,0.5024374354806301,0,2.621000000000001,74039,75,15,1.0,1211.2338494555138,False,0.5307006444115197,11,5.368000000000002,25023,1417,0,0.0,43571.224311897524,False,-0.3780412947654961,3,8.132000000000001,-79787.0,1376,0,0.0,42310.518456719125,False,-1.7790558167903328,0,0.20900000000000002,124720,0,173,0.6,6333.046688050743,False,0.12877237123688504,0,0.2,113930,6,618,1.0,22668.040341478227,False,0.10562521664950625,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,160478,2,229,1.0,12897.21441257862,False,0.005812217292448314,0.575,657237,0.0,0.0,15,0,0,7,6,553.8636363636364,7,14,40,188.0,58.0,14,16,40,1204,2.411176170979161,362.45076987013454
120,40,0,0,1,10.0,20,10.0,30.254683318650844,26,26.0,7.921400965265927,8,15.0,36.60720628931065,0,,55.99999999999999,11,56.0,0,2.3690000000000007,73122,6,20,1.0,665.0936663730168,False,0.5062964592061214,4,2.661000000000001,74177,71,18,1.0,1254.5842997357151,False,0.5339750261430916,8,5.437000000000002,24175,1443,0,0.0,43657.508028813165,False,-0.38873566284338845,0,8.129000000000001,-103369.0,1376,0,0.0,41630.444246463565,True,-2.0969144017641272,0,0.20900000000000002,124660,0,177,0.4,6479.475513207985,False,0.12888900638678866,0,0.2,113870,0,628,1.0,22989.32554968709,False,0.10651352440791496,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,161094,0,220,0.2,12319.999999999998,False,0.007784914619009171,0.44999999999999996,737060,0.0,0.1,16,0,0,15,7,6256.399312144213,10,25,30,376.0,55.0,25,15,30,1492,2.905540298030246,365.3563101681648
121,30,0,0,0,10.0,20,10.0,30.254683318650844,0,,8.152084970749366,4,15.0,37.12056394273883,1,64.0,56.0,14,56.0,0,2.369,73032,5,30,1.0,957.6404995595253,False,0.5074504306322108,0,2.657000000000001,74067,72,28,1.0,1567.1311329222235,False,0.5349239324610091,4,5.469000000000002,24099,1443,0,0.0,43657.508028813165,False,-0.3897454954237764,0,8.129000000000001,-103369.0,1376,0,0.0,41630.444246463565,True,-2.0969144017641272,0,0.20900000000000002,124600,0,181,0.4,6718.822073635729,False,0.12941570418296924,0,0.2,113934,0,627,0.0,23274.593592097248,False,0.10833735046866755,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,161814,0,207,0.1,11592.0,False,0.009929983972234609,0.3125,737508,0.0,0.1,14,0,0,9,4,1439.6805555555557,4,13,28,216.0,48.0,14,16,28,1048,2.4048937070183456,367.7612038751831
122,28,0,0,0,10.0,20,10.0,30.02633260094436,13,26.076923076923077,8.614520478645318,8,15.0,36.32974240044637,6,30.0,56.0,9,56.0,0,2.369,73251,7,27,1.0,880.7109802254978,False,0.5111525784909823,0,2.657000000000001,73987,70,38,1.0,1841.0006388358856,False,0.5360914655883922,8,5.545000000000001,23608,1456,0,0.0,43718.34026697499,False,-0.3958653981731664,0,8.129000000000001,-103369.0,1376,0,0.0,41316.233658899444,True,-2.0990019023458713,0,0.20900000000000002,124660,0,183,0.8,6648.342859281686,False,0.12963424829996245,0,0.2,113934,0,627,0.0,22778.748485079876,False,0.10614909699762518,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,162138,0,204,0.6,11424.0,False,0.011376098142948385,0.425,737540,0.0,0.1,15,0,0,7,9,8135.511300505052,4,11,27,168.0,65.0,11,17,27,1223,2.9790302379988134,370.74023411318194
123,27,0,0,0,10.000000000000002,20,10.0,29.861134738686516,19,28.0,9.060199469710835,8,15.0,35.31649075625018,4,23.0,56.0,10,56.0,0,2.369,73663,9,18,1.0,627.5004252963573,False,0.5170050284558225,0,2.657000000000001,73907,68,48,1.0,2113.334467456953,False,0.5372432530242691,8,5.617000000000002,22900,1475,0,0.0,44045.17373956261,False,-0.4031014234682261,0,8.129,-103369.0,1376,0,0.0,41088.92140043265,True,-2.100512082112459,0,0.20900000000000002,124752,0,179,0.0,6321.651845368782,False,0.12900452723977152,0,0.2,113814,0,635,0.8,22425.971630218864,False,0.10353306632222775,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,162606,0,198,0.4,11088.0,False,0.013183740856340609,0.4,737604,0.0,0.1,15,0,0,5,7,240.86651583710406,4,9,29,147.0,53.0,9,18,29,1384,2.8820921309525147,373.62232624413446
124,29,0,0,0,10.000000000000002,20,10.0,29.694530364561743,10,26.2,9.060199469710835,0,,33.90146912007714,10,27.2,56.0,0,,0,2.3690000000000007,73533,12,28,1.0,951.4468502077289,False,0.517660687482905,0,2.657000000000001,74099,65,48,1.0,2075.337457498964,False,0.5407909100533064,0,5.609000000000002,22638,1485,0,0.0,44096.377591374185,False,-0.4062425086940328,0,8.129000000000001,-103369.0,1376,0,0.0,40859.67378163696,True,-2.1020351197074345,0,0.20900000000000002,124959,0,170,0.0,5763.249750413113,False,0.12836725487176676,0,0.2,113879,0,634,0.0,21493.531422128905,False,0.09999175363040902,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.008000000000001,162334,0,208,1.0,11648.0,False,0.013231944662031068,0.375,737404,0.0,0.1,12,0,0,5,3,692.1266666666667,4,9,31,132.0,59.0,9,20,31,734,2.845367078029085,376.46769332216354
125,31,0,0,0,10.000000000000002,20,10.0,29.250717772850432,35,26.742857142857144,9.060199469710835,0,,35.061352807824726,2,65.0,56.0,8,56.0,0,2.369,73433,12,38,1.0,1231.5272753683164,False,0.5184817725353051,0,2.657000000000001,74935,65,23,1.0,1322.76650877556,False,0.5502180509461249,0,5.609000000000002,21702,1520,0,0.0,44461.09101473266,False,-0.41625637114846753,0,8.129,-103369.0,1376,0,0.0,40248.98765544219,True,-2.1060922956720556,0,0.20900000000000002,125024,0,169,0.0,5925.368624522379,False,0.12965642790419155,0,0.2,113944,0,633,0.0,22193.836327353052,False,0.10365603823293228,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.008000000000001,162652,0,202,0.2,11312.0,False,0.014135766018727179,0.275,737652,0.0,0.1,14,0,0,9,3,3806.621212121212,2,11,29,123.0,60.0,11,20,29,1714,2.956679755996447,379.42437307816
126,29,0,0,0,10.0,20,10.0,29.250717772850432,0,,9.281920225729447,4,15.0,34.415750916573515,10,31.3,56.0,10,56.0,0,2.3690000000000007,73323,13,48,1.0,1534.0344530968207,False,0.5193277397015977,0,2.657000000000001,74845,64,33,1.0,1605.2736865040642,False,0.5512690832205891,4,5.649000000000002,21626,1520,0,0.0,44461.09101473266,False,-0.41726620372885553,0,8.129,-103369.0,1376,0,0.0,40248.98765544219,True,-2.1060922956720556,0,0.20900000000000002,125213,0,164,0.4,5644.1831503180565,False,0.1300836877866053,0,0.2,114008,0,632,0.0,21750.75457927446,False,0.10226552591540133,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.008000000000001,162899,0,202,1.0,11312.0,False,0.015624058519420109,0.425,737876,0.0,0.1,15,0,0,7,1,1.0,6,13,29,174.0,46.0,13,16,29,1073,3.116883251001127,382.5412563291611
127,29,0,0,0,10.0,20,10.0,29.00673203689484,17,26.0,9.509636001402177,4,15.0,35.5210770763536,2,64.5,56.0,0,,0,2.369,73685,11,41,1.0,1299.2760135126885,False,0.5243440583770398,0,2.657000000000001,74725,66,43,1.0,1907.2894775864781,False,0.5519049469659232,4,5.685000000000001,21108,1537,0,0.0,44583.34714070737,False,-0.42333678487438636,0,8.129000000000001,-103369.0,1376,0,0.0,39913.2632827673,True,-2.1083227259980917,0,0.20900000000000002,125153,0,168,0.4,5967.5409488274045,False,0.1309811422580801,0,0.2,114137,0,630,0.0,22378.278558102767,False,0.10617350220263007,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,162770,0,204,0.2,11424.0,False,0.015184198792494668,0.325,737540,0.0,0.1,10,0,0,5,3,872.6122222222223,5,10,33,165.0,56.0,10,19,33,771,2.413247089018114,384.95450341817923
128,33,0,0,0,10.0,20,10.0,29.00673203689484,0,,9.742283077673875,4,15.0,36.110755120774606,1,65.0,56.0,8,56.0,0,2.3690000000000007,73575,12,51,1.0,1599.3433338816367,False,0.5251650090626642,0,2.6570000000000005,74635,65,53,1.0,2187.3567979554264,False,0.5529309627597194,4,5.721000000000002,21032,1537,0,0.0,44583.34714070737,False,-0.4243466174547743,0,8.129000000000001,-103369.0,1376,0,0.0,39913.2632827673,True,-2.1083227259980917,0,0.20900000000000002,125093,0,172,0.4,6211.049880773232,False,0.1315262093469961,0,0.2,114202,0,629,0.0,22713.664970967227,False,0.10822733598845168,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,163153,0,197,0.1,11032.0,False,0.016310962750509153,0.3125,737652,0.0,0.1,14,0,0,10,2,241.28009259259258,4,14,25,192.0,57.0,14,19,25,713,3.175564958015457,388.1300683761947
129,25,0,0,0,10.0,20,10.0,28.869585006803383,31,27.967741935483872,9.742283077673875,0,,36.73888595720968,1,65.0,56.00000000000001,11,56.0,0,2.3690000000000007,73942,10,45,1.0,1399.1313253061523,False,0.530638073672779,0,2.6570000000000005,74935,67,48,1.0,2055.7400803265623,False,0.5577334161829853,0,5.717000000000001,20165,1568,0,0.0,45267.5092906677,False,-0.43132135735671207,0,8.129000000000001,-103369.0,1376,0,0.0,39724.54896936146,True,-2.1095764750906096,0,0.20900000000000002,125093,0,172,0.0,6319.088384640066,False,0.13200300265955875,0,0.2,114267,0,628,0.0,23072.02038112768,False,0.11038253608271927,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,163704,0,187,0.1,10472.000000000002,False,0.01794386666827346,0.2625,738068,0.0,0.1,18,0,0,6,0,0.0,3,9,23,132.0,47.0,9,16,23,1748,2.5073645929805934,390.6374329691753
130,23,0,0,0,10.0,20,10.0,28.763685733513658,28,27.964285714285715,10.194762472798377,8,15.0,37.405529204707065,1,65.0,56.0,8,56.0,0,2.369000000000001,74216,9,42,1.0,1298.0748008075736,False,0.5352206992802991,0,2.657000000000001,75244,68,43,1.0,1916.8384865410874,False,0.5626457345077523,8,5.7970000000000015,19210,1596,0,0.0,45906.8424306878,False,-0.4397632046858371,0,8.129000000000001,-103369.0,1376,0,0.0,39578.831569314796,True,-2.1105445683675605,0,0.20900000000000002,125033,0,176,0.4,6583.373140028443,False,0.1326397571869884,0,0.2,114272,0,631,0.4,23602.88892817016,False,0.1127694860771696,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,164087,0,180,0.1,10080.0,False,0.019070630626287947,0.3625,738024,0.0,0.1,15,0,0,5,2,2.0,5,10,33,120.0,38.0,10,13,33,1496,2.8289832890150137,393.4664162581903
131,33,0,0,0,10.0,20,10.0,28.70782876198118,17,28.0,10.414023250831292,4,15.0,38.08475933654912,1,64.0,56.0,11,56.0,0,2.369,74096,11,52,1.0,1602.8070956230213,False,0.5358844160322263,0,2.657000000000001,75640,66,36,1.0,1693.4818354313225,False,0.5684761800003213,4,5.829000000000002,18658,1613,0,0.0,46305.727793075646,False,-0.4444477292514241,0,8.129000000000001,-103369.0,1376,0,0.0,39501.972376486105,True,-2.1110551928216443,0,0.20900000000000002,125037,0,179,0.4,6817.171921242292,False,0.133706858616037,0,0.2,114272,0,631,0.0,24031.483141362492,False,0.11466094928092753,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,164639,0,170,0.1,9520.0,False,0.02070956001976356,0.3125,738304,0.0,0.1,15,0,0,9,1,1.0,4,13,28,208.0,60.0,13,20,28,1356,2.6049716629786417,396.07138792116893
132,28,0,0,0,10.0,20,10.0,28.70782876198118,0,,10.414023250831292,0,,35.656568947663345,10,27.1,56.00000000000001,10,56.0,0,2.3690000000000007,73976,13,62,1.0,1909.885383242833,False,0.5365721868475631,0,2.657000000000001,75560,64,46,1.0,1960.5601230511343,False,0.5695740810320018,0,5.825000000000001,18658,1613,0,0.0,46305.727793075646,False,-0.4444477292514241,0,8.129000000000001,-103369.0,1376,0,0.0,39501.972376486105,True,-2.1110551928216443,0,0.20900000000000002,125244,0,170,0.0,6061.616721102769,False,0.13219951420206522,0,0.2,114336,0,630,0.0,22463.63843702791,False,0.10830665612076179,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.008000000000001,164928,0,170,1.0,9520.000000000002,False,0.0224509225003314,0.375,738664,0.0,0.1,12,0,0,10,0,0.0,2,12,27,186.0,46.0,12,16,27,1031,2.467762595973909,398.53915051714284
133,27,0,0,0,10.0,20,10.0,28.537970790924046,14,26.0,10.82713503734194,15,13.0,37.007087117209686,2,64.5,56.00000000000001,10,56.0,0,2.3690000000000007,74230,14,58,1.0,1795.2023058735947,False,0.5406049657118178,0,2.657000000000001,75470,63,56,1.0,2228.1263642917465,False,0.570471920068612,15,5.975000000000001,17979,1627,0,0.0,46431.278476833424,False,-0.452635673154176,0,8.129000000000001,-103369.0,1376,0,0.0,39268.247808311484,True,-2.1126079736359853,0,0.20900000000000002,125114,5,179,1.0,6678.404269167244,False,0.13377408170193056,0,0.2,114400,0,629,0.0,23277.45779672489,False,0.11246307402987234,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.008000000000001,165359,0,162,0.2,9072.000000000002,False,0.023698195972572035,0.4,738514,0.0,0.1,13,0,0,6,1,1.0,4,10,28,165.0,64.0,10,17,28,1253,2.400357064034324,400.93950758117717
