index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
107,33,0,0,0,10.0,20,10.0,3.4507743412061385,7,3.7142857142857144,40.333233112959164,4,46.0,14.590119111936861,17,13.411764705882353,57.000000000000014,11,57.0,1,2.721000000000001,54277,1118,0,0.0,11180.0,False,-0.1434355863331998,6,11.222,28194.0,1042,0,0.0,10420.0,False,-0.522062610885366,0,0.263,113322,0,201,0.5,8106.979855704792,False,0.18894967613958788,0,0.2,111574,0,400,0.6,16133.293245183666,False,0.21189447765028896,1,4.098000000000001,134690,0,0,0.0,0.0,False,-0.06421737891935832,14,14.488000000000003,18443,704,0,0.0,28394.59611152325,False,-0.7732257504827827,0,0.2,213709,0,4,0.0,228.00000000000006,False,0.002038540124093201,11,9.625000000000002,168748,2204,0,0.0,32156.622522708843,False,-0.13384861725422975,0.1375,842957,0.0,0.0,6,0,0,9,9,8.333333333333334,19,28,35,249.0,74.0,18,15,35,384,1.7875561200198717,273.8703408582369
108,35,0,0,0,10.0,20,10.0,3.3992126220435663,17,3.1176470588235294,41.12521523235552,11,46.36363636363637,15.371923926467643,10,24.8,57.00000000000001,12,57.0,1,2.730000000000001,54144,1130,0,0.0,11300.0,False,-0.14448005494191038,16,11.376000000000001,27700.0,1050,0,0.0,10500.0,False,-0.5285583471641961,0,0.263,113553,0,199,0.3,8183.9178312387485,False,0.19167924997082078,0,0.2,111800,4,404,1.0,16628.183804359807,False,0.21669022003383143,10,4.197000000000001,134423,0,1,0.1,15.371923926467643,False,-0.06601900910866007,0,14.474000000000007,17969,714,0,0.0,29363.40367590184,False,-0.7731534683640935,0,0.2,213709,0,4,0.0,228.00000000000003,False,0.002038540124093201,12,9.734000000000002,168293,2214,0,0.0,34033.439573199365,False,-0.13158322030011207,0.17500000000000002,841591,0.0,0.0,9,0,0,11,9,9.0,17,28,37,232.0,89.0,18,17,37,710,1.9930129750282504,275.86335383326514
109,37,0,0,0,10.0,20,10.0,3.4722714843035485,8,4.375,41.30030006305285,6,43.5,15.334883785702365,13,15.0,57.000000000000014,7,57.0,2,2.7490000000000006,53977,1144,0,0.0,11440.0,False,-0.14586791049047101,6,11.42,27508.0,1056,0,0.0,10560.0,False,-0.5308762090081841,0,0.263,113589,0,198,0.0,8177.459412484464,False,0.19201120020099097,0,0.2,111990,2,409,1.0,16898.767268757223,False,0.21998524781080822,2,4.207000000000002,134468,0,1,0.1,15.334883785702365,False,-0.06570649231313982,10,14.574000000000005,17294,719,0,0.0,29694.915745335,False,-0.7766915309715806,0,0.2,213709,0,4,0.0,228.00000000000006,False,0.002038540124093201,7,9.792000000000002,167996,2227,0,0.0,34150.786190759165,False,-0.132700090467226,0.1375,840531,0.0,0.0,8,0,0,17,8,8.0,15,32,37,292.0,85.0,22,15,37,520,1.8493988799746148,277.71275271323975
110,37,0,0,0,10.0,20,10.0,3.5789950124934964,3,7.0,41.448572377199966,7,43.0,16.397254035194337,3,58.0,57.00000000000001,9,57.0,2,2.7670000000000003,53890,1150,0,0.0,11500.0,False,-0.14668345447261488,1,11.424,27346.0,1070,0,0.0,10700.0,False,-0.5321925256109425,0,0.263,113657,0,198,0.2,8206.817330685593,False,0.19284869294932025,0,0.2,112202,0,407,0.3,16869.568957520387,False,0.22198481066793818,2,4.225000000000001,134512,0,1,0.1,16.397254035194337,False,-0.06539710402049854,0,14.564000000000007,17029,725,0,0.0,30050.214973469974,False,-0.7772984132427242,0,0.2,213709,0,4,0.0,228.00000000000003,False,0.002038540124093201,9,9.875000000000002,167668,2230,0,0.0,36565.87649848337,False,-0.1285782787727441,0.075,840013,0.0,0.0,9,0,0,11,6,5.666666666666666,16,27,41,183.0,127.0,17,20,41,501,2.163267453026492,279.87602016626624
111,41,0,0,0,10.0,20,10.0,3.519115974079612,18,3.2222222222222223,41.788365768659105,12,43.833333333333336,17.904029078329014,4,58.75,57.00000000000001,8,57.0,2,2.7850000000000006,53783,1158,0,0.0,11580.0,False,-0.14764207634636295,16,11.583000000000004,26807.0,1082,0,0.0,10820.0,False,-0.5390459566187833,0,0.263,114001,0,198,0.8,8274.096422194503,False,0.19667397551809376,0,0.2,112326,0,413,1.0,17258.59506245621,False,0.22521117411750274,3,4.253000000000001,134531,0,2,0.2,35.80805815665803,False,-0.06519766815755723,0,14.564000000000004,16575,735,0,0.0,30714.448839964443,False,-0.7781452174276765,0,0.2,213709,0,4,0.0,228.00000000000003,False,0.002038540124093201,8,9.946000000000002,167303,2234,0,0.0,39997.600960987016,False,-0.12224773426578102,0.25,839035,0.0,0.0,12,0,0,13,10,9.666666666666668,23,36,36,384.0,92.0,27,14,36,726,1.9371702439966612,281.8131904102629
112,36,0,0,0,10.0,20,10.0,3.356509656708764,30,2.8333333333333335,42.02424213396345,5,45.6,16.623410123853326,25,11.44,57.00000000000001,8,57.0,2,2.8030000000000013,53636,1170,0,0.0,11700.0,False,-0.1488868540033194,28,11.847000000000001,25833.0,1090,0,0.0,10900.0,False,-0.5524094316946145,0,0.263,114206,2,203,1.0,8537.634172507998,False,0.20008526049162292,0,0.2,112264,8,423,1.0,17803.106499920206,False,0.22734094983853748,1,4.260000000000001,134622,0,1,0.1,16.623410123853326,False,-0.06463207391590578,22,14.784000000000002,15233,739,0,0.0,31055.914936998986,False,-0.7862828019391003,0,0.2,213709,0,4,0.0,228.00000000000003,False,0.002038540124093201,8,10.018000000000002,166887,2259,0,0.0,37552.28346978466,False,-0.1299269793292391,0.2625,836390,0.0,0.0,6,0,0,12,14,13.333333333333334,16,28,39,236.0,97.0,19,17,39,428,2.105256519978866,283.91844693024177
113,39,0,0,0,10.0,20,10.0,3.354300124309699,12,3.3333333333333335,41.84049061336653,4,38.5,17.4273116394771,11,25.727272727272727,57.00000000000001,8,57.0,0,2.801000000000001,53516,1182,0,0.0,11820.0,False,-0.14974532135294455,12,11.939000000000002,25472.0,1098,0,0.0,10980.0,False,-0.557002232015109,0,0.263,114186,0,212,0.9,8870.184010033705,False,0.20156694561512986,0,0.2,112398,3,429,1.0,17959.63337350717,False,0.22949106264817964,3,4.2890000000000015,134713,0,0,0.0,0.0,False,-0.06405758234734217,7,14.832000000000004,14799,743,0,0.0,31087.484525731335,False,-0.7891884261228095,0,0.2,213709,0,4,0.0,228.00000000000003,False,0.002038540124093201,8,10.090000000000002,166486,2270,0,0.0,39559.997421613014,False,-0.12710181120397346,0.2375,835279,0.0,0.0,8,0,0,15,8,7.5,16,31,34,253.0,93.0,21,18,34,354,1.8605436850339174,285.7789906152757
114,34,0,0,0,10.0,20,10.0,3.3050772263843946,15,2.933333333333333,41.89321916112869,6,42.5,16.43309817076474,8,2.5,57.000000000000014,10,57.0,2,2.821000000000001,53379,1193,0,0.0,11930.0,False,-0.1509185600640989,13,12.057000000000002,25051.0,1107,0,0.0,11070.0,False,-0.5623819607394266,0,0.263,114184,4,221,1.0,9271.62174351498,False,0.20357985931968045,0,0.2,112611,0,428,0.4,17930.29780096308,False,0.23150005976865884,0,4.286000000000001,134677,0,1,0.1,16.43309817076474,False,-0.06425061279146968,8,14.905000000000005,14197,748,0,0.0,31336.12793252426,False,-0.792507180658625,0,0.2,213709,0,4,0.0,228.00000000000006,False,0.002038540124093201,10,10.182000000000002,166288,2278,0,0.0,37434.59763300208,False,-0.13300982802921885,0.1875,834096,0.0,0.0,8,0,0,10,10,10.0,19,29,30,261.0,64.0,20,14,30,455,1.7855045449687168,287.5644951602444
115,30,0,0,0,10.0,20,10.0,3.29435527234163,11,3.1818181818181817,40.72052435178871,10,32.8,17.5988251051671,15,26.0,57.00000000000001,10,57.0,2,2.8390000000000004,53252,1203,0,0.0,12030.0,False,-0.15202025982945117,9,12.134,24736.0,1117,0,0.0,11170.0,False,-0.5661735248669375,0,0.263,114409,0,221,0.5,8999.235881745306,False,0.20447942647912973,0,0.2,112679,0,433,1.0,17631.987044324513,False,0.2306780000624203,12,4.4060000000000015,134415,0,4,0.4,70.3953004206684,False,-0.06588344820013256,2,14.917000000000005,13833,754,0,0.0,30703.27536124869,False,-0.7972345627436075,0,0.2,213709,0,4,0.0,228.00000000000003,False,0.002038540124093201,10,10.272000000000002,165728,2293,0,0.0,40354.10596614816,False,-0.12879331085593346,0.2375,832761,0.0,0.0,7,0,0,10,10,9.666666666666668,16,26,33,248.0,68.0,17,13,33,528,1.8261049590073526,289.39060011925176
116,33,0,0,0,10.0,20,10.0,3.451126470279099,7,6.0,40.9936857512483,10,42.9,16.00882796509888,18,6.222222222222222,57.00000000000001,12,57.0,2,2.8570000000000007,53125,1213,0,0.0,12130.0,False,-0.1531219595948034,5,12.175000000000002,24539.0,1127,0,0.0,11270.0,False,-0.5682767698735192,0,0.263,114597,0,222,0.6,9100.598236777123,False,0.2068971365894994,0,0.2,112878,0,429,0.1,17586.291187285522,False,0.23246232444280673,0,4.394000000000001,134379,0,5,0.1,80.0441398254944,False,-0.06610004606370497,18,15.095000000000006,12556,763,0,0.0,31278.18222820245,False,-0.8041096127079875,0,0.2,213709,0,4,0.0,228.00000000000003,False,0.002038540124093201,12,10.382000000000001,165352,2311,0,0.0,36996.40142734352,False,-0.1384229632703257,0.09999999999999999,831135,0.0,0.0,8,0,0,10,9,9.0,16,26,39,226.0,123.0,16,17,39,629,1.8092345680342987,291.19983468728606
117,39,0,0,0,10.0,20,10.0,3.4522384155364,13,3.4615384615384617,41.71050860869708,12,46.0,16.00882796509888,0,,57.00000000000001,12,57.0,1,2.865,53002,1224,0,0.0,12240.0,False,-0.1540948892577119,12,12.29,24164.0,1136,0,0.0,11360.0,False,-0.5729983402964574,0,0.263,114834,0,226,1.0,9426.57494556554,False,0.21094880039690012,0,0.2,113148,0,426,0.3,17768.676667304957,False,0.23612100984230944,0,4.394000000000002,134343,0,6,0.1,96.05296779059329,False,-0.06629455035401689,0,15.077000000000005,12040,774,0,0.0,32283.933663131542,False,-0.8042007959844805,0,0.2,213709,0,4,0.0,228.00000000000003,False,0.002038540124093201,12,10.490000000000002,165103,2311,0,0.0,36996.40142734352,False,-0.13958985175515146,0.17500000000000002,830343,0.0,0.0,9,0,0,15,7,7.0,20,35,35,368.0,78.0,26,13,35,752,2.0741359330131672,293.2739706202992
118,35,0,0,0,10.0,20,10.0,3.481930713481978,14,3.7142857142857144,41.8178058079087,6,43.166666666666664,17.3198435424983,22,24.227272727272727,57.000000000000014,11,57.0,3,2.8940000000000006,52840,1236,0,0.0,12360.0,False,-0.15555428375207464,11,12.387999999999998,23813.0,1144,0,0.0,11440.0,False,-0.5774480627253477,0,0.263,114873,2,234,1.0,9792.3304204776,False,0.21319630082695654,0,0.2,113316,0,424,0.2,17730.749662553288,False,0.23763066825304024,6,4.4540000000000015,134388,0,1,0.1,17.3198435424983,False,-0.06625541104700634,10,15.177000000000007,11517,779,0,0.0,32576.070724360874,False,-0.8068195941015581,0,0.2,213709,0,4,0.0,228.00000000000006,False,0.002038540124093201,11,10.588000000000003,164337,2333,0,0.0,40407.19498464854,False,-0.13518755744313515,0.1625,828793,0.0,0.0,9,0,0,12,12,11.666666666666668,18,30,33,298.0,68.0,20,15,33,633,1.8513053259812295,295.12527594628045
119,33,0,0,0,10.0,20,10.0,3.4804266456238366,17,3.4705882352941178,42.70496846997849,17,46.529411764705884,17.98079603530458,2,59.0,57.000000000000014,9,57.0,1,2.901000000000001,52717,1247,0,0.0,12470.0,False,-0.15652721341498313,16,12.537000000000003,23316.0,1153,0,0.0,11530.0,False,-0.583915183425857,0,0.263,115152,7,237,1.0,10145.440513904268,False,0.21781082491189535,0,0.2,113769,0,416,0.2,17765.266883511053,False,0.24239413141706528,1,4.458000000000002,134459,0,0,0.0,0.0,False,-0.06582229231656396,0,15.167000000000003,10726,796,0,0.0,33993.15490210288,False,-0.80739248503782,0,0.2,213709,0,4,0.0,228.00000000000006,False,0.002038540124093201,9,10.667000000000003,164065,2335,0,0.0,41985.15874243619,False,-0.13276482571082673,0.15,827913,0.0,0.0,9,0,0,9,8,7.5,15,24,34,170.0,60.0,15,18,34,991,1.7426805149880238,296.8679564612685
120,34,0,0,0,10.0,20,10.0,3.4537034607059307,9,3.111111111111111,42.70496846997849,0,,18.67371322725323,2,58.0,57.00000000000002,10,57.0,2,2.9200000000000013,52580,1258,0,0.0,12580.0,False,-0.15770045212613748,7,12.591000000000001,23062.0,1162,0,0.0,11620.0,False,-0.5869055113603846,0,0.263,115139,0,247,1.0,10548.127212084686,False,0.21971864028324328,0,0.2,113754,0,422,0.6,18021.496694330923,False,0.24353992369649577,2,4.477000000000001,134481,0,0,0.0,0.0,False,-0.06566944342159199,0,15.167000000000003,10726,796,0,0.0,33993.15490210288,False,-0.80739248503782,0,0.2,213709,0,4,0.0,228.00000000000009,False,0.002038540124093201,10,10.758000000000003,163769,2337,0,0.0,43640.4678120908,False,-0.1302733335236967,0.2,827220,0.0,0.0,5,0,0,10,8,8.0,17,27,38,228.0,70.0,17,17,38,200,1.8596789899747819,298.72763545124326
121,38,0,0,0,10.0,20,10.0,3.3918952761254837,10,2.7,42.648434549574965,4,41.5,18.569498629208745,12,17.666666666666668,57.000000000000014,9,57.0,1,2.928000000000001,52467,1268,0,0.0,12680.0,False,-0.15860184284324386,9,12.674000000000003,22749.0,1172,0,0.0,11720.0,False,-0.5906684599095747,0,0.263,115269,0,244,0.0,10406.218030096292,False,0.22031673806292565,0,0.2,113763,0,431,1.0,18381.47529086681,False,0.2454542821806021,3,4.505000000000002,134441,0,2,0.2,37.13899725841749,False,-0.06581833562401102,9,15.257000000000005,10245,798,0,0.0,34033.45077056082,False,-0.8105943363559405,0,0.2,213709,0,4,0.0,228.00000000000006,False,0.002038540124093201,9,10.838000000000003,163402,2349,0,0.0,43619.752280011344,False,-0.13204174489659362,0.15,826045,0.0,0.0,7,0,0,10,9,9.0,18,28,35,232.0,80.0,18,20,35,366,1.83402725297492,300.5616627042182
122,35,0,0,0,10.0,20,10.0,3.325570714226928,7,2.2857142857142856,42.9412744260097,8,45.75,16.778560554969154,23,8.652173913043478,57.00000000000001,10,57.0,0,2.9270000000000014,52377,1277,0,0.0,12770.0,False,-0.1592456933554627,7,12.735000000000001,22484.0,1183,0,0.0,11830.0,False,-0.5936730956332628,0,0.263,115494,0,244,0.5,10477.670959946367,False,0.2229577549074491,0,0.2,113888,0,430,0.2,18464.74800318417,False,0.24714221755629015,0,4.502000000000002,134523,0,1,0.1,16.778560554969154,False,-0.06531935497573538,21,15.458000000000004,8802,805,0,0.0,34567.72591293781,False,-0.8187638487597083,0,0.2,213709,0,4,0.0,228.00000000000003,False,0.002038540124093201,10,10.929000000000002,163025,2372,0,0.0,39798.74563638683,False,-0.14276166973684823,0.09999999999999999,824302,0.0,0.0,11,0,0,6,6,6.0,18,24,35,209.0,75.0,14,21,35,684,1.8154090649913996,302.3770717692096
123,35,0,0,0,10.000000000000002,20,10.0,3.3890114875681285,6,4.5,41.71423820682274,12,33.916666666666664,16.104675611515983,31,13.612903225806452,57.00000000000001,10,57.0,2,2.9470000000000005,52230,1289,0,0.0,12890.000000000002,False,-0.16049047101241917,4,12.768,22314.0,1191,0,0.0,11910.000000000002,False,-0.5955331082241172,0,0.263,115568,0,242,0.3,10094.845646051104,False,0.2217684287496764,0,0.2,114194,0,426,0.3,17770.265476106488,False,0.24672446605673756,11,4.612000000000002,134234,0,5,0.5,80.52337805757992,False,-0.06710579443887928,19,15.627000000000004,7516,812,0,0.0,33871.96142394007,False,-0.8301155349227068,0,0.2,213709,0,4,0.0,228.00000000000003,False,0.002038540124093201,10,11.019000000000002,162423,2403,0,0.0,38699.535494472904,False,-0.14815843558571032,0.1375,822188,0.0,0.0,10,0,0,10,11,10.5,12,22,38,202.0,97.0,14,21,38,607,1.7016002830350772,304.07867205224466
124,38,0,0,0,10.000000000000002,20,10.0,3.3046136694264705,8,2.25,41.82994013732857,7,43.142857142857146,16.749409394853597,2,59.0,57.000000000000014,10,57.0,0,2.9450000000000007,52150,1297,0,0.0,12970.000000000002,False,-0.1610627825788359,8,12.844000000000001,22013.0,1203,0,0.0,12030.000000000002,False,-0.5989812854117782,0,0.263,115637,0,243,0.3,10164.675453370843,False,0.22282103003064588,0,0.2,114409,0,426,0.5,17819.55449850197,False,0.24915193421173581,0,4.601000000000001,134280,0,5,0.2,83.74704697426799,False,-0.06677500278958177,0,15.608000000000006,7286,817,0,0.0,34175.061092197444,False,-0.8306605813392431,0,0.2,213709,0,4,0.0,228.00000000000006,False,0.002038540124093201,10,11.109000000000002,162125,2405,0,0.0,40282.3295946229,False,-0.14584622941631467,0.125,821609,0.0,0.0,9,0,0,12,4,4.0,18,30,33,306.0,51.0,21,17,33,620,1.9279329600394703,306.0066050122841
125,33,0,0,0,10.000000000000002,20,10.0,3.3024543727889446,4,3.25,41.53107175433876,8,38.625,14.939644798359376,21,4.619047619047619,57.00000000000002,11,57.0,1,2.955,52047,1306,0,0.0,13060.000000000002,False,-0.16189263435014023,3,12.866000000000001,21835.0,1214,0,0.0,12140.000000000002,False,-0.6007411434785097,0,0.263,115745,0,242,0.2,10050.51936454998,False,0.2233368416591539,0,0.2,114597,0,423,0.2,17567.643352085295,False,0.24978041040540755,0,4.601000000000001,134208,0,7,0.2,104.57751358851563,False,-0.06720287385940495,21,15.818000000000007,5949,823,0,0.0,34180.0720538208,False,-0.8399322182757922,0,0.2,213709,0,4,0.0,228.00000000000009,False,0.002038540124093201,11,11.209,161804,2426,0,0.0,36243.57828081985,False,-0.15681392983480827,0.07500000000000001,819894,0.0,0.0,9,0,0,8,8,8.0,18,26,34,255.0,48.0,17,16,34,509,1.8543510849704035,307.86095609725453
126,34,0,0,0,10.0,20,10.0,3.550609461545982,8,6.375,41.56107787136486,3,42.333333333333336,15.341638915951544,9,21.0,57.00000000000002,14,57.0,3,2.984000000000001,51885,1318,0,0.0,13180.0,False,-0.16335202884450295,5,12.913000000000002,21657.0,1222,0,0.0,12220.0,False,-0.6027156183826475,0,0.263,115783,0,247,0.7,10265.58623422712,False,0.224811015955041,0,0.2,114635,0,423,0.1,17580.335939587334,False,0.2502296141669908,2,4.621000000000001,134267,0,1,0.1,15.341638915951544,False,-0.06710295193278838,0,15.797000000000008,5858,825,0,0.0,34287.88924387601,False,-0.8401899173786553,0,0.2,213709,0,4,0.0,228.00000000000009,False,0.002038540124093201,14,11.338,161283,2435,0,0.0,37356.89076034201,False,-0.15664683402922844,0.11249999999999999,819077,0.0,0.0,8,0,0,11,9,8.222222222222221,14,25,38,203.0,66.0,15,19,38,327,1.724336770013906,309.58529286726844
127,38,0,0,0,10.0,20,10.0,3.4511654814156545,13,2.769230769230769,41.97898370763499,8,45.75,16.364511455837714,3,58.0,57.000000000000014,12,57.0,2,3.001000000000001,51788,1325,0,0.0,13250.0,False,-0.16423911177244893,11,13.018000000000004,21247.0,1235,0,0.0,12350.0,False,-0.607651805642992,0,0.263,116061,0,242,0.1,10158.914057247666,False,0.2270867388082072,0,0.2,114687,2,431,1.0,18099.84430895351,False,0.25338751397334686,2,4.639000000000001,134311,0,1,0.1,16.364511455837714,False,-0.06679370084881224,0,15.797000000000002,5528,832,0,0.0,34926.51444475231,False,-0.8402641699792531,0,0.2,213709,0,4,0.0,228.00000000000006,False,0.002038540124093201,12,11.444000000000003,160853,2438,0,0.0,39896.678929332345,False,-0.15271083910685618,0.15000000000000002,818184,0.0,0.0,9,0,0,10,10,9.666666666666668,17,27,34,222.0,93.0,17,21,34,566,3.669402818020899,313.25469568528933
128,34,0,0,0,10.0,20,10.0,3.420267422746252,2,2.0,42.174140504959375,11,43.45454545454545,17.72803467078844,13,29.53846153846154,57.000000000000014,10,57.0,0,2.9990000000000006,51668,1337,0,0.0,13370.0,False,-0.16509757912207407,2,13.027000000000003,21125.0,1243,0,0.0,12430.0,False,-0.6088250443541464,0,0.263,116383,0,235,0.0,9910.923018665453,False,0.22909241617200554,0,0.2,114839,0,431,0.4,18177.05455763749,False,0.2553182398940332,12,4.7570000000000014,134065,0,1,0.1,17.72803467078844,False,-0.06849809274221057,0,15.797000000000002,5086,842,0,0.0,35510.62630517579,False,-0.841305932950832,0,0.2,213709,0,4,0.0,228.00000000000006,False,0.002038540124093201,10,11.532000000000002,160291,2451,0,0.0,43451.41297810247,False,-0.14701526567074424,0.0625,817166,0.0,0.0,9,0,0,10,5,4.666666666666666,15,25,37,176.0,99.0,15,19,37,678,1.680312440963462,314.9350081262528
129,37,0,0,0,10.0,20,10.0,3.462040190622501,14,3.7142857142857144,42.37011138202626,9,44.0,18.43740496326716,11,25.727272727272727,57.000000000000014,10,57.0,1,3.0090000000000003,51555,1347,0,0.0,13470.0,False,-0.16599896983918044,13,13.155000000000001,20708.0,1253,0,0.0,12530.0,False,-0.6140760029760202,0,0.263,116383,2,244,1.0,10345.231257595651,False,0.23129206892888943,0,0.2,115183,0,425,0.2,18007.29733736116,False,0.25794299820385097,3,4.775000000000001,134120,0,1,0.1,18.43740496326716,False,-0.06811350626693237,7,15.867000000000004,4431,850,0,0.0,36014.59467472232,False,-0.8441059566787245,0,0.2,213709,0,4,0.0,228.00000000000006,False,0.002038540124093201,10,11.622,159828,2462,0,0.0,45392.89101956374,False,-0.14463584873665863,0.1625,815917,0.0,0.0,7,0,0,11,11,10.5,19,30,33,273.0,81.0,20,17,33,596,1.9603885620017536,316.89539668825455
130,33,0,0,0,10.0,20,10.0,3.531434152077584,11,4.090909090909091,40.57347654379579,8,23.625,19.49890394468629,3,59.0,57.00000000000001,12,57.0,2,3.028000000000001,51408,1359,0,0.0,13590.0,False,-0.1672437474961369,9,13.232000000000003,20426.0,1261,0,0.0,12610.0,False,-0.6175384879528415,0,0.263,116472,2,251,1.0,10191.005480796899,False,0.23141247888412367,0,0.2,115238,0,421,0.1,17081.43362493803,False,0.2538108710567959,2,4.792000000000002,134138,0,5,0.5,97.49451972343145,False,-0.06771381642943798,0,15.860000000000005,4307,853,0,0.0,34609.17549185781,False,-0.8498496679293219,0,0.2,213709,0,4,0.0,228.00000000000003,False,0.002038540124093201,12,11.732000000000003,159391,2465,0,0.0,48064.798223651705,False,-0.14042308324823394,0.2,815089,0.0,0.0,8,0,0,9,8,7.666666666666667,18,27,33,261.0,55.0,18,15,33,389,1.6909208860015497,318.5863175742561
131,33,0,0,0,10.0,20,10.0,3.508225001705546,10,3.3,40.851569420757215,6,44.333333333333336,20.48799147933686,4,46.0,57.00000000000001,11,57.0,2,3.046000000000001,51301,1367,0,0.0,13670.0,False,-0.16820236936988497,8,13.303,20118.0,1273,0,0.0,12730.0,False,-0.6210868196646254,0,0.263,116485,1,260,1.0,10624.916274398582,False,0.2337418015963949,0,0.2,115458,0,417,0.1,17035.10444845576,False,0.2558047063899423,0,4.790000000000001,134279,0,3,0.1,61.46397443801058,False,-0.06685935826239282,1,15.870000000000005,4037,858,0,0.0,35050.64656300969,False,-0.8501919415178948,0,0.2,213709,0,4,0.0,228.00000000000003,False,0.002038540124093201,11,11.830000000000002,158988,2469,0,0.0,50584.850962482706,False,-0.13640680131384453,0.15000000000000002,814375,0.0,0.0,8,0,0,13,9,9.0,13,26,38,210.0,90.0,17,16,38,643,1.8931516369921155,320.4794692112482
132,38,0,0,0,10.0,20,10.0,3.845164676412308,8,7.625,39.835557775999455,5,25.0,17.933992928601896,25,8.08,57.0,11,57.0,2,3.064000000000001,51174,1377,0,0.0,13770.0,False,-0.1693040691352372,6,13.355000000000002,19916.0,1283,0,0.0,12830.0,False,-0.6232616036170091,0,0.263,116559,0,263,0.8,10476.751695087856,False,0.23374096804708094,0,0.2,115448,0,418,0.1,16651.263150367773,False,0.25375936037746283,0,4.790000000000001,134453,0,0,0.0,0.0,False,-0.06586397837882904,22,16.089000000000006,2720,863,0,0.0,34378.08636068753,False,-0.8616783977243316,0,0.2,213709,0,4,0.0,228.0,False,0.002038540124093201,11,11.929000000000002,158575,2494,0,0.0,44727.37836393313,False,-0.15206717724536262,0.1125,812554,0.0,0.0,6,0,0,13,9,9.0,21,34,40,323.0,74.0,24,14,40,499,1.8707856849650852,322.3502548962133
133,40,0,0,0,10.0,20,10.0,3.654760464325654,21,2.857142857142857,40.93622439726215,20,44.8,18.653886797105688,2,58.0,57.00000000000001,5,57.0,2,3.0820000000000007,51027,1389,0,0.0,13890.0,False,-0.17054884679219368,19,13.539000000000003,19306.0,1291,0,0.0,12910.0,False,-0.6314170434384478,0,0.263,117071,0,261,1.0,10684.354567685421,False,0.23997870063251062,0,0.2,115772,1,420,1.0,17196.86900731443,False,0.25980464844368245,2,4.810000000000001,134439,0,1,0.1,18.653886797105688,False,-0.06589644526690515,0,16.067000000000007,1860,882,0,0.0,36105.74991838522,False,-0.8616517757623852,0,0.2,213709,0,4,0.0,228.00000000000003,False,0.002038540124093201,5,11.968000000000002,158404,2496,0,0.0,46560.1014455758,False,-0.14857419010071835,0.2625,811588,0.0,0.0,12,0,0,18,9,9.0,14,32,36,298.0,104.0,23,17,36,1096,2.126732909993734,324.47698780620703
