index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Buy@3,spot_market_loss_06Buy@3,balance_06Buy@3,inventory_06Buy@3_input,inventory_06Buy@3_output,productivity_06Buy@3,assets_06Buy@3,bankrupt_06Buy@3,score_06Buy@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
107,29,0,0,0,10.0,20,10.0,2.6648343954106033,3,2.0,34.20977931629261,10,35.0,31.594983137812687,12,39.333333333333336,42.0,20,42.0,3,4.757000000000001,42852,1080,0,0.0,10800.0,False,-0.2510128370302532,0,4.349000000000001,44124,1080,0,0.0,10800.0,False,-0.23126833584278905,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,96071,5,510,1.0,17460.311623286285,False,0.23945828478419875,0,6.473000000000001,98780,0,2,0.0,63.18996627562537,False,-0.11723341448409054,8,4.231000000000001,110674,0,10,1.0,315.9498313781269,False,-0.009845311382698186,15,9.332,113880,619,0,0.0,19557.29456230605,False,-0.17551557655765637,0,1.1,140967,27,452,1.0,19837.064544720943,False,0.006017563806301129,0.375,732793,0.0,0.0,11,0,0,17,9,9.0,16,33,37,242.0,79.0,17,12,37,832,5.326965164975263,456.2021494350629
108,37,0,0,0,10.0,20,10.0,2.5273488916457234,13,1.6923076923076923,34.20977931629261,0,,29.667549795458054,22,18.0,42.0,20,42.0,8,4.8340000000000005,42566,1091,0,0.0,10910.0,False,-0.2545985129534483,5,4.399000000000001,43934,1089,0,0.0,10890.0,False,-0.23351908479890723,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,96049,8,520,1.0,17809.304035605324,False,0.24126182105876326,10,6.573000000000001,98606,0,0,0.0,0.0,False,-0.11907016634802652,0,4.223000000000001,110854,0,0,0.0,0.0,False,-0.009648542891346687,9,9.407000000000002,113349,641,0,0.0,19016.899418888614,False,-0.18085749912027158,0,1.1000000000000003,141429,17,451,1.0,19446.348346522787,False,0.007795377964578573,0.25,732232,0.0,0.0,13,0,0,15,8,7.833333333333334,20,35,38,273.0,104.0,19,18,38,842,4.979442304989789,461.1815917400527
109,38,0,0,0,10.0,20,10.0,2.5827995792273737,11,3.0,34.27049069538894,5,35.0,29.290563344184264,16,26.0,42.0,20,42.0,7,4.896000000000002,42339,1099,0,0.0,10990.0,False,-0.257501202986511,4,4.434000000000001,43742,1101,0,0.0,11010.0,False,-0.23556804246930443,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,96191,9,525,1.0,18015.25281129224,False,0.24415907474094806,12,6.683000000000001,98179,0,5,0.5,146.4528167209213,False,-0.12223072160058188,4,4.263000000000001,110898,0,0,0.0,0.0,False,-0.009255454106884414,10,9.498000000000001,112999,645,0,0.0,18892.41335699885,False,-0.18360609750105397,0,1.1000000000000003,141633,19,451,1.0,19498.5207035395,False,0.009329459683895792,0.3125,731426,0.0,0.0,13,0,0,13,8,8.0,22,35,31,296.0,119.0,20,18,31,795,4.9176475060521625,466.09923924610484
110,31,0,0,0,10.0,20,10.0,2.7163440696975676,8,4.125,34.327867224085246,5,35.0,29.2421625727007,28,29.0,42.0,20,42.0,5,4.939000000000002,42094,1114,0,0.0,11140.0,False,-0.26014001210747717,3,4.460000000000001,43644,1106,0,0.0,11060.0,False,-0.23670117815066047,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,96333,7,530,1.0,18212.784037253063,False,0.24700655224621582,7,6.7410000000000005,98122,0,0,0.0,0.0,False,-0.12339414297711152,16,4.4190000000000005,110611,0,5,0.5,146.2108128635035,False,-0.011166353329356962,13,9.618,112566,649,0,0.0,18978.163509682756,False,-0.18620722511990442,0,1.1,141315,33,454,1.0,20032.991364899124,False,0.00899099019521929,0.3125,730130,0.0,0.0,12,0,0,7,9,8.583333333333332,21,28,37,237.0,71.0,14,17,37,669,5.0332378600141965,471.13247710611904
111,37,0,0,0,10.0,20,10.0,2.6877736677508914,2,1.5,34.327867224085246,0,,30.76770169855258,12,50.0,41.99999999999999,20,42.0,0,4.934000000000001,41974,1126,0,0.0,11260.0,False,-0.26107135650311225,2,4.477000000000001,43522,1114,0,0.0,11140.0,False,-0.23797401549136177,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,96330,0,539,0.9,18502.720433781946,False,0.24868557628132285,4,6.774,98166,0,0,0.0,0.0,False,-0.12300105419264924,3,4.433000000000001,110894,0,0,0.0,0.0,False,-0.009291189450926439,10,9.705000000000002,112208,653,0,0.0,20091.309209154835,False,-0.1848832560718387,0,1.1,141335,31,454,1.0,20021.798752655126,False,0.009087025705096913,0.2375,729874,0.0,0.0,13,0,0,13,8,7.75,22,35,36,300.0,93.0,21,16,36,820,5.0685385230463,476.20101562916534
112,36,0,0,0,10.0,20,10.0,2.5269602496474532,12,1.5,34.38188425750279,5,35.0,31.522134463650914,6,50.0,41.99999999999999,20,42.0,5,4.984000000000002,41790,1134,0,0.0,11340.0,False,-0.2633065830526365,7,4.545000000000001,43243,1126,0,0.0,11260.0,False,-0.2413734225354299,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,96487,2,544,1.0,18708.798956580813,False,0.2517609986315302,6,6.830000000000002,98057,0,5,0.5,157.61067231825456,False,-0.12327080836779593,0,4.430000000000001,110894,0,0,0.0,0.0,False,-0.009291189450926439,8,9.775,112106,653,0,0.0,20583.953804764045,False,-0.1839209983639344,0,1.1,141539,27,452,1.0,19835.097630518572,False,0.009824772242582649,0.3125,729561,0.0,0.0,13,0,0,11,9,9.0,23,34,33,335.0,73.0,20,16,33,879,4.946193983021658,481.147209612187
113,33,0,0,0,10.0,20,10.0,2.4357147405752686,19,2.0526315789473686,34.38188425750279,0,,32.65606326277023,9,50.0,41.99999999999999,20,42.0,10,5.079000000000002,41426,1147,0,0.0,11470.0,False,-0.26794778262421803,9,4.628000000000002,43002,1133,0,0.0,11330.0,False,-0.24457103829377708,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,96448,11,554,1.0,19074.356740802876,False,0.2534614373110845,0,6.824000000000002,98257,0,1,0.0,32.65606326277023,False,-0.12204220315872398,5,4.480000000000001,110942,0,0,0.0,0.0,False,-0.008862365322422142,8,9.847000000000001,111951,654,0,0.0,21357.065373851732,False,-0.18237711816055238,0,1.1000000000000003,141643,25,450,1.0,19716.40158156925,False,0.010122485820290385,0.25,729114,0.0,0.0,14,0,0,11,9,9.0,22,33,35,264.0,181.0,18,15,35,904,5.101931456010789,486.2491410681978
114,35,0,0,0,10.0,20,10.0,2.6714694916664703,9,5.0,34.35057888330436,5,34.0,31.511213972212836,10,16.4,41.99999999999999,20,42.0,9,5.159000000000002,41193,1155,0,0.0,11550.0,False,-0.2709436070968443,0,4.619000000000001,42882,1145,0,0.0,11450.0,False,-0.24550238268941216,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,96573,10,559,1.0,19228.6882906838,False,0.2558524037342041,9,6.914,98046,0,0,0.0,0.0,False,-0.12407311451390998,0,4.475000000000001,110772,0,5,0.5,157.55606986106417,False,-0.009677327398908956,9,9.929000000000002,111825,654,0,0.0,20608.333937827196,False,-0.18571326771091654,0,1.1,141941,25,449,1.0,19645.780349305318,False,0.011873946878330568,0.3125,728677,0.0,0.0,11,0,0,13,7,6.875,22,35,33,333.0,117.0,21,14,33,832,4.79858817398781,491.0477292421856
115,33,0,0,0,10.0,20,10.0,2.573951704565804,8,1.5,34.40479303181347,5,35.0,30.961373992561413,19,27.263157894736842,41.999999999999986,20,42.0,4,5.190000000000001,40973,1169,0,0.0,11690.0,False,-0.273271968085932,4,4.659000000000002,42738,1151,0,0.0,11510.0,False,-0.24727193704111886,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,96736,8,564,1.0,19424.894883579324,False,0.258940410173258,5,6.955000000000002,97931,0,0,0.0,0.0,False,-0.12510050565511818,9,4.565000000000001,110668,0,5,0.5,154.80686996280707,False,-0.010618726794527108,9,10.010000000000002,111695,654,0,0.0,20248.738591135163,False,-0.18777881962910745,0,1.1,141885,34,448,1.0,19868.68671574708,False,0.012243676669179358,0.3125,728071,0.0,0.0,12,0,0,12,9,8.166666666666666,22,34,29,322.0,69.0,20,13,29,837,4.420064734003972,495.46779397618957
116,29,0,0,0,10.0,20,10.0,2.636012925666023,12,3.0833333333333335,32.4181255401886,5,11.0,32.154361225902754,9,49.666666666666664,41.999999999999986,11,42.0,0,5.186000000000002,40903,1176,0,0.0,11760.0,False,-0.27381525231671916,12,4.775000000000001,42341,1164,0,0.0,11640.0,False,-0.25242537603029974,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,96754,10,569,1.0,18472.273561623973,False,0.25352007924890585,0,6.950000000000001,97931,0,0,0.0,0.0,False,-0.12510050565511818,4,4.596000000000001,110898,0,5,0.5,160.77180612951378,False,-0.008537299631347417,11,10.111,111216,660,0,0.0,21221.878409095818,False,-0.18772834784910356,0,1.1000000000000003,141738,27,458,1.0,20104.167753099366,False,0.012048591350684236,0.3125,727226,0.0,0.0,11,0,0,7,9,8.5,21,28,33,204.0,134.0,14,15,33,455,4.624075947969686,500.09186992415925
117,33,0,0,0,10.0,20,10.0,2.72359978071035,10,3.5,32.640646482258354,5,35.0,31.716583864171692,12,27.083333333333332,41.99999999999999,18,42.0,10,5.286000000000001,40590,1186,0,0.0,11860.0,False,-0.2778976452509197,0,4.763000000000002,42241,1174,0,0.0,11740.0,False,-0.25320149635999567,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,96894,10,574,1.0,18762.9670786234,False,0.2568948073339132,8,7.030000000000001,97539,0,5,0.5,158.58291932085845,False,-0.12789419247359674,0,4.5920000000000005,111094,0,1,0.0,31.716583864171692,False,-0.00736274686929717,8,10.180000000000001,111108,660,0,0.0,20932.94535035332,False,-0.18941164881902178,0,1.1000000000000003,141833,29,458,1.0,20155.780932060974,False,0.01285405990032526,0.3125,726744,0.0,0.0,14,0,0,10,10,10.0,19,29,38,244.0,124.0,16,17,38,991,4.581864357984159,504.6737342821434
118,38,0,0,0,10.0,20,10.0,2.6850197747170803,5,2.0,32.640646482258354,0,,32.54435574177152,10,42.9,42.0,15,42.0,5,5.326000000000001,40400,1195,0,0.0,11950.0,False,-0.28014839420703785,0,4.763000000000001,42131,1185,0,0.0,11850.0,False,-0.2540552287226612,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,96884,5,584,1.0,19075.56264451246,False,0.25862503633484196,1,7.032000000000002,97733,0,0,0.0,0.0,False,-0.12686940518519843,3,4.622000000000001,111173,0,0,0.0,0.0,False,-0.006798649203995212,11,10.282000000000002,110931,660,0,0.0,21479.2747895692,False,-0.18877047802227853,0,1.1,141572,29,464,1.0,20431.786316511374,False,0.01203398490666074,0.25,726269,0.0,0.0,11,0,0,15,7,6.75,20,35,32,327.0,174.0,20,18,32,584,4.9859432589728385,509.65967754111625
119,32,0,0,0,10.0,20,10.0,2.646015231542322,2,1.0,32.759444565766344,5,34.0,31.768806260986825,16,25.875,42.0,13,42.0,2,5.341000000000001,40278,1203,0,0.0,12030.0,False,-0.2814212315477392,0,4.763000000000001,42011,1197,0,0.0,11970.0,False,-0.25498657311829626,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,97052,0,586,0.7,19197.03451553908,False,0.2613302417126278,11,7.141000000000001,97392,0,5,0.5,158.84403130493413,False,-0.12920630000131803,5,4.6690000000000005,111068,0,0,0.0,0.0,False,-0.007736701985098362,13,10.401000000000002,110695,660,0,0.0,20967.412132251306,False,-0.19205039193691514,0,1.1,141158,35,474,1.0,21019.90821913454,False,0.01123430061785186,0.275,725099,0.0,0.0,9,0,0,11,11,11.0,18,29,40,217.0,124.0,14,18,40,370,4.947311152005568,514.6069886931218
120,40,0,0,0,10.0,20,10.0,2.7433231407521075,10,3.5,31.895646864785927,5,23.0,31.53448111823058,15,29.6,42.0,11,42.0,5,5.389000000000002,40123,1210,0,0.0,12100.0,False,-0.28328392033900934,5,4.8130000000000015,41777,1210,0,0.0,12100.0,False,-0.25760985983266843,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,97132,0,591,1.0,18850.327297088483,False,0.26022617083218114,4,7.170000000000002,97372,0,0,0.0,0.0,False,-0.13009451998499116,6,4.724000000000001,111019,0,5,0.5,157.6724055911529,False,-0.0074701502421465,11,10.498000000000001,110229,666,0,0.0,21001.964424741567,False,-0.19504222336950996,0,1.1,141014,34,484,1.0,21400.17235801984,False,0.011541882606761632,0.3125,724111,0.0,0.0,10,0,0,14,9,9.0,19,33,30,314.0,106.0,20,20,30,395,4.567367827985436,519.1743565211073
121,30,0,0,0,10.0,20,10.0,2.7340298562647045,1,2.0,32.40587590768342,10,35.0,32.90627839925957,15,44.333333333333336,42.0,20,42.0,0,5.384000000000001,40003,1222,0,0.0,12220.0,False,-0.2842152647346445,1,4.818000000000001,41677,1218,0,0.0,12180.0,False,-0.25854120422830357,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,97480,0,582,0.1,18860.219778271752,False,0.2644003818759121,7,7.2360000000000015,97253,0,5,0.5,164.53139199629786,False,-0.13042269823290373,3,4.748000000000001,111042,0,5,0.5,164.53139199629786,False,-0.007234033484033858,13,10.617,109655,673,0,0.0,22145.92536270169,False,-0.19505568843568372,0,1.1000000000000003,140993,32,487,1.0,21507.000908776306,False,0.011758002269511554,0.2625,723548,0.0,0.0,13,0,0,11,9,8.6,20,31,39,242.0,106.0,16,14,39,994,4.712358383985702,523.886714905093
122,39,0,0,0,10.0,20,10.0,2.706959286383551,7,2.4285714285714284,32.62292795958398,5,35.0,34.1223120303758,15,44.333333333333336,42.0,9,42.0,0,5.384000000000001,39903,1232,0,0.0,12320.0,False,-0.28499138506434035,7,4.887000000000001,41430,1228,0,0.0,12280.0,False,-0.2615991183273055,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,97638,0,584,0.7,19051.789928397047,False,0.2674018374553365,1,7.2390000000000025,97339,0,5,0.5,170.61156015187902,False,-0.12962722872339108,4,4.785000000000001,111251,0,0,0.0,0.0,False,-0.006101809995175729,9,10.694000000000003,109169,680,0,0.0,23203.172180655547,False,-0.19477150016783382,0,1.1,140678,30,497,1.0,21897.669360911274,False,0.010960140018906472,0.275,722853,0.0,0.0,10,0,0,13,8,7.133333333333334,19,32,38,294.0,136.0,19,20,38,725,5.3535655770101584,529.2402804821031
123,38,0,0,0,10.000000000000002,20,10.0,2.6426634199729397,4,1.5,32.62292795958398,0,,33.65580152694564,14,29.428571428571427,42.0,10,42.0,4,5.424000000000001,39687,1245,0,0.0,12450.000000000002,False,-0.28733526846002205,0,4.880000000000001,41360,1235,0,0.0,12350.000000000002,False,-0.2621424025580926,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,97632,0,588,0.4,19182.281640235382,False,0.2681025240688518,5,7.288000000000001,97356,0,0,0.0,0.0,False,-0.13023746136115927,4,4.8210000000000015,111295,0,0,0.0,0.0,False,-0.005708721210713456,10,10.785000000000002,108780,685,0,0.0,23054.224045957762,False,-0.1978616775035912,0,1.1,140516,29,507,1.0,22270.018244281422,False,0.011121321230677514,0.175,722071,0.0,0.0,9,0,0,17,7,6.555555555555555,17,34,34,313.0,113.0,20,18,34,250,4.666340389987454,533.9066208720906
124,34,0,0,0,10.000000000000002,20,10.0,2.5446322699038992,14,2.0714285714285716,32.82512080244554,5,35.0,33.89730461579405,6,39.0,41.99999999999999,12,42.0,5,5.47,39492,1255,0,0.0,12550.000000000002,False,-0.2895860174161402,9,4.9700000000000015,41061,1245,0,0.0,12450.000000000002,False,-0.2660074817999783,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,97778,4,593,1.0,19475.47516492982,False,0.2715629962209346,2,7.303000000000001,97135,0,5,0.5,169.48652307897024,False,-0.13145475671789197,4,4.857,111339,0,0,0.0,0.0,False,-0.0053156324262511835,12,10.895000000000003,108371,689,0,0.0,23355.2428802821,False,-0.19958514338197625,0,1.1000000000000003,140482,21,517,1.0,22425.843396931672,False,0.0114141049216633,0.3125,721103,0.0,0.0,9,0,0,14,11,11.0,19,33,34,265.0,94.0,17,17,34,375,4.859382680966519,538.7660035530571
125,34,0,0,0,10.000000000000002,20,10.0,2.5446322699038992,0,,32.82512080244554,0,,32.06251400797144,20,21.1,42.0,11,42.0,0,5.465000000000002,39442,1260,0,0.0,12600.000000000002,False,-0.28997407758098814,0,4.961000000000001,40911,1260,0,0.0,12600.000000000002,False,-0.26717166229452216,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,97778,0,597,0.4,19596.59711905999,False,0.27227923645871277,10,7.401000000000002,97045,0,0,0.0,0.0,False,-0.1330158843604267,5,4.903000000000001,111224,0,0,0.0,0.0,False,-0.006343023567459396,11,10.993,108202,689,0,0.0,22091.07215149232,False,-0.20492631781104417,0,1.1000000000000003,140060,31,527,1.0,23127.937934247115,False,0.010941033097908219,0.175,720107,0.0,0.0,8,0,0,15,6,5.666666666666666,17,32,29,284.0,100.0,18,16,29,350,4.697885626985226,543.4638891800423
126,29,0,0,0,10.0,20,10.0,2.6932088059418815,16,3.375,32.13754671593879,10,28.5,32.77838807925493,22,36.86363636363637,41.99999999999999,10,42.0,8,5.545000000000003,39177,1269,0,0.0,12690.0,False,-0.29338900703165016,8,5.041000000000001,40658,1271,0,0.0,12710.0,False,-0.270245098800118,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,98009,6,597,1.0,19202.274642251108,False,0.27267943942481204,17,7.561000000000001,96773,0,5,0.5,163.89194039627466,False,-0.13471379589581237,5,4.948,111149,0,5,0.5,163.89194039627466,False,-0.006280969408775354,10,11.082000000000003,107793,694,0,0.0,22748.201327002924,False,-0.20546261467298652,0,1.1,139499,38,537,1.0,23799.578747011685,False,0.00943966565214612,0.375,718503,0.0,0.0,10,0,0,11,12,12.0,19,30,29,261.0,69.0,16,13,29,485,7.558517548022792,551.0224067280651
127,29,0,0,0,10.0,20,10.0,2.7575939566064323,9,3.3333333333333335,31.39602719274447,5,23.0,33.28197408606978,4,50.0,42.0,13,42.0,3,5.567000000000002,38984,1282,0,0.0,12820.0,False,-0.29537587507567176,6,5.093000000000002,40478,1278,0,0.0,12780.0,False,-0.27249584775623614,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,98094,5,602,1.0,18914.196339815204,False,0.2719811974585189,0,7.544000000000001,96923,0,2,0.0,66.56394817213956,False,-0.13380847665511755,0,4.943000000000001,111084,0,9,0.5,299.53776677462804,False,-0.006255749965271403,13,11.202000000000002,107500,695,0,0.0,23130.971989818496,False,-0.2061401225811642,0,1.1,139349,31,547,1.0,24005.741196668165,False,0.00912683836390852,0.3125,717857,0.0,0.0,11,0,0,5,8,8.0,23,28,36,219.0,183.0,13,16,36,515,4.452715796011034,555.4751225240761
128,36,0,0,0,10.0,20,10.0,2.8356605335049325,20,3.15,31.611401378002938,5,34.0,33.41667451524581,1,50.0,42.0,17,42.0,8,5.644000000000001,38740,1291,0,0.0,12910.0,False,-0.2984648339878615,12,5.207000000000001,40095,1289,0,0.0,12890.0,False,-0.27758719711904134,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,98201,15,607,1.0,19230.655544450357,False,0.2751180047333678,0,7.544000000000002,96923,0,2,0.0,66.83334903049162,False,-0.13380727326357275,0,4.9430000000000005,110964,0,13,0.5,434.41676869819554,False,-0.006725316844309163,6,11.249000000000002,107386,696,0,0.0,23258.005462611083,False,-0.2064767158190892,0,1.1,139811,21,546,1.0,23633.75016482016,False,0.010967076818106627,0.3125,717565,0.0,0.0,13,0,0,16,7,7.0,20,36,33,302.0,151.0,20,16,33,882,4.435439002001658,559.9105615260778
129,33,0,0,0,10.0,20,10.0,2.960307885836409,7,4.571428571428571,32.13752355728953,10,35.0,32.15255676800908,21,25.428571428571427,42.00000000000001,10,42.0,0,5.636000000000002,38690,1296,0,0.0,12960.0,False,-0.29885289415270944,7,5.2650000000000015,39813,1304,0,0.0,13040.0,False,-0.2808003352839824,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,98519,12,607,1.0,19543.000493904783,False,0.2807259295474181,8,7.624000000000002,96571,0,5,0.5,160.7627838400454,False,-0.13653240845569695,0,4.943000000000001,111163,0,7,0.5,225.06789737606354,False,-0.005882627720906733,10,11.343000000000004,107153,701,0,0.0,22538.942294374363,False,-0.2104273741211525,0,1.1000000000000003,139357,27,556,1.0,24220.11903273625,False,0.009894851525626996,0.375,716711,0.0,0.0,12,0,0,10,8,7.6,24,34,31,281.0,132.0,19,14,31,924,4.336984115012456,564.2475456410903
130,31,0,0,0,10.0,20,10.0,3.046868193986746,30,3.3,32.13752355728953,0,,32.38503079699381,11,34.90909090909091,42.00000000000001,12,42.0,20,5.836,38090,1307,0,0.0,13070.0,False,-0.3073126057463949,10,5.358000000000001,39498,1313,0,0.0,13130.0,False,-0.28499138506434035,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,98420,32,617,1.0,19926.351817055216,False,0.2818219825026328,0,7.616000000000001,96661,0,0,0.0,0.0,False,-0.13644647738846105,0,4.943000000000001,111457,0,1,0.0,32.38503079699381,False,-0.004116778499843729,10,11.433000000000003,106704,707,0,0.0,22896.216773474625,False,-0.21222999682139104,0,1.1,139351,22,564,1.0,24400.470677533867,False,0.010456087281671541,0.25,715626,0.0,0.0,11,0,0,15,11,11.0,17,32,32,289.0,144.0,18,13,32,668,4.727788074000273,568.9753337150905
131,32,0,0,0,10.0,20,10.0,3.0428263408095555,10,3.0,32.285418119207336,5,34.0,32.44634466484798,13,33.0,42.00000000000001,12,42.0,5,5.866000000000001,37865,1319,0,0.0,13190.0,False,-0.3098738028343914,5,5.3980000000000015,39333,1321,0,0.0,13210.0,False,-0.28693168588858015,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,98560,32,622,1.0,20178.90051305287,False,0.28497114573558247,13,7.746,96413,0,5,0.5,162.23172332423988,False,-0.13793739291312626,0,4.943000000000001,111457,0,1,0.0,32.44634466484798,False,-0.004116504615823413,12,11.543000000000003,106489,707,0,0.0,22939.56567804752,False,-0.21351897989089594,0,1.1,138922,25,574,1.0,24919.158616621204,False,0.009324918879543755,0.3125,714484,0.0,0.0,9,0,0,11,8,8.0,10,21,35,229.0,159.0,14,18,35,370,4.199702892976347,573.1750366080669
132,35,0,0,0,10.0,20,10.0,3.0428263408095555,0,,32.285418119207336,0,,31.851742592816468,15,27.2,42.000000000000014,8,42.0,0,5.861000000000001,37785,1327,0,0.0,13270.0,False,-0.3104946990981482,0,5.393000000000002,39213,1333,0,0.0,13330.0,False,-0.2878630302842153,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,98560,22,632,1.0,20471.32643083685,False,0.2867003715426641,5,7.783000000000001,96378,0,0,0.0,0.0,False,-0.13897475297943432,4,4.983000000000001,111541,0,0,0.0,0.0,False,-0.003510997552128933,8,11.611,106143,712,0,0.0,22678.440726085326,False,-0.21669642317434198,0,1.1000000000000003,138762,25,584,1.0,25324.29356482042,False,0.00960873420594477,0.25,713827,0.0,0.0,8,0,0,15,6,5.666666666666666,13,28,29,301.0,145.0,20,15,29,280,4.858484928030521,578.0335215360974
133,29,0,0,0,10.0,20,10.0,3.0041409126623555,9,2.5555555555555554,32.54259360759183,10,34.0,32.29759324002785,3,50.0,42.000000000000014,11,42.0,4,5.901000000000002,37605,1337,0,0.0,13370.0,False,-0.31251261195535757,5,5.4430000000000005,39018,1343,0,0.0,13430.0,False,-0.29011377924033344,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,98877,21,632,1.0,20630.006119163947,False,0.29138778839063756,0,7.778000000000001,96038,0,10,1.0,322.9759324002785,False,-0.14056955021530426,3,5.009000000000001,111574,0,0,0.0,0.0,False,-0.003216180963782229,11,11.713000000000001,105959,712,0,0.0,22995.88638689983,False,-0.2168649567387643,0,1.1000000000000003,138612,18,594,1.0,25529.35667832051,False,0.009292242048500505,0.375,713128,0.0,0.0,10,0,0,14,7,7.0,10,24,35,290.0,164.0,17,12,35,540,4.968436371011194,583.0019579071086
134,35,0,0,0,10.0,20,10.0,3.0034340731050913,21,3.0,32.54259360759183,0,,33.185234438061535,24,37.24999999999999,42.000000000000014,12,42.0,14,6.037000000000002,37164,1347,0,0.0,13470.0,False,-0.31858187293357965,7,5.508000000000001,38790,1353,0,0.0,13530.0,False,-0.2928767676140509,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,98814,32,642,1.0,20988.45498641332,False,0.2927623470587632,6,7.838000000000003,96332,0,0,0.0,0.0,False,-0.1393857094359176,8,5.086000000000001,111608,0,0,0.0,0.0,False,-0.0029124305394250182,12,11.822000000000003,105452,718,0,0.0,23826.99832652818,False,-0.21747465270554603,0,1.1,138018,26,604,1.0,26230.816095389608,False,0.007670256280343774,0.25,711623,0.0,0.0,8,0,0,16,14,13.375,14,30,37,332.0,112.0,22,13,37,200,4.810102630988695,587.8120605380973
