index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
107,21,0,0,0,10.0,9,10.0,17.989270317550666,0,,3.6710928491286334,12,5.416666666666667,37.10511242334746,72,34.25,58.0,0,,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,46431,1105,0,0.0,11050.0,False,-0.13975859728132192,9,8.992999999999999,39093,173,0,0.0,3112.143764936265,False,-0.48666340158022714,3,8.600000000000001,41887,163,0,0.0,2932.2510617607586,False,-0.45251527377465234,0,0.2,136066,2,285,1.0,10582.299226352283,False,0.2282527249858904,65,18.571000000000005,24267.0,1197,0,0.0,4394.298140406974,False,-0.770052924108478,0,1.6580000000000004,171999,0,158,0.5,9164.0,False,0.059954499888950914,0,0.3620000000000001,143026,717,384,1.0,48876.36560754012,False,0.005229408221054076,0.3125,663741,0.0,0.0,6,0,0,4,8,8.0,5,9,23,142.0,78.0,9,12,23,530,1.758207464008592,193.1639863010496
108,23,0,0,0,10.0,10,10.0,17.989270317550666,0,,3.4620962698732147,15,1.0666666666666667,35.177856371692386,56,29.553571428571427,58.0,0,,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,46331,1115,0,0.0,11150.0,False,-0.14058645296951836,14,9.124,38617,173,0,0.0,3112.143764936265,False,-0.49267456516975056,1,8.607000000000001,41854,163,0,0.0,2932.2510617607586,False,-0.45293201410753947,0,0.2,136560,0,280,0.3,9849.799784073868,False,0.2293627475673999,48,18.986000000000008,21121.0,1211,0,0.0,4192.598582816463,False,-0.7982648122184048,0,1.6580000000000004,170958,23,168,1.0,10553.090696548925,False,0.05787485277457314,0,0.36200000000000004,142412,730,394,1.0,48531.83515133544,False,0.0005097307550000821,0.2875,658825,0.0,0.0,5,0,0,6,7,7.0,5,11,17,177.0,75.0,11,12,17,596,1.517769933969248,194.68175623501884
109,17,0,0,0,10.000000000000002,11,10.0,17.989270317550666,0,,3.4487587138789952,5,3.0,35.26757977351491,16,36.375,58.0,8,58.0,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,46221,1126,0,0.0,11260.000000000002,False,-0.14149709422653442,0,9.110000000000001,38617,173,0,0.0,3112.143764936265,False,-0.49267456516975056,5,8.656,41694,163,0,0.0,2932.2510617607586,False,-0.4549525732972952,0,0.2,136927,0,279,0.5,9839.65475681066,False,0.23250753665373727,10,19.038000000000007,20821.0,1211,0,0.0,4176.446802507463,False,-0.8009416846130464,0,1.6580000000000004,171360,14,170,1.0,10353.746116829208,False,0.05968962116304173,0,0.3620000000000001,141892,735,404,1.0,49353.671133533455,False,-0.00014505071181421367,0.3125,658504,0.0,0.0,9,0,0,4,2,2.0,6,10,16,165.0,36.0,10,7,16,956,1.2572507840231992,195.93900701904204
110,16,0,0,0,10.000000000000002,10,10.0,17.989270317550666,0,,3.3211796167644523,9,1.1111111111111112,33.580329952434525,52,27.346153846153847,58.0,20,58.0,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,46121,1136,0,0.0,11360.000000000002,False,-0.14232494991473085,4,9.15,38481,173,0,0.0,3112.143764936265,False,-0.49439204048104296,5,8.701,41519,163,0,0.0,2932.2510617607586,False,-0.45716255991109056,0,0.2,136917,0,288,0.9,9671.135026301143,False,0.23168851238313787,52,19.548000000000005,17310.0,1211,0,0.0,4021.9485159017518,False,-0.8321199928928222,0,1.6580000000000004,171976,5,169,1.0,9969.901649762172,False,0.062235212913394254,0,0.3620000000000001,141014,776,405,1.0,49548.33604308919,False,-0.0048311272289677165,0.3625,654310,0.0,0.0,9,0,0,1,10,10.0,8,9,14,113.0,27.0,9,7,14,1260,1.1895310020190664,197.1285380210611
111,14,0,0,0,10.0,7,10.0,17.989270317550666,0,,3.3211796167644523,0,,32.4541456511744,23,21.695652173913043,58.0,18,58.0,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,46051,1143,0,0.0,11430.0,False,-0.14290444889646836,0,9.146000000000003,38481,173,0,0.0,3112.143764936265,False,-0.49439204048104296,0,8.696000000000002,41519,163,0,0.0,2932.2510617607586,False,-0.45716255991109056,0,0.2,136917,0,288,0.0,9346.793947538226,False,0.23027941204790353,23,19.726000000000003,16327.0,1211,0,0.0,4021.9485159017518,False,-0.8406612830360171,0,1.6580000000000004,172181,15,168,1.0,10230.812184767616,False,0.06424883453916919,0,0.3620000000000001,141354,769,408,1.0,48621.23800575311,False,-0.005572749137859511,0.25,653802,0.0,0.0,6,0,0,2,3,3.0,6,8,10,111.0,23.0,8,6,10,1114,1.161615820019506,198.2901538410806
112,10,0,0,0,10.0,11,10.0,17.989270317550666,0,,3.7183262505127956,14,7.928571428571429,32.040303499948706,10,23.0,58.0,8,58.0,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,45941,1154,0,0.0,11540.0,False,-0.14381509015348445,13,9.276000000000002,38130,173,0,0.0,3112.143764936265,False,-0.4988246422035697,1,8.706000000000001,41491,163,0,0.0,2932.2510617607586,False,-0.4575161577692978,0,0.2,136806,4,298,1.0,9562.883747986765,False,0.230253735176503,10,19.803000000000004,16057.0,1211,0,0.0,4502.893089370996,False,-0.8409178494309962,0,1.6580000000000004,172181,5,178,1.0,10484.201517499743,False,0.0650093386801959,0,0.36200000000000004,141588,769,410,1.0,48418.99339146055,False,-0.004775130433269812,0.375,653166,0.0,0.0,7,0,0,2,3,3.0,5,7,12,112.0,9.0,7,3,12,574,1.0128291979781352,199.30298303905874
113,12,0,0,0,10.0,11,10.0,17.989270317550666,0,,3.617719055927566,6,1.1666666666666667,32.512723111135806,29,35.86206896551724,58.0,20,58.0,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,45831,1165,0,0.0,11650.0,False,-0.14472573141050052,6,9.323000000000002,37922,173,0,0.0,3112.143764936265,False,-0.5014513691502521,0,8.705,41491,163,0,0.0,2932.2510617607586,False,-0.4575161577692978,0,0.2,137429,0,298,1.0,9688.79148711847,False,0.23621399054253467,19,19.983000000000004,15327.0,1211,0,0.0,4381.057776728282,False,-0.8477901354757738,0,1.6580000000000004,172213,9,179,1.0,10674.614508000222,False,0.06577291515249802,0,0.3620000000000001,141676,774,409,1.0,48886.847688019116,False,-0.0028427134152722473,0.375,652861,0.0,0.0,13,0,0,3,4,4.0,3,6,15,97.0,48.0,6,6,15,1900,1.1673008570214733,200.47028389608022
114,15,0,0,0,10.0,7,10.0,17.989270317550666,0,,3.4251277953013197,15,1.6666666666666667,33.176350640448625,22,39.54545454545455,57.999999999999986,20,58.0,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,45761,1172,0,0.0,11720.0,False,-0.14530523039223803,6,9.377,37710,173,0,0.0,3112.143764936265,False,-0.5041286100766785,9,8.795000000000002,41153,163,0,0.0,2932.2510617607586,False,-0.4617845890576569,0,0.2,138045,0,298,1.0,9886.55249085369,False,0.24242558950913085,12,20.084000000000003,14956.0,1216,0,0.0,4164.955399086405,False,-0.8519526127872306,0,1.6580000000000004,172359,16,177,1.0,10796.821610247176,False,0.06701608594072737,0,0.36200000000000004,141820,769,411,1.0,49350.613642504984,False,-0.0005864182693601693,0.375,652776,0.0,0.0,11,0,0,3,7,7.0,5,8,18,123.0,82.0,8,7,18,1860,1.4952115369960666,201.96549543307628
115,18,0,0,0,10.0,12,10.0,17.989270317550666,0,,3.5319994665310586,12,4.75,32.57695882358891,10,20.0,57.999999999999986,20,58.0,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,45641,1184,0,0.0,11840.0,False,-0.14629865721807375,0,9.371,37710,173,0,0.0,3112.143764936265,False,-0.5041286100766785,12,8.906,40751,163,0,0.0,2932.2510617607586,False,-0.46686124402191825,0,0.2,137988,2,308,1.0,10040.767316598447,False,0.2426003028838734,10,20.172000000000004,14656.0,1216,0,0.0,4294.911351301767,False,-0.8539947199043264,0,1.6580000000000004,172823,6,179,1.0,10577.461752941532,False,0.06914294644115161,0,0.3620000000000001,142316,769,409,1.0,48773.68133533986,False,0.0006593354322806077,0.375,652857,0.0,0.0,10,0,0,4,3,3.0,6,10,21,153.0,70.0,10,8,21,1280,1.3709393789758906,203.33643481205218
116,21,0,0,0,10.0,10,10.0,17.989270317550666,0,,3.5319994665310586,0,,32.518808922926695,80,32.375,57.99999999999998,20,58.0,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,45541,1194,0,0.0,11940.0,False,-0.14712651290627018,0,9.371,37710,173,0,0.0,3112.143764936265,False,-0.5041286100766785,0,8.894,40751,163,0,0.0,2932.2510617607586,False,-0.46686124402191825,0,0.2,137988,0,310,0.2,10080.830766107276,False,0.24277435860431715,80,20.962,8991.0,1216,0,0.0,4294.911351301767,False,-0.9032179230184652,0,1.6580000000000004,173635,0,171,0.6,9917.999999999996,False,0.07203784072560071,0,0.36200000000000004,140074,839,413,1.0,51237.28068633549,False,-0.005404546750657225,0.225,645662,0.0,0.0,9,0,0,5,5,5.0,5,10,20,155.0,63.0,10,11,20,1260,1.5298431089613587,204.86627792101353
117,20,0,0,0,10.0,10,10.0,17.989270317550666,0,,3.5848485877161504,5,5.0,34.40727625731251,78,40.46153846153846,57.999999999999986,20,58.0,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,45441,1204,0,0.0,12040.0,False,-0.14795436859446662,0,9.371,37710,173,0,0.0,3112.143764936265,False,-0.5041286100766785,5,8.944,40601,163,0,0.0,2932.2510617607586,False,-0.46875551826231426,0,0.2,138651,0,301,0.5,10356.590153451065,False,0.24973320482348757,64,21.522000000000002,7129.0,1216,0,0.0,4359.175882662839,False,-0.9191176496130663,0,1.6580000000000004,173963,0,165,0.5,9569.999999999998,False,0.07296224931419687,0,0.3620000000000001,137750,902,414,1.0,55047.36318409588,False,-0.007919410827298013,0.25,642217,0.0,0.0,11,0,0,3,3,3.0,7,10,22,157.0,37.0,10,10,22,1948,1.7504780560266227,206.61675597704016
118,22,0,0,0,9.999999999999998,13,10.0,17.989270317550666,0,,3.5489331841002913,10,3.1,33.38133400260308,26,21.73076923076923,57.999999999999986,11,58.0,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,45311,1217,0,0.0,12169.999999999998,False,-0.14903058098912197,6,9.431000000000001,37512,173,0,0.0,3112.143764936265,False,-0.5066290520740013,4,8.979000000000003,40469,163,0,0.0,2932.2510617607586,False,-0.4704224795938628,0,0.2,138620,0,311,1.0,10381.594874809558,False,0.2495724787762823,26,21.718000000000004,5977.0,1216,0,0.0,4315.502751865954,False,-0.9293171192832183,0,1.6580000000000004,174601,0,154,0.0,8931.999999999998,False,0.07487709567628892,0,0.3620000000000001,137185,918,424,1.0,55236.06461438962,False,-0.010744555250251765,0.25,640647,0.0,0.0,7,0,0,4,7,7.0,6,10,19,159.0,105.0,10,12,19,768,1.4431161290267482,208.0598721060669
119,19,0,0,0,9.999999999999998,11,10.0,17.989270317550666,0,,3.5184551726284283,11,3.1818181818181817,32.36182799203645,27,21.444444444444443,57.999999999999986,20,58.0,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,45201,1228,0,0.0,12279.999999999998,False,-0.14994122224613804,3,9.455000000000002,37421,173,0,0.0,3112.143764936265,False,-0.5077782451131749,8,9.055000000000001,40188,163,0,0.0,2932.2510617607586,False,-0.47397108667087134,0,0.2,138585,1,321,1.0,10391.66524061633,False,0.24931211438471562,27,21.962000000000003,4754.0,1216,0,0.0,4278.441489916169,False,-0.9401047829056193,0,1.6580000000000004,175239,0,143,0.0,8293.999999999998,False,0.07679194203838097,0,0.3620000000000001,137128,935,425,1.0,54908.30917255407,False,-0.01207040760249813,0.25,639488,0.0,0.0,11,0,0,1,7,7.0,8,9,16,129.0,42.0,9,10,16,1270,1.3072903589927591,209.36716246505966
120,16,0,0,0,9.999999999999998,9,10.0,17.989270317550666,0,,3.565138958549594,22,3.8181818181818183,32.060818844524015,27,28.88888888888889,57.999999999999986,20,58.0,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,45111,1237,0,0.0,12369.999999999998,False,-0.15068629236551484,16,9.612000000000002,36848,173,0,0.0,3112.143764936265,False,-0.5150143727114878,6,9.107000000000001,39980,163,0,0.0,2932.2510617607586,False,-0.4765978136175538,0,0.2,138877,2,326,1.0,10458.957221231927,False,0.25214165343577066,22,22.155000000000005,3808.0,1227,0,0.0,4374.425502140352,False,-0.9479075772359397,0,1.6580000000000004,175451,0,139,0.5,8061.999999999998,False,0.07736819674296039,0,0.36200000000000004,137296,947,424,1.0,54953.59544576424,False,-0.010926042973701623,0.3125,638343,0.0,0.0,10,0,0,0,7,7.0,10,10,16,154.0,29.0,10,6,16,1560,1.1975256360019557,210.56468810106162
121,16,0,0,0,9.999999999999998,12,10.0,17.989270317550666,0,,4.03367836125894,13,8.615384615384615,30.71932647801192,78,25.897435897435898,57.99999999999999,20,58.0,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,44991,1249,0,0.0,12489.999999999998,False,-0.15167971919135056,0,9.596000000000002,36848,173,0,0.0,3112.143764936265,False,-0.5150143727114878,13,9.231000000000002,39605,163,0,0.0,2932.2510617607586,False,-0.4813334992185439,0,0.2,139505,0,320,0.4,9830.184472963814,False,0.25486664323371594,68,22.813000000000006,-2343.0,1238,0,0.0,4993.693811238568,False,-0.9986632237451404,0,1.6580000000000004,175115,23,136,1.0,8594.544508994273,False,0.07694964527019223,0,0.3620000000000001,136772,982,427,1.0,54932.378601407705,False,-0.014135111915243467,0.3,631465,0.0,0.0,12,0,0,2,8,8.0,4,6,17,96.0,71.0,6,10,17,1910,1.2587601750274189,211.82344827608904
122,17,0,0,0,10.0,8,10.0,17.989270317550666,0,,4.009659957485987,3,3.0,30.334809378319733,12,20.0,57.99999999999999,20,58.0,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,44911,1257,0,0.0,12570.0,False,-0.1523420037419077,0,9.596000000000002,36848,173,0,0.0,3112.143764936265,False,-0.5150143727114878,3,9.248000000000001,39509,163,0,0.0,2932.2510617607586,False,-0.48254583473239737,0,0.2,139496,0,323,0.3,9798.143429197273,False,0.25464923983906773,12,22.865000000000002,-2890.0,1238,0,0.0,4963.959027367651,False,-1.0035452913102685,0,1.6580000000000004,175521,13,139,1.0,8456.352521918156,False,0.07897196317347707,0,0.36200000000000004,137286,984,424,1.0,54441.45242826661,False,-0.01252317795985834,0.2875,631653,0.0,0.0,9,0,0,2,2,2.0,5,7,17,97.0,42.0,7,10,17,1240,1.461394895974081,213.28484317206312
123,17,0,0,0,10.0,13,10.0,17.989270317550666,0,,4.00098618802366,8,3.8750000000000004,30.884758278444096,5,64.0,58.0,20,58.0,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,44781,1270,0,0.0,12700.0,False,-0.15341821613656306,6,9.656,36638,173,0,0.0,3112.143764936265,False,-0.5176663566480422,2,9.265,39463,163,0,0.0,2932.2510617607586,False,-0.48312674549945217,0,0.2,139785,0,326,0.8,10068.431198772776,False,0.2583346274102113,0,22.853,-3121.0,1238,0,0.0,4953.220900773291,False,-1.0055991028570603,0,1.6580000000000004,175723,8,140,1.0,8367.078066227552,False,0.07991655731701677,0,0.3620000000000001,137924,974,423,1.0,54615.75456320455,False,-0.00817034760402737,0.35,632165,0.0,0.0,11,0,0,4,3,3.0,5,9,15,125.0,31.0,9,8,15,1610,1.2536757559864782,214.5385189280496
124,15,0,0,0,10.0,14,10.0,17.989270317550666,0,,3.810483412281685,9,1.4444444444444444,33.0388594384691,93,39.41935483870968,57.99999999999999,20,58.0,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,44641,1284,0,0.0,12840.0,False,-0.15457721410003808,7,9.72,36388,173,0,0.0,3112.143764936265,False,-0.5208234803820355,2,9.283000000000001,39395,163,0,0.0,2932.2510617607586,False,-0.4839854831550984,0,0.2,139772,0,335,0.9,11068.01791188715,False,0.26256437644188424,93,23.783,-7906.0,1238,0,0.0,4717.3784644047255,False,-1.0482006009992149,0,1.6580000000000004,176049,0,143,0.9,8293.999999999998,False,0.08165409110826985,0,0.36200000000000004,135092,1056,419,1.0,59191.03556702337,False,-0.011437948872331419,0.35,624403,0.0,0.0,12,0,0,2,8,8.0,5,7,14,108.0,50.0,7,8,14,1300,1.2102968369727023,215.7488157650223
125,14,0,0,0,10.0,9,10.0,17.989270317550666,0,,3.6775253274804585,11,2.3636363636363638,33.89489566247117,94,36.91489361702128,57.99999999999999,20,58.0,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,44551,1293,0,0.0,12930.0,False,-0.15532228421941488,3,9.743,36287,173,0,0.0,3112.143764936265,False,-0.5220989583705689,8,9.361,39111,163,0,0.0,2932.2510617607586,False,-0.48757197571691485,0,0.2,139746,1,345,1.0,11697.416528880034,False,0.26507288565654114,94,24.63,-13400.0,1238,0,0.0,4552.776355420808,False,-1.0966530986922145,0,1.6580000000000004,176565,0,140,0.9,8119.999999999999,False,0.08422922931935915,0,0.3620000000000001,132266,1131,421,1.0,62753.1269942549,False,-0.017710447034824744,0.3625,616098,0.0,0.0,10,0,0,0,8,8.0,8,8,14,128.0,18.0,8,6,14,1250,1.2122578250127845,216.96107359003508
126,14,0,0,0,9.999999999999998,9,10.0,17.989270317550666,0,,3.589026151220675,6,2.0,33.328659704086704,21,23.0,57.99999999999999,11,58.0,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,44461,1302,0,0.0,13019.999999999998,False,-0.15606735433879165,5,9.790000000000001,36122,173,0,0.0,3112.143764936265,False,-0.5241826600350046,1,9.363000000000001,39078,163,0,0.0,2932.2510617607586,False,-0.487988716049802,0,0.2,139734,0,352,0.7,11731.68821583852,False,0.26511751101695447,21,24.746000000000002,-15270.0,1238,0,0.0,4443.214375211196,False,-1.113377526869825,0,1.6580000000000004,176312,1,150,1.0,8733.328659704084,False,0.08455135767920642,0,0.3620000000000001,132674,1131,420,1.0,62054.71412532206,False,-0.01735752965214006,0.3375,614083,0.0,0.0,7,0,0,0,4,4.0,6,6,15,103.0,50.0,6,8,15,728,1.230676514969673,218.19175010500476
127,15,0,0,0,9.999999999999998,11,10.0,17.989270317550666,0,,3.4233033715311127,7,1.0,33.68127874519862,7,52.0,58.0,20,58.0,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,44351,1313,0,0.0,13129.999999999998,False,-0.15697799559580775,5,9.835,35952,173,0,0.0,3112.143764936265,False,-0.52632950417412,2,9.382000000000001,39010,163,0,0.0,2932.2510617607586,False,-0.4888474537054482,0,0.2,140047,0,354,0.7,11923.172675800311,False,0.2686690735602336,2,24.745000000000005,-16547.0,1238,0,0.0,4238.049573955517,False,-1.1253647227601682,0,1.6580000000000004,176456,0,148,0.6,8584.0,False,0.08496755565960154,0,0.3620000000000001,133326,1123,418,1.0,62068.07603085805,False,-0.013403696341208707,0.2875,613567,0.0,0.0,12,0,0,2,3,3.0,5,7,20,117.0,48.0,7,8,20,1590,1.1718611549586058,219.36361125996336
128,20,0,0,0,9.999999999999998,9,10.0,17.989270317550666,0,,3.5418268292573423,8,5.0,33.34591218794204,43,30.74418604651163,58.0,20,58.0,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,44261,1322,0,0.0,13219.999999999998,False,-0.15772306571518452,2,9.850000000000001,35888,173,0,0.0,3112.143764936265,False,-0.5271377278500223,6,9.440000000000003,38822,163,0,0.0,2932.2510617607586,False,-0.4912216107534112,0,0.2,140637,0,352,0.8,11737.761090155598,False,0.27299006451652463,33,25.073000000000008,-19605.0,1238,0,0.0,4384.78161462059,False,-1.1512982169530246,0,1.6580000000000001,176752,0,143,0.6,8294.0,False,0.0858739562886796,0,0.36200000000000004,132868,1150,419,1.0,62649.799016133344,False,-0.014406970832707982,0.30000000000000004,610595,0.0,0.0,12,0,0,6,7,7.0,5,11,16,172.0,96.0,11,9,16,1880,1.3137449210043997,220.67735618096776
129,16,0,0,0,9.999999999999998,9,10.0,17.989270317550666,0,,3.6022198274234434,7,4.428571428571429,32.48474521093652,41,25.365853658536587,57.99999999999999,20,58.0,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,44171,1331,0,0.0,13309.999999999998,False,-0.15846813583456132,6,9.908000000000001,35695,173,0,0.0,3112.143764936265,False,-0.5295750273726653,1,9.444,38796,163,0,0.0,2932.2510617607586,False,-0.49154995162174653,0,0.2,140926,0,354,0.7,11499.599804671527,False,0.2744664943550654,36,25.400000000000006,-23153.0,1238,0,0.0,4459.548146350223,False,-1.181801976981309,0,1.6580000000000004,176598,7,146,1.0,8695.393216476554,False,0.0861542598322755,0,0.3620000000000001,133142,1164,416,1.0,61940.243425530105,False,-0.014891851921959234,0.3375,607147,0.0,0.0,10,0,0,2,6,6.0,7,9,19,145.0,63.0,9,7,19,1570,1.2535846719983965,221.93094085296616
130,19,0,0,0,9.999999999999996,10,10.0,17.989270317550666,0,,3.6670352654418923,12,4.166666666666667,31.79485868568357,20,20.0,58.0,20,58.0,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,44071,1341,0,0.0,13409.999999999995,False,-0.15929599152275775,12,10.022,35262,173,0,0.0,3112.143764936265,False,-0.5350431656799418,0,9.443000000000001,38796,163,0,0.0,2932.2510617607586,False,-0.49154995162174653,0,0.2,140876,2,364,1.0,11580.662632119704,False,0.27438422177863775,20,25.56400000000001,-25815.0,1238,0,0.0,4539.789658617063,False,-1.204583494114864,0,1.6580000000000004,177062,0,145,0.7,8410.0,False,0.08808293265623406,0,0.36200000000000004,133438,1174,414,1.0,61339.164096992514,False,-0.014919101952085258,0.3375,604662,0.0,0.0,10,0,0,6,6,6.0,7,13,19,186.0,19.0,13,6,19,1260,1.441877032048069,223.37281788501423
131,19,0,0,0,9.999999999999998,11,10.0,17.989270317550666,0,,3.5990762457845893,9,2.888888888888889,31.44355207361719,10,20.0,58.0,11,58.0,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,43961,1352,0,0.0,13519.999999999998,False,-0.16020663277977382,8,10.090000000000002,34976,173,0,0.0,3112.143764936265,False,-0.5386549152316302,1,9.453000000000001,38773,163,0,0.0,2932.2510617607586,False,-0.49184040700527387,0,0.2,140850,1,374,1.0,11763.487551778613,False,0.2749525908512556,10,25.64400000000001,-28180.0,1238,0,0.0,4455.656392281321,False,-1.2254985037871833,0,1.6580000000000001,177700,0,134,0.0,7772.0,False,0.0899977790183261,0,0.3620000000000001,133238,1174,424,1.0,61506.73013442658,False,-0.015616712183505436,0.25,602290,0.0,0.0,8,0,0,2,4,4.0,5,7,23,90.0,40.0,7,12,23,748,1.1355950700235553,224.50841295503778
132,23,0,0,0,9.999999999999998,9,10.0,17.989270317550666,0,,3.5990762457845893,0,,32.94311306809887,90,37.977777777777774,58.0,20,58.0,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,43871,1361,0,0.0,13609.999999999998,False,-0.16095170289915062,0,10.082,34976,173,0,0.0,3112.143764936265,False,-0.5386549152316302,0,9.452000000000004,38773,163,0,0.0,2932.2510617607586,False,-0.49184040700527387,0,0.2,141160,0,370,0.1,12188.951835196582,False,0.2794946121020288,85,26.48400000000001,-34621.0,1238,0,0.0,4455.656392281321,False,-1.2814643733826234,0,1.6580000000000001,177808,6,133,1.0,7911.658678408593,False,0.09106522686550034,0,0.36200000000000004,130872,1238,425,1.0,65433.5739783064,False,-0.01803324876103325,0.2625,593811,0.0,0.0,9,0,0,2,3,3.0,6,8,21,125.0,65.0,8,15,21,1560,1.2989968450274318,225.80740980006522
133,21,0,0,0,9.999999999999998,11,10.0,17.989270317550666,0,,3.44232088844979,8,1.625,32.91219608233451,1,22.0,58.0,20,58.0,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,43761,1372,0,0.0,13719.999999999998,False,-0.1618623441561667,7,10.152000000000001,34722,173,0,0.0,3112.143764936265,False,-0.5418625529453674,1,9.462000000000002,38740,163,0,0.0,2932.2510617607586,False,-0.492257147338161,0,0.2,141169,0,377,0.8,12407.897923040111,False,0.2805240247594888,0,26.399000000000004,-37390.0,1238,0,0.0,4261.59325990084,False,-1.3063673308255386,0,1.6580000000000004,178272,0,131,0.6,7598.0,False,0.09290906580708673,0,0.3620000000000001,131546,1229,423,1.0,64983.08898518911,False,-0.015339513109226988,0.30000000000000004,591792,0.0,0.0,12,0,0,4,4,4.0,6,10,18,138.0,82.0,10,11,18,1292,1.29093538998859,227.0983451900538
