index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
108,27,0,0,0,10.0,20,10.0,14.79787979296064,10,8.5,24.356982546292958,7,18.0,34.94056165524934,5,46.0,47.0,11,47.0,0,2.9450000000000007,46706,7,60,1.0,957.8727875776384,False,0.3343778850651514,10,13.620000000000003,2365.0,1122,0,0.0,11220.0,False,-0.7744690478210458,0,0.2,42628,903,435,1.0,23957.772860680896,False,0.05382080416728643,0,18.056,-65027.88888888889,818,0,0.0,12104.665670641803,True,-2.1381287593802925,0,0.2,46782,838,668,1.0,43751.44655950006,False,0.017784744281627574,0,0.29900000000000004,72729,0,28,0.6,978.3357263469816,False,0.08538895109806839,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,94606,92,338,1.0,19100.531672282938,False,0.0490845949068971,0.575,405099,0.0,0.1,17,0,0,7,2,2.0,5,12,29,171.0,89.0,12,15,29,1073,3.460563666012604,660.0385696308222
109,29,0,0,0,10.0,20,10.0,15.733082017710721,37,20.972972972972972,23.98465026672184,4,12.0,34.94056165524934,0,,47.00000000000001,13,47.0,0,2.9450000000000007,47352,6,38,1.0,657.8571166730075,False,0.34840441611765804,5,13.660000000000002,2200.0,1133,0,0.0,11330.0,False,-0.7775798195752383,0,0.2,41900,930,441,1.0,25208.997044095304,False,0.051844890232113396,0,18.056,-65027.88888888889,818,0,0.0,12869.66109048737,True,-2.130747198727184,0,0.2,46734,832,678,1.0,43644.929824171624,False,0.01628368632461396,0,0.29900000000000004,72729,0,28,0.0,978.3357263469816,False,0.08538895109806839,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,95217,82,335,1.0,18610.12605573045,False,0.05276898389316625,0.5,405415,0.0,0.1,18,0,0,5,1,1.0,4,9,39,147.0,101.0,9,20,39,1595,3.3336254520108923,663.3721950828331
110,39,0,0,0,10.0,20,10.0,15.733082017710721,0,,25.94081301878743,29,34.0,36.10816811513652,23,43.0,47.0,7,47.0,0,2.945000000000001,47222,9,48,1.0,845.1879368501146,False,0.3473768832449607,0,13.655000000000001,2130.0,1140,0,0.0,11400.0,False,-0.7785696105879358,0,0.2,42886,920,422,1.0,25421.45855022216,False,0.07292310153057006,0,18.056,-65027.88888888889,818,0,0.0,12869.66109048737,True,-2.130747198727184,0,0.2,46737,851,665,1.0,46087.56367555389,False,0.03443300776448966,0,0.29900000000000004,72729,0,28,0.0,1011.0287072238226,False,0.08563127210430066,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,94557,95,338,1.0,19316.275970937968,False,0.04967756801737445,0.5,405544,0.0,0.1,14,0,0,6,0,0.0,6,12,33,201.0,149.0,12,27,33,2504,3.429434240970295,666.8016293238034
111,33,0,0,0,10.0,20,10.0,15.281800374317108,15,8.666666666666666,26.442341742770793,9,33.888888888888886,36.10816811513652,0,,47.0,10,47.0,0,2.9450000000000007,47112,10,58,1.0,986.3444217103922,False,0.3462620460636068,15,13.805000000000001,1825.0,1149,0,0.0,11490.0,False,-0.785922343825118,0,0.2,43061,925,423,1.0,25320.77590343537,False,0.07532880373070522,0,18.056,-65027.88888888889,818,0,0.0,12500.512706191394,True,-2.13430916931941,0,0.2,46704,842,675,1.0,46637.46522513016,False,0.038019695404030246,0,0.29900000000000004,72457,0,36,0.8,1299.894052144915,False,0.08374020910896354,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000002,95027,85,338,1.0,18955.194289786603,False,0.05259306371577509,0.6,405469,0.0,0.1,15,0,0,9,3,3.0,5,14,38,207.0,87.0,14,19,38,975,3.6251812650007196,670.4268105888041
112,38,0,0,0,10.0,20,10.0,14.952888173748274,10,8.0,26.442341742770793,0,,36.42621109449928,6,44.0,47.0,7,47.0,0,2.9450000000000007,47052,10,63,1.0,1042.0319549461412,False,0.34535267604064,5,13.840000000000002,1670.0,1159,0,0.0,11590.0,False,-0.7888917168632109,0,0.2,42981,925,433,1.0,25280.955535336907,False,0.07340070569432347,0,18.056,-65027.88888888889,818,0,0.0,12231.462526126088,True,-2.136905276657259,0,0.2,46968,832,679,1.0,46733.42566315031,False,0.042644502232132016,0,0.29900000000000004,72457,0,36,0.0,1311.3435994019742,False,0.08382507337455875,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,95092,81,341,1.0,18977.52309865444,False,0.05336020818596554,0.5,405503,0.0,0.1,14,0,0,7,1,1.0,8,15,37,245.0,120.0,15,23,37,833,3.2064012850169092,673.633211873821
113,37,0,0,0,10.0,20,10.0,14.90402158666889,34,14.617647058823527,26.493032343311064,1,33.0,35.559454108275276,36,32.333333333333336,47.0,7,47.0,0,2.9450000000000007,47274,10,59,1.0,979.3372736134645,False,0.350744284290793,20,14.035000000000002,1245.0,1169,0,0.0,11690.0,False,-0.7994966205706853,0,0.2,42517,949,442,1.0,25853.836781492268,False,0.06997410920425592,0,18.056,-65027.88888888889,818,0,0.0,12191.489657895152,True,-2.1372909811251173,0,0.2,47199,823,683,1.0,46090.872774497024,False,0.041306240731247765,0,0.29900000000000004,73357,0,6,0.0,213.35672464965165,False,0.08902840822919178,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,94257,107,344,1.0,19972.861589585453,False,0.04996253935510339,0.5,405132,0.0,0.1,17,0,0,8,4,4.0,7,15,30,225.0,111.0,15,22,30,2048,3.475794809986837,677.1090066838078
114,30,0,0,0,10.0,20,10.0,14.766671628380745,5,9.0,27.28777950379281,19,32.1578947368421,34.29412670538157,19,24.105263157894736,46.99999999999999,10,47.0,0,2.9450000000000007,47164,11,69,1.0,1128.9003423582715,False,0.34974831512624466,5,14.065000000000001,1105.0,1178,0,0.0,11780.0,False,-0.8021831961765787,0,0.2,43083,944,433,1.0,25755.34654233371,False,0.07994660680008606,0,18.056,-65027.88888888889,818,0,0.0,12079.13739201545,True,-2.1383750857401127,0,0.2,47038,822,685,1.0,45922.03154530407,False,0.037668116052240304,5,0.34900000000000003,73185,0,10,1.0,342.94126705381575,False,0.08743915671272369,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,94269,116,344,1.0,20146.118697824262,False,0.05095594763365454,0.625,405127,0.0,0.1,20,0,0,5,2,1.4545454545454546,6,11,33,168.0,73.0,11,19,33,1409,3.0522485859692097,680.161255269777
115,33,0,0,0,10.0,20,10.0,15.130361663440356,28,17.642857142857142,27.334263120504108,1,33.0,34.29412670538157,0,,47.0,7,47.0,0,2.9450000000000007,47508,12,56,1.0,967.3002531526599,False,0.3571915422803747,5,14.110000000000001,960.0,1187,0,0.0,11870.0,False,-0.8050111704985718,0,0.2,42622,962,442,1.0,26637.15221949244,False,0.07955876548199899,0,18.056,-65027.88888888889,818,0,0.0,12376.63584069421,True,-2.1355044766016014,0,0.2,47005,813,695,1.0,46057.17397721003,False,0.038180601094088475,0,0.3440000000000001,73185,0,10,0.0,342.94126705381575,False,0.08743915671272369,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000002,94598,106,347,1.0,19944.177430770447,False,0.05325270907794107,0.5,405161,0.0,0.1,14,0,0,10,1,1.0,4,14,34,221.0,130.0,14,19,34,1016,2.240484045993071,682.4017393157701
116,34,0,0,0,10.0,20,10.0,15.05317499470685,26,14.461538461538462,26.799026787681914,4,12.0,33.05710692412203,26,25.692307692307693,46.99999999999999,13,47.0,0,2.9450000000000007,47448,12,61,1.0,1038.2436746771177,False,0.35649788855910625,21,14.315000000000001,797.0,1197,0,0.0,11970.0,False,-0.8082067814824241,0,0.2,42294,978,448,1.0,26727.969145704796,False,0.07410522545934606,0,18.056,-65027.88888888889,818,0,0.0,12313.497145670204,True,-2.13611371176143,0,0.2,47497,807,687,1.0,44337.04707453114,False,0.032724414261697254,0,0.3440000000000001,73313,0,2,0.0,66.11421384824406,False,0.08728478619176565,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,94541,122,344,1.0,20200.967044742887,False,0.053971813123812204,0.5,405173,0.0,0.1,18,0,0,9,1,1.0,7,16,29,189.0,100.0,16,18,29,1567,2.4689715550048277,684.8707108707749
117,29,0,0,0,10.0,20,10.0,14.90749874510278,5,9.0,26.974297407309134,3,33.0,33.05710692412203,0,,46.99999999999999,11,47.0,0,2.9450000000000007,47373,14,66,1.0,1123.8949171767836,False,0.35558800538979085,0,14.294000000000002,717.0,1205,0,0.0,12050.0,False,-0.8093379712112214,0,0.2,42348,973,455,1.0,26778.30159931066,False,0.07563300010913826,0,18.056,-65027.88888888889,818,0,0.0,12194.333973494075,True,-2.137263535878302,0,0.2,47431,799,697,1.0,44593.267154553054,False,0.033645135896061704,0,0.3440000000000001,73280,0,3,0.1,99.1713207723661,False,0.08704061283148315,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,95058,112,343,1.0,19823.395975501666,False,0.05727766070476142,0.5125,405490,0.0,0.1,18,0,0,9,0,0.0,5,14,28,222.0,89.0,14,15,28,861,3.294579094974324,688.1652899657493
118,28,0,0,0,10.0,20,10.0,14.753645688880288,5,9.0,27.097870588211485,2,33.0,33.44626661999457,6,44.0,46.99999999999999,9,47.0,0,2.945000000000001,47263,15,76,1.0,1271.277072354902,False,0.354561198387417,5,14.344000000000003,577.0,1214,0,0.0,12140.0,False,-0.8120245468171149,0,0.2,42369,968,463,1.0,26827.843109178037,False,0.07651629847908098,0,18.056,-65027.88888888889,818,0,0.0,12068.482173504077,True,-2.1384778996128153,0,0.2,47662,790,701,1.0,44853.15066530326,False,0.03899575043214486,0,0.3440000000000001,73247,0,4,0.1,133.78506647997827,False,0.08680797730795452,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,95217,108,344,1.0,19780.19679495941,False,0.058661587557585014,0.5125,405618,0.0,0.1,16,0,0,8,1,1.0,6,14,22,177.0,42.0,14,14,22,953,2.3907560509978794,690.5560460167471
119,22,0,0,0,10.0,20,10.0,16.836313005578837,48,24.333333333333332,27.35512246054928,4,33.0,32.573102764071976,8,16.0,47.0,8,47.0,0,2.9450000000000007,48311,17,38,1.0,809.7798942119958,False,0.3776728584346031,0,14.339000000000002,497.0,1222,0,0.0,12220.0,False,-0.8131557365459121,0,0.2,41333,1006,469,1.0,29766.88331760992,False,0.084882505283974,0,18.056,-65027.88888888889,818,0,0.0,13772.10403856349,True,-2.1220393853411395,0,0.2,47724,782,703,1.0,44290.597007292134,False,0.03574518224148469,0,0.3440000000000001,73181,0,6,0.2,195.43861658443186,False,0.08628656806149332,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000002,95465,106,346,1.0,19714.74889299163,False,0.06082989481075123,0.525,405794,0.0,0.1,21,0,0,4,0,0.0,5,9,23,146.0,48.0,9,13,23,2004,1.6511386780184694,692.2071846947656
120,23,0,0,0,10.0,20,10.0,16.836313005578837,0,,26.718376729824556,5,16.2,32.01643433641384,5,16.0,47.00000000000001,9,47.0,0,2.9450000000000007,48201,18,48,1.0,988.1430242677842,False,0.3770841184393511,0,14.339000000000002,407.0,1231,0,0.0,12310.0,False,-0.8144283249908091,0,0.2,41414,996,474,1.0,29433.47832349336,False,0.08322859164280132,0,18.056,-65027.88888888889,818,0,0.0,13772.10403856349,True,-2.1220393853411395,0,0.2,47804,772,708,1.0,43294.22234560555,False,0.02954595708148441,0,0.3440000000000001,73100,0,11,0.5,352.1807777005522,False,0.08624759685804916,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,95808,101,347,1.0,19542.6598679778,False,0.06341800644610765,0.5625,406017,0.0,0.1,16,0,0,5,0,0.0,6,11,20,144.0,66.0,11,12,20,784,2.1247085829963908,694.331893277762
121,20,0,0,0,10.0,20,10.0,17.264938814062457,22,21.136363636363637,26.718376729824556,0,,32.44757923910221,5,44.0,47.00000000000001,7,47.0,0,2.9450000000000007,48516,19,41,1.0,897.8624913765608,False,0.38471568240966836,5,14.389000000000003,262.0,1240,0,0.0,12400.0,False,-0.8172562993128022,0,0.2,40949,1008,484,1.0,30334.752661810046,False,0.08295141323295045,0,18.056,-65027.88888888889,818,0,0.0,14122.71994990309,True,-2.118656237483835,0,0.2,47804,762,718,1.0,43656.7649618017,False,0.032233129960877155,0,0.3440000000000001,73320,0,6,0.0,194.68547543461327,False,0.08834152713862413,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,95917,96,350,1.0,19564.967606953815,False,0.06462822238930034,0.5,406051,0.0,0.1,12,0,0,6,1,1.0,5,11,20,138.0,27.0,11,9,20,1174,1.3132642750279047,695.6451575527899
122,20,0,0,0,10.0,20,10.0,16.588264147828244,33,12.515151515151516,26.797058991795435,1,33.0,32.976389405775016,6,44.0,47.00000000000001,0,,0,2.9450000000000007,48446,16,51,1.0,1006.0014715392405,False,0.3842651716798061,33,14.714000000000002,-367.0,1253,0,0.0,12530.0,False,-0.8332060744888437,0,0.2,40569,1031,493,1.0,30313.45041936607,False,0.0754125054939024,0,18.056,-65027.88888888889,818,0,0.0,13569.200072923504,True,-2.123997237493287,0,0.2,47804,752,728,1.0,44158.19984923438,False,0.03594977503953845,0,0.3440000000000001,73551,0,1,0.1,32.976389405775016,False,0.0905672891977659,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,95653,92,360,1.0,19953.827825331304,False,0.06392749929661323,0.5125,404939,0.0,0.1,10,0,0,7,4,4.0,2,9,21,150.0,63.0,9,11,21,497,1.642455562017858,697.2876131148078
123,21,0,0,0,10.000000000000002,20,10.0,15.858353062298704,20,8.25,29.372113088986314,51,33.0,33.370971401852856,12,37.25,47.00000000000001,0,,0,2.9450000000000007,48326,18,61,1.0,1147.359536800221,False,0.3828703873872377,20,14.881000000000004,-10506.0,1261,0,0.0,12610.000000000002,False,-1.1188032012669324,0,0.2,42087,1041,452,1.0,29784.740654074765,False,0.09960574176999075,0,18.056,-65027.88888888889,818,0,0.0,12972.13280496034,True,-2.129758433100635,0,0.2,47939,742,735,1.0,46321.77189238969,False,0.05398745806568302,8,0.42400000000000004,71871,41,10,1.0,1537.9663506669674,False,0.0768179189322762,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000002,95206,94,370,1.0,20526.87131177417,False,0.062311127341912444,0.625,394206,0.0,0.1,9,0,0,5,10,498.5166666666666,3,8,28,129.0,69.0,8,13,28,1938,1.4355034239706583,698.7231165387784
124,28,0,0,1,10.000000000000002,12,10.0,16.51832210362415,16,25.0,27.523671958984245,37,22.0,33.00988295763963,24,31.25,47.00000000000001,0,,0,2.9450000000000007,48646,16,55,1.0,1068.5077156993284,False,0.39080495059103704,0,14.861,-63842.72222222222,1265,0,0.0,12650.000000000002,True,-2.626586415039796,0,0.2,42501,1047,425,1.0,28992.24382506279,False,0.09994831742891262,0,18.056,-65027.88888888889,818,0,0.0,13511.987480764556,True,-2.1245492907581656,0,0.2,47215,769,743,1.0,45692.04677398513,False,0.03858731932450669,12,0.536,72099,31,10,1.0,1183.332660304908,False,0.07756924797877869,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,94456,108,380,1.0,21425.067359425084,False,0.05928037710093908,0.625,404200,0.0,0.2,8,0,0,8,8,8834.226936026937,6,14,29,226.0,87.0,14,14,29,1384,3.6083428009878844,702.3314593397663
125,29,0,0,0,10.000000000000002,7,10.0,16.51832210362415,0,,27.523671958984245,0,,32.89898229487357,29,32.41379310344828,47.00000000000001,0,,0,2.9450000000000007,48576,13,65,1.0,1203.6909367355697,False,0.390736841954916,0,14.861,-63842.72222222222,1265,0,0.0,12650.000000000002,True,-2.626586415039796,0,0.2,42501,1037,435,1.0,29102.29732361639,False,0.1010102408778455,0,18.056,-65027.88888888889,818,0,0.0,13511.987480764556,True,-2.1245492907581656,0,0.2,47585,759,743,1.0,45334.4108619601,False,0.04142140933588372,9,0.6140000000000001,72345,21,10,1.0,906.986934087405,False,0.07916768162476959,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,93516,127,390,1.0,22508.170751448946,False,0.0552671190004782,0.625,403806,0.0,0.2,5,0,0,12,10,15438.131554580898,2,14,33,211.0,106.0,14,15,33,440,1.95551353902556,704.2869728787919
126,33,0,0,0,10.000000000000002,6,10.0,16.51832210362415,0,,27.56459812495588,1,33.0,31.658504527662878,38,27.07894736842105,47.000000000000014,10,47.0,0,2.945000000000001,48516,9,75,1.0,1328.8741577718113,False,0.3908101320348946,0,14.861,-63842.72222222222,1265,0,0.0,12650.000000000002,True,-2.626586415039796,0,0.2,42534,1027,444,1.0,29202.99836790241,False,0.10261876537016495,0,18.056,-65027.88888888889,818,0,0.0,13511.987480764556,True,-2.1245492907581656,0,0.2,47850,749,747,1.0,44294.78687775612,False,0.03764406651365385,22,0.8250000000000002,72021,12,10,1.0,647.3602227760994,False,0.07244033489560986,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,92957,155,390,1.0,23237.068201787755,False,0.053307556186798194,0.625,403161,0.0,0.2,10,0,0,11,11,21823.374537037038,5,16,30,243.0,82.0,16,17,30,828,2.0451930590206757,706.3321659378125
127,30,0,0,0,10.000000000000002,13,10.0,16.88614040479595,12,23.0,27.56459812495588,0,,31.555329376543952,1,15.0,47.00000000000001,9,47.0,0,2.9450000000000007,48662,12,73,1.0,1352.6882495501043,False,0.3952757027452576,0,14.861000000000004,-63842.72222222222,1265,0,0.0,12650.000000000002,True,-2.626586415039796,0,0.2,42258,1029,454,1.0,29890.166025265,False,0.10392301927192292,0,18.056,-65027.88888888889,818,0,0.0,13812.862851123085,True,-2.1216460971733246,0,0.2,47865,739,756,1.0,44226.06702300962,False,0.037357074201796785,0,0.8030000000000002,72021,2,20,1.0,686.2357837807908,False,0.07272848130526238,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000002,93365,146,391,1.0,22984.07808897542,False,0.056142935290912965,0.625,403454,0.0,0.2,12,0,0,8,4,10644.453703703704,6,14,23,222.0,107.0,14,16,23,844,1.7137476620264351,708.045913599839
128,23,0,0,0,10.000000000000002,14,10.0,16.88614040479595,0,,27.56459812495588,0,,31.555329376543952,0,,47.00000000000001,0,,0,2.9450000000000007,48522,16,83,1.0,1561.5496535980637,False,0.3942698121319825,0,14.861,-63842.72222222222,1265,0,0.0,12650.000000000002,True,-2.626586415039796,0,0.2,42258,1019,464,1.0,29996.9506024666,False,0.10495340038660894,0,18.056,-65027.88888888889,818,0,0.0,13812.862851123085,True,-2.1216460971733246,0,0.2,47865,729,766,1.0,44265.974335525505,False,0.03765286797359472,0,0.8030000000000002,72021,0,22,0.2,694.2172462839669,False,0.07278764005962214,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,93365,136,401,1.0,23138.52479520998,False,0.05692074572288302,0.525,403314,0.0,0.2,6,0,0,7,4,11708.499074074074,1,8,21,129.0,42.0,8,15,21,140,1.406238955038134,709.4521525548771
129,21,0,0,0,10.000000000000002,10,10.0,16.68425999006062,5,9.0,27.609360118119262,1,33.0,31.555329376543952,0,,47.00000000000001,0,,0,2.9450000000000007,48467,16,88,1.0,1628.2148791253346,False,0.39365706398469114,0,14.861,-63842.72222222222,1265,0,0.0,12650.000000000002,True,-2.626586415039796,0,0.2,42246,1014,473,1.0,29977.06696579188,False,0.10452996030136127,0,18.056,-65027.88888888889,818,0,0.0,13647.724671869588,True,-2.1232395413361016,0,0.2,47865,719,776,1.0,44338.065521125856,False,0.03818720923482653,0,0.8030000000000002,71988,0,23,0.1,725.7725756605109,False,0.07253233549512676,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,93365,126,411,1.0,23292.971501444543,False,0.057698556154853066,0.5125,403214,0.0,0.2,6,0,0,9,5,13305.56712962963,1,10,23,105.0,30.0,10,11,23,178,1.7289576070033945,711.1811101618805
130,23,0,0,0,10.000000000000002,11,10.0,16.63046185235916,15,16.0,28.639427661273757,21,34.0,31.240683324424445,3,16.0,47.00000000000001,0,,0,2.9450000000000007,48597,17,83,1.0,1550.3283337458104,False,0.39623212485147213,0,14.861,-63842.72222222222,1265,0,0.0,12650.000000000002,True,-2.626586415039796,0,0.2,42720,1019,462,1.0,30177.85620706246,False,0.11561480766396293,0,18.056,-65027.88888888889,818,0,0.0,13603.717795229793,True,-2.1236641705830794,0,0.2,47151,730,786,1.0,45461.959285727455,False,0.03593316793951399,0,0.8030000000000002,72036,0,20,0.0,624.8136664884889,False,0.07249557996448516,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,93317,119,421,1.0,23504.641315606514,False,0.05828108193551016,0.5,403104,0.0,0.2,7,0,0,9,3,7664.126666666666,2,11,20,153.0,51.0,11,12,20,1112,1.93336567300139,713.1144758348819
131,20,0,0,0,10.0,10,10.0,16.63046185235916,0,,28.639427661273757,0,,32.19964515311528,10,45.0,47.00000000000001,0,,0,2.9450000000000007,48497,17,93,1.0,1716.632952269402,False,0.3957556764835468,0,14.861,-63842.72222222222,1265,0,0.0,12650.0,True,-2.626586415039796,0,0.2,42720,1009,472,1.0,30297.945865151607,False,0.11677357158855613,0,18.056000000000004,-65027.88888888889,818,0,0.0,13603.717795229793,True,-2.1236641705830794,0,0.2,47601,720,786,1.0,45929.309006465715,False,0.04606799050124311,0,0.8030000000000002,72036,0,20,0.0,643.9929030623056,False,0.07263773683671557,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000002,92867,119,431,1.0,24088.75777322072,False,0.056690258016078854,0.5,403004,0.0,0.2,7,0,0,5,5,20753.88472222222,4,9,24,152.0,48.0,9,11,24,550,1.7731421379721723,714.8876179728541
132,24,0,0,0,10.0,6,10.0,16.63046185235916,0,,28.639427661273757,0,,33.047778543864446,10,44.0,47.00000000000001,0,,0,2.9450000000000007,48437,13,103,1.0,1842.9375707929937,False,0.39584482298002016,0,14.861,-63842.72222222222,1265,0,0.0,12650.0,True,-2.626586415039796,0,0.2,42720,999,482,1.0,30418.035523240753,False,0.11793233551314934,0,18.056,-65027.88888888889,818,0,0.0,13603.717795229793,True,-2.1236641705830794,0,0.2,47821,710,791,1.0,46474.78646770114,False,0.05337236849373787,0,0.8030000000000002,72256,0,15,0.0,495.71667815796667,False,0.07479999909690453,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,92427,119,441,1.0,24659.685646719874,False,0.055133737128813,0.5,402944,0.0,0.2,5,0,0,5,6,23414.998148148148,6,11,25,153.0,54.0,11,13,25,500,1.7970668280031532,716.6846848008572
133,25,0,0,0,10.000000000000002,7,10.0,17.14218952438417,15,23.0,28.639427661273757,0,,32.116062291453396,23,27.043478260869566,47.00000000000001,7,47.0,0,2.9450000000000007,48712,10,98,1.0,1779.934573389649,False,0.4027308980711751,0,14.861,-63842.72222222222,1265,0,0.0,12650.000000000002,True,-2.626586415039796,0,0.2,42375,1004,492,1.0,31301.356691828398,False,0.1197977217552627,0,18.056,-65027.88888888889,818,0,0.0,14022.311030946252,True,-2.119625098873283,0,0.2,48261,700,791,1.0,45451.40463543127,False,0.05230961958130447,0,0.8030000000000002,72438,0,2,0.0,64.23212458290679,False,0.07429980228129275,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,92134,132,444,1.0,25107.32022247185,False,0.05443691378419186,0.5,403203,0.0,0.2,9,0,0,7,5,12773.544444444446,5,12,20,189.0,92.0,12,13,20,1366,1.641804434999358,718.3264892358566
134,20,0,0,0,10.000000000000002,7,10.0,17.651464199791135,16,23.0,27.99981873083546,6,15.5,34.19882621022792,31,43.16129032258065,47.00000000000001,0,,0,2.945000000000001,49010,7,92,1.0,1693.9347063807845,False,0.4099422344727352,0,14.861,-63842.72222222222,1265,0,0.0,12650.000000000002,True,-2.626586415039796,0,0.2,42100,1010,496,1.0,31715.888932283437,False,0.11849057212053189,0,18.056000000000004,-65027.88888888889,818,0,0.0,14438.89771542915,True,-2.1156053886906925,0,0.2,49566,691,770,1.0,45680.9709248828,False,0.07335653980908714,0,0.8030000000000002,72378,0,7,0.5,239.39178347159543,False,0.07470864673924217,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,90796,153,454,1.0,26570.420410164876,False,0.04832861824363116,0.5625,403133,0.0,0.2,8,0,0,8,4,9580.408333333333,3,11,19,172.0,42.0,11,9,19,1869,1.5312749189906754,719.8577641548472
135,19,0,0,0,10.000000000000002,10,10.0,18.095614660371858,15,23.0,27.99981873083546,0,,33.719777783300096,4,16.0,47.00000000000001,0,,0,2.945000000000001,49255,7,87,1.0,1644.3184754523515,False,0.4161692044265201,0,14.861,-63842.72222222222,1265,0,0.0,12650.000000000002,True,-2.626586415039796,0,0.2,41755,1015,506,1.0,32534.95715808018,False,0.11973597165155145,0,18.056000000000004,-65027.88888888889,818,0,0.0,14802.21279218418,True,-2.1120997045967966,0,0.2,49566,681,780,1.0,45369.30322667302,False,0.07104645280524931,0,0.8030000000000002,72442,0,3,0.0,101.1593333499003,False,0.07463280362114133,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000002,90732,147,464,1.0,26764.807334145116,False,0.048662950022386124,0.5,403033,0.0,0.2,6,0,0,6,5,18093.771296296298,4,10,19,95.0,42.0,10,9,19,509,2.434679161000531,722.2924433158478
