index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,spot_market_quantity_06Ran@3,spot_market_loss_06Ran@3,balance_06Ran@3,inventory_06Ran@3_input,inventory_06Ran@3_output,productivity_06Ran@3,assets_06Ran@3,bankrupt_06Ran@3,score_06Ran@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
106,20,0,0,0,10.0,20,10.0,2.7925712591709666,4,1.0,31.609063373729178,5,40.0,58.23631444329385,0,,50.00000000000002,20,50.0,0,3.1700000000000004,26480,1103,0,0.0,11030.0,False,-0.30129716981132076,4,3.4260000000000006,26340,1037,0,0.0,10370.0,False,-0.3115609713487072,0,0.3350000000000001,78234,0,213,0.4,6732.730498604315,False,0.3012544491110072,0,1.8920000000000001,58657,48,0,0.0,134.0434204402064,False,-0.06354715096365585,0,0.2,91494,0,0,0.0,0.0,False,0.014525858245365031,0,2.6480000000000006,99811,0,11,0.5,640.5994588762323,False,0.11030005022440921,8,9.631000000000002,76261,382,0,0.0,22246.272117338252,False,-0.2491868776427652,0,1.5590000000000004,111711,0,61,0.0,3050.0000000000014,False,-0.027065110923994294,0.1125,568988,0.0,0.0,8,0,0,8,3,3.0,6,14,20,168.0,48.0,14,6,20,1000,1.396991698013153,168.3533307450125
107,20,0,0,0,10.0,20,10.0,3.0480529552144766,5,6.0,32.31701360133443,5,41.0,58.23631444329385,0,,50.00000000000002,20,50.0,5,3.2200000000000006,26300,1111,0,0.0,11110.0,False,-0.3043544723969252,0,3.4220000000000006,26220,1049,0,0.0,10490.0,False,-0.31287124388539483,0,0.3350000000000001,78409,0,213,0.5,6883.523897084234,False,0.30524744372485796,0,1.8920000000000001,58657,48,0,0.0,146.30654185029488,False,-0.06344937296201267,0,0.2,91494,0,0,0.0,0.0,False,0.014525858245365031,0,2.6480000000000006,99606,0,16,0.5,931.7810310927016,False,0.10964129463703477,9,9.713000000000001,76132,382,0,0.0,22246.272117338252,False,-0.25029525837584304,0,1.5590000000000004,112261,0,50,0.0,2500.000000000001,False,-0.024702283779836062,0.125,569079,0.0,0.0,9,0,0,7,3,3.0,7,14,23,193.0,73.0,14,6,23,955,1.2496247239760123,169.6029554689885
108,23,0,0,0,10.0,20,10.0,2.897792444295943,5,1.2,32.98811196227793,5,41.0,57.5854390791021,11,50.90909090909091,50.00000000000002,10,50.0,1,3.225000000000001,26166,1122,0,0.0,11220.0,False,-0.3060796645702306,4,3.462,26030,1058,0,0.0,10580.0,False,-0.3160377358490566,0,0.3350000000000001,78608,0,213,0.5,7026.467847965198,False,0.3095605722301838,0,1.8920000000000001,58657,48,0,0.0,139.09403732620527,False,-0.06350688069235517,0,0.2,91494,0,0,0.0,0.0,False,0.014525858245365031,0,2.648000000000001,99961,0,10,0.5,575.854390791021,False,0.1116043554887288,10,9.804,75422,393,0,0.0,22631.077558087127,False,-0.2547425052923585,0,1.5590000000000004,112261,0,50,0.0,2500.000000000001,False,-0.024702283779836062,0.125,568599,0.0,0.0,8,0,0,10,4,4.0,4,14,24,187.0,76.0,14,9,24,965,1.1740133480052464,170.77696881699376
109,24,0,0,0,10.0,20,10.0,2.7081210423264066,12,1.8333333333333333,33.3162076544834,6,36.5,56.612661493248616,17,50.23529411764706,50.00000000000002,15,50.0,8,3.3040000000000007,25872,1130,0,0.0,11300.0,False,-0.3116264849755416,4,3.498,25806,1070,0,0.0,10700.0,False,-0.3196191474493361,0,0.3350000000000001,78791,2,218,1.0,7268.349510762034,False,0.3144074176813697,1,1.9020000000000001,58639,48,0,0.0,129.9898100316675,False,-0.06386651190393991,0,0.2,91494,0,0,0.0,0.0,False,0.014525858245365031,7,2.718000000000001,100196,0,6,0.6,339.6759689594917,False,0.11290071392353129,5,9.844000000000001,75377,393,0,0.0,22248.775966846708,False,-0.2567715362378349,0,1.5590000000000004,111907,7,50,1.0,2896.288630452741,False,-0.026041411207307002,0.325,568082,0.0,0.0,9,0,0,9,9,9.0,6,15,24,184.0,43.0,15,9,24,1595,1.4758024479961023,172.25277126498986
110,24,0,0,0,10.0,20,10.0,2.6401294127560826,8,2.125,33.3162076544834,0,,56.612661493248616,0,,50.000000000000014,20,50.0,7,3.3660000000000005,25598,1139,0,0.0,11390.0,False,-0.31662735849056606,1,3.5040000000000004,25672,1081,0,0.0,10810.0,False,-0.32134433962264153,0,0.3350000000000001,78774,0,228,1.0,7596.095345222215,False,0.31674955225902357,0,1.9010000000000002,58639,48,0,0.0,126.72621181229196,False,-0.06389253367289952,0,0.2,91494,0,0,0.0,0.0,False,0.014525858245365031,0,2.711000000000001,100196,0,6,0.0,339.6759689594917,False,0.11290071392353129,8,9.919,75265,393,0,0.0,22248.775966846708,False,-0.2577338512929102,0,1.5590000000000004,112507,0,45,0.7,2250.0000000000005,False,-0.02366263983640644,0.2125,568145,0.0,0.0,8,0,0,11,6,6.0,3,14,23,231.0,80.0,14,10,23,800,1.2242518609855324,173.4770231259754
111,23,0,0,0,10.0,20,10.0,2.6401294127560826,0,,32.67018934815491,2,14.0,57.454855128654515,8,69.625,50.000000000000014,20,50.0,0,3.3590000000000004,25508,1148,0,0.0,11480.0,False,-0.31761006289308175,0,3.5030000000000006,25562,1092,0,0.0,10920.0,False,-0.32254542278127185,0,0.3350000000000001,78788,0,227,0.0,7416.132982031166,False,0.31553790510158947,1,1.9110000000000003,58621,48,0,0.0,126.72621181229196,False,-0.06417957381067878,0,0.2,91494,0,0,0.0,0.0,False,0.014525858245365031,2,2.7310000000000008,100617,0,2,0.2,114.90971025730903,False,0.11632279401145056,10,10.011000000000001,74553,401,0,0.0,23039.39690659046,False,-0.26045487899493724,0,1.5590000000000004,113007,0,35,0.0,1750.0000000000005,False,-0.021514615159898956,0.025,568150,0.0,0.0,9,0,0,8,4,3.6666666666666665,4,12,19,154.0,46.0,12,11,19,1154,1.266119615000207,174.7431427409756
112,19,0,0,0,10.0,20,10.0,2.5509125573327895,10,2.0,33.29325295536143,5,40.0,58.40708055868809,10,69.0,50.00000000000002,10,50.0,6,3.4190000000000005,25256,1158,0,0.0,11580.0,False,-0.32202131376659676,4,3.5430000000000006,25362,1102,0,0.0,11020.0,False,-0.3258211041229909,0,0.3350000000000001,78968,0,232,1.0,7724.034685643852,False,0.32086331057458944,0,1.9100000000000004,58621,48,0,0.0,122.44380275197389,False,-0.06421371890197596,0,0.2,91494,0,0,0.0,0.0,False,0.014525858245365031,8,2.8090000000000006,100675,0,5,0.5,292.0354027934404,False,0.11794794754498268,10,10.101,74407,401,0,0.0,23421.239304033923,False,-0.26006891162152695,0,1.5590000000000006,112317,0,45,1.0,2250.000000000001,False,-0.02529513859055213,0.3125,567100,0.0,0.0,5,0,0,5,6,5.8,4,9,20,136.0,53.0,9,10,20,400,1.1098816280136816,175.85302436898928
113,20,0,0,0,10.0,20,10.0,2.4332293345611467,6,1.1666666666666667,33.534868289393955,6,35.666666666666664,59.22566081473501,3,89.0,50.000000000000014,20,50.0,1,3.4230000000000005,25171,1164,0,0.0,11640.0,False,-0.32322239692522714,5,3.5890000000000004,25093,1116,0,0.0,11160.0,False,-0.33016684136967156,0,0.3350000000000001,79161,0,233,0.6,7813.624311428792,False,0.3246553470110254,1,1.92,58603,48,0,0.0,116.79500805893504,False,-0.0645457987843935,0,0.2,91494,0,0,0.0,0.0,False,0.014525858245365031,0,2.801000000000001,100728,0,8,0.6,473.80528651788006,False,0.11954340729241268,10,10.191,74010,404,0,0.0,23927.166969152942,False,-0.26130648458941386,0,1.5590000000000004,112817,0,35,0.0,1750.0000000000005,False,-0.023147113914044646,0.15,567077,0.0,0.0,8,0,0,6,6,6.0,4,10,13,138.0,45.0,10,10,13,1167,1.0412064800038934,176.89423084899317
114,13,0,0,0,10.0,20,10.0,2.3432354040743686,5,1.2,33.17341126074842,1,14.0,57.94771508245861,20,51.5,50.000000000000014,9,50.0,0,3.422,25061,1175,0,0.0,11750.0,False,-0.32442348008385746,5,3.634000000000001,24874,1125,0,0.0,11250.0,False,-0.33396663172606567,0,0.3350000000000001,79155,0,238,0.5,7895.271880058125,False,0.32521067055811875,1,1.9290000000000003,58585,48,0,0.0,112.47529939556969,False,-0.06486728141578113,0,0.2,91494,0,0,0.0,0.0,False,0.014525858245365031,12,2.921000000000001,101056,0,1,0.1,57.94771508245861,False,0.12087480991685037,9,10.271,73087,414,0,0.0,23990.354044137865,False,-0.26896553690247166,0,1.5590000000000004,112577,0,45,1.0,2250.0000000000005,False,-0.023061192926984345,0.2,565889,0.0,0.0,5,0,0,4,7,6.2,2,6,8,72.0,36.0,6,7,8,200,0.5102126309648156,177.404443479958
115,8,0,0,0,10.0,20,10.0,2.3664981670975274,7,2.5714285714285716,32.78716444324968,1,14.0,57.94771508245861,0,,50.000000000000014,9,50.0,7,3.492000000000001,24760,1187,0,0.0,11870.0,False,-0.3296864081062194,0,3.6290000000000004,24794,1133,0,0.0,11330.0,False,-0.3348401467505241,0,0.3350000000000001,79137,0,245,0.7,8032.855288596172,False,0.326020629324309,1,1.9380000000000002,58567,48,0,0.0,113.59191202068132,False,-0.06514541842462261,0,0.2,91494,0,0,0.0,0.0,False,0.014525858245365031,0,2.9090000000000007,101042,0,2,0.1,115.89543016491722,False,0.12104084665885803,9,10.352000000000002,72961,414,0,0.0,23990.354044137865,False,-0.2700481413394314,0,1.5590000000000004,112577,0,45,0.0,2250.0000000000005,False,-0.023061192926984345,0.09999999999999999,565332,0.0,0.0,5,0,0,1,6,6.0,1,2,5,30.0,18.0,2,6,5,200,0.3615645969985053,177.7660080769565
116,5,0,0,0,10.0,0,,2.3293809462749393,10,2.1,33.46205873842856,4,41.0,58.039251987257785,1,68.0,50.000000000000014,20,50.0,6,3.5450000000000004,24610,1187,0,0.0,11870.0,False,-0.3329620894479385,4,3.6690000000000005,24693,1133,0,0.0,11330.0,False,-0.3370457721872816,0,0.3350000000000001,79280,0,251,1.0,8398.976743345569,False,0.3312202135526444,0,1.9370000000000003,58567,48,0,0.0,111.81028542119708,False,-0.06515962393419453,0,0.2,91494,0,0,0.0,0.0,False,0.014525858245365031,0,2.909000000000001,100946,0,5,0.4,290.1962599362889,False,0.12094271855282694,10,10.443000000000001,72811,414,0,0.0,24028.25032272472,False,-0.2711741518622312,0,1.5590000000000004,113009,0,36,0.1,1800.0000000000005,False,-0.02128262849483615,0.1875,565410,0.0,0.0,4,0,0,1,6,6.0,0,1,4,3.0,12.0,1,4,4,732,0.28687984601128846,178.05288792296778
117,4,0,0,0,10.0,0,,2.3293809462749393,0,,32.612347659260514,2,14.0,58.039251987257785,0,,50.000000000000014,20,50.0,0,3.5390000000000006,24610,1187,0,0.0,11870.0,False,-0.3329620894479385,0,3.665000000000001,24693,1133,0,0.0,11330.0,False,-0.3370457721872816,0,0.3350000000000001,79294,0,250,0.0,8153.086914815129,False,0.3294829044859201,1,1.9470000000000005,58549,48,0,0.0,111.81028542119708,False,-0.0654466640719738,0,0.2,91494,0,0,0.0,0.0,False,0.014525858245365031,0,2.9090000000000007,100918,0,7,0.2,406.2747639108045,False,0.12127580703844805,13,10.563,72554,414,0,0.0,24028.25032272472,False,-0.27338232122968087,0,1.5590000000000004,113359,0,29,0.0,1450.0000000000005,False,-0.01977901122128091,0.025,565471,0.0,0.0,3,0,0,0,4,4.0,0,0,3,0.0,12.0,0,4,3,364,0.22180142701836303,178.27468934998615
118,3,0,0,0,10.0,0,,2.3293809462749393,0,,32.612347659260514,0,,59.57826707646949,5,90.0,50.000000000000014,20,50.0,0,3.5390000000000006,24610,1187,0,0.0,11870.0,False,-0.3329620894479385,0,3.665000000000001,24693,1133,0,0.0,11330.0,False,-0.3370457721872816,0,0.3350000000000001,79294,0,250,0.0,8153.086914815129,False,0.3294829044859201,0,1.9460000000000002,58549,48,0,0.0,111.81028542119708,False,-0.0654466640719738,0,0.2,91494,0,0,0.0,0.0,False,0.014525858245365031,0,2.909000000000001,101368,0,2,0.0,119.15653415293897,False,0.12467375883833579,6,10.610000000000001,72026,419,0,0.0,24963.293905040715,False,-0.27390195596961525,0,1.5590000000000004,114059,0,15,0.0,750.0000000000002,False,-0.016771776674170433,0.0,566093,0.0,0.0,4,0,0,0,2,2.0,0,0,2,0.0,9.0,0,3,2,1150,0.2103966669528745,178.48508601693902
119,2,0,0,0,10.0,0,,2.3293809462749393,0,,32.612347659260514,0,,59.90035526489892,1,90.0,50.00000000000001,11,50.0,0,3.5390000000000006,24610,1187,0,0.0,11870.0,False,-0.3329620894479385,0,3.665000000000001,24693,1133,0,0.0,11330.0,False,-0.3370457721872816,0,0.3350000000000001,79294,0,250,0.0,8153.086914815129,False,0.3294829044859201,0,1.9460000000000002,58549,48,0,0.0,111.81028542119708,False,-0.0654466640719738,0,0.2,91494,0,0,0.0,0.0,False,0.014525858245365031,0,2.9090000000000007,101458,0,1,0.0,59.90035526489892,False,0.1253431892312655,11,10.714000000000002,71739,420,0,0.0,25158.149211257547,False,-0.2755307802860415,0,1.5590000000000004,114059,0,15,0.0,750.0000000000001,False,-0.016771776674170433,0.0,565896,0.0,0.0,1,0,0,0,3,3.0,0,0,0,0.0,6.0,0,2,0,90,0.19637975399382412,178.68146577093285
