index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Ran@3,spot_market_loss_07Ran@3,balance_07Ran@3,inventory_07Ran@3_input,inventory_07Ran@3_output,productivity_07Ran@3,assets_07Ran@3,bankrupt_07Ran@3,score_07Ran@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
105,24,0,0,0,9.999999999999998,10,10.0,25.7515148789603,28,27.142857142857142,36.129933239054445,0,,39.09228763254297,0,,47.000000000000014,9,47.0,16,3.852000000000001,55956,9,10,1.0,347.515148789603,False,0.34616648058314475,0,14.816000000000004,-39258.333333333336,714,0,0.0,7139.999999999999,True,-1.8559174341263753,0,0.2,60208,649,159,1.0,22457.392541454894,False,0.19531316964606538,0,10.091000000000001,1507.0,1386,0,0.0,35691.59962223897,False,-0.6761796430774465,0,0.776,90680,1,57,1.0,2264.3903282940037,False,0.08827351584362007,0,14.033000000000001,9203,1313,0,0.0,47438.60234287848,False,-0.6097635136438186,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,9,9.236,13842,2207,0,0.0,86276.67880502234,False,-0.46617632188016517,0.375,338223,0.0,0.1,3,0,0,7,7,4368.287037037037,9,16,20,263.0,129.0,16,8,20,100,1.7325321519747376,253.84172148816288
106,20,0,0,0,9.999999999999996,10,10.0,25.988702095373355,24,28.0,35.99212915137256,1,13.0,39.09228763254297,0,,47.0,10,47.0,14,3.9760000000000013,56196,9,10,1.0,349.88702095373355,False,0.3519508708383745,0,14.816,-39258.333333333336,714,0,0.0,7139.999999999997,True,-1.8559174341263753,0,0.2,59872,651,169,1.0,23001.314890670015,False,0.1942416412110134,1,10.101,1154.0,1398,0,0.0,36332.20552933195,False,-0.6767267457890038,0,0.776,90667,0,59,0.2,2306.4449703200353,False,0.0883686657400583,0,14.033000000000003,9203,1313,0,0.0,47257.66557575217,False,-0.610835858615823,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,10,9.327000000000002,13684,2207,0,0.0,86276.67880502234,False,-0.46765655422043123,0.275,337603,0.0,0.1,3,0,0,11,9,3606.847222222222,4,15,18,210.0,75.0,15,5,18,100,1.7003079410642385,255.5420294292271
107,18,0,0,0,9.999999999999996,11,10.0,25.988702095373355,0,,35.84092666561845,1,13.0,38.80463755394194,29,37.58620689655172,46.99999999999999,13,47.0,0,3.9620000000000015,56086,10,20,1.0,619.7740419074671,False,0.35254909394075534,0,14.816000000000004,-39258.333333333336,714,0,0.0,7139.999999999997,True,-1.8559174341263753,0,0.2,59872,641,179,1.0,23074.283916280023,False,0.1948521176316848,1,10.110000000000003,1137.0,1398,0,0.0,36332.20552933195,False,-0.6770111979675728,0,0.776,91150,0,49,0.1,1901.427240143155,False,0.09169339915926718,18,14.213000000000005,8879,1313,0,0.0,47059.13671195702,False,-0.6158529205715817,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,13,9.447000000000001,12344,2236,0,0.0,86767.16957061418,False,-0.4779128275687925,0.2625,336295,0.0,0.1,6,0,0,10,10,4262.986111111111,5,15,10,211.0,39.0,15,3,10,606,1.373744685202837,256.91577411442995
108,10,0,0,0,9.999999999999996,7,10.0,25.99361695164479,1,27.0,36.09844923371748,28,37.357142857142854,38.44670077361111,11,34.0,46.99999999999999,12,47.0,0,3.9620000000000015,56043,7,29,1.0,823.8148915976989,False,0.35396458762948113,0,14.816000000000004,-39258.333333333336,714,0,0.0,7139.999999999997,True,-1.8559174341263753,0,0.2,60878,632,162,1.0,22275.91468930174,False,0.2050056446129923,1,10.119000000000002,1120.0,1398,0,0.0,36339.076498399416,False,-0.6772381659661384,0,0.776,90767,1,59,1.0,2304.453794876773,False,0.08954219045147148,11,14.305000000000001,8117,1330,0,0.0,48010.93748084425,False,-0.6192441327514713,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,12,9.554000000000002,11760,2247,0,0.0,86389.73663830417,False,-0.4851520674615694,0.375,335512,0.0,0.1,6,0,0,4,9,5897.75,3,7,10,98.0,24.0,7,3,10,1130,1.1899448642507195,258.10571897868067
109,10,0,0,0,9.999999999999996,10,10.0,26.089529467623397,25,26.8,35.98459756504689,7,33.57142857142857,38.90398508024916,8,46.5,46.99999999999999,13,47.0,0,3.9620000000000015,56613,7,14,1.0,435.25341254672753,False,0.36297550619419994,0,14.816,-39258.333333333336,714,0,0.0,7139.999999999997,True,-1.8559174341263753,0,0.2,60723,637,165,1.0,22556.48886910884,False,0.2047594611229908,0,10.118000000000002,840.0,1408,0,0.0,36734.05749041374,False,-0.6786187546816332,0,0.776,90817,0,62,0.8,2412.0470749754477,False,0.09077251866873375,3,14.324000000000003,8075,1330,0,0.0,47859.514761512364,False,-0.6206393957120111,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,13,9.672000000000002,11130,2255,0,0.0,87728.48635596185,False,-0.4847831817689626,0.35,335025,0.0,0.1,8,0,0,5,8,3606.6805555555557,2,7,17,99.0,39.0,7,3,17,1290,1.2955756960436702,259.40129467472434
110,17,0,0,0,9.999999999999996,6,10.0,26.077274581199177,30,26.0,35.785402737960865,10,33.0,38.3870445423312,4,22.0,47.0,9,47.0,16,4.122000000000001,56966,3,10,1.0,290.77274581199174,False,0.36970899781528194,0,14.816,-39258.333333333336,714,0,0.0,7139.999999999997,True,-1.8559174341263753,0,0.2,60650,642,166,1.0,22681.987135631378,False,0.20458793868910533,1,10.128,433.0,1423,0,0.0,37107.96172904643,False,-0.6823007016845725,0,0.7760000000000002,90487,0,72,1.0,2763.8672070478465,False,0.08894605112930629,4,14.361000000000004,7991,1330,0,0.0,47594.58564148795,False,-0.6232052057044511,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,9,9.749000000000002,10901,2259,0,0.0,86716.33362112619,False,-0.491669788171603,0.375,334255,0.0,0.1,4,0,0,9,12,7535.580555555556,2,11,24,175.0,78.0,11,6,24,377,1.4413463966920972,260.84264107141644
111,24,0,0,0,9.999999999999998,14,10.0,26.2131552291271,15,28.0,35.80942749135792,17,36.0,38.90555296019293,11,44.45454545454545,47.0,13,47.0,5,4.156000000000001,57136,7,10,1.0,332.131552291271,False,0.3742820840403309,0,14.816000000000004,-39258.333333333336,714,0,0.0,7139.999999999999,True,-1.8559174341263753,0,0.2,61262,632,159,1.0,22260.413075934237,False,0.21130122712614804,0,10.127000000000002,13.0,1438,0,0.0,37694.51721948477,False,-0.6844210794166659,0,0.776,90940,0,62,0.0,2412.1442835319617,False,0.09223104535963943,1,14.367000000000003,7372,1347,0,0.0,48235.29883085912,False,-0.6267451026441111,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,13,9.870000000000001,10165,2270,0,0.0,88315.60521963795,False,-0.49107361242440534,0.25,333715,0.0,0.1,8,0,0,10,8,2951.7083333333335,7,17,25,233.0,111.0,17,7,25,1205,1.5786314634606242,262.42127253487706
112,25,0,0,0,9.999999999999998,6,10.0,26.20151186633973,16,26.0625,35.80942749135792,0,,38.35683205736467,10,32.0,47.0,12,47.0,6,4.211000000000001,57357,3,10,1.0,292.0151186633973,False,0.37910129411290533,0,14.816000000000004,-39258.333333333336,714,0,0.0,7139.999999999999,True,-1.8559174341263753,0,0.2,60845,638,169,1.0,22768.357816764234,False,0.2085733703965953,0,10.127000000000002,13.0,1438,0,0.0,37677.77406379653,False,-0.6845611566846552,0,0.776,90940,0,62,0.0,2378.1235875566094,False,0.09202941733868678,10,14.466000000000001,7262,1347,0,0.0,48235.29883085912,False,-0.6280489608791612,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,12,9.977000000000002,9619,2280,0,0.0,87453.57709079144,False,-0.5002268264437351,0.25,332863,0.0,0.1,2,0,0,10,12,10938.236111111113,6,16,26,225.0,117.0,16,9,26,60,1.7046189960092306,264.1258915308863
113,26,0,0,0,9.999999999999998,10,10.0,26.335511549716745,15,28.0,36.27189249849973,25,38.8,38.257188688074784,5,36.0,47.0,9,47.0,5,4.255000000000001,57567,3,10,1.0,293.35511549716745,False,0.3841538170987285,0,14.816000000000004,-39258.333333333336,714,0,0.0,7139.999999999999,True,-1.8559174341263753,0,0.2,61815,628,154,1.0,22124.572697991076,False,0.2194178158924358,0,10.127000000000002,-896.0,1453,0,0.0,38265.49828173843,False,-0.6948539398154538,0,0.776,90750,0,67,0.5,2563.2316421010105,False,0.09087436521129033,5,14.506000000000004,6447,1367,0,0.0,49583.677045449134,False,-0.6297180285340536,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,9,10.055000000000001,9306,2285,0,0.0,87417.67615225088,False,-0.5033273554794319,0.3125,331816,0.0,0.1,5,0,0,14,8,4588.44126984127,6,20,25,299.0,78.0,20,6,25,1070,1.8017140552401543,265.92760558612645
114,25,0,0,0,9.999999999999998,10,10.0,26.11166899597592,5,18.0,36.34033315864511,6,38.0,37.962220580036906,16,36.0,46.99999999999999,12,47.0,0,4.250000000000001,57557,3,15,1.0,421.67503493963875,False,0.3854527416891264,0,14.816,-39258.333333333336,714,0,0.0,7139.999999999999,True,-1.8559174341263753,0,0.2,61953,623,158,1.0,22009.342423558923,False,0.2207628540890748,0,10.127,-967.0,1453,0,0.0,37940.255051153006,False,-0.6987630090760908,0,0.776,90882,0,63,0.6,2391.619896542325,False,0.09142191605845042,6,14.561000000000003,6405,1367,0,0.0,49677.23542786786,False,-0.6296613795539154,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,12,10.166000000000002,8500,2301,0,0.0,87351.06955466492,False,-0.5111904180500987,0.325,331157,0.0,0.1,6,0,0,11,8,5700.458333333334,5,16,20,242.0,102.0,16,9,20,778,1.7115051252767444,267.6391107114032
115,20,0,0,0,9.999999999999998,11,10.0,26.21801055149065,10,28.0,36.00291952230622,2,13.0,37.58753529823419,9,33.0,46.99999999999999,12,47.0,0,4.250000000000001,57727,4,15,1.0,433.27015827235977,False,0.3896689149831201,0,14.816000000000004,-39258.333333333336,714,0,0.0,7139.999999999999,True,-1.8559174341263753,0,0.2,61966,613,167,1.0,22084.128028288906,False,0.22160605070183464,1,10.137000000000002,-2930.0,1463,0,0.0,38356.94943683082,False,-0.7281227039954586,0,0.776,90856,0,65,0.2,2443.1897943852223,False,0.09141936700281647,9,14.645000000000001,6285,1367,0,0.0,49215.990986992605,False,-0.6338173947312712,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,12,10.274000000000003,7973,2310,0,0.0,86827.20653892097,False,-0.5185815695197631,0.275,328704,0.0,0.1,5,0,0,5,11,6557.784126984127,6,11,14,153.0,86.0,11,9,14,123,1.5122132049873471,269.15132391639054
116,14,0,0,0,9.999999999999998,9,10.0,26.21801055149065,0,,36.00291952230622,0,,37.701835619537476,21,38.285714285714285,46.999999999999986,7,47.0,0,4.250000000000001,57637,3,25,1.0,685.4502637872663,False,0.39053446690074906,0,14.816000000000004,-39258.333333333336,714,0,0.0,7139.999999999999,True,-1.8559174341263753,0,0.2,61966,603,177,1.0,22181.977117997063,False,0.2224246797235549,0,10.136000000000003,-3164.0,1463,0,0.0,38356.94943683082,False,-0.732038104571056,0,0.776,91360,0,54,0.0,2035.8991234550238,False,0.09497954793726675,10,14.736,6155,1367,0,0.0,49215.990986992605,False,-0.6353583180999668,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,7,10.332000000000003,7079,2331,0,0.0,87882.97882914185,False,-0.522011528812339,0.25,327860,0.0,0.1,5,0,0,5,7,7989.527777777778,4,9,12,141.0,45.0,9,5,12,594,1.263585327193141,270.4149092435837
117,12,0,0,0,9.999999999999998,14,10.0,26.31835869319528,47,26.659574468085108,35.864868685003806,6,33.0,39.084114814461024,5,71.0,46.99999999999999,10,47.0,22,4.470000000000001,58186,7,10,1.0,333.1835869319528,False,0.39947697125541953,0,14.816,-39258.333333333336,714,0,0.0,7139.999999999999,True,-1.8559174341263753,0,0.2,61731,608,182,1.0,22528.968186133425,False,0.2213955574102589,1,10.146000000000003,-39494.0,1495,0,0.0,39345.946246326945,False,-1.3316549574465653,0,0.776,91517,0,55,0.6,2149.6263147953564,False,0.09751452803173913,0,14.726000000000003,6155,1367,0,0.0,49027.2754924002,False,-0.6364767646986298,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,10,10.425000000000004,6574,2336,0,0.0,91300.49220658095,False,-0.5107340631132614,0.325,291496,0.0,0.1,7,0,0,3,9,4909.518376068376,4,7,16,93.0,45.0,7,5,16,1100,1.2618934689089656,271.67680271249264
118,16,0,0,0,10.0,14,10.0,26.44377099922714,15,28.0,35.67185475987316,1,13.0,39.084114814461024,0,,46.99999999999999,10,47.0,5,4.498000000000001,58356,11,10,1.0,374.4377099922714,False,0.4040488021631844,0,14.816,-39258.333333333336,714,0,0.0,7140.0,True,-1.8559174341263753,0,0.2,61311,613,192,1.0,23059.027736421885,False,0.21880252105299075,1,10.155000000000001,-42670.0,1495,0,0.0,39533.437643844576,False,-1.3832287192637325,0,0.7760000000000002,91504,0,56,0.1,2188.7104296098173,False,0.09759207271741724,0,14.726000000000003,6155,1367,0,0.0,48763.42545674661,False,-0.6380405057977443,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,10,10.515000000000004,6410,2336,0,0.0,91300.49220658095,False,-0.5122705068082212,0.2625,287893,0.0,0.1,5,0,0,5,7,4717.333333333333,5,10,19,149.0,48.0,10,6,19,140,1.2924317987635732,272.9692345112562
119,19,0,0,0,10.0,8,10.0,26.44377099922714,0,,35.756043095725815,4,38.0,38.93877515256613,4,35.0,46.99999999999999,11,47.0,0,4.493000000000001,58276,9,20,1.0,618.8754199845428,False,0.40506134185514847,0,14.816000000000004,-39258.333333333336,714,0,0.0,7140.0,True,-1.8559174341263753,0,0.2,61463,603,198,1.0,23025.290445487677,False,0.22106360388768895,0,10.154000000000002,-46083.0,1495,0,0.0,39533.437643844576,False,-1.44033667723174,0,0.776,91644,0,52,0.0,2024.8163079334388,False,0.09828018910646268,0,14.726,6003,1371,0,0.0,49021.535084240095,False,-0.6383124809800267,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,11,10.615000000000002,6075,2340,0,0.0,91116.73385700474,False,-0.5162697495924454,0.25,284205,0.0,0.1,5,0,0,6,8,6027.611111111111,6,12,17,178.0,66.0,12,7,17,372,1.413748330436647,274.38298284169286
120,17,0,0,1,10.0,12,10.0,26.44377099922714,0,,35.863353547801864,5,38.0,38.952854665138204,9,39.111111111111114,46.99999999999999,15,47.0,0,4.493,58156,11,30,1.0,903.3131299768143,False,0.40559421922938427,0,14.816000000000004,-39258.333333333336,714,0,0.0,7140.0,True,-1.8559174341263753,0,0.2,61653,593,203,1.0,22961.416972745472,False,0.22370839445774607,0,10.154000000000002,-68456.5,1495,0,0.0,39533.437643844576,True,-1.8147008429502327,0,0.776,91526,0,56,0.5,2181.3598612477394,False,0.09780928027764912,8,14.806000000000001,5939,1371,0,0.0,49168.65771403636,False,-0.6381991482603191,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,15,10.754000000000003,5391,2349,0,0.0,91500.25560840964,False,-0.5208813209274422,0.3125,329492,0.0,0.2,6,0,0,6,10,4701.230406746032,3,9,19,134.0,99.0,9,8,19,382,1.30286462046206,275.6858474621549
121,19,0,0,0,10.0,11,10.0,26.44377099922714,0,,36.26701634159117,45,37.111111111111114,39.243881446594116,17,40.94117647058823,46.99999999999999,9,47.0,0,4.493,58046,12,40,1.0,1177.7508399690855,False,0.40624701218305215,0,14.816000000000004,-39258.333333333336,714,0,0.0,7140.0,True,-1.8559174341263753,0,0.2,63323,583,168,1.0,21509.57723793674,False,0.23950519742601503,0,10.154000000000002,-68456.5,1495,0,0.0,39533.437643844576,True,-1.8147008429502327,0,0.776,91362,0,63,1.0,2472.3645311354294,False,0.09759002270571576,14,14.938000000000002,4479,1406,0,0.0,50991.42497627719,False,-0.6447020389007456,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,9,10.829000000000002,4563,2366,0,0.0,92851.02350264168,False,-0.5223111134408766,0.375,328600,0.0,0.2,11,0,0,8,9,6157.288742690059,2,10,18,154.0,99.0,11,8,18,1996,1.1385421846061945,276.8243896467611
122,18,0,0,0,10.0,12,10.0,26.44377099922714,0,,36.39520594235651,10,38.0,39.243881446594116,0,,46.99999999999999,10,47.0,0,4.493,57926,14,50,1.0,1462.188549961357,False,0.40677988955728794,0,14.816,-39258.333333333336,714,0,0.0,7140.0,True,-1.8559174341263753,0,0.2,63703,573,168,1.0,21266.675380873043,False,0.24383136487578666,0,10.154000000000002,-68456.5,1495,0,0.0,39533.437643844576,True,-1.8147008429502327,0,0.776,91172,0,68,0.5,2668.5839383683997,False,0.09650082343607179,0,14.924000000000003,4289,1411,0,0.0,51353.63558466504,False,-0.6448074700132458,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,10,10.920000000000002,4398,2366,0,0.0,92851.02350264168,False,-0.5238569256949519,0.3125,328315,0.0,0.2,6,0,0,5,7,6680.916666666667,6,11,20,175.0,96.0,11,7,20,500,1.2693054396659136,278.09369508642703
123,20,0,0,0,9.999999999999998,10,10.0,26.44377099922714,0,,36.39520594235651,0,,38.875449332289904,28,37.5,46.99999999999999,7,47.0,0,4.493000000000001,57826,14,60,1.0,1726.6262599536285,False,0.4075525980903879,0,14.816000000000004,-39258.333333333336,714,0,0.0,7139.999999999999,True,-1.8559174341263753,0,0.2,63703,563,178,1.0,21366.189730304337,False,0.24466392586092256,0,10.154000000000002,-68456.5,1495,0,0.0,39533.437643844576,True,-1.8147008429502327,0,0.776,91732,0,55,0.0,2138.1497132759446,False,0.09999496066660318,15,15.074000000000003,4044,1411,0,0.0,51353.63558466504,False,-0.6477115179004028,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,7,10.980000000000002,3258,2394,0,0.0,93067.82570150204,False,-0.5335215209785364,0.25,327390,0.0,0.2,5,0,0,6,8,4179.189814814815,5,11,18,177.0,117.0,11,9,18,660,1.0610695173963904,279.1547646038234
124,18,0,0,0,10.0,9,10.0,26.00178208702513,5,10.0,36.419078728188516,5,37.0,37.8935024868405,27,33.55555555555556,47.0,10,47.0,0,4.493,57786,13,65,1.0,1820.1158356566334,False,0.40771435911905973,0,14.816000000000004,-39258.333333333336,714,0,0.0,7140.0,True,-1.8559174341263753,0,0.2,63838,558,183,1.0,21173.68581181852,False,0.245312276720254,0,10.154000000000002,-68456.5,1495,0,0.0,38872.66422010257,True,-1.8202290323597603,0,0.776,92037,0,45,0.5,1705.2076119078224,False,0.10104431702665695,12,15.179000000000004,3888,1411,0,0.0,51387.320085474,False,-0.6493609904256861,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,10,11.073000000000004,2202,2421,0,0.0,91740.16952064085,False,-0.5496338321124188,0.3125,326578,0.0,0.2,7,0,0,8,11,9793.850560897436,3,11,14,171.0,96.0,11,7,14,815,1.020125426352024,280.17489003017545
125,14,0,0,0,10.0,10,10.0,25.537742154073744,5,10.0,36.419078728188516,0,,38.48400635725359,15,43.666666666666664,47.0,12,47.0,0,4.493,57736,13,70,1.0,1917.641950785162,False,0.4076846933852788,0,14.816,-39258.333333333336,714,0,0.0,7140.0,True,-1.8559174341263753,0,0.2,63788,553,193,1.0,21151.253605743164,False,0.24428797943363206,0,10.154000000000002,-68456.5,1495,0,0.0,38178.924520340246,True,-1.8260330255643844,0,0.776,92436,0,38,0.0,1462.3922415756365,False,0.1043346899874097,8,15.247000000000005,3800,1411,0,0.0,51387.320085474,False,-0.650404077013726,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,12,11.183000000000003,1327,2436,0,0.0,93747.03948626974,False,-0.5484305813834095,0.25,325914,0.0,0.2,5,0,0,5,8,4064.6944444444443,3,8,7,101.0,48.0,8,6,7,549,0.8478404805064201,281.02273051068187
126,7,0,0,0,10.0,10,10.0,25.537742154073744,0,,36.44348653481494,5,37.0,37.94282238887074,10,30.8,47.0,15,47.0,0,4.493000000000001,57636,13,80,1.0,2173.0193723258994,False,0.4083487549444299,0,14.816,-39258.333333333336,714,0,0.0,7140.0,True,-1.8559174341263753,0,0.2,63973,543,198,1.0,21082.8043235554,False,0.24681082527571285,0,10.154000000000002,-68456.5,1495,0,0.0,38178.924520340246,True,-1.8260330255643844,0,0.7760000000000002,92436,0,38,0.0,1441.827250777088,False,0.10421280893010772,10,15.339000000000004,3461,1416,0,0.0,51603.97693329795,False,-0.653138286414402,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,15,11.321000000000003,701,2446,0,0.0,92808.14356317783,False,-0.5586933503692251,0.25,325034,0.0,0.2,4,0,0,2,11,2186.0538194444443,2,4,4,57.0,9.0,4,3,4,285,0.5421082293614745,281.56483874004334
127,4,0,0,0,10.0,10,10.0,25.537742154073744,0,,36.468308091568446,5,37.0,41.469147277381516,20,64.0,47.0,11,47.0,0,4.493000000000001,57536,13,90,1.0,2428.396793866637,False,0.40901281650358107,0,14.816000000000004,-39258.333333333336,714,0,0.0,7140.0,True,-1.8559174341263753,0,0.2,64158,533,203,1.0,21014.683110709702,False,0.2493364158248252,0,10.154000000000002,-68456.5,1495,0,0.0,38178.924520340246,True,-1.8260330255643844,0,0.776,93716,0,18,0.0,746.4446509928673,False,0.11526370325960332,0,15.329000000000002,3276,1421,0,0.0,51821.46579811876,False,-0.6540421632304939,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,11,11.416,-2120,2466,0,0.0,102262.91718602282,False,-0.5408332528291979,0.25,323393,0.0,0.2,4,0,0,1,11,4384.351984743939,1,2,1,14.0,6.0,2,2,1,285,0.31080410815775394,281.8756428482011
128,1,0,0,0,10.0,10,10.0,25.537742154073744,0,,36.32040399589041,6,33.833333333333336,42.031826972175814,5,57.0,47.00000000000001,10,47.0,0,4.493000000000001,57436,13,100,1.0,2683.7742154073744,False,0.4096768780627324,0,14.816000000000004,-39258.333333333336,714,0,0.0,7140.0,True,-1.8559174341263753,0,0.2,64361,523,207,1.0,20874.562773729882,False,0.2515608290419808,0,10.154000000000002,-68456.5,1495,0,0.0,38178.924520340246,True,-1.8260330255643844,0,0.776,93798,0,19,0.6,798.6047124713405,False,0.11654480360618347,0,15.329000000000002,3276,1421,0,0.0,51611.294078160274,False,-0.6552877729025053,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,10,11.505,-5828,2471,0,0.0,103860.64444824644,False,-0.5680876688764922,0.325,319870,0.0,0.2,5,0,0,0,7,4071.7260233918128,0,0,1,0.0,3.0,0,1,1,303,0.18863853812217712,282.0642813863233
129,1,0,0,0,10.0,0,,25.537742154073744,0,,36.17439674965451,6,33.833333333333336,42.031826972175814,0,,47.00000000000001,8,47.0,0,4.493000000000001,57436,3,110,1.0,2839.151636948112,False,0.41154009541620434,0,14.816000000000006,-39258.333333333336,714,0,0.0,7140.0,True,-1.8559174341263753,0,0.2,64564,513,211,1.0,20733.659439216935,False,0.2537786915134274,0,10.154000000000002,-68456.5,1495,0,0.0,38178.924520340246,True,-1.8260330255643844,0,0.776,93785,0,20,0.1,840.6365394435163,False,0.11663981828627697,0,15.329000000000002,3086,1426,0,0.0,51584.68976500734,False,-0.6576975655484659,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,8,11.575000000000001,-6409,2471,0,0.0,103860.64444824644,False,-0.5735308017226605,0.2625,319289,0.0,0.2,2,0,0,0,3,3.0,0,0,0,0.0,3.0,0,1,0,203,0.1791601413860917,282.24344152770936
130,0,0,0,0,10.0,0,,25.537742154073744,0,,36.26851652482247,5,38.0,42.031826972175814,0,,47.000000000000014,8,47.0,0,4.493000000000001,57436,0,113,0.3,2885.764863410333,False,0.412099060622246,0,14.816000000000006,-39258.333333333336,714,0,0.0,7140.0,True,-1.8559174341263753,0,0.2,64754,503,216,1.0,20679.48387286075,False,0.256504617101104,0,10.154000000000002,-68456.5,1495,0,0.0,38178.924520340246,True,-1.8260330255643844,0,0.7760000000000002,93785,0,20,0.0,840.6365394435163,False,0.11663981828627697,0,15.329000000000006,2896,1431,0,0.0,51900.24714702096,False,-0.6580794929946011,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,8,11.647,-7035,2471,0,0.0,103860.64444824644,False,-0.5793955197290311,0.1625,318663,0.0,0.2,1,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,190,0.17837913427501917,282.4218206619844
131,0,0,0,0,10.0,0,,25.537742154073744,0,,36.36232859858265,5,38.0,43.168303345357586,5,71.4,47.000000000000014,11,47.0,0,4.493000000000001,57436,0,113,0.0,2885.764863410333,False,0.412099060622246,0,14.816000000000006,-39258.333333333336,714,0,0.0,7140.0,True,-1.8559174341263753,0,0.2,64944,493,221,1.0,20626.181502245123,False,0.25923784805439004,0,10.154000000000003,-68456.5,1495,0,0.0,38178.924520340246,True,-1.8260330255643844,0,0.776,94142,0,15,0.0,647.5245501803638,False,0.11972692793326829,0,15.329000000000002,2706,1436,0,0.0,52216.30386756468,False,-0.6584584610468519,0,0.2,106827,0,0,0.0,0.0,False,0.0008150646430578977,11,11.749000000000002,-38143,2476,0,0.0,106884.71908310539,False,-0.856667045704022,0.125,287912,0.0,0.2,1,0,0,0,6,138.71469092331768,0,0,0,0.0,0.0,0,0,0,190,0.17575065605342388,282.5975713180378
