index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
107,30,0,0,0,10.0,20,10.0,23.564828510804915,35,29.857142857142858,24.758242604433615,10,17.1,63.76592183247669,2,68.0,61.00000000000001,20,61.0,20,3.9820000000000007,88976,9,10,1.0,325.64828510804915,False,0.37902542029663233,5,13.867,25372,1092,0,0.0,10920.0,False,-0.5230124228406999,0,0.29000000000000004,83415,826,730,1.0,37538.0654511614,False,-0.04831769245631351,5,19.087000000000003,7625.0,1119,0,0.0,26369.0431035907,False,-0.8061922889412944,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,97138,1341,577,1.0,69993.74022988453,False,-0.014837874259517197,11,4.4590000000000005,169135,0,1,0.1,61.00000000000001,False,-0.05972675378381533,9,5.1320000000000014,168314,0,1,0.1,61.00000000000001,False,-0.06429012122660649,0.4,775236,0.0,0.0,13,0,0,5,11,10.333333333333332,9,14,35,216.0,99.0,14,16,35,422,7.651817653968465,847.0853286895435
108,35,0,0,0,10.0,20,10.0,23.367396142040743,41,22.0,25.069887990392175,8,31.75,63.823111972043925,1,67.0,61.00000000000001,20,61.0,0,3.9620000000000015,88886,8,20,1.0,547.3479228408148,False,0.3793479781775772,41,14.272,24618,1103,0,0.0,11030.0,False,-0.5338263277587834,0,0.29000000000000004,82672,857,737,1.0,38502.36594264795,False,-0.05074709448157833,5,19.132000000000005,7510.0,1119,0,0.0,26148.116282943593,False,-0.8082921232586542,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,96951,1339,586,1.0,70968.92363475286,False,-0.012596743206885875,4,4.488000000000001,169140,0,0,0.0,0.0,False,-0.05986849053142943,14,5.263000000000002,167919,0,1,0.1,61.00000000000001,False,-0.06648565123866801,0.3875,772957,0.0,0.0,10,0,0,7,10,9.0,12,19,28,252.0,79.0,19,16,28,426,8.938448654022068,856.0237773435656
109,28,0,0,0,10.0,20,10.0,24.317399296094436,32,33.0,26.72026324058915,45,32.644444444444446,64.49235994487624,8,68.75,61.00000000000001,20,61.0,12,4.082000000000001,89470,10,10,1.0,343.17399296094436,False,0.3868034313105165,0,14.231000000000002,24538,1111,0,0.0,11110.0,False,-0.5344451492133232,0,0.29000000000000004,82031,871,744,1.0,41060.33063789658,False,-0.0448053000880277,42,19.547000000000004,6195.0,1127,0,0.0,27405.70900669843,False,-0.8146830225445255,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,96032,1374,588,1.0,74635.14934015673,False,-0.005781363130823118,11,4.594000000000001,168798,0,1,0.1,61.00000000000001,False,-0.061599902173852625,8,5.329000000000002,167340,0,7,0.7,427.00000000000006,False,-0.06868673955455754,0.475,769665,0.0,0.0,13,0,0,8,14,12.75,5,13,31,204.0,74.0,13,15,31,1165,7.3472500999923795,863.371027443558
110,31,0,0,0,10.0,20,10.0,24.790461225703808,15,34.0,27.978123741245316,37,34.2972972972973,61.14238050888864,11,45.0,61.0,20,61.0,5,4.120000000000001,89740,11,10,1.0,357.9046122570381,False,0.3910944214193987,0,14.231000000000002,24448,1120,0,0.0,11200.0,False,-0.5351413233496806,0,0.29000000000000004,81680,876,751,1.0,42728.01496339177,False,-0.04030839062608613,34,19.845000000000002,5622.0,1127,0,0.0,27938.849801368193,False,-0.8175369286156158,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,95258,1401,587,1.0,75087.92872020233,False,-0.009864198619935519,9,4.673000000000001,168659,0,0,0.0,0.0,False,-0.06254203467269928,3,5.351000000000002,167231,1,10,1.0,671.1423805088887,False,-0.0686140859077297,0.5,767899,0.0,0.0,14,0,0,8,10,8.333333333333332,9,17,27,261.0,87.0,17,14,27,1220,7.087313511001412,870.4583409545594
111,27,0,0,0,10.0,20,10.0,24.563129500021077,5,12.0,28.32804245365694,36,30.27777777777778,62.85045094846305,16,69.0,61.0,20,61.0,0,4.115000000000001,89680,7,20,1.0,561.2625900004216,False,0.39173921773233217,5,14.281,24238,1134,0,0.0,11340.0,False,-0.53730719844057,0,0.29000000000000004,81620,871,761,1.0,42952.12610175129,False,-0.03982357550501393,36,20.171000000000003,4705.0,1127,0,0.0,27682.646946523753,False,-0.82727039197126,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,95272,1427,581,1.0,76940.22858242548,False,-0.002854693075766976,12,4.784000000000001,167250,6,10,1.0,987.1027056907783,False,-0.0676303763925197,0,5.348000000000002,167719,0,3,0.1,183.0,False,-0.06725825547076054,0.5125,765745,0.0,0.0,13,0,0,5,9,9.0,8,13,28,219.0,42.0,13,14,28,1792,6.007206592999864,876.4655475475593
112,28,0,0,0,10.0,20,10.0,24.181156215296014,26,20.46153846153846,27.81990288436641,10,17.0,62.92703079931116,1,68.0,61.0,20,61.0,4,4.155000000000001,89954,10,10,1.0,341.81156215296016,False,0.39428063214276954,2,14.296000000000001,24140,1141,0,0.0,11410.0,False,-0.5382818422314701,0,0.29000000000000004,81088,887,771,1.0,42897.830686814064,False,-0.04503115017502671,10,20.235000000000007,4410.0,1127,0,0.0,27252.163054638608,False,-0.8320224869861854,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,95170,1427,590,1.0,76825.94958758444,False,-0.004041194454484722,1,4.782,167781,0,7,0.7,427.0,False,-0.06623552756640784,6,5.408,167800,0,0,0.0,0.0,False,-0.06731661766095458,0.4625,765604,0.0,0.0,15,0,0,5,8,6.296969696969697,8,13,27,204.0,75.0,13,15,27,1083,6.217708759009838,882.6832563065691
113,27,0,0,0,10.0,20,10.0,24.328839266892082,24,25.875,26.709730967832172,25,17.8,63.00949160949864,1,68.0,61.0,20,61.0,7,4.221000000000001,90256,6,10,1.0,303.28839266892084,False,0.3986547470773752,7,14.364000000000003,23883,1155,0,0.0,11550.0,False,-0.5411748325314438,0,0.29000000000000004,80467,901,781,1.0,42780.584065346695,False,-0.05136076414080632,25,20.475000000000005,3370.0,1127,0,0.0,27418.601853787375,False,-0.8409333818230667,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,94793,1442,599,1.0,76258.11752970368,False,-0.008968806972213781,2,4.801000000000001,168118,0,1,0.1,61.0,False,-0.06537954877689524,11,5.512000000000001,167536,0,0,0.0,0.0,False,-0.0687840098715476,0.3875,763684,0.0,0.0,13,0,0,6,14,13.07843137254902,3,9,28,132.0,84.0,9,18,28,634,6.699648700014222,889.3829050065833
114,28,0,0,0,10.0,20,10.0,24.02362349252865,26,21.115384615384617,25.733106701694776,25,17.8,63.30187711436213,6,66.0,60.99999999999999,17,61.0,6,4.274000000000001,90444,4,10,1.0,280.2362349252865,False,0.4013848932913974,10,14.457,23588,1167,0,0.0,11670.0,False,-0.5448104085768654,0,0.29000000000000004,79918,917,791,1.0,42384.55014368934,False,-0.0583180431411852,25,20.700000000000006,2330.0,1127,0,0.0,27074.623676079787,False,-0.8522211392351833,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,94744,1457,603,1.0,75664.16836432964,False,-0.011548300598957641,8,4.8790000000000004,168033,0,0,0.0,0.0,False,-0.06602153286902969,8,5.581,166994,0,6,0.6,365.99999999999994,False,-0.07077944094580098,0.45,761312,0.0,0.0,8,0,0,4,15,13.59090909090909,5,9,36,147.0,147.0,9,19,36,596,6.424969028041232,895.8078740346245
115,36,0,0,0,10.0,20,10.0,24.327239576699956,22,27.727272727272727,25.420327694100553,10,19.0,63.30187711436213,0,,60.99999999999999,0,,7,4.338000000000001,90685,6,10,1.0,303.2723957669996,False,0.40529148343698856,5,14.497000000000002,23438,1175,0,0.0,11750.0,False,-0.5465121675768498,0,0.29000000000000004,79759,915,801,1.0,42621.106695655006,False,-0.05869730145822465,10,20.775000000000002,1604.0,1141,0,0.0,27757.38035701465,False,-0.8558032803849484,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,94554,1457,613,1.0,75841.46812140848,False,-0.012303939901552713,0,4.871000000000001,168033,0,0,0.0,0.0,False,-0.06602153286902969,0,5.573000000000002,166994,0,6,0.0,365.99999999999994,False,-0.07077944094580098,0.375,760328,0.0,0.0,13,0,0,6,5,4.545454545454545,9,15,41,208.0,119.0,15,21,41,365,8.05170927400468,903.8595833086292
116,41,0,0,0,10.0,20,10.0,24.640562324845302,77,25.623376623376622,25.222461128227703,6,18.833333333333332,63.30187711436213,0,,60.99999999999999,0,,22,4.551000000000001,90989,6,10,1.0,306.405623248453,False,0.4100187628463347,45,14.942,22298,1185,0,0.0,11850.0,False,-0.5633750522130603,0,0.29000000000000004,78425,966,806,1.0,44132.08687515209,False,-0.06408520435890142,1,20.775000000000002,1036.0,1157,0,0.0,28509.130609846015,False,-0.8575926190727284,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,94441,1453,623,1.0,76085.30546156247,False,-0.01223744469128622,0,4.871000000000001,168033,0,0,0.0,0.0,False,-0.06602153286902969,0,5.573,166994,0,6,0.0,365.99999999999994,False,-0.07077944094580098,0.375,757477,0.0,0.0,8,0,0,8,7,6.375,9,17,35,276.0,162.0,17,24,35,295,9.117555864038877,912.9771391726681
117,35,0,0,0,10.0,20,10.0,24.640562324845302,0,,25.500574240441708,8,31.75,63.52674647108433,3,67.66666666666667,60.99999999999999,0,,0,4.529000000000002,90879,7,20,1.0,562.811246496906,False,0.4103003701054852,0,14.897000000000002,22208,1194,0,0.0,11940.0,False,-0.5640712263494175,0,0.29000000000000004,78584,956,813,1.0,44288.344440031215,False,-0.06187672558939381,5,20.824000000000005,921.0,1157,0,0.0,28509.130609846015,False,-0.8586636618026766,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,94390,1451,630,1.0,77023.18349966404,False,-0.009121403542724815,0,4.871000000000001,167898,0,2,0.2,121.99999999999999,False,-0.06643284735230197,0,5.5729999999999995,166926,0,7,0.1,426.99999999999994,False,-0.07098787733935112,0.4125,757067,0.0,0.0,13,0,0,11,1,1.0,7,18,33,234.0,96.0,18,17,33,562,9.112684099003673,922.0898232716718
118,33,0,0,0,10.0,20,10.0,25.164509330213363,17,34.0,26.956130326258496,45,32.422222222222224,63.52674647108433,0,,60.99999999999999,0,,0,4.529000000000002,91347,8,13,1.0,407.13862129277373,False,0.41633641161909046,0,14.897,22118,1203,0,0.0,12030.0,False,-0.5647674004857749,0,0.29000000000000004,78743,946,820,1.0,45909.65269391381,False,-0.05284593425700456,42,21.239000000000004,-726.0,1174,0,0.0,29543.133953670487,False,-0.8691878052300857,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,92931,1486,640,1.0,80713.92740631409,False,-0.006240717963414494,0,4.871,167898,0,2,0.0,121.99999999999999,False,-0.06643284735230197,0,5.5729999999999995,166926,0,7,0.0,426.99999999999994,False,-0.07098787733935112,0.375,754498,0.0,0.0,11,0,0,4,3,3.0,9,13,26,219.0,73.0,13,20,26,937,6.613829393987544,928.7036526656593
119,26,0,0,0,10.0,20,10.0,24.068180936043827,24,11.583333333333334,27.533488772637938,39,30.384615384615383,64.25158585314901,8,69.0,60.99999999999999,0,,0,4.529000000000001,91307,8,18,1.0,513.2272568487889,False,0.41653821421161213,19,15.087000000000003,21588,1213,0,0.0,12130.0,False,-0.5721932579402528,0,0.29000000000000004,78465,960,830,1.0,45958.24937989157,False,-0.055208763085853145,39,21.587000000000007,-1787.0,1174,0,0.0,28256.04441891545,False,-0.885062938108094,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,92298,1515,642,1.0,82962.75360826813,False,-0.002576873780920397,0,4.871000000000001,167346,0,10,0.8,609.9999999999999,False,-0.06814480493132716,0,5.573000000000002,166926,0,7,0.0,426.99999999999994,False,-0.07098787733935112,0.475,751404,0.0,0.0,11,0,0,6,7,7.0,6,12,25,201.0,72.0,12,14,25,812,6.846778739010915,935.5504314046702
120,25,0,0,0,10.0,20,10.0,23.965955943810997,19,22.526315789473685,26.871083638842492,15,17.666666666666668,64.86067789960273,8,69.0,60.99999999999999,0,,0,4.529000000000001,91517,15,13,1.0,461.5574272695429,False,0.4193873468592456,4,15.108000000000002,21502,1216,0,0.0,12160.0,False,-0.5732916660220609,0,0.29000000000000004,78357,959,840,1.0,45555.062006742446,False,-0.058092137583623006,15,21.698000000000004,-5443.0,1184,0,0.0,28375.69183747222,False,-0.9185556204714812,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,92585,1520,644,1.0,82614.32369838475,False,-0.00173597875718641,0,4.871,167346,0,10,0.0,609.9999999999999,False,-0.06814480493132716,0,5.573,166374,0,15,0.8,914.9999999999999,False,-0.07269983491837631,0.475,747499,0.0,0.0,11,0,0,7,5,11.028125,6,13,23,189.0,96.0,13,12,23,812,13.571424141991884,949.1218555466621
121,23,0,0,0,10.0,20,10.0,24.669872974526257,35,29.857142857142858,26.23214999615852,15,17.666666666666668,64.91562801287455,1,68.0,60.99999999999999,0,,17,4.699000000000002,91880,19,10,1.0,436.69872974526254,False,0.42481086286719516,5,15.154000000000003,21367,1222,0,0.0,12220.0,False,-0.574916072340228,0,0.29000000000000004,78302,954,850,1.0,45832.38631443279,False,-0.05731295722146939,15,21.833000000000006,-32391.0,1214,0,0.0,29949.225791074874,False,-1.1622060416539002,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,92388,1525,653,1.0,82393.93383654882,False,-0.004026341709044466,0,4.871,167278,0,11,0.1,670.9999999999999,False,-0.0683532413248773,0,5.573,166374,0,15,0.0,914.9999999999999,False,-0.07269983491837631,0.3875,720459,0.0,0.0,9,0,0,10,6,46.80661764705882,3,13,23,197.0,75.0,13,10,23,268,6.602448240038939,955.7243037867011
122,23,0,0,0,10.0,20,10.0,23.103204806881333,68,17.029411764705884,26.050874666962056,5,19.0,65.2142996227058,17,66.11764705882354,60.99999999999999,0,,15,4.832000000000002,91815,21,10,1.0,441.0320480688133,False,0.42383879738291763,43,15.579000000000002,20323,1230,0,0.0,12300.0,False,-0.5904484908491777,0,0.29000000000000004,77479,988,855,1.0,45099.46418945132,False,-0.06839090177396666,0,21.818,-77489.0,1238,0,0.0,28601.767550919092,False,-1.5884971521862352,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,93417,1520,646,1.0,81725.76705005026,False,0.0011547699908676877,0,4.871,166750,0,19,0.8,1158.9999999999998,False,-0.06993179961203039,0,5.573,165778,0,24,0.9,1463.9999999999998,False,-0.07448682959907954,0.5875,673334,0.0,0.0,13,0,0,6,4,150.25833333333333,4,10,25,150.0,98.0,10,13,25,1419,6.8182322880020365,962.5425360747031
123,25,0,0,0,10.000000000000002,20,10.0,22.743255031055515,10,12.0,25.31885616197498,17,17.58823529411765,65.30464164852438,8,66.0,60.99999999999999,0,,0,4.817000000000002,91685,24,20,1.0,694.8651006211103,False,0.42379109439054674,10,15.636000000000003,20083,1237,0,0.0,12370.000000000002,False,-0.5936199508036943,0,0.29000000000000004,77359,988,865,1.0,44371.14655079121,False,-0.07290007380512972,17,21.988,-84286.0,1238,0,0.0,28156.149728446726,False,-1.6538755460993242,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,93646,1527,648,1.0,80979.3011475796,False,7.940781949511542e-05,0,4.871000000000001,166750,0,19,0.0,1158.9999999999998,False,-0.06993179961203039,0,5.573000000000002,165250,0,32,0.8,1951.9999999999998,False,-0.07606538788623264,0.475,665748,0.0,0.0,10,0,0,7,6,6.0,5,12,25,171.0,114.0,12,13,25,728,7.16882620396791,969.711362278671
124,25,0,0,1,10.000000000000002,20,10.0,23.87396721100485,31,34.0,25.694962710594034,5,39.0,65.30464164852438,0,,60.99999999999999,0,,27,5.087000000000001,91739,23,26,1.0,850.7231474861261,False,0.42583210714495995,0,15.626000000000001,19973,1248,0,0.0,12480.000000000002,False,-0.5944708303036866,0,0.29000000000000004,76500,1009,870,1.0,46443.450474120706,False,-0.07125018406045941,0,21.971000000000004,-109941.88888888889,1238,0,0.0,29555.971407224002,True,-1.886300927479016,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,93451,1522,658,1.0,82078.18745025317,False,0.002722040821074266,0,4.871000000000001,166750,0,19,0.0,1158.9999999999998,False,-0.06993179961203039,0,5.573,165250,0,32,0.0,1951.9999999999998,False,-0.07606538788623264,0.375,748924,0.0,0.1,13,0,0,9,4,172.0642156862745,4,13,31,174.0,111.0,13,12,31,939,7.787879432027694,977.4992417106987
125,31,0,0,0,10.000000000000002,20,10.0,23.87396721100485,0,,26.18638249513556,3,53.0,65.30464164852438,0,,60.99999999999999,0,,0,5.060000000000001,91629,24,36,1.0,1099.4628195961745,False,0.4260544162161866,0,15.626000000000003,19883,1257,0,0.0,12570.000000000002,False,-0.5951670044400439,0,0.29000000000000004,76659,999,877,1.0,46815.55069202773,False,-0.06803658918513335,0,21.971000000000004,-109941.88888888889,1238,0,0.0,29555.971407224002,True,-1.886300927479016,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,93292,1515,668,1.0,83295.87010134466,False,0.006075937004080728,0,4.871000000000001,166750,0,19,0.0,1158.9999999999998,False,-0.06993179961203039,0,5.5729999999999995,165250,0,32,0.0,1951.9999999999998,False,-0.07606538788623264,0.375,748724,0.0,0.1,10,0,0,6,1,1.0,2,8,14,258.0,90.0,16,15,14,359,7.230404369998723,984.7296460806974
126,14,0,0,0,10.0,20,10.0,23.87396721100485,0,,26.712065358885248,3,53.0,63.00442092656059,8,45.0,60.99999999999999,0,,0,5.060000000000001,91529,24,46,1.0,1338.202491706223,False,0.4263540779692309,0,15.626000000000001,19783,1267,0,0.0,12670.0,False,-0.5959405312582188,0,0.29000000000000004,76818,989,884,1.0,47224.819348938356,False,-0.06464991176033623,0,21.971000000000004,-109941.88888888889,1238,0,0.0,29555.971407224002,True,-1.886300927479016,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,93493,1508,670,1.0,82494.75658199456,False,0.004588095366242641,0,4.871,166750,0,19,0.0,1158.9999999999998,False,-0.06993179961203039,0,5.5729999999999995,164890,0,40,0.8,2439.9999999999995,False,-0.07671015113028108,0.475,748524,0.0,0.1,11,0,0,3,3,149.9811348781937,4,7,12,126.0,20.0,7,7,12,719,4.690007320023142,989.4196534007206
127,12,0,0,0,10.0,20,10.0,23.87396721100485,0,,27.25117911475628,3,52.0,63.67472754195021,8,69.0,60.99999999999999,0,,0,5.060000000000001,91429,24,56,1.0,1576.9421638162717,False,0.42665373972227505,0,15.626000000000003,19683,1277,0,0.0,12770.0,False,-0.5967140580763935,0,0.29000000000000004,76974,979,891,1.0,47653.4144908216,False,-0.06120117679273183,0,21.971000000000007,-109941.88888888889,1238,0,0.0,29555.971407224002,True,-1.886300927479016,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,93889,1501,672,1.0,83693.43675943972,False,0.01200908391217038,0,4.871000000000001,166750,0,19,0.0,1158.9999999999998,False,-0.06993179961203039,0,5.573000000000002,164338,0,48,0.8,2927.9999999999995,False,-0.07842210870930627,0.475,748324,0.0,0.1,12,0,0,4,2,2.0,1,5,13,60.0,21.0,5,7,13,908,3.387742916995194,992.8073963177158
128,13,0,0,0,10.0,20,10.0,24.25018105792765,22,29.0,27.25117911475628,0,,63.67472754195021,0,,60.99999999999999,0,,0,5.060000000000001,91937,21,49,1.0,1398.258871838455,False,0.4331306090118849,5,15.676000000000002,19483,1290,0,0.0,12900.0,False,-0.5988025804854654,0,0.29000000000000004,76336,991,901,1.0,48585.241810801715,False,-0.06280388830047996,0,21.971000000000007,-109941.88888888889,1238,0,0.0,30021.72414971443,True,-1.8841320531798949,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,93889,1491,682,1.0,84057.67224371166,False,0.013366904915980075,0,4.871000000000001,166750,0,19,0.0,1158.9999999999998,False,-0.06993179961203039,0,5.573000000000002,164338,0,48,0.0,2927.9999999999995,False,-0.07842210870930627,0.375,747994,0.0,0.1,9,0,0,4,1,1.0,2,6,16,93.0,21.0,6,7,16,778,4.308127804950345,997.1155241226661
129,16,0,0,0,10.0,20,10.0,24.075286390770952,29,22.448275862068964,30.628988762949806,21,51.0,63.93166148409082,8,66.0,60.99999999999999,0,,0,5.0600000000000005,92303,22,45,1.0,1303.3878875846929,False,0.43805897281505507,15,15.821000000000002,19093,1299,0,0.0,12990.0,False,-0.6041399155308714,0,0.29000000000000004,76756,1010,890,1.0,51575.83925370399,False,-0.04496591637622469,0,21.971000000000007,-109941.88888888889,1238,0,0.0,29805.204551774437,True,-1.8851403216201772,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,93346,1502,684,1.0,89733.99757706873,False,0.03047902172253027,0,4.871000000000001,166222,0,27,0.8,1646.9999999999998,False,-0.07151035789918349,0,5.573000000000002,164338,0,48,0.0,2927.9999999999995,False,-0.07842210870930627,0.475,747319,0.0,0.1,11,0,0,3,3,3.0,4,7,21,111.0,42.0,7,9,21,2275,4.647190450050402,1001.7627145727165
130,21,0,0,0,10.0,20,10.0,24.28714675646309,21,27.0,30.628988762949806,0,,64.15783124330324,8,66.0,60.99999999999999,0,,0,5.060000000000001,92695,24,39,1.0,1187.1987235020606,False,0.44322466872555305,5,15.856000000000002,18938,1307,0,0.0,13070.0,False,-0.6059190272126734,0,0.29000000000000004,76189,1021,900,1.0,52363.26672500365,False,-0.0465798032773737,0,21.971000000000004,-109941.88888888889,1238,0,0.0,30067.487684501306,True,-1.8839189457832417,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,93874,1492,686,1.0,89710.72346722713,False,0.034328885245953886,0,4.871,166222,0,27,0.0,1646.9999999999998,False,-0.07151035789918349,0,5.573000000000002,163810,0,56,0.8,3415.9999999999995,False,-0.08000066699645936,0.475,746989,0.0,0.1,10,0,0,7,1,1.0,3,10,22,120.0,93.0,10,11,22,1240,4.622783622995485,1006.385498195712
131,22,0,0,0,10.0,20,10.0,24.569287893819993,20,28.25,30.628988762949806,0,,64.15783124330324,0,,60.99999999999999,0,,0,5.0600000000000005,93115,23,34,1.0,1065.3557883898798,False,0.4487798062190774,5,15.901000000000002,18753,1318,0,0.0,13180.0,False,-0.6079301969399279,0,0.29000000000000004,75624,1031,910,1.0,53203.31559281274,False,-0.04793002089551874,0,21.971000000000007,-109941.88888888889,1238,0,0.0,30416.778412549153,True,-1.8822924010227464,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,93874,1482,696,1.0,90046.01189203066,False,0.035578795496852396,0,4.871000000000001,166222,0,27,0.0,1646.9999999999998,False,-0.07151035789918349,0,5.573000000000002,163810,0,56,0.0,3415.9999999999995,False,-0.08000066699645936,0.375,746659,0.0,0.1,9,0,0,3,2,217.5723311546841,4,7,25,126.0,75.0,7,15,25,710,5.013008415990043,1011.398506611702
132,25,0,0,0,10.0,20,10.0,23.909783316662033,14,12.0,30.628988762949806,0,,59.54404131961125,18,42.666666666666664,60.99999999999999,0,,0,5.060000000000001,93065,24,39,1.0,1172.4815493498193,False,0.44883492589110147,9,15.986,18513,1327,0,0.0,13270.0,False,-0.6109469515308096,0,0.29000000000000004,75456,1035,920,1.0,52925.29539465903,False,-0.0507893333706225,0,21.971000000000004,-109941.88888888889,1238,0,0.0,29600.311746027597,True,-1.8860944474898027,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,94642,1472,688,1.0,86052.17188695466,False,0.026416297807846,0,4.871000000000001,166102,0,32,0.5,1951.9999999999998,False,-0.07132971302477337,0,5.573,163162,3,66,1.0,4204.632123958833,False,-0.08141071940026223,0.5625,746201,0.0,0.1,13,0,0,5,2,2.0,3,8,23,144.0,96.0,8,17,23,1028,6.649616455018986,1018.048123066721
133,23,0,0,0,10.0,20,10.0,23.47955006668196,9,12.0,31.122892676853663,3,53.0,59.54404131961125,0,,60.99999999999999,0,,0,5.060000000000001,92985,22,49,1.0,1370.497953267416,False,0.4491289929707098,9,16.067000000000007,18243,1339,0,0.0,13390.0,False,-0.6141957641671437,0,0.29000000000000004,75507,1034,927,1.0,53128.77628039249,False,-0.04936679823234882,0,21.971000000000007,-109941.88888888889,1238,0,0.0,29067.682982552265,True,-1.888574743858853,0,0.2,135261,0,0,0.0,0.0,False,0.008469711090400745,0,0.2,94483,1465,698,1.0,87156.77861267928,False,0.029348662116232164,0,4.871000000000001,166102,0,32,0.0,1951.9999999999998,False,-0.07132971302477337,0,5.573,163162,0,69,0.3,4208.999999999999,False,-0.08139858040920232,0.4125,745743,0.0,0.1,10,0,0,6,2,2.0,3,9,19,162.0,102.0,9,14,19,359,5.651174332946539,1023.6992973996676
