index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01MyA@0,spot_market_loss_01MyA@0,balance_01MyA@0,inventory_01MyA@0_input,inventory_01MyA@0_output,productivity_01MyA@0,assets_01MyA@0,bankrupt_01MyA@0,score_01MyA@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
106,20,0,0,0,10.0,9,10.0,33.30408957444046,17,32.0,16.000251673732574,4,16.0,53.21761047576364,7,55.42857142857143,42.99999999999999,11,43.0,0,5.069000000000001,66035,4,13,1.0,472.95316446772597,False,0.5807150049429665,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,3.768000000000001,22750,775,0,0.0,25810.669420191356,False,-0.3736986701195209,0,4.943000000000001,16712,845,0,0.0,28141.95569040219,False,-0.4592837195643581,2,0.6970000000000001,85067,0,0,0.0,0.0,False,0.18438126531521498,0,0.4880000000000001,84026,0,51,0.4,2714.0981342639457,False,0.1887815920462794,0,3.026000000000001,79363,0,14,0.4,601.9999999999999,False,-0.09967903801817278,9,9.542,46877,576,0,0.0,30653.34363403986,False,-0.29700655692532063,0.225,443409,0.0,0.0,12,0,0,8,7,7.0,5,13,20,219.0,81.0,13,7,20,998,1.2370496559888124,176.46363893093076
107,20,0,0,0,10.0,10,10.0,33.22684699432034,13,32.0,16.000237331875034,4,16.0,52.439271392478936,9,45.333333333333336,43.0,5,43.0,0,5.069000000000001,66351,4,10,1.0,372.2684699432034,False,0.587051502324904,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,0,3.7640000000000007,22334,788,0,0.0,26182.755431524427,False,-0.37773796388965025,4,4.983000000000001,16632,845,0,0.0,28076.685710200687,False,-0.4612622017372151,4,0.7350000000000001,85102,0,0,0.0,0.0,False,0.18486856760971263,0,0.4880000000000001,84147,0,50,0.4,2621.963569623947,False,0.18982487448223395,0,3.026000000000001,79122,0,20,0.6,860.0,False,-0.1009448035803083,5,9.583,46651,579,0,0.0,30362.338136245304,False,-0.30120508715561395,0.25,442918,0.0,0.0,8,0,0,7,8,8.0,4,11,24,198.0,102.0,11,9,24,701,1.2408417079714127,177.70448063890217
108,24,0,0,0,10.0,9,10.0,33.31536519810399,27,33.96296296296296,16.000210655446107,8,16.0,52.73918791304921,10,55.2,43.0,7,43.0,17,5.239000000000002,66667,3,10,1.0,363.1536519810399,False,0.5944800674058561,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,8,3.844000000000001,22150,788,0,0.0,26252.507776105944,False,-0.3803573882302305,0,4.979000000000001,15715,872,0,0.0,29050.99845274668,False,-0.4688125904378475,6,0.7910000000000001,85086,0,4,0.4,210.95675165219683,False,0.18611436811965504,0,0.4880000000000001,84305,0,50,0.4,2636.9593956524604,False,0.19212908913213175,0,3.026000000000001,78847,0,25,0.5,1075.0,False,-0.10283780118439492,7,9.648000000000001,46278,584,0,0.0,30799.685741220736,False,-0.3029492013176352,0.2875,441627,0.0,0.0,7,0,0,6,11,10.23076923076923,10,16,24,277.0,84.0,16,8,24,312,1.4504563480149955,179.15493698691716
109,24,0,0,0,10.0,12,10.0,33.31536519810399,0,,16.000177418618517,12,16.0,52.32486118194635,1,18.0,42.99999999999999,6,43.0,0,5.222000000000001,66547,5,20,1.0,716.3073039620798,False,0.5958295444718198,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,8,3.9160000000000013,21966,788,0,0.0,26252.507776105944,False,-0.3835894275767965,4,5.019000000000001,15635,872,0,0.0,29050.99845274668,False,-0.47021782493635444,0,0.7850000000000001,84958,0,12,0.8,627.8983341833563,False,0.18723475672604806,0,0.48800000000000004,84259,0,53,0.4,2773.2176426431565,False,0.19243719120797484,0,3.026000000000001,78847,0,25,0.0,1074.9999999999998,False,-0.10283780118439492,6,9.701,46182,585,0,0.0,30610.043791438617,False,-0.3051057604118337,0.275,440973,0.0,0.0,8,0,0,6,7,7.0,7,13,23,234.0,123.0,13,11,23,138,1.4512211689725518,180.60615815588972
110,23,0,0,0,10.0,13,10.0,33.1552883562347,28,32.0,16.00014380488586,16,16.0,50.77103449925662,12,41.0,43.0,12,43.0,8,5.302000000000001,67105,8,10,1.0,411.552883562347,False,0.6055045066614472,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,8,3.988000000000001,21334,802,0,0.0,26590.54126170023,False,-0.39172192814245366,8,5.095000000000001,15003,886,0,0.0,29375.585483623945,False,-0.4784684218898301,0,0.7850000000000001,84930,0,15,0.8,761.5655174888493,False,0.18777543382078998,0,0.4880000000000001,84523,0,54,0.8,2741.6358629598576,False,0.19589298746212874,0,3.026000000000001,78523,0,34,0.9,1462.0,False,-0.10431264409384748,12,9.815000000000001,45780,588,0,0.0,29853.368285562894,False,-0.3139247305413244,0.4375,439777,0.0,0.0,15,0,0,8,14,13.571428571428571,4,12,26,216.0,93.0,12,11,26,1070,1.372849014995154,181.97900717088487
111,26,0,0,0,10.0,8,10.0,33.2744244076063,34,34.0,16.00013011007694,8,16.0,51.25344266496616,8,56.0,43.00000000000001,13,43.0,24,5.5340000000000025,67421,6,10,1.0,392.74424407606296,False,0.612817462660418,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,4.020000000000001,20676,819,0,0.0,27251.753589829557,False,-0.39747274205313926,4,5.127000000000002,14345,903,0,0.0,30046.805240068486,False,-0.4841313434035791,0,0.7850000000000001,85202,0,13,0.4,666.29475464456,False,0.19089924506184955,0,0.4880000000000001,84571,0,56,0.4,2870.192789238105,False,0.19745623182528188,0,3.026000000000001,78243,0,39,0.5,1677.0000000000002,False,-0.10626214908910085,13,9.933000000000002,45359,591,0,0.0,30290.784614995,False,-0.31621092731457096,0.2875,438396,0.0,0.0,10,0,0,9,10,9.411764705882353,10,19,25,342.0,66.0,19,7,25,528,1.4372700590174645,183.41627722990233
112,25,0,0,0,10.0,8,10.0,33.2731653693246,1,33.0,16.00011766008725,8,16.0,51.79256111408134,10,56.0,43.00000000000001,9,43.0,0,5.510000000000002,67374,4,19,1.0,672.1901420171674,False,0.6150291012762931,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,0,4.016000000000002,20676,819,0,0.0,27250.72243747685,False,-0.3974817983710095,8,5.203000000000002,14128,904,0,0.0,30078.94149386944,False,-0.48766079840269244,0,0.7850000000000001,85362,0,13,0.4,673.3032944830574,False,0.19317570237304416,0,0.4880000000000001,84843,0,54,0.4,2796.798300160392,False,0.2007323339006487,0,3.026000000000001,77963,0,44,0.5,1892.0000000000002,False,-0.10821165408435424,9,10.010000000000002,44938,596,0,0.0,30868.366423992476,False,-0.31770508552962984,0.2875,437863,0.0,0.0,11,0,0,5,7,7.0,9,14,24,252.0,123.0,14,11,24,673,1.4030211180215701,184.8192983479239
113,24,0,0,0,10.0,12,10.0,33.2731653693246,0,,16.000106352657575,8,16.0,52.00668129830513,5,55.4,43.00000000000001,10,43.0,0,5.510000000000002,67254,6,29,1.0,1024.9217957104133,False,0.6163735455660159,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,4.056000000000001,20596,819,0,0.0,27250.72243747685,False,-0.3988870328695165,4,5.235000000000002,14048,904,0,0.0,30078.94149386944,False,-0.4890660329011994,0,0.7850000000000001,85527,0,10,0.0,520.0668129830514,False,0.194406234775166,0,0.48800000000000004,84827,0,60,0.8,3120.400877898308,False,0.20276231397512182,0,3.026000000000001,77963,0,44,0.0,1892.0000000000002,False,-0.10821165408435424,10,10.101,44491,601,0,0.0,31256.015460281385,False,-0.3205663427270389,0.225,437285,0.0,0.0,8,0,0,7,9,9.0,8,15,21,270.0,102.0,15,9,21,397,1.3612706289859489,186.18056897690985
114,21,0,0,0,10.0,15,10.0,33.19881741892813,13,32.07692307692308,16.00010096225423,4,16.0,52.395055443986855,9,55.666666666666664,43.000000000000014,10,43.0,0,5.510000000000002,67521,11,26,1.0,973.1692528921313,False,0.6221248569217906,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,4.092000000000001,20483,820,0,0.0,27223.030283521068,False,-0.4011151389116364,0,5.231000000000002,13664,916,0,0.0,30410.116755738167,False,-0.4929025403500951,0,0.7850000000000001,85628,0,11,0.4,576.3456098838554,False,0.19620423263730694,0,0.4880000000000001,85163,0,54,0.0,2829.3329939752903,False,0.20541415817815276,0,3.026000000000001,77630,0,50,0.6,2150.000000000001,False,-0.11051715564395823,10,10.191,44154,604,0,0.0,31646.61348816806,False,-0.32216777333660285,0.25,436822,0.0,0.0,13,0,0,6,7,7.0,8,14,21,252.0,51.0,14,7,21,1068,1.2402121820487082,187.42078115895856
115,21,0,0,0,9.999999999999998,13,10.0,33.161970054992764,49,33.02040816326531,16.00009557961017,4,16.0,50.67354023637604,11,38.72727272727273,43.000000000000014,20,43.0,23,5.740000000000001,68261,14,10,1.0,471.61970054992764,False,0.6337939141389377,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,4.128000000000001,20370,821,0,0.0,27225.97741514906,False,-0.403074148821807,0,5.231000000000002,12079,964,0,0.0,31968.139133013025,False,-0.5070600813893111,0,0.7850000000000001,85900,0,9,0.4,456.06186212738436,False,0.1991539169506529,0,0.4880000000000001,85253,0,49,0.0,2483.003471582426,False,0.20425626163665647,0,3.026000000000001,77673,0,51,0.8,2193.000000000001,False,-0.10978821029790696,13,10.311,43725,607,0,0.0,30758.838923480256,False,-0.3320326899581831,0.275,435840,0.0,0.0,18,0,0,7,11,11.0,8,15,21,270.0,63.0,15,6,21,1739,1.3357926270109601,188.75657378596952
116,21,0,0,0,10.0,12,10.0,33.209140257371004,14,33.92857142857143,16.000081157070834,12,16.0,50.90726717774681,4,55.5,43.000000000000014,11,43.0,4,5.7570000000000014,68508,16,10,1.0,492.09140257371007,False,0.6399295337218094,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,8,4.2040000000000015,20186,821,0,0.0,27264.704151301594,False,-0.40596606225802223,4,5.271000000000002,11524,978,0,0.0,32478.539171708842,False,-0.5123261973326116,0,0.7850000000000001,85772,0,17,0.8,865.4235420216958,False,0.20022153835780301,0,0.4880000000000001,85411,0,49,0.4,2494.4560917095937,False,0.20653581039561691,0,3.026000000000001,77819,0,47,0.2,2021.0000000000007,False,-0.10911012160390579,5,10.348000000000003,43566,609,0,0.0,31002.525711247807,False,-0.33245261453343083,0.30000000000000004,435365,0.0,0.0,12,0,0,6,7,6.230769230769231,9,15,22,270.0,63.0,15,6,22,600,1.3572065139887854,190.1137802999583
117,22,0,0,0,10.0,10,10.0,33.11645360374374,17,32.0,16.000072997780883,8,16.0,51.481676305769525,11,55.36363636363637,43.000000000000014,20,43.0,7,5.823,68770,16,10,1.0,491.1645360374374,False,0.6461677344786813,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,4.2360000000000015,19562,838,0,0.0,27751.588119937256,False,-0.41265072791202134,4,5.307000000000001,11444,978,0,0.0,32387.89162446138,False,-0.5145275634598508,0,0.7850000000000001,85923,0,20,0.8,1029.6335261153904,False,0.20346704114303985,0,0.48800000000000004,85741,0,43,0.0,2213.7120811480895,False,0.2091759863078364,0,3.026000000000001,77775,0,46,0.7,1978.0000000000007,False,-0.1098503684281904,12,10.463000000000001,43126,613,0,0.0,31558.26757543672,False,-0.33428491266535915,0.3125,434920,0.0,0.0,17,0,0,8,10,9.411764705882353,5,13,22,234.0,102.0,13,9,22,1053,1.4213499710313044,191.5351302709896
118,22,0,0,0,10.000000000000002,11,10.0,33.11645360374374,0,,16.00005966719817,16,16.0,52.002159780762845,11,55.63636363636363,43.00000000000001,20,43.0,0,5.816000000000002,68660,17,20,1.0,832.3290720748748,False,0.6476127498160391,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,8,4.312000000000001,19378,838,0,0.0,27751.588119937256,False,-0.4158827672585873,8,5.383000000000002,11260,978,0,0.0,32387.89162446138,False,-0.5177596028064169,0,0.7850000000000001,86128,0,22,0.8,1144.0475151767826,False,0.2071177288592726,0,0.4880000000000001,85892,0,46,0.8,2392.099349915091,False,0.21252018371237386,0,3.026000000000001,77901,0,41,0.7,1763.0000000000002,False,-0.10964129108087338,8,10.531,42782,617,0,0.0,32085.332584730677,False,-0.3351943143125838,0.4125,434580,0.0,0.0,21,0,0,7,10,10.0,7,14,23,252.0,99.0,14,8,23,1238,1.3789328929851763,192.9140631639748
119,23,0,0,0,10.0,10,10.0,33.24400981980688,35,33.97142857142857,16.00005417132813,8,16.0,49.935811858849505,11,35.09090909090909,43.000000000000014,20,43.0,15,5.966000000000002,69343,17,10,1.0,502.44009819806877,False,0.6599694704615154,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,4.344000000000002,18142,872,0,0.0,28988.776562871597,False,-0.42672776600323553,4,5.415000000000001,11147,979,0,0.0,32545.885613590934,False,-0.518356880260048,0,0.7850000000000001,86396,0,18,0.4,898.844613459291,False,0.2091421016196486,0,0.4880000000000001,85882,0,47,0.4,2346.9831573659267,False,0.21206687985468597,0,3.026000000000001,78136,0,37,0.4,1591.0000000000005,False,-0.1079573708241038,12,10.643,42287,624,0,0.0,31159.946599922092,False,-0.3460176608204755,0.275,433912,0.0,0.0,17,0,0,10,10,9.823529411764707,8,18,23,324.0,60.0,18,5,23,1408,1.3906534439884126,194.3047166079632
120,23,0,0,0,10.000000000000002,12,10.0,33.24400981980688,0,,16.00005417132813,0,,50.35392195364906,6,56.0,43.00000000000002,12,43.0,0,5.951000000000002,69223,19,20,1.0,854.8801963961375,False,0.6613104376433648,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,0,4.340000000000002,18142,872,0,0.0,28988.776562871597,False,-0.42672776600323553,0,5.411000000000001,11147,979,0,0.0,32545.885613590934,False,-0.518356880260048,0,0.7850000000000001,86396,0,18,0.0,906.3705951656832,False,0.2091944934504182,0,0.4880000000000001,86218,0,41,0.0,2064.5108000996115,False,0.2147785614843201,0,3.026000000000001,77968,0,40,0.3,1720.000000000001,False,-0.10912707382125582,12,10.751000000000001,41890,627,0,0.0,31571.90906493796,False,-0.348176455263449,0.1625,433563,0.0,0.0,8,0,0,10,8,8.0,6,16,24,288.0,81.0,16,7,24,456,1.4056944769690745,195.71041108493228
121,24,0,0,0,10.000000000000002,12,10.0,33.10716254462075,27,32.03703703703704,16.00005153424268,4,16.0,50.97054827088995,10,55.8,43.000000000000014,12,43.0,7,6.021000000000002,69786,21,10,1.0,541.0716254462075,False,0.6709966800888039,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,0,4.340000000000002,17277,899,0,0.0,29763.339127614054,False,-0.4351191012856661,4,5.451000000000002,11067,979,0,0.0,32411.91213118371,False,-0.5209387657545783,0,0.7850000000000001,86668,0,16,0.4,815.5287723342392,False,0.21234913658619853,0,0.48800000000000004,86440,0,37,0.0,1885.9102860229282,False,0.2166261297478763,0,3.026000000000001,77750,0,43,0.7,1849.0000000000007,False,-0.1108618507300755,8,10.819000000000003,41603,630,0,0.0,32111.445410660668,False,-0.34837120038277725,0.2625,433170,0.0,0.0,15,0,0,10,7,6.7,7,17,25,306.0,81.0,17,7,25,1395,1.3826538269640878,197.09306491189636
122,25,0,0,0,10.000000000000002,8,10.0,33.267743336227326,47,34.0,16.000046503544507,8,16.0,50.72042768522818,4,45.75,43.000000000000014,15,43.0,37,6.384000000000002,69865,19,10,1.0,522.6774333622733,False,0.6726616271122512,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,4.380000000000002,16109,931,0,0.0,30972.26904602764,False,-0.4450178372911678,4,5.487000000000002,10477,994,0,0.0,33068.13687620996,False,-0.5255389348655369,0,0.7850000000000001,86622,0,19,0.4,963.6881260193354,False,0.21274008775631648,0,0.4880000000000001,86541,0,38,0.4,1927.3762520386708,False,0.21832100866032708,0,3.026000000000001,77739,0,43,0.4,1849.0000000000007,False,-0.11098616699064237,11,10.921000000000001,41412,630,0,0.0,31953.869441693754,False,-0.3514202034170373,0.275,431344,0.0,0.0,9,0,0,10,11,10.333333333333332,8,18,27,324.0,66.0,18,7,27,435,1.418800892017316,198.51186580391368
123,27,0,0,0,10.000000000000002,12,10.0,33.267743336227326,0,,16.000039996250965,12,16.0,51.281807982202594,10,55.5,43.000000000000014,20,43.0,0,6.347000000000002,69745,21,20,1.0,875.3548667245466,False,0.6740054247671383,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,8,4.456000000000001,15925,931,0,0.0,30972.26904602764,False,-0.44824987663773375,4,5.5230000000000015,10397,994,0,0.0,33068.13687620996,False,-0.5269441693640439,0,0.7850000000000001,86773,0,22,0.8,1128.199775608457,False,0.21598769057424022,0,0.4880000000000001,86753,0,37,0.4,1897.426895341496,False,0.22106417698360914,0,3.026000000000001,77780,0,40,0.7,1720.0000000000005,False,-0.11125175172912617,10,11.010000000000002,41083,633,0,0.0,32461.38445273424,False,-0.35227055483062336,0.36250000000000004,431035,0.0,0.0,20,0,0,7,8,8.0,12,19,24,342.0,69.0,19,8,24,1105,1.3744254130288027,199.88629121694248
124,24,0,0,0,10.000000000000002,11,10.0,33.311645339927466,15,34.0,16.00003623988902,8,16.0,51.53406877027867,5,55.4,43.000000000000014,9,43.0,0,6.347000000000002,70145,22,15,1.0,719.6746800989121,False,0.6816896205140003,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,4.488000000000001,15845,931,0,0.0,31013.14181147247,False,-0.44929613726091283,4,5.559000000000001,9807,1009,0,0.0,33611.45014798681,False,-0.5325360078342981,0,0.7850000000000001,86885,0,20,0.0,1030.6813754055734,False,0.2168681873427098,0,0.4880000000000001,86790,0,42,0.8,2164.430888351704,False,0.22343806310113398,0,3.026000000000001,77724,0,41,0.1,1763.0000000000007,False,-0.11164165272817685,9,11.090000000000002,40726,637,0,0.0,32827.201806667515,False,-0.3542380441285005,0.2375,430501,0.0,0.0,10,0,0,11,6,6.0,6,17,20,306.0,66.0,17,7,20,897,1.2245886749587953,201.11087989190128
125,20,0,0,0,10.000000000000002,12,10.0,33.22462695135451,16,32.0,16.000032815488805,8,16.0,51.87127662218239,6,56.0,43.000000000000014,20,43.0,1,6.357000000000002,70511,24,10,1.0,572.2462695135451,False,0.68866125545037,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,8,4.564000000000001,15661,931,0,0.0,30932.127691711048,False,-0.453239700582197,0,5.555000000000002,9295,1025,0,0.0,34055.24262513837,False,-0.5376318055055473,0,0.7850000000000001,87157,0,18,0.4,933.6829791992831,False,0.21997997173089273,0,0.48800000000000004,86726,0,46,0.4,2386.07872462039,False,0.22408998889382656,0,3.026000000000001,77857,0,37,0.3,1591.0000000000005,False,-0.11111048325120926,13,11.211,40310,640,0,0.0,33197.61703819673,False,-0.3568463392353604,0.2625,430096,0.0,0.0,13,0,0,10,10,9.0625,4,14,13,252.0,33.0,14,6,13,757,1.5789974459912628,202.68987733789254
126,13,0,0,0,10.000000000000002,13,10.0,33.22436091320057,27,33.22222222222223,16.000031178733984,4,16.0,52.34477030887136,12,55.166666666666664,43.000000000000014,20,43.0,17,6.526000000000002,70748,27,10,1.0,602.2436091320058,False,0.6946719571750986,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,0,4.556000000000001,14764,958,0,0.0,31828.937754846145,False,-0.46111946465092085,4,5.5950000000000015,9215,1025,0,0.0,34054.96993603058,False,-0.5390394349549396,0,0.7850000000000001,87487,0,12,0.0,628.1372437064563,False,0.22244749139359019,0,0.4880000000000001,86994,0,44,0.4,2303.16989359034,False,0.2272441655546219,0,3.026000000000001,78141,0,29,0.5,1247.0000000000005,False,-0.10984471768907374,7,11.268000000000002,39830,647,0,0.0,33867.06638983977,False,-0.3584881651494068,0.2375,429758,0.0,0.0,18,0,0,4,7,6.375,3,7,10,126.0,33.0,7,6,10,1351,0.519353787007276,203.20923112489982
127,10,0,0,0,10.0,11,10.0,33.22436091320057,0,,16.000026733985383,12,16.0,52.726995975091825,10,55.6,43.000000000000014,20,43.0,0,6.509000000000002,70638,28,20,1.0,944.4872182640114,False,0.6961298416012406,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,4.596000000000002,14684,958,0,0.0,31828.937754846145,False,-0.46252469914942784,8,5.671000000000003,9031,1025,0,0.0,34054.96993603058,False,-0.5422714743015055,0,0.7850000000000001,87701,0,11,0.4,579.9969557260101,False,0.2250918700972238,0,0.4880000000000001,87144,0,47,0.8,2478.1688108293156,False,0.2305508521582571,0,3.026000000000001,78504,0,20,0.2,860.0000000000002,False,-0.10792911712852041,9,11.351,39249,655,0,0.0,34536.18236368515,False,-0.36127332419598374,0.30000000000000004,429530,0.0,0.0,17,0,0,1,8,8.0,2,3,8,54.0,36.0,3,7,8,1139,0.4066622739774175,203.61589339887723
128,8,0,0,0,10.0,0,,33.14609319373117,15,32.0,16.000025393249476,4,16.0,53.024508613122755,8,55.875,43.00000000000001,20,43.0,0,6.509000000000002,71118,18,15,1.0,677.1913979059675,False,0.7043910721276799,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,4.6320000000000014,14124,973,0,0.0,32251.148677500427,False,-0.46865318217547486,0,5.663000000000001,9031,1025,0,0.0,33974.74552357445,False,-0.5429760625015418,0,0.7850000000000001,87812,0,9,0.0,477.2205775181048,False,0.22592184073233254,0,0.4880000000000001,87416,0,45,0.4,2386.102887590524,False,0.23369697376636314,0,3.026000000000001,78599,0,16,0.6,688.0000000000001,False,-0.10782740382442023,10,11.442000000000002,38978,657,0,0.0,34837.10215882165,False,-0.3626356055398623,0.25,429657,0.0,0.0,12,0,0,1,5,5.0,0,1,6,18.0,36.0,1,7,6,1357,0.36136322701349854,203.97725662589073
129,6,0,0,0,10.0,0,,33.14205716862253,6,33.0,16.000024052939697,4,16.0,53.07504318944756,2,55.0,43.0,20,43.0,0,6.509000000000002,71316,8,19,1.0,709.6990862038281,False,0.7095014798593181,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,4,4.668000000000002,13978,975,0,0.0,32313.505739406966,False,-0.47067007079389633,0,5.663000000000002,8899,1029,0,0.0,34103.17682651258,False,-0.5441667238142229,0,0.7850000000000001,87867,0,8,0.0,424.6003455155805,False,0.22632128776951707,0,0.48800000000000004,87407,0,48,0.4,2547.602073093483,False,0.2346959377999935,0,3.026000000000001,78986,0,7,0.0,301.0,False,-0.10564056778626645,11,11.542,38677,659,0,0.0,34976.453461845944,False,-0.3652499126291423,0.175,429709,0.0,0.0,14,0,0,0,7,7.0,0,0,4,0.0,18.0,0,6,4,695,0.22762555803637952,204.2048821839271
130,4,0,0,0,10.0,0,,33.26275320013421,32,34.0,16.000024052939697,0,,53.265571168273965,6,55.5,43.00000000000001,20,43.0,13,6.639000000000002,72066,0,8,0.8,266.1020256010737,False,0.7221002030483135,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,0,4.6640000000000015,12890,1007,0,0.0,33495.59247253515,False,-0.4793993283634714,0,5.663000000000001,8899,1029,0,0.0,34227.3730429381,False,-0.5430759437648155,0,0.7850000000000001,87922,0,7,0.0,372.8589981779178,False,0.22672685312832705,0,0.4880000000000001,87685,0,43,0.0,2290.4195602357804,False,0.23677614418742884,6,3.086000000000001,79211,0,0,0.0,0.0,False,-0.10479860765788165,7,11.601,38247,665,0,0.0,35421.604826902185,False,-0.36759411403811887,0.1,429499,0.0,0.0,8,0,0,0,9,8.8125,0,0,2,0.0,12.0,0,4,2,1178,0.20887367700925097,204.41375586093636
131,2,0,0,0,10.0,0,,33.31784706419071,18,33.94444444444444,16.000024052939697,0,,53.569317625790745,9,55.888888888888886,43.00000000000001,20,43.0,10,6.726000000000002,72407,0,0,0.0,0.0,False,0.7270602265951103,0,0.2,42579,0,0,0.0,0.0,False,0.015599284436493738,0,4.6640000000000015,12312,1024,0,0.0,34117.475393731285,False,-0.48409032677207725,0,5.663000000000001,8866,1030,0,0.0,34317.38247611643,False,-0.5428650757411169,0,0.7850000000000001,88089,0,4,0.0,214.27727050316298,False,0.22794802065119715,0,0.4880000000000001,88021,0,37,0.0,1982.0647521542576,False,0.2393076461360705,9,3.170000000000001,79072,0,0,0.0,0.0,False,-0.10636951313231771,11,11.704000000000002,37553,674,0,0.0,36105.720079782965,False,-0.3715715831122973,0.0,428899,0.0,0.0,9,0,0,0,12,11.529411764705882,0,0,0,0.0,6.0,0,2,0,503,0.19385030097328126,204.60760616190964
