index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
106,24,0,0,0,10.0,20,10.0,17.118790432795993,29,13.413793103448276,18.302689490819358,18,26.333333333333332,30.01983119469001,0,,42.99999999999999,20,43.0,0,2.900000000000001,49924,15,20,1.0,492.37580865591985,False,0.35532830603041743,29,11.47,9975.0,1060,0,0.0,10600.0,False,-0.5873517573006997,0,0.2,37620,838,555,1.0,24503.539050087784,False,-0.004853446572006546,4,4.740000000000001,25799,706,0,0.0,12085.866045553972,False,-0.36462270731762975,0,0.8390000000000002,70284,8,129,1.0,4018.9797400415664,False,0.07352751433014738,0,0.2,67271,0,17,0.0,510.3371303097302,False,0.0027348247030807137,0,3.1430000000000007,93360,0,188,0.0,8083.999999999999,False,0.00020537676367295805,0,3.1340000000000003,95846,0,64,0.0,2751.9999999999995,False,-0.0016430141093836644,0.375,450079,0.0,0.0,16,0,0,4,4,4.0,9,13,28,194.0,92.0,13,11,28,1494,2.0527152629802004,231.1366844078293
107,28,0,0,0,10.0,20,10.0,16.57908901680421,15,8.666666666666666,18.448892854977185,1,30.0,30.01983119469001,0,,42.999999999999986,20,43.0,0,2.900000000000001,49814,16,30,1.0,657.3726705041263,False,0.3545853617325029,15,11.591000000000001,9670.0,1069,0,0.0,10690.0,False,-0.5943755571764324,0,0.2,37520,843,564,1.0,24381.34761137308,False,-0.008067967560879111,0,4.7360000000000015,25799,706,0,0.0,11704.836845863772,False,-0.3684242557531301,0,0.8390000000000002,70284,0,137,0.8,4112.716873672532,False,0.07422349257278169,0,0.2,67241,0,18,0.1,540.3569615044202,False,0.0025122283382169428,0,3.1430000000000007,93833,0,177,0.0,7610.999999999997,False,0.002633956994105687,0,3.1340000000000003,96233,0,55,0.0,2364.999999999999,False,0.0003440060791522047,0.3625,450394,0.0,0.0,15,0,0,5,3,3.0,9,14,27,237.0,87.0,14,14,27,1090,1.711807929968927,232.84849233779823
108,27,0,0,0,10.0,20,10.0,16.51699138411593,37,16.16216216216216,18.761057897561937,2,30.0,29.34028484980863,15,25.333333333333332,42.999999999999986,20,43.0,0,2.900000000000001,50202,14,18,1.0,437.3058449140867,False,0.3620945220427652,15,11.726,9335.0,1081,0,0.0,10810.0,False,-0.6018045762757652,0,0.2,37030,868,572,1.0,25068.073638818052,False,-0.010993977463653076,0,4.7360000000000015,25751,708,0,0.0,11694.029899954077,False,-0.3694898742895932,0,0.8390000000000002,70604,0,124,0.2,3638.19532137627,False,0.07545213478495041,0,0.2,67241,0,18,0.0,528.1251272965553,False,0.0024214095757220276,0,3.1430000000000007,94177,0,169,0.0,7266.999999999997,False,0.004400197161693126,0,3.1340000000000003,96369,5,53,1.0,2425.7014242490422,False,0.002052234623693498,0.4,450709,0.0,0.0,23,0,0,6,3,3.0,6,12,35,186.0,135.0,12,15,35,1968,1.6180982000078075,234.46659053780604
109,35,0,0,0,10.0,20,10.0,16.023421680115515,15,8.666666666666666,20.22523206801325,11,29.09090909090909,29.34028484980863,0,,42.999999999999986,20,43.0,0,2.900000000000001,50102,14,28,1.0,588.6558070432344,False,0.3614373910236275,15,11.861,9020.0,1091,0,0.0,10910.0,False,-0.6089634492260313,0,0.2,37220,873,571,1.0,25537.05463757641,False,-0.002523649231004592,0,4.7360000000000015,25751,708,0,0.0,11344.582549521785,False,-0.37297632894820126,0,0.8390000000000002,70284,1,134,1.0,3951.8234019423694,False,0.07302889283019796,0,0.2,67241,0,18,0.0,528.1251272965553,False,0.0024214095757220276,0,3.1430000000000007,94779,0,155,0.0,6664.999999999998,False,0.007491117454971144,0,3.1340000000000012,96627,0,52,0.5,2235.999999999999,False,0.0037275882606641886,0.4375,451024,0.0,0.0,16,0,0,6,3,3.0,6,12,32,186.0,129.0,12,23,32,1380,1.8327114729909226,236.29930201079696
110,32,0,0,0,10.0,20,10.0,15.666381155254571,10,8.0,23.263392565219068,41,28.4390243902439,30.036478238229773,5,43.0,42.999999999999986,20,43.0,0,2.900000000000001,50052,13,33,1.0,646.9905781234008,False,0.36087460596649373,5,11.896,8855.0,1102,0,0.0,11020.0,False,-0.6119350568657643,0,0.2,38256,873,545,1.0,26355.299696581635,False,0.02631247826580507,5,4.786000000000002,25681,708,0,0.0,11091.797857920237,False,-0.37689516254693967,0,0.8390000000000002,69333,32,139,1.0,4919.499037200949,False,0.06609173351846495,0,0.2,67241,0,18,0.0,540.6566082881359,False,0.002514453151734039,0,3.1430000000000002,95166,0,146,0.0,6277.999999999998,False,0.009478137643507014,0,3.1340000000000003,96885,0,46,0.5,1977.9999999999993,False,0.005052268386354768,0.4375,451469,0.0,0.0,16,0,0,13,2,2.0,6,19,29,267.0,67.0,19,13,29,2431,2.0793379379902035,238.37863994878717
111,29,0,0,0,10.0,20,10.0,16.72562979589771,30,23.866666666666667,23.074053058178578,12,21.5,32.3392897451659,58,35.8448275862069,42.999999999999986,10,43.0,0,2.900000000000001,50668,13,13,1.0,347.43318734667025,False,0.3734693949718599,0,11.891,8755.0,1112,0,0.0,11120.0,False,-0.6132857876110976,0,0.2,38134,876,548,1.0,27296.232777088255,False,0.03326581639317824,5,4.831000000000001,25225,725,0,0.0,12126.081602025839,False,-0.3756751311780322,0,0.8390000000000002,71154,34,91,1.0,3727.3931707881684,False,0.08428167540901782,0,0.2,67241,0,18,0.0,582.1072154129862,False,0.0028222150768686684,0,3.1430000000000007,94990,0,150,0.4,6449.999999999998,False,0.008553942206978702,0,3.1340000000000003,95412,44,46,1.0,3400.928748787299,False,-0.002767817724079946,0.55,451579,0.0,0.0,18,0,0,12,1,1.0,5,17,32,246.0,66.0,17,12,32,3628,2.327296212024521,240.7059361608117
112,32,0,0,0,10.0,20,10.0,17.374579335567635,49,20.142857142857142,21.9644503258127,11,11.818181818181818,33.49442664862362,16,43.0,42.99999999999999,10,43.0,31,3.210000000000001,50643,16,10,1.0,333.74579335567637,False,0.3726091497603219,5,11.941,8635.0,1119,0,0.0,11190.0,False,-0.6155820298781641,0,0.2,38124,876,552,1.0,27344.50807780586,False,0.03354792056076885,5,4.876000000000001,24258,764,0,0.0,13274.178612373673,False,-0.3835161267846585,0,0.8390000000000002,71712,35,85,1.0,3615.7820265364526,False,0.09173904863633722,0,0.2,67241,0,18,0.0,602.8996796752252,False,0.002976594693320904,0,3.1430000000000007,94646,0,158,0.8,6793.999999999999,False,0.006787702039391263,0,3.1340000000000003,95498,42,46,1.0,3384.765919242192,False,-0.0019676843808804517,0.6,450757,0.0,0.0,17,0,0,15,5,5.0,4,19,26,297.0,129.0,19,13,26,1697,2.2984566939994693,243.00439285481116
113,26,0,0,0,10.0,20,10.0,17.249734846059823,32,16.34375,21.444444102977027,5,11.0,32.37651750441045,44,29.0,42.99999999999999,14,43.0,7,3.2490000000000006,50803,16,10,1.0,332.49734846059823,False,0.376914625016352,15,12.086,8320.0,1129,0,0.0,11290.0,False,-0.6227409028284302,0,0.2,37970,882,562,1.0,27266.043720097856,False,0.029692145266864842,5,4.921000000000001,23824,780,0,0.0,13454.793179926663,False,-0.39037420752342944,0,0.8390000000000002,72933,30,51,1.0,2294.5357158142438,False,0.10006040595626982,0,0.2,67241,0,18,0.0,582.7773150793881,False,0.002827190424099225,0,3.1430000000000002,93370,34,168,1.0,8324.801595149955,False,0.0015444414529891008,0,3.1340000000000003,96100,32,42,1.0,2842.048560141134,False,0.001427617835642727,0.625,450561,0.0,0.0,16,0,0,9,5,4.466666666666667,5,14,29,177.0,82.0,14,12,29,2126,1.9869292079820298,244.9913220627932
114,29,0,0,0,10.0,20,10.0,17.001505757349765,19,13.894736842105264,21.444444102977027,0,,32.730444600593316,5,44.0,42.99999999999999,0,,0,3.2420000000000013,50703,16,20,1.0,500.0301151469953,False,0.37647608011382594,19,12.261000000000001,8063.0,1139,0,0.0,11390.0,False,-0.6283329281141097,0,0.2,37706,891,572,1.0,27414.5636567015,False,0.02590605264592939,0,4.916000000000001,23824,780,0,0.0,13261.174490732818,False,-0.39230595140444163,0,0.8390000000000002,73153,20,56,1.0,2261.7937796927663,False,0.1030842102973832,0,0.2,67241,0,18,0.0,589.1480028106797,False,0.002874491422965526,0,3.1430000000000007,93370,24,178,1.0,8439.530670414239,False,0.0021335086074132908,0,3.1340000000000003,95880,27,52,1.0,3119.722004216019,False,0.0005941652677908588,0.625,449940,0.0,0.0,9,0,0,5,2,2.0,10,15,34,255.0,42.0,15,14,34,420,1.996764276002068,246.98808633879526
115,34,0,0,0,10.0,20,10.0,16.5368905406882,51,14.431372549019608,19.97318939945608,15,10.666666666666666,32.730444600593316,0,,42.99999999999999,10,43.0,0,3.2420000000000013,50593,17,30,1.0,666.106716220646,False,0.3757477201855991,51,12.752,7038.0,1148,0,0.0,11480.0,False,-0.6548072507226409,0,0.2,37025,932,577,1.0,26936.912267407562,False,0.00755175364070201,10,5.016000000000002,23664,780,0,0.0,12898.774621736797,False,-0.3991142909135309,0,0.8390000000000002,72993,25,66,1.0,2659.5390786255607,False,0.10366145257510587,0,0.2,67241,0,18,0.0,589.1480028106797,False,0.002874491422965526,0,3.1430000000000007,93370,14,188,1.0,8542.226224408305,False,0.002660790620485872,0,3.1340000000000003,96310,17,52,1.0,2792.417558210086,False,0.003329247490347739,0.625,448234,0.0,0.0,12,0,0,7,6,6.0,11,18,33,270.0,145.0,18,16,33,685,2.168511789001059,249.15659812779631
116,33,0,0,0,10.0,20,10.0,16.333394855597525,38,14.973684210526315,19.97318939945608,0,,32.730444600593316,0,,42.99999999999999,20,43.0,0,3.2420000000000013,50883,20,20,1.0,526.6678971119505,False,0.3816985155079012,18,12.881,6668.0,1155,0,0.0,11550.0,False,-0.6638571467163735,0,0.2,36456,960,587,1.0,27404.32123885434,False,0.0008612315559647514,0,5.006000000000001,23664,780,0,0.0,12740.04798736607,False,-0.40069791492201867,0,0.8390000000000002,72993,15,76,1.0,2787.111630636933,False,0.10460865158917865,0,0.2,67241,0,18,0.0,589.1480028106797,False,0.002874491422965526,0,3.1430000000000007,93628,4,192,1.0,8386.921778402371,False,0.004512752759249033,0,3.1340000000000003,96912,7,48,1.0,2293.113112204153,False,0.006947449796698338,0.625,448445,0.0,0.0,16,0,0,8,4,4.0,10,18,32,294.0,45.0,18,15,32,1480,2.0957440229831263,251.25234215077944
117,32,0,0,0,10.0,20,10.0,16.06449300370038,10,9.0,19.97318939945608,0,,31.655263209402012,9,14.0,43.0,20,43.0,0,3.2420000000000013,50818,21,25,1.0,611.6123250925095,False,0.38108993604414887,5,12.913000000000002,6528.0,1164,0,0.0,11640.0,False,-0.6664235351325067,0,0.2,36366,960,597,1.0,27345.907355027644,False,-0.0015174363461273905,0,5.006000000000003,23664,780,0,0.0,12530.304542886297,False,-0.4027905363375606,0,0.8390000000000002,73119,5,77,1.0,2537.3212141212352,False,0.10462505727570641,0,0.2,67241,0,18,0.0,569.7947377692362,False,0.002730797554046751,0,3.1430000000000007,94101,0,185,0.4,7955.0,False,0.007152245794910764,0,3.1340000000000012,97173,6,49,1.0,2296.931579256412,False,0.009647222172764994,0.55,449010,0.0,0.0,16,0,0,5,1,1.0,8,13,28,219.0,102.0,13,19,28,1231,1.9605102320201695,253.2128523827996
118,28,0,0,0,10.0,20,10.0,16.086199751287634,31,16.258064516129032,20.722064447882705,29,23.275862068965516,31.655263209402012,0,,42.99999999999999,20,43.0,0,3.2420000000000013,51077,22,19,1.0,525.637795274465,False,0.38692543689756687,15,13.058000000000003,6228.0,1173,0,0.0,11730.0,False,-0.6733122619337061,0,0.2,36787,966,587,1.0,27703.120790651003,False,0.010447179393904119,9,5.096000000000003,23178,795,0,0.0,12788.52880227367,False,-0.40991191457374365,0,0.8390000000000002,72444,24,87,1.0,3251.33744596716,False,0.09990301331982389,0,0.2,67241,0,18,0.0,569.7947377692362,False,0.002730797554046751,0,3.1430000000000002,94617,0,173,0.0,7438.999999999999,False,0.009801606046291923,0,3.1340000000000003,97517,0,47,0.6,2020.9999999999998,False,0.011762954139368672,0.45,449089,0.0,0.0,18,0,0,12,5,5.0,4,16,29,203.0,66.0,16,12,29,2009,1.9814731769729406,255.19432555977255
119,29,0,0,0,10.0,20,10.0,15.693137065843723,30,12.433333333333334,20.722064447882705,0,,29.40880081627234,22,15.0,43.0,20,43.0,0,3.2420000000000013,51215,23,14,1.0,449.70391892181215,False,0.38962779154066807,15,13.193000000000001,5918.0,1182,0,0.0,11820.0,False,-0.6804711348839723,0,0.2,36438,985,597,1.0,27828.812485242044,False,0.004737229225202476,0,5.0870000000000015,23154,796,0,0.0,12491.737104411604,False,-0.4133519195409398,0,0.8390000000000002,72774,14,75,1.0,2495.7689634907833,False,0.09919343770225704,0,0.2,67241,0,18,0.0,529.3584146929021,False,0.002430566471836978,0,3.1430000000000007,94893,1,173,1.0,7468.408800816273,False,0.012786802493357499,0,3.1340000000000003,97771,1,47,1.0,2050.4088008162726,False,0.014522236146393993,0.625,449404,0.0,0.0,18,0,0,11,3,3.0,6,17,25,190.0,95.0,17,12,25,1638,2.157888808986172,257.3522143687587
120,25,0,0,0,10.0,20,10.0,15.693137065843723,0,,20.397287003943397,6,14.166666666666666,29.769316961451363,4,43.0,42.99999999999999,20,43.0,0,3.2420000000000013,51105,24,24,1.0,616.6352895802494,False,0.38891097724802465,0,13.178000000000004,5828.0,1191,0,0.0,11910.0,False,-0.6816867925547722,0,0.2,36468,975,606,1.0,27661.56456358733,False,0.0036672110504573185,5,5.137000000000001,23089,796,0,0.0,12491.737104411604,False,-0.41464893640215905,0,0.8390000000000002,72891,9,81,1.0,2594.890256913051,False,0.10166679232063985,0,0.2,67211,0,19,0.1,565.6170222675759,False,0.002254291692165156,0,3.1430000000000007,95237,0,166,0.5,7137.999999999999,False,0.014622825573514613,0,3.1340000000000003,98115,0,40,0.1,1719.9999999999998,False,0.016358259226551108,0.4625,449944,0.0,0.0,16,0,0,6,1,1.0,5,11,32,168.0,70.0,11,14,32,1262,1.7527132940012962,259.10492766276
121,32,0,0,0,10.0,20,10.0,15.761186260946344,38,16.210526315789473,19.597523634376188,12,12.333333333333334,28.824384089465294,10,16.0,43.0,20,43.0,4,3.2820000000000014,51430,27,10,1.0,427.6118626094634,False,0.3951375295487137,10,13.278000000000002,5633.0,1198,0,0.0,11980.0,False,-0.6860091309398385,0,0.2,36374,983,612,1.0,27486.930558748485,False,4.919244486166871e-05,8,5.2120000000000015,22508,816,0,0.0,12861.127988932216,False,-0.4225568393801036,0,0.8390000000000002,72903,11,81,1.0,2550.347871224827,False,0.10151426948431018,0,0.2,67211,0,19,0.0,547.6632976998405,False,0.0021209891130338546,0,3.1430000000000002,95796,0,153,0.0,6579.0,False,0.017492965845844203,0,3.1340000000000003,98256,0,43,1.0,1849.0,False,0.018468505473290753,0.5,450111,0.0,0.0,21,0,0,9,5,4.8,6,15,36,210.0,97.0,15,17,36,1766,2.204112308972981,261.309039971733
122,36,0,0,0,10.0,20,10.0,15.542946267474886,64,14.656249999999998,19.69218145349433,1,30.0,28.824384089465294,0,,43.0,20,43.0,6,3.338000000000001,51616,27,10,1.0,425.42946267474883,False,0.4001327695744488,48,13.748000000000001,4409.0,1208,0,0.0,12080.0,False,-0.7177242888402626,0,0.2,35866,1021,621,1.0,28098.19282171184,False,-0.003988897319047788,0,5.204000000000001,22108,832,0,0.0,12931.731294539104,False,-0.4298340686966068,0,0.8390000000000002,72873,2,91,1.0,2662.4033150483306,False,0.10190077006213318,0,0.2,67211,0,19,0.0,547.6632976998405,False,0.0021209891130338546,0,3.1430000000000007,96097,0,146,0.0,6278.0,False,0.01903842599248321,0,3.1340000000000003,98815,0,30,0.0,1290.0,False,0.02133864574562034,0.375,448995,0.0,0.0,17,0,0,8,8,7.375,6,14,33,192.0,141.0,14,22,33,1090,2.3194738469901495,263.62851381872315
123,33,0,0,0,10.000000000000002,20,10.0,15.595569298181882,33,16.060606060606062,19.315442332569123,4,10.0,29.344988825746864,5,43.0,43.0,20,43.0,6,3.3920000000000012,51760,28,10,1.0,435.95569298181886,False,0.40416505515009077,17,13.870000000000003,4068.0,1217,0,0.0,12170.000000000002,False,-0.7257206148526353,0,0.2,35336,1044,631,1.0,28469.818459153,False,-0.010856844665738793,4,5.244000000000002,22052,832,0,0.0,12975.513656087325,False,-0.43051467967587226,0,0.8390000000000002,73048,0,92,0.6,2699.7389719687117,False,0.10477665477687555,0,0.2,67211,0,19,0.0,557.5547876891904,False,0.0021944313184133206,0,3.1430000000000007,96355,0,140,0.5,6020.0,False,0.02036310611817379,0,3.1340000000000003,99202,0,21,0.0,903.0,False,0.02332566593415621,0.3875,449032,0.0,0.0,15,0,0,10,6,5.375,4,14,32,222.0,57.0,14,19,32,1275,2.146014425030444,265.7745282437536
124,32,0,0,0,10.000000000000002,20,10.0,15.313760951909018,17,10.470588235294118,19.062388182489585,7,15.714285714285714,31.99782118666106,25,45.0,43.0,20,43.0,0,3.386000000000001,51698,29,18,1.0,565.6476971343624,False,0.40424193880020487,15,14.003000000000004,3763.0,1226,0,0.0,12260.000000000002,False,-0.732744414728368,0,0.2,35242,1050,639,1.0,28260.315048115313,False,-0.014822757177338986,5,5.290000000000002,21958,833,0,0.0,12756.362872940212,False,-0.43457684452818307,0,0.8390000000000002,74063,0,74,0.7,2367.8387678129184,False,0.1173846839105826,0,0.2,67211,0,19,0.0,607.9586025465601,False,0.0025686689031107534,0,3.1430000000000007,96785,0,130,0.0,5590.0,False,0.02257090632765809,0,3.1340000000000003,98507,15,21,1.0,1382.967317799916,False,0.018653176756484365,0.4625,449227,0.0,0.0,18,0,0,11,4,4.0,6,17,40,246.0,75.0,17,15,40,2293,2.5028491360135376,268.27737737976713
125,40,0,0,0,10.000000000000002,20,10.0,15.351075997490327,16,16.0,20.01620893139074,30,22.866666666666667,32.34881855759729,4,44.0,43.0,20,43.0,0,3.386000000000001,51874,27,12,1.0,454.212911969884,False,0.4074913271195651,0,13.988000000000001,3643.0,1238,0,0.0,12380.000000000002,False,-0.7343652916227679,0,0.2,35567,1056,629,1.0,28800.93167119456,False,-0.0029439122897879123,10,5.3850000000000025,21798,833,0,0.0,12787.446305909441,False,-0.43745938036606363,0,0.8390000000000002,73553,20,80,1.0,2988.2296632355983,False,0.11441767146235336,0,0.2,67211,0,19,0.0,614.6275525943486,False,0.0026181844361197267,0,3.1430000000000007,97215,0,120,0.0,5160.0,False,0.024778706537142387,0,3.1340000000000012,98761,9,21,1.0,1194.1393670183757,False,0.020291939819568245,0.5,449622,0.0,0.0,20,0,0,11,2,2.0,7,18,33,239.0,59.0,18,22,33,2073,2.0871648190077394,270.36454219877487
126,33,0,0,0,10.0,20,10.0,15.598890201557982,24,18.333333333333332,19.663514894214064,6,13.333333333333334,32.34881855759729,0,,43.0,0,,2,3.406000000000001,52086,27,10,1.0,425.9889020155798,False,0.41283719509975936,10,14.088000000000001,3423.0,1248,0,0.0,12480.0,False,-0.7389577761569008,0,0.2,35157,1070,638,1.0,29236.135018175613,False,-0.006783048805990089,5,5.4250000000000025,21728,833,0,0.0,12993.875537897798,False,-0.43679661241247336,0,0.8390000000000002,73473,16,90,1.0,3226.0099084911812,False,0.114995173209076,0,0.2,67211,0,19,0.0,614.6275525943486,False,0.0026181844361197267,0,3.1430000000000002,97215,0,120,0.0,5160.0,False,0.024778706537142387,0,3.1340000000000003,98761,0,30,0.9,1290.0,False,0.020784128483703354,0.4875,449054,0.0,0.0,8,0,0,11,4,3.142857142857143,2,13,34,144.0,75.0,13,20,34,230,2.371313570009079,272.73585576878395
127,34,0,0,0,10.0,20,10.0,16.22023434663775,34,20.970588235294116,19.663514894214064,0,,29.70461800091614,22,14.909090909090908,43.0,20,43.0,19,3.5940000000000007,52217,29,10,1.0,452.2023434663775,False,0.4167301826656181,5,14.128000000000002,3293.0,1256,0,0.0,12560.0,False,-0.7413890914985007,0,0.2,34790,1079,648,1.0,30243.590511472845,False,-0.004054768916763069,0,5.420000000000001,21382,848,0,0.0,13754.758725948812,False,-0.4361093612097295,0,0.8390000000000002,73801,6,78,1.0,2434.9412934367433,False,0.11399231752425487,0,0.2,67211,0,19,0.0,564.3877420174066,False,0.002245164548256629,0,3.1430000000000007,97442,0,121,1.0,5203.0,False,0.02733051282577889,0,3.1340000000000003,99066,2,29,1.0,1306.4092360018324,False,0.02400037602432606,0.625,449202,0.0,0.0,18,0,0,10,3,2.357142857142857,3,13,41,204.0,107.0,13,21,41,1412,2.116349347983487,274.85220511676744
128,41,0,0,0,10.0,20,10.0,16.456186295059442,21,19.428571428571427,19.663514894214064,0,,28.3829601867938,12,14.0,43.0,6,43.0,6,3.6350000000000007,52371,29,10,1.0,454.56186295059445,False,0.42092230411635995,5,14.173000000000002,3138.0,1266,0,0.0,12660.0,False,-0.7442256260637005,0,0.2,34382,1090,658,1.0,30875.835862007647,False,-0.005888098752792109,0,5.420000000000001,21382,848,0,0.0,13954.845978210407,False,-0.43411308013358874,0,0.8390000000000002,73969,0,72,0.6,2043.5731334491536,False,0.1135812207348249,0,0.2,67211,0,19,0.0,539.2762435490822,False,0.002058717023173303,0,3.1430000000000007,97532,2,125,1.0,5431.7659203735875,False,0.029429288371432,0,3.1340000000000012,99066,0,31,0.2,1333.0,False,0.024136904150664395,0.475,449051,0.0,0.0,11,0,0,13,2,1.375,7,20,42,345.0,91.0,20,21,42,626,2.233051589981187,277.0852567067486
129,42,0,0,0,10.0,20,10.0,16.29480326432423,5,8.0,19.663514894214064,0,,27.656320108378587,8,16.0,43.0,20,43.0,0,3.6290000000000004,52301,26,20,1.0,585.8960652864846,False,0.42080525252298256,5,14.218000000000002,2953.0,1279,0,0.0,12790.0,False,-0.7474673798525002,0,0.2,34342,1085,668,1.0,30815.089491126782,False,-0.0072923327234682,0,5.420000000000001,21382,848,0,0.0,13817.993168146946,False,-0.4354784678424928,0,0.8390000000000002,74097,0,64,0.0,1770.0044869362296,False,0.11345077727819364,0,0.2,67211,0,19,0.0,525.4700820591931,False,0.001956209216084928,0,3.1430000000000007,98005,0,116,0.2,4988.0,False,0.03200796861843051,0,3.1340000000000003,99325,0,30,0.8,1290.0,False,0.02657575321928077,0.375,449616,0.0,0.0,15,0,0,12,1,1.0,7,19,47,301.0,103.0,19,23,47,1188,2.1270322309574112,279.21228893770603
130,47,0,0,0,10.0,20,10.0,15.690028324123203,40,12.125,19.76355864903795,1,30.0,27.656320108378587,0,,42.99999999999999,20,43.0,0,3.6290000000000013,52191,27,30,1.0,740.7008497236961,False,0.4199246407018896,40,14.613000000000001,2148.0,1288,0,0.0,12880.0,False,-0.7679984871815653,0,0.2,33887,1115,677,1.0,30874.310786796064,False,-0.015780596759492525,0,5.420000000000001,21382,848,0,0.0,13305.144018856476,False,-0.44059519087242865,0,0.8390000000000002,74067,0,65,0.1,1797.6608070446082,False,0.11321063234715775,0,0.2,67211,0,19,0.0,525.4700820591931,False,0.001956209216084928,0,3.1430000000000007,98392,0,107,0.0,4600.999999999999,False,0.03399498880696638,0,3.1340000000000003,99798,0,19,0.0,816.9999999999999,False,0.0290043334497135,0.2625,449076,0.0,0.0,14,0,0,15,5,5.0,5,20,48,300.0,155.0,20,27,48,1090,2.52387001196621,281.73615894967224
131,48,0,0,0,10.0,20,10.0,16.409631422652986,40,20.875,21.171182027230948,24,26.625,30.591985317892068,25,45.0,42.99999999999999,20,43.0,0,3.6290000000000013,52841,27,10,1.0,434.09631422652984,False,0.4333427386636751,10,14.673000000000004,1923.0,1298,0,0.0,12980.0,False,-0.7727260447902315,0,0.2,34016,1130,668,1.0,32685.233101788148,False,0.004861150372025856,5,5.4700000000000015,20937,863,0,0.0,14161.511917749527,False,-0.4409307401202282,0,0.8390000000000002,74553,14,50,1.0,1825.9958142758367,False,0.12063790661307833,0,0.2,67211,0,19,0.0,581.2477210399493,False,0.0023703462997828398,0,3.1430000000000007,98908,0,95,0.0,4084.9999999999995,False,0.03664434905834754,0,3.1340000000000003,99017,15,21,1.0,1361.879779768381,False,0.023782011972276088,0.5,449406,0.0,0.0,19,0,0,17,3,3.0,4,21,48,378.0,140.0,21,27,48,3524,2.288723209989257,284.0248821596615
132,48,0,0,0,10.0,20,10.0,15.986351401051444,15,8.666666666666666,23.015749652937156,50,26.9,30.591985317892068,0,,42.99999999999999,20,43.0,0,3.6290000000000004,52751,26,20,1.0,579.7270280210289,False,0.43287850214794604,15,14.813000000000002,1598.0,1309,0,0.0,13090.0,False,-0.7800199908150309,0,0.2,35126,1135,638,1.0,32828.5571187673,False,0.028440158822381427,10,5.565000000000002,20777,863,0,0.0,13796.221259107397,False,-0.4477679211901886,0,0.8390000000000002,73208,54,60,1.0,3078.36960033213,False,0.10996383832030633,0,0.2,67211,0,19,0.0,581.2477210399493,False,0.0023703462997828398,0,3.1430000000000007,99123,0,90,0.0,3869.9999999999995,False,0.037748249163089685,0,3.1340000000000003,99662,5,16,1.0,840.9599265894602,False,0.027730791761256958,0.5,449456,0.0,0.0,17,0,0,17,5,5.0,7,24,36,376.0,119.0,24,24,36,2300,5.311068570008501,289.33595072967
