index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Ran@2,spot_market_loss_04Ran@2,balance_04Ran@2,inventory_04Ran@2_input,inventory_04Ran@2_output,productivity_04Ran@2,assets_04Ran@2,bankrupt_04Ran@2,score_04Ran@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Ran@3,spot_market_loss_07Ran@3,balance_07Ran@3,inventory_07Ran@3_input,inventory_07Ran@3_output,productivity_07Ran@3,assets_07Ran@3,bankrupt_07Ran@3,score_07Ran@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
103,7,0,0,0,10.0,20,10.0,32.60456265449787,16,33.0,40.14522847430762,0,,27.49961198949898,7,37.0,55.0,12,55.0,0,3.026000000000001,82252,45,55,1.0,2243.2509459973826,False,0.4431243915496633,0,6.878000000000001,35321,996,0,0.0,9960.0,False,-0.3024250082218337,0,0.9290000000000003,94812,6,18,1.0,918.2414884645243,False,0.06391120677438092,0,12.017000000000001,-72068.33333333334,1240,0,0.0,40429.657691577355,True,-1.579058208866135,0,10.226000000000003,47429,627,0,0.0,25171.05825339088,False,-0.4257037815265362,7,14.418000000000005,21439,1543,0,0.0,61944.08753585666,False,-0.4984637107020188,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,12,9.644000000000002,52720,2681,0,0.0,73726.45974384676,False,-0.3954064569185375,0.25,482656,0.0,0.1,11,0,0,0,6,6.0,6,6,5,91.0,3.0,6,1,5,728,1.1032698339549825,260.1234595128917
104,5,0,0,0,10.0,20,10.0,32.443529213289615,18,31.61111111111111,40.14522847430762,0,,28.311632907143448,14,35.285714285714285,55.0,12,55.0,0,3.026000000000001,82721,45,47,1.0,1974.8458730246118,False,0.44891944223966734,0,6.878000000000002,35221,1006,0,0.0,10060.0,False,-0.30329046440378726,0,0.9290000000000003,94243,14,28,1.0,1578.275806266668,False,0.06124243872708865,0,12.017,-72068.33333333334,1240,0,0.0,40229.97622447912,True,-1.580173149831306,4,10.266000000000002,47377,627,0,0.0,25171.05825339088,False,-0.42620138442028843,10,14.511000000000003,21369,1543,0,0.0,61944.08753585666,False,-0.4991335607513006,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,12,9.752000000000002,51953,2695,0,0.0,76299.8506847516,False,-0.3918990535099595,0.25,481567,0.0,0.1,11,0,0,0,7,7.0,5,5,5,68.0,0.0,5,0,5,769,0.9640212659724057,261.0874807788641
105,5,0,0,0,10.0,20,10.0,32.212176133907484,10,29.9,40.14522847430762,0,,28.127427933468947,2,17.0,55.00000000000001,9,55.0,0,3.026000000000001,82929,43,48,1.0,1976.184454427559,False,0.45253132479209635,1,6.888000000000001,35087,1018,0,0.0,10180.0,False,-0.3045713395530784,0,0.9290000000000003,93944,14,38,1.0,1976.4891478983945,False,0.060126910416192385,0,12.017000000000001,-72068.33333333334,1240,0,0.0,39943.09840604528,True,-1.5817749601365827,2,10.282000000000002,47323,627,0,0.0,25171.05825339088,False,-0.4267181258868773,0,14.501000000000007,21369,1543,0,0.0,61944.08753585666,False,-0.4991335607513006,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,9,9.830000000000002,51743,2697,0,0.0,75859.67313656575,False,-0.3948017050010942,0.25,481078,0.0,0.1,10,0,0,1,6,6.0,3,4,5,61.0,3.0,4,1,5,488,0.9548950250027701,262.0423758038669
106,5,0,0,0,10.0,20,10.0,32.212176133907484,0,,41.55112143868285,21,49.0,26.719419288332155,12,13.75,55.0,7,55.0,0,3.026000000000001,82849,41,58,1.0,2278.306215766634,False,0.4537613263615066,0,6.8870000000000005,34967,1030,0,0.0,10300.0,False,-0.30560988697142266,0,0.9290000000000003,94973,4,27,1.0,1250.7289833800667,False,0.06756560159568095,0,12.017000000000001,-72068.33333333334,1240,0,0.0,39943.09840604528,True,-1.5817749601365827,12,10.400000000000002,45868,648,0,0.0,26925.126692266487,False,-0.43224884598106,0,14.501000000000003,21369,1543,0,0.0,64113.38037988763,False,-0.4887542684764374,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,7,9.891000000000002,51466,2709,0,0.0,72382.90685209181,False,-0.40840344314308535,0.25,480175,0.0,0.1,10,0,0,2,5,5.0,3,5,7,78.0,0.0,5,0,7,1229,1.007764179026708,263.0501399828936
107,7,0,0,0,10.0,20,10.0,31.999947755990526,11,30.09090909090909,41.6381676066003,1,52.0,27.630167598791886,12,36.0,55.00000000000001,10,55.0,0,3.026000000000001,83039,44,58,1.0,2295.9969698474506,False,0.4572031655777564,1,6.897000000000001,34883,1037,0,0.0,10370.0,False,-0.3064580340297371,0,0.9290000000000003,94694,5,36,1.0,1658.9737726175633,False,0.06672942875674248,0,12.017000000000001,-72068.33333333334,1240,0,0.0,39679.935217428254,True,-1.5832443574911692,0,10.388000000000002,45816,649,0,0.0,27023.170776683593,False,-0.43227734291210806,12,14.621000000000006,21198,1543,0,0.0,64247.69261698426,False,-0.4897479803208378,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,10,9.984000000000002,50829,2721,0,0.0,75181.68603631272,False,-0.4032581070644299,0.25,479142,0.0,0.1,11,0,0,3,8,8.0,3,6,7,94.0,3.0,6,1,7,572,1.0075527289882302,264.0576927118818
108,7,0,0,0,10.0,20,10.0,32.1538643409086,18,33.0,42.58872605308945,26,46.53846153846154,27.630167598791886,0,,55.00000000000001,10,55.0,0,3.026000000000001,83523,45,50,1.0,2057.69321704543,False,0.4635183668586141,0,6.896000000000002,34793,1046,0,0.0,10460.0,False,-0.3072369445934952,0,0.9290000000000003,95310,13,20,1.0,1269.7747574936009,False,0.07143529033308174,0,12.017000000000001,-72068.33333333334,1240,0,0.0,39870.791782726665,True,-1.5821786912267166,0,10.388000000000002,45180,661,0,0.0,28151.147921092128,False,-0.432966440890077,0,14.609000000000005,20624,1557,0,0.0,66310.64646466028,False,-0.4853702526068637,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,10,10.074000000000002,50625,2721,0,0.0,75181.68603631272,False,-0.40463489469493785,0.25,478738,0.0,0.1,13,0,0,1,4,4.0,5,6,4,99.0,3.0,6,1,4,2004,1.0478426640038379,265.10553537588567
109,4,0,0,0,10.0,20,10.0,31.957199646707934,7,29.0,42.639526045689536,17,43.0,25.872221348752905,12,9.75,55.00000000000001,13,55.0,0,3.026000000000001,83615,45,54,1.0,2175.6887809222285,False,0.46613200613541134,1,6.9060000000000015,34679,1056,0,0.0,10560.0,False,-0.3083447285063957,0,0.9290000000000003,95838,10,13,1.0,873.8858350610433,False,0.07512108497711313,0,12.017000000000001,-72068.33333333334,1240,0,0.0,39626.92756191784,True,-1.5835403309105107,12,10.508000000000003,44703,661,0,0.0,28184.726716200785,False,-0.43737032795762343,0,14.609000000000005,19893,1574,0,0.0,67114.61399591532,False,-0.4885187031898483,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,13,10.194,50182,2733,0,0.0,70708.78094614169,False,-0.42271840999203053,0.25,477593,0.0,0.1,12,0,0,0,11,11.0,4,4,7,55.0,0.0,4,0,7,1123,0.981079054006841,266.0866144298925
110,7,0,0,0,10.0,20,10.0,31.87438403395952,13,31.23076923076923,42.22616768237586,23,40.0,26.05959780848119,7,29.0,55.00000000000001,9,55.0,0,3.026000000000001,83931,44,51,1.0,2065.5935857319355,False,0.4706488635325492,0,6.905000000000001,34569,1067,0,0.0,10670.0,False,-0.3092967303065446,10,1.0290000000000001,96012,13,10,1.0,836.6286692652324,False,0.07685614792773272,0,12.017000000000001,-72068.33333333334,1240,0,0.0,39524.2362021098,True,-1.5841137181431015,7,10.566,44598,661,0,0.0,27911.496838050443,False,-0.4396824105125767,0,14.609000000000005,18973,1597,0,0.0,67435.18978875424,False,-0.49578860590446866,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,9,10.271,49804,2740,0,0.0,71403.29799523846,False,-0.42292588294862543,0.25,476570,0.0,0.1,12,0,0,1,6,5.434782608695652,5,6,7,94.0,3.0,6,1,7,606,1.1007081950083375,267.18732262490084
111,7,0,0,0,10.0,20,10.0,31.885537165730284,10,32.0,42.32208088843396,1,55.0,25.397847753458443,4,8.0,55.00000000000001,12,55.0,0,3.026000000000001,84151,44,51,1.0,2066.1623954522447,False,0.4744617935320326,0,6.905000000000001,34469,1077,0,0.0,10770.0,False,-0.3101621864884981,0,1.0190000000000001,95747,13,19,1.0,1218.631520034739,False,0.07602979139698679,0,12.017000000000001,-72068.33333333334,1240,0,0.0,39538.066085505554,True,-1.5840364976390378,4,10.599000000000002,44399,662,0,0.0,28017.217548143282,False,-0.4410808626322079,0,14.609000000000004,18973,1597,0,0.0,67588.36317882904,False,-0.4950557258838239,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,12,10.382000000000001,49504,2744,0,0.0,69691.69423548997,False,-0.43072634241690355,0.25,475926,0.0,0.1,11,0,0,0,5,5.0,6,6,7,83.0,3.0,6,1,7,575,0.9845349829993211,268.17185760790017
112,7,0,0,0,10.0,20,10.0,31.61538069127832,12,29.333333333333332,42.23936232830299,8,41.0,26.02576698727876,12,31.166666666666668,55.00000000000001,8,55.0,0,3.026000000000001,84382,45,50,1.0,2030.7690345639162,False,0.47815388706284867,1,6.915000000000002,34365,1086,0,0.0,10860.0,False,-0.3111834247832032,0,1.0190000000000001,95723,15,21,1.0,1361.2573192635375,False,0.07655814378469386,0,12.017,-72068.33333333334,1240,0,0.0,39203.07205718512,True,-1.5859069694994952,4,10.635000000000003,44171,666,0,0.0,28131.41531064979,False,-0.44271626438670547,8,14.689000000000004,18680,1601,0,0.0,67625.21908761308,False,-0.4976831844307084,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,8,10.450000000000001,48988,2756,0,0.0,71727.01381694026,False,-0.4273406610708565,0.25,474992,0.0,0.1,14,0,0,1,9,9.0,5,6,7,94.0,3.0,6,1,7,869,1.0679269889951684,269.23978459689533
113,7,0,0,0,10.0,20,10.0,31.803079514894975,16,33.0,42.1779452976537,6,41.0,22.265448987003015,23,6.043478260869565,55.0,5,55.0,0,3.026000000000001,84850,41,44,1.0,1809.3354986553788,False,0.48433814670049496,0,6.914000000000002,34225,1100,0,0.0,11000.0,False,-0.31239506343793816,0,1.0190000000000001,95441,21,25,1.0,1722.313302254137,False,0.07542498605359209,0,12.017000000000001,-72068.33333333334,1240,0,0.0,39435.81859846977,True,-1.584607406464672,23,10.861000000000002,43038,666,0,0.0,28090.511568237365,False,-0.4537539757120154,0,14.681000000000003,18434,1607,0,0.0,67779.9580933295,False,-0.4992968579567205,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,5,10.491999999999999,48788,2779,0,0.0,61875.68273488138,False,-0.46193356751698583,0.25,473459,0.0,0.1,10,0,0,1,5,5.0,5,6,7,98.0,3.0,6,1,7,974,1.1338630330283195,270.37364762992365
114,7,0,0,0,10.0,20,10.0,31.65133950216936,14,30.5,43.324695867399015,34,47.0,22.845214224185337,5,35.6,55.0,8,55.0,0,3.026000000000001,85186,39,41,1.0,1687.7049195889438,False,0.48910135287754625,1,6.924000000000001,34091,1112,0,0.0,11120.0,False,-0.3136759385872293,9,1.1090000000000002,96306,25,10,1.0,1224.5304462282243,False,0.08230519077047072,0,12.017000000000001,-72068.33333333334,1240,0,0.0,39247.66098269001,True,-1.5856580028810063,0,10.838000000000003,42137,683,0,0.0,29590.767277433526,False,-0.45519771448391155,5,14.731000000000005,17687,1624,0,0.0,70359.306088656,False,-0.4941038550413106,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,8,10.567000000000002,48476,2784,0,0.0,63601.07640013198,False,-0.45821693718699347,0.25,472566,0.0,0.1,12,0,0,2,8,7.529411764705882,4,6,5,97.0,3.0,6,1,5,1313,1.0721654150402173,271.44581304496387
115,5,0,0,0,10.0,20,10.0,31.423454143180706,11,29.181818181818183,43.324695867399015,0,,23.71730947871945,8,35.0,55.0,13,55.0,0,3.026000000000001,85436,35,41,1.0,1638.361619870409,False,0.49300158914951975,1,6.933000000000001,33937,1126,0,0.0,11260.0,False,-0.3151299049729112,0,1.1,95985,26,20,1.0,1683.5037250706787,False,0.08128324320515634,0,12.017000000000001,-72068.33333333334,1240,0,0.0,38965.083137544076,True,-1.587235803865651,0,10.838000000000003,42137,683,0,0.0,29590.767277433526,False,-0.45519771448391155,8,14.806000000000003,17615,1624,0,0.0,70359.306088656,False,-0.49479284366342907,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,13,10.689000000000002,47867,2792,0,0.0,66218.7280645847,False,-0.4534938413569973,0.25,471660,0.0,0.1,10,0,0,2,9,9.0,3,5,3,77.0,0.0,5,0,3,510,0.9096287830034271,272.3554418279673
116,3,0,0,0,10.0,20,10.0,31.423454143180706,0,,43.30128122778065,10,43.0,24.27422798907263,15,28.0,55.0,12,55.0,0,3.026000000000001,85316,37,51,1.0,1972.596161302216,False,0.4938171478138768,0,6.932,33857,1134,0,0.0,11340.0,False,-0.315822269918474,0,1.1000000000000003,96415,16,20,1.0,1368.8008908465042,False,0.08432796316414938,0,12.017000000000001,-72068.33333333334,1240,0,0.0,38965.083137544076,True,-1.587235803865651,0,10.838000000000003,42137,683,0,0.0,29574.775078574185,False,-0.45527423144958334,15,14.948000000000006,16945,1634,0,0.0,70754.29352619358,False,-0.4993143916029819,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,12,10.796000000000003,47173,2807,0,0.0,68137.75796532688,False,-0.4517018918502039,0.25,470526,0.0,0.1,10,0,0,0,7,7.0,3,3,7,43.0,0.0,3,0,7,630,0.8731090950313956,273.2285509229987
117,7,0,0,0,10.0,20,10.0,31.639101057092716,17,33.0,43.30128122778065,0,,24.116469748502062,29,23.551724137931036,55.0,8,55.0,0,3.026000000000001,85767,38,44,1.0,1772.1204465120795,False,0.4998885331081307,0,6.932000000000002,33767,1143,0,0.0,11430.0,False,-0.3166011804822322,0,1.1,95854,23,30,1.0,2026.7377611465517,False,0.08173682137594677,0,12.017000000000001,-72068.33333333334,1240,0,0.0,39232.48531079497,True,-1.5857427377265363,15,10.988000000000001,41539,683,0,0.0,29574.775078574185,False,-0.4609966647277338,14,15.073000000000004,16721,1634,0,0.0,70754.29352619358,False,-0.5014579117606838,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,8,10.864,46371,2836,0,0.0,68394.30820675186,False,-0.4562488334196575,0.25,468702,0.0,0.1,10,0,0,1,8,8.0,5,6,5,90.0,3.0,6,1,5,761,1.7363412249833345,274.964892147982
118,5,0,0,0,10.0,20,10.0,31.809406558600998,16,33.0,43.01121380652032,18,41.0,24.333852263857292,30,25.2,55.0,17,55.0,0,3.026000000000001,86175,40,38,1.0,1608.757449226838,False,0.5055368203938417,0,6.932000000000002,33687,1151,0,0.0,11510.0,False,-0.317293545427795,0,1.1000000000000003,96064,29,22,1.0,1868.719493942876,False,0.08319962195662041,0,12.017000000000001,-72068.33333333334,1240,0,0.0,39443.66413266524,True,-1.5845636001585826,16,11.133000000000003,41001,683,0,0.0,29376.659029853377,False,-0.4670928554279223,14,15.199000000000005,15759,1652,0,0.0,71054.52520837156,False,-0.5092270638157933,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,17,11.026,45103,2866,0,0.0,69740.82058821499,False,-0.46026273498790254,0.25,466472,0.0,0.1,11,0,0,1,12,12.0,3,4,4,66.0,3.0,4,1,4,1466,0.9441509179887362,275.90904306597076
119,4,0,0,0,10.0,20,10.0,31.809406558600998,0,,43.07755492930394,19,43.526315789473685,24.333852263857292,0,,55.0,8,55.0,0,3.026000000000001,86085,39,48,1.0,1916.8515148128479,False,0.5066454184031715,0,6.932000000000002,33577,1162,0,0.0,11620.0,False,-0.31824554722794385,0,1.1,96891,19,13,1.0,1164.3869386943702,False,0.08850218284436487,0,12.017000000000001,-72068.33333333334,1240,0,0.0,39443.66413266524,True,-1.5845636001585826,0,11.117000000000003,40789,687,0,0.0,29594.28023643181,False,-0.46808030432038067,0,15.185000000000002,15144,1667,0,0.0,71810.28406714967,False,-0.511496138471643,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,8,11.089000000000002,44957,2866,0,0.0,69740.82058821499,False,-0.461248082997972,0.25,466126,0.0,0.1,11,0,0,1,4,4.0,3,4,5,50.0,0.0,4,0,5,1027,0.8603736709919758,276.76941673696274
120,5,0,0,0,10.0,20,10.0,31.809406558600998,0,,43.24074179689926,18,44.44444444444444,24.490041393816586,2,35.0,55.00000000000001,10,55.0,0,3.026000000000001,86005,37,58,1.0,2214.9455803988576,False,0.5078405620306966,0,6.932,33457,1174,0,0.0,11740.0,False,-0.31928409464628804,5,1.1500000000000004,97513,9,10,1.0,718.6920769964015,False,0.09295959751751243,0,12.017,-72068.33333333334,1240,0,0.0,39443.66413266524,True,-1.5845636001585826,0,11.117000000000003,40677,689,0,0.0,29792.871098063588,False,-0.4682018779817246,2,15.205000000000002,14438,1683,0,0.0,72774.16844418146,False,-0.5136402118439946,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,10,11.181000000000003,44705,2868,0,0.0,70237.43871746596,False,-0.46127299296938684,0.25,465478,0.0,0.1,8,0,0,0,7,6.1875,5,5,5,80.0,0.0,5,0,5,200,0.9385120450169779,277.7079287819797
121,5,0,0,0,10.0,20,10.0,31.82323222027719,9,32.0,43.16111050560936,5,41.0,24.621312242784168,3,30.0,55.00000000000001,9,55.0,0,3.026000000000001,86233,33,59,1.0,2207.5707009963544,False,0.5117232158707039,0,6.932000000000002,33317,1188,0,0.0,11880.0,False,-0.320495733301023,0,1.1450000000000002,97430,8,15,1.0,902.0025153463579,False,0.0930562520399471,0,12.017000000000001,-72068.33333333334,1240,0,0.0,39460.80795314372,True,-1.5844678759632989,0,11.117000000000003,40677,689,0,0.0,29738.005138364846,False,-0.468464392023211,3,15.233000000000004,14191,1688,0,0.0,72855.9545334686,False,-0.5156125083326064,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,9,11.261000000000003,44443,2871,0,0.0,70687.78744903335,False,-0.4615215276638703,0.25,464974,0.0,0.1,10,0,0,0,5,5.0,5,5,5,74.0,0.0,5,0,5,693,1.0507014819886535,278.75863026396837
122,5,0,0,0,10.0,20,10.0,31.82323222027719,0,,43.07901724138824,5,41.0,24.865023420647443,12,27.166666666666668,55.00000000000001,10,55.0,0,3.026000000000001,86133,33,69,1.0,2525.803023199126,False,0.5127464648122749,0,6.932,33217,1198,0,0.0,11980.0,False,-0.3213611894829765,0,1.1450000000000002,97635,0,18,0.8,775.4223103449883,False,0.09463875413378853,0,12.017000000000001,-72068.33333333334,1240,0,0.0,39460.80795314372,True,-1.5844678759632989,10,11.217000000000002,40441,689,0,0.0,29681.4428793165,False,-0.4709933738465828,2,15.250000000000005,13972,1693,0,0.0,72932.7761896703,False,-0.5173406178425551,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,10,11.352000000000004,43912,2883,0,0.0,71685.86252172658,False,-0.4617372410197455,0.225,463993,0.0,0.1,10,0,0,0,7,7.0,5,5,7,72.0,0.0,5,0,7,405,0.9397410139790736,279.69837127794744
123,7,0,0,0,10.000000000000002,20,10.0,31.749407211452112,11,31.0,43.20053806058617,8,45.0,24.727998222487436,2,17.0,55.00000000000001,14,55.0,0,3.026000000000001,86344,36,68,1.0,2518.9596903787437,False,0.5163394638531732,0,6.932,33147,1205,0,0.0,12050.000000000002,False,-0.32196700881034396,0,1.1450000000000002,97654,1,20,1.0,895.7601684231754,False,0.09552284902188311,0,12.017000000000001,-72068.33333333334,1240,0,0.0,39369.26494220062,True,-1.5849790153016599,2,11.227000000000002,40027,697,0,0.0,30110.77502822856,False,-0.4729008572729995,0,15.248000000000005,13972,1693,0,0.0,73138.51093657239,False,-0.5163562504829026,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,14,11.482000000000001,43532,2885,0,0.0,71340.27487187626,False,-0.4654680238647365,0.25,463359,0.0,0.1,11,0,0,2,7,7.0,4,6,7,90.0,3.0,6,1,7,901,1.1040122780250385,280.8023835559725
124,7,0,0,0,10.000000000000002,20,10.0,31.530698026853294,21,30.38095238095238,43.20053806058617,0,,24.408680506989374,22,22.90909090909091,55.00000000000001,14,55.0,0,3.026000000000001,86882,36,57,1.0,2157.249787530638,False,0.5225213316560559,0,6.932,33047,1215,0,0.0,12150.000000000002,False,-0.32283246499229745,0,1.1450000000000002,97016,12,30,1.0,1674.3845181398246,False,0.09274570352291409,0,12.017000000000001,-72068.33333333334,1240,0,0.0,39098.06555329808,True,-1.5864932835650636,13,11.355000000000004,39557,697,0,0.0,30110.77502822856,False,-0.4773984218896061,9,15.338000000000005,13864,1693,0,0.0,73138.51093657239,False,-0.5173897334160803,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,14,11.608,42665,2907,0,0.0,70956.0342338181,False,-0.4726159834454174,0.25,461714,0.0,0.1,12,0,0,0,10,10.0,6,6,7,95.0,3.0,6,1,7,838,0.9967251140042208,281.7991086699767
125,7,0,0,0,10.000000000000002,20,10.0,31.567288901037514,10,32.0,43.309707349124366,18,44.0,23.985193812720965,16,21.0,55.00000000000001,11,55.0,0,3.026000000000001,87102,36,57,1.0,2159.3354673591384,False,0.5263473895016628,0,6.932000000000002,32947,1225,0,0.0,12250.000000000002,False,-0.32369792117425095,0,1.1450000000000002,97488,12,22,1.0,1331.6210284931863,False,0.09610276627335723,0,12.017000000000001,-72068.33333333334,1240,0,0.0,39143.438237286515,True,-1.5862399407545682,16,11.502000000000002,38646,706,0,0.0,30576.6533884818,False,-0.4838869800840097,0,15.329000000000006,13495,1702,0,0.0,73713.12190820966,False,-0.5181714916210866,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,11,11.704,42081,2923,0,0.0,70108.72151458338,False,-0.4794166148754365,0.25,460442,0.0,0.1,13,0,0,1,8,8.0,6,7,6,116.0,0.0,7,0,6,1312,1.0248298849910498,282.82393855496775
126,6,0,0,0,10.0,20,10.0,31.54373643764204,5,31.0,44.02133573640502,27,47.148148148148145,24.478455165938925,8,31.625,55.00000000000001,8,55.0,0,3.026000000000001,87147,37,62,1.0,2325.7116591338063,False,0.5285662131024338,0,6.932000000000002,32857,1234,0,0.0,12340.0,False,-0.3244768317380091,5,1.1950000000000003,98436,7,10,1.0,661.0195124275444,False,0.10294489833624165,0,12.017000000000001,-72068.33333333334,1240,0,0.0,39114.23318267613,True,-1.5864030100280886,0,11.486000000000002,37947,719,0,0.0,31651.34039447521,False,-0.48543391740521524,8,15.409000000000006,12792,1716,0,0.0,75540.61212367102,False,-0.5161548113239538,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,8,11.773000000000001,41690,2931,0,0.0,71746.35209136699,False,-0.4765293070460245,0.25,459552,0.0,0.1,13,0,0,2,6,5.416666666666667,4,6,3,78.0,0.0,6,0,3,980,0.9957248809514567,283.8196634359192
127,3,0,0,0,10.0,20,10.0,31.54614999395998,16,31.5625,43.94857267823882,9,42.888888888888886,24.478455165938925,0,,55.00000000000001,8,55.0,0,3.026000000000001,87522,40,56,1.0,2166.5843996617587,False,0.5336799577628109,0,6.932000000000002,32787,1241,0,0.0,12410.0,False,-0.32508265106537654,0,1.1900000000000002,98317,13,11,1.0,893.5342493821067,False,0.10291427083453619,0,12.017000000000001,-72068.33333333334,1240,0,0.0,39117.22599251037,True,-1.5863862993822102,0,11.486,37947,719,0,0.0,31599.02375565371,False,-0.4856842338558784,0,15.401000000000003,12406,1725,0,0.0,75811.28786996196,False,-0.518553469010048,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,8,11.845000000000002,41559,2931,0,0.0,71746.35209136699,False,-0.4774134206714978,0.25,459221,0.0,0.1,15,0,0,0,3,3.0,3,3,5,43.0,0.0,3,0,5,1091,0.8520513719995506,284.67171480791876
128,5,0,0,0,10.0,20,10.0,31.58909151058746,19,31.842105263157894,43.94857267823882,0,,23.50477409341839,17,17.11764705882353,55.00000000000001,13,55.0,0,3.026000000000001,88016,40,48,1.0,1916.2763925081981,False,0.5400643587186766,1,6.942000000000002,32673,1251,0,0.0,12510.0,False,-0.32619043497827704,0,1.1900000000000002,97712,22,21,1.0,1617.8800394759392,False,0.10020257314220277,0,12.017,-72068.33333333334,1240,0,0.0,39170.47347312845,True,-1.5860889868759673,17,11.656,37355,719,0,0.0,31599.02375565371,False,-0.491349251415519,0,15.401000000000002,12406,1725,0,0.0,75811.28786996196,False,-0.518553469010048,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,13,11.967000000000002,40945,2948,0,0.0,69292.07402739742,False,-0.4898391924620964,0.25,457790,0.0,0.1,9,0,0,0,10,10.0,4,4,3,55.0,3.0,4,1,3,794,0.876187702990137,285.5479025109089
129,3,0,0,0,10.0,20,10.0,31.415861590610696,1,11.0,43.84770664444159,15,43.0,24.683450034935248,20,31.5,55.00000000000001,11,55.0,0,3.026000000000001,87936,38,58,1.0,2202.11997225542,False,0.5411534797591906,1,6.951000000000001,32539,1263,0,0.0,12630.0,False,-0.32747131012756825,0,1.1900000000000002,98346,13,16,1.0,1109.9695069890045,False,0.1044466068867479,0,12.017000000000001,-72068.33333333334,1240,0,0.0,38955.668372357264,True,-1.587288372126175,4,11.679000000000002,37271,719,0,0.0,31526.5010773535,False,-0.49250006661489604,16,15.561000000000003,11481,1740,0,0.0,76295.00956132836,False,-0.5250906232412687,0,0.2,148683,0,0,0.0,0.0,False,0.003455466994216142,11,12.064000000000002,40083,2968,0,0.0,73260.47970368782,False,-0.4822654915479823,0.25,456339,0.0,0.1,10,0,0,0,8,8.0,3,3,7,43.0,0.0,3,0,7,845,0.8872003799770027,286.4351028908859
