index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Buy@2,spot_market_loss_04Buy@2,balance_04Buy@2,inventory_04Buy@2_input,inventory_04Buy@2_output,productivity_04Buy@2,assets_04Buy@2,bankrupt_04Buy@2,score_04Buy@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Buy@3,spot_market_loss_06Buy@3,balance_06Buy@3,inventory_06Buy@3_input,inventory_06Buy@3_output,productivity_06Buy@3,assets_06Buy@3,bankrupt_06Buy@3,score_06Buy@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
107,12,0,0,0,10.0,20,10.0,15.834123474615673,5,7.0,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,31369,32,43,1.0,1000.867309408474,False,0.1105106158862721,0,0.2,25985,3,600,1.0,9530.474084769403,False,0.0715115005360897,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,18070,899,799,1.0,32024.9791093971,False,-0.19483842299318332,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,9,9.560000000000002,38592,1463,0,0.0,17258.649075364323,False,-0.2973121748533183,11,9.580000000000002,37965,1489,0,0.0,17565.36464334756,False,-0.3043603172322766,0.375,194500,0.0,0.2,6,0,0,1,5,5.0,4,5,17,90.0,36.0,5,7,17,235,0.9291156959952787,335.2316525359056
108,17,0,0,0,10.0,20,10.0,15.594796992434086,5,7.0,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,31324,30,48,1.0,1048.550255636836,False,0.10977333360577109,0,0.2,25865,5,610,1.0,9562.826165384793,False,0.06789368885261682,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,18035,894,809,1.0,31954.505211518357,False,-0.1964976941705841,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,11,9.661000000000001,38467,1463,0,0.0,17258.649075364323,False,-0.2991722662210063,9,9.659,37881,1489,0,0.0,17565.36464334756,False,-0.3056102986313629,0.375,194091,0.0,0.2,6,0,0,5,5,5.0,3,8,13,120.0,63.0,8,9,13,235,0.9735487779835239,336.2052013138891
109,13,0,0,0,10.0,20,10.0,15.372864428289244,5,8.0,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,31284,28,53,1.0,1094.76181469933,False,0.1091846437852696,0,0.2,25745,7,620,1.0,9601.175945539331,False,0.06438037399016192,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,17995,889,819,1.0,31901.8877715961,False,-0.19806416523037917,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,16,9.81,38229,1463,0,0.0,17258.649075364323,False,-0.30271388018508416,4,9.690000000000001,37857,1489,0,0.0,17565.36464334756,False,-0.305967436173959,0.375,193629,0.0,0.2,6,0,0,5,5,5.0,2,7,14,111.0,18.0,7,6,14,240,1.0432111070258543,337.248412420915
110,14,0,0,0,10.0,20,10.0,15.86395424263573,34,18.08823529411765,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.2410000000000005,31479,28,45,1.0,993.8779409186078,False,0.11422186112130828,0,0.2,25965,7,614,1.0,9810.467904978339,False,0.07569286892777087,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,17380,913,829,1.0,32941.856112938054,False,-0.200308810383439,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,7,9.864000000000003,38175,1463,0,0.0,17258.649075364323,False,-0.30351743965592537,13,9.816,37684,1489,0,0.0,17565.36464334756,False,-0.3085418026268391,0.375,193202,0.0,0.2,7,0,0,5,5,5.0,3,8,12,104.0,18.0,8,6,12,815,1.0627190959639847,338.31113151687896
111,12,0,0,0,10.0,20,10.0,16.451234823079208,28,20.0,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,31649,29,41,1.0,964.5006277462476,False,0.11963378332542765,0,0.2,26155,6,610,1.0,10095.253242078317,False,0.08727530214785555,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,16820,931,839,1.0,33996.82010426305,False,-0.201077012706555,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,11,9.967,38047,1463,0,0.0,17258.649075364323,False,-0.3054221732164379,9,9.893,37608,1489,0,0.0,17565.36464334756,False,-0.3096727381783934,0.375,192798,0.0,0.2,7,0,0,4,5,5.0,2,6,9,94.0,18.0,6,6,9,760,0.9262622250244021,339.23739374190336
112,9,0,0,0,10.0,20,10.0,16.192263176027748,5,7.0,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,31594,28,46,1.0,1024.8441060972764,False,0.11876862683980201,0,0.2,26045,7,620,1.0,10109.203169137203,False,0.08368532945043562,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,16785,926,849,1.0,33897.41077954268,False,-0.20307806780601603,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000005,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,11,10.066000000000003,37916,1463,0,0.0,17258.649075364323,False,-0.30737154896977487,9,9.974,37533,1489,0,0.0,17565.36464334756,False,-0.31078879299900625,0.375,192392,0.0,0.2,6,0,0,5,5,5.0,1,6,12,63.0,9.0,6,3,12,235,0.8697789270081557,340.1071726689115
113,12,0,0,0,10.0,20,10.0,15.450841709751336,15,7.333333333333333,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,31654,23,41,1.0,863.4845100998048,False,0.11804802617080992,0,0.2,25895,12,630,1.0,9854.030277143342,False,0.07401265379370238,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,16675,931,859,1.0,33510.76330488415,False,-0.2102437596871704,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,14,10.195000000000002,37728,1463,0,0.0,17258.649075364323,False,-0.3101691263867776,6,10.025,37497,1489,0,0.0,17565.36464334756,False,-0.31132449931290035,0.375,191968,0.0,0.2,7,0,0,3,4,4.0,1,4,13,72.0,54.0,4,8,13,310,0.8979291089926846,341.0051017779042
114,13,0,0,0,10.0,20,10.0,15.725009365830044,19,18.05263157894737,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.2410000000000005,31927,20,32,1.0,703.2002997065614,False,0.12476828175668278,0,0.2,25765,15,640,1.0,10214.005994131228,False,0.07575451240733201,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,16332,940,869,1.0,34130.19307155058,False,-0.21103008420091457,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000005,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,13,10.311000000000002,37561,1463,0,0.0,17258.649075364323,False,-0.31265420845400876,7,10.089,37434,1489,0,0.0,17565.36464334756,False,-0.3122619853622151,0.375,191538,0.0,0.2,7,0,0,5,5,5.0,2,7,12,117.0,69.0,7,6,12,543,0.9791257489705458,341.98422752687475
115,12,0,0,0,10.0,20,10.0,15.464211285348952,5,7.0,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,31872,19,37,1.0,762.1758175579113,False,0.12387929154571588,0,0.2,25655,16,650,1.0,10211.737335476819,False,0.07188196626031118,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,16297,935,879,1.0,34030.376414036284,False,-0.2130359506964766,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,10,10.398000000000001,37461,1463,0,0.0,17258.649075364323,False,-0.31414228154815915,10,10.182000000000002,37334,1489,0,0.0,17565.36464334756,False,-0.3137500584563655,0.375,191138,0.0,0.2,6,0,0,6,4,4.0,0,6,16,93.0,33.0,6,6,16,235,0.976666942005977,342.9608944688807
116,16,0,0,0,10.0,20,10.0,15.343092101056037,24,14.583333333333334,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,32070,20,25,1.0,583.5773025264009,False,0.12766703781668406,0,0.2,25607,15,658,1.0,10245.754602494872,False,0.07080205245130093,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,15947,949,889,1.0,34354.58786070187,False,-0.2174747476883786,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,10,10.488000000000001,37359,1463,0,0.0,17258.649075364323,False,-0.31566011610419253,10,10.272,37232,1489,0,0.0,17565.36464334756,False,-0.3152678930123989,0.375,190734,0.0,0.2,9,0,0,7,4,4.0,1,8,19,144.0,39.0,8,8,19,550,0.9904121439903975,343.9513066128711
117,19,0,0,0,10.0,20,10.0,16.089818662288025,30,20.0,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,32310,18,19,1.0,485.70655458347244,False,0.13432480581544828,0,0.2,25767,17,654,1.0,10692.741405136368,False,0.08416512309457744,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,15347,969,899,1.0,35607.68233512146,False,-0.2168475982149602,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,9,10.567999999999998,37270,1463,0,0.0,17258.649075364323,False,-0.3169845011579864,11,10.372,37104,1489,0,0.0,17565.36464334756,False,-0.31717262657291134,0.375,190317,0.0,0.2,7,0,0,4,5,5.0,3,7,19,127.0,66.0,7,12,19,800,1.0121268319780938,344.9634334448492
118,19,0,0,0,10.0,20,10.0,15.636311823270333,10,8.0,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.2410000000000005,32280,19,19,1.0,487.08992464213634,False,0.13330353900345215,0,0.2,25677,16,664,1.0,10542.511050651501,False,0.07841158008661762,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,15267,969,909,1.0,35390.88880267799,False,-0.22129826597356497,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,8,10.639,37204,1463,0,0.0,17258.649075364323,False,-0.3179666294001256,12,10.481,36960,1489,0,0.0,17565.36464334756,False,-0.3193154518284879,0.375,189907,0.0,0.2,7,0,0,9,5,5.0,3,12,11,164.0,66.0,12,7,11,280,1.1136184830102138,346.07705192785943
119,11,0,0,0,10.0,20,10.0,15.18855312516714,10,8.0,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,32210,20,24,1.0,564.5252750040113,False,0.13221348656707801,0,0.2,25627,15,669,1.0,10311.142040736817,False,0.07263819849356773,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,15187,969,919,1.0,35179.665218780676,False,-0.22568314175784696,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,9,10.721,37118,1463,0,0.0,17258.649075364323,False,-0.319246372261095,11,10.579000000000002,36837,1489,0,0.0,17565.36464334756,False,-0.3211457817342929,0.375,189498,0.0,0.2,7,0,0,4,5,5.0,1,5,11,75.0,18.0,5,6,11,280,0.9960727409925312,347.07312466885196
120,11,0,0,0,10.0,20,10.0,15.063800276449438,18,14.0,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,32362,20,16,1.0,441.020804423191,False,0.13535822713121456,0,0.2,25527,15,679,1.0,10378.32038770917,False,0.07032407114971728,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,14935,977,929,1.0,35401.94470514949,False,-0.22901081142039342,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000005,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,14,10.852000000000002,36949,1463,0,0.0,17258.649075364323,False,-0.3217612157902091,6,10.628,36787,1489,0,0.0,17565.36464334756,False,-0.3218898182813681,0.375,189079,0.0,0.2,5,0,0,3,5,5.0,1,4,14,57.0,20.0,4,7,14,452,0.8943737840163521,347.9674984528683
121,14,0,0,0,10.0,20,10.0,15.67819723838859,15,22.0,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,32302,16,26,1.0,567.6331281981033,False,0.1354734324377675,0,0.2,25717,19,674,1.0,10757.104938673909,False,0.08354423546368929,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,14605,982,939,1.0,36303.256117720666,False,-0.2261604521885109,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,11,10.948,36819,1463,0,0.0,17258.649075364323,False,-0.3236957108126046,9,10.712,36698,1489,0,0.0,17565.36464334756,False,-0.32321420333516193,0.375,188660,0.0,0.2,6,0,0,1,5,5.0,3,4,12,63.0,45.0,4,10,12,530,0.8548157789628021,348.8223142318311
122,12,0,0,0,10.0,20,10.0,16.157255968380362,19,20.0,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.2410000000000005,32272,9,36,1.0,671.661214861693,False,0.13624052573109086,0,0.2,25927,26,665,1.0,11004.575218972941,False,0.09517344795757438,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,14225,991,949,1.0,37141.76168885268,False,-0.22523314801733188,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000005,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,11,11.047000000000002,36688,1463,0,0.0,17258.649075364323,False,-0.3256450865659416,9,10.793000000000001,36612,1489,0,0.0,17565.36464334756,False,-0.32449394619613126,0.375,188243,0.0,0.2,6,0,0,1,5,5.0,3,4,15,72.0,39.0,4,8,15,580,0.9041553669958375,349.72646959882695
123,15,0,0,0,10.000000000000002,20,10.0,16.53868816933884,17,20.0,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,32152,11,46,1.0,870.7796557895866,False,0.1355282538119309,0,0.2,26187,24,658,1.0,11122.456815424957,False,0.10628714222985848,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,13885,998,959,1.0,37858.186411752584,False,-0.22480290087700705,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,10,11.136000000000001,36604,1463,0,0.0,17258.649075364323,False,-0.32689506796502793,10,10.884000000000002,36512,1489,0,0.0,17565.36464334756,False,-0.32598201929028164,0.375,187859,0.0,0.2,6,0,0,5,4,4.0,2,7,18,96.0,69.0,7,8,18,540,1.045513596967794,350.77198319579475
124,18,0,0,0,10.000000000000002,20,10.0,16.86419051220427,16,20.0,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,32372,11,40,1.0,784.5676204881709,False,0.14169223674974157,0,0.2,26087,24,668,1.0,11505.279262152453,False,0.10947242424824825,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,13565,1004,969,1.0,38506.877487570186,False,-0.2247002422918711,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,6,11.186,36556,1463,0,0.0,17258.649075364323,False,-0.3276093430502201,14,11.014000000000003,36326,1489,0,0.0,17565.36464334756,False,-0.32874983524540136,0.375,187425,0.0,0.2,5,0,0,3,5,5.0,5,8,19,136.0,45.0,8,10,19,520,1.0534150979947299,351.8253982937895
125,19,0,0,0,10.000000000000002,20,10.0,17.288429161946368,14,21.928571428571427,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,32242,14,50,1.0,1004.4214580973185,False,0.1409927775123235,0,0.2,26324,21,664,1.0,11689.51696353239,False,0.12094077920991692,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,13258,1008,979,1.0,39224.62140312371,False,-0.2234748239649927,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,12,11.299999999999999,36412,1463,0,0.0,17258.649075364323,False,-0.3297521683057967,8,11.080000000000004,36254,1489,0,0.0,17565.36464334756,False,-0.3298212478731896,0.375,187009,0.0,0.2,7,0,0,6,5,5.0,3,9,20,132.0,45.0,9,10,20,507,1.0650948609691113,352.8904931547586
126,20,0,0,0,10.0,20,10.0,16.908908174694872,32,15.125,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.2410000000000005,32576,19,28,1.0,663.4494288914564,False,0.14669052597552892,0,0.2,26274,16,674,1.0,11556.604109744343,False,0.11688278119981087,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,12774,1030,989,1.0,39436.71482238217,False,-0.2324035574960764,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,10,11.388000000000002,36328,1463,0,0.0,17258.649075364323,False,-0.331002149704883,10,11.172000000000002,36159,1489,0,0.0,17565.36464334756,False,-0.3312349173126325,0.375,186630,0.0,0.2,8,0,0,5,4,4.0,1,6,17,109.0,57.0,6,14,17,684,1.0114700280246325,353.9019631827832
127,17,0,0,0,10.0,20,10.0,16.729911821502064,43,16.046511627906977,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,32638,19,19,1.0,507.86832460853924,False,0.14614029417744342,0,0.2,26702,16,660,1.0,11201.741802191362,False,0.12561401146754758,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,12084,1063,999,1.0,40027.09026326782,False,-0.2417305662264609,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,9,11.468000000000002,36244,1463,0,0.0,17258.649075364323,False,-0.33225213110396934,11,11.272000000000002,36031,1489,0,0.0,17565.36464334756,False,-0.333139650873145,0.375,186218,0.0,0.2,11,0,0,2,5,5.0,2,4,16,72.0,39.0,4,13,16,890,0.9043988439952955,354.8063620267785
128,16,0,0,0,10.0,20,10.0,16.797528255956728,3,21.0,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.2410000000000005,32591,20,26,1.0,636.7357346548749,False,0.1467477826791916,0,0.2,26612,15,670,1.0,11404.343931491008,False,0.12600780422836097,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,12021,1056,1009,1.0,40204.03842986611,False,-0.24112876884164766,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000005,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,9,11.549000000000003,36177,1463,0,0.0,17258.649075364323,False,-0.3332491400770501,11,11.371,35906,1489,0,0.0,17565.36464334756,False,-0.33499974224083295,0.375,185826,0.0,0.2,6,0,0,8,5,5.0,1,9,9,93.0,21.0,9,7,9,263,1.0362090870039538,355.84257111378247
129,9,0,0,0,10.0,20,10.0,16.245143124982693,13,9.0,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.2410000000000005,32618,19,23,1.0,563.6382918746019,False,0.14641505142997063,0,0.2,26502,16,680,1.0,11206.697324988232,False,0.11873122386556953,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,11904,1059,1019,1.0,39892.10975549715,False,-0.24757725306523565,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,4,11.580000000000002,36153,1463,0,0.0,17258.649075364323,False,-0.3336062776196462,16,11.520000000000001,35675,1489,0,0.0,17565.36464334756,False,-0.3384371910883204,0.375,185371,0.0,0.2,7,0,0,1,4,4.0,2,3,15,54.0,18.0,3,6,15,317,0.9159538020030595,356.75852491578553
130,15,0,0,0,10.0,20,10.0,15.973480381139401,5,7.0,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.2410000000000005,32543,20,28,1.0,647.2574506719033,False,0.14525851018663166,0,0.2,26412,15,690,1.0,11171.701462986186,False,0.11498539032312684,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,11869,1054,1029,1.0,39747.206102426084,False,-0.25011568506465764,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000005,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,10,11.676,36067,1463,0,0.0,17258.649075364323,False,-0.3348860204806155,10,11.604000000000001,35582,1489,0,0.0,17565.36464334756,False,-0.3398210990658802,0.375,184992,0.0,0.2,6,0,0,3,4,4.0,2,5,14,75.0,45.0,5,10,14,235,1.024036577960942,357.78256149374647
131,14,0,0,0,10.0,20,10.0,15.4540894067978,10,7.5,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.2410000000000005,32538,18,28,1.0,612.7145033903385,False,0.14448244657102127,0,0.2,26292,17,700,1.0,10987.86258475846,False,0.1076009231437463,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,11794,1054,1039,1.0,39422.422610034715,False,-0.2557238056929516,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,11,11.776000000000003,35937,1463,0,0.0,17258.649075364323,False,-0.336820515503011,9,11.684000000000003,35498,1489,0,0.0,17565.36464334756,False,-0.34107108046496654,0.375,184578,0.0,0.2,7,0,0,5,5,5.0,2,7,11,81.0,21.0,7,7,11,275,1.0342853200272657,358.81684681377374
132,11,0,0,0,10.0,20,10.0,15.441085694274282,27,15.37037037037037,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.2410000000000005,32853,18,11,1.0,349.8519426370171,False,0.15087901495987557,0,0.2,26192,17,710,1.0,11133.17084293474,False,0.10664803893885884,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,11379,1071,1049,1.0,39893.86974840226,False,-0.25995901549253175,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,13,11.895000000000001,35771,1463,0,0.0,17258.649075364323,False,-0.3392907168393006,7,11.745000000000001,35440,1489,0,0.0,17565.36464334756,False,-0.3419341628595738,0.375,184154,0.0,0.2,7,0,0,2,5,5.0,1,3,15,54.0,24.0,3,8,15,615,0.7586354849627241,359.57548229873646
133,15,0,0,0,10.0,20,10.0,15.589450390157104,20,16.75,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,32828,14,16,1.0,389.43120624251367,False,0.15069745637749174,0,0.2,26352,21,705,1.0,11200.562525060759,False,0.11339749329327402,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,11044,1081,1059,1.0,40431.317436159006,False,-0.2615247172671981,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,8,11.962,35705,1463,0,0.0,17258.649075364323,False,-0.3402728450814399,12,11.858000000000004,35293,1489,0,0.0,17565.36464334756,False,-0.3441216303079748,0.375,183741,0.0,0.2,7,0,0,3,5,5.0,2,5,16,75.0,30.0,5,10,16,535,0.9327768720104359,360.5082591707469
134,16,0,0,0,10.0,20,10.0,16.553961551561105,34,21.058823529411764,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.2410000000000005,33068,12,10,1.0,285.53961551561105,False,0.15725032433472028,0,0.2,26628,23,697,1.0,11768.11120143809,False,0.1329031849159888,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,10328,1105,1069,1.0,42093.90367343888,False,-0.2588010433092502,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,9,12.044000000000002,35621,1463,0,0.0,17258.649075364323,False,-0.34152282648052623,11,11.956000000000001,35163,1489,0,0.0,17565.36464334756,False,-0.34605612533037033,0.375,183327,0.0,0.2,7,0,0,5,5,5.0,2,7,13,102.0,57.0,7,9,13,916,0.966132185945753,361.47439135669265
