index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Buy@3,spot_market_loss_06Buy@3,balance_06Buy@3,inventory_06Buy@3_input,inventory_06Buy@3_output,productivity_06Buy@3,assets_06Buy@3,bankrupt_06Buy@3,score_06Buy@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
109,23,0,0,0,10.0,20,10.0,7.748986844863793,4,8.0,44.02849589385312,4,50.0,40.04469362601148,13,62.61538461538461,50.00000000000001,20,50.0,4,4.902000000000001,7262,1110,0,0.0,11100.0,False,-0.6104117253542541,0,3.116000000000001,16665,1090,0,0.0,10900.0,False,-0.32752539074378156,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,72306,0,301,0.4,13252.577264049789,False,0.43772041733347106,0,5.393000000000001,51336,0,4,0.4,160.17877450404592,False,-0.24246623271032627,10,2.9550000000000005,69930,0,0,0.0,0.0,False,0.03030660203615576,13,9.978000000000002,33501,602,0,0.0,24106.905562858912,False,-0.4320247767417311,0,1.7930000000000004,67276,0,399,0.5,19950.000000000004,False,-0.03683062153232342,0.1625,374367,0.0,0.0,17,0,0,10,9,9.0,4,14,22,219.0,57.0,14,9,22,934,1.4498083440121263,208.81737952685216
110,22,0,0,0,10.0,20,10.0,7.367709126928821,8,4.5,44.970916675640055,8,52.0,39.15750017662315,11,29.272727272727273,50.000000000000014,11,50.0,8,4.9780000000000015,6956,1119,0,0.0,11190.0,False,-0.618348233290762,0,3.1160000000000014,16555,1101,0,0.0,11010.0,False,-0.3291978349449614,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,72686,0,301,0.8,13536.245919367657,False,0.44722542321057585,5,5.443000000000002,50873,0,8,0.8,313.2600014129852,False,-0.24816009310467355,2,2.9650000000000007,69954,0,0,0.0,0.0,False,0.03066020361557615,11,10.075000000000003,32954,613,0,0.0,24003.547608269993,False,-0.43948913653593924,0,1.7930000000000006,67276,0,399,0.0,19950.000000000007,False,-0.03683062153232342,0.2,373345,0.0,0.0,14,0,0,7,12,11.555555555555555,1,8,25,140.0,83.0,8,14,25,616,1.0493220280040987,209.86670155485626
111,25,0,0,0,10.0,20,10.0,7.792124922537287,5,13.0,43.704705975896466,3,18.0,42.35738344102616,43,51.30232558139535,50.00000000000001,20,50.0,0,4.9700000000000015,6846,1130,0,0.0,11300.0,False,-0.6200206774919419,5,3.166000000000001,16385,1110,0,0.0,11100.0,False,-0.33299884449309736,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,72675,0,303,0.5,13242.52591069663,False,0.4443500656699935,15,5.588000000000002,50990,0,3,0.3,127.07215032307847,False,-0.24780787536779667,20,3.1630000000000007,69974,0,0,0.0,0.0,False,0.030954871598426473,13,10.194000000000003,31936,625,0,0.0,26473.36465064135,False,-0.4367847101138249,0,1.7930000000000004,66144,21,402,1.0,20989.505052261553,False,-0.04446415402866686,0.225,371041,0.0,0.0,15,0,0,7,11,10.5,4,11,29,187.0,99.0,11,14,29,790,1.173228328989353,211.03992988384562
112,29,0,0,0,10.0,20,10.0,7.485493958590303,13,6.076923076923077,43.704705975896466,0,,44.471767667528596,20,60.0,50.00000000000001,14,50.0,8,5.0500000000000025,6503,1141,0,0.0,11410.0,False,-0.6287782034908471,5,3.211000000000001,16215,1119,0,0.0,11190.0,False,-0.33679985404123336,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,72596,3,313,1.0,13702.029452331366,False,0.44709594954856346,0,5.573000000000002,50990,0,3,0.0,133.4153030025858,False,-0.24776114726767204,20,3.3430000000000013,69994,0,0,0.0,0.0,False,0.031249539581276797,14,10.321000000000003,30402,645,0,0.0,28684.290145555944,False,-0.4421277342712054,0,1.7930000000000004,66144,11,412,1.0,21089.189444342817,False,-0.04384271900540613,0.25,368935,0.0,0.0,11,0,0,8,12,12.0,6,14,29,231.0,88.0,14,15,29,200,1.2679972559562884,212.3079271398019
113,29,0,0,0,10.0,20,10.0,7.948597533531645,6,13.0,44.24023232543005,5,50.4,44.92647463120253,4,62.0,50.00000000000001,20,50.0,0,5.0420000000000025,6403,1151,0,0.0,11510.0,False,-0.6302986073101016,6,3.2660000000000005,16019,1129,0,0.0,11290.0,False,-0.3412394331934562,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,72770,0,317,0.9,14024.153647161325,False,0.4531989731258203,1,5.583000000000002,50989,0,4,0.4,179.70589852481012,False,-0.2474348717566277,0,3.3230000000000013,69942,0,1,0.1,44.92647463120253,False,0.030814362667269835,11,10.417000000000002,30065,647,0,0.0,29067.429086388038,False,-0.4439409694757931,0,1.7930000000000004,66470,3,413,1.0,20784.77942389361,False,-0.04167583427533443,0.3,368749,0.0,0.0,20,0,0,8,6,5.5,5,13,31,216.0,62.0,13,16,31,1026,1.1965860250056721,213.50451316480758
114,31,0,0,0,10.0,20,10.0,7.336298099815076,13,4.3076923076923075,44.795299645136836,6,50.0,44.61289998005033,9,39.77777777777778,50.00000000000001,20,50.0,13,5.1720000000000015,5919,1161,0,0.0,11610.0,False,-0.6434957124612297,0,3.2600000000000007,15919,1139,0,0.0,11390.0,False,-0.34275983701271057,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,73014,3,321,1.0,14401.30008038837,False,0.46107812317069247,3,5.612000000000002,50776,0,6,0.6,267.677399880302,False,-0.2499250261526653,1,3.3330000000000015,70017,0,0,0.0,0.0,False,0.031588407761554665,11,10.516,29599,651,0,0.0,29042.997887012763,False,-0.4499033857801087,0,1.7930000000000004,66810,0,412,0.8,20600.000000000004,False,-0.03858861666978368,0.3,368145,0.0,0.0,19,0,0,8,11,10.1,4,12,34,168.0,80.0,12,19,34,1074,1.1538694150513038,214.65838257985888
115,34,0,0,0,10.0,20,10.0,7.074364781179406,3,1.0,43.16049496338197,10,34.0,44.83457022306644,15,46.8,50.0,20,50.0,3,5.189000000000002,5725,1172,0,0.0,11720.0,False,-0.6477224350787569,0,3.260000000000001,15829,1148,0,0.0,11480.0,False,-0.34412820045003956,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,73351,0,317,0.6,13681.876903392085,False,0.46066444056931644,9,5.6990000000000025,50747,0,5,0.5,224.1728511153322,False,-0.2506727796685329,0,3.332000000000001,69927,0,5,0.5,224.1728511153322,False,0.031913815884927144,8,10.585,28924,660,0,0.0,29590.816347223852,False,-0.4549042058024821,0,1.7930000000000004,67248,0,406,0.6,20300.0,False,-0.03499781809114145,0.275,367842,0.0,0.0,24,0,0,13,8,7.444444444444445,3,16,24,247.0,84.0,16,18,24,1202,1.1691474950057454,215.82753007486463
116,24,0,0,0,10.0,20,10.0,7.101625213197411,12,7.25,43.16049496338197,0,,43.38931555300576,9,22.0,50.0,20,50.0,7,5.256000000000001,5434,1182,0,0.0,11820.0,False,-0.6550507814875631,5,3.3100000000000014,15649,1158,0,0.0,11580.0,False,-0.34808125038010096,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,73264,2,327,1.0,14127.6851034523,False,0.4631398799971977,4,5.730000000000001,50749,0,0,0.0,0.0,False,-0.2522947269164469,0,3.332000000000001,69927,0,5,0.0,216.9465777650288,False,0.03186058210013568,12,10.697000000000001,28460,669,0,0.0,29027.452104960852,False,-0.46420140823539147,0,1.7930000000000004,67648,0,398,0.0,19900.0,False,-0.03250420796708434,0.125,367222,0.0,0.0,18,0,0,7,12,11.444444444444445,3,10,14,165.0,57.0,10,14,14,600,0.7150259399786592,216.54255601484329
117,14,0,0,0,10.0,20,10.0,7.101625213197411,0,,43.16049496338197,0,,41.280174975308626,14,22.0,49.99999999999999,9,50.0,0,5.249000000000002,5344,1191,0,0.0,11910.0,False,-0.6564191449248921,0,3.3050000000000015,15539,1169,0,0.0,11690.0,False,-0.3497536945812808,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,73264,0,329,0.2,14199.80284295267,False,0.46379667804732755,5,5.776000000000001,50614,0,0,0.0,0.0,False,-0.2542837358006866,4,3.372000000000001,69929,0,0,0.0,0.0,False,0.030291868637013244,9,10.775000000000004,28110,678,0,0.0,27987.958633259248,False,-0.4750454545648074,0,1.7930000000000004,67538,0,403,0.5,20149.999999999996,False,-0.03231718720778006,0.0875,366429,0.0,0.0,11,0,0,3,6,5.444444444444445,1,4,9,72.0,30.0,4,10,9,200,0.48529590299585834,217.02785191783914
118,9,0,0,0,10.0,0,,6.769938158196502,4,1.0,42.69655304328365,8,39.25,40.706986047020465,6,28.5,49.99999999999999,20,50.0,4,5.2890000000000015,5232,1191,0,0.0,11910.0,False,-0.6598248494800218,0,3.3050000000000015,15539,1169,0,0.0,11690.0,False,-0.3497536945812808,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,73574,0,325,0.4,13876.379739067186,False,0.4664976934761407,6,5.831000000000001,50167,0,8,0.8,325.6558883761637,False,-0.25847055612411296,0,3.3680000000000008,69929,0,0,0.0,0.0,False,0.030291868637013244,15,10.916,27659,679,0,0.0,27640.043525926896,False,-0.482837456979447,0,1.7930000000000006,67678,0,403,0.5,20149.999999999996,False,-0.030571660120940092,0.21250000000000002,365869,0.0,0.0,4,0,0,2,13,13.0,0,2,8,36.0,21.0,2,7,8,564,0.40388065396109596,217.43173257180024
119,8,0,0,0,10.0,0,,6.769938158196502,0,,43.252475079976094,5,50.0,41.540029264463826,5,61.6,49.999999999999986,15,50.0,0,5.285000000000001,5232,1191,0,0.0,11910.0,False,-0.6598248494800218,0,3.3050000000000006,15539,1169,0,0.0,11690.0,False,-0.3497536945812808,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,73824,0,320,0.0,13840.79202559235,False,0.47072723653114107,0,5.825000000000001,50164,0,9,0.5,373.86026338017444,False,-0.25815964917286566,1,3.378000000000001,69941,0,0,0.0,0.0,False,0.030468669426723438,15,11.051000000000002,26973,684,0,0.0,28413.380016893258,False,-0.4865695404470216,0,1.7930000000000004,67678,0,403,0.0,20149.999999999993,False,-0.030571660120940092,0.0625,365442,0.0,0.0,3,0,0,2,9,9.0,0,2,6,36.0,18.0,2,6,6,497,0.3919514570152387,217.82368402881548
120,6,0,0,0,10.0,0,,6.769938158196502,0,,43.252475079976094,0,,43.04253091785322,10,60.0,49.999999999999986,10,50.0,0,5.285000000000001,5232,1191,0,0.0,11910.0,False,-0.6598248494800218,0,3.3050000000000006,15539,1169,0,0.0,11690.0,False,-0.3497536945812808,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,73824,0,320,0.0,13840.79202559235,False,0.47072723653114107,1,5.835000000000001,50715,0,0,0.0,0.0,False,-0.25279566248729246,0,3.3770000000000007,69941,0,0,0.0,0.0,False,0.030468669426723438,10,11.136000000000001,26180,694,0,0.0,29871.516456990135,False,-0.48736664511570266,0,1.7930000000000004,67678,0,403,0.0,20149.999999999993,False,-0.030571660120940092,0.0,365200,0.0,0.0,0,0,0,1,7,6.1,0,1,0,18.0,15.0,1,5,0,0,0.3018253179616295,218.1255093467771
121,0,0,0,0,10.0,0,,6.769938158196502,0,,43.252475079976094,0,,44.17118769542045,7,62.0,49.999999999999986,9,50.0,0,5.285000000000001,5232,1191,0,0.0,11910.0,False,-0.6598248494800218,0,3.3050000000000006,15539,1169,0,0.0,11690.0,False,-0.3497536945812808,0,0.2,56091,0,0,0.0,0.0,False,0.021675379319138086,0,0.2,73824,0,320,0.0,13840.79202559235,False,0.47072723653114107,2,5.854000000000002,50739,0,0,0.0,0.0,False,-0.2524420609078721,5,3.4270000000000014,69988,0,0,0.0,0.0,False,0.0311611391864217,9,11.216000000000001,25585,701,0,0.0,30964.002574489736,False,-0.48797454912730037,0,1.7930000000000004,67678,0,403,0.0,20149.999999999993,False,-0.030571660120940092,0.0,364676,0.0,0.0,0,0,0,0,11,11.0,0,0,0,0.0,0.0,0,0,0,0,0.17219351301901042,218.29770285979612
