index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Buy@2,spot_market_loss_04Buy@2,balance_04Buy@2,inventory_04Buy@2_input,inventory_04Buy@2_output,productivity_04Buy@2,assets_04Buy@2,bankrupt_04Buy@2,score_04Buy@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
106,30,0,0,0,10.0,20,10.0,22.05404816718778,14,22.714285714285715,44.26295676066508,0,,20.070496458160758,39,19.666666666666668,55.0,20,55.0,0,3.206000000000001,46695,24,308,1.0,7032.646835493836,False,0.15814377621374515,0,0.2,43824,15,561,1.0,12522.321021792344,False,0.15523377951553854,0,0.7760000000000002,90414,523,31,1.0,12906.418851019826,False,0.20771515485568476,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,7,14.823000000000004,4525.0,627,0,0.0,27752.873888937003,False,-0.8302246861296235,32,15.262,7613,449,0,0.0,19874.067585538618,False,-0.8380799007928137,0,1.0550000000000002,160691,40,123,1.0,7567.81985832643,False,0.1157952181672605,13,9.636000000000001,73908,2614,0,0.0,52464.27774163222,False,-0.3206508631207949,0.5,507982,0.0,0.0,11,0,0,6,10,10.0,21,27,28,237.0,123.0,14,16,28,903,1.8815505793318152,269.7094822805375
107,28,0,0,0,10.0,20,10.0,22.05404816718778,0,,44.26736767515682,1,45.0,20.047113242677796,20,19.8,55.00000000000001,20,55.0,0,3.206000000000001,46615,22,318,1.0,7233.187317165714,False,0.1586113172317578,0,0.2,43704,17,571,1.0,12762.861503464223,False,0.1552400127259166,0,0.776,90459,513,40,1.0,13084.421416773603,False,0.20938584797320436,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,4,14.856000000000003,4417.0,627,0,0.0,27755.639532323326,False,-0.8312083574029941,16,15.390000000000002,7016,450,0,0.0,19920.315453820567,False,-0.8433745954135617,0,1.0550000000000002,160790,50,124,1.0,7822.35566213389,False,0.11733021607714032,11,9.733,73702,2614,0,0.0,52403.15401635976,False,-0.3222556950993862,0.5,507015,0.0,0.0,9,0,0,9,6,6.0,18,27,27,222.0,72.0,14,14,27,740,2.54162107873708,272.25110335927457
108,27,0,0,0,10.0,20,10.0,22.580296872183634,25,25.48,44.555522114352044,30,46.0,20.06064705654041,3,21.0,55.00000000000001,20,55.0,0,3.206000000000001,46817,23,316,1.0,7365.3738116100285,False,0.16479499263764305,0,0.2,43939,16,568,1.0,12985.608623400305,False,0.16322925410448968,0,0.7760000000000002,91202,528,20,1.0,12813.5071908,False,0.2169605345593278,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,1,14.862000000000002,3700.0,642,0,0.0,28604.64519741401,False,-0.8339069943931744,2,15.394000000000004,6272,465,0,0.0,20718.3177831737,False,-0.8465576232243087,0,1.0550000000000002,161374,41,123,1.0,7587.486529318157,False,0.12049538868607164,9,9.812000000000001,73505,2616,0,0.0,52478.65269990971,False,-0.3233360490756492,0.5,507121,0.0,0.0,15,0,0,6,5,5.0,19,25,30,216.0,60.0,12,15,30,2822,1.7653822507709265,274.0164856100455
109,30,0,0,0,10.0,20,10.0,22.973581713133385,23,25.47826086956522,44.555522114352044,0,,19.921766929227783,46,19.347826086956523,55.000000000000014,20,55.0,0,3.206000000000001,46967,28,314,1.0,7493.704657923883,False,0.1697348017290264,0,0.2,44175,11,567,1.0,13136.020831346628,False,0.17040734438180866,0,0.7760000000000002,90616,541,30,1.0,13765.373370235722,False,0.21558824896976403,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,18,15.041000000000004,3074.0,642,0,0.0,28604.64519741401,False,-0.8396825947880557,28,15.672000000000002,4996,465,0,0.0,20718.3177831737,False,-0.8583302527832042,0,1.0550000000000004,161621,49,122,1.0,7686.166579532163,False,0.12250575478451402,9,9.893000000000002,72805,2644,0,0.0,52673.15176087826,False,-0.3274250988396732,0.5,504566,0.0,0.0,12,0,0,8,8,8.0,19,27,25,192.0,93.0,14,16,25,1391,1.9515911266207695,275.96807673666626
110,25,0,0,0,10.0,20,10.0,22.39226445499607,17,17.176470588235293,44.52328938630286,10,44.0,19.960888079140194,8,21.0,55.000000000000014,20,55.0,0,3.206000000000001,46944,27,316,1.0,7345.955567778758,False,0.16750035252887507,0,0.2,44290,12,568,1.0,12838.806210437768,False,0.16963217864649707,0,0.7760000000000002,90764,548,30,1.0,13606.659602926931,False,0.21644407347816855,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,4,15.063000000000004,2746.0,647,0,0.0,28806.56823293795,False,-0.8417772969408788,4,15.684000000000003,4668,470,0,0.0,20925.946011562344,False,-0.8603986363144919,0,1.0550000000000004,162307,43,118,1.0,7348.318187403031,False,0.1260135889563621,6,9.944000000000003,72637,2648,0,0.0,52856.43163356323,False,-0.32794312431799505,0.5,504668,0.0,0.0,17,0,0,6,4,4.0,19,25,24,201.0,69.0,12,13,24,1702,1.7108466997742653,277.6789234364405
111,24,0,0,0,10.0,20,10.0,22.46183250076357,3,26.0,44.47996880734669,14,44.0,19.975837111873048,40,20.05,55.000000000000014,20,55.0,0,3.206000000000001,46874,24,326,1.0,7562.557395248924,False,0.1683837780561518,0,0.2,44238,15,575,1.0,13065.553687939053,False,0.17104778788996722,0,0.776,91302,541,26,1.0,13308.330571904105,False,0.2212919730940199,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,25,15.309000000000001,1132.0,661,0,0.0,29401.25938165616,False,-0.8539250123093353,15,15.830000000000002,4164,470,0,0.0,20905.585339452944,False,-0.8651425662696959,0,1.0550000000000002,162802,33,119,1.0,7204.202624691812,False,0.12888282235693196,11,10.048000000000002,71602,2688,0,0.0,53695.05015671475,False,-0.3321199606640342,0.5,502426,0.0,0.0,11,0,0,6,8,8.0,14,20,22,114.0,63.0,8,16,22,1389,1.5769595708698034,279.25588300731033
112,22,0,0,0,10.0,20,10.0,22.978774984377118,18,27.0,44.60800897971864,14,46.0,19.98995714906387,3,21.0,55.00000000000001,20,55.0,0,3.206000000000001,46744,27,336,1.0,7990.868394750712,False,0.17032485751067591,0,0.2,44654,12,567,1.0,13148.965416141826,False,0.18160495232547375,0,0.7760000000000002,91460,549,22,1.0,13596.723663976849,False,0.22505968097533166,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,3,15.314000000000004,1051.0,661,0,0.0,29485.89393559402,False,-0.8542819067988134,0,15.815000000000003,3520,484,0,0.0,21590.276346183822,False,-0.8679256905985782,0,1.0550000000000002,163344,26,118,1.0,7009.738885875661,False,0.13190012240300827,9,10.127000000000002,71434,2688,0,0.0,53733.00481668368,False,-0.33313092812815054,0.5,502519,0.0,0.0,12,0,0,5,4,4.0,17,22,18,165.0,36.0,10,12,18,1935,1.5042606983333826,280.7601437056437
113,18,0,0,0,10.0,20,10.0,23.111560231707365,10,25.0,44.54925745428946,16,44.0,19.824509380186157,49,19.163265306122447,55.00000000000001,20,55.0,0,3.206000000000001,46684,23,346,1.0,8226.599840170747,False,0.1716595529947036,0,0.2,44764,16,567,1.0,13264.254651378076,False,0.18547174087623208,0,0.7760000000000002,91914,549,16,1.0,13401.034686475974,False,0.22950013519066892,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,15,15.461000000000002,536.0,661,0,0.0,29447.059177285333,False,-0.859212547735036,34,16.155000000000005,1064,500,0,0.0,22274.62872714473,False,-0.8874282491113107,0,1.0550000000000002,163400,30,122,1.0,7304.735281405586,False,0.13328065099590777,14,10.258000000000001,70425,2723,0,0.0,53982.139042246905,False,-0.3391309070110887,0.5,499099,0.0,0.0,11,0,0,6,9,9.0,15,21,24,114.0,30.0,8,10,24,1484,1.3145170230418444,282.07466072868556
114,24,0,0,0,10.0,20,10.0,22.90851010777199,2,9.0,44.50208862675698,14,44.0,19.84029807771306,3,21.0,55.00000000000001,20,55.0,0,3.206000000000001,46592,24,354,1.0,8349.612578151284,False,0.1709562054913076,0,0.2,44674,15,577,1.0,13368.210332184437,False,0.18459474492197478,0,0.7760000000000002,92512,541,12,1.0,12927.529031825728,False,0.23400407091541708,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,0,15.446000000000002,-176.0,675,0,0.0,30038.90982306096,False,-0.8630513353858813,3,16.151000000000003,983,500,0,0.0,22251.04431337849,False,-0.8882843684511127,0,1.0550000000000002,163777,23,124,1.0,7276.326855787402,False,0.13574185194560406,12,10.364,70162,2723,0,0.0,54025.131665612666,False,-0.34076926425785703,0.5,498836,0.0,0.0,11,0,0,8,6,5.12987012987013,16,24,25,138.0,54.0,11,13,25,658,1.5718061551451683,283.6464668838307
115,25,0,0,0,10.0,20,10.0,22.90851010777199,0,,44.64102364890718,15,46.0,19.857350948097373,3,21.0,55.00000000000001,20,55.0,0,3.206000000000001,46502,23,364,1.0,8568.697679229004,False,0.1714069620485412,0,0.2,44564,16,587,1.0,13607.295433262158,False,0.18481484757539107,3,0.806,93094,531,10,1.0,12610.829103715998,False,0.239286029297418,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,3,15.476,-2017.0,690,0,0.0,30802.306317745955,False,-0.8765151433393952,0,16.148000000000003,983,500,0,0.0,22320.511824453588,False,-0.8879639079204443,0,1.0550000000000002,164272,13,125,1.0,7133.145562325267,False,0.13861425438016517,11,10.462000000000002,69863,2726,0,0.0,54131.13868451344,False,-0.34243810060474655,0.5,497573,0.0,0.0,9,0,0,5,6,6.475362318840579,17,22,30,198.0,72.0,11,14,30,695,1.5780396489426494,285.2245065327734
116,30,0,0,0,10.0,20,10.0,23.15838025197874,11,26.0,44.7602704748355,14,46.0,19.91636692521211,10,21.0,55.00000000000001,20,55.0,0,3.206000000000001,46698,22,363,1.0,8626.492031468282,False,0.1765943032114898,0,0.2,44454,17,597,1.0,13995.55301043131,False,0.1867553109264365,4,0.8430000000000002,93308,532,10,1.0,12767.860998801045,False,0.242933041996341,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,5,15.523000000000001,-6356.0,704,0,0.0,31511.230414284193,False,-0.9132772822650125,5,16.198000000000004,836,500,0,0.0,22380.13523741775,False,-0.8890451104033797,0,1.0550000000000002,164573,7,128,1.0,7179.414568476485,False,0.14081317778271066,13,10.581,69433,2732,0,0.0,54411.514439679486,False,-0.344404181513373,0.5,493258,0.0,0.0,9,0,0,7,9,12.667701863354036,19,26,29,204.0,81.0,13,17,29,871,1.8356863260269165,287.0601928588003
117,29,0,0,0,10.0,20,10.0,22.257069848410477,21,17.0,44.7602704748355,0,,20.070285675271162,31,20.93548387096774,55.00000000000001,8,55.0,0,3.206000000000001,46925,25,352,1.0,8084.488586640488,False,0.17557938630654474,0,0.2,44384,14,607,1.0,13650.04139798516,False,0.18115605348846914,0,0.8390000000000002,92951,543,20,1.0,12980.794337183599,False,0.23980945763576486,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,10,15.618000000000002,-7124.0,704,0,0.0,31511.230414284193,False,-0.920363002877263,21,16.403000000000002,37,500,0,0.0,22380.13523741775,False,-0.8964168431757602,0,1.0550000000000004,164573,0,135,0.7,7425.000000000001,False,0.14164620164715142,8,10.648000000000001,68644,2763,0,0.0,55454.19932077422,False,-0.34621996621313167,0.4625,490702,0.0,0.0,7,0,0,6,6,6.0,19,25,27,186.0,111.0,12,17,27,557,1.870689277537167,288.93088213633746
118,27,0,0,0,10.0,20,10.0,22.470289759491322,18,24.0,44.51724686454576,23,43.0,20.108877106862355,8,21.0,55.000000000000014,8,55.0,0,3.206000000000001,47247,26,344,1.0,7989.7796772650145,False,0.18191419302577577,0,0.2,44294,13,617,1.0,13994.168781606146,False,0.18304888457624433,3,0.8690000000000002,93400,551,10,1.0,12826.302126125176,False,0.24444438843321137,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,3,15.638000000000003,-7774.0,704,0,0.0,31340.141792640217,False,-0.9271492808517617,5,16.432000000000002,-2242,523,0,0.0,23282.520110157435,False,-0.9132805589685228,0,1.0550000000000004,164531,0,137,0.2,7535.000000000002,False,0.1417343934439575,8,10.72,68396,2769,0,0.0,55681.48070890186,False,-0.34713145764452646,0.4,488164,0.0,0.0,8,0,0,7,6,6.093023255813954,15,22,31,180.0,96.0,10,17,31,632,1.7317775525152683,290.6626596888527
119,31,0,0,0,10.0,20,10.0,22.269875051796134,2,9.0,44.643874003735704,14,46.0,20.157451118971366,10,21.0,55.000000000000014,11,55.0,0,3.206000000000001,47165,26,352,1.0,8098.996018232239,False,0.1812823897847104,0,0.2,44194,13,627,1.0,14093.211657476177,False,0.18188457683630693,4,0.9060000000000001,93882,543,10,1.0,12538.980893162658,False,0.2486627158051209,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,6,15.695000000000002,-8573.0,704,0,0.0,31429.287298629934,False,-0.9341097765477874,4,16.467000000000006,-6851,537,0,0.0,23973.760340006073,False,-0.9526153489809384,0,1.0550000000000002,164489,0,139,0.2,7645.000000000002,False,0.1418225852407636,11,10.822,67992,2777,0,0.0,55977.24175738348,False,-0.3488689681648526,0.4,482610,0.0,0.0,7,0,0,10,8,12.04503105590062,18,28,28,252.0,110.0,14,17,28,218,2.022199861705303,292.68485955055803
120,28,0,0,0,10.0,20,10.0,22.51623592453008,12,25.0,44.643874003735704,0,,20.47476748885599,75,21.173333333333332,55.0,9,55.0,0,3.206000000000001,47055,27,362,1.0,8420.87740467989,False,0.18245735676023403,0,0.2,44404,12,625,1.0,14192.6474528313,False,0.18787507153536268,0,0.9020000000000001,93582,545,20,1.0,13164.226058943608,False,0.24882009088323714,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,38,16.069000000000003,-11226.0,704,0,0.0,31429.287298629934,False,-0.958586881735679,37,16.833000000000006,-9333,537,0,0.0,23973.760340006073,False,-0.9755147741887585,0,1.0550000000000002,164447,0,141,0.2,7755.0,False,0.1419107770375697,9,10.901,66290,2850,0,0.0,58353.08734323957,False,-0.35235645990244774,0.4,475531,0.0,0.0,6,0,0,10,10,10.0,16,26,30,201.0,78.0,12,16,30,500,1.9581170892342925,294.6429766397923
121,30,0,0,0,10.0,20,10.0,22.294082093633016,2,9.0,44.690507540567424,19,45.05263157894737,20.462615009509165,10,20.2,55.00000000000001,9,55.0,0,3.206000000000001,46933,31,370,1.0,8558.810374644216,False,0.1812341180330322,0,0.2,44344,8,635,1.0,14236.742129456965,False,0.18699967857752237,0,0.9020000000000001,94420,537,11,1.0,12463.517667227172,False,0.2548999318465169,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,4,16.071,-60777.0,718,0,0.0,32087.78441412741,False,-1.4127165415865028,6,16.856000000000005,-22862,542,0,0.0,24222.255086987545,False,-1.0991896856311756,0,1.0550000000000002,164405,0,143,0.2,7865.000000000001,False,0.1419989688343758,9,10.982000000000001,65966,2858,0,0.0,58482.15369717719,False,-0.3541166787743471,0.4,412741,0.0,0.0,8,0,0,11,9,174.16862099253404,13,24,30,207.0,107.0,14,16,30,218,1.9245929811149836,296.5675696209073
122,30,0,0,0,10.0,20,10.0,22.294082093633016,0,,44.690507540567424,0,,20.380509515669782,15,19.266666666666666,55.00000000000001,12,55.0,0,3.206000000000001,46853,29,380,1.0,8761.751195580546,False,0.18172934143213645,0,0.2,44224,10,645,1.0,14479.682950393295,False,0.187033594168992,0,0.9020000000000001,94420,527,21,1.0,12687.481921696515,False,0.2562960958625588,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,0,16.067,-65639.0,718,0,0.0,32087.78441412741,False,-1.4575743197333286,15,17.000000000000004,-25173,542,0,0.0,24222.255086987545,False,-1.1205114308589244,0,1.0550000000000002,164363,0,145,0.2,7975.000000000001,False,0.1420871606311819,12,11.093000000000002,65466,2871,0,0.0,58512.442819487944,False,-0.35740593049303304,0.4,404826,0.0,0.0,7,0,0,7,6,6.0,18,25,27,216.0,84.0,12,18,27,200,1.9924177518114448,298.55998737271875
123,27,0,0,1,10.000000000000002,20,10.0,22.806085815032787,21,25.476190476190474,44.690507540567424,0,,20.38674680432745,2,21.0,55.0,11,55.0,0,3.206000000000001,47038,28,379,1.0,8923.506523897426,False,0.18786191354973383,0,0.2,44374,11,645,1.0,14819.925350696149,False,0.19441731461995335,0,0.9020000000000001,93885,538,31,1.0,13655.07990224523,False,0.2556577349997209,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,0,16.067000000000004,-85848.33333333334,718,0,0.0,32087.78441412741,True,-1.6440296449414564,2,17.005000000000006,-27240,542,0,0.0,24222.255086987545,False,-1.1395819836004892,0,1.0550000000000002,164321,0,147,0.2,8085.0,False,0.142175352427988,11,11.191,65239,2871,0,0.0,58530.350075224116,False,-0.3588851536734457,0.4,467929,0.0,0.1,9,0,0,9,7,315.2173913043478,13,22,24,147.0,84.0,9,18,24,735,1.7422286234796047,300.30221599619836
124,24,0,0,0,10.000000000000002,20,10.0,22.993944775748616,11,25.0,44.62016870146417,17,44.0,20.50390580834275,14,22.0,55.0,15,55.0,0,3.206000000000001,47203,29,378,1.0,8981.711125232978,False,0.1923389588886285,0,0.2,44284,10,655,1.0,15161.033828115344,False,0.19627532958269334,0,0.9020000000000001,94358,539,24,1.0,13464.620282963644,False,0.26036767540840355,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,0,16.067000000000004,-85848.33333333334,718,0,0.0,32037.281127651277,True,-1.6442626216198226,14,17.143000000000004,-66732,559,0,0.0,24942.674304118475,False,-1.5006196577812907,0,1.0550000000000002,164321,0,147,0.0,8085.0,False,0.142175352427988,15,11.330000000000002,64538,2885,0,0.0,59153.768257068834,False,-0.3615260971158948,0.375,428284,0.0,0.1,7,0,0,10,11,440.5499108734403,14,24,20,157.0,69.0,11,13,20,475,1.7760869357734919,302.07830293197185
125,20,0,0,0,10.000000000000002,20,10.0,23.413367602913095,23,25.52173913043478,44.62016870146417,0,,20.50390580834275,0,,55.0,13,55.0,0,3.206000000000001,47415,29,376,1.0,9093.426218695324,False,0.19851719777067614,0,0.2,44459,10,654,1.0,15412.342412305165,False,0.20321003819980588,0,0.9020000000000001,93771,552,34,1.0,14441.26465265781,False,0.2591373860925968,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,0,16.067000000000004,-85848.33333333334,718,0,0.0,32037.281127651277,True,-1.6442626216198226,0,17.129000000000005,-72070,559,0,0.0,24942.674304118475,False,-1.5498691065159176,0,1.0550000000000004,164321,0,147,0.0,8085.0,False,0.142175352427988,13,11.445000000000002,64233,2885,0,0.0,59153.768257068834,False,-0.36359521234865333,0.375,422441,0.0,0.1,8,0,0,9,5,144.3641774891775,14,23,11,165.0,45.0,10,10,11,787,1.6023375075310469,303.6806404395029
126,11,0,0,0,10.0,20,10.0,23.931984696535494,25,26.52,44.62016870146417,0,,20.39909958765707,18,19.38888888888889,55.00000000000001,10,55.0,0,3.206000000000001,47637,28,374,1.0,9230.562276504275,False,0.20521926278980832,0,0.2,44700,11,651,1.0,15689.722037444606,False,0.21196773195069316,0,0.9020000000000001,93108,567,44,1.0,15532.722745800049,False,0.25767528236812276,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,0,16.067,-85848.33333333334,718,0,0.0,32037.281127651277,True,-1.6442626216198226,18,17.309000000000005,-78492,559,0,0.0,24942.674304118475,False,-1.6091197546563771,0,1.0550000000000004,164279,0,149,0.2,8195.000000000002,False,0.14226354422479412,10,11.532000000000002,63738,2901,0,0.0,59177.787903793156,False,-0.366871810157683,0.4,415282,0.0,0.1,9,0,0,6,9,523.6375713658323,12,18,13,93.0,15.0,6,5,13,863,1.2691703354939818,304.9498107749969
127,13,0,0,0,10.0,20,10.0,23.931984696535494,0,,44.62016870146417,0,,20.405992653084937,2,21.0,55.00000000000001,9,55.0,0,3.206000000000001,47567,25,384,1.0,9439.88212346963,False,0.20601870745553727,0,0.2,44570,14,661,1.0,15959.041884409962,False,0.21207521490497017,0,0.9020000000000001,93108,557,54,1.0,15739.604585849334,False,0.25896495683574583,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,0,16.067000000000004,-85848.33333333334,718,0,0.0,32037.281127651277,True,-1.6442626216198226,2,17.311,-84825,559,0,0.0,24942.674304118475,False,-1.6675492711113025,0,1.0550000000000002,164237,0,151,0.2,8305.000000000002,False,0.1423517360216002,9,11.612000000000002,63572,2901,0,0.0,59197.7846865994,False,-0.3679301226320523,0.4,408541,0.0,0.1,6,0,0,7,4,4.0,12,19,18,93.0,21.0,6,7,18,200,1.2666668109595776,306.21647758595645
128,18,0,0,0,10.0,20,10.0,23.931984696535494,0,,44.62016870146417,0,,20.41305763287941,7,20.571428571428573,55.00000000000001,14,55.0,0,3.206000000000001,47487,23,394,1.0,9659.201970434984,False,0.2067028251693574,0,0.2,44450,16,671,1.0,16218.361731375317,False,0.2122980248111558,0,0.9020000000000001,93108,547,64,1.0,15946.486425898622,False,0.2602546313033689,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,0,16.067,-85848.33333333334,718,0,0.0,32037.281127651277,True,-1.6442626216198226,7,17.379000000000005,-91827,559,0,0.0,24942.674304118475,False,-1.7321511145058055,0,1.0550000000000002,164237,0,151,0.0,8305.000000000002,False,0.1423517360216002,14,11.743,63073,2908,0,0.0,59361.171596413325,False,-0.37076112371133696,0.375,400840,0.0,0.1,7,0,0,7,9,475.5670289855073,13,20,14,126.0,32.0,7,11,14,200,1.366048902273178,307.58252648822963
129,14,1,9,1,10.0,20,10.0,24.025936488761758,13,25.0,44.62016870146417,0,,20.41305763287941,0,,55.0,13,55.0,0,3.206000000000001,47397,22,404,1.0,9926.47834145975,False,0.20770935695375098,0,0.2,44665,17,668,1.0,16219.325574492854,False,0.21726819945211465,0,0.9020000000000001,92783,550,74,1.0,16516.157552727316,False,0.2597538715618794,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,0,16.067000000000004,-85848.33333333334,718,0,0.0,32037.281127651277,True,-1.6442626216198226,0,17.372000000000003,-99173,559,0,0.0,24942.674304118475,True,-1.7999267702578792,0,1.0550000000000002,164237,0,151,0.0,8305.0,False,0.1423517360216002,13,11.859000000000002,62773,2908,0,0.0,59361.171596413325,False,-0.37279631902224697,0.375,492167,0.0,0.2,8,0,0,8,4,4.0,9,17,8,111.0,21.0,7,7,8,525,1.2708894051611423,308.8534158933908
130,8,1,0,0,10.0,20,10.0,23.038391248774047,9,8.444444444444445,44.62016870146417,0,,20.41305763287941,0,,55.0,9,55.0,0,3.206000000000001,47413,18,405,1.0,9510.54845575349,False,0.2032816106072367,0,0.2,44525,21,678,1.0,15830.029266668804,False,0.2095494091416077,0,0.9020000000000001,92707,549,84,1.0,16396.170966499943,False,0.258058342579201,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,0,16.067000000000007,-85848.33333333334,718,0,0.0,32037.281127651277,True,-1.6442626216198226,0,17.372000000000003,-99173,559,0,0.0,24942.674304118475,True,-1.7999267702578792,0,1.0550000000000002,164237,0,151,0.0,8305.0,False,0.1423517360216002,9,11.936,62610,2908,0,0.0,59361.171596413325,False,-0.37390210847450805,0.375,491804,0.0,0.2,9,0,0,6,3,3.0,4,10,12,42.0,12.0,4,4,12,276,1.175762953236699,310.0291788466275
131,12,2,0,0,10.0,20,10.0,22.23396188122525,12,13.666666666666666,44.62016870146417,0,,20.41305763287941,0,,55.00000000000001,9,55.0,0,3.206000000000001,47467,19,403,1.0,9150.286638133777,False,0.20037235195633468,0,0.2,44435,20,688,1.0,15496.965774282973,False,0.20363240427036067,0,0.9020000000000001,92543,551,94,1.0,16445.208854492746,False,0.25631932907659405,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,0,16.067000000000004,-85848.33333333334,718,0,0.0,32037.281127651277,True,-1.6442626216198226,0,17.372,-99173,559,0,0.0,24942.674304118475,True,-1.7999267702578792,0,1.0550000000000002,164237,0,151,0.0,8305.000000000002,False,0.1423517360216002,9,12.017000000000001,62447,2908,0,0.0,59361.171596413325,False,-0.37500789792676914,0.375,491441,0.0,0.2,9,0,0,9,3,3.0,5,14,9,96.0,30.0,7,5,9,364,1.348956061527133,311.3781349081546
132,9,2,0,0,10.0,20,10.0,22.56186725313835,12,26.0,44.62016870146417,0,,20.41305763287941,0,,55.0,16,55.0,0,3.206000000000001,47387,17,413,1.0,9488.051175546138,False,0.20242245618205668,0,0.2,44627,22,686,1.0,15697.440935652907,False,0.21037297815307238,0,0.9020000000000001,92231,553,104,1.0,17117.21013593778,False,0.25661856281831874,0,0.2,80312,0,0,0.0,0.0,False,0.0013091126709638809,0,16.067,-85848.33333333334,718,0,0.0,32037.281127651277,True,-1.6442626216198226,0,17.372,-99173,559,0,0.0,24942.674304118475,True,-1.7999267702578792,0,1.0550000000000002,164732,0,142,0.0,7810.0,False,0.14403077215310095,7,12.078000000000001,62344,2908,0,0.0,59361.171596413325,False,-0.37570664831684825,0.375,491633,0.0,0.2,11,0,0,6,2,2.0,4,10,11,27.0,30.0,4,5,11,1007,1.3188324980437756,312.6969674061984
