index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ind@0,spot_market_loss_01Ind@0,balance_01Ind@0,inventory_01Ind@0_input,inventory_01Ind@0_output,productivity_01Ind@0,assets_01Ind@0,bankrupt_01Ind@0,score_01Ind@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,spot_market_quantity_06Ran@3,spot_market_loss_06Ran@3,balance_06Ran@3,inventory_06Ran@3_input,inventory_06Ran@3_output,productivity_06Ran@3,assets_06Ran@3,bankrupt_06Ran@3,score_06Ran@3,spot_market_quantity_07Ran@3,spot_market_loss_07Ran@3,balance_07Ran@3,inventory_07Ran@3_input,inventory_07Ran@3_output,productivity_07Ran@3,assets_07Ran@3,bankrupt_07Ran@3,score_07Ran@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
105,20,0,0,0,10.0,20,10.0,34.99558482725675,29,38.89655172413793,55.47527227514893,0,,18.970894172449885,8,24.25,49.0,20,49.0,0,2.5400000000000005,80236,37,20,1.0,1069.9116965451349,False,0.3701836477000894,0,5.600000000000001,77439,10,15,1.0,624.9337724088513,False,0.318961591989761,0,0.2,73047,690,461,1.0,49721.05404965082,False,0.12714880932992653,0,2.8190000000000004,31297.0,1180,0,0.0,41294.790096162964,False,-0.4019963039719848,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,8,14.869000000000002,2445.0,851,0,0.0,47209.45670615174,False,-0.7592179506685042,11,9.274000000000001,110474,805,0,0.0,15271.569808822158,False,-0.18610648714891379,9,9.506000000000002,109924,831,0,0.0,15764.813057305855,False,-0.18819706492931274,0.375,593512,0.0,0.0,12,0,0,3,13,13.0,26,29,20,127.0,84.0,9,11,20,1328,1.5235535027459264,252.04130700044334
106,20,0,0,0,10.0,20,10.0,34.474944243457635,23,29.217391304347824,55.47527227514893,0,,19.479575967028715,14,22.857142857142858,49.00000000000001,20,49.0,0,2.540000000000001,80156,35,30,1.0,1384.248327303729,False,0.3714927168171109,8,5.6800000000000015,77763,12,10,1.0,464.74944243457634,False,0.3230991996678025,0,0.2,72375,703,471,1.0,50364.73904474587,False,0.12311766255336484,0,2.8190000000000004,31297.0,1180,0,0.0,40680.43420728001,False,-0.4055326536771698,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,14,15.001000000000003,2065.0,851,0,0.0,47209.45670615174,False,-0.7627303550017019,11,9.373000000000001,110235,806,0,0.0,15700.538229425145,False,-0.18627542524506038,9,9.587000000000002,109460,844,0,0.0,16440.762116172235,False,-0.18906550536404337,0.375,592001,0.0,0.0,10,0,0,4,16,15.166666666666668,29,33,18,143.0,46.0,11,9,18,200,1.5145288575440645,253.5558358579874
107,18,0,0,0,10.0,20,10.0,34.11078796847096,24,30.625,55.47527227514893,0,,17.893101569013172,12,5.166666666666667,49.00000000000001,20,49.0,0,2.5400000000000005,80671,35,26,1.0,1236.880487180245,False,0.3789791216745005,0,5.6720000000000015,77783,12,10,1.0,461.1078796847096,False,0.3234075885908558,0,0.2,72255,703,481,1.0,50663.48990618172,False,0.1234558437204663,0,2.8190000000000004,30682.0,1194,0,0.0,40728.28083435432,False,-0.41233735402671845,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,12,15.107000000000005,1529.0,851,0,0.0,47209.45670615174,False,-0.7676846937453704,7,9.432000000000002,110122,812,0,0.0,14529.198474038696,False,-0.19108995336852785,13,9.708,109113,850,0,0.0,15209.136333661196,False,-0.19570024072417022,0.375,590805,0.0,0.0,15,0,0,5,14,14.0,26,31,18,144.0,47.0,11,7,18,935,1.674674615263939,255.23051047325134
108,18,0,0,0,10.0,20,10.0,34.963330586226085,46,39.19565217391305,55.48036349773495,3,55.666666666666664,17.893101569013172,0,,49.00000000000001,20,49.0,4,2.5800000000000005,81737,34,10,1.0,689.6333058622608,False,0.39242084942799926,6,5.732000000000002,78060,13,10,1.0,479.63330586226084,False,0.3282636966349069,0,0.2,71879,709,488,1.0,51863.41877252895,False,0.12603420773245766,0,2.8190000000000004,29422.0,1224,0,0.0,42795.11663754073,False,-0.41494585359968733,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.095000000000004,1362.0,854,0,0.0,47380.230427065646,False,-0.768439057811099,9,9.515,109966,812,0,0.0,14529.198474038696,False,-0.1921649480280095,11,9.805000000000001,108894,850,0,0.0,15209.136333661196,False,-0.1972093678422887,0.375,589970,0.0,0.0,14,0,0,7,12,10.666666666666668,26,33,22,151.0,26.0,13,5,22,1030,1.8666274091228843,257.0971378823742
109,22,0,0,0,10.0,20,10.0,34.1744594469156,16,22.0,55.48036349773495,0,,17.46354512717698,4,7.0,49.00000000000001,20,49.0,0,2.576000000000001,81637,34,20,1.0,1023.4891889383119,False,0.393556202725562,6,5.786000000000001,78156,13,10,1.0,471.74459446915597,False,0.3298253116632101,0,0.2,71527,715,498,1.0,52063.95952641666,False,0.12313620026027579,0,2.8190000000000004,29422.0,1224,0,0.0,41829.538363024694,False,-0.4205039063639024,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,4,15.135000000000005,1218.0,854,0,0.0,47380.230427065646,False,-0.7697700741899951,9,9.596000000000002,109777,816,0,0.0,14250.252823776416,False,-0.1944284514433994,11,9.904000000000002,108686,850,0,0.0,14844.013358100434,False,-0.1999007236984625,0.375,589073,0.0,0.0,11,0,0,9,11,10.375,25,34,19,208.0,51.0,15,7,19,200,2.0055597946047783,259.102697676979
110,19,0,0,0,10.0,20,10.0,34.22328396824874,2,40.0,54.90746949537725,20,52.0,17.873165715624722,11,21.272727272727273,49.00000000000001,20,49.0,0,2.576000000000001,81617,34,28,1.0,1298.2519511109647,False,0.3955474388972752,0,5.780000000000001,78056,13,20,1.0,814.4656793649747,False,0.3310358587878079,0,0.2,72567,705,488,1.0,50922.26031135945,False,0.12853723859042085,0,2.8190000000000004,29342.0,1226,0,0.0,41957.74614507295,False,-0.4206869084358533,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,11,15.241000000000003,-116.0,874,0,0.0,47989.128338959716,False,-0.7792863887909948,7,9.657,109582,821,0,0.0,14673.869052527896,False,-0.1943126268716694,13,10.023000000000001,108247,856,0,0.0,15299.429852574762,False,-0.20135673335110713,0.375,587945,0.0,0.0,11,0,0,4,13,13.0,29,33,20,158.0,36.0,12,7,20,1320,1.7087044101208448,260.81140208709985
111,20,0,0,0,10.0,20,10.0,34.27466370327213,29,34.6551724137931,54.9633443024556,3,57.0,17.348766244121443,18,14.666666666666666,49.00000000000001,20,49.0,0,2.5760000000000005,81978,36,25,1.0,1216.8665925818032,False,0.4009810734073673,0,5.780000000000001,78500,11,14,1.0,589.8452918458099,False,0.3366625836896794,0,0.2,72258,710,495,1.0,51541.86665903874,False,0.12854648503412688,0,2.8190000000000004,28817.0,1240,0,0.0,42500.58299205745,False,-0.42360623630281335,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,18,15.410000000000002,-1354.0,877,0,0.0,48202.85295325356,False,-0.7897416859852593,11,9.760000000000002,109366,821,0,0.0,14243.337086423704,False,-0.19728447705498423,9,10.100000000000001,107832,874,0,0.0,15162.82169736214,False,-0.20468717759682825,0.375,586047,0.0,0.0,12,0,0,7,14,14.730994152046783,27,34,24,136.0,21.0,13,7,24,1205,1.7457653358578682,262.5571674229577
112,24,0,0,0,10.0,20,10.0,34.35203532430509,37,34.810810810810814,55.15848765220141,8,57.625,15.714660479084337,32,10.65625,49.00000000000001,20,49.0,0,2.576000000000001,82568,38,15,1.0,895.2805298645764,False,0.4082620615266126,3,5.810000000000001,78920,9,10,1.0,433.5203532430509,False,0.3424614527239058,0,0.2,71725,730,497,1.0,52490.754149886816,False,0.12787236308835068,0,2.8190000000000004,28523.0,1247,0,0.0,42836.98804940845,False,-0.4250544647927861,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,32,15.712000000000003,-20186.0,885,0,0.0,48815.261572198244,False,-0.9609787519309062,9,9.839000000000002,108880,853,0,0.0,13404.60538865894,False,-0.203523345339764,11,10.201,107609,874,0,0.0,13734.61325871971,False,-0.21114475471957211,0.375,566689,0.0,0.0,13,0,0,5,18,118.1572630867229,26,31,24,139.0,66.0,12,12,24,910,1.6666746530681849,264.2238420760259
113,24,0,0,0,10.0,20,10.0,34.36865254500847,33,34.484848484848484,55.15848765220141,0,,15.583254051132714,6,13.0,49.00000000000001,20,49.0,13,2.706000000000001,83218,37,10,1.0,713.6865254500847,False,0.417748278388523,0,5.807000000000002,78870,10,15,1.0,615.5297881751271,False,0.3431570492135162,0,0.2,71189,739,507,1.0,53363.78747042737,False,0.12672707292188487,0,2.8190000000000004,27921.0,1261,0,0.0,43338.87085925569,False,-0.4290959852914607,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,6,15.74,-21980.0,885,0,0.0,48815.261572198244,False,-0.9775609976513188,10,9.930000000000001,108691,853,0,0.0,13292.515705616206,False,-0.20521194723700112,10,10.290000000000001,107347,880,0,0.0,13713.263564996789,False,-0.21302375474618135,0.375,563906,0.0,0.0,11,0,0,6,12,11.928571428571429,26,32,22,127.0,59.0,13,11,22,862,1.495303145609796,265.7191452216357
114,22,0,0,1,10.0,20,10.0,34.219079391597774,16,32.0,55.31308599573832,9,57.0,15.583254051132714,0,,49.00000000000001,20,49.0,0,2.693000000000001,83128,36,20,1.0,1044.3815878319556,False,0.41902646005726935,1,5.817000000000002,79246,11,10,1.0,452.19079391597774,False,0.34815001776040283,0,0.2,71190,745,508,1.0,53592.26183257541,False,0.12805372732104234,0,2.8190000000000004,27921.0,1261,0,0.0,43150.25911280479,False,-0.4301816704879823,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000004,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,14,10.06,108369,853,0,0.0,13292.515705616206,False,-0.2074308464700338,6,10.340000000000002,107265,880,0,0.0,13713.263564996789,False,-0.21358881604154992,0.375,585769,0.0,0.1,9,0,0,5,12,560.665593162676,26,31,25,110.0,67.0,10,12,25,200,1.610188945196569,267.32933416683227
115,25,0,0,0,10.0,20,10.0,34.550932960324204,26,37.46153846153846,55.31308599573832,0,,15.583254051132714,0,,49.00000000000001,20,49.0,0,2.693000000000001,83576,37,17,1.0,957.3658603255114,False,0.4258881903028509,3,5.846000000000002,79494,10,10,1.0,445.509329603242,False,0.35230037260685704,0,0.2,70774,748,518,1.0,54496.27640011495,False,0.1284682569109686,0,2.8190000000000004,27363.0,1274,0,0.0,44017.88859145303,False,-0.43161133859380274,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000004,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,9,10.136000000000001,108214,853,0,0.0,13292.515705616206,False,-0.2084989501381085,11,10.443999999999999,107044,880,0,0.0,13713.263564996789,False,-0.21511172514248228,0.375,585115,0.0,0.1,13,0,0,5,16,1031.1119664688506,24,29,20,160.0,61.0,12,13,20,758,1.7160576293244958,269.04539179615676
116,20,0,0,0,10.0,20,10.0,34.09715909332701,18,28.333333333333332,55.31308599573832,0,,15.583254051132714,0,,49.0,20,49.0,0,2.693000000000001,83748,38,18,1.0,993.7488636798862,False,0.4291145639763175,0,5.843000000000001,79632,9,11,1.0,465.06875002659706,False,0.35480728044603477,0,0.2,70604,748,528,1.0,54709.98440755843,False,0.1277412961074245,0,2.8190000000000004,27023.0,1282,0,0.0,43712.55795764522,False,-0.43728308970651936,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000004,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,10,10.227,108028,853,0,0.0,13292.515705616206,False,-0.20978067453979818,10,10.533000000000001,106854,880,0,0.0,13713.263564996789,False,-0.21642101350979967,0.375,584539,0.0,0.1,14,0,0,8,11,48.75511463844798,22,30,21,123.0,27.0,11,9,21,710,1.6978270132094622,270.7432188093662
117,21,0,0,0,10.0,20,10.0,33.94448368150353,20,32.25,55.31308599573832,0,,15.583254051132714,0,,49.0,20,49.0,0,2.693000000000001,84184,39,14,1.0,865.2227715410494,False,0.43542064133014163,0,5.843000000000002,79641,8,15,1.0,589.167255222553,False,0.35601254690683953,0,0.2,70549,743,538,1.0,54979.19164106434,False,0.12865772331754793,0,2.8190000000000004,26433.0,1297,0,0.0,44025.995334910076,False,-0.442271189488562,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000005,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,13,10.347000000000003,107738,853,0,0.0,13292.515705616206,False,-0.21177906204780897,7,10.593,106756,880,0,0.0,13713.263564996789,False,-0.2170963306676792,0.375,583951,0.0,0.1,13,0,0,5,12,330.55877976190476,25,30,18,110.0,81.0,9,12,18,845,1.807481407187879,272.5507002165541
118,18,0,0,0,10.0,20,10.0,33.94783705865354,14,34.0,55.31308599573832,0,,15.583254051132714,0,,49.0,20,49.0,0,2.693000000000001,84580,37,10,1.0,709.4783705865354,False,0.4408173028430213,0,5.843000000000001,79521,10,25,1.0,948.6959264663385,False,0.35702637811045435,0,0.2,70073,747,548,1.0,55670.60540847879,False,0.12715773924731352,0,2.8190000000000004,26433.0,1297,0,0.0,44030.344665073644,False,-0.44224615391436145,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000004,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,13,10.464000000000002,107446,853,0,0.0,13292.515705616206,False,-0.2137912315386336,7,10.656,106655,880,0,0.0,13713.263564996789,False,-0.21779232079977948,0.375,583358,0.0,0.1,12,0,0,4,11,150.09779077322938,24,28,21,55.0,50.0,5,13,21,676,1.464794804342091,274.0154950208962
119,21,0,0,0,10.0,20,10.0,33.576725076529954,51,32.05882352941177,55.31308599573832,0,,15.583254051132714,0,,49.0,20,49.0,6,2.753000000000001,84914,34,10,1.0,675.7672507652995,False,0.4461972828272345,10,5.9430000000000005,80164,13,10,1.0,465.76725076529954,False,0.36383795527290785,0,0.2,69129,772,558,1.0,56785.93374470311,False,0.12271009373785789,0,2.8190000000000004,25742.0,1313,0,0.0,44086.24002548383,False,-0.4498794652183103,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000004,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,11,10.561,107233,853,0,0.0,13292.515705616206,False,-0.2152590127083105,9,10.739000000000003,106502,880,0,0.0,13713.263564996789,False,-0.21884664248504035,0.375,582334,0.0,0.1,13,0,0,6,13,12.166666666666668,28,34,19,144.0,30.0,11,10,19,1143,1.5731751564890146,275.5886701773852
120,19,0,0,0,10.0,20,10.0,33.38663218719129,14,30.214285714285715,55.31308599573832,0,,15.583254051132714,0,,49.0,20,49.0,0,2.7470000000000008,85164,32,12,1.0,720.6395862462955,False,0.4508188398975918,0,5.933000000000001,80137,15,14,1.0,617.412850620678,False,0.36466617627627856,0,0.2,68970,770,568,1.0,57125.53962971666,False,0.12283446133403554,0,2.8190000000000004,25478.0,1319,0,0.0,44036.96785490531,False,-0.45320235396598485,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000002,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,9,10.64,107077,853,0,0.0,13292.515705616206,False,-0.21633400736779215,11,10.840000000000002,106285,880,0,0.0,13713.263564996789,False,-0.22034198762034496,0.375,581761,0.0,0.1,13,0,0,6,13,3997.42318436758,25,31,20,92.0,29.0,9,10,20,623,1.5946752270683646,277.1833454044536
121,20,0,0,0,10.0,20,10.0,33.288360757350866,17,32.0,55.31308599573832,0,,15.583254051132714,0,,49.0,20,49.0,0,2.747000000000001,85074,31,22,1.0,1042.343936661719,False,0.452020763173775,3,5.963000000000002,80493,16,10,1.0,492.88360757350864,False,0.369649049242341,0,0.2,68426,777,578,1.0,57836.02001399837,False,0.12066138640156557,0,2.8190000000000004,25478.0,1319,0,0.0,43907.34783894579,False,-0.45394847150716766,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000002,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,9,10.721,106927,853,0,0.0,13292.515705616206,False,-0.2173676560788322,11,10.939,106066,880,0,0.0,13713.263564996789,False,-0.22185111473846345,0.375,581114,0.0,0.1,11,0,0,5,11,10.176470588235293,20,25,10,104.0,33.0,9,11,10,200,1.500333440490067,278.68367884494364
122,10,0,0,0,10.0,20,10.0,33.40726248738793,18,34.833333333333336,55.31308599573832,0,,15.583254051132714,0,,49.0,20,49.0,0,2.7470000000000008,85526,33,19,1.0,964.7379872603707,False,0.4590301615571118,0,5.960000000000002,80468,14,15,1.0,641.108937310819,False,0.37048218746128697,0,0.2,68371,772,588,1.0,58314.50120575762,False,0.12278243444134793,0,2.8190000000000004,24906.0,1332,0,0.0,44498.47363320072,False,-0.4571309209145395,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000004,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,14,10.852,106605,853,0,0.0,13292.515705616206,False,-0.21958655531186486,6,10.988000000000001,105989,880,0,0.0,13713.263564996789,False,-0.22238172107679735,0.375,580515,0.0,0.1,12,0,0,2,9,9.0,20,22,9,36.0,24.0,2,8,9,827,1.2966099632903934,279.98028880823404
123,9,0,0,0,10.000000000000002,20,10.0,33.42398607351469,20,33.6,55.31308599573832,0,,15.583254051132714,0,,49.00000000000001,20,49.0,0,2.7470000000000008,85504,29,28,1.0,1225.8716100584113,False,0.4608718689889431,4,6.000000000000001,80858,18,10,1.0,514.239860735147,False,0.3760219839245376,0,0.2,68311,767,598,1.0,58713.422743837276,False,0.12438796002807462,0,2.8190000000000004,24294.0,1347,0,0.0,45022.109241024285,False,-0.461162351973658,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000004,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,13,10.968000000000004,106311,853,0,0.0,13292.515705616206,False,-0.22161250678550337,7,11.052,105883,880,0,0.0,13713.263564996789,False,-0.22311216616593232,0.375,579811,0.0,0.1,13,0,0,4,12,11.8,23,27,14,58.0,12.0,5,4,14,812,1.541458262130618,281.52174707036465
124,14,0,0,0,10.000000000000002,20,10.0,33.807598483316134,29,36.55172413793103,55.31308599573832,0,,15.583254051132714,0,,49.0,20,49.0,0,2.7470000000000008,85888,29,27,1.0,1202.8051590495356,False,0.4671903268846761,8,6.076000000000001,81126,18,10,1.0,518.0759848331613,False,0.38060082431282255,0,0.2,67735,775,608,1.0,59831.2451099789,False,0.12419122704706773,0,2.8190000000000004,23810.0,1358,0,0.0,45910.71874034331,False,-0.46161933884195044,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000004,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,8,11.035000000000002,106176,853,0,0.0,13292.515705616206,False,-0.22254279062543944,12,11.165000000000001,105644,880,0,0.0,13713.263564996789,False,-0.22475911311218946,0.375,579029,0.0,0.1,12,0,0,5,11,10.444444444444445,26,31,14,76.0,33.0,7,7,14,684,1.5353942839428782,283.05714135430753
125,14,0,0,0,10.000000000000002,20,10.0,34.3541708164408,33,37.878787878787875,55.31308599573832,0,,15.583254051132714,0,,49.0,20,49.0,0,2.747000000000001,85808,27,37,1.0,1541.1043202083097,False,0.46870264398215666,23,6.298000000000002,81530,20,10,1.0,543.541708164408,False,0.3876702039743203,0,0.2,67157,782,618,1.0,61048.448723822985,False,0.12454352672497483,0,2.8190000000000004,23138.0,1374,0,0.0,47202.63070178966,False,-0.4619191675293873,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000005,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,12,11.147000000000002,105922,853,0,0.0,13292.515705616206,False,-0.2242931024428006,8,11.233,105513,880,0,0.0,13713.263564996789,False,-0.22566183298649778,0.375,577718,0.0,0.1,10,0,0,3,12,11.411764705882353,25,28,16,74.0,35.0,6,8,16,200,1.5703691095113754,284.6275104638189
126,16,0,0,0,10.0,20,10.0,35.10441803490797,29,40.827586206896555,55.31308599573832,0,,15.583254051132714,0,,49.0,20,49.0,0,2.7470000000000008,86170,32,34,1.0,1513.5502131868711,False,0.47460983403608953,6,6.335000000000002,81996,15,10,1.0,501.04418034907974,False,0.3952148821892574,0,0.2,66953,778,628,1.0,62047.85523648207,False,0.1279477754422601,0,2.8190000000000004,22158.0,1397,0,0.0,49040.871994766436,False,-0.4626200338765272,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000004,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,11,11.245000000000001,105705,853,0,0.0,13292.515705616206,False,-0.2257884475781052,9,11.315000000000001,105364,880,0,0.0,13713.263564996789,False,-0.22668859070613093,0.375,576996,0.0,0.1,12,0,0,6,10,9.375,23,29,17,121.0,30.0,11,5,17,712,1.6864000717177987,286.3139105355367
127,17,0,0,0,10.0,20,10.0,35.67183603083634,42,38.714285714285715,55.31308599573832,0,,15.583254051132714,0,,49.0,20,49.0,0,2.7470000000000008,87172,30,18,1.0,942.0930485550541,False,0.4867605307007333,6,6.389000000000002,82264,17,10,1.0,526.7183603083633,False,0.39997895096022285,0,0.2,66409,784,638,1.0,63256.46831345674,False,0.12864204732427353,0,2.8190000000000004,21076.0,1423,0,0.0,50761.02267188011,False,-0.4651749152580494,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000004,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,12,11.354000000000003,105453,853,0,0.0,13292.515705616206,False,-0.2275249774126525,8,11.386000000000001,105239,880,0,0.0,13713.263564996789,False,-0.22754996463199764,0.375,576263,0.0,0.1,12,0,0,6,11,10.375,22,28,15,108.0,36.0,10,7,15,1282,1.6609423095360398,287.97485284507275
128,15,0,0,0,10.0,20,10.0,35.72878651031199,21,36.38095238095238,55.31308599573832,0,,15.583254051132714,0,,49.0,20,49.0,3,2.7770000000000006,87768,29,10,1.0,647.2878651031199,False,0.4943704546735577,0,6.383000000000001,82154,18,20,1.0,894.5757302062398,False,0.40123306358213234,0,0.2,65865,790,648,1.0,64068.621068384906,False,0.1270542179546234,0,2.8190000000000004,20856.0,1428,0,0.0,51020.70713672553,False,-0.4662128458795717,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000004,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,11,11.452000000000002,105242,853,0,0.0,13292.515705616206,False,-0.22897897659951552,9,11.468000000000002,105078,880,0,0.0,13713.263564996789,False,-0.22865941424851396,0.375,575613,0.0,0.1,11,0,0,5,11,10.6,22,27,15,98.0,36.0,8,7,15,744,1.579980343580246,289.554833188653
129,15,0,0,0,10.0,20,10.0,35.41979112569282,16,30.875,55.31308599573832,0,,15.583254051132714,0,,49.0,20,49.0,0,2.7740000000000005,87874,29,15,1.0,821.2968668853923,False,0.4976445475486046,0,6.383000000000001,82342,18,19,1.0,852.9760313881635,False,0.4040694162020404,0,0.2,65805,785,658,1.0,64200.546618864675,False,0.12712286369837944,0,2.8190000000000004,20422.0,1439,0,0.0,50969.07942987196,False,-0.4715063984097259,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000002,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,11,11.551,105025,853,0,0.0,13292.515705616206,False,-0.23047432173482013,9,11.549000000000003,104934,880,0,0.0,13713.263564996789,False,-0.22965171701111242,0.375,575052,0.0,0.1,14,0,0,8,10,10.0,18,26,19,84.0,36.0,8,7,19,694,3.397822084836662,292.95265527348965
130,19,0,0,0,10.0,20,10.0,33.57680940632705,31,20.129032258064516,55.31308599573832,0,,15.583254051132714,0,,49.0,20,49.0,0,2.774000000000001,87849,27,20,1.0,941.536188126541,False,0.49824031101567917,7,6.453000000000001,82594,20,10,1.0,535.7680940632705,False,0.4056537693096004,0,0.2,65269,804,668,1.0,63944.896207840146,False,0.11948065463914528,0,2.8190000000000004,20334.0,1441,0,0.0,48384.18235451728,False,-0.4873986487082113,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000004,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,7,11.610000000000001,104921,853,0,0.0,13292.515705616206,False,-0.23119098484114123,13,11.670000000000002,104651,880,0,0.0,13713.263564996789,False,-0.23160186757927465,0.375,574268,0.0,0.1,14,0,0,9,12,11.4,24,33,16,144.0,39.0,11,8,16,709,1.7566986419260502,294.7093539154157
131,16,0,0,0,10.0,20,10.0,33.77479062360064,17,36.470588235294116,55.31308599573832,0,,15.583254051132714,0,,49.0,20,49.0,0,2.7740000000000005,87757,31,26,1.0,1188.1445562136166,False,0.4987713494394613,3,6.476000000000002,83028,16,10,1.0,497.7479062360064,False,0.4126935817930415,0,0.2,65221,798,678,1.0,64454.55522274389,False,0.12186175484811651,0,2.8190000000000004,19762.0,1454,0,0.0,49108.54556671533,False,-0.48981415811844325,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000004,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,10,11.703000000000001,104748,853,0,0.0,13292.515705616206,False,-0.23238312635454078,10,11.757000000000001,104461,880,0,0.0,13713.263564996789,False,-0.23291115594659206,0.375,573627,0.0,0.1,13,0,0,5,11,10.23076923076923,23,28,17,102.0,69.0,8,8,17,248,1.5838128896430135,296.2931668050587
