index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,spot_market_quantity_06Buy@3,spot_market_loss_06Buy@3,balance_06Buy@3,inventory_06Buy@3_input,inventory_06Buy@3_output,productivity_06Buy@3,assets_06Buy@3,bankrupt_06Buy@3,score_06Buy@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
106,33,0,0,0,10.0,20,10.0,3.3340845262597525,4,5.0,31.513557203202797,15,31.666666666666668,25.832156437707525,29,23.20689655172414,45.99999999999999,20,46.0,2,8.716000000000001,2424.0,1099,0,0.0,10990.0,False,-0.7670265658556676,2,2.0470000000000006,21028,1041,0,0.0,10410.0,False,-0.2282368862345915,0,0.21800000000000003,57718,0,113,0.2,3561.031963961916,False,0.2763813360931236,0,0.263,57547,0,201,0.4,6334.224997843762,False,0.30245870425661014,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,19,4.944000000000001,61080,9,10,1.0,541.9435792059004,False,-0.1271362870857634,10,9.345,49584,674,0,0.0,17410.87343901487,False,-0.32937439058069173,0,1.6400000000000003,84671,19,219,1.0,10564.810972316442,False,0.0349226338176008,0.325,404409,0.0,0.0,22,0,0,12,10,9.666666666666666,5,17,38,266.0,164.0,17,16,38,1417,4.8994570359936915,452.0145068867132
107,38,0,0,0,10.0,20,10.0,3.3574659835210667,11,3.5454545454545454,31.513557203202797,0,,25.832156437707525,0,,45.99999999999999,20,46.0,9,8.804,2149.0,1108,0,0.0,11080.0,False,-0.7737930628695832,2,2.065000000000001,20894,1052,0,0.0,10520.0,False,-0.2305610308611103,0,0.21800000000000003,57718,0,113,0.0,3561.031963961916,False,0.2763813360931236,0,0.263,57508,1,211,1.0,6652.718035859311,False,0.30503827132746236,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,0,4.925000000000002,61080,0,19,0.9,490.810972316443,False,-0.12750002865169635,9,9.425,49439,674,0,0.0,17410.87343901487,False,-0.33104262961058195,0,1.6400000000000003,85177,9,218,1.0,10260.489407939365,False,0.03899358825524846,0.3625,404322,0.0,0.0,15,0,0,15,9,9.0,6,21,36,322.0,168.0,21,17,36,706,5.453904355992563,457.46841124270577
108,36,0,0,0,10.0,20,10.0,3.209979162912456,20,2.55,31.566513756784772,10,32.0,27.01791984008007,46,31.0,45.99999999999999,20,46.0,18,8.975000000000001,1633.0,1115,0,0.0,11150.0,False,-0.7879438674943368,2,2.0830000000000006,20740,1065,0,0.0,10650.0,False,-0.23317937100997324,0,0.21800000000000003,58004,1,113,1.0,3570.2260336795916,False,0.2826153173193134,0,0.263,57491,0,221,1.0,6976.199540249435,False,0.30814329658103007,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,27,5.195000000000001,61187,0,10,1.0,270.1791984008007,False,-0.12754720504217848,12,9.536,49197,674,0,0.0,18210.077972213967,False,-0.32922940028409553,0,1.6400000000000003,84119,45,220,1.0,11335.8063928036,False,0.03300700886354733,0.5,402728,0.0,0.0,15,0,0,15,13,12.58695652173913,7,22,41,340.0,153.0,22,14,41,888,5.585066466999706,463.0534777097055
109,41,0,0,0,10.0,20,10.0,3.260745351124729,23,3.4782608695652173,31.566513756784772,0,,27.01791984008007,0,,45.99999999999999,20,46.0,19,9.147,1058.0,1126,0,0.0,11260.0,False,-0.8032420346562326,4,2.121000000000001,20600,1074,0,0.0,10740.0,False,-0.23597422847224264,0,0.21800000000000003,57957,7,123,1.0,3905.5064095424,False,0.28520332950276095,0,0.263,57458,0,228,0.7,7197.165136546928,False,0.30980548253295004,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,0,5.168000000000001,61187,0,10,0.0,270.1791984008007,False,-0.12754720504217848,10,9.624,49021,674,0,0.0,18210.077972213967,False,-0.33125429731347955,0,1.6400000000000003,84579,35,220,1.0,11065.627194402801,False,0.03674513446238292,0.3375,402217,0.0,0.0,16,0,0,12,12,12.0,8,20,43,310.0,191.0,20,21,43,660,5.598362254037056,468.65183996374253
110,43,0,0,0,10.0,20,10.0,3.2412205191794916,13,3.076923076923077,31.505382210913346,10,31.0,26.695508589409247,6,17.0,45.99999999999999,20,46.0,11,9.238000000000001,717.0,1136,0,0.0,11360.0,False,-0.8118031243564473,2,2.1370000000000005,20476,1084,0,0.0,10840.0,False,-0.23815127533758937,0,0.21800000000000003,57922,5,133,1.0,4206.421936647373,False,0.28768016664858276,0,0.263,57763,0,223,0.5,7025.700233033676,False,0.3145092806289143,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,0,5.168000000000001,60979,0,14,1.0,373.73712025172944,False,-0.12976982144456498,8,9.693999999999999,48801,680,0,0.0,18152.94584079829,False,-0.3341140739501698,0,1.6400000000000003,85131,25,218,1.0,10695.387714735229,False,0.040966127354145475,0.4375,402146,0.0,0.0,21,0,0,11,9,9.0,10,21,38,341.0,149.0,21,22,38,1164,4.590079025016166,473.2419189887587
111,38,0,0,0,10.0,20,10.0,3.2212195279075746,19,3.1052631578947367,31.5299672224425,15,31.666666666666668,26.048379490396265,12,17.0,46.0,20,46.0,16,9.387000000000002,224.0,1147,0,0.0,11470.0,False,-0.8246888882351211,3,2.1650000000000005,20349,1093,0,0.0,10930.0,False,-0.24056367862081138,0,0.21800000000000003,58056,1,138,1.0,4354.356696224972,False,0.2921415498897884,0,0.263,58045,3,223,1.0,7040.8463491884,False,0.32072129517524833,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,0,5.168000000000001,60708,5,12,1.0,470.2303899969677,False,-0.13293901866634678,9,9.776,48652,680,0,0.0,17712.89805346946,False,-0.3383597295527425,0,1.6400000000000003,85433,27,217,1.0,10685.3062462407,False,0.04438267243977491,0.5,401824,0.0,0.0,20,0,0,8,13,13.0,8,16,40,250.0,109.0,16,22,40,1385,3.8274927400052547,477.06941172876395
112,40,0,0,0,10.0,20,10.0,3.3666125486304117,3,9.0,31.555085546198196,5,32.0,26.048379490396265,0,,45.99999999999999,20,46.0,0,9.371,144.0,1155,0,0.0,11550.0,False,-0.8258656703244976,3,2.192,20192,1105,0,0.0,11050.0,False,-0.24341737518754963,0,0.21800000000000003,58038,0,141,0.3,4449.267062013946,False,0.2927734319641096,0,0.263,58196,0,222,0.4,7005.228991256,False,0.3235785583101576,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,0,5.168000000000001,60548,0,22,1.0,573.0643487887178,False,-0.13448387078130583,6,9.827000000000002,48573,680,0,0.0,17712.89805346946,False,-0.33926863219661374,0,1.6400000000000003,86077,17,213,1.0,10240.822451336735,False,0.049235040218002867,0.3375,402125,0.0,0.0,22,0,0,13,5,5.0,4,17,37,264.0,115.0,17,23,37,1004,3.837090940971393,480.90650266973535
113,37,0,0,0,10.0,20,10.0,3.484128440255116,7,5.285714285714286,31.580022642189135,5,32.0,25.65334604863134,6,15.0,45.99999999999999,20,46.0,5,9.421000000000001,-52.0,1166,0,0.0,11660.0,False,-0.8300138271895502,2,2.2090000000000005,20078,1114,0,0.0,11140.0,False,-0.24544732429172428,0,0.21800000000000003,58170,0,142,0.6,4484.363215190857,False,0.29598158548955117,0,0.263,58187,0,223,0.1,7042.345049208177,False,0.3237836002274823,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,0,5.168000000000001,60478,0,21,0.5,538.7202670212582,False,-0.1357241007083724,9,9.911,48330,686,0,0.0,17598.1953893611,False,-0.3427242033332504,0,1.6400000000000003,86583,7,212,1.0,9931.573422340418,False,0.053277649177042814,0.275,402131,0.0,0.0,20,0,0,13,9,9.0,4,17,41,270.0,111.0,17,20,41,956,3.269673890026752,484.1761765597621
114,41,0,0,0,10.0,20,10.0,3.7026934073669238,5,8.2,31.571159463346667,10,31.5,25.373775603517892,22,23.454545454545453,45.99999999999999,20,46.0,2,9.436000000000002,-9645.0,1175,0,0.0,11750.0,False,-1.1109117119237446,3,2.2370000000000005,19931,1125,0,0.0,11250.0,False,-0.24815392309729045,0,0.21800000000000003,58307,0,140,0.3,4419.962324868534,False,0.2982297793078251,0,0.263,58324,0,220,0.2,6945.6550819362665,False,0.32568545620440054,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,1,5.178000000000002,60642,0,10,1.0,253.7377560351789,False,-0.13541808758351348,9,9.992,47663,708,0,0.0,17964.63312729067,False,-0.34829015205543923,0,1.6400000000000003,87089,0,208,0.7,9567.999999999998,False,0.0570077544352148,0.275,392668,0.0,0.0,16,0,0,13,16,741.4777777777778,9,22,36,355.0,55.0,22,19,36,1312,3.3362276379484683,487.51240419771057
115,36,0,0,1,9.999999999999998,11,10.0,3.8096078163919094,2,9.0,31.571159463346667,0,,25.373775603517892,0,,45.999999999999986,20,46.0,0,9.434000000000001,-58688.555555555555,1178,0,0.0,11779.999999999998,True,-2.553309863068329,2,2.2540000000000004,19827,1133,0,0.0,11329.999999999998,False,-0.25003677444029304,0,0.21800000000000003,58307,0,140,0.0,4419.962324868534,False,0.2982297793078251,0,0.263,58306,0,222,0.2,7008.79740086296,False,0.3259765890900242,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,0,5.177000000000001,60642,0,10,0.0,253.7377560351789,False,-0.13541808758351348,11,10.093,47457,708,0,0.0,17964.63312729067,False,-0.35066020198755915,0,1.6400000000000003,87503,0,199,0.0,9153.999999999996,False,0.05938930946409259,0.025,402399,0.0,0.1,8,0,0,10,20,37012.605555555565,2,12,31,192.0,93.0,12,24,31,494,3.171991651004646,490.6843958487152
116,31,0,0,0,9.999999999999996,12,10.0,3.867160595749295,1,9.0,31.50857210108549,10,31.0,26.17610630409338,6,47.0,45.999999999999986,20,46.0,0,9.434000000000003,-58688.555555555555,1178,0,0.0,11779.999999999996,True,-2.553309863068329,1,2.262000000000001,19695,1145,0,0.0,11449.999999999996,False,-0.2521549822011709,0,0.21800000000000003,58462,0,135,0.0,4253.6572336465415,False,0.2997710740496251,0,0.263,58452,0,218,0.1,6868.868718036637,False,0.3276077305377737,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,0,5.177000000000001,60614,0,14,1.0,366.46548825730736,False,-0.13501454402480326,9,10.172000000000002,47302,708,0,0.0,18532.683263298113,False,-0.3491757560959864,0,1.6400000000000003,87727,0,194,0.6,8923.999999999996,False,0.06064336501069974,0.21250000000000002,402609,0.0,0.1,15,0,0,7,17,22514.27962962963,2,9,18,183.0,55.0,11,20,18,1218,1.5272957339766435,492.21169158269186
117,18,0,0,0,9.999999999999996,15,10.0,3.867160595749295,0,,31.50857210108549,0,,25.295737274550895,14,16.142857142857142,45.99999999999998,20,46.0,0,9.434000000000001,-58688.555555555555,1178,0,0.0,11779.999999999996,True,-2.553309863068329,0,2.261000000000001,19545,1160,0,0.0,11599.999999999996,False,-0.25436144861875204,0,0.21800000000000003,58462,0,135,0.0,4253.6572336465415,False,0.2997710740496251,0,0.263,58452,0,218,0.0,6868.868718036637,False,0.3276077305377737,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,0,5.177000000000001,60840,0,0,0.0,0.0,False,-0.1344060779375987,10,10.263000000000002,46896,722,0,0.0,18263.522312225745,False,-0.35539518677244214,0,1.6400000000000003,88187,0,184,0.0,8463.999999999996,False,0.0632895372650084,0.0,402739,0.0,0.1,16,0,0,4,9,11746.711111111112,1,5,11,75.0,39.0,5,13,11,836,1.390249240968842,493.6019408236607
118,11,0,0,0,9.999999999999996,0,,3.9905959800656334,2,9.0,31.287442328099964,11,29.636363636363637,26.166242665989962,6,47.0,45.999999999999986,20,46.0,0,9.434000000000001,-58688.555555555555,1178,0,0.0,11779.999999999996,True,-2.553309863068329,2,2.281000000000001,19521,1160,0,0.0,11599.999999999996,False,-0.25506751787237797,0,0.21800000000000003,58610,0,131,0.2,4098.6549449810955,False,0.3012834382171093,0,0.263,58612,0,213,0.0,6664.2252158852925,False,0.3288450629184307,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,6,5.237,60574,1,10,1.0,292.9498689879996,False,-0.13610660670545052,12,10.373000000000001,46372,728,0,0.0,19049.024660840692,False,-0.3569052172113907,0,1.6400000000000003,88555,0,176,0.0,8095.999999999997,False,0.06540647506845533,0.15,402601,0.0,0.1,8,0,0,1,9,9.0,1,2,8,36.0,26.0,2,9,8,694,1.2453280540066771,494.8472688776674
119,8,0,0,0,9.999999999999996,0,,4.056639734594892,1,9.0,31.256804343976768,10,31.0,27.055068104298172,6,47.0,45.999999999999986,20,46.0,0,9.434000000000001,-58688.555555555555,1178,0,0.0,11779.999999999996,True,-2.553309863068329,1,2.2890000000000006,19509,1160,0,0.0,11599.999999999996,False,-0.255420552499191,0,0.21800000000000003,58765,0,126,0.0,3938.357347341073,False,0.3028891703029184,0,0.263,58758,0,209,0.1,6532.672107891144,False,0.3305660421311933,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,0,5.231000000000001,60546,1,14,1.0,410.0277578041512,False,-0.1356721174768865,10,10.461,46192,728,0,0.0,19696.08957992907,False,-0.3552538623764406,0,1.6400000000000003,88733,0,172,0.6,7911.999999999997,False,0.0663959133896316,0.21250000000000002,402860,0.0,0.1,8,0,0,1,8,8.0,0,1,5,18.0,21.0,1,7,5,1052,1.059722192992922,495.9069910706603
120,5,0,0,0,9.999999999999996,0,,4.056639734594892,0,,31.256804343976768,0,,27.95772994798135,6,47.0,45.99999999999998,20,46.0,0,9.434000000000001,-58688.555555555555,1178,0,0.0,11779.999999999996,True,-2.553309863068329,0,2.2880000000000007,19509,1160,0,0.0,11599.999999999996,False,-0.255420552499191,0,0.21800000000000003,58765,0,126,0.0,3938.357347341073,False,0.3028891703029184,0,0.263,58758,0,209,0.0,6532.672107891144,False,0.3305660421311933,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,0,5.231000000000002,60828,0,9,0.1,251.61956953183216,False,-0.1327868626521844,8,10.531,45790,734,0,0.0,20520.97378181831,False,-0.3551337249947174,0,1.6400000000000003,89285,0,160,0.0,7359.999999999996,False,0.06957132009480199,0.0125,403292,0.0,0.1,8,0,0,0,4,4.0,0,0,5,0.0,15.0,0,5,5,834,0.4798175470205024,496.3868086176808
121,5,0,0,0,9.999999999999996,0,,4.056639734594892,0,,31.256804343976768,0,,28.71556337181448,5,46.8,45.999999999999986,14,46.0,0,9.434000000000003,-58688.555555555555,1178,0,0.0,11779.999999999996,True,-2.553309863068329,0,2.2880000000000007,19509,1160,0,0.0,11599.999999999996,False,-0.255420552499191,0,0.21800000000000003,58765,0,126,0.0,3938.357347341073,False,0.3028891703029184,0,0.263,58758,0,209,0.0,6532.672107891144,False,0.3305660421311933,0,0.2,70357,0,0,0.0,0.0,False,0.0009959167413604222,0,5.231000000000002,61062,0,4,0.0,114.86225348725792,False,-0.13043050454929606,10,10.623000000000001,45381,739,0,0.0,21220.8013317709,False,-0.35581351773067205,0,1.6400000000000003,89469,0,156,0.0,7175.999999999998,False,0.07062978899652546,0.0,403301,0.0,0.1,4,0,0,1,5,5.0,0,1,0,3.0,12.0,1,4,0,418,0.8118401400279254,497.1986487577087
