index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
110,43,0,0,0,10.0,20,10.0,4.943984111768802,16,4.75,30.358785474337438,10,16.0,47.17361734255825,25,51.2,48.00000000000001,6,48.0,0,3.6920000000000006,35737,1118,0,0.0,11180.0,False,-0.2123839835337615,16,9.459000000000001,16737,1102,0,0.0,11020.0,False,-0.5760134169350689,0,0.398,92145,0,99,1.0,3005.5197619594064,False,0.17273724398251442,0,0.4700000000000001,92567,1,362,1.0,10994.82432582192,False,0.2280463366006832,0,0.6320000000000001,109429,0,44,0.5,2075.639163072563,False,0.04125572232572613,0,0.8210000000000002,109654,0,30,0.5,1415.2085202767475,False,0.04026396701044742,0,0.2,136096,0,0,0.0,0.0,False,0.0,6,9.755000000000003,70685,1048,0,0.0,49437.95097500105,False,-0.29899500729264256,0.375,663050,0.0,0.0,18,0,0,14,7,7.0,6,20,52,299.0,195.0,20,23,52,1640,2.007197809405625,275.36517332680523
111,52,0,0,0,10.0,20,10.0,5.7224564981766095,26,9.384615384615385,31.121862920197685,5,44.0,47.306184868904765,5,50.0,48.00000000000001,12,48.0,19,3.8820000000000006,35419,1127,0,0.0,11270.0,False,-0.21758685750223933,7,9.513000000000002,16501,1113,0,0.0,11130.0,False,-0.5794629414343161,0,0.398,92156,9,104,1.0,3288.175852184149,False,0.17464482588338814,0,0.4700000000000001,92532,0,370,0.8,11515.089280473143,False,0.23086563779192748,0,0.6320000000000001,109209,0,49,0.5,2318.0030585763334,False,0.04032426740774977,0,0.8210000000000002,109904,0,25,0.0,1182.6546217226191,False,0.041524435016130706,0,0.2,136096,0,0,0.0,0.0,False,0.0,12,9.869000000000002,70180,1053,0,0.0,49813.41266695672,False,-0.30132622315513785,0.2875,661997,0.0,0.0,13,0,0,21,9,9.0,7,28,53,461.0,249.0,28,24,53,670,2.304205716587603,277.66937904339284
112,53,0,0,0,10.0,20,10.0,5.570553346856268,11,3.727272727272727,31.678961511503772,15,34.666666666666664,47.53868671477028,5,52.0,48.00000000000001,10,48.0,3,3.893000000000001,35288,1136,0,0.0,11360.0,False,-0.21922585809304188,8,9.586000000000002,16201,1124,0,0.0,11240.0,False,-0.5841321873034628,0,0.398,92232,1,109,1.0,3458.5773581007675,False,0.17666351941105496,0,0.4700000000000001,92935,0,369,0.9,11689.536797744891,False,0.2370046384510788,0,0.6320000000000001,108989,0,54,0.5,2567.089082597595,False,0.03942449374397955,0,0.8210000000000002,109864,0,30,1.0,1426.1606014431084,False,0.04229503535414797,0,0.2,136096,0,0,0.0,0.0,False,0.0,10,9.957000000000003,69770,1058,0,0.0,50295.930544226954,False,-0.3025660910525403,0.425,661375,0.0,0.0,14,0,0,20,7,7.0,7,27,42,444.0,209.0,27,26,42,980,2.117084411904216,279.78646345529705
113,42,0,0,0,10.0,20,10.0,5.150555258737093,24,2.875,31.503887585785435,10,30.0,47.53868671477028,0,,48.00000000000001,12,48.0,1,3.900000000000001,35185,1145,0,0.0,11450.0,False,-0.22033123058451334,23,9.808,15513,1135,0,0.0,11350.0,False,-0.5961959939776257,0,0.398,92181,8,119,1.0,3790.1670647783635,False,0.17810107862335237,0,0.4700000000000001,93217,0,366,0.7,11530.422856397468,False,0.23953980299294625,0,0.6320000000000001,108909,0,59,0.5,2804.7825161714463,False,0.039790661307246004,0,0.8210000000000002,109644,0,35,0.5,1663.8540350169596,False,0.041341568644627034,0,0.2,136096,0,0,0.0,0.0,False,0.0,12,10.067000000000002,69519,1058,0,0.0,50295.930544226954,False,-0.3044103774386207,0.3375,660264,0.0,0.0,13,0,0,11,12,12.0,7,18,42,276.0,188.0,18,24,42,500,1.9837646540254354,281.7702281093225
114,42,0,0,0,10.0,20,10.0,5.061338548244568,6,3.0,30.654918951083193,5,16.0,47.98277745664392,20,50.0,48.00000000000001,8,48.0,0,3.8990000000000005,35075,1156,0,0.0,11560.0,False,-0.2213794286367708,6,9.845,15295,1144,0,0.0,11440.0,False,-0.5994930533056355,0,0.398,92175,0,129,1.0,3954.484544689732,False,0.17905480342055338,0,0.4700000000000001,93285,0,365,0.4,11189.045417145366,False,0.2382538471281674,0,0.6320000000000001,109329,0,54,0.5,2591.069982658772,False,0.042742341326509475,0,0.8210000000000002,110144,0,25,0.0,1199.5694364160981,False,0.04386638437372084,0,0.2,136096,0,0,0.0,0.0,False,0.0,8,10.135000000000002,68388,1078,0,0.0,51725.43409826215,False,-0.30746886720306926,0.2375,659787,0.0,0.0,15,0,0,17,7,7.0,5,22,34,339.0,138.0,22,20,34,1280,1.6973413303494453,283.46756943967193
115,34,0,0,0,10.0,20,10.0,5.061338548244568,0,,31.211800060909884,20,33.5,47.98277745664392,0,,48.00000000000001,10,48.0,0,3.8990000000000005,34965,1167,0,0.0,11670.0,False,-0.2224276266890282,0,9.839000000000002,15205,1153,0,0.0,11530.0,False,-0.6003506698938461,0,0.398,92625,0,114,0.0,3558.145206943727,False,0.1822084379426437,0,0.4700000000000001,93505,0,360,0.0,11236.248021927559,False,0.24130443072311686,0,0.6320000000000001,109329,0,54,0.0,2591.069982658772,False,0.042742341326509475,0,0.8210000000000002,109474,10,35,1.0,1991.515211591636,False,0.04128341602220587,0,0.2,136096,0,0,0.0,0.0,False,0.0,10,10.227000000000002,68196,1078,0,0.0,51725.43409826215,False,-0.3088796360721029,0.125,659395,0.0,0.0,15,0,0,9,7,7.0,8,17,35,260.0,141.0,17,17,35,870,1.8040790669620037,285.27164850663394
116,35,0,0,0,10.0,20,10.0,5.806522835684572,31,8.935483870967742,31.211800060909884,0,,47.98277745664392,0,,48.00000000000001,4,48.0,25,4.149000000000001,34405,1176,0,0.0,11760.0,False,-0.2322425720874388,6,9.899000000000001,14975,1164,0,0.0,11640.0,False,-0.6036858455146652,0,0.398,92381,14,124,1.0,3951.5545272524096,False,0.18161616529699462,0,0.4700000000000001,93472,0,367,0.7,11454.730622353927,False,0.24225918941038604,0,0.6320000000000001,109329,0,54,0.0,2591.069982658772,False,0.042742341326509475,0,0.8210000000000002,109474,0,45,1.0,2159.2249855489767,False,0.042073828756475466,0,0.2,136096,0,0,0.0,0.0,False,0.0,4,10.257000000000001,68147,1078,0,0.0,51725.43409826215,False,-0.3092396760438875,0.3375,658279,0.0,0.0,9,0,0,10,8,8.0,9,19,39,300.0,136.0,19,16,39,200,1.7755482597276568,287.0471967663616
117,39,0,0,0,10.0,20,10.0,5.6620322884094945,9,3.3333333333333335,31.141989190330648,10,30.5,48.50784701331151,15,52.0,48.00000000000001,12,48.0,0,4.124000000000001,34325,1184,0,0.0,11840.0,False,-0.233004897943626,9,9.983,14658,1176,0,0.0,11760.0,False,-0.6085837891406681,0,0.398,92426,13,129,1.0,4090.923025301977,False,0.18305233942759272,0,0.4700000000000001,93702,0,362,0.0,11273.400086899694,False,0.2440040579488798,0,0.6320000000000001,109514,0,54,0.5,2619.423738718822,False,0.04461977443076076,0,0.8210000000000002,109764,0,40,0.5,1940.3138805324604,False,0.0437756333327008,0,0.2,136096,0,0,0.0,0.0,False,0.0,12,10.373000000000003,67122,1093,0,0.0,53019.076785549485,False,-0.3120184399778484,0.25,657607,0.0,0.0,16,0,0,12,9,9.0,7,19,41,313.0,114.0,19,20,41,1285,1.7555239219218493,288.80272068828344
118,41,0,0,0,10.0,20,10.0,5.510127600304092,6,2.0,29.137661897489128,14,16.0,48.95069021820164,15,52.0,48.00000000000001,10,48.0,0,4.1240000000000006,34215,1195,0,0.0,11950.0,False,-0.23405309599588345,6,10.034,14442,1185,0,0.0,11850.0,False,-0.6118427321758686,0,0.398,92586,3,129,1.0,3775.28876757701,False,0.18307967520460466,0,0.4700000000000001,93754,0,364,0.6,10606.108930686043,False,0.2404770514356579,0,0.6320000000000001,109694,0,54,0.5,2643.337271782889,False,0.04642915105939716,0,0.8210000000000002,110140,0,39,0.9,1909.076918509864,False,0.04717257478796247,0,0.2,136096,0,0,0.0,0.0,False,0.0,10,10.461000000000002,66156,1108,0,0.0,54237.36476176742,False,-0.31464053035442846,0.375,657083,0.0,0.0,16,0,0,12,6,6.0,3,15,50,233.0,163.0,15,26,50,1204,1.9448409546166658,290.7475616429001
119,50,0,0,0,10.0,20,10.0,6.014547184716936,23,8.869565217391305,29.979191866654737,5,46.0,48.99776232991564,5,50.0,48.00000000000001,11,48.0,16,4.284000000000002,33922,1202,0,0.0,12020.0,False,-0.23897009776829106,7,10.098,14167,1198,0,0.0,11980.0,False,-0.6158449429208516,0,0.398,92402,12,139,1.0,4239.282235681611,False,0.18368073130764648,0,0.4700000000000001,93964,0,363,0.4,10882.44664759567,False,0.2448371192901775,0,0.6320000000000001,109944,0,49,0.0,2400.890354165866,False,0.04764299346859207,0,0.8210000000000002,109910,0,44,0.5,2155.901542516288,False,0.0461678836012644,0,0.2,136096,0,0,0.0,0.0,False,0.0,11,10.561000000000003,65686,1113,0,0.0,54534.50947319611,False,-0.31700230178257954,0.2375,656091,0.0,0.0,13,0,0,16,13,13.0,9,25,48,373.0,136.0,25,25,48,680,2.3039300525560975,293.0514916954562
120,48,0,0,0,10.0,20,10.0,5.91604147256858,5,3.2,30.59150735635954,25,32.8,47.52605040881832,5,18.0,48.00000000000001,8,48.0,1,4.2780000000000005,33839,1209,0,0.0,12090.0,False,-0.23988488879571573,4,10.131000000000002,13947,1211,0,0.0,12110.0,False,-0.618798955613577,0,0.398,92922,2,134,1.0,4111.094068697315,False,0.1893899746330635,0,0.4700000000000001,94248,0,358,0.5,10951.759633576716,False,0.24882760809462726,0,0.6320000000000001,109504,0,59,1.0,2804.036974120281,False,0.045395593242154184,0,0.8210000000000002,109620,5,49,1.0,2481.7340068138956,False,0.044969997204326054,0,0.2,136096,0,0,0.0,0.0,False,0.0,8,10.63,65463,1118,0,0.0,53134.124357058885,False,-0.32378569407969776,0.4375,655639,0.0,0.0,17,0,0,17,8,8.0,3,20,58,319.0,191.0,20,28,58,1110,2.092482978478074,295.1439746739343
121,58,0,0,0,10.0,20,10.0,5.947559354920047,1,10.0,31.771284608437707,10,44.0,44.708161054514704,10,18.0,48.00000000000001,4,48.0,1,4.287000000000002,33716,1220,0,0.0,12200.0,False,-0.24118084275123403,0,10.127000000000002,13857,1220,0,0.0,12200.0,False,-0.6196565722017876,0,0.398,92922,0,136,0.2,4320.894706747528,False,0.19070362603468533,0,0.4700000000000001,94678,0,349,0.1,11088.17832834476,False,0.25506661111744416,0,0.6320000000000001,109374,0,59,0.5,2637.7815022163677,False,0.043386659921841625,0,0.8210000000000002,109490,0,54,1.0,2414.240696943794,False,0.043426527933564905,0,0.2,136096,0,0,0.0,0.0,False,0.0,4,10.662000000000003,65237,1128,0,0.0,50430.80566949258,False,-0.33537794766380874,0.225,655370,0.0,0.0,13,0,0,13,3,3.0,9,22,58,384.0,224.0,22,36,58,820,2.090596526861191,297.2345712007955
122,58,0,0,0,10.0,20,10.0,5.724839359879253,11,3.3636363636363638,32.341188766493346,5,44.0,45.52586838669428,15,50.666666666666664,48.0,11,48.0,1,4.296,33573,1233,0,0.0,12330.0,False,-0.24266737817079911,10,10.227000000000002,13551,1227,0,0.0,12270.0,False,-0.6248213298774561,0,0.398,92912,0,140,0.4,4527.766427309069,False,0.19187370969086756,0,0.4700000000000001,94871,0,351,0.7,11351.757257039164,False,0.259133902228061,0,0.6320000000000001,109634,0,54,0.0,2458.396892881491,False,0.044991973290986365,0,0.8210000000000002,109770,0,49,0.5,2230.7675509480196,False,0.045201091294881784,0,0.2,136096,0,0,0.0,0.0,False,0.0,11,10.768,64263,1143,0,0.0,52036.06756599156,False,-0.33663712538946206,0.2,654670,0.0,0.0,17,0,0,22,10,10.0,7,29,53,451.0,195.0,29,29,53,1180,2.071559315547347,299.3061305163428
123,53,0,0,0,10.000000000000002,20,10.0,5.936557578109933,5,10.8,32.121479986049884,10,30.0,46.03099072833475,10,51.0,48.0,13,48.0,1,4.305000000000001,33450,1244,0,0.0,12440.000000000002,False,-0.2439633321263174,4,10.257000000000001,13413,1236,0,0.0,12360.000000000002,False,-0.6265937374930914,0,0.398,93158,0,135,0.5,4336.399798116734,False,0.1937561036273495,0,0.4700000000000001,94871,0,351,0.0,11274.63947510351,False,0.2586510348580127,0,0.6320000000000001,109884,0,49,0.0,2255.518545688403,False,0.046392301563240604,0,0.8210000000000002,109730,0,54,1.0,2485.6734993300765,False,0.04602541945202217,0,0.2,136096,0,0,0.0,0.0,False,0.0,13,10.886999999999999,63470,1153,0,0.0,53073.73230976997,False,-0.33865164181985524,0.1875,654072,0.0,0.0,14,0,0,19,9,9.0,5,24,51,350.0,183.0,24,29,51,1010,2.113892812281847,301.42002332862467
124,51,0,0,0,10.000000000000002,20,10.0,6.263416144417249,18,8.222222222222221,32.121479986049884,0,,47.04668844175745,20,52.0,48.0,11,48.0,15,4.454000000000001,33087,1258,0,0.0,12580.000000000002,False,-0.24954736902288882,3,10.283000000000001,13294,1242,0,0.0,12420.000000000002,False,-0.628289912523108,0,0.398,93022,5,145,1.0,4688.9316786993195,False,0.19426034812720294,0,0.4700000000000001,94859,0,354,0.3,11371.00391506166,False,0.2591041395237662,0,0.6320000000000001,109884,0,49,0.0,2305.287733646115,False,0.04662686272808988,0,0.8210000000000002,110770,0,34,0.0,1599.5874070197533,False,0.051652311278253114,0,0.2,136096,0,0,0.0,0.0,False,0.0,11,10.984,62207,1173,0,0.0,55185.76554218149,False,-0.34017250491498097,0.1625,653219,0.0,0.0,12,0,0,12,11,11.0,11,23,45,394.0,202.0,23,28,45,1240,3.4545410173013806,304.87456434592605
125,45,0,0,0,10.000000000000002,20,10.0,6.473438938260183,11,8.636363636363637,33.33754920755092,10,45.0,47.17998271490874,5,50.0,48.0,11,48.0,9,4.529000000000002,32851,1269,0,0.0,12690.000000000002,False,-0.25299689352213606,2,10.3,13172,1251,0,0.0,12510.000000000002,False,-0.6297573897962684,0,0.398,93147,6,150,1.0,5039.473014762199,False,0.19802059392617896,0,0.4700000000000001,95089,0,349,0.0,11634.804673435272,False,0.26363616521047967,0,0.6320000000000001,109904,0,49,0.5,2311.819153030528,False,0.04684616435587953,0,0.8210000000000002,110550,0,39,0.5,1840.0193258814409,False,0.05071175099387991,0,0.2,136096,0,0,0.0,0.0,False,0.0,11,11.083,61743,1178,0,0.0,55578.01963816249,False,-0.3421407696105599,0.25,652552,0.0,0.0,15,0,0,11,8,8.0,7,18,39,272.0,180.0,18,27,39,900,1.8386168545112014,306.71318120043725
126,39,0,0,0,10.0,20,10.0,6.013990838253006,28,4.178571428571429,32.512740225456454,9,23.77777777777778,47.17998271490874,0,,48.0,10,48.0,2,4.54,32705,1281,0,0.0,12810.0,False,-0.2546358941129386,26,10.558000000000003,12378,1259,0,0.0,12590.0,False,-0.6441272321853977,0,0.398,93096,15,160,1.0,5292.2482986468285,False,0.19896466237537772,0,0.4700000000000001,95237,0,349,0.9,11346.946338684302,False,0.2636871436539453,0,0.6320000000000001,109904,0,49,0.0,2311.819153030528,False,0.04684616435587953,0,0.8210000000000002,110336,0,48,0.9,2264.6391703156196,False,0.050695820389836985,0,0.2,136096,0,0,0.0,0.0,False,0.0,10,11.172000000000004,61558,1178,0,0.0,55578.01963816249,False,-0.34350010419791,0.35,651310,0.0,0.0,13,0,0,10,10,10.0,8,18,42,263.0,165.0,18,21,42,414,1.9950195429846644,308.7082007434219
127,42,0,0,0,10.0,20,10.0,5.976335361900932,11,5.545454545454546,32.21382392143418,19,30.736842105263158,47.314649559981454,5,50.0,48.0,10,48.0,2,4.558000000000001,32538,1295,0,0.0,12950.0,False,-0.2564845343141926,9,10.622000000000003,12128,1265,0,0.0,12650.0,False,-0.6483200243944274,0,0.398,93146,10,165,1.0,5375.044300655649,False,0.2001092262169438,0,0.4700000000000001,95710,0,341,0.6,10984.913957209053,False,0.26734361432870657,0,0.6320000000000001,109570,9,54,1.0,2844.9154915319064,False,0.04621036615860069,0,0.8210000000000002,110336,0,48,0.0,2271.1031788791097,False,0.05072628512997974,0,0.2,136096,0,0,0.0,0.0,False,0.0,10,11.262000000000004,61122,1183,0,0.0,55973.23042945806,False,-0.34525176923106465,0.325,650646,0.0,0.0,17,0,0,12,11,11.0,5,17,38,276.0,177.0,17,25,38,1034,1.807403376325965,310.5156041197479
128,38,0,0,0,10.0,20,10.0,5.504790613649033,18,2.2777777777777777,32.42537790487649,20,33.5,47.764156412435106,10,52.0,48.0,10,48.0,2,4.576000000000001,32401,1306,0,0.0,13060.0,False,-0.2580473023193764,16,10.773000000000001,11600,1274,0,0.0,12740.0,False,-0.6575251091078882,0,0.398,93421,11,165,1.0,5410.74005105476,False,0.20377651746346315,0,0.4700000000000001,96064,0,338,0.7,10959.777731848255,False,0.27161931607589,0,0.6320000000000001,110090,0,53,0.9,2531.5002898590606,False,0.04963474545131043,0,0.8210000000000002,109666,10,58,1.0,3094.574850970001,False,0.048291897685785685,0,0.2,136096,0,0,0.0,0.0,False,0.0,10,11.352000000000002,60417,1193,0,0.0,56982.63860003508,False,-0.3467234944449687,0.44999999999999996,649755,0.0,0.0,16,0,0,11,11,11.0,5,16,42,237.0,156.0,16,22,42,1390,1.8171805534511805,312.33278467319906
129,42,0,0,0,10.0,20,10.0,5.54345667508705,2,8.0,32.35927855612185,9,31.555555555555557,48.256186056914856,15,51.333333333333336,48.0,10,48.0,1,4.5840000000000005,32288,1316,0,0.0,13160.0,False,-0.2592479655428713,1,10.767000000000001,11483,1284,0,0.0,12840.0,False,-0.6588020049170018,0,0.398,93485,1,171,1.0,5538.980089771924,False,0.20538094578713598,0,0.4700000000000001,96268,0,335,0.2,10840.35831630082,False,0.2734262423692039,0,0.6320000000000001,110340,0,48,0.0,2316.296930731913,False,0.05097698619441943,0,0.8210000000000002,109902,9,58,1.0,3090.092298306158,False,0.05049529785232419,0,0.2,136096,0,0,0.0,0.0,False,0.0,10,11.442,59467,1208,0,0.0,58293.472756753144,False,-0.3488880174408023,0.275,649329,0.0,0.0,17,0,0,15,7,7.0,5,20,35,324.0,141.0,20,22,35,1254,1.5165197141468525,313.8493043873459
130,35,0,0,0,10.0,20,10.0,5.554043804157834,5,5.8,33.35770671850318,10,44.0,48.891113729323,20,52.0,48.00000000000001,8,48.0,2,4.6030000000000015,32151,1327,0,0.0,13270.0,False,-0.2608107335480551,3,10.796000000000001,11331,1293,0,0.0,12930.0,False,-0.6608412265823026,0,0.398,93695,0,168,0.2,5604.094728708535,False,0.20841845573614678,0,0.4700000000000001,96469,0,334,0.4,11141.474043980063,False,0.27782875024407083,0,0.6320000000000001,109900,0,58,1.0,2835.684596300734,False,0.04927742763832942,0,0.8210000000000002,110942,0,47,0.9,2297.882345278181,False,0.05656462600281928,0,0.2,136096,0,0,0.0,0.0,False,0.0,8,11.512000000000002,58293,1228,0,0.0,60038.28765960865,False,-0.3511040454546473,0.3125,648877,0.0,0.0,16,0,0,9,9,9.0,8,17,36,263.0,123.0,17,18,36,1680,1.575700064189732,315.42500445153564
131,36,0,0,0,10.0,20,10.0,5.6341206033078635,2,10.0,33.204988484297054,5,30.0,49.08861399511681,23,50.0,48.00000000000001,14,48.0,2,4.621,32014,1338,0,0.0,13380.0,False,-0.2623735015532389,0,10.793000000000001,11241,1302,0,0.0,13020.0,False,-0.6616988431705132,0,0.398,93835,0,164,0.1,5445.6181114247165,False,0.20917936553851235,0,0.4700000000000001,96459,0,335,0.1,11123.671142239513,False,0.27759205013048505,0,0.6320000000000001,110550,0,45,0.0,2208.9876297802566,False,0.05245069106315513,0,0.8210000000000002,111292,0,42,0.5,2061.721787794906,False,0.05875069180787492,0,0.2,136096,0,0,0.0,0.0,False,0.0,14,11.644000000000002,56820,1251,0,0.0,61409.85610789113,False,-0.3568883137348227,0.0875,648307,0.0,0.0,15,0,0,10,9,9.0,7,17,44,265.0,124.0,17,19,44,1500,1.493675272911787,316.91867972444743
132,44,0,0,0,10.0,20,10.0,5.513250711817388,6,3.5,33.204988484297054,0,,49.08861399511681,0,,48.0,8,48.0,0,4.619000000000001,31904,1349,0,0.0,13490.0,False,-0.2634216996054964,6,10.853000000000002,11029,1311,0,0.0,13110.0,False,-0.6648815536200949,0,0.398,93820,0,169,0.5,5611.643053846202,False,0.2100310757998735,0,0.4700000000000001,96453,0,336,0.1,11156.876130723811,False,0.2777248236201305,0,0.6320000000000001,110550,0,45,0.0,2208.9876297802566,False,0.05245069106315513,0,0.8210000000000002,111292,0,42,0.0,2061.721787794906,False,0.05875069180787492,0,0.2,136096,0,0,0.0,0.0,False,0.0,8,11.71,56688,1251,0,0.0,61409.85610789113,False,-0.35785821733228335,0.075,647832,0.0,0.0,10,0,0,11,6,6.0,10,21,33,333.0,113.0,21,23,33,200,1.5665532127022743,318.4852329371497
133,33,0,0,0,10.0,20,10.0,5.7819282308886555,12,7.916666666666667,33.06745715043131,9,31.555555555555557,49.36924135897932,20,51.0,48.00000000000001,5,48.0,10,4.719000000000001,31676,1357,0,0.0,13570.0,False,-0.26700463112957634,2,10.867000000000003,10867,1323,0,0.0,13230.0,False,-0.6668254845533723,0,0.398,94026,0,167,0.3,5522.265344122029,False,0.2120511517527113,0,0.4700000000000001,96436,0,341,0.9,11276.002888297076,False,0.2782578386073151,0,0.6320000000000001,110986,0,39,0.4,1925.4004130001936,False,0.05522386847488076,0,0.8210000000000002,111592,0,37,0.5,1826.661930282235,False,0.06047064723481111,0,0.2,136096,0,0,0.0,0.0,False,0.0,5,11.752000000000002,55603,1271,0,0.0,62748.30576726272,False,-0.36091323122184815,0.2625,647282,0.0,0.0,17,0,0,6,6,6.0,4,10,22,154.0,89.0,10,23,22,1504,1.115538059733808,319.6007709968835
134,22,0,0,0,10.0,20,10.0,5.9277135526596645,15,6.866666666666666,33.06745715043131,0,,49.36924135897932,0,,48.00000000000001,9,48.0,2,4.729000000000001,31589,1363,0,0.0,13630.0,False,-0.2680909454746431,13,10.995000000000001,10455,1337,0,0.0,13370.0,False,-0.6733433706237731,0,0.398,93949,0,175,0.8,5786.805001325479,False,0.21274328775844334,0,0.4700000000000001,96410,0,348,0.7,11507.475088350096,False,0.2793815907052251,0,0.6320000000000001,110986,0,39,0.0,1925.4004130001936,False,0.05522386847488076,0,0.8210000000000002,111592,0,37,0.0,1826.661930282235,False,0.06047064723481111,0,0.2,136096,0,0,0.0,0.0,False,0.0,9,11.837000000000005,55447,1271,0,0.0,62748.30576726272,False,-0.362059480927938,0.1875,646524,0.0,0.0,11,0,0,4,11,11.0,3,7,12,114.0,55.0,7,15,12,200,0.6349953645840287,320.23576636146754
135,12,0,0,0,10.0,20,10.0,5.891143398268353,3,4.666666666666667,33.28136110454357,15,34.666666666666664,49.416809841402184,10,50.0,48.00000000000001,5,48.0,1,4.737,31466,1374,0,0.0,13740.0,False,-0.2693868994301614,2,11.001999999999999,10323,1346,0,0.0,13460.0,False,-0.6750014293609804,0,0.398,93939,0,176,0.1,5857.519554399669,False,0.21306083323565309,0,0.4700000000000001,96926,0,335,0.2,11149.255970022095,False,0.2836004205801969,0,0.6320000000000001,111156,0,39,0.5,1927.2555838146852,False,0.05683502490251058,0,0.8210000000000002,111402,0,42,1.0,2075.5060133388915,False,0.05985251208096376,0,0.2,136096,0,0,0.0,0.0,False,0.0,5,11.878000000000002,54885,1281,0,0.0,63302.9334068362,False,-0.3641512850971512,0.225,646193,0.0,0.0,16,0,0,2,5,5.0,1,3,10,35.0,25.0,3,9,10,1220,0.48173392564058304,320.7175002871081
136,10,0,0,0,10.0,0,,5.453834576851846,17,3.0588235294117645,34.2476134997544,10,44.0,49.72566200297956,25,51.2,48.00000000000001,9,48.0,2,4.756000000000001,31439,1374,0,0.0,13740.0,False,-0.2699014693830878,15,11.150000000000002,9932,1346,0,0.0,13460.0,False,-0.6824531646052105,0,0.398,94145,0,174,0.3,5959.084748957266,False,0.21627648426476617,0,0.4700000000000001,97108,4,340,1.0,11666.003928223903,False,0.2891151597178846,0,0.6320000000000001,111416,0,34,0.0,1690.672508101305,False,0.058170763069569704,0,0.8210000000000002,111982,0,32,1.0,1591.221184095346,False,0.06303714385943698,0,0.2,136096,0,0,0.0,0.0,False,0.0,9,11.963000000000001,53448,1306,0,0.0,64941.71457589131,False,-0.368689327475123,0.2875,645566,0.0,0.0,6,0,0,1,11,11.0,1,2,7,33.0,23.0,2,8,7,1720,0.33527580089867115,321.0527760880068
137,7,0,0,0,10.0,0,,5.234349227818025,16,3.875,34.2476134997544,0,,49.745270726599,10,50.0,48.00000000000001,11,48.0,1,4.764000000000001,31426,1374,0,0.0,13740.0,False,-0.27014922528634866,15,11.285000000000002,9559,1346,0,0.0,13460.0,False,-0.6895618532141564,0,0.398,94126,0,178,0.4,6096.075202956284,False,0.21689630577651883,0,0.4700000000000001,97065,6,350,1.0,12018.07082028095,False,0.29078111816741153,0,0.6320000000000001,111916,0,24,0.0,1193.886497438376,False,0.06054240030840966,0,0.8210000000000002,111982,0,32,0.0,1591.848663251168,False,0.06304010115586378,0,0.2,136096,0,0,0.0,0.0,False,0.0,11,12.064000000000002,52731,1316,0,0.0,65464.77627620429,False,-0.3720360029824378,0.175,644901,0.0,0.0,2,0,0,0,12,12.0,0,0,6,0.0,21.0,0,7,6,500,0.23619854729622602,321.288974635303
