index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
108,16,0,0,0,10.0,20,10.0,17.037425545713173,42,15.428571428571429,46.007404837406064,0,,5.105968935513192,0,,56.000000000000014,8,56.0,26,8.983,10820,1118,0,0.0,11180.0,False,-0.5883813680487622,6,2.8790000000000004,55297,0,10,1.0,170.37425545713174,False,0.3891736806814801,0,0.623,64501,1,650,1.0,29921.850569859656,False,0.10077888380082059,0,0.29900000000000004,66075,295,796,1.0,41647.93478656061,False,0.20380355733415018,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000001,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,0,5.042000000000001,132082,0,0,0.0,0.0,False,-0.004649620569861114,8,9.64,107408,866,0,0.0,4421.769098154425,False,-0.17392832991147478,0.375,529870,0.0,0.1,9,0,0,2,7,6.75,4,6,17,78.0,30.0,6,10,17,408,0.9666560236364603,189.27099343482405
109,17,0,0,0,10.0,20,10.0,16.946860085669314,24,16.125,46.007404837406064,0,,5.105968935513192,0,,56.00000000000001,14,56.0,10,9.057,10483,1131,0,0.0,11310.0,False,-0.5952040534778137,4,2.9130000000000003,55507,0,7,0.7,118.6280205996852,False,0.3937922093535968,0,0.623,64215,2,660,1.0,30398.78091285934,False,0.10012038810907321,0,0.29900000000000004,65974,298,806,1.0,42132.13260447874,False,0.20575818779336127,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000003,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,1,5.052000000000001,132071,0,0,0.0,0.0,False,-0.004732514939826223,13,9.762,107092,866,0,0.0,4421.769098154425,False,-0.17630965908501792,0.3375,529029,0.0,0.1,6,0,0,2,11,10.09090909090909,5,7,12,102.0,35.0,7,10,12,200,1.0137110706418753,190.28470450546592
110,12,0,0,0,10.0,20,10.0,16.16645206856735,23,8.782608695652174,46.007404837406064,0,,5.105968935513192,0,,56.00000000000001,12,56.0,18,9.227,10019,1145,0,0.0,11450.0,False,-0.6050869139890135,0,2.9090000000000007,55540,0,8,0.6,129.3316165485388,False,0.3947542029316044,0,0.623,64122,0,667,0.7,30686.939026549844,False,0.10082798167640875,0,0.29900000000000004,65865,306,816,1.0,42488.97668030496,False,0.20671988502296101,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000001,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,0,5.051000000000001,132071,0,0,0.0,0.0,False,-0.004732514939826223,12,9.869000000000002,106850,866,0,0.0,4421.769098154425,False,-0.17813333522425032,0.2875,528154,0.0,0.1,9,0,0,5,5,5.0,3,8,12,78.0,12.0,8,4,12,293,1.390017056837678,191.6747215623036
111,12,0,0,0,10.0,20,10.0,16.462253902633787,28,18.75,46.007404837406064,0,,5.105968935513192,0,,56.00000000000001,12,56.0,8,9.289,9776,1154,0,0.0,11540.0,False,-0.610053427646926,12,3.0290000000000004,55668,1,10,1.0,174.62253902633788,False,0.3985329036424404,0,0.623,63868,2,677,1.0,31179.937582729173,False,0.1007240748523223,0,0.29900000000000004,65594,312,826,1.0,43138.33961331915,False,0.20746352953661423,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000001,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,0,5.051000000000001,132071,0,0,0.0,0.0,False,-0.004732514939826223,12,9.977000000000002,106590,866,0,0.0,4421.769098154425,False,-0.1800926566961529,0.375,527254,0.0,0.1,5,0,0,6,9,8.2,2,8,9,136.0,12.0,8,4,9,200,0.9699157020077109,192.6446372643113
112,9,0,0,0,10.0,20,10.0,16.398758685424077,20,15.7,46.007404837406064,0,,5.105968935513192,0,,56.00000000000001,8,56.0,8,9.361,9502,1165,0,0.0,11650.0,False,-0.6155466927534051,2,3.037000000000001,55836,0,10,1.0,163.98758685424076,False,0.4026135348390178,0,0.623,63868,0,679,0.2,31239.027884598716,False,0.1011333611633584,0,0.29900000000000004,65280,322,836,1.0,43742.590740778025,False,0.2072990340419883,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000001,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,0,5.051000000000001,132071,0,0,0.0,0.0,False,-0.004732514939826223,8,10.045000000000002,106444,866,0,0.0,4421.769098154425,False,-0.18119289106114433,0.275,526688,0.0,0.1,7,0,0,4,6,5.166666666666667,2,6,8,63.0,24.0,6,3,8,200,1.0291317459195852,193.6737690102309
113,8,0,0,0,10.0,20,10.0,16.337038353693554,1,3.0,46.007404837406064,0,,5.105968935513192,0,,56.00000000000001,10,56.0,1,9.363000000000001,9364,1177,0,0.0,11770.0,False,-0.6175031981337948,0,3.0350000000000006,55756,0,18,0.8,294.06669036648395,False,0.40223827589693834,0,0.623,63865,0,680,0.1,31285.035289436124,False,0.10141047064870484,0,0.29900000000000004,65280,312,846,1.0,44019.42045879792,False,0.20921648259934558,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000001,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,0,5.051000000000001,132071,0,0,0.0,0.0,False,-0.004732514939826223,10,10.137000000000002,106239,866,0,0.0,4421.769098154425,False,-0.18273774068322138,0.23750000000000002,526262,0.0,0.1,7,0,0,3,5,5.0,2,5,10,60.0,24.0,5,3,10,200,0.8322677221149206,194.50603673234582
114,10,0,0,0,10.0,20,10.0,15.841224444794372,26,12.115384615384615,46.007404837406064,0,,5.105968935513192,0,,56.000000000000014,11,56.0,15,9.512000000000002,8959,1186,0,0.0,11860.0,False,-0.6265332229663632,0,3.0350000000000006,55921,1,17,1.0,279.30081556150435,False,0.40619184808941616,0,0.6230000000000001,63835,0,685,0.5,31515.072313623154,False,0.10258822442838152,0,0.29900000000000004,64995,323,856,1.0,44499.054036488174,False,0.2085905636505754,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000003,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,0,5.051000000000001,132071,0,0,0.0,0.0,False,-0.004732514939826223,11,10.237000000000002,106015,866,0,0.0,4421.769098154425,False,-0.1844257714897836,0.3125,525483,0.0,0.1,8,0,0,2,6,6.0,3,5,18,65.0,36.0,5,5,18,475,1.0883598094806075,195.59439654182643
115,18,0,0,0,10.0,20,10.0,16.165981340845914,56,17.321428571428573,46.007404837406064,0,,5.105968935513192,0,,56.000000000000014,12,56.0,22,9.717,8487,1194,0,0.0,11940.0,False,-0.6373692527654451,17,3.205000000000001,56174,3,10,1.0,191.65981340845914,False,0.41143878161648056,0,0.623,63575,0,695,1.0,31975.146361997213,False,0.10217315002699381,0,0.29900000000000004,64285,359,866,1.0,45645.99989055733,False,0.20669926642302155,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000001,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,0,5.051000000000001,132071,0,0,0.0,0.0,False,-0.004732514939826223,12,10.346000000000002,105741,866,0,0.0,4421.769098154425,False,-0.1864905948870963,0.375,524020,0.0,0.1,8,0,0,7,10,9.3,5,12,19,162.0,47.0,12,6,19,460,1.2394855981692672,196.8338821399957
116,19,0,0,0,10.0,20,10.0,15.885516724502057,5,3.0,46.007404837406064,0,,5.105968935513192,0,,56.00000000000002,6,56.0,5,9.745000000000001,8277,1206,0,0.0,12060.0,False,-0.6411317631123485,0,3.188000000000001,56094,1,20,1.0,327.71033449004113,False,0.41113841440903554,0,0.623,63560,0,700,0.5,32205.183386184246,False,0.10355869745372606,0,0.29900000000000004,64285,349,876,1.0,45846.531974418926,False,0.2080882428582635,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000001,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,0,5.051000000000001,132071,0,0,0.0,0.0,False,-0.004732514939826223,6,10.394000000000002,105653,866,0,0.0,4421.769098154425,False,-0.18715374984681718,0.3125,523627,0.0,0.1,7,0,0,4,3,3.0,8,12,19,147.0,56.0,12,7,19,200,1.2285429583862424,198.06242509838194
117,19,0,0,0,10.0,20,10.0,16.218802474300674,21,19.571428571428573,46.007404837406064,0,,5.105968935513192,0,,56.00000000000002,9,56.0,9,9.830000000000002,8057,1219,0,0.0,12190.0,False,-0.6450196904708154,0,3.188000000000001,56336,0,16,0.8,259.5008395888108,False,0.4163531346676301,0,0.623,63248,2,710,1.0,32697.695039506907,False,0.10264794935034642,0,0.29900000000000004,64186,348,886,1.0,46406.70394699841,False,0.21059681069305,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000003,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,0,5.051000000000001,132071,0,0,0.0,0.0,False,-0.004732514939826223,9,10.478000000000003,105498,866,0,0.0,4421.769098154425,False,-0.1883218068781437,0.35,523083,0.0,0.1,9,0,0,10,3,3.0,4,14,16,185.0,58.0,14,5,16,512,1.4650355940684676,199.5274606924504
118,16,0,0,0,10.0,20,10.0,17.188402229040676,23,26.0,46.007404837406064,0,,5.105968935513192,0,,56.000000000000014,10,56.0,0,9.821,7987,1226,0,0.0,12260.0,False,-0.6458976095517596,7,3.258000000000001,56652,3,10,1.0,201.88402229040676,False,0.4235568768943037,0,0.623,62962,3,720,1.0,33176.89668961948,False,0.10200518576488489,0,0.29900000000000004,63874,350,896,1.0,47238.57551448007,False,0.21203662373058904,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000001,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,0,5.051000000000001,132071,0,0,0.0,0.0,False,-0.004732514939826223,10,10.569000000000003,105292,866,0,0.0,4421.769098154425,False,-0.18987419235203576,0.375,522525,0.0,0.1,7,0,0,5,6,5.545454545454545,5,10,17,127.0,17.0,10,6,17,486,1.0710413418710232,200.59850203432143
119,17,0,0,0,10.0,20,10.0,16.900100695092313,28,14.75,46.007404837406064,0,,5.105968935513192,0,,56.000000000000014,7,56.0,9,9.911000000000001,7694,1238,0,0.0,12380.0,False,-0.6517420422906163,9,3.341000000000001,56745,1,10,1.0,179.0010069509231,False,0.42560264136944004,0,0.623,62675,5,730,1.0,33669.90603478189,False,0.10144420764668076,0,0.29900000000000004,63748,356,906,1.0,47699.14463014276,False,0.21348126830414582,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000001,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,0,5.051000000000001,132071,0,0,0.0,0.0,False,-0.004732514939826223,7,10.629000000000003,105179,866,0,0.0,4421.769098154425,False,-0.19072574360713188,0.375,521799,0.0,0.1,6,0,0,8,10,9.09090909090909,1,9,19,91.0,26.0,9,8,19,200,1.1761934030801058,201.77469543740153
120,19,0,0,0,10.0,20,10.0,16.580463664216072,14,11.714285714285714,46.007404837406064,0,,5.105968935513192,0,,56.000000000000014,11,56.0,10,10.002,7425,1248,0,0.0,12480.0,False,-0.6572353073970953,0,3.3320000000000007,56749,1,16,1.0,275.28741862745716,False,0.42691057037935454,0,0.623,62623,0,737,0.7,33907.457365168266,False,0.1023692449136843,0,0.29900000000000004,63636,358,916,1.0,48078.58882285331,False,0.21455794549471036,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000001,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,0,5.051000000000001,132071,0,0,0.0,0.0,False,-0.004732514939826223,11,10.732000000000005,104939,866,0,0.0,4421.769098154425,False,-0.19253434804273425,0.3375,521130,0.0,0.1,10,0,0,2,9,9.0,4,6,19,58.0,39.0,6,13,19,304,1.027138939127326,202.80183437652886
121,19,0,0,0,10.0,20,10.0,16.665392186020647,22,17.454545454545453,46.007404837406064,0,,5.105968935513192,0,,56.000000000000014,10,56.0,6,10.052000000000001,7247,1254,0,0.0,12540.0,False,-0.6609476509393735,0,3.3320000000000007,56985,5,10,1.0,216.65392186020648,False,0.43209488953094305,0,0.623,62315,8,747,1.0,34500.8545510305,False,0.10221268754090417,0,0.29900000000000004,63560,352,926,1.0,48469.07492891728,False,0.21620980875308077,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000001,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,0,5.051000000000001,132071,0,0,0.0,0.0,False,-0.004732514939826223,10,10.821,104739,866,0,0.0,4421.769098154425,False,-0.19404151840573625,0.375,520604,0.0,0.1,13,0,0,3,6,6.0,2,5,21,81.0,42.0,5,14,21,576,0.9299185322597623,203.73175290878862
122,21,0,0,0,10.0,20,10.0,16.94554177484214,20,19.8,46.007404837406064,0,,5.105968935513192,0,,56.000000000000014,10,56.0,4,10.086000000000002,7109,1263,0,0.0,12630.0,False,-0.6632804073544536,6,3.392000000000001,57109,6,10,1.0,229.4554177484214,False,0.4353657839535007,0,0.6230000000000001,62040,9,757,1.0,34980.11533788997,False,0.10172271557129374,0,0.29900000000000004,63439,351,936,1.0,49010.81609078167,False,0.21828595239296325,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000003,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,0,5.051000000000001,132071,0,0,0.0,0.0,False,-0.004732514939826223,10,10.911000000000003,104553,866,0,0.0,4421.769098154425,False,-0.19544318684332807,0.375,520008,0.0,0.1,8,0,0,3,5,4.545454545454545,4,7,20,61.0,42.0,7,14,20,285,0.9409237168729305,204.67267662566155
123,20,0,0,0,10.000000000000002,20,10.0,17.01821094148899,20,17.75,46.007404837406064,0,,5.105968935513192,0,,56.000000000000014,14,56.0,7,10.152000000000001,6863,1275,0,0.0,12750.000000000002,False,-0.6679459201846139,3,3.416000000000001,57291,4,10,1.0,210.1821094148899,False,0.43968924310099694,0,0.623,61966,5,767,1.0,35372.770564997896,False,0.10341730896835918,0,0.29900000000000004,63158,355,946,1.0,49564.46986041473,False,0.2182281426047262,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000001,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,0,5.051000000000001,132071,0,0,0.0,0.0,False,-0.004732514939826223,14,11.041000000000002,104191,866,0,0.0,4421.769098154425,False,-0.19817116520036165,0.375,519227,0.0,0.1,6,0,0,3,9,8.272727272727273,2,5,18,56.0,45.0,5,15,18,250,0.8262772653251886,205.49895389098674
124,18,0,0,0,10.000000000000002,20,10.0,15.976486396697029,18,4.444444444444445,46.007404837406064,0,,5.105968935513192,0,,56.000000000000014,11,56.0,18,10.325000000000001,6379,1284,0,0.0,12840.000000000002,False,-0.6789575337998847,0,3.4130000000000003,57181,5,20,1.0,369.5297279339406,False,0.4389285590580423,0,0.623,61966,0,772,0.5,35517.716534477484,False,0.10442127068916483,0,0.29900000000000004,63078,363,956,1.0,49782.543586561216,False,0.21863038764986234,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000001,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,0,5.051000000000001,132071,0,0,0.0,0.0,False,-0.004732514939826223,11,11.137000000000004,103966,866,0,0.0,4421.769098154425,False,-0.1998667318587389,0.3125,518328,0.0,0.1,7,0,0,4,8,8.0,1,5,15,39.0,39.0,5,13,15,200,2.6105242697522044,208.10947816073895
125,15,0,0,0,10.000000000000002,20,10.0,15.618302691796595,13,10.23076923076923,46.007404837406064,0,,5.105968935513192,0,,56.00000000000001,10,56.0,13,10.437,6083,1296,0,0.0,12960.000000000002,False,-0.6848772167456794,0,3.4130000000000003,57101,3,30,1.0,498.54908075389784,False,0.43854000903948004,0,0.623,61966,0,772,0.0,35517.716534477484,False,0.10442127068916483,0,0.29900000000000004,62945,366,966,1.0,50159.45185813181,False,0.21939858879113827,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000003,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,0,5.051000000000001,132071,0,0,0.0,0.0,False,-0.004732514939826223,10,11.226000000000003,103778,866,0,0.0,4421.769098154425,False,-0.20128347199996074,0.25,517631,0.0,0.1,7,0,0,5,6,6.0,1,6,14,103.0,27.0,6,9,14,200,0.7786710830405354,208.88814924377948
126,14,0,0,0,10.0,20,10.0,14.497029685728284,19,3.4210526315789473,46.007404837406064,0,,5.105968935513192,0,,56.00000000000001,10,56.0,17,10.594,5619,1307,0,0.0,13070.0,False,-0.6951363282915695,0,3.4130000000000003,57029,2,38,1.0,570.8871280576748,False,0.4376412462444838,0,0.623,61940,0,778,0.6,35793.76096350192,False,0.10597310432281389,0,0.29900000000000004,62906,369,976,1.0,50252.631075342055,False,0.21950372695459064,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000001,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,0,5.051000000000001,132071,0,0,0.0,0.0,False,-0.004732514939826223,10,11.316,103572,866,0,0.0,4421.769098154425,False,-0.2028358574738528,0.325,516824,0.0,0.1,8,0,0,5,6,6.0,0,5,8,60.0,27.0,5,9,8,218,0.4736948236823082,209.3618440674618
127,8,0,0,0,10.0,20,10.0,14.435552992419575,1,3.0,46.007404837406064,0,,5.105968935513192,0,,56.00000000000001,9,56.0,1,10.587000000000002,5501,1317,0,0.0,13170.0,False,-0.6968419996488324,0,3.4130000000000007,56929,2,48,1.0,712.9065436361396,False,0.43691407108179875,0,0.623,61937,0,779,0.1,35839.768368339326,False,0.10625021380816034,0,0.29900000000000004,62906,359,986,1.0,50545.66469396101,False,0.22153341109868124,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000001,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,0,5.051000000000001,132071,0,0,0.0,0.0,False,-0.004732514939826223,9,11.396,103405,866,0,0.0,4421.769098154425,False,-0.20409434472695945,0.2625,516436,0.0,0.1,8,0,0,3,4,4.0,0,3,6,39.0,15.0,3,5,6,200,0.3853938337415457,209.74723790120333
128,6,0,0,0,10.0,0,,14.435552992419575,0,,46.007404837406064,0,,5.105968935513192,0,,56.00000000000001,13,56.0,0,10.586,5501,1317,0,0.0,13170.0,False,-0.6968419996488324,0,3.4130000000000007,56929,0,50,0.2,721.7776496209788,False,0.4370253298419869,0,0.623,61937,0,779,0.0,35839.768368339326,False,0.10625021380816034,0,0.29900000000000004,62906,349,996,1.0,50861.383212410874,False,0.22372022117840382,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000001,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,0,5.051000000000001,132071,0,0,0.0,0.0,False,-0.004732514939826223,13,11.517000000000005,103092,866,0,0.0,4421.769098154425,False,-0.20645306634505756,0.15,516123,0.0,0.1,0,0,0,2,4,4.0,0,2,5,36.0,12.0,2,4,5,0,0.33419893216341734,210.08143683336675
129,5,0,0,0,10.0,0,,14.146879405404738,4,2.0,46.007404837406064,0,,5.105968935513192,0,,56.00000000000001,15,56.0,4,10.626000000000001,5425,1317,0,0.0,13170.0,False,-0.6987483382245968,0,3.4130000000000007,56929,0,50,0.0,707.3439702702369,False,0.43684430694898324,0,0.623,61929,0,783,0.4,36023.79798768895,False,0.10741406338876075,0,0.29900000000000004,62906,339,1006,1.0,51079.241384862704,False,0.22522920598489124,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000001,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,3,5.081000000000001,132033,0,0,0.0,0.0,False,-0.0050188773087966,12,11.624000000000002,102836,866,0,0.0,4421.769098154425,False,-0.2083822444097001,0.175,515745,0.0,0.1,0,0,0,2,7,7.0,0,2,3,36.0,9.0,2,3,3,0,0.3267000922933221,210.40813692566007
130,3,0,0,0,10.0,0,,14.146879405404738,0,,46.007404837406064,0,,5.105968935513192,0,,56.0,18,56.0,0,10.622000000000002,5425,1317,0,0.0,13170.0,False,-0.6987483382245968,0,3.4130000000000007,56929,0,50,0.0,707.3439702702369,False,0.43684430694898324,0,0.6230000000000001,61929,0,783,0.0,36023.79798768895,False,0.10741406338876075,0,0.29900000000000004,62906,329,1016,1.0,51397.84663918272,False,0.227436010910432,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000003,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,9,5.168000000000001,131872,0,0,0.0,0.0,False,-0.006232149451013195,9,11.702000000000002,102674,866,0,0.0,4421.769098154425,False,-0.2096030524037317,0.125,515422,0.0,0.1,0,0,0,2,6,6.0,0,2,0,21.0,3.0,2,1,0,0,0.3510670019313693,210.75920392759144
131,0,0,0,0,10.0,0,,14.146879405404738,0,,46.007404837406064,0,,5.105968935513192,0,,56.0,17,56.0,0,10.622000000000002,5425,1317,0,0.0,13170.0,False,-0.6987483382245968,0,3.4130000000000007,56929,0,50,0.0,707.3439702702369,False,0.43684430694898324,0,0.623,61929,0,783,0.0,36023.79798768895,False,0.10741406338876075,0,0.29900000000000004,62906,319,1026,1.0,51716.45189350273,False,0.22964281583597276,0,0.2,93687,0,0,0.0,0.0,False,0.0,0,9.812000000000001,-62034.61111111111,638,0,0.0,29352.724286265067,True,-1.5054943478602003,7,5.229000000000001,131755,0,0,0.0,0.0,False,-0.007113844113369355,10,11.793000000000001,102478,866,0,0.0,4421.769098154425,False,-0.21108007935947365,0.125,515109,0.0,0.1,0,0,0,0,7,7.0,0,0,0,0.0,0.0,0,0,0,0,0.18281894456595182,210.9420228721574
