index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Ran@3,spot_market_loss_07Ran@3,balance_07Ran@3,inventory_07Ran@3_input,inventory_07Ran@3_output,productivity_07Ran@3,assets_07Ran@3,bankrupt_07Ran@3,score_07Ran@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
110,29,0,0,0,10.0,20,10.0,19.447240590392248,9,21.444444444444443,32.20198895895935,0,,66.16644874830489,25,70.64,50.00000000000001,10,50.0,0,4.592000000000001,58694,1,75,1.0,1468.5430442794186,False,0.25990102656701874,0,0.8660000000000003,57448,43,170,1.0,3736.030900366682,False,0.2575211569077856,0,13.970000000000002,-53907.083333333336,1095,0,0.0,21294.728446479512,True,-1.6710678690446386,0,0.2,65170,316,212,1.0,12972.149685863333,False,0.11156730644905177,0,0.281,90653,165,544,1.0,41307.87629730615,False,0.23117610526456,0,0.254,95329,150,474,1.0,36193.19505054042,False,0.25461078816098537,0,0.2,133644,0,0,0.0,0.0,False,0.0,10,9.813000000000002,47038,1082,0,0.0,71592.09754566589,False,-0.3801887943130036,0.625,547976,0.0,0.1,12,0,0,12,4,4.0,2,14,19,192.0,54.0,14,15,19,2159,1.6657782990369014,282.6180209379527
111,19,0,0,0,10.0,20,10.0,19.447240590392248,0,,32.20198895895935,0,,66.8551730371139,35,69.0,50.00000000000001,13,50.0,0,4.592000000000001,58594,1,85,1.0,1663.015450183341,False,0.2598424330617921,0,0.8660000000000001,57348,43,180,1.0,3930.5033062706048,False,0.25746256340255896,0,13.970000000000002,-53907.083333333336,1095,0,0.0,21294.728446479512,True,-1.6710678690446386,0,0.2,65170,306,222,1.0,13099.697169549003,False,0.11255659879583184,0,0.281,92999,155,520,1.0,39755.998267937925,False,0.2485426917602504,0,0.254,95398,140,483,1.0,36799.32703118032,False,0.25872624371553266,0,0.2,133644,0,0,0.0,0.0,False,0.0,13,9.933000000000002,44349,1117,0,0.0,74677.22828245623,False,-0.38876706667543537,0.625,547502,0.0,0.1,9,0,0,3,6,6.0,3,6,27,74.0,50.0,6,13,27,2615,1.319918978959322,283.937939916912
112,27,0,0,0,10.0,20,10.0,19.21859121582412,18,17.0,32.37459412290838,5,37.0,66.83208233884771,6,66.33333333333333,50.0,8,50.0,0,4.5920000000000005,58504,0,95,1.0,1825.7661655032914,False,0.25965958749923984,0,0.8660000000000001,57544,44,172,1.0,3745.5976891217488,False,0.2596578016188783,0,13.970000000000002,-53907.083333333336,1095,0,0.0,21044.357381327412,True,-1.6730098138910032,0,0.2,65049,314,227,1.0,13383.670507668976,False,0.11288215521584903,0,0.281,93324,145,525,1.0,39781.159375716765,False,0.252276700784877,0,0.254,95286,135,492,1.0,37251.95471730571,False,0.25999067946788257,0,0.2,133644,0,0,0.0,0.0,False,0.0,8,10.000000000000002,43829,1123,0,0.0,75052.42846652598,False,-0.3912542707995646,0.625,547180,0.0,0.1,13,0,0,4,3,3.0,6,10,31,142.0,78.0,10,17,31,1089,1.4364281210000627,285.37436803791206
113,31,0,0,0,10.0,20,10.0,19.65754327873318,12,26.0,32.791015568351355,10,38.0,66.98006779733204,3,73.0,50.00000000000001,11,50.0,0,4.592000000000001,58404,0,105,1.0,2064.042044266984,False,0.2600653187927133,0,0.8660000000000001,57756,44,170,1.0,3781.7823573846404,False,0.26453584300477684,0,13.970000000000002,-53907.083333333336,1095,0,0.0,21525.00989021283,True,-1.6692817446672084,0,0.2,65117,316,227,1.0,13655.344210095442,False,0.11604418132675169,0,0.281,93324,135,535,1.0,40261.12337330007,False,0.25493116336843424,0,0.254,95125,135,499,1.0,37849.84093259612,False,0.26151648065191924,0,0.2,133644,0,0,0.0,0.0,False,0.0,11,10.102,43397,1126,0,0.0,75419.55633979588,False,-0.39311320994658994,0.625,546767,0.0,0.1,12,0,0,7,4,4.0,3,10,35,140.0,102.0,10,21,35,1111,1.4431961700320244,286.8175642079441
114,35,0,0,0,10.0,20,10.0,19.62074721987148,26,19.384615384615383,33.516141395946164,21,37.714285714285715,67.45287536417452,15,71.0,50.00000000000001,10,50.0,0,4.5920000000000005,58320,2,111,1.0,2197.902941405734,False,0.2597034380780357,0,0.8660000000000003,58144,42,158,1.0,3520.0780607396937,False,0.2699874712283458,0,13.970000000000002,-53907.083333333336,1095,0,0.0,21484.71820575927,True,-1.66959425773228,0,0.2,65405,332,216,1.0,13753.574618521703,False,0.12127369243703229,0,0.281,93324,125,545,1.0,40951.33474796838,False,0.2587484085743824,0,0.254,95398,146,494,1.0,38215.07707371035,False,0.2665561133192693,0,0.2,133644,0,0,0.0,0.0,False,0.0,10,10.191,42153,1141,0,0.0,76963.73079052313,False,-0.39664432825071416,0.625,546388,0.0,0.1,17,0,0,7,4,4.0,5,12,36,157.0,148.0,12,23,36,2561,1.679466477013193,288.4970306849573
115,36,0,0,0,10.0,20,10.0,19.640867796613563,32,19.75,33.516141395946164,0,,67.45287536417452,0,,50.00000000000001,11,50.0,0,4.592000000000001,58533,5,106,1.0,2131.9319864410377,False,0.26351981159703447,0,0.8660000000000001,58363,39,151,1.0,3355.771037288648,False,0.2728886666803266,0,13.970000000000002,-53907.083333333336,1095,0,0.0,21506.75023729185,True,-1.6694233714117557,0,0.2,64773,354,226,1.0,14527.515155485034,False,0.11747266036458369,0,0.281,93324,115,555,1.0,41290.702087650665,False,0.2606252949862879,0,0.254,95398,136,504,1.0,38554.44441339264,False,0.26843299973117474,0,0.2,133644,0,0,0.0,0.0,False,0.0,11,10.291000000000002,41944,1141,0,0.0,76963.73079052313,False,-0.39820818446573314,0.625,545979,0.0,0.1,11,0,0,10,4,4.0,4,14,35,193.0,145.0,14,22,35,832,1.814262815983966,290.31129350094125
116,35,0,0,0,10.0,20,10.0,19.52706696762912,2,9.0,32.65516521118909,45,30.2,67.63807516029459,9,70.0,50.0,10,50.0,0,4.592000000000001,58393,9,116,1.0,2355.139768244978,False,0.26291780372962087,0,0.8660000000000001,58321,35,159,1.0,3454.8036478530303,False,0.27304801509310167,0,13.970000000000002,-53907.083333333336,1095,0,0.0,21382.138329553887,True,-1.6703898946474993,0,0.2,66114,346,191,1.0,12993.501726136794,False,0.12637675079220034,0,0.281,92307,141,565,1.0,42819.890760344104,False,0.2578334131225685,0,0.254,95686,135,505,1.0,38565.67525945929,False,0.2716807064688536,0,0.2,133644,0,0,0.0,0.0,False,0.0,10,10.38,41131,1150,0,0.0,77783.78643433878,False,-0.4012234502321886,0.625,545596,0.0,0.1,15,0,0,12,4,4.0,3,15,32,205.0,148.0,15,20,32,2207,1.5380111509584822,291.84930465189973
117,32,0,0,0,10.0,20,10.0,19.83400443285388,10,25.0,32.65516521118909,0,,68.012412545907,24,69.75,50.00000000000001,12,50.0,0,4.592000000000001,58293,9,126,1.0,2589.084558539589,False,0.2632776246956644,0,0.8660000000000001,58471,35,159,1.0,3503.606704823767,False,0.27674539109185864,0,13.970000000000002,-53907.083333333336,1095,0,0.0,21718.234853975,True,-1.6677830402448783,0,0.2,65864,346,201,1.0,13426.25374121645,False,0.1258551574616564,0,0.281,92987,131,565,1.0,42704.839731103224,False,0.2647186596784719,0,0.254,96680,125,501,1.0,38156.11433689804,False,0.2804103351338836,0,0.2,133644,0,0,0.0,0.0,False,0.0,12,10.490000000000002,39205,1174,0,0.0,79846.57232889482,False,-0.40791740621017475,0.625,545144,0.0,0.1,11,0,0,14,5,5.0,4,18,39,238.0,123.0,18,14,39,2124,1.517800533969421,293.36710518586915
118,39,0,0,0,10.0,20,10.0,20.229544122591975,11,26.0,33.21176202126374,15,39.0,68.35543205676623,9,73.0,50.00000000000001,8,50.0,0,4.592000000000001,58479,9,125,1.0,2618.693015323997,False,0.2675347475600924,0,0.8660000000000003,58371,35,169,1.0,3768.7929567180436,False,0.27743637724689985,0,13.970000000000002,-53907.083333333336,1095,0,0.0,22151.350814238212,True,-1.664423677187488,0,0.2,66163,347,196,1.0,13529.157166707108,False,0.13129155161568548,0,0.281,93352,121,570,1.0,42981.21947692966,False,0.2702844883522828,0,0.254,96387,130,507,1.0,38973.73311554476,False,0.2816913132586236,0,0.2,133644,0,0,0.0,0.0,False,0.0,8,10.557999999999998,38417,1183,0,0.0,80864.47612315445,False,-0.4100054019516235,0.625,544813,0.0,0.1,12,0,0,10,4,4.0,5,15,34,177.0,127.0,15,24,34,1728,1.5358625000226311,294.9029676858918
119,34,0,0,0,10.0,20,10.0,21.051294957890324,23,26.565217391304348,32.953353450597746,5,25.0,68.04660157053569,8,63.5,50.0,7,50.0,0,4.592000000000001,58639,9,125,1.0,2721.4118697362906,False,0.27201564448828985,0,0.8660000000000001,58622,35,166,1.0,3844.514963009794,False,0.2835603358456803,0,13.970000000000002,-53907.083333333336,1095,0,0.0,23051.167978889905,True,-1.6574444549498695,0,0.2,65677,360,201,1.0,14202.090228410663,False,0.1289719085723091,0,0.281,93352,111,580,1.0,43124.851143927044,False,0.2710788497789278,0,0.254,96770,125,509,1.0,38754.88938072738,False,0.2847173857153062,0,0.2,133644,0,0,0.0,0.0,False,0.0,7,10.620000000000001,37809,1191,0,0.0,81043.502470508,False,-0.4138850136537817,0.625,544513,0.0,0.1,14,0,0,7,3,3.0,3,10,38,97.0,70.0,10,24,38,1444,1.46296346798772,296.3659311538795
120,38,0,0,0,10.0,20,10.0,21.051294957890324,0,,32.953353450597746,0,,68.12923377012963,5,70.0,50.0,13,50.0,0,4.5920000000000005,58569,6,135,1.0,2901.924819315194,False,0.2724450891402742,0,0.8660000000000001,58492,38,176,1.0,4085.027912588697,False,0.2833537695582766,0,13.970000000000002,-53907.083333333336,1095,0,0.0,23051.167978889905,True,-1.6574444549498695,0,0.2,65677,350,211,1.0,14321.110813337738,False,0.12989506401509157,0,0.281,93702,101,585,1.0,43183.89045403621,False,0.27527675099293314,0,0.254,96770,115,519,1.0,39148.70797351602,False,0.2868954172437755,0,0.2,133644,0,0,0.0,0.0,False,0.0,13,10.743,37172,1196,0,0.0,81482.56358907504,False,-0.41700875613916427,0.625,544026,0.0,0.1,9,0,0,5,6,6.0,4,9,34,104.0,102.0,9,29,34,550,1.2097969690221362,297.57572812290164
121,34,0,0,0,10.0,20,10.0,21.284124553839572,10,25.0,32.814790370941935,1,13.0,66.51861666287488,18,57.0,50.00000000000001,4,50.0,0,4.592000000000001,58699,8,135,1.0,2953.3568147683422,False,0.2757463250733357,0,0.8660000000000001,58412,36,186,1.0,4318.847167014161,False,0.28413626711414447,0,13.970000000000002,-53907.083333333336,1095,0,0.0,23306.11638645433,True,-1.6554670070133124,0,0.2,65440,350,220,1.0,14668.697475451076,False,0.1289145684060179,0,0.281,94419,92,585,1.0,41932.35146190846,False,0.2762858598444172,0,0.254,97066,105,521,1.0,38101.752270306715,False,0.28437926416265735,0,0.2,133644,0,0,0.0,0.0,False,0.0,4,10.770000000000001,36101,1214,0,0.0,80753.6006287301,False,-0.4277498405138649,0.625,543781,0.0,0.1,12,0,0,3,2,2.0,2,5,38,48.0,87.0,5,29,38,1489,1.0746624009916559,298.6503905238933
122,38,0,0,0,10.0,20,10.0,21.43981388430337,21,22.571428571428573,33.45640184615343,15,39.0,66.50517051968336,1,65.0,50.00000000000001,11,50.0,0,4.5920000000000005,59093,6,124,1.0,2718.536921653618,False,0.28161013506385146,0,0.8660000000000003,58292,38,196,1.0,4582.20352132346,False,0.2843838487282268,0,13.970000000000002,-53907.083333333336,1095,0,0.0,23476.59620331219,True,-1.6541447200247772,0,0.2,65551,361,215,1.0,14932.899209156505,False,0.1326856788995138,0,0.281,93899,97,594,1.0,42749.3422677688,False,0.2750524974159568,0,0.254,97066,95,531,1.0,38492.60372133645,False,0.28654088577951076,0,0.2,133644,0,0,0.0,0.0,False,0.0,11,10.876000000000001,35820,1215,0,0.0,80803.78218141528,False,-0.42966469807318214,0.625,543365,0.0,0.1,13,0,0,2,5,5.0,4,6,37,82.0,96.0,6,32,37,1324,1.075422267022077,299.72581279091537
123,37,0,0,0,10.000000000000002,20,10.0,21.282619539682294,2,9.0,33.45640184615343,0,,66.84999308886114,7,71.85714285714286,50.0,10,50.0,0,4.592000000000001,59013,4,134,1.0,2891.8710183174276,False,0.2817514789196021,0,0.8660000000000001,58190,40,204,1.0,4741.654386095188,False,0.28391161977246915,0,13.970000000000002,-53907.083333333336,1095,0,0.0,23304.468395952113,True,-1.6554797892677662,0,0.2,65533,353,225,1.0,15040.455112892372,False,0.13324068559887983,0,0.281,94045,87,602,1.0,43154.402800109754,False,0.27890762219800325,0,0.254,97423,85,536,1.0,38675.39045255261,False,0.2915006053322896,0,0.2,133644,0,0,0.0,0.0,False,0.0,10,10.965000000000002,35135,1222,0,0.0,81690.69155458831,False,-0.4314720767315094,0.625,542983,0.0,0.1,13,0,0,2,4,4.0,4,6,26,63.0,93.0,6,31,26,721,1.0715549559681676,300.79736774688354
124,26,0,0,0,10.000000000000002,20,10.0,21.282619539682294,0,,33.734882282422284,16,36.0,67.10052377769965,5,72.0,50.0,8,50.0,0,4.592000000000001,58893,6,144,1.0,3124.69721371425,False,0.2816754352828578,0,0.8660000000000001,58110,38,214,1.0,4934.480581492011,False,0.28425958342865026,0,13.970000000000002,-53907.083333333336,1095,0,0.0,23304.468395952113,True,-1.6554797892677662,0,0.2,66109,343,219,1.0,14687.877721961508,False,0.13944122085164976,0,0.281,94045,77,612,1.0,43663.1064876987,False,0.28172103093620354,0,0.254,97207,91,541,1.0,39371.25765143594,False,0.2929599348028136,0,0.2,133644,0,0,0.0,0.0,False,0.0,8,11.035000000000002,34649,1227,0,0.0,82332.34267523747,False,-0.4327080053154745,0.625,542657,0.0,0.1,9,0,0,2,3,3.0,1,3,21,16.0,69.0,3,23,21,1136,0.4168716430431232,301.21423938992666
125,21,0,0,0,10.000000000000002,20,10.0,21.282619539682294,0,,33.734882282422284,0,,67.13780631292506,4,68.0,50.00000000000001,11,50.0,0,4.592000000000001,58793,6,154,1.0,3337.5234091110733,False,0.2818113952925764,0,0.8660000000000001,58010,38,224,1.0,5147.306776888834,False,0.2843955434383687,0,13.970000000000002,-53907.083333333336,1095,0,0.0,23304.468395952113,True,-1.6554797892677662,0,0.2,66109,333,229,1.0,14812.400349388907,False,0.14040705160546132,0,0.281,94045,67,622,1.0,44019.952639561685,False,0.28369458470893666,0,0.254,97479,81,547,1.0,39456.90551804622,False,0.29644223078990695,0,0.2,133644,0,0,0.0,0.0,False,0.0,11,11.137,34167,1231,0,0.0,82646.63957121075,False,-0.4351387283708556,0.625,542247,0.0,0.1,10,0,0,1,4,4.0,0,1,18,3.0,60.0,1,20,18,472,0.38294521399075165,301.5971846039174
126,18,0,0,0,10.000000000000002,0,,21.282619539682294,0,,34.03624562992103,10,38.0,64.54866231322832,18,52.05555555555556,50.00000000000001,9,50.0,0,4.592000000000001,58793,0,160,0.6,3405.219126349167,False,0.2825289822377957,0,0.8660000000000003,58010,28,234,1.0,5260.132972285657,False,0.2855915216804009,0,13.970000000000002,-53907.083333333336,1095,0,0.0,23304.468395952113,True,-1.6554797892677662,0,0.2,66489,323,229,1.0,14668.586360569298,False,0.14518635486914624,0,0.281,94650,62,616,1.0,41872.223214003745,False,0.27850842973444395,0,0.254,97431,76,555,1.0,38411.262251715714,False,0.290128321101882,0,0.2,133644,0,0,0.0,0.0,False,0.0,9,11.216000000000001,33084,1249,0,0.0,80621.27922922217,False,-0.45081979277325523,0.575,542101,0.0,0.1,8,0,0,0,3,3.0,0,0,16,0.0,54.0,0,18,16,1317,0.2877053949632682,301.8848899988807
127,16,0,0,0,10.000000000000002,0,,21.112554027119273,2,9.0,34.03624562992103,0,,63.52891736628239,8,51.5,50.00000000000001,7,50.0,0,4.592000000000001,58811,0,158,0.0,3335.783536284845,False,0.2821745588870322,0,0.8660000000000001,58010,18,244,1.0,5331.463182617103,False,0.28634763491506177,0,13.970000000000002,-53907.083333333336,1095,0,0.0,23118.246659695604,True,-1.6569241747872538,0,0.2,66471,315,239,1.0,14785.117224093698,False,0.14581097375351904,0,0.281,94650,52,626,1.0,41538.98704404868,False,0.2766654520338506,0,0.254,97843,66,557,1.0,37631.999184594075,False,0.29037574073132655,0,0.2,133644,0,0,0.0,0.0,False,0.0,7,11.277,32579,1257,0,0.0,79855.84912941697,False,-0.45746217888787755,0.5,542008,0.0,0.1,4,0,0,1,3,3.0,0,1,8,3.0,45.0,1,15,8,430,0.3001950779580511,302.18508507683873
128,8,0,0,0,10.000000000000002,0,,21.112554027119273,0,,34.03624562992103,0,,63.90220215618119,4,72.5,50.00000000000001,11,50.0,0,4.5920000000000005,58811,0,158,0.0,3335.783536284845,False,0.2821745588870322,0,0.8660000000000001,58010,8,254,1.0,5442.588722888296,False,0.28752558590269345,0,13.970000000000002,-53907.083333333336,1095,0,0.0,23118.246659695604,True,-1.6569241747872538,0,0.2,66471,305,249,1.0,14914.354140121713,False,0.14681336978873263,0,0.281,94724,42,635,1.0,42007.42068563174,False,0.28007466615213283,0,0.254,98059,56,564,1.0,37946.87177136177,False,0.29450635333194203,0,0.2,133644,0,0,0.0,0.0,False,0.0,11,11.38,32073,1261,0,0.0,80580.67691894447,False,-0.45853657134272974,0.5,541792,0.0,0.1,2,0,0,0,5,5.0,0,0,3,0.0,24.0,0,8,3,290,0.20722493302309886,302.39231000986183
129,3,0,0,0,10.000000000000002,0,,21.112554027119273,0,,34.03624562992103,0,,64.89972274855793,13,71.53846153846153,50.00000000000001,13,50.0,0,4.592000000000001,58811,0,158,0.0,3335.783536284845,False,0.2821745588870322,0,0.8660000000000001,58010,0,262,0.8,5531.48915510525,False,0.28846794669279885,0,13.970000000000002,-53907.083333333336,1095,0,0.0,23118.246659695604,True,-1.6569241747872538,0,0.2,66471,295,259,1.0,15043.591056149731,False,0.14781576582394626,0,0.281,95372,32,636,1.0,42365.383528240316,False,0.28922198241419533,0,0.254,98341,46,570,1.0,38558.50926565439,False,0.3010082696342894,0,0.2,133644,0,0,0.0,0.0,False,0.0,13,11.499000000000002,30865,1274,0,0.0,82682.2467816628,False,-0.45971294341061775,0.475,541514,0.0,0.1,5,0,0,0,5,5.0,0,0,0,0.0,9.0,0,3,0,930,0.18352170899743214,302.57583171885926
