index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Ran@3,spot_market_loss_07Ran@3,balance_07Ran@3,inventory_07Ran@3_input,inventory_07Ran@3_output,productivity_07Ran@3,assets_07Ran@3,bankrupt_07Ran@3,score_07Ran@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
105,21,0,0,0,10.0,20,10.0,23.408582552208127,13,26.0,35.30177871236107,4,46.0,47.38888524701072,0,,46.99999999999999,12,47.0,0,2.7470000000000008,59124,30,36,1.0,1142.7089718794925,False,0.3663703560607875,0,2.954000000000001,57575,5,109,1.0,2601.5354981906858,False,0.34761078873618856,0,11.423000000000004,-52033.5,1335,0,0.0,31250.45770719785,True,-1.5747252702710552,0,0.3440000000000001,57555,184,458,1.0,20475.393839867666,False,0.07014628360248519,0,0.2,86669,0,4,0.0,189.55554098804288,False,0.010337903145163068,0,0.35300000000000004,71148,790,275,1.0,40920.348625693194,False,0.0667494330528505,0,2.7650000000000006,109612,0,0,0.0,0.0,False,-0.023283582089552238,12,9.500000000000002,67839,450,0,0.0,21324.998361154823,False,-0.30049900485117037,0.5,509522,0.0,0.1,11,0,0,8,6,6.0,1,9,13,127.0,66.0,9,12,13,722,1.2742845839820802,221.50301352975657
106,13,0,0,0,10.0,20,10.0,23.320699289806377,24,22.666666666666668,35.30177871236107,0,,48.541891076274354,9,59.111111111111114,46.99999999999999,20,47.0,0,2.7470000000000008,59528,29,27,1.0,919.6588808247722,False,0.3730648318893174,0,2.9540000000000006,57515,6,114,1.0,2718.559719037927,False,0.3475767323472491,0,11.423000000000002,-52033.5,1335,0,0.0,31133.133551891515,True,-1.5756512845357344,0,0.3440000000000001,57011,198,468,1.0,21138.730896766643,False,0.06679451054291817,0,0.2,86669,0,4,0.0,194.16756430509741,False,0.010364755952216559,0,0.35300000000000004,71680,780,276,1.0,40932.94933269336,False,0.07301777756703479,11,2.875000000000001,109147,0,5,0.5,234.99999999999997,False,-0.026380040098017376,9,9.578000000000001,67425,454,0,0.0,22038.018548628555,False,-0.30101127846456427,0.5625,508975,0.0,0.1,14,0,0,5,9,9.0,1,6,14,74.0,21.0,6,7,14,1276,1.0893748549860902,222.59238838474266
107,14,0,0,0,10.0,20,10.0,23.340766540104404,1,27.0,36.90920966810215,20,48.0,48.541891076274354,0,,46.99999999999999,20,47.0,0,2.7470000000000008,59455,29,36,1.0,1130.2675954437586,False,0.37380424815678726,0,2.954000000000001,57415,6,124,1.0,2954.2550509729463,False,0.34798524858629115,0,11.423000000000002,-52033.5,1335,0,0.0,31159.92333103938,True,-1.575439838584355,0,0.3440000000000001,57944,189,458,1.0,21315.82290407052,False,0.0829201952996142,0,0.2,86669,0,4,0.0,194.16756430509741,False,0.010364755952216559,0,0.35300000000000004,70720,790,286,1.0,43041.256485615166,False,0.07411416743685756,8,2.944000000000001,109256,0,0,0.0,0.0,False,-0.02645578079750501,7,9.639000000000001,67323,454,0,0.0,22038.018548628555,False,-0.30192016685841594,0.5,508782,0.0,0.1,14,0,0,3,7,7.0,1,4,21,69.0,58.0,4,10,21,1422,1.1326073069940321,223.7249956917367
108,21,0,0,0,10.0,20,10.0,23.752601375195905,16,28.0,36.16498360985722,5,15.0,50.46591123812968,57,53.24561403508772,46.999999999999986,11,47.0,0,2.7470000000000008,59355,29,46,1.0,1382.6196632590115,False,0.3744033928821787,0,2.9540000000000006,57763,6,118,1.0,2862.806962273117,False,0.3549040600868996,0,11.423000000000002,-52033.5,1335,0,0.0,31709.722835886532,True,-1.5711003896203055,0,0.3440000000000001,57571,195,463,1.0,21376.144679527093,False,0.07750828489421371,0,0.2,86669,0,4,0.0,201.8636449525187,False,0.010409565215849058,0,0.35300000000000004,73680,785,239,1.0,40450.86491965091,False,0.09350030811665012,3,2.966000000000001,107910,22,10,1.0,1580.2500472388529,False,-0.031408999566768264,8,9.712000000000002,65490,479,0,0.0,24173.171483064114,False,-0.30874060377338325,0.625,508438,0.0,0.1,16,0,0,7,6,6.0,2,9,14,152.0,51.0,9,12,14,3758,1.1990414690226316,224.92403716075933
109,14,0,0,0,10.0,20,10.0,23.752601375195905,0,,37.58070124778335,18,48.0,48.08195798802151,12,23.166666666666668,46.99999999999999,20,47.0,0,2.7470000000000008,59245,30,56,1.0,1630.1456770109708,False,0.3747184151275031,0,2.954000000000001,57673,5,128,1.0,3090.332976025076,False,0.3554479728996438,0,11.423000000000004,-52033.5,1335,0,0.0,31709.722835886532,True,-1.5711003896203055,0,0.3440000000000001,58435,185,455,1.0,21493.45032215267,False,0.09207288451398339,0,0.2,86669,0,4,0.0,192.32783195208603,False,0.010354044389305952,0,0.35300000000000004,73094,793,237,1.0,41196.92013265329,False,0.09102030912393039,0,2.9630000000000014,108124,23,11,1.0,1622.8850337244944,False,-0.029312162915016794,11,9.814,65210,480,0,0.0,23079.339834250324,False,-0.3161089782390272,0.625,508450,0.0,0.1,14,0,0,3,5,5.0,2,5,19,79.0,54.0,5,9,19,1765,1.0183971080114134,225.94243426877074
110,19,0,0,0,10.0,20,10.0,23.752601375195905,0,,37.58070124778335,0,,48.08195798802151,0,,46.99999999999999,20,47.0,0,2.7470000000000008,59165,28,66,1.0,1847.6716907629298,False,0.3753767732239572,0,2.9540000000000006,57553,7,138,1.0,3347.858989777035,False,0.3556485498612583,0,11.423000000000004,-52033.5,1335,0,0.0,31709.722835886532,True,-1.5711003896203055,0,0.3440000000000001,58435,175,465,1.0,21631.73132087854,False,0.09316430662582321,0,0.2,86669,0,4,0.0,192.32783195208603,False,0.010354044389305952,0,0.35300000000000004,73094,783,247,1.0,41301.93270005568,False,0.09163172888848851,0,2.9630000000000014,108594,13,11,1.0,1142.0654538442795,False,-0.02726636019672849,10,9.903,65034,480,0,0.0,23079.339834250324,False,-0.3176772562519477,0.625,508544,0.0,0.1,14,0,0,4,5,5.0,5,9,17,125.0,60.0,9,10,17,670,1.4473098290036432,227.38974409777438
111,17,0,0,0,10.0,20,10.0,24.431616345890742,31,28.0,37.08634290614414,11,31.0,48.35119600658721,2,65.0,46.99999999999999,20,47.0,0,2.7470000000000008,59495,27,61,1.0,1760.3285970993352,False,0.3819305614353651,0,2.954000000000001,57891,8,132,1.0,3304.9733576575777,False,0.36289424520654606,0,11.423000000000004,-52033.5,1335,0,0.0,32616.20782176414,True,-1.5639456990499918,0,0.3440000000000001,57908,196,464,1.0,21996.659912245468,False,0.08772561454991763,0,0.2,86669,0,4,0.0,193.40478402634884,False,0.010360314779602869,0,0.35300000000000004,72883,784,255,1.0,41405.247820096745,False,0.0897762344548927,2,2.983000000000001,109093,3,10,1.0,615.0535880197616,False,-0.02516795015362098,7,9.963000000000001,64802,482,0,0.0,23305.276475175036,False,-0.31873790833069704,0.625,508741,0.0,0.1,19,0,0,6,4,4.0,3,9,18,123.0,39.0,9,8,18,2056,1.121468702040147,228.51121279981453
112,18,0,0,0,10.0,20,10.0,24.714042747415633,15,28.0,37.08634290614414,0,,49.63860561507715,10,64.2,46.99999999999999,20,47.0,0,2.7470000000000008,59435,23,71,1.0,1984.69703506651,False,0.3831250089847159,0,2.9540000000000006,58171,12,127,1.0,3258.6834289217854,False,0.36877341469159036,0,11.423000000000004,-52033.5,1335,0,0.0,32993.24706779987,True,-1.560969809564477,0,0.3440000000000001,57488,201,474,1.0,22546.44912974286,False,0.08543504340828476,0,0.2,86669,0,4,0.0,198.5544224603086,False,0.010390297769227268,0,0.35300000000000004,73525,774,255,1.0,41362.67384120024,False,0.0970042493898193,0,2.9810000000000008,109404,0,6,0.6,281.99999999999994,False,-0.023880597014925373,10,10.056000000000001,64143,489,0,0.0,24273.278145772725,False,-0.3202972682300168,0.575,508835,0.0,0.1,15,0,0,8,4,4.0,4,12,22,140.0,33.0,12,6,22,1732,1.2687941439799033,229.78000694379443
113,22,0,0,0,10.0,20,10.0,24.714042747415633,0,,37.08634290614414,0,,50.17539454374566,3,70.0,47.00000000000001,20,47.0,0,2.7470000000000008,59305,26,81,1.0,2261.837462540666,False,0.3833211730932348,0,2.954000000000001,58101,9,137,1.0,3475.8238563959417,False,0.3696562505023684,0,11.423000000000004,-52033.5,1335,0,0.0,32993.24706779987,True,-1.560969809564477,0,0.3440000000000001,57488,191,484,1.0,22670.17213133015,False,0.08641156238717386,0,0.2,86669,0,4,0.0,200.70157817498264,False,0.010402799258087124,0,0.35300000000000004,73735,764,262,1.0,41479.91935075549,False,0.1001322799778488,6,3.041000000000001,109605,0,0,0.0,0.0,False,-0.02334595678324794,8,10.126000000000001,63806,492,0,0.0,24686.294115522865,False,-0.32146003958332425,0.5,508709,0.0,0.1,11,0,0,5,7,7.0,6,11,21,140.0,60.0,11,11,21,692,1.8264317860011943,231.60643872979563
114,21,0,0,0,10.0,20,10.0,24.811585697937836,14,26.0,39.06756293294552,43,45.13953488372093,49.953109438244155,5,45.4,47.00000000000001,20,47.0,0,2.7470000000000008,59569,26,77,1.0,2170.4920987412133,False,0.3883184794655545,0,2.9540000000000006,58001,9,147,1.0,3737.303097596862,False,0.3703598514225189,0,11.423000000000002,-52033.5,1335,0,0.0,33123.46690674701,True,-1.5599420124489176,0,0.3440000000000001,59065,195,451,1.0,22457.730093856306,False,0.10962864523399196,0,0.2,86669,0,4,0.0,199.81243775297662,False,0.010397622372682644,0,0.35300000000000004,72021,797,267,1.0,44474.32787756877,False,0.09760775931324689,13,3.165000000000001,109172,0,3,0.3,141.00000000000003,False,-0.026576074849632435,7,10.188,63642,494,0,0.0,24676.836062492614,False,-0.32296352834710346,0.5375,508139,0.0,0.1,16,0,0,6,9,9.0,3,9,22,137.0,66.0,9,12,22,2732,1.614100350998342,233.22053908079397
115,22,0,0,0,10.0,20,10.0,24.811585697937836,0,,39.06756293294552,0,,49.953109438244155,0,,47.00000000000001,13,47.0,0,2.7470000000000008,59509,22,87,1.0,2378.6079557205917,False,0.3893269238906887,0,2.954000000000001,57861,13,157,1.0,4025.41895457624,False,0.37045273357797426,0,11.423000000000002,-52033.5,1335,0,0.0,33123.46690674701,True,-1.5599420124489176,0,0.3440000000000001,59065,185,461,1.0,22600.289866206385,False,0.11075383878361443,0,0.2,86669,0,4,0.0,199.81243775297662,False,0.010397622372682644,0,0.35300000000000004,72021,787,277,1.0,44583.183342621756,False,0.09824155376718612,0,3.152000000000001,109266,0,1,0.0,47.00000000000001,False,-0.026157273334818446,11,10.291000000000002,63456,494,0,0.0,24676.836062492614,False,-0.3246209130653035,0.5,507847,0.0,0.1,10,0,0,6,3,3.0,2,8,20,131.0,93.0,8,14,20,294,1.5402431879774667,234.76078226877144
116,20,0,0,0,10.0,20,10.0,24.933565165794462,19,26.0,39.06756293294552,0,,46.23442440946926,32,35.0,47.00000000000001,8,47.0,0,2.7470000000000008,59419,21,97,1.0,2628.5558210820627,False,0.3901274442203079,0,2.9540000000000006,58245,14,148,1.0,3830.1676445375806,False,0.37700757220968184,0,11.423000000000002,-52033.5,1335,0,0.0,33286.309496335605,True,-1.5586567309954726,0,0.3440000000000001,58571,194,471,1.0,23237.933783581466,False,0.10798855375445138,0,0.2,86669,0,4,0.0,184.93769763787705,False,0.010311016451848504,0,0.35300000000000004,73141,777,255,1.0,42145.27462331334,False,0.09708926023169068,0,3.152000000000001,108971,0,10,0.9,470.00000000000006,False,-0.026901314323902872,8,10.360000000000001,62503,517,0,0.0,23903.197419695607,False,-0.3365596016052768,0.6125,507519,0.0,0.1,16,0,0,5,4,4.0,2,7,20,104.0,108.0,7,13,20,1814,1.3238877349649556,236.0846700037364
117,20,0,0,0,10.0,20,10.0,25.00521777611036,12,26.0,39.706883591720015,19,45.0,45.97677635120835,7,41.714285714285715,47.0,7,47.0,0,2.7470000000000008,59329,20,107,1.0,2875.5583020438085,False,0.390894256014601,0,2.954000000000001,58447,15,146,1.0,3800.7617953121126,False,0.3812946255958263,0,11.423000000000004,-52033.5,1335,0,0.0,33381.96573110733,True,-1.5579017369563266,0,0.3440000000000001,59114,196,462,1.0,23245.602903492276,False,0.11662064834087581,0,0.2,86669,0,4,0.0,183.9071054048334,False,0.010305015984703673,0,0.35300000000000004,72578,786,258,1.0,43071.618801703684,False,0.09592679445772787,0,3.152000000000001,108815,0,13,0.3,611.0,False,-0.027663176654043217,7,10.422000000000002,62271,521,0,0.0,23953.90047897955,False,-0.3384009780397436,0.5375,507223,0.0,0.1,12,0,0,9,3,3.0,1,10,20,159.0,88.0,10,10,20,1659,1.4732443719985895,237.55791437573498
118,20,0,0,0,10.0,20,10.0,25.260831380945096,15,28.0,39.706883591720015,0,,45.51431161731575,8,39.125,47.0,11,47.0,0,2.7470000000000008,59229,20,117,1.0,3155.517271570576,False,0.39180934870986484,0,2.9540000000000006,58767,15,141,1.0,3711.7772247132584,False,0.38760073731045863,0,11.423000000000004,-52033.5,1335,0,0.0,33723.2098935617,True,-1.5552083703486899,0,0.3440000000000001,58694,201,472,1.0,23819.076162861813,False,0.11451701023585065,0,0.2,86669,0,4,0.0,182.057246469263,False,0.010294245461300318,0,0.35300000000000004,72891,776,260,1.0,42646.262687676826,False,0.09709501308675776,0,3.152000000000002,108815,0,13,0.0,611.0,False,-0.027663176654043217,11,10.525000000000002,61749,529,0,0.0,24077.070845560032,False,-0.3425035827776341,0.5,506814,0.0,0.1,11,0,0,4,5,5.0,1,5,21,71.0,71.0,5,15,21,933,1.5909154340042733,239.14882980973925
119,21,0,0,0,10.0,20,10.0,25.330634232046084,15,26.066666666666666,39.706883591720015,0,,47.36304309146869,49,51.38775510204081,46.99999999999999,12,47.0,0,2.7470000000000008,59520,20,112,1.0,3037.031033989161,False,0.3971140451142068,0,2.954000000000001,58667,15,151,1.0,3974.9257690389586,False,0.38832344261758067,0,11.423000000000004,-52033.5,1335,0,0.0,33816.39669978152,True,-1.5544728669767358,0,0.3440000000000001,58303,206,482,1.0,24356.82854301054,False,0.11258921642812472,0,0.2,86669,0,4,0.0,189.45217236587476,False,0.01033730129702061,0,0.35300000000000004,75409,766,221,1.0,40882.70535447211,False,0.11614831474726407,0,3.152000000000001,106367,38,23,1.0,2880.79563747581,False,-0.03936379756081167,12,10.634000000000002,61447,530,0,0.0,25102.412838478405,False,-0.3406263629383898,0.625,506382,0.0,0.1,14,0,0,7,6,6.0,0,7,20,122.0,42.0,7,14,20,3109,1.2751574509893544,240.4239872607286
120,20,0,0,0,10.0,20,10.0,25.330634232046084,0,,39.706883591720015,0,,47.36304309146869,0,,46.99999999999999,12,47.0,0,2.7470000000000008,59440,18,122,1.0,3270.3373763096224,False,0.3979530016286664,0,2.9540000000000006,58547,17,161,1.0,4248.232111359419,False,0.3887046179972009,0,11.423000000000004,-52033.5,1335,0,0.0,33816.39669978152,True,-1.5544728669767358,0,0.3440000000000001,58303,196,492,1.0,24500.59103660728,False,0.11372390279726025,0,0.2,86669,0,4,0.0,189.45217236587476,False,0.01033730129702061,0,0.35300000000000004,75409,756,231,1.0,40959.266949469595,False,0.11659408303524618,0,3.152000000000001,106367,28,33,1.0,2877.1652065611233,False,-0.03937997234768934,12,10.742000000000003,61213,530,0,0.0,25102.412838478405,False,-0.34271145984193185,0.625,505948,0.0,0.1,8,0,0,1,4,4.0,3,4,22,65.0,58.0,4,16,22,200,0.990835040982347,241.41482230171096
121,22,0,0,0,10.0,20,10.0,25.550658455806676,14,28.0,40.44608847643808,24,45.333333333333336,47.36304309146869,0,,46.99999999999999,10,47.0,0,2.7470000000000008,59762,15,118,1.0,3164.977697785188,False,0.40411748606955056,0,2.954000000000001,58417,20,171,1.0,4569.162595942942,False,0.3894019386566749,0,11.423000000000004,-52033.5,1335,0,0.0,34110.12903850191,True,-1.5521545009510656,0,0.3440000000000001,58999,200,478,1.0,24443.361982898736,False,0.12425896212172827,0,0.2,86669,0,4,0.0,189.45217236587476,False,0.01033730129702061,0,0.35300000000000004,74321,770,241,1.0,42557.98151190127,False,0.11323292603230983,0,3.152000000000001,106367,18,43,1.0,2873.534775646436,False,-0.03939614713456702,10,10.830000000000002,61032,530,0,0.0,25102.412838478405,False,-0.3443242912074921,0.625,505567,0.0,0.1,12,0,0,3,5,5.0,2,5,20,57.0,72.0,5,17,20,1680,0.903371681983117,242.31819398369407
122,20,0,0,0,10.0,20,10.0,25.59081049536641,15,26.0,39.80352714488044,12,31.0,48.038879841434905,8,59.875,46.999999999999986,10,47.0,0,2.7470000000000008,59692,12,128,1.0,3395.6237434069003,False,0.40515488731038596,0,2.9540000000000006,58677,23,166,1.0,4478.074542230824,False,0.3943106335946214,0,11.423000000000002,-52033.5,1335,0,0.0,34163.732011314154,True,-1.5517314242425755,0,0.3440000000000001,58981,205,476,1.0,24192.595072513206,False,0.12199557272027352,0,0.2,86669,0,4,0.0,192.15551936573962,False,0.010353041125376942,0,0.35300000000000004,74428,772,243,1.0,42401.77075731638,False,0.11356939515881258,0,3.152000000000001,106208,11,53,1.0,3019.427678255783,False,-0.04016294195475263,10,10.920000000000002,60539,535,0,0.0,25700.800715167676,False,-0.3460512331692239,0.625,505194,0.0,0.1,12,0,0,4,4,4.0,1,5,24,69.0,70.0,5,15,24,1441,2.481775945983827,244.7999699296779
123,24,0,0,0,10.000000000000002,20,10.0,25.826196183196863,32,26.9375,39.80352714488044,0,,48.99930298023131,29,53.41379310344828,46.999999999999986,5,47.0,0,2.7470000000000008,59602,11,138,1.0,3674.015073281167,False,0.4062809296765909,0,2.954000000000001,59429,24,144,1.0,3958.972250380348,False,0.4055823233580575,0,11.423000000000002,-52033.5,1335,0,0.0,34477.971904567814,True,-1.5492511965100648,0,0.3440000000000001,58119,227,486,1.0,25207.06072599758,False,0.11639537108713303,0,0.2,86669,0,4,0.0,195.99721192092525,False,0.010375408798272581,0,0.35300000000000004,75977,762,224,1.0,41306.13155197071,False,0.12522783753301694,0,3.152000000000001,106123,6,63,1.0,3254.9958178813868,False,-0.03987081391008511,5,10.96,59016,559,0,0.0,27390.610365949306,False,-0.35209351585676407,0.625,504935,0.0,0.1,13,0,0,5,2,2.0,2,7,21,95.0,69.0,7,17,21,2611,0.9540378039819188,245.75400773365982
124,21,0,0,0,10.000000000000002,20,10.0,25.360091051855036,5,10.0,39.80352714488044,0,,48.171873547798434,5,24.0,46.999999999999986,10,47.0,0,2.7470000000000008,59532,13,143,1.0,3756.49302041527,False,0.40562261691060997,0,2.9540000000000006,59349,22,154,1.0,4125.454021985676,False,0.4056565041770889,0,11.423000000000002,-52033.5,1335,0,0.0,33855.721554226475,True,-1.554162484378392,0,0.3440000000000001,58069,222,496,1.0,25372.489677372516,False,0.11691178769493209,0,0.2,86669,0,4,0.0,192.68749419119374,False,0.010356138468205293,0,0.35300000000000004,76097,752,229,1.0,40963.611455395934,False,0.12463092980224937,0,3.152000000000001,106123,0,69,0.6,3242.999999999999,False,-0.03992425930051236,10,11.055000000000001,58719,564,0,0.0,27168.936680958315,False,-0.3557276155894038,0.575,504558,0.0,0.1,11,0,0,6,5,5.0,2,8,14,123.0,67.0,8,13,14,370,0.6428884720080532,246.39689620566787
125,14,0,0,0,10.000000000000002,20,10.0,23.95716888870237,15,9.666666666666666,39.84857059809558,1,47.0,47.76684560653106,4,34.0,46.999999999999986,9,47.0,0,2.7470000000000008,59587,12,138,1.0,3426.089306640927,False,0.40310020035524885,0,2.954000000000001,59239,23,164,1.0,4158.975697747189,False,0.40352234770476764,0,11.423000000000004,-52033.5,1335,0,0.0,31982.820466417663,True,-1.56894488889787,0,0.3440000000000001,57971,227,505,1.0,25561.805489773706,False,0.11685903084321549,0,0.2,86669,0,4,0.0,191.06738242612423,False,0.010346705612896022,0,0.35300000000000004,76186,743,235,1.0,40832.69667191981,False,0.12490507634216667,0,3.152000000000001,106123,0,69,0.0,3242.999999999999,False,-0.03992425930051236,9,11.135000000000002,58444,568,0,0.0,27131.56830450964,False,-0.3583445386299414,0.5,504219,0.0,0.1,14,0,0,0,4,4.0,1,1,10,15.0,51.0,1,13,10,528,0.3291300209821202,246.72602622665
126,10,0,0,0,10.000000000000002,0,,23.95716888870237,0,,39.84857059809558,0,,47.89470244700275,1,64.0,46.999999999999986,8,47.0,0,2.7470000000000008,59587,2,148,1.0,3565.660995527951,False,0.40469753250850277,0,2.9540000000000006,59239,13,174,1.0,4298.547386634213,False,0.40511967985802155,0,11.423000000000004,-52033.5,1335,0,0.0,31982.820466417663,True,-1.56894488889787,0,0.3440000000000001,57971,217,515,1.0,25720.719506867637,False,0.11811330492089565,0,0.2,86669,0,4,0.0,191.578809788011,False,0.010349683321230693,0,0.35300000000000004,76250,733,244,1.0,40895.30964547273,False,0.1260148915032881,0,3.152000000000002,106123,0,69,0.0,3242.999999999999,False,-0.03992425930051236,8,11.206000000000003,58270,569,0,0.0,27252.085692344564,False,-0.35935804993386256,0.5,504109,0.0,0.1,1,0,0,0,3,3.0,0,0,7,0.0,30.0,0,10,7,64,0.22380337497452274,246.94982960162451
127,7,0,0,0,10.000000000000002,0,,23.95716888870237,0,,39.84857059809558,0,,49.43213972830386,10,67.0,46.999999999999986,7,47.0,0,2.7470000000000008,59587,0,150,0.2,3593.5753333053553,False,0.40501699893915355,0,2.954000000000001,59239,3,184,1.0,4438.119075521236,False,0.40671701201127547,0,11.423000000000004,-52033.5,1335,0,0.0,31982.820466417663,True,-1.56894488889787,0,0.3440000000000001,57971,207,525,1.0,25879.633523961566,False,0.11936757899857581,0,0.2,86669,0,4,0.0,197.72855891321544,False,0.010385489303840553,0,0.35300000000000004,76920,723,244,1.0,40871.958636129246,False,0.13368088078234458,0,3.152000000000001,106217,0,67,0.0,3148.999999999999,False,-0.039505457785698375,5,11.248000000000001,57540,579,0,0.0,28621.208902687933,False,-0.3597629364994968,0.4,504143,0.0,0.1,3,0,0,0,2,2.0,0,0,4,0.0,21.0,0,7,4,764,0.20261028897948563,247.152439890604
128,4,0,0,0,10.000000000000002,0,,23.95716888870237,0,,39.84857059809558,0,,49.43213972830386,0,,46.999999999999986,20,47.0,0,2.7470000000000008,59587,0,150,0.0,3593.5753333053553,False,0.40501699893915355,0,2.954000000000001,59239,0,187,0.3,4479.9905821873435,False,0.4071962116572517,0,11.423000000000004,-52033.5,1335,0,0.0,31982.820466417663,True,-1.56894488889787,0,0.3440000000000001,57971,197,535,1.0,26038.5475410555,False,0.1206218530762562,0,0.2,86669,0,4,0.0,197.72855891321544,False,0.010385489303840553,0,0.35300000000000004,76920,713,254,1.0,40967.79432743133,False,0.13423886957608255,0,3.152000000000001,106734,0,56,0.0,2631.999999999999,False,-0.03720204945422143,9,11.333,57402,579,0,0.0,28621.208902687933,False,-0.3609926090323549,0.2875,504522,0.0,0.1,5,0,0,0,4,4.0,0,0,2,0.0,12.0,0,4,2,517,0.19440552400192246,247.34684541460592
129,2,0,0,0,10.000000000000002,0,,23.95716888870237,0,,39.84857059809558,0,,49.89106844757591,3,67.0,46.999999999999986,20,47.0,0,2.7470000000000008,59587,0,150,0.0,3593.5753333053553,False,0.40501699893915355,0,2.9540000000000006,59239,0,187,0.0,4479.9905821873435,False,0.4071962116572517,0,11.423000000000004,-52033.5,1335,0,0.0,31982.820466417663,True,-1.56894488889787,0,0.3440000000000001,57971,187,545,1.0,26197.461558149433,False,0.12187612715393636,0,0.2,86669,0,4,0.0,199.56427379030364,False,0.01039617747560617,0,0.35300000000000004,77121,703,261,1.0,41035.1139952785,False,0.13697141224136247,0,3.152000000000001,107392,0,42,0.0,1973.9999999999993,False,-0.0342704388505235,6,11.384000000000002,57119,582,0,0.0,29036.60183648918,False,-0.3616636140053947,0.25,505098,0.0,0.1,8,0,0,0,3,3.0,0,0,0,0.0,6.0,0,2,0,859,0.18167207500664517,247.52851748961257
