index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,spot_market_quantity_06Ran@3,spot_market_loss_06Ran@3,balance_06Ran@3,inventory_06Ran@3_input,inventory_06Ran@3_output,productivity_06Ran@3,assets_06Ran@3,bankrupt_06Ran@3,score_06Ran@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
107,19,0,0,0,10.0,20,10.0,2.5688652066469584,16,1.8750000000000002,25.993368483542092,15,26.666666666666668,64.44035457899025,0,,58.0,20,58.0,7,5.652,19846,1114,0,0.0,11140.0,False,-0.43955898566703416,9,5.582000000000002,20620,1046,0,0.0,10460.0,False,-0.42998897464167585,0,0.2,78929,2,452,1.0,11754.14028497432,False,0.21338737112240552,10,7.122000000000002,52097,390,0,0.0,1001.8574305923138,False,-0.24743992566679798,0,0.29000000000000004,105837,95,492,1.0,34174.0244587997,False,0.2437295718055329,0,0.2,99423,0,0,0.0,0.0,False,0.005949309455152527,10,9.255,93440,293,0,0.0,18881.023891644145,False,-0.25258801774206807,6,3.7340000000000004,128996,0,0,0.0,0.0,False,-0.06286278868716809,0.25,599188,0.0,0.0,9,0,0,7,14,14.0,6,13,23,164.0,57.0,13,6,23,667,1.440058900974691,168.61421520117437
108,23,0,0,0,10.0,20,10.0,2.5688652066469584,0,,26.87180585512475,35,29.857142857142858,65.1261779912829,9,70.11111111111111,58.0,20,58.0,0,5.6450000000000005,19746,1124,0,0.0,11240.0,False,-0.4406615214994487,0,5.573,20520,1056,0,0.0,10560.0,False,-0.4310915104740904,0,0.2,79014,0,449,0.2,12065.440828951014,False,0.2168305444754122,30,7.412000000000002,51917,390,0,0.0,1001.8574305923138,False,-0.2500153277156734,0,0.29000000000000004,105423,120,493,1.0,35331.822452317436,False,0.24539799894934702,0,0.2,99423,0,0,0.0,0.0,False,0.005949309455152527,9,9.335000000000003,93170,294,0,0.0,19147.096329437172,False,-0.2535830397262706,11,3.8380000000000014,128199,0,8,0.8,464.0,False,-0.06696743165587836,0.25,597412,0.0,0.0,11,0,0,9,10,10.0,3,12,23,147.0,68.0,12,11,23,916,1.3988470149924979,170.01306221616687
109,23,0,0,0,10.0,20,10.0,2.441117256708677,12,1.4166666666666667,26.527964104766774,5,17.0,67.01949310103443,10,79.7,58.00000000000001,20,58.0,5,5.695,19501,1137,0,0.0,11370.0,False,-0.44463065049614114,7,5.643000000000002,20270,1063,0,0.0,10630.0,False,-0.435832414553473,0,0.2,78997,2,459,1.0,12181.217758601368,False,0.21741556800922393,5,7.432000000000002,51812,390,0,0.0,952.0357301163841,False,-0.25187406477052887,0,0.29000000000000004,106135,115,493,1.0,36091.32597085815,False,0.2564442048406848,0,0.2,99423,0,0,0.0,0.0,False,0.005949309455152527,12,9.446000000000002,92436,299,0,0.0,20038.828437209293,False,-0.25567629101116135,0,3.8270000000000013,128313,0,5,0.5,290.00000000000006,False,-0.06677128057595769,0.3125,596887,0.0,0.0,16,0,0,10,9,9.0,5,15,19,184.0,39.0,15,8,19,1461,1.3112652550335042,171.32432747120038
110,19,0,0,0,10.0,20,10.0,2.3980596564379,3,1.0,27.365245544859,5,49.0,67.93182951470305,3,89.0,58.0,20,58.0,0,5.690000000000001,19411,1146,0,0.0,11460.0,False,-0.4456229327453142,3,5.666000000000001,20088,1074,0,0.0,10740.0,False,-0.43863285556780596,0,0.2,79239,0,459,0.5,12560.647705090281,False,0.22359245482380166,0,7.427000000000002,51812,390,0,0.0,935.243266010781,False,-0.2519941962884823,0,0.29000000000000004,106157,110,500,1.0,36976.091767286016,False,0.2611427721317651,0,0.2,99423,0,0,0.0,0.0,False,0.005949309455152527,14,9.574000000000002,91781,302,0,0.0,20515.412513440322,False,-0.25870361385320517,1,3.8370000000000015,128592,0,0,0.0,0.0,False,-0.06579779003116623,0.1875,596503,0.0,0.0,12,0,0,4,8,7.5,5,9,15,107.0,45.0,9,10,15,944,1.140746842022054,172.46507431322243
111,15,0,0,0,10.0,20,10.0,2.3827581926417074,1,1.0,27.032964329558155,4,17.0,67.9392951522676,8,68.0,58.00000000000001,20,58.0,1,5.7,19287,1156,0,0.0,11560.0,False,-0.4472546857772878,0,5.663000000000001,19988,1084,0,0.0,10840.0,False,-0.4397353914002205,0,0.2,79238,0,460,0.1,12435.16359159675,False,0.22268044691521752,4,7.4670000000000005,51728,390,0,0.0,929.275695130266,False,-0.25323874195093665,0,0.29000000000000004,106633,104,502,1.0,36916.95445671238,False,0.2656597078803682,0,0.2,99423,0,0,0.0,0.0,False,0.005949309455152527,10,9.660000000000002,91581,302,0,0.0,20517.667135984815,False,-0.26014839506285986,10,3.9360000000000013,127837,0,8,0.8,464.00000000000006,False,-0.06959730909777768,0.23750000000000002,595715,0.0,0.0,9,0,0,4,9,9.0,4,8,15,109.0,21.0,8,7,15,744,0.893881174037233,173.35895548725966
112,15,0,0,0,10.0,20,10.0,2.509416722822038,9,3.6666666666666665,26.68788982180805,4,17.0,67.9392951522676,0,,58.0,20,58.0,5,5.749000000000001,19067,1166,0,0.0,11660.0,False,-0.45100330760749724,4,5.703000000000001,19816,1094,0,0.0,10940.0,False,-0.442425578831312,0,0.2,79273,0,465,0.9,12409.868767140742,False,0.22300026302824896,0,7.463000000000001,51728,390,0,0.0,978.6725219005948,False,-0.25288536225962494,0,0.29000000000000004,106565,98,512,1.0,37400.3323204982,False,0.26741707047350727,0,0.2,99423,0,0,0.0,0.0,False,0.005949309455152527,12,9.770000000000003,91297,302,0,0.0,20517.667135984815,False,-0.2622116138294328,0,3.926000000000001,128301,0,0,0.0,0.0,False,-0.06791186278142232,0.2375,595470,0.0,0.0,12,0,0,1,7,7.0,5,6,17,86.0,42.0,6,9,17,732,0.7811904120026156,174.14014589926228
113,17,0,0,0,10.0,20,10.0,2.387214209352756,13,1.6153846153846154,26.33128868364285,4,17.0,68.00013235947196,2,70.0,57.99999999999999,12,58.0,5,5.794000000000001,18837,1177,0,0.0,11770.0,False,-0.45486218302094816,8,5.779000000000001,19524,1103,0,0.0,11030.0,False,-0.4478721058434399,0,0.2,79252,3,475,1.0,12514.523767358412,False,0.22344849029472916,4,7.503000000000001,51644,390,0,0.0,931.0135416475749,False,-0.2544281638696305,0,0.29000000000000004,106637,92,520,1.0,37782.54738582056,False,0.2700791591330023,0,0.2,99423,0,0,0.0,0.0,False,0.005949309455152527,12,9.878000000000002,91010,302,0,0.0,20536.03997256053,False,-0.26422988916533885,0,3.926000000000001,128161,0,2,0.2,115.99999999999999,False,-0.06850758087599619,0.275,594488,0.0,0.0,6,0,0,5,9,9.0,3,8,9,97.0,42.0,8,9,9,340,0.7932520910399035,174.93339799030218
114,9,0,0,0,10.0,20,10.0,2.460106449294153,6,3.5,25.964645070479108,4,17.0,67.95532458985718,6,67.5,57.99999999999999,8,58.0,1,5.799000000000001,18733,1185,0,0.0,11850.0,False,-0.4562734288864388,5,5.8210000000000015,19299,1115,0,0.0,11150.0,False,-0.45151047409040795,0,0.2,79231,0,484,0.9,12566.888214111888,False,0.2235226364541856,4,7.539000000000002,51560,390,0,0.0,959.4415152247198,False,-0.25542664743300575,0,0.29000000000000004,106974,86,524,1.0,37841.54956114636,False,0.2737873706740849,0,0.2,99423,0,0,0.0,0.0,False,0.005949309455152527,8,9.946000000000002,90469,308,0,0.0,20930.239973676013,False,-0.26672827273109134,0,3.926000000000001,128161,0,2,0.0,115.99999999999999,False,-0.06850758087599619,0.2375,593850,0.0,0.0,8,0,0,2,5,5.0,1,3,9,49.0,18.0,3,6,9,605,0.41668306704377756,175.35008105734596
115,9,0,0,0,10.0,20,10.0,2.4439505255734084,3,2.0,25.867857695093733,1,17.0,71.91330167329971,18,85.16666666666667,57.999999999999986,15,58.0,3,5.828000000000002,18544,1197,0,0.0,11970.0,False,-0.45911797133406834,0,5.816000000000001,19219,1123,0,0.0,11230.0,False,-0.4523925027563396,0,0.2,79225,0,487,0.3,12597.646697510649,False,0.22365683266690498,1,7.545000000000002,51539,390,0,0.0,953.1407049736292,False,-0.2557721863376808,0,0.29000000000000004,108490,77,516,1.0,39099.088705944865,False,0.2954878773002725,0,0.2,99423,0,0,0.0,0.0,False,0.005949309455152527,10,10.038000000000002,88731,326,0,0.0,23443.736345495705,False,-0.2702244972884085,3,3.9560000000000013,128238,0,0,0.0,0.0,False,-0.06836954863457054,0.1625,593409,0.0,0.0,11,0,0,0,7,6.5,1,1,7,14.0,24.0,1,8,7,1733,0.35636250994866714,175.70644356729463
116,7,0,0,0,10.0,0,,2.3557903870891344,5,1.0,26.951038337937526,6,42.0,71.91330167329971,0,,57.99999999999998,9,58.0,5,5.875,18424,1197,0,0.0,11970.0,False,-0.46176405733186326,0,5.816000000000002,19219,1123,0,0.0,11230.0,False,-0.4523925027563396,0,0.2,79455,0,487,0.5,13125.155670575576,False,0.23072136775722232,1,7.554000000000003,51518,390,0,0.0,918.7582509647624,False,-0.25631861836143793,0,0.29000000000000004,108238,73,526,1.0,39793.822478825095,False,0.2964527873669505,0,0.2,99423,0,0,0.0,0.0,False,0.005949309455152527,9,10.118000000000002,88546,326,0,0.0,23443.736345495705,False,-0.27156849542860567,0,3.9530000000000016,128238,0,0,0.0,0.0,False,-0.06836954863457054,0.1875,593061,0.0,0.0,1,0,0,1,6,6.0,1,2,6,20.0,15.0,2,5,6,235,0.41103217902127653,176.1174757463159
117,6,0,0,0,10.0,0,,2.3557903870891344,0,,26.296186881088293,9,20.444444444444443,73.09869871582892,5,89.8,57.999999999999986,10,58.0,0,5.870000000000001,18424,1197,0,0.0,11970.0,False,-0.46176405733186326,0,5.816000000000002,19219,1123,0,0.0,11230.0,False,-0.4523925027563396,0,0.2,79571,0,482,0.0,12674.762076684558,False,0.22915900300953304,4,7.593000000000003,51434,390,0,0.0,918.7582509647624,False,-0.2575204726509131,0,0.29000000000000004,108503,72,531,1.0,40708.73447354352,False,0.3037625055574621,0,0.2,99423,0,0,0.0,0.0,False,0.005949309455152527,10,10.209000000000001,87883,331,0,0.0,24195.66927493937,False,-0.2736537523885412,0,3.9530000000000016,128238,0,0,0.0,0.0,False,-0.06836954863457054,0.125,592695,0.0,0.0,5,0,0,0,5,5.0,1,1,4,17.0,15.0,1,5,4,565,0.29027410101844,176.40774984733434
118,4,0,0,0,10.0,0,,2.3557903870891344,0,,26.296186881088293,0,,74.34019039598213,5,91.2,57.999999999999986,11,58.0,0,5.87,18424,1197,0,0.0,11970.0,False,-0.46176405733186326,0,5.816000000000002,19219,1123,0,0.0,11230.0,False,-0.4523925027563396,0,0.2,79571,0,482,0.0,12674.762076684558,False,0.22915900300953304,0,7.589000000000001,51434,390,0,0.0,918.7582509647624,False,-0.2575204726509131,0,0.29000000000000004,108959,62,536,1.0,41476.70563887389,False,0.3122613731920569,0,0.2,99423,0,0,0.0,0.0,False,0.005949309455152527,11,10.309000000000001,87180,336,0,0.0,24978.30397305,False,-0.27591808159503517,0,3.9530000000000016,128238,0,0,0.0,0.0,False,-0.06836954863457054,0.125,592448,0.0,0.0,2,0,0,2,4,4.0,0,2,1,15.0,6.0,2,2,1,456,0.262357208004687,176.67010705533903
119,1,0,0,0,10.0,0,,2.3557903870891344,0,,26.296186881088293,0,,75.13947522458092,4,88.25,57.999999999999986,9,58.0,0,5.870000000000001,18424,1197,0,0.0,11970.0,False,-0.46176405733186326,0,5.816000000000001,19219,1123,0,0.0,11230.0,False,-0.4523925027563396,0,0.2,79571,0,482,0.0,12674.762076684558,False,0.22915900300953304,0,7.589,51434,390,0,0.0,918.7582509647624,False,-0.2575204726509131,0,0.29000000000000004,109312,52,542,1.0,42092.997289539446,False,0.3189507628347217,0,0.2,99423,0,0,0.0,0.0,False,0.005949309455152527,8,10.378,86683,340,0,0.0,25547.421576357512,False,-0.2774614360570818,1,3.963000000000001,128227,0,0,0.0,0.0,False,-0.06844946203750119,0.125,592293,0.0,0.0,4,0,0,0,4,4.0,0,0,0,0.0,3.0,0,1,0,353,0.18977083801291883,176.85987789335195
