index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Buy@2,spot_market_loss_04Buy@2,balance_04Buy@2,inventory_04Buy@2_input,inventory_04Buy@2_output,productivity_04Buy@2,assets_04Buy@2,bankrupt_04Buy@2,score_04Buy@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07MyA@3,spot_market_loss_07MyA@3,balance_07MyA@3,inventory_07MyA@3_input,inventory_07MyA@3_output,productivity_07MyA@3,assets_07MyA@3,bankrupt_07MyA@3,score_07MyA@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
107,13,0,0,0,10.000000000000002,14,10.0,9.462252005364519,5,10.0,36.119771869137516,5,38.0,19.005593464392184,11,18.0,47.00000000000001,9,47.0,0,12.098000000000004,-47239.944444444445,865,0,0.0,8650.000000000002,True,-2.2442720917496213,5,11.967999999999998,38.0,1090,0,0.0,10900.000000000002,False,-0.8408814149028704,0,0.2,49428,563,644,1.0,28588.380962744784,False,0.2937202412216505,0,8.453000000000001,12757,1006,0,0.0,9519.025517396705,False,-0.6443708708009674,11,4.828000000000002,33351,682,0,0.0,24633.684414751784,False,-0.28183924819349127,0,4.394000000000001,35054,651,0,0.0,23513.97148680852,False,-0.26386246668651886,0,0.39800000000000013,106217,2,294,1.0,13856.011186928787,False,0.2178439023686779,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.25,329916,0.0,0.1,10,0,0,5,5,8665.656481481481,3,8,7,144.0,90.0,8,5,7,753,0.9284496350446716,161.1845032000565
108,7,0,0,0,10.000000000000002,7,10.0,9.42724435827745,5,9.0,36.119771869137516,0,,18.77303316622898,22,18.0,47.00000000000001,9,47.0,0,12.098,-47239.944444444445,865,0,0.0,8650.000000000002,True,-2.2442720917496213,5,12.012999999999998,-195.0,1097,0,0.0,10970.000000000002,False,-0.8466222093360394,0,0.2,49383,558,654,1.0,28882.733154334754,False,0.29579467215850935,0,8.453000000000001,12757,1006,0,0.0,9483.807824427115,False,-0.64472837453632,11,4.927000000000001,33054,682,0,0.0,24633.684414751784,False,-0.2865097938767748,11,4.504000000000001,34757,651,0,0.0,23513.97148680852,False,-0.2685330123698024,0,0.398,106244,14,295,1.0,14127.822464327208,False,0.21959734820316887,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.25,329071,0.0,0.1,5,0,0,2,10,9462.622222222222,3,5,5,90.0,36.0,5,2,5,453,0.7522781769512221,161.93678137700772
109,5,0,0,0,10.000000000000002,11,10.0,9.394083211382773,5,9.0,36.37846807917116,5,40.0,18.678003131302344,12,18.0,47.000000000000014,11,47.0,0,12.098,-47239.944444444445,865,0,0.0,8650.000000000002,True,-2.2442720917496213,5,12.057999999999998,-12649.0,1108,0,0.0,11080.000000000002,False,-1.2061177152797913,0,0.2,49538,553,659,1.0,29168.338480068465,False,0.3018408129130896,0,8.453000000000001,12757,1006,0,0.0,9450.44771065107,False,-0.6450670215140486,0,4.916000000000001,33054,682,0,0.0,24810.115229994728,False,-0.2851225410442308,12,4.613000000000001,34233,656,0,0.0,23864.275059936277,False,-0.27401890973473597,0,0.39800000000000013,106545,16,294,1.0,14116.848050100842,False,0.22277812008966508,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.25,316549,0.0,0.1,6,0,0,2,10,5544.593981481482,2,4,3,72.0,18.0,4,1,3,717,0.6778529169969261,162.61463429400465
110,3,0,0,1,10.000000000000002,2,10.0,9.394083211382773,0,,36.628241787035286,5,40.0,18.813102193216537,10,20.0,47.000000000000014,13,47.0,0,12.098,-47239.944444444445,865,0,0.0,8650.000000000002,True,-2.2442720917496213,0,12.053,-37804.333333333336,1110,0,0.0,11100.000000000002,True,-1.935179279018073,0,0.2,49738,543,664,1.0,29422.139730372277,False,0.30847771526111334,0,8.453000000000001,12757,1006,0,0.0,9450.44771065107,False,-0.6450670215140486,5,4.966000000000001,32729,687,0,0.0,25163.60210769324,False,-0.2874539856290829,5,4.651000000000002,34108,656,0,0.0,24028.12661229515,False,-0.27469628391024414,0,0.398,106956,16,291,1.0,13978.009635091468,False,0.2264547479984687,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.25,329359,0.0,0.2,6,0,0,1,10,9791.536111111112,2,3,4,54.0,0.0,3,0,4,811,0.6345131209818646,163.2491474149865
111,4,0,0,0,10.000000000000002,0,,9.394083211382773,0,,36.86823607798922,5,40.0,18.813102193216537,0,,47.00000000000001,12,47.0,0,12.098,-47239.944444444445,865,0,0.0,8650.000000000002,True,-2.2442720917496213,0,12.052999999999999,-37804.333333333336,1110,0,0.0,11100.000000000002,True,-1.935179279018073,0,0.2,49938,533,669,1.0,29671.896287841806,False,0.31507355890611927,0,8.453000000000001,12757,1006,0,0.0,9450.44771065107,False,-0.6450670215140486,0,4.961000000000001,32729,687,0,0.0,25328.478185578595,False,-0.2861575862118368,0,4.646000000000002,33908,661,0,0.0,24369.904047550877,False,-0.27515408045643275,0,0.39800000000000013,107520,6,289,1.0,13695.8786131593,False,0.23100703190945307,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.25,329923,0.0,0.2,5,0,0,0,8,12214.23101851852,3,3,4,54.0,18.0,3,1,4,764,0.669072424992919,163.91821983997943
112,4,0,0,0,10.000000000000002,0,,9.394083211382773,0,,37.09776359703826,5,40.0,18.876866936327563,5,20.0,47.000000000000014,8,47.0,0,12.098,-47239.944444444445,865,0,0.0,8650.000000000002,True,-2.2442720917496213,0,12.053,-37804.333333333336,1110,0,0.0,11100.000000000002,True,-1.935179279018073,0,0.2,50138,523,674,1.0,29916.998183956974,False,0.32162215190292337,0,8.453000000000001,12757,1006,0,0.0,9450.44771065107,False,-0.6450670215140486,0,4.961000000000002,32529,692,0,0.0,25671.652409150476,False,-0.286604399990954,5,4.6960000000000015,33783,661,0,0.0,24521.62173764229,False,-0.27592686163199964,0,0.398,107796,1,291,1.0,13695.87686693633,False,0.23397776713525678,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.25,330074,0.0,0.2,4,0,0,2,10,19852.633333333335,1,3,6,54.0,18.0,3,1,6,576,0.6800320269539952,164.59825186693342
113,6,0,0,0,10.000000000000002,0,,9.394083211382773,0,,37.224127640021585,10,38.0,18.92805708858671,4,20.0,47.000000000000014,7,47.0,0,12.098,-47239.944444444445,865,0,0.0,8650.000000000002,True,-2.2442720917496213,0,12.052999999999999,-37804.333333333336,1110,0,0.0,11100.000000000002,True,-1.935179279018073,0,0.2,50518,513,674,1.0,29908.22671681391,False,0.32924806331148015,0,8.453000000000001,12757,1006,0,0.0,9450.44771065107,False,-0.6450670215140486,4,5.001000000000002,32239,697,0,0.0,25945.216965095045,False,-0.28901386251694405,0,4.691000000000001,33593,666,0,0.0,24791.269008254374,False,-0.2767945509651331,0,0.398,108045,0,289,0.5,13583.000000000004,False,0.23605041655006134,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.1875,330223,0.0,0.2,5,0,0,3,10,19538.112962962965,1,4,8,72.0,36.0,4,2,8,709,0.7354721500305459,165.33372401696397
114,8,0,0,0,10.000000000000002,0,,9.394083211382773,0,,37.280139381647935,5,38.0,18.979726023456507,4,20.0,47.00000000000002,7,47.0,0,12.098,-47239.944444444445,865,0,0.0,8650.000000000002,True,-2.2442720917496213,0,12.053,-37804.333333333336,1110,0,0.0,11100.000000000002,True,-1.935179279018073,0,0.2,50708,503,679,1.0,30038.43849546448,False,0.33442735250699906,0,8.453000000000001,12757,1006,0,0.0,9450.44771065107,False,-0.6450670215140486,4,5.037000000000002,31949,702,0,0.0,26170.65784591685,False,-0.2918017153175275,0,4.691000000000002,33593,666,0,0.0,24828.572828177523,False,-0.2765012358218468,0,0.398,108294,0,286,0.4,13442.000000000005,False,0.23797171334467096,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.175,330372,0.0,0.2,4,0,0,3,9,16938.193981481483,2,5,10,90.0,54.0,5,3,10,519,0.7961614229716361,166.1298854399356
115,10,0,0,0,10.000000000000002,0,,9.394083211382773,0,,37.333593994547165,5,38.0,18.75680063978907,22,18.0,47.000000000000014,10,47.0,0,12.098000000000004,-47239.944444444445,865,0,0.0,8650.000000000002,True,-2.2442720917496213,0,12.052999999999999,-37804.333333333336,1110,0,0.0,11100.000000000002,True,-1.935179279018073,0,0.2,50898,493,684,1.0,30167.461315481967,False,0.33959457228181894,0,8.453000000000001,12757,1006,0,0.0,9450.44771065107,False,-0.6450670215140486,11,5.143000000000002,31652,702,0,0.0,26208.18298417211,False,-0.29617720565991423,11,4.801000000000001,33106,671,0,0.0,25050.84157034115,False,-0.28241200212029294,0,0.39800000000000013,108368,12,286,1.0,13667.081607677472,False,0.23997955787396658,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.25,329852,0.0,0.2,5,0,0,3,10,18988.21805555556,3,6,8,108.0,72.0,6,4,8,660,0.8225523100118153,166.95243774994742
116,8,0,0,0,10.000000000000002,0,,9.394083211382773,0,,37.333593994547165,0,,18.67186943962732,11,18.0,47.00000000000001,10,47.0,0,12.098,-47239.944444444445,865,0,0.0,8650.000000000002,True,-2.2442720917496213,0,12.052999999999999,-37804.333333333336,1110,0,0.0,11100.000000000002,True,-1.935179279018073,0,0.2,50898,483,694,1.0,30446.856423313613,False,0.34243078289832113,0,8.453000000000001,12757,1006,0,0.0,9450.44771065107,False,-0.6450670215140486,11,5.242000000000002,31355,702,0,0.0,26208.18298417211,False,-0.3008477513431978,0,4.790000000000001,33106,671,0,0.0,25050.84157034115,False,-0.28241200212029294,0,0.398,108640,13,286,1.0,13684.734302715156,False,0.24300225121475022,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.25,329827,0.0,0.2,4,0,0,2,9,17064.724166666667,3,5,8,90.0,54.0,5,3,8,470,0.7760388610186055,167.72847661096603
117,8,0,0,0,10.000000000000002,0,,9.394083211382773,0,,37.38438679856651,5,38.0,18.74310852902711,5,20.0,47.00000000000001,12,47.0,0,12.098,-47239.944444444445,865,0,0.0,8650.000000000002,True,-2.2442720917496213,0,12.052999999999999,-37804.333333333336,1110,0,0.0,11100.000000000002,True,-1.935179279018073,0,0.2,51088,473,699,1.0,30575.08773118204,False,0.34758996783252516,0,8.453000000000001,12757,1006,0,0.0,9450.44771065107,False,-0.6450670215140486,5,5.281000000000002,31230,702,0,0.0,26243.83953259369,False,-0.30253310636425784,0,4.790000000000001,32916,676,0,0.0,25271.84547583096,False,-0.28366216798371635,0,0.39800000000000013,109104,8,284,1.0,13497.944868232218,False,0.24699128618298177,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.25,330166,0.0,0.2,6,0,0,3,9,15757.71111111111,2,5,8,90.0,54.0,5,3,8,754,0.7744785720133223,168.50295518297935
118,8,0,0,0,10.000000000000002,0,,9.394083211382773,0,,37.58860269640288,5,40.0,18.74310852902711,0,,47.0,10,47.0,0,12.098,-47239.944444444445,865,0,0.0,8650.000000000002,True,-2.2442720917496213,0,12.053,-37804.333333333336,1110,0,0.0,11100.000000000002,True,-1.935179279018073,0,0.2,51288,463,704,1.0,30811.83682513785,False,0.3540537694156719,0,8.453000000000001,12757,1006,0,0.0,9450.44771065107,False,-0.6450670215140486,0,5.276000000000002,31230,702,0,0.0,26387.19909287482,False,-0.30140588856050615,0,4.790000000000001,32716,681,0,0.0,25597.83843625036,False,-0.28424407582756445,0,0.398,109574,0,282,0.8,13254.0,False,0.25073730437216113,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.225,330636,0.0,0.2,4,0,0,2,8,19693.373148148148,3,5,8,90.0,54.0,5,3,8,670,1.3212959649972618,169.8242511479766
119,8,0,0,0,10.000000000000002,0,,9.394083211382773,0,,37.78109453381422,5,40.0,18.800308354241352,4,20.0,47.0,12,47.0,0,12.098,-47239.944444444445,865,0,0.0,8650.000000000002,True,-2.2442720917496213,0,12.052999999999999,-37804.333333333336,1110,0,0.0,11100.000000000002,True,-1.935179279018073,0,0.2,51488,453,709,1.0,31042.31571923068,False,0.3604539206093867,0,8.453000000000001,12757,1006,0,0.0,9450.44771065107,False,-0.6450670215140486,0,5.276000000000002,31230,702,0,0.0,26522.328362737582,False,-0.3003433844728921,4,4.830000000000001,32416,686,0,0.0,25917.830850196555,False,-0.2864457395015211,0,0.39800000000000013,110058,0,274,0.4,12878.0,False,0.25392332034529524,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.175,331020,0.0,0.2,5,0,0,3,9,16544.527777777777,2,5,6,90.0,54.0,5,3,6,764,0.765236099017784,170.5894872469944
120,6,0,0,0,10.000000000000002,0,,9.394083211382773,0,,37.78109453381422,0,,18.702607198353835,11,18.0,47.0,12,47.0,0,12.098,-47239.944444444445,865,0,0.0,8650.000000000002,True,-2.2442720917496213,0,12.053,-37804.333333333336,1110,0,0.0,11100.000000000002,True,-1.935179279018073,0,0.2,51488,443,719,1.0,31326.18583245499,False,0.3633355581408486,0,8.453000000000001,12757,1006,0,0.0,9450.44771065107,False,-0.6450670215140486,11,5.386000000000001,30933,702,0,0.0,26522.328362737582,False,-0.30501393015617567,0,4.826000000000001,32416,686,0,0.0,25917.830850196555,False,-0.2864457395015211,0,0.398,110424,1,272,1.0,12802.702607198355,False,0.2574575517576817,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.25,331089,0.0,0.2,5,0,0,3,10,19538.112962962965,1,4,4,72.0,36.0,4,2,4,564,0.6973541519837454,171.28684139897814
121,4,0,0,0,10.000000000000002,0,,9.394083211382773,0,,37.79892863641332,5,38.0,18.702607198353835,0,,46.99999999999999,7,47.0,0,12.098,-47239.944444444445,865,0,0.0,8650.000000000002,True,-2.2442720917496213,0,12.052999999999999,-37804.333333333336,1110,0,0.0,11100.000000000002,True,-1.935179279018073,0,0.2,51678,433,724,1.0,31434.06236329199,False,0.3682881165698099,0,8.453000000000001,12757,1006,0,0.0,9450.44771065107,False,-0.6450670215140486,0,5.375000000000003,30933,702,0,0.0,26534.84790276215,False,-0.30491549062146445,0,4.826000000000001,32226,691,0,0.0,26119.059687761604,False,-0.28785139418334954,0,0.398,110753,0,266,0.1,12501.999999999998,False,0.25938044905603513,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.1375,331418,0.0,0.2,3,0,0,3,8,17253.777314814815,1,4,3,72.0,0.0,4,0,3,519,0.6220070800045505,171.9088484789827
122,3,0,0,0,10.000000000000002,0,,9.394083211382773,0,,37.98163429702263,5,40.0,18.612040494827724,12,18.0,47.0,9,47.0,0,12.098,-47239.944444444445,865,0,0.0,8650.000000000002,True,-2.2442720917496213,0,12.053,-37804.333333333336,1110,0,0.0,11100.000000000002,True,-1.935179279018073,0,0.2,51878,423,729,1.0,31662.308600944412,False,0.3746656035016182,0,8.453000000000001,12757,1006,0,0.0,9450.44771065107,False,-0.6450670215140486,12,5.495000000000003,30609,702,0,0.0,26663.107276509887,False,-0.30900214438976337,0,4.826000000000001,32026,696,0,0.0,26435.21747072775,False,-0.2885106347638957,0,0.398,110960,2,267,1.0,12586.224080989656,False,0.2620617833131857,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.25,331301,0.0,0.2,4,0,0,1,10,23317.721111111114,1,2,5,36.0,3.0,2,1,5,623,0.5317165229935199,172.4405650019762
123,5,0,0,0,10.000000000000002,0,,9.394083211382773,0,,38.15207011127812,5,40.0,18.541012118291036,11,18.0,46.99999999999999,13,47.0,0,12.098000000000004,-47239.944444444445,865,0,0.0,8650.000000000002,True,-2.2442720917496213,0,12.052999999999999,-37804.333333333336,1110,0,0.0,11100.000000000002,True,-1.935179279018073,0,0.2,52078,413,734,1.0,31883.375827979224,False,0.38097021447547696,0,8.453000000000001,12757,1006,0,0.0,9450.44771065107,False,-0.6450670215140486,0,5.483000000000003,30609,702,0,0.0,26782.753218117243,False,-0.30806138372293407,11,4.936000000000002,31529,701,0,0.0,26744.601148005964,False,-0.293893684950417,0,0.39800000000000013,111373,3,264,1.0,12463.623036354871,False,0.2658473243727793,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.25,331417,0.0,0.2,5,0,0,2,9,15994.63287037037,2,4,4,72.0,3.0,4,1,4,811,0.567192304006312,173.00775730598252
124,4,0,0,0,10.000000000000002,0,,9.394083211382773,0,,38.12804287099356,10,38.0,18.621791665124523,5,20.0,47.0,12,47.0,0,12.098,-47239.944444444445,865,0,0.0,8650.000000000002,True,-2.2442720917496213,0,12.052999999999999,-37804.333333333336,1110,0,0.0,11100.000000000002,True,-1.935179279018073,0,0.2,52458,403,734,1.0,31771.799001496533,False,0.38755252260173095,0,8.453000000000001,12757,1006,0,0.0,9450.44771065107,False,-0.6450670215140486,5,5.533000000000003,30104,712,0,0.0,27147.166524147415,False,-0.313137548953079,0,4.925000000000002,31529,701,0,0.0,26727.758052566485,False,-0.2940261200458682,0,0.398,111837,0,260,0.8,12220.0,False,0.2695304931866618,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.225,331756,0.0,0.2,7,0,0,2,9,18639.388981481483,0,2,3,36.0,6.0,2,2,3,944,0.2815920799621381,173.28934938594466
125,3,0,0,0,10.000000000000002,0,,9.394083211382773,0,,38.10135305297709,15,38.0,18.701663642661586,5,20.0,47.0,10,47.0,0,12.098,-47239.944444444445,865,0,0.0,8650.000000000002,True,-2.2442720917496213,0,12.052999999999999,-37804.333333333336,1110,0,0.0,11100.000000000002,True,-1.935179279018073,0,0.2,53028,393,729,1.0,31467.76107769373,False,0.3960385857039257,0,8.453000000000001,12757,1006,0,0.0,9450.44771065107,False,-0.6450670215140486,5,5.578000000000003,29599,722,0,0.0,27509.17690424946,False,-0.31823260808107046,0,4.925000000000002,31339,706,0,0.0,26899.555255401825,False,-0.29566319189022,0,0.39800000000000013,112207,0,255,0.5,11985.0,False,0.2722482939745549,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.1875,332001,0.0,0.2,7,0,0,0,7,11177.080886243388,0,0,3,0.0,9.0,0,3,3,1040,0.20485307404305786,173.49420245998772
126,3,0,0,0,10.000000000000002,0,,9.394083211382773,0,,38.10135305297709,0,,18.76526979360961,4,20.0,47.0,10,47.0,0,12.098,-47239.944444444445,865,0,0.0,8650.000000000002,True,-2.2442720917496213,0,12.053,-37804.333333333336,1110,0,0.0,11100.000000000002,True,-1.935179279018073,0,0.2,53028,383,739,1.0,31754.83377610967,False,0.39895273349009924,0,8.453000000000001,12757,1006,0,0.0,9450.44771065107,False,-0.6450670215140486,4,5.613000000000003,29499,722,0,0.0,27509.17690424946,False,-0.31980518238520633,0,4.925000000000002,31339,706,0,0.0,26899.555255401825,False,-0.29566319189022,0,0.398,112597,0,249,0.4,11703.0,False,0.2749284222762792,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.175,332291,0.0,0.2,4,0,0,0,1,1.0,0,0,3,0.0,9.0,0,3,3,470,0.1943165710545145,173.68851903104223
127,3,0,0,0,10.000000000000002,0,,9.394083211382773,0,,38.08779692267523,10,38.0,18.82901126779041,4,20.0,47.0,11,47.0,0,12.098,-47239.944444444445,865,0,0.0,8650.000000000002,True,-2.2442720917496213,0,12.052999999999999,-37804.333333333336,1110,0,0.0,11100.000000000002,True,-1.935179279018073,0,0.2,53408,373,739,1.0,31650.874963702772,False,0.4056123740097734,0,8.453000000000001,12757,1006,0,0.0,9450.44771065107,False,-0.6450670215140486,2,5.629000000000002,29259,727,0,0.0,27689.828362784894,False,-0.3221589215066449,2,4.945000000000001,31099,711,0,0.0,27080.42361202209,False,-0.2980152255698845,0,0.39800000000000013,113034,0,242,0.4,11374.0,False,0.2778614944137085,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.175,332628,0.0,0.2,7,0,0,0,2,2.0,0,0,2,0.0,9.0,0,3,2,897,0.19151689601130784,173.88003592705354
128,2,0,0,0,10.000000000000002,0,,9.394083211382773,0,,38.08779692267523,0,,18.82901126779041,0,,47.0,7,47.0,0,12.098,-47239.944444444445,865,0,0.0,8650.000000000002,True,-2.2442720917496213,0,12.053,-37804.333333333336,1110,0,0.0,11100.000000000002,True,-1.935179279018073,0,0.2,53408,363,749,1.0,31937.812100815696,False,0.40852514567877074,0,8.453000000000001,12757,1006,0,0.0,9450.44771065107,False,-0.6450670215140486,0,5.627000000000002,29259,727,0,0.0,27689.828362784894,False,-0.3221589215066449,0,4.943000000000001,31099,711,0,0.0,27080.42361202209,False,-0.2980152255698845,0,0.398,113363,0,235,0.0,11045.0,False,0.2796321012636428,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.125,332957,0.0,0.2,3,0,0,0,0,0.0,0,0,2,0.0,6.0,0,2,2,329,0.18379514099797234,174.0638310680515
129,2,0,0,0,10.000000000000002,0,,9.394083211382773,0,,38.08779692267523,0,,18.82901126779041,0,,47.0,0,,0,12.098000000000004,-47239.944444444445,865,0,0.0,8650.000000000002,True,-2.2442720917496213,0,12.053,-37804.333333333336,1110,0,0.0,11100.000000000002,True,-1.935179279018073,0,0.2,53408,353,759,1.0,32224.74923792862,False,0.411437917347768,0,8.453000000000001,12757,1006,0,0.0,9450.44771065107,False,-0.6450670215140486,0,5.627000000000002,29259,727,0,0.0,27689.828362784894,False,-0.3221589215066449,0,4.943000000000001,31099,711,0,0.0,27080.42361202209,False,-0.2980152255698845,0,0.398,113363,0,235,0.0,11045.0,False,0.2796321012636428,0,0.2,93071,0,0,0.0,0.0,False,0.0017759886336727445,0.125,332957,0.0,0.2,0,0,0,0,0,0.0,0,0,0,0.0,6.0,0,2,0,0,0.17417596600716934,174.23800703405868
