index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01MyA@0,spot_market_loss_01MyA@0,balance_01MyA@0,inventory_01MyA@0_input,inventory_01MyA@0_output,productivity_01MyA@0,assets_01MyA@0,bankrupt_01MyA@0,score_01MyA@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
106,12,0,0,0,10.0,11,10.0,25.53179372210264,3,26.0,14.550847673187759,0,,44.58503611598968,14,42.285714285714285,50.99999999999999,20,51.0,0,2.657000000000001,53978,9,17,1.0,524.0404932757449,False,0.40213060300480497,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,0,6.617000000000002,25573,667,0,0.0,17029.706412642463,False,-0.3964508364822105,0,5.510000000000002,29958,667,0,0.0,17029.706412642463,False,-0.31881135986258197,10,3.1170000000000004,77180,0,0,0.0,0.0,False,0.09622896101129182,0,7.292000000000002,-78907.25,979,0,0.0,14245.279872050816,True,-2.019595342148634,9,2.1800000000000006,118469,0,10,1.0,509.99999999999994,False,0.06441693040102565,11,9.337000000000002,76955,921,0,0.0,41062.8182628265,False,-0.12598813749976912,0.25,421118,0.0,0.1,7,0,0,3,12,12.0,2,5,18,90.0,66.0,5,7,18,260,1.5667702149949037,384.4033161884872
107,18,0,0,0,10.0,10,10.0,25.543941254318543,17,25.647058823529413,14.550847673187759,0,,45.57370536497048,15,50.666666666666664,50.99999999999999,20,51.0,0,2.657000000000001,54314,9,10,1.0,345.4394125431854,False,0.40850790265411,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,0,6.617000000000002,25287,678,0,0.0,17318.792170427972,False,-0.39895543325459043,0,5.5100000000000025,29808,673,0,0.0,17191.07246415638,False,-0.32003866513078866,15,3.257000000000001,77200,0,0,0.0,0.0,False,0.09651303174490448,0,7.292000000000002,-78907.25,979,0,0.0,14245.279872050816,True,-2.019595342148634,0,2.1710000000000003,118566,0,8,0.5,407.99999999999994,False,0.06482934220317557,13,9.456000000000001,76155,931,0,0.0,42429.119694787514,False,-0.12703574671286494,0.1875,420335,0.0,0.1,12,0,0,4,9,9.0,5,9,16,162.0,87.0,9,9,16,893,2.1511061969795264,386.55442238546675
108,16,0,0,0,10.0,11,10.0,25.543941254318543,0,,14.550847673187759,0,,45.825076687864225,5,50.0,50.99999999999999,20,51.0,0,2.6570000000000005,54204,10,20,1.0,610.8788250863709,False,0.4090952179852959,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,0,6.617000000000002,25287,678,0,0.0,17318.792170427972,False,-0.39895543325459043,0,5.510000000000002,29808,673,0,0.0,17191.07246415638,False,-0.32003866513078866,5,3.2920000000000007,77245,0,0,0.0,0.0,False,0.097152190895533,0,7.292000000000001,-78907.25,979,0,0.0,14245.279872050816,True,-2.019595342148634,3,2.201000000000001,118944,0,0,0.0,0.0,False,0.06638933467217745,9,9.533000000000001,75741,936,0,0.0,42892.271779840914,False,-0.12867126395323192,0.125,420234,0.0,0.1,8,0,0,2,7,7.0,6,8,18,144.0,84.0,8,8,18,518,2.189248597016558,388.7436709824833
109,18,0,0,0,9.999999999999998,14,10.0,25.50241324458213,12,25.0,14.550847673187759,0,,46.07287998243658,5,50.0,50.999999999999986,20,51.0,0,2.657000000000001,54364,14,18,1.0,599.0434384024783,False,0.4130783196980985,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,0,6.617000000000001,24987,690,0,0.0,17596.66513876167,False,-0.40180717489012135,0,5.510000000000002,29808,673,0,0.0,17163.12411360377,False,-0.32028608762899685,5,3.337000000000001,77290,0,0,0.0,0.0,False,0.09779135004616149,0,7.292000000000001,-78907.25,979,0,0.0,14245.279872050816,True,-2.019595342148634,6,2.258000000000001,118858,0,0,0.0,0.0,False,0.06561830391163628,14,9.664000000000001,75150,941,0,0.0,43354.58006347282,False,-0.13189745262431607,0.125,419462,0.0,0.1,9,0,0,6,11,11.0,3,9,15,147.0,102.0,9,9,15,440,2.00739240902476,390.75106339150807
110,15,0,0,0,9.999999999999998,7,10.0,25.679741498392087,19,27.0,14.519165586742231,1,14.0,46.07287998243658,0,,50.999999999999986,12,51.0,1,2.667000000000001,54786,11,10,1.0,366.7974149839209,False,0.4209853869168637,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,1,6.627000000000002,24969,690,0,0.0,17719.02163389054,False,-0.4010426739682843,0,5.510000000000002,29295,692,0,0.0,17770.381116887325,False,-0.3239931557137403,0,3.3320000000000007,77276,0,1,0.1,46.07287998243658,False,0.09791969945303915,0,7.292000000000002,-78907.25,979,0,0.0,14214.263109420644,True,-2.0198156160115004,0,2.2520000000000007,118858,0,0,0.0,0.0,False,0.06561830391163628,12,9.77,74889,941,0,0.0,43354.58006347282,False,-0.13423744132781887,0.1375,419078,0.0,0.1,4,0,0,3,8,7.052631578947368,3,6,15,108.0,87.0,6,9,15,70,1.8046527539845556,392.5557161454926
111,15,0,0,0,9.999999999999996,10,10.0,25.68279437341108,14,25.714285714285715,14.487980820106124,1,14.0,46.124004511755224,1,50.0,50.999999999999986,11,51.0,4,2.7060000000000013,54960,11,10,1.0,366.82794373411076,False,0.42548376517079556,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,1,6.636000000000002,24901,692,0,0.0,17772.49370640047,False,-0.4017732811629059,0,5.510000000000002,28985,704,0,0.0,18080.6872388814,False,-0.32673482853023783,0,3.332000000000001,77312,0,1,0.1,46.124004511755224,False,0.09843138984810557,0,7.292000000000002,-78907.25,979,0,0.0,14183.733222883895,True,-2.0200324321931404,0,2.2520000000000007,118858,0,0,0.0,0.0,False,0.06561830391163628,11,9.868,74623,942,0,0.0,43448.812250073424,False,-0.13619983929355017,0.1375,418644,0.0,0.1,7,0,0,3,7,7.0,4,7,15,126.0,69.0,7,8,15,410,2.0613599870121107,394.61707613250474
112,15,0,0,0,9.999999999999998,15,10.0,25.58441661223276,24,25.0,14.43051467707897,2,14.0,44.28862011825157,10,31.6,50.99999999999997,13,51.0,14,2.842000000000001,55104,16,10,1.0,415.8441661223276,False,0.42983978086705527,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,1,6.645000000000001,24583,704,0,0.0,18011.429295011865,False,-0.4052884320277283,1,5.520000000000001,28667,716,0,0.0,18318.442294358658,False,-0.33026043047540987,9,3.422000000000001,77190,0,2,0.2,88.57724023650314,False,0.09700005141848243,0,7.292000000000002,-78907.25,979,0,0.0,14127.47386886031,True,-2.020431973092392,3,2.282000000000001,118769,0,3,0.3,152.99999999999991,False,0.06550623548713903,10,9.957000000000003,74176,949,0,0.0,42029.90049222074,False,-0.14656801436169978,0.1875,417494,0.0,0.1,6,0,0,6,14,12.833333333333334,1,7,17,126.0,69.0,7,8,17,150,1.4547107800026424,396.0717869125074
113,17,0,0,0,10.0,11,10.0,25.641766285513544,24,26.0,14.404078278158215,1,14.0,43.33377594297469,9,35.77777777777778,50.99999999999998,9,51.0,14,2.968000000000001,55312,17,10,1.0,426.41766285513546,False,0.4353533458646357,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,0,6.644000000000002,24271,716,0,0.0,18359.504660427698,False,-0.40773115086644857,1,5.529000000000002,28337,728,0,0.0,18667.20585585386,False,-0.33301575934547484,7,3.483000000000001,77191,0,1,0.1,43.33377594297469,False,0.09669294635283694,0,7.292000000000002,-78907.25,979,0,0.0,14101.592634316892,True,-2.0206157756244805,0,2.279000000000001,118871,0,1,0.0,50.99999999999998,False,0.06596347465908785,7,10.017000000000001,73741,958,0,0.0,41513.75735336975,False,-0.15278172946964846,0.1375,416728,0.0,0.1,7,0,0,6,9,7.7666666666666675,2,8,16,144.0,72.0,8,9,16,212,2.0161560390261,398.0879429515335
114,16,0,0,0,9.999999999999998,11,10.0,25.667274843147936,12,26.0,14.35555908199152,2,14.0,43.895074553898105,5,52.0,50.99999999999998,5,51.0,2,2.9740000000000006,55472,18,10,1.0,436.67274843147936,False,0.43962197224216054,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,1,6.654000000000001,24253,716,0,0.0,18377.768787693924,False,-0.4078881638512197,1,5.538000000000002,28007,740,0,0.0,18993.783383929473,False,-0.33596749779626517,4,3.516000000000001,77259,0,2,0.2,87.79014910779621,False,0.09797450571058737,0,7.292000000000002,-78907.25,979,0,0.0,14054.0923412697,True,-2.020953111701799,0,2.279000000000001,118611,0,6,0.5,305.9999999999999,False,0.06477554935941689,5,10.06,73676,958,0,0.0,42051.48142263439,False,-0.1509540097067645,0.2125,416283,0.0,0.1,5,0,0,3,6,4.966666666666667,5,8,15,144.0,69.0,8,8,15,110,1.8083628450403921,399.89630579657387
115,15,0,0,0,10.0,10,10.0,25.211847945004607,57,24.0,14.333323835046867,1,14.0,44.525437850359246,8,50.0,50.99999999999998,8,51.0,47,3.4420000000000006,55183,18,10,1.0,432.11847945004604,False,0.4320923182640115,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,0,6.653000000000001,23341,754,0,0.0,19009.733350533472,False,-0.41844107234075084,1,5.5470000000000015,27533,759,0,0.0,19135.792590258498,False,-0.3431028117507525,6,3.5720000000000005,77387,0,1,0.1,44.525437850359246,False,0.09948530244904737,0,7.292000000000002,-78907.25,979,0,0.0,14032.324034510882,True,-2.021107705173561,0,2.279000000000001,118411,0,10,0.4,509.9999999999998,False,0.06389693291135835,8,10.135000000000002,73345,962,0,0.0,42833.471212045595,False,-0.15041612704056168,0.1875,414205,0.0,0.1,6,0,0,5,9,7.973684210526316,2,7,15,126.0,54.0,7,8,15,100,1.5360747210215777,401.43238051759545
116,15,0,0,0,10.0,8,10.0,25.211847945004607,0,,14.31166776917079,1,14.0,44.525437850359246,0,,50.99999999999998,12,51.0,0,3.395000000000001,55103,16,20,1.0,664.2369589000921,False,0.43302446694886887,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,1,6.663000000000001,23323,754,0,0.0,19009.733350533472,False,-0.4187597748673536,0,5.546000000000001,27533,759,0,0.0,19135.792590258498,False,-0.3431028117507525,0,3.5660000000000003,77373,0,2,0.1,89.05087570071849,False,0.09960266228038292,0,7.292000000000001,-78907.25,979,0,0.0,14011.122746018202,True,-2.021258271812952,0,2.279000000000001,118411,0,10,0.0,509.9999999999998,False,0.06389693291135835,12,10.247000000000002,73072,962,0,0.0,42833.471212045595,False,-0.15286370143158187,0.1375,413820,0.0,0.1,4,0,0,3,8,8.0,4,7,18,126.0,69.0,7,8,18,80,1.6590997079620138,403.09148022555746
117,18,0,0,0,10.0,10,10.0,25.211847945004607,0,,14.31166776917079,0,,44.525437850359246,0,,50.99999999999998,14,51.0,0,3.395000000000001,55003,16,30,1.0,916.3554383501382,False,0.43369811082553683,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,0,6.662000000000002,23323,754,0,0.0,19009.733350533472,False,-0.4187597748673536,0,5.546000000000001,27533,759,0,0.0,19135.792590258498,False,-0.3431028117507525,0,3.566000000000001,77373,0,2,0.0,89.05087570071849,False,0.09960266228038292,0,7.292000000000001,-78907.25,979,0,0.0,14011.122746018202,True,-2.021258271812952,0,2.279000000000001,118411,0,10,0.0,509.9999999999998,False,0.06389693291135835,14,10.375,72728,962,0,0.0,42833.471212045595,False,-0.1559478244737465,0.125,413376,0.0,0.1,5,0,0,3,8,8.0,6,9,18,162.0,72.0,9,9,18,100,1.9442868119804189,405.0357670375379
118,18,0,0,0,9.999999999999998,6,10.0,25.211847945004607,0,,14.272346899427195,2,14.0,45.02553992235678,5,52.0,50.999999999999986,19,51.0,0,3.3950000000000014,54943,12,40,1.0,1128.4739178001842,False,0.4348887643185838,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,1,6.6720000000000015,23305,754,0,0.0,19009.733350533472,False,-0.41907847739395643,1,5.556000000000002,27515,759,0,0.0,19135.792590258498,False,-0.34342151427735534,3,3.5960000000000005,77482,0,2,0.2,90.05107984471356,False,0.1011579509966956,0,7.292000000000002,-78907.25,979,0,0.0,13972.627614539224,True,-2.0215316553189457,0,2.279000000000001,118921,0,0,0.0,0.0,False,0.06618312877110248,9,10.451,72323,967,0,0.0,43539.697104919,False,-0.15641301650131792,0.15,413494,0.0,0.1,7,0,0,4,6,5.6,4,8,17,144.0,75.0,8,10,17,570,1.7280431949766353,406.7638102325145
119,17,0,0,0,9.999999999999998,8,10.0,25.201137976554904,10,25.0,14.272346899427195,0,,45.66942188556797,10,50.0,50.99999999999998,7,51.0,0,3.395000000000001,55113,10,40,1.0,1108.045519062196,False,0.4390193040929351,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,0,6.671000000000002,23305,754,0,0.0,19001.658034322398,False,-0.4191499669406115,0,5.5550000000000015,27265,769,0,0.0,19379.67510397072,False,-0.345688883443663,8,3.673000000000001,77629,0,0,0.0,0.0,False,0.10260634898089624,0,7.292000000000002,-78907.25,979,0,0.0,13972.627614539224,True,-2.0215316553189457,0,2.279000000000001,118671,0,5,0.5,254.9999999999999,False,0.06508485821102933,7,10.512000000000002,71964,972,0,0.0,44390.67807277207,False,-0.15581689779910132,0.1875,412952,0.0,0.1,5,0,0,5,5,4.6,2,7,19,126.0,90.0,7,10,19,330,1.8571530369808897,408.6209632694954
120,19,0,0,0,9.999999999999998,8,10.0,25.18943302029137,11,25.0,14.238862894016897,2,14.0,44.87806225862901,8,38.0,50.99999999999998,8,51.0,0,3.395000000000001,55308,8,39,1.0,1062.3878877913635,False,0.4434700119919265,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,1,6.681000000000002,23287,754,0,0.0,18992.832497299692,False,-0.4195468006046522,1,5.565000000000001,26972,780,0,0.0,19647.75775582727,False,-0.3485033573910013,8,3.745000000000001,77553,0,2,0.2,89.75612451725802,False,0.10216430739661436,0,7.292000000000002,-78907.25,979,0,0.0,13939.846773242542,True,-2.0217644572598354,0,2.279000000000001,118617,0,8,0.3,407.99999999999983,False,0.0652865813751244,8,10.585,71590,977,0,0.0,43845.86682668054,False,-0.16161223057997406,0.1875,412332,0.0,0.1,5,0,0,3,7,7.0,5,8,21,144.0,108.0,8,11,21,355,1.733163708995562,410.35412697849097
121,21,0,0,0,9.999999999999998,7,10.0,25.289646529888206,24,26.0,14.210154368889945,2,14.0,44.87806225862901,0,,50.99999999999998,12,51.0,0,3.395000000000001,55862,5,25,1.0,682.2411632472051,False,0.4528776905600146,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,1,6.690000000000001,22957,766,0,0.0,19371.869241894365,False,-0.4220341255874363,1,5.574000000000001,26642,792,0,0.0,20029.40005167146,False,-0.3509676158247184,0,3.7370000000000014,77525,0,4,0.2,179.51224903451603,False,0.10240403557300269,0,7.292000000000002,-78907.25,979,0,0.0,13911.741127143257,True,-2.0219640570474877,0,2.279000000000001,118617,0,8,0.0,407.99999999999983,False,0.0652865813751244,12,10.697000000000001,71321,977,0,0.0,43845.86682668054,False,-0.1640239430751551,0.15,411929,0.0,0.1,6,0,0,4,8,8.0,5,9,19,162.0,141.0,9,12,19,694,2.1050150279770605,412.459142006468
122,19,0,0,0,9.999999999999998,7,10.0,25.25989486292325,20,25.0,14.197000400446798,1,14.0,44.87806225862901,0,,50.99999999999998,6,51.0,0,3.395000000000001,56292,2,15,1.0,398.89842294384874,False,0.4603311242754608,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,1,6.699000000000002,22689,776,0,0.0,19601.67841362844,False,-0.42474478643718516,0,5.573,26392,802,0,0.0,20258.435680064445,False,-0.3533664222094544,0,3.7370000000000014,77511,0,5,0.1,224.39031129314503,False,0.10252389966119706,0,7.292000000000002,-78907.25,979,0,0.0,13898.863392037416,True,-2.022055511738957,0,2.279000000000001,118617,0,8,0.0,407.99999999999983,False,0.0652865813751244,6,10.745000000000001,71236,977,0,0.0,43845.86682668054,False,-0.16478600836173649,0.1375,411742,0.0,0.1,6,0,0,3,4,4.0,6,9,16,162.0,105.0,9,10,16,570,2.1862005689763464,414.6453425754444
123,16,0,0,0,9.999999999999998,6,10.0,25.245864579762454,10,25.0,14.197000400446798,0,,44.066055589575775,10,38.4,50.999999999999986,10,51.0,0,3.395000000000001,56482,0,13,0.8,328.1962395369119,False,0.46432887291305086,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,0,6.698000000000001,22689,776,0,0.0,19590.790913895664,False,-0.42484117181699693,0,5.573000000000002,26142,812,0,0.0,20499.642038767113,False,-0.35565748296918226,5,3.787000000000001,77684,0,0,0.0,0.0,False,0.10338754349833108,0,7.292000000000002,-78907.25,979,0,0.0,13898.863392037416,True,-2.022055511738957,0,2.279000000000001,118305,0,14,0.6,713.9999999999998,False,0.06386107101551923,10,10.839000000000002,70971,981,0,0.0,43228.80053337383,False,-0.1699280048531283,0.175,411278,0.0,0.1,4,0,0,3,7,6.8,4,7,19,126.0,102.0,7,9,19,382,1.9588643439929,416.6042069194373
124,19,0,0,0,9.999999999999998,12,10.0,25.28853989922398,10,26.0,14.17294493782487,2,14.0,44.79147140815457,10,50.0,50.999999999999986,10,51.0,0,3.395000000000001,56622,2,13,1.0,348.75101868991175,False,0.468213615689819,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,1,6.708000000000001,22411,786,0,0.0,19876.79236079005,False,-0.427231427957382,1,5.583000000000002,26124,812,0,0.0,20534.294398169874,False,-0.3556694134264959,10,3.8820000000000006,77706,0,2,0.2,89.58294281630914,False,0.10433621861243031,0,7.292000000000001,-78907.25,979,0,0.0,13875.313094130548,True,-2.0222227604990373,0,2.279000000000001,117805,0,24,1.0,1223.9999999999995,False,0.06166452989537292,10,10.929,70785,981,0,0.0,43940.43345139964,False,-0.16840551981190596,0.275,410458,0.0,0.1,8,0,0,4,8,8.0,6,10,19,180.0,102.0,10,9,19,380,2.074823253962677,418.67903017339995
125,19,0,0,0,9.999999999999996,13,10.0,25.334563861020563,11,26.0,14.161958003847309,1,14.0,45.12271620826914,5,50.0,50.999999999999986,6,51.0,0,3.395000000000001,56778,5,12,1.0,354.0147663322467,False,0.472314325901306,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,1,6.7170000000000005,22107,797,0,0.0,20191.647397233388,False,-0.4298265957503374,0,5.582000000000002,26124,812,0,0.0,20571.665855148698,False,-0.35533856959977433,3,3.9020000000000006,77819,0,1,0.1,45.12271620826914,False,0.10562547202761366,0,7.292000000000001,-78907.25,979,0,0.0,13864.556885766515,True,-2.022299148599059,0,2.279000000000001,117555,0,29,0.5,1478.9999999999995,False,0.06056625933529976,6,10.979000000000003,70695,981,0,0.0,44265.38460031203,False,-0.16775574193639875,0.2,410083,0.0,0.1,8,0,0,6,5,4.6,4,10,17,180.0,87.0,10,9,17,416,1.732640854024794,420.41167102742475
126,17,0,0,0,9.999999999999996,12,10.0,25.334563861020563,0,,14.15127959593816,1,14.0,45.44461309508844,5,50.0,50.999999999999986,11,51.0,0,3.3950000000000014,56658,7,22,1.0,627.3604049424524,False,0.47274532629695026,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,0,6.716000000000002,22107,797,0,0.0,20191.647397233388,False,-0.4298265957503374,1,5.592000000000001,26106,812,0,0.0,20571.665855148698,False,-0.35565727212637716,4,3.9390000000000014,77891,0,1,0.1,45.44461309508844,False,0.10665041270573881,0,7.292000000000002,-78907.25,979,0,0.0,13854.10272442346,True,-2.0223733916311097,0,2.279000000000001,117555,0,29,0.0,1478.9999999999995,False,0.06056625933529976,11,11.083,70222,986,0,0.0,44808.388511757206,False,-0.16956226740531477,0.1375,409544,0.0,0.1,7,0,0,7,7,6.8,2,9,18,162.0,69.0,9,8,18,120,1.9814862490165979,422.39315727644134
127,18,0,0,0,9.999999999999996,13,10.0,25.310237674167475,12,25.0,14.14095347141337,1,14.0,45.44461309508844,0,,50.999999999999986,13,51.0,0,3.395000000000001,56828,10,20,1.0,606.2047534833495,False,0.47686646615504286,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,1,6.726000000000001,22089,797,0,0.0,20172.259426311477,False,-0.4303169370357879,0,5.591000000000001,25806,824,0,0.0,20855.635843514,False,-0.3584550377705519,0,3.935000000000001,77877,0,2,0.1,90.88922619017688,False,0.10677430030672654,0,7.292000000000002,-78907.25,979,0,0.0,13843.99344851369,True,-2.0224451853667094,0,2.279000000000001,117555,0,29,0.0,1478.9999999999995,False,0.06056625933529976,13,11.202000000000002,69927,986,0,0.0,44808.388511757206,False,-0.17220708222345013,0.1375,409087,0.0,0.1,8,0,0,5,7,7.0,3,8,21,144.0,90.0,8,10,21,430,1.8137636199826375,424.206920896424
128,21,0,0,0,9.999999999999998,8,10.0,25.427019783857652,39,25.871794871794872,14.13101678826516,1,14.0,43.923770076091074,4,18.0,50.99999999999999,9,51.0,19,3.585000000000001,57249,8,10,1.0,334.2701978385765,False,0.4842346990724663,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,1,6.735000000000001,21449,821,0,0.0,20875.58324254713,False,-0.43542216361349234,0,5.591000000000001,25419,839,0,0.0,21333.26959865657,False,-0.3610787230771033,2,3.955000000000001,77853,0,1,0.1,43.923770076091074,False,0.10609987763707195,0,7.292000000000002,-78907.25,979,0,0.0,13834.265435711592,True,-2.0225142714600413,0,2.279000000000001,117555,0,29,0.0,1478.9999999999998,False,0.06056625933529976,9,11.279000000000002,69695,990,0,0.0,43484.53237533016,False,-0.1802215710409356,0.1375,408225,0.0,0.1,9,0,0,7,11,10.333333333333334,2,9,15,162.0,96.0,9,12,15,571,1.7192347740055993,425.9261556704296
129,15,0,0,0,9.999999999999998,10,10.0,25.400892412175274,11,25.0,14.13101678826516,0,,43.0677642518789,9,36.888888888888886,51.0,10,51.0,1,3.576000000000001,57403,8,10,1.0,334.0089241217527,False,0.48821229609298095,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,0,6.734000000000003,21449,821,0,0.0,20854.1326703959,False,-0.4356120622674277,0,5.591,25144,850,0,0.0,21590.758550348983,False,-0.36366827891473835,8,4.033000000000001,77833,0,0,0.0,0.0,False,0.10550387046374547,0,7.292000000000002,-78907.25,979,0,0.0,13834.265435711592,True,-2.0225142714600413,0,2.2790000000000004,117223,0,38,0.9,1938.0,False,0.05964729825442222,10,11.370000000000001,69499,990,0,0.0,42637.08660936011,False,-0.18577768041061815,0.2375,407556,0.0,0.1,4,0,0,3,8,6.890909090909091,2,5,21,90.0,75.0,5,10,21,100,1.8316243000444956,427.7577799704741
130,21,0,0,0,9.999999999999998,11,10.0,25.373213375063205,12,25.0,14.13101678826516,0,,43.55207583815635,5,50.0,50.99999999999999,9,51.0,2,3.5950000000000006,57551,9,10,1.0,343.73213375063204,False,0.4921638420761895,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,0,6.734000000000003,21149,833,0,0.0,21135.88674142765,False,-0.4384294450908511,0,5.591000000000001,25144,850,0,0.0,21567.231368803725,False,-0.36387656147591385,5,4.075000000000001,77878,0,0,0.0,0.0,False,0.10614302961437398,0,7.292000000000002,-78907.25,979,0,0.0,13834.265435711592,True,-2.0225142714600413,0,2.2790000000000004,117223,0,38,0.0,1937.9999999999998,False,0.05964729825442222,9,11.450000000000001,69088,995,0,0.0,43334.31545896557,False,-0.18633699666051526,0.125,407038,0.0,0.1,5,0,0,5,6,5.166666666666667,3,8,24,144.0,129.0,8,13,24,110,2.6946336169494316,430.4524135874235
131,24,0,0,0,9.999999999999998,6,10.0,25.116301876800485,36,24.0,14.13101678826516,0,,41.71144361154163,5,18.0,50.99999999999999,11,51.0,26,3.8530000000000015,57701,5,10,1.0,301.16301876800486,False,0.49549119815386206,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,0,6.734000000000001,21149,833,0,0.0,20921.879463374804,False,-0.4403240189860408,0,5.591000000000001,24280,886,0,0.0,22253.043462845228,False,-0.3731028925543544,5,4.120000000000001,77763,0,0,0.0,0.0,False,0.10450962289610113,0,7.292000000000002,-78907.25,979,0,0.0,13834.265435711592,True,-2.0225142714600413,0,2.279000000000001,117274,0,37,0.0,1886.9999999999998,False,0.059875917840396635,10,11.541,68798,1000,0,0.0,41711.44361154163,False,-0.19621189175292209,0.125,405970,0.0,0.1,4,0,0,7,8,7.444444444444445,5,12,24,216.0,126.0,12,12,24,111,2.1381019050022587,432.59051549242577
132,24,0,0,0,9.999999999999998,10,10.0,25.231655177061228,26,26.0,14.13101678826516,0,,41.71144361154163,0,,50.99999999999999,13,51.0,16,3.9870000000000014,57915,5,10,1.0,302.31655177061225,False,0.5010381107404949,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,0,6.734,20811,846,0,0.0,21345.9802797938,False,-0.4425540441598311,0,5.591000000000001,23942,899,0,0.0,22683.258004178042,False,-0.37527879385100615,0,4.115000000000001,77763,0,0,0.0,0.0,False,0.10450962289610113,0,7.292000000000001,-78907.25,979,0,0.0,13834.265435711592,True,-2.0225142714600413,0,2.279000000000001,117274,0,37,0.0,1886.9999999999998,False,0.059875917840396635,13,11.661000000000001,68505,1000,0,0.0,41711.44361154163,False,-0.1988387756231379,0.125,405215,0.0,0.1,5,0,0,7,8,7.230769230769231,4,11,21,198.0,144.0,11,13,21,100,2.1372476370306686,434.72776312945643
