index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Buy@2,spot_market_loss_04Buy@2,balance_04Buy@2,inventory_04Buy@2_input,inventory_04Buy@2_output,productivity_04Buy@2,assets_04Buy@2,bankrupt_04Buy@2,score_04Buy@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
104,16,0,0,0,10.0,20,10.0,27.816587233447564,32,28.5625,27.004943580584833,0,,18.146312905547827,0,,48.99999999999999,12,49.0,0,2.4860000000000007,64902,15,29,1.0,956.6810297699793,False,0.3810219364387857,5,2.9950000000000006,64294,6,10,1.0,338.16587233447564,False,0.3616468027579578,0,6.104000000000002,33633,575,375,1.0,26121.39150195166,False,-0.40110181680507107,0,2.1980000000000004,65147,64,386,1.0,12204.16980504639,False,-0.08615184949178871,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,12,9.041,61447,2940,0,0.0,53350.15994231061,False,-0.3352136818790762,0.5,422157,0.0,0.2,10,0,0,2,5,4.555555555555555,6,8,13,134.0,69.0,8,8,13,853,1.1888534622266889,383.25367200933397
105,13,0,0,0,10.0,20,10.0,27.91468974366729,23,29.0,27.004943580584833,0,,18.146312905547827,0,,48.99999999999999,9,49.0,0,2.4860000000000007,65120,18,27,1.0,933.6966230790168,False,0.38538397852941375,1,3.000000000000001,64520,3,10,1.0,309.1468974366729,False,0.36611409422327607,0,6.104000000000002,33314,576,385,1.0,26475.764570877516,False,-0.40292073101815207,0,2.1980000000000004,64799,66,396,1.0,12536.327180993634,False,-0.08848519110257275,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,9,9.119000000000002,61300,2940,0,0.0,53350.15994231061,False,-0.3363226387806355,0.5,421787,0.0,0.2,9,0,0,0,4,3.090909090909091,6,6,17,108.0,81.0,6,7,17,548,1.1780310841277242,384.4317030934617
106,17,0,0,0,10.0,20,10.0,27.623602829560824,46,26.043478260869566,27.004943580584833,0,,18.146312905547827,0,,48.999999999999986,10,49.0,0,2.4860000000000007,65658,18,11,1.0,483.8596311251691,False,0.3919971656364874,10,3.099000000000001,64750,3,10,1.0,306.2360282956082,False,0.37094161662261427,0,6.104000000000002,32586,592,395,1.0,27020.125589431016,False,-0.40876711906836943,0,2.1980000000000004,64329,76,406,1.0,13063.400908764064,False,-0.09113330869376347,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000004,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,10,9.21,61118,2940,0,0.0,53350.15994231061,False,-0.33769563303970895,0.5,421175,0.0,0.2,11,0,0,2,5,5.0,5,7,14,126.0,105.0,7,10,14,1118,1.2136553898453712,385.64535848330706
107,14,0,0,0,10.0,20,10.0,27.77544478222453,33,29.0,27.004943580584833,0,,18.146312905547827,0,,48.999999999999986,13,49.0,11,2.596000000000001,65923,20,10,1.0,477.7544478222453,False,0.3975302527124145,1,3.0990000000000006,64966,1,10,1.0,287.7544478222453,False,0.3753089692854362,0,6.104000000000001,32267,593,405,1.0,27407.840905996003,False,-0.4103722077187748,0,2.1980000000000004,63691,88,416,1.0,13678.295670359048,False,-0.09537301086140725,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,13,9.330000000000002,60846,2940,0,0.0,53350.15994231061,False,-0.33974758050381876,0.5,420427,0.0,0.2,8,0,0,2,7,6.090909090909091,7,9,13,147.0,45.0,9,5,13,519,1.182361226528883,386.82771970983595
108,13,0,0,0,10.0,20,10.0,27.72373216190125,22,27.09090909090909,27.004943580584833,0,,18.146312905547827,0,,48.99999999999999,11,49.0,3,2.615000000000001,66127,20,10,1.0,477.2373216190125,False,0.4018338612819378,0,3.0980000000000008,65087,1,11,1.0,314.96105378091374,False,0.37815218045056104,0,6.104000000000002,31747,601,415,1.0,27869.014615245353,False,-0.41408425072951444,0,2.1980000000000004,63615,82,426,1.0,13777.452002605041,False,-0.09571190004229378,0,13.187,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000004,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,11,9.427,60653,2940,0,0.0,53350.15994231061,False,-0.34120355793239665,0.5,419963,0.0,0.2,9,0,0,0,6,5.090909090909091,5,5,10,90.0,35.0,5,8,10,421,1.1104662409052253,387.9381859507412
109,10,0,0,0,10.0,20,10.0,27.73868718944676,15,28.0,27.004943580584833,0,,18.146312905547827,0,,48.999999999999986,6,49.0,0,2.612000000000001,66037,19,20,1.0,744.7737437889352,False,0.40275837252111174,4,3.138000000000001,65305,2,10,1.0,297.3868718944676,False,0.38257136234099187,0,6.104000000000002,31439,602,425,1.0,28175.790709795503,False,-0.4160673196662936,0,2.1980000000000004,63503,76,436,1.0,13882.295627532942,False,-0.09647605605306843,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,6,9.476,60579,2940,0,0.0,53350.15994231061,False,-0.3417618083454265,0.5,419597,0.0,0.2,7,0,0,1,3,3.0,2,3,10,54.0,36.0,3,7,10,508,0.970893969759345,388.9090799205005
110,10,0,0,0,10.0,20,10.0,27.8422826438227,37,28.54054054054054,27.004943580584833,0,,18.146312905547827,0,,48.99999999999999,12,49.0,0,2.612000000000001,66413,19,13,1.0,551.9496743696951,False,0.4086640791936305,10,3.2340000000000013,65523,2,10,1.0,298.422826438227,False,0.3871870941916083,0,6.104000000000002,31095,604,435,1.0,28563.88917442331,False,-0.4179906037604641,0,2.1980000000000004,62791,91,446,1.0,14577.8525575287,False,-0.10114759922576055,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000004,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,12,9.59,60337,2940,0,0.0,53350.15994231061,False,-0.3435874380745242,0.5,418893,0.0,0.2,11,0,0,2,7,6.5,2,4,20,47.0,34.0,4,6,20,908,1.0601519607007504,389.96923188120127
111,20,0,0,0,10.0,20,10.0,27.81763581870065,20,27.5,27.004943580584833,0,,18.146312905547827,0,,48.999999999999986,11,49.0,0,2.612000000000001,66505,23,15,1.0,647.2645372805098,False,0.4116140481737201,2,3.244000000000001,65734,0,8,0.8,222.5410865496052,False,0.39084260367696344,0,6.104000000000001,30777,606,445,1.0,28874.687199492844,False,-0.42007614088517525,0,2.1980000000000004,62559,89,456,1.0,14790.023860611043,False,-0.10276258971467658,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,11,9.688,60134,2940,0,0.0,53350.15994231061,False,-0.3451188547481061,0.475,418443,0.0,0.2,9,0,0,3,6,5.090909090909091,6,9,15,147.0,78.0,9,11,15,432,1.324791083112359,391.2940229643136
112,15,0,0,0,10.0,20,10.0,27.842247655669844,39,28.0,27.004943580584833,0,,18.146312905547827,0,,48.999999999999986,9,49.0,16,2.772000000000001,66849,23,10,1.0,508.4224765566984,False,0.41741395036708107,0,3.2420000000000013,65858,0,10,1.0,278.4224765566984,False,0.39405203071856604,0,6.104000000000002,30469,607,455,1.0,29187.493656157698,False,-0.4220205367970802,0,2.1980000000000004,61775,107,466,1.0,15563.424207709206,False,-0.10785839848325421,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,9,9.767000000000001,59984,2940,0,0.0,53350.15994231061,False,-0.34625044342316663,0.5,417669,0.0,0.2,11,0,0,3,5,4.9,3,6,14,93.0,57.0,6,9,14,816,1.208339024335146,392.5023619886488
113,14,0,0,0,10.0,20,10.0,27.942293715642972,35,28.685714285714287,27.004943580584833,0,,18.146312905547827,0,,48.999999999999986,8,49.0,1,2.766000000000001,67094,17,10,1.0,449.4229371564297,False,0.4219659386713323,14,3.3820000000000014,66024,6,10,1.0,339.4229371564297,False,0.3982026840559802,0,6.104000000000002,29773,621,465,1.0,29909.463162386233,False,-0.42631747709010187,0,2.1980000000000004,61467,108,476,1.0,15872.120865647821,False,-0.10982915074745513,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,8,9.838000000000001,59862,2940,0,0.0,53350.15994231061,False,-0.3471708022122159,0.5,416954,0.0,0.2,8,0,0,2,6,4.840909090909091,2,4,20,72.0,90.0,4,10,20,432,1.1585863893851638,393.66094837803394
114,20,0,0,0,10.0,20,10.0,28.033296528732816,25,29.0,27.004943580584833,0,,18.146312905547827,0,,48.999999999999986,10,49.0,1,2.775000000000001,67290,17,10,1.0,450.33296528732814,False,0.42611563691106547,4,3.408000000000001,66235,6,10,1.0,340.33296528732814,False,0.4026692256905847,0,6.104000000000002,29454,622,475,1.0,30264.058641649608,False,-0.4281349649741579,0,2.1980000000000004,61061,112,486,1.0,16264.131791382304,False,-0.11252256245426019,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000004,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,10,9.930000000000001,59678,2940,0,0.0,53350.15994231061,False,-0.34855888432029014,0.5,416452,0.0,0.2,8,0,0,5,7,5.181818181818182,6,11,16,158.0,42.0,11,9,16,200,1.3109541265293956,394.97190250456333
115,16,0,0,0,10.0,20,10.0,28.085935212972526,26,28.615384615384617,27.004943580584833,0,,18.146312905547827,0,,48.99999999999999,10,49.0,6,2.834000000000001,67486,20,10,1.0,480.85935212972527,False,0.4305781267387279,0,3.4040000000000012,66445,3,10,1.0,310.85935212972527,False,0.40679374923038436,0,6.104000000000001,28906,631,485,1.0,30819.622755969307,False,-0.43160080832690334,0,2.1980000000000004,60865,109,496,1.0,16455.818954184084,False,-0.11380717906405312,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,10,10.020000000000001,59499,2940,0,0.0,53350.15994231061,False,-0.3499092468058624,0.5,415935,0.0,0.2,11,0,0,2,5,4.857142857142858,5,7,6,111.0,40.0,7,9,6,741,1.7232129219919443,396.6951154265553
116,6,0,0,0,10.0,20,10.0,28.082737759645678,10,28.0,27.004943580584833,0,,18.146312905547827,0,,49.0,5,49.0,0,2.8280000000000007,67396,19,20,1.0,751.6547551929135,False,0.43153705753023663,0,3.4040000000000012,66615,4,10,1.0,320.82737759645676,False,0.4104899178065614,0,6.104000000000002,28626,631,495,1.0,31087.654598725916,False,-0.4334732152558428,0,2.1980000000000004,60865,99,506,1.0,16444.692489980847,False,-0.11387853365581897,0,13.187,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000004,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,5,10.06,59439,2940,0,0.0,53350.15994231061,False,-0.3503618822758866,0.5,415675,0.0,0.2,8,0,0,1,2,2.0,3,4,7,57.0,6.0,4,2,7,480,0.9830405348911881,397.67815596144646
117,7,0,0,0,10.0,20,10.0,27.367849066172624,46,23.608695652173914,27.004943580584833,0,,18.146312905547827,0,,49.0,12,49.0,2,2.8480000000000008,67710,18,10,1.0,453.67849066172624,False,0.4350225855547054,14,3.5440000000000014,66786,5,10,1.0,323.67849066172624,False,0.41413204438618695,0,6.104000000000002,28028,642,505,1.0,31207.655608678164,False,-0.44037365256215427,0,2.1980000000000004,60377,114,516,1.0,17054.485681125454,False,-0.1162270369063088,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,12,10.175,59201,2940,0,0.0,53350.15994231061,False,-0.3521573363069827,0.5,414836,0.0,0.2,11,0,0,1,7,5.672727272727273,1,2,7,36.0,15.0,2,5,7,575,0.8947387570515275,398.572894718498
118,7,0,0,0,10.0,20,10.0,27.5025758378403,36,28.47222222222222,27.004943580584833,0,,18.146312905547827,0,,49.0,14,49.0,2,2.8660000000000005,67912,16,10,1.0,435.025758378403,False,0.439092410104964,14,3.670000000000001,66986,7,10,1.0,345.025758378403,False,0.4185820810102912,0,6.104000000000002,27003,668,515,1.0,32279.26660367851,False,-0.44664811197394694,0,2.1980000000000004,60377,104,526,1.0,17064.868210523015,False,-0.11616045320701966,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000004,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,14,10.302999999999999,58888,2940,0,0.0,53350.15994231061,False,-0.354518584675609,0.5,413900,0.0,0.2,8,0,0,0,10,8.490909090909092,2,2,4,36.0,15.0,2,5,4,403,0.9001778829842806,399.4730726014823
119,4,0,0,0,10.0,20,10.0,27.47621703435876,21,27.142857142857142,27.004943580584833,0,,18.146312905547827,0,,49.00000000000001,7,49.0,11,2.9740000000000006,68110,17,10,1.0,444.7621703435876,False,0.44337757351129653,0,3.656000000000001,66896,6,20,1.0,609.5243406871753,False,0.4194745082663087,0,6.104000000000001,26713,669,525,1.0,32559.18457579305,False,-0.4485725535759623,0,2.1980000000000004,60097,104,536,1.0,17332.17633076678,False,-0.11803750140595397,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,7,10.359000000000002,58786,2940,0,0.0,53350.15994231061,False,-0.35528806497465015,0.5,413336,0.0,0.2,7,0,0,2,5,5.0,0,2,5,21.0,6.0,2,2,5,480,0.8807991603389382,400.3538717618212
120,5,0,0,0,10.0,20,10.0,27.53937869148991,18,28.444444444444443,27.004943580584833,0,,18.146312905547827,0,,49.0,12,49.0,8,3.043000000000001,68317,17,10,1.0,445.3937869148991,False,0.447756683145145,0,3.656000000000001,66796,6,30,1.0,886.1813607446974,False,0.42028411728216697,0,6.104000000000002,26288,674,535,1.0,33009.186053677084,False,-0.4511377648354598,0,2.1980000000000004,60010,97,546,1.0,17416.01892807384,False,-0.11861568550346406,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,12,10.472,58551,2940,0,0.0,53350.15994231061,False,-0.357060887232245,0.5,412696,0.0,0.2,9,0,0,1,7,6.3,2,3,7,54.0,21.0,3,2,7,287,0.933273677714169,401.2871454395354
121,7,0,0,0,10.0,20,10.0,27.44304053148877,54,27.0,27.004943580584833,0,,18.146312905547827,0,,49.0,7,49.0,44,3.475000000000001,68059,18,10,1.0,454.4304053148877,False,0.4424024165150912,0,3.656000000000001,66706,5,40,1.0,1147.7216212595508,False,0.421145300380841,0,6.104000000000002,25316,700,545,1.0,33927.822623460874,False,-0.4577134736714666,0,2.1980000000000004,59524,105,556,1.0,17896.267886611487,False,-0.12176931042626601,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,7,10.530000000000001,58451,2940,0,0.0,53350.15994231061,False,-0.3578152796822854,0.5,410790,0.0,0.2,5,0,0,3,6,5.444444444444445,1,4,10,72.0,39.0,4,3,10,200,0.9734687255695462,402.2606141651049
122,10,0,0,0,10.0,20,10.0,27.44304053148877,0,,27.004943580584833,0,,18.146312905547827,0,,48.99999999999999,13,49.0,0,3.431000000000001,67949,19,20,1.0,738.8608106297754,False,0.4430828947935212,0,3.656000000000001,66616,4,50,1.0,1412.1520265744384,False,0.42203700758918555,0,6.104000000000002,25316,690,555,1.0,33923.44165395183,False,-0.4577415690560512,0,2.1980000000000004,59524,95,566,1.0,17891.88691710245,False,-0.12179740581085062,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000004,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,13,10.653,58170,2940,0,0.0,53350.15994231061,False,-0.3599351224668988,0.5,410309,0.0,0.2,7,0,0,1,5,5.0,4,5,14,90.0,60.0,5,5,14,200,1.063973430544138,403.32458759564906
123,14,0,0,0,10.000000000000002,20,10.0,27.464681334148004,11,28.0,27.004943580584833,0,,18.146312905547827,0,,48.99999999999999,10,49.0,0,3.431000000000001,67819,22,30,1.0,1043.9404400244402,False,0.4435590008874198,0,3.656000000000001,66854,1,49,1.0,1355.7693853732521,False,0.4264687738728111,0,6.104000000000001,25008,691,565,1.0,34235.887924926705,False,-0.459688274857459,0,2.1980000000000004,59524,85,576,1.0,17889.345415819444,False,-0.12181370459033786,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,10,10.740000000000002,57998,2940,0,0.0,53350.15994231061,False,-0.3612326774809682,0.5,409937,0.0,0.2,9,0,0,5,4,4.0,3,8,18,129.0,63.0,8,6,18,508,1.203309397213161,404.5278969928622
124,18,0,0,0,10.000000000000002,20,10.0,27.020003598845793,65,25.276923076923076,27.004943580584833,0,,18.146312905547827,0,,49.0,10,49.0,0,3.431000000000001,67749,19,40,1.0,1270.8001439538318,False,0.44447636500310317,16,3.816000000000001,67999,4,10,1.0,310.20003598845796,False,0.4396117616069079,0,6.104000000000002,24549,698,575,1.0,34387.80507083064,False,-0.4646012039168956,0,2.1980000000000004,58340,123,586,1.0,19148.357380880745,False,-0.12892570235178963,0,13.187,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000004,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,10,10.830000000000002,57820,2940,0,0.0,53350.15994231061,False,-0.36257549604204004,0.5,409191,0.0,0.2,11,0,0,5,5,4.9411764705882355,3,8,22,144.0,75.0,8,10,22,1384,1.2182184709236026,405.7461154637858
125,22,0,0,0,10.000000000000002,20,10.0,27.122266018708313,21,28.523809523809526,27.004943580584833,0,,18.146312905547827,0,,49.0,9,49.0,0,3.431000000000001,67899,22,40,1.0,1304.8906407483325,False,0.4480048439097244,1,3.810000000000001,68225,1,10,1.0,281.22266018708314,False,0.44407949241885725,0,6.104000000000002,23950,709,585,1.0,35027.57860190632,False,-0.4681811392023041,0,2.1980000000000004,58340,113,596,1.0,19159.7624341426,False,-0.1288525611539478,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,9,10.910000000000002,57673,2940,0,0.0,53350.15994231061,False,-0.36368445294359936,0.5,408821,0.0,0.2,9,0,0,2,4,3.090909090909091,8,10,16,169.0,80.0,10,12,16,480,1.343238128349185,407.089353592135
126,16,0,0,0,10.0,20,10.0,27.30195548580953,30,28.966666666666665,27.004943580584833,0,,18.146312905547827,0,,49.0,11,49.0,0,3.431000000000001,68329,24,31,1.0,1086.3606200600952,False,0.45477969477483093,1,3.819000000000001,68441,0,9,0.9,245.71759937228575,False,0.44826705250488247,0,6.104000000000002,23091,728,595,1.0,35943.76502411731,False,-0.4733232112451754,0,2.1980000000000004,58330,104,606,1.0,19204.3991803586,False,-0.1286945644232191,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000004,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,11,11.011000000000003,57498,2940,0,0.0,53350.15994231061,False,-0.36500463973117003,0.4875,408423,0.0,0.2,8,0,0,5,4,3.090909090909091,5,10,9,165.0,17.0,10,6,9,750,1.134321205317974,408.223674797453
127,9,0,0,0,10.0,20,10.0,27.36678024325614,11,29.0,27.004943580584833,0,,18.146312905547827,0,,49.0,13,49.0,0,3.431000000000001,68209,26,41,1.0,1382.0379899735017,False,0.45536772833819333,2,3.8380000000000014,68634,0,8,0.8,218.93424194604913,False,0.4520608998557946,0,6.104000000000001,22772,729,605,1.0,36288.373663587554,False,-0.4752047452505736,0,2.1980000000000004,58330,94,616,1.0,19207.522588506334,False,-0.12867453384484043,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,13,11.13,57221,2940,0,0.0,53350.15994231061,False,-0.3670943068177818,0.475,407900,0.0,0.2,7,0,0,2,6,5.181818181818182,1,3,7,39.0,17.0,3,6,7,200,1.0067392075434327,409.2304140049964
128,7,0,0,0,10.0,20,10.0,27.43901347326978,12,29.0,27.004943580584833,0,,18.146312905547827,0,,49.0,10,49.0,0,3.431000000000001,68467,25,39,1.0,1320.1215254575216,False,0.4601635073027915,0,3.836000000000001,68524,1,18,1.0,503.90224251885604,False,0.4527470559177775,0,6.104000000000002,22424,731,615,1.0,36665.95915101988,False,-0.47724675402726907,0,2.1980000000000004,58330,84,626,1.0,19209.97181320077,False,-0.12865882683989965,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000004,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,10,11.216999999999999,57043,2940,0,0.0,53350.15994231061,False,-0.36843712537885365,0.5,407522,0.0,0.2,8,0,0,0,4,4.0,1,1,10,18.0,33.0,1,6,10,548,0.760892660357058,409.9913066653535
129,10,0,0,0,10.0,20,10.0,27.546178309417375,18,29.0,27.004943580584833,0,,18.146312905547827,0,,49.00000000000001,14,49.0,0,3.431000000000001,68560,26,42,1.0,1416.9394889955297,False,0.46315047409272453,0,3.836000000000001,68753,0,17,1.0,468.28503126009537,False,0.457208029141778,0,6.104000000000002,22308,725,625,1.0,36849.06901219312,False,-0.47756028902218195,0,2.1980000000000004,57924,88,636,1.0,19599.207808480685,False,-0.1313700343195708,0,13.187,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,14,11.347000000000001,56737,2940,0,0.0,53350.15994231061,False,-0.37074556627597716,0.5,407016,0.0,0.2,11,0,0,3,4,4.0,4,7,10,126.0,24.0,7,3,10,722,1.0330488439649343,411.0243555093184
130,10,0,0,0,10.0,20,10.0,27.448896487961807,40,26.875,27.004943580584833,0,,18.146312905547827,0,,49.0,12,49.0,0,3.431000000000001,69123,28,26,1.0,993.671308687007,False,0.4705723386072305,0,3.836000000000001,69065,0,11,0.8,301.9378613675799,False,0.4620415050205694,0,6.104000000000002,21608,740,635,1.0,37460.32257476311,False,-0.48261856081648985,0,2.1980000000000004,57549,93,646,1.0,19997.94092643825,False,-0.1336227270448769,0,13.187,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000004,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,12,11.453000000000001,56494,2940,0,0.0,53350.15994231061,False,-0.37257873992957524,0.475,406573,0.0,0.2,15,0,0,1,4,4.0,3,4,15,72.0,33.0,4,6,15,1275,0.9711833670735359,411.99553887639195
