index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Buy@2,spot_market_loss_04Buy@2,balance_04Buy@2,inventory_04Buy@2_input,inventory_04Buy@2_output,productivity_04Buy@2,assets_04Buy@2,bankrupt_04Buy@2,score_04Buy@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Ind@3,spot_market_loss_07Ind@3,balance_07Ind@3,inventory_07Ind@3_input,inventory_07Ind@3_output,productivity_07Ind@3,assets_07Ind@3,bankrupt_07Ind@3,score_07Ind@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
108,9,0,0,0,10.0,20,10.0,9.564832381583503,0,,17.16237407399474,0,,19.473114887605927,25,19.12,48.0,0,,0,2.297,21041,1102,0,0.0,11020.0,False,-0.2585797659936891,0,2.666000000000001,20768,1078,0,0.0,10780.0,False,-0.2695540476389936,0,0.2,59510,0,0,0.0,0.0,False,0.02462121212121212,0,5.3210000000000015,32846,469,0,0.0,4485.906386962663,False,-0.39585135686154727,9,7.193000000000001,48172,317,0,0.0,5440.472581456333,False,-0.37359546691207873,16,7.839000000000001,44638,290,0,0.0,4977.088481458475,False,-0.41994529828630395,0,0.5150000000000001,106833,4,193,1.0,9341.892459550423,False,0.17638810180698652,0,0.36200000000000004,106833,1,261,1.0,12547.473114887605,False,0.19329784836676478,0.25,440641,0.0,0.0,10,0,0,4,4,4.0,1,5,10,90.0,27.0,5,4,10,200,0.8950503969681449,121.30655815894715
109,10,0,0,0,10.0,20,10.0,9.564832381583503,0,,17.16237407399474,0,,19.499167547400738,4,20.0,48.00000000000001,6,48.0,0,2.2970000000000006,20941,1112,0,0.0,11120.0,False,-0.2599759850325319,0,2.666000000000001,20668,1088,0,0.0,10880.0,False,-0.2709502666778364,0,0.2,59510,0,0,0.0,0.0,False,0.02462121212121212,0,5.3210000000000015,32846,469,0,0.0,4485.906386962663,False,-0.39585135686154727,2,7.2040000000000015,48122,317,0,0.0,5440.472581456333,False,-0.37421088939961644,2,7.843000000000003,44588,290,0,0.0,4977.088481458475,False,-0.42056072077384166,0,0.5150000000000001,107041,0,195,0.8,9360.000000000002,False,0.17867806087461097,0,0.3620000000000001,106833,0,262,0.1,12576.000000000002,False,0.19344833043203039,0.1125,440549,0.0,0.0,13,0,0,6,2,2.0,2,8,8,144.0,6.0,8,2,8,488,0.8764589569764212,122.18301711592358
110,8,0,0,0,10.0,20,10.0,9.564832381583503,0,,17.16237407399474,0,,19.564904677462685,11,20.0,48.00000000000001,15,48.0,0,2.297,20871,1119,0,0.0,11190.0,False,-0.2609533383597219,0,2.6660000000000004,20538,1101,0,0.0,11010.0,False,-0.2727653514283321,0,0.2,59510,0,0,0.0,0.0,False,0.02462121212121212,0,5.3210000000000015,32846,469,0,0.0,4485.906386962663,False,-0.39585135686154727,8,7.282000000000002,47892,317,0,0.0,5440.472581456333,False,-0.3770418328422898,3,7.871000000000002,44513,290,0,0.0,4977.088481458475,False,-0.4214838545051482,0,0.5150000000000001,107209,0,195,0.6,9360.000000000002,False,0.18045049322150128,0,0.36200000000000004,107165,0,258,0.5,12384.000000000002,False,0.19593817587170967,0.1375,440544,0.0,0.0,20,0,0,4,3,3.0,0,4,9,72.0,12.0,4,4,9,920,0.7946228639921173,122.9776399799157
111,9,0,0,0,10.0,20,10.0,9.564832381583503,0,,17.16237407399474,0,,19.59195433994151,5,20.0,48.00000000000001,5,48.0,0,2.2970000000000006,20801,1126,0,0.0,11260.0,False,-0.26193069168691185,0,2.666000000000001,20408,1114,0,0.0,11140.0,False,-0.2745804361788277,0,0.2,59510,0,0,0.0,0.0,False,0.02462121212121212,0,5.3210000000000015,32846,469,0,0.0,4485.906386962663,False,-0.39585135686154727,0,7.274000000000003,47892,317,0,0.0,5440.472581456333,False,-0.3770418328422898,5,7.918000000000001,44388,290,0,0.0,4977.088481458475,False,-0.42302241072399244,0,0.5150000000000001,107109,0,200,0.5,9600.000000000002,False,0.18066149707232157,0,0.36200000000000004,107405,0,253,0.0,12144.000000000002,False,0.19720419897663133,0.0625,440359,0.0,0.0,13,0,0,2,1,1.0,4,6,8,108.0,9.0,6,3,8,440,0.8627182530472055,123.8403582329629
112,8,0,0,0,10.0,20,10.0,9.564832381583503,0,,17.16237407399474,0,,19.817050632383918,18,20.72222222222222,48.000000000000014,14,48.0,0,2.2970000000000006,20721,1134,0,0.0,11340.0,False,-0.2630476669179861,0,2.666000000000001,20288,1126,0,0.0,11260.0,False,-0.2762558990254391,0,0.2,59510,0,0,0.0,0.0,False,0.02462121212121212,0,5.3210000000000015,32846,469,0,0.0,4485.906386962663,False,-0.39585135686154727,5,7.324000000000002,47767,317,0,0.0,5440.472581456333,False,-0.37858038906113406,13,8.043000000000001,44076,290,0,0.0,4977.088481458475,False,-0.4268626470462276,0,0.5150000000000001,107201,0,201,0.5,9648.000000000004,False,0.18188531940707917,0,0.3620000000000001,107612,3,253,1.0,12203.451151897156,False,0.19970169938227114,0.1875,440021,0.0,0.0,18,0,0,1,2,2.0,3,4,9,72.0,12.0,4,4,9,872,0.7602749869693071,124.6006332199322
113,9,0,0,0,10.0,20,10.0,9.564832381583503,0,,17.16237407399474,0,,19.821440830246665,2,20.0,48.00000000000001,20,48.0,0,2.2970000000000006,20621,1144,0,0.0,11440.0,False,-0.2644438859568289,0,2.666000000000001,20188,1136,0,0.0,11360.0,False,-0.2776521180642819,0,0.2,59510,0,0,0.0,0.0,False,0.02462121212121212,0,5.3210000000000015,32846,469,0,0.0,4485.906386962663,False,-0.39585135686154727,0,7.319000000000002,47767,317,0,0.0,5440.472581456333,False,-0.37858038906113406,2,8.05,44026,290,0,0.0,4977.088481458475,False,-0.4274780695337653,0,0.5150000000000001,107737,0,191,0.2,9168.000000000002,False,0.1850081763992193,0,0.3620000000000001,107996,0,248,0.3,11904.000000000002,False,0.20217333966344886,0.0625,440691,0.0,0.0,23,0,0,3,1,1.0,2,5,9,90.0,27.0,5,4,9,1160,0.8764064650167711,125.47703968494898
114,9,0,0,0,10.0,20,10.0,9.564832381583503,0,,17.16237407399474,0,,19.57185396696335,17,18.470588235294116,48.000000000000014,20,48.0,0,2.2970000000000006,20541,1152,0,0.0,11520.0,False,-0.2655608611879032,0,2.6660000000000004,20068,1148,0,0.0,11480.0,False,-0.2793275809108933,0,0.2,59510,0,0,0.0,0.0,False,0.02462121212121212,0,5.3210000000000015,32846,469,0,0.0,4485.906386962663,False,-0.39585135686154727,17,7.489000000000002,47216,317,0,0.0,5440.472581456333,False,-0.38536234487379945,0,8.048000000000002,44026,290,0,0.0,4977.088481458475,False,-0.4274780695337653,0,0.5150000000000001,108041,0,187,0.4,8976.000000000002,False,0.18720261644775016,0,0.36200000000000004,108338,3,246,1.0,11866.715561900894,False,0.2055848265121111,0.175,440586,0.0,0.0,21,0,0,1,2,2.0,4,5,9,90.0,27.0,5,4,9,1160,0.8773035889607854,126.35434327390976
115,9,0,0,0,10.0,20,10.0,9.564832381583503,0,,17.16237407399474,0,,19.591582147759464,4,20.0,48.00000000000001,7,48.0,0,2.2970000000000006,20431,1163,0,0.0,11630.0,False,-0.26709670213063025,0,2.666000000000001,19978,1157,0,0.0,11570.0,False,-0.28058417804585184,0,0.2,59510,0,0,0.0,0.0,False,0.02462121212121212,0,5.3210000000000015,32846,469,0,0.0,4485.906386962663,False,-0.39585135686154727,0,7.472000000000001,47216,317,0,0.0,5440.472581456333,False,-0.38536234487379945,4,8.088000000000003,43926,290,0,0.0,4977.088481458475,False,-0.42870891450884074,0,0.5150000000000001,107961,0,191,0.4,9168.000000000002,False,0.18737141952840639,0,0.36200000000000004,108674,0,242,0.3,11616.000000000002,False,0.20780714248035026,0.0875,440542,0.0,0.0,17,0,0,2,1,1.0,2,4,10,72.0,45.0,4,5,10,536,0.8966513859922998,127.25099465990206
116,10,0,0,0,10.0,20,10.0,9.564832381583503,0,,17.16237407399474,0,,19.64984552413734,13,20.0,48.0,20,48.0,0,2.297,20371,1169,0,0.0,11690.0,False,-0.2679344335539359,0,2.666000000000001,19838,1171,0,0.0,11710.0,False,-0.28253888470023175,0,0.2,59510,0,0,0.0,0.0,False,0.02462121212121212,0,5.3210000000000015,32846,469,0,0.0,4485.906386962663,False,-0.39585135686154727,8,7.5520000000000005,46986,317,0,0.0,5440.472581456333,False,-0.3881932883164728,5,8.134,43801,290,0,0.0,4977.088481458475,False,-0.43024747072768493,0,0.5150000000000001,108193,0,192,1.0,9216.0,False,0.19007226881890593,0,0.36200000000000004,109142,0,234,0.3,11232.0,False,0.2107189956216701,0.1625,440687,0.0,0.0,22,0,0,3,3,3.0,2,5,11,90.0,60.0,5,5,11,1160,0.9615106130368076,128.21250527293887
117,11,0,0,0,10.0,20,10.0,9.564832381583503,0,,17.16237407399474,0,,19.22278638759728,45,18.444444444444443,48.0,18,48.0,0,2.2970000000000006,20291,1177,0,0.0,11770.0,False,-0.2690514087850102,0,2.666000000000001,19718,1183,0,0.0,11830.0,False,-0.28421434754684316,0,0.2,59510,0,0,0.0,0.0,False,0.02462121212121212,0,5.3210000000000015,32846,469,0,0.0,4485.906386962663,False,-0.39585135686154727,29,7.834000000000001,45705,317,0,0.0,5440.472581456333,False,-0.40396041244718855,16,8.289000000000001,43274,290,0,0.0,4977.088481458475,False,-0.43673402374633224,0,0.5150000000000001,107999,13,197,1.0,9705.896223038764,False,0.19060978120503644,0,0.3620000000000001,109370,12,231,1.0,11318.673436651168,False,0.2135816502434519,0.25,438713,0.0,0.0,18,0,0,4,5,5.0,4,8,8,144.0,39.0,8,3,8,1064,0.9708677520393394,129.1833730249782
118,8,0,0,0,10.0,20,10.0,9.564832381583503,0,,17.16237407399474,0,,19.030744186096406,31,18.322580645161292,48.00000000000001,12,48.0,0,2.297,20201,1186,0,0.0,11860.0,False,-0.27030800591996873,0,2.6660000000000004,19608,1194,0,0.0,11940.0,False,-0.28575018848957023,0,0.2,59510,0,0,0.0,0.0,False,0.02462121212121212,0,5.3210000000000015,32846,469,0,0.0,4485.906386962663,False,-0.39585135686154727,17,7.975000000000001,45150,317,0,0.0,5440.472581456333,False,-0.410791602058857,14,8.413000000000002,42873,290,0,0.0,4977.088481458475,False,-0.44166971209638456,0,0.5150000000000001,107991,30,197,1.0,10026.922325582895,False,0.19221882326097423,0,0.36200000000000004,109386,6,239,1.0,11586.184465116581,False,0.21516159975268548,0.25,437565,0.0,0.0,17,0,0,3,4,4.0,2,5,10,90.0,24.0,5,3,10,776,0.8432257780223154,130.02659880300052
119,10,0,0,0,10.0,20,10.0,9.564832381583503,0,,17.16237407399474,0,,18.870920715859885,24,18.0,48.00000000000001,20,48.0,0,2.2970000000000006,20091,1197,0,0.0,11970.0,False,-0.2718438468626958,0,2.666000000000001,19518,1203,0,0.0,12030.0,False,-0.28700678562452875,0,0.2,59510,0,0,0.0,0.0,False,0.02462121212121212,0,5.3210000000000015,32846,469,0,0.0,4485.906386962663,False,-0.39585135686154727,12,8.078000000000001,44826,317,0,0.0,5440.472581456333,False,-0.4147795397781012,12,8.519,42549,290,0,0.0,4977.088481458475,False,-0.44565764981562883,0,0.5150000000000001,107943,44,199,1.0,10382.320511497837,False,0.19358717366407052,0,0.36200000000000004,109962,0,233,0.6,11184.000000000002,False,0.21911694888431713,0.2,437245,0.0,0.0,19,0,0,5,2,2.0,1,6,10,108.0,42.0,6,4,10,1160,0.9036329319933429,130.93023173499387
120,10,0,0,0,10.0,20,10.0,9.564832381583503,0,,17.16237407399474,0,,18.8707286291962,23,18.869565217391305,48.00000000000001,20,48.0,0,2.2970000000000006,19971,1209,0,0.0,12090.0,False,-0.2735193097093072,0,2.666000000000001,19438,1211,0,0.0,12110.0,False,-0.28812376085560304,0,0.2,59510,0,0,0.0,0.0,False,0.02462121212121212,0,5.3210000000000015,32846,469,0,0.0,4485.906386962663,False,-0.39585135686154727,5,8.116000000000001,44701,317,0,0.0,5440.472581456333,False,-0.41631809599694547,18,8.687000000000001,41943,290,0,0.0,4977.088481458475,False,-0.4531165703645857,0,0.5150000000000001,108181,57,195,1.0,10435.631531864185,False,0.19637934025354314,0,0.3620000000000001,110250,0,227,0.0,10896.000000000002,False,0.22063617661022314,0.125,436840,0.0,0.0,21,0,0,4,3,3.0,2,6,10,108.0,42.0,6,4,10,1160,0.9243724750122055,131.85460421000607
121,10,0,0,0,10.0,20,10.0,9.564832381583503,0,,17.16237407399474,0,,18.88598145301023,2,20.0,48.00000000000001,20,48.0,0,2.2970000000000006,19861,1220,0,0.0,12200.0,False,-0.2750551506520343,0,2.666000000000001,19348,1220,0,0.0,12200.0,False,-0.28938035799056155,0,0.2,59510,0,0,0.0,0.0,False,0.02462121212121212,0,5.3210000000000015,32846,469,0,0.0,4485.906386962663,False,-0.39585135686154727,0,8.111,44701,317,0,0.0,5440.472581456333,False,-0.41631809599694547,2,8.689,41893,290,0,0.0,4977.088481458475,False,-0.4537319928521234,0,0.5150000000000001,108621,49,195,1.0,10285.413091197503,False,0.20022900823546708,0,0.3620000000000001,110730,0,217,0.0,10416.000000000002,False,0.22316822282006646,0.125,437510,0.0,0.0,20,0,0,3,1,1.0,3,6,10,108.0,42.0,6,4,10,1160,0.9335780189721845,132.78818222897826
122,10,0,0,0,10.0,20,10.0,9.564832381583503,0,,17.16237407399474,0,,18.984994240947415,13,20.0,48.0,20,48.0,0,2.2970000000000006,19761,1230,0,0.0,12300.0,False,-0.2764513696908771,0,2.6660000000000004,19248,1230,0,0.0,12300.0,False,-0.29077657702940435,0,0.2,59510,0,0,0.0,0.0,False,0.02462121212121212,0,5.3210000000000015,32846,469,0,0.0,4485.906386962663,False,-0.39585135686154727,9,8.201,44436,317,0,0.0,5440.472581456333,False,-0.41957983518089526,4,8.727,41793,290,0,0.0,4977.088481458475,False,-0.45496283782719876,0,0.5150000000000001,108873,48,196,1.0,10319.279723565476,False,0.20306630650190152,0,0.36200000000000004,111178,0,210,0.4,10080.0,False,0.22612227673155036,0.175,437645,0.0,0.0,23,0,0,6,3,3.0,2,8,9,144.0,6.0,8,2,9,1160,0.8964639269979671,133.68464615597622
123,9,0,0,0,10.000000000000002,20,10.0,9.564832381583503,0,,17.16237407399474,0,,19.056655330334397,10,20.0,48.0,20,48.0,0,2.2970000000000006,19651,1241,0,0.0,12410.000000000002,False,-0.2779872106336042,0,2.666000000000001,19158,1239,0,0.0,12390.000000000002,False,-0.2920331741643629,0,0.2,59510,0,0,0.0,0.0,False,0.02462121212121212,0,5.3210000000000015,32846,469,0,0.0,4485.906386962663,False,-0.39585135686154727,5,8.242,44311,317,0,0.0,5440.472581456333,False,-0.4211183913997395,5,8.773,41668,290,0,0.0,4977.088481458475,False,-0.456501394046043,0,0.5150000000000001,109249,48,194,1.0,10226.719455856051,False,0.2065449145743316,0,0.36200000000000004,111562,0,202,0.0,9696.0,False,0.22814791369942503,0.125,437955,0.0,0.0,20,0,0,3,2,2.0,2,5,5,90.0,27.0,5,4,5,1160,0.7848907639854588,134.46953691996168
124,5,0,0,0,10.000000000000002,20,10.0,9.564832381583503,0,,17.16237407399474,0,,18.889237600069603,24,18.0,48.0,14,48.0,0,2.297,19541,1252,0,0.0,12520.000000000002,False,-0.2795230515763313,0,2.666000000000001,19068,1248,0,0.0,12480.000000000002,False,-0.29328977129932143,0,0.2,59510,0,0,0.0,0.0,False,0.02462121212121212,0,5.3210000000000015,32846,469,0,0.0,4485.906386962663,False,-0.39585135686154727,0,8.237000000000002,44311,317,0,0.0,5440.472581456333,False,-0.4211183913997395,24,9.008000000000001,40744,290,0,0.0,4977.088481458475,False,-0.4678744016157396,0,0.5150000000000001,109249,62,195,1.0,10531.132731204316,False,0.20815072390781414,0,0.36200000000000004,111802,0,197,0.0,9456.0,False,0.22941393680434669,0.125,437071,0.0,0.0,19,0,0,1,2,2.0,0,1,4,18.0,27.0,1,4,4,872,0.3572976230061613,134.82683454296784
125,4,0,0,0,10.000000000000002,20,10.0,9.564832381583503,0,,17.16237407399474,0,,18.889237600069603,0,,47.99999999999999,20,48.0,0,2.2970000000000006,19431,1263,0,0.0,12630.000000000002,False,-0.2810588925190584,0,2.666000000000001,18978,1257,0,0.0,12570.000000000002,False,-0.29454636843427995,0,0.2,59510,0,0,0.0,0.0,False,0.02462121212121212,0,5.3210000000000015,32846,469,0,0.0,4485.906386962663,False,-0.39585135686154727,0,8.237,44311,317,0,0.0,5440.472581456333,False,-0.4211183913997395,0,8.984,40744,290,0,0.0,4977.088481458475,False,-0.4678744016157396,0,0.5150000000000001,109873,52,192,1.0,10198.240355203618,False,0.2129780047222853,0,0.3620000000000001,112138,0,190,0.0,9119.999999999998,False,0.231186369151237,0.125,437831,0.0,0.0,19,0,0,1,0,0.0,0,1,3,18.0,24.0,1,3,3,1160,0.3321036400157027,135.15893818298355
126,3,0,0,0,10.000000000000002,0,,9.564832381583503,0,,17.16237407399474,0,,18.822238471308093,33,18.545454545454547,47.99999999999999,20,48.0,0,2.297,19431,1263,0,0.0,12630.000000000002,False,-0.2810588925190584,0,2.6660000000000004,18978,1257,0,0.0,12570.000000000002,False,-0.29454636843427995,0,0.2,59510,0,0,0.0,0.0,False,0.02462121212121212,0,5.3210000000000015,32846,469,0,0.0,4485.906386962663,False,-0.39585135686154727,17,8.407,43760,317,0,0.0,5440.472581456333,False,-0.4279003472124049,16,9.144000000000002,40212,290,0,0.0,4977.088481458475,False,-0.4744224968831407,0,0.5150000000000001,110083,64,189,1.0,10276.623262163715,False,0.2156070225360749,0,0.36200000000000004,112276,1,193,1.0,9282.822238471306,False,0.23350119870481248,0.25,437096,0.0,0.0,11,0,0,1,4,4.0,1,2,1,36.0,3.0,2,1,1,960,0.29637184797320515,135.45531003095675
127,1,0,0,0,10.000000000000002,0,,9.564832381583503,0,,17.16237407399474,0,,18.859652582080972,5,20.0,47.999999999999986,20,48.0,0,2.2970000000000006,19431,1263,0,0.0,12630.000000000002,False,-0.2810588925190584,0,2.666000000000001,18978,1257,0,0.0,12570.000000000002,False,-0.29454636843427995,0,0.2,59510,0,0,0.0,0.0,False,0.02462121212121212,0,5.3210000000000015,32846,469,0,0.0,4485.906386962663,False,-0.39585135686154727,0,8.39,43760,317,0,0.0,5440.472581456333,False,-0.4279003472124049,5,9.178,40087,290,0,0.0,4977.088481458475,False,-0.4759610531019849,0,0.5150000000000001,110511,59,188,1.0,10136.719502342776,False,0.2193844991419675,0,0.36200000000000004,112708,0,185,0.1,8879.999999999998,False,0.23593395579469326,0.1375,437831,0.0,0.0,11,0,0,0,1,1.0,0,0,0,0.0,3.0,0,1,0,960,0.18082908197538927,135.63613911293214
128,0,0,0,0,10.000000000000002,0,,9.564832381583503,0,,17.16237407399474,0,,18.859652582080972,0,,47.999999999999986,20,48.0,0,2.2970000000000006,19431,1263,0,0.0,12630.000000000002,False,-0.2810588925190584,0,2.666000000000001,18978,1257,0,0.0,12570.000000000002,False,-0.29454636843427995,0,0.2,59510,0,0,0.0,0.0,False,0.02462121212121212,0,5.3210000000000015,32846,469,0,0.0,4485.906386962663,False,-0.39585135686154727,0,8.39,43760,317,0,0.0,5440.472581456333,False,-0.4279003472124049,0,9.173000000000002,40087,290,0,0.0,4977.088481458475,False,-0.4759610531019849,0,0.5150000000000001,110943,49,189,1.0,9996.122976521965,False,0.22320052211068186,0,0.3620000000000001,113236,0,174,0.0,8351.999999999998,False,0.2387192066255209,0.125,438791,0.0,0.0,10,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,960,0.17471091699553654,135.81085002992768
129,0,0,0,0,10.000000000000002,0,,9.564832381583503,0,,17.16237407399474,0,,18.859652582080972,0,,47.999999999999986,20,48.0,0,2.2970000000000006,19431,1263,0,0.0,12630.000000000002,False,-0.2810588925190584,0,2.666000000000001,18978,1257,0,0.0,12570.000000000002,False,-0.29454636843427995,0,0.2,59510,0,0,0.0,0.0,False,0.02462121212121212,0,5.3210000000000015,32846,469,0,0.0,4485.906386962663,False,-0.39585135686154727,0,8.39,43760,317,0,0.0,5440.472581456333,False,-0.4279003472124049,0,9.173000000000002,40087,290,0,0.0,4977.088481458475,False,-0.4759610531019849,0,0.5150000000000001,111471,39,188,1.0,9759.526450701156,False,0.2275229543213649,0,0.3620000000000001,113668,0,165,0.0,7919.999999999997,False,0.24099804821437992,0.125,439751,0.0,0.0,12,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,960,0.1752282670349814,135.98607829696266
