index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
106,26,0,0,0,10.0,20,10.0,25.748443885834508,24,26.916666666666668,40.018506588827464,0,,53.31592800095492,38,61.473684210526315,49.00000000000001,20,49.0,0,0.3440000000000001,45952,14,320,1.0,8379.502043467042,False,0.34996502764271925,0,0.2,46427,11,284,1.0,7422.558063577,False,0.3498715513498775,0,4.493000000000001,52263,486,96,1.0,16355.520361043007,False,0.05211342943097989,0,0.2,57575,0,1,0.0,40.018506588827464,False,0.002576448783999354,0,3.395000000000001,90239,0,15,0.8,799.7389200143238,False,0.039901670013046675,0,12.089000000000002,-74616,654,0,0.0,26172.10330909316,True,-1.7059344012282263,0,0.6590000000000001,109317,0,130,0.0,6370.000000000001,False,0.025598483052856127,8,9.451000000000002,38535,1724,0,0.0,91916.65987364628,False,-0.22973608459147138,0.475,440308,0.0,0.1,16,0,0,6,3,3.0,2,8,33,114.0,114.0,8,18,33,3770,6.003046773024835,369.169504316058
107,33,0,0,0,10.0,20,10.0,25.748443885834508,0,,40.04553681649279,5,41.0,53.721294323974085,18,58.0,49.00000000000001,10,49.0,0,0.3440000000000001,45862,13,330,1.0,8626.986482325388,False,0.35087346851796286,0,0.2,46317,12,294,1.0,7690.042502435345,False,0.3505107624913893,0,4.493000000000001,52468,476,101,1.0,16300.858508122998,False,0.05520617706862845,0,0.2,57575,0,1,0.0,40.04553681649279,False,0.002576684046307888,3,3.4250000000000007,90934,0,5,0.5,268.60647161987043,False,0.04482857282282133,0,12.089000000000002,-74616,654,0,0.0,26189.781077986285,True,-1.705832992519669,0,0.6590000000000001,109317,0,130,0.0,6370.000000000001,False,0.025598483052856127,10,9.543000000000001,37321,1742,0,0.0,93582.49471236285,False,-0.23321013586721767,0.4375,439794,0.0,0.1,8,0,0,5,4,3.166666666666667,3,8,34,144.0,165.0,8,25,34,405,6.110316693026107,375.2798210090841
108,34,0,0,0,10.0,20,10.0,25.748443885834508,0,,40.04553681649279,0,,53.721294323974085,0,,49.0,20,49.0,0,0.3440000000000001,45772,12,340,1.0,8874.470921183733,False,0.3517819093932064,0,0.2,46207,13,304,1.0,7957.5269412936905,False,0.35114997363290107,0,4.493,52468,466,111,1.0,16443.82943742958,False,0.05645054952764792,0,0.2,57575,0,1,0.0,40.04553681649279,False,0.002576684046307888,0,3.4220000000000006,90934,0,5,0.0,268.60647161987043,False,0.04482857282282133,0,12.089000000000002,-74616,654,0,0.0,26189.781077986285,True,-1.705832992519669,0,0.6590000000000001,109807,0,120,0.0,5880.0,False,0.027831968931755612,10,9.633000000000003,37142,1742,0,0.0,93582.49471236285,False,-0.23484194799914831,0.375,439905,0.0,0.1,10,0,0,6,4,4.0,3,9,30,147.0,150.0,9,25,30,690,5.215521831996739,380.49534284108086
109,30,0,0,0,10.0,20,10.0,25.748443885834508,0,,40.04553681649279,0,,53.721294323974085,0,,49.0,20,49.0,0,0.3440000000000001,45662,13,350,1.0,9141.955360042079,False,0.3524211205347182,0,0.2,46117,12,314,1.0,8205.011380152035,False,0.3520584145081447,0,4.493000000000002,52468,456,121,1.0,16586.800366736163,False,0.05769492198666738,0,0.2,57575,0,1,0.0,40.04553681649279,False,0.002576684046307888,0,3.4220000000000006,90934,0,5,0.0,268.60647161987043,False,0.04482857282282133,0,12.089000000000004,-74616,654,0,0.0,26189.781077986285,True,-1.705832992519669,0,0.659,110248,0,111,0.0,5439.0,False,0.029842106222765147,11,9.733000000000002,36947,1742,0,0.0,93582.49471236285,False,-0.23661962043337442,0.375,439951,0.0,0.1,10,0,0,8,4,4.0,0,8,24,129.0,125.0,8,22,24,641,4.541847685992252,385.0371905270731
110,24,0,0,0,10.0,20,10.0,25.920654100362988,17,28.0,39.85677324060029,36,39.0,53.721294323974085,0,,48.99999999999999,12,49.0,0,0.3440000000000001,45522,17,360,1.0,9501.435476130675,False,0.35349104105929346,0,0.2,46533,8,307,1.0,8037.640808811438,False,0.36100531471355896,0,4.493000000000001,53396,463,95,1.0,15787.65630632509,False,0.06689345228058118,0,0.2,57575,0,1,0.0,39.85677324060029,False,0.0025750411095496165,0,3.422000000000001,89530,26,15,1.0,1842.0955191152188,False,0.037746787663721255,0,12.089000000000004,-74616,654,0,0.0,26066.32969935259,True,-1.7065411726612096,0,0.6590000000000001,110248,0,111,0.0,5438.999999999999,False,0.029842106222765147,12,9.842000000000002,36712,1742,0,0.0,93582.49471236285,False,-0.23876194362333925,0.5,439516,0.0,0.1,9,0,0,6,4,4.0,1,7,24,126.0,126.0,7,17,24,2080,4.182523759023752,389.21971428609686
111,24,0,0,0,10.0,20,10.0,25.266772977843512,18,18.0,39.85677324060029,0,,53.243798634756075,59,51.728813559322035,48.99999999999999,20,49.0,0,0.3440000000000001,45746,17,352,1.0,9063.904088200916,False,0.35363196414130404,0,0.2,46433,8,317,1.0,8089.567033976394,False,0.35901202156498385,0,4.493000000000001,53072,471,105,1.0,16085.611262827326,False,0.06384677409462049,0,0.2,57575,0,1,0.0,39.85677324060029,False,0.0025750411095496165,44,3.862,89450,16,10,1.0,1170.1463581971655,False,0.032974302487334795,0,12.089000000000002,-74616,654,0,0.0,26066.32969935259,True,-1.7065411726612096,0,0.6590000000000001,109902,5,110,1.0,5656.218993173779,False,0.027677990560895614,9,9.920000000000002,34423,1786,0,0.0,95093.42436167435,False,-0.25274206263936794,0.625,436601,0.0,0.1,13,0,0,5,7,6.5,0,5,25,90.0,99.0,5,19,25,1653,3.965866676007863,393.1855809621047
112,25,0,0,0,10.0,20,10.0,25.266772977843512,0,,39.85677324060029,0,,53.5355496660018,10,60.0,48.999999999999986,20,49.0,0,0.3440000000000001,45666,15,362,1.0,9296.571817979351,False,0.35461017981826115,0,0.2,46313,10,327,1.0,8362.234763754828,False,0.35945177777447734,0,4.493,53072,461,115,1.0,16231.511265454894,False,0.0651166402549733,0,0.2,57575,0,1,0.0,39.85677324060029,False,0.0025750411095496165,0,3.8180000000000005,90050,6,10,1.0,774.4961361036196,False,0.03758846351065047,0,12.089000000000002,-74616,654,0,0.0,26066.32969935259,True,-1.7065411726612096,0,0.6590000000000001,109999,0,112,1.0,5487.999999999998,False,0.027795503856181743,12,10.031000000000002,33883,1791,0,0.0,95882.16945180923,False,-0.25406964167680446,0.625,436558,0.0,0.1,13,0,0,4,4,4.0,0,4,30,72.0,123.0,4,21,30,1192,3.0801307400106452,396.26571170211537
113,30,0,0,0,10.0,20,10.0,25.266772977843512,0,,39.85677324060029,0,,54.27742479330214,23,61.0,48.999999999999986,20,49.0,0,0.3440000000000001,45556,16,372,1.0,9559.239547757787,False,0.35518455089462053,0,0.2,46223,9,337,1.0,8604.902493533264,False,0.3602953785845687,0,4.493000000000002,53072,451,125,1.0,16377.41126808246,False,0.06638650641532597,0,0.2,57575,0,1,0.0,39.85677324060029,False,0.0025750411095496165,13,3.948000000000001,90749,0,6,0.6,325.6645487598128,False,0.043033378166610146,0,12.089,-74616,654,0,0.0,26066.32969935259,True,-1.7065411726612096,0,0.659,109586,4,113,1.0,5754.1096991732065,False,0.02524344858959113,11,10.129000000000001,33127,1800,0,0.0,97699.36462794385,False,-0.2526785210314883,0.575,435888,0.0,0.1,11,0,0,8,6,5.888888888888889,2,10,24,180.0,150.0,10,20,24,1190,4.148225101002026,400.4139368031174
114,24,0,0,0,10.0,16,10.0,25.266772977843512,0,,39.71349016861434,1,14.0,54.27742479330214,0,,48.99999999999999,20,49.0,0,0.3440000000000001,45486,13,382,1.0,9781.907277536222,False,0.3562973814384437,0,0.2,46133,8,347,1.0,8847.570223311699,False,0.3611389793946599,0,4.493000000000001,53086,441,134,1.0,16464.25456582331,False,0.06738606511935623,0,0.2,57575,0,1,0.0,39.71349016861434,False,0.0025737940203022585,0,3.935000000000001,90735,0,7,0.1,379.94197355311496,False,0.04318411889235511,0,12.089000000000002,-74616,654,0,0.0,25972.62257027378,True,-1.7070787246000285,0,0.6590000000000001,110223,0,104,0.4,5095.999999999999,False,0.028050759385198826,7,10.188000000000002,33022,1800,0,0.0,97699.36462794385,False,-0.25363572926530237,0.4375,436260,0.0,0.1,13,0,0,4,3,3.0,3,7,20,126.0,126.0,7,17,20,811,2.6793083720258437,403.09324517514324
115,20,0,0,0,10.0,20,10.0,25.48754748884045,26,27.153846153846153,39.71349016861434,0,,54.27742479330214,0,,49.0,20,49.0,0,0.3440000000000001,45386,13,392,1.0,10121.118615625455,False,0.35817137301275415,0,0.2,46739,8,331,1.0,8516.378218806189,False,0.3729959644994506,0,4.493000000000001,52380,457,144,1.0,17366.55178668055,False,0.06294977794036717,0,0.2,57575,0,1,0.0,39.71349016861434,False,0.0025737940203022585,0,3.935000000000001,90735,0,7,0.0,379.94197355311496,False,0.04318411889235511,0,12.089000000000002,-74616,654,0,0.0,25972.62257027378,True,-1.7070787246000285,0,0.6590000000000001,110909,0,90,0.0,4410.0,False,0.031177639615658104,6,10.241000000000003,32948,1800,0,0.0,97699.36462794385,False,-0.25431033316341894,0.375,436672,0.0,0.1,15,0,0,3,2,2.0,0,3,11,54.0,89.0,3,17,11,1592,1.5959227639832534,404.6891679391265
116,11,0,0,0,10.0,0,,25.48754748884045,0,,39.71349016861434,0,,54.27742479330214,0,,49.0,20,49.0,0,0.3440000000000001,45386,3,402,1.0,10275.994090513861,False,0.3602562271560437,0,0.2,46739,0,339,0.8,8640.278598716912,False,0.3746638478140823,0,4.493,52380,447,154,1.0,17508.81121347829,False,0.06418795771300752,0,0.2,57575,0,1,0.0,39.71349016861434,False,0.0025737940203022585,0,3.935000000000001,90735,0,7,0.0,379.94197355311496,False,0.04318411889235511,0,12.089000000000002,-74616,654,0,0.0,25972.62257027378,True,-1.7070787246000285,0,0.6590000000000001,111448,0,79,0.0,3871.0,False,0.03363447408244753,9,10.325000000000003,32802,1800,0,0.0,97699.36462794385,False,-0.25564130842186517,0.35,437065,0.0,0.1,3,0,0,1,3,3.0,0,1,8,18.0,45.0,1,10,8,539,1.1302082620095462,405.81937620113604
117,8,0,0,0,10.0,0,,25.48754748884045,0,,39.71349016861434,0,,54.53959739151561,10,60.0,49.0,20,49.0,0,0.3440000000000001,45386,0,405,0.3,10322.456732980381,False,0.36088168339903054,0,0.2,46739,0,339,0.0,8640.278598716912,False,0.3746638478140823,0,4.493000000000002,52380,437,164,1.0,17651.070640276026,False,0.06542613748564786,0,0.2,57575,0,1,0.0,39.71349016861434,False,0.0025737940203022585,3,3.9650000000000007,91191,0,0,0.0,0.0,False,0.04623627539840066,0,12.089000000000004,-74616,654,0,0.0,25972.62257027378,True,-1.7070787246000285,0,0.659,111447,0,78,0.5,3822.0,False,0.03340200922566412,14,10.456000000000003,32205,1805,0,0.0,98443.97329168569,False,-0.25768969455172713,0.225,436923,0.0,0.1,3,0,0,0,5,4.6,0,0,7,0.0,24.0,0,8,7,599,0.7461114180041477,406.5654876191402
118,7,0,0,0,10.0,0,,25.48754748884045,0,,39.71349016861434,0,,54.69994684993034,5,61.0,49.00000000000001,20,49.0,0,0.3440000000000001,45386,0,405,0.0,10322.456732980381,False,0.36088168339903054,0,0.2,46739,0,339,0.0,8640.278598716912,False,0.3746638478140823,0,4.493000000000001,52380,427,174,1.0,17793.330067073766,False,0.06666431725828821,0,0.2,57575,0,1,0.0,39.71349016861434,False,0.0025737940203022585,5,4.012000000000001,91256,0,0,0.0,0.0,False,0.04698202177579422,0,12.089000000000004,-74616,654,0,0.0,25972.62257027378,True,-1.7070787246000285,0,0.6590000000000001,111692,0,73,0.0,3577.0000000000005,False,0.03451875216511386,15,10.592000000000004,31541,1810,0,0.0,99006.90379837393,False,-0.26117698416333646,0.125,436569,0.0,0.1,2,0,0,0,7,7.0,0,0,2,0.0,21.0,0,7,2,245,0.5258032050332986,407.0912908241735
119,2,0,0,0,10.0,0,,25.48754748884045,0,,39.71349016861434,0,,55.02927041070676,10,61.0,49.00000000000001,20,49.0,0,0.3440000000000001,45386,0,405,0.0,10322.456732980381,False,0.36088168339903054,0,0.2,46739,0,339,0.0,8640.278598716912,False,0.3746638478140823,0,4.493000000000001,52380,417,184,1.0,17935.589493871506,False,0.06790249703092856,0,0.2,57575,0,1,0.0,39.71349016861434,False,0.0025737940203022585,10,4.107000000000001,91336,0,0,0.0,0.0,False,0.047899863471047834,0,12.089000000000002,-74616,654,0,0.0,25972.62257027378,True,-1.7070787246000285,0,0.6590000000000001,112231,0,62,0.0,3038.0000000000005,False,0.03697558663190329,9,10.667000000000002,30786,1820,0,0.0,100153.2721474863,False,-0.26283446611717,0.125,436433,0.0,0.1,3,0,0,0,5,5.0,0,0,0,0.0,6.0,0,2,0,539,0.66168906603707,407.75297989021055
