index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
110,27,0,0,0,10.000000000000002,0,,11.798926251727742,0,,41.79605272561388,8,44.0,48.617861249127984,3,65.0,58.000000000000014,14,58.0,0,13.421,-51778.5,999,0,0.0,9990.000000000002,True,-2.157950101480125,0,13.015999999999998,-77191.33333333333,1110,0,0.0,11100.000000000002,True,-2.7732125472336353,0,0.2,50234,419,797,1.0,38255.20412178819,False,0.23119090581490145,0,0.2,51330,296,811,1.0,37389.08093098427,False,0.24295827725104538,0,3.332000000000001,80798,0,9,0.8,437.56075124215187,False,0.040210314895308186,0,0.2,77885,0,0,0.0,0.0,False,0.0,0,2.8370000000000006,102088,0,71,0.3,4118.000000000001,False,-0.057851314432523386,8,10.045,65738,438,0,0.0,21294.623227118056,False,-0.3089928568909643,0.3875,428073,0.0,0.2,8,0,0,9,14,39552.044444444444,4,13,27,189.0,87.0,13,14,27,895,4.5746306190267205,841.4400497549796
111,27,0,0,0,10.000000000000002,0,,11.798926251727742,0,,41.79605272561388,0,,48.79040297466438,1,65.0,58.00000000000002,20,58.0,0,13.421,-51778.5,999,0,0.0,9990.000000000002,True,-2.157950101480125,0,13.016,-77191.33333333333,1110,0,0.0,11100.000000000002,True,-2.7732125472336353,0,0.2,50234,409,807,1.0,38555.17538652705,False,0.23385319937631627,0,0.2,51330,286,821,1.0,37689.05219572313,False,0.2456205708124602,0,3.332000000000001,80863,0,8,0.0,390.32322379731505,False,0.04074162691017085,0,0.2,77885,0,0,0.0,0.0,False,0.0,0,2.8370000000000006,102545,0,63,0.1,3654.0000000000014,False,-0.055815888983372836,11,10.147000000000002,65487,438,0,0.0,21370.196502903,False,-0.3109216564613314,0.2625,428344,0.0,0.2,6,0,0,5,16,46865.511111111104,3,8,31,114.0,113.0,8,19,31,587,4.551150568993762,845.9912003239733
112,31,0,0,0,10.000000000000002,0,,11.798926251727742,0,,42.09251485738036,9,43.888888888888886,53.24334177640586,39,63.0,58.00000000000002,20,58.0,0,13.421000000000001,-51778.5,999,0,0.0,9990.000000000002,True,-2.157950101480125,0,13.016,-77191.33333333333,1110,0,0.0,11100.000000000002,True,-2.7732125472336353,0,0.2,50277,399,816,1.0,39055.263698061746,False,0.23905482807091036,0,0.2,51682,276,823,1.0,37898.64337310089,False,0.2537288404876094,31,3.6420000000000012,80575,0,9,0.9,479.1900759876528,False,0.0376143678242772,0,0.2,77885,0,0,0.0,0.0,False,0.0,0,2.8370000000000006,102165,8,60,1.0,3905.9467342112484,False,-0.05811389908717383,7,10.206000000000001,64035,459,0,0.0,24438.693875370293,False,-0.3101776072652463,0.4875,426619,0.0,0.2,11,0,0,11,18,31225.268253968257,3,14,33,217.0,96.0,14,17,33,1590,4.661226234980859,850.6524265589542
113,33,0,0,0,10.000000000000002,0,,11.798926251727742,0,,42.09251485738036,0,,53.24334177640586,0,,58.000000000000014,16,58.0,0,13.421000000000001,-51778.5,999,0,0.0,9990.000000000002,True,-2.157950101480125,0,13.016,-77191.33333333333,1110,0,0.0,11100.000000000002,True,-2.7732125472336353,0,0.2,50277,389,826,1.0,39358.199584118265,False,0.24174343312670415,0,0.2,51682,266,833,1.0,38201.57925915741,False,0.25641744554340323,0,3.611000000000001,80575,0,9,0.0,479.1900759876528,False,0.0376143678242772,0,0.2,77885,0,0,0.0,0.0,False,0.0,0,2.837000000000001,102397,0,64,0.8,3712.000000000001,False,-0.05689240288759024,12,10.319,63735,459,0,0.0,24438.693875370293,False,-0.3128915078641137,0.35,426551,0.0,0.2,2,0,0,5,17,48176.85416666666,6,11,31,153.0,111.0,11,22,31,232,4.837936208990868,855.490362767945
114,31,0,0,0,10.000000000000002,0,,11.798926251727742,0,,42.15184612396606,4,43.0,53.24334177640586,0,,58.000000000000014,20,58.0,0,13.421,-51778.5,999,0,0.0,9990.000000000002,True,-2.157950101480125,0,13.016,-77191.33333333333,1110,0,0.0,11100.000000000002,True,-2.7732125472336353,0,0.2,50449,379,832,1.0,39542.12902454457,False,0.24642889242011962,0,0.2,51682,256,843,1.0,38554.53140294569,False,0.25954995298778505,0,3.611000000000001,80403,0,13,0.4,692.1634430932762,False,0.03677321334719956,0,0.2,77885,0,0,0.0,0.0,False,0.0,0,2.837000000000001,102919,0,55,0.0,3190.000000000001,False,-0.0545313093665756,11,10.417000000000002,63472,459,0,0.0,24438.693875370293,False,-0.31527069405578745,0.3,426810,0.0,0.2,6,0,0,7,15,36948.761666666665,1,8,25,99.0,99.0,8,23,25,694,4.2039165800088085,859.6942793479539
115,25,0,0,0,10.000000000000002,0,,11.798926251727742,0,,42.20928692737311,4,43.0,53.24334177640586,0,,58.000000000000014,15,58.0,0,13.421000000000001,-51778.5,999,0,0.0,9990.000000000002,True,-2.157950101480125,0,13.016000000000004,-77191.33333333333,1110,0,0.0,11100.000000000002,True,-2.7732125472336353,0,0.2,50449,369,842,1.0,39894.02337973569,False,0.2495520118193701,0,0.2,51854,246,849,1.0,38738.22045926479,False,0.2642332788333137,0,3.611000000000001,80231,0,17,0.4,905.1368101988996,False,0.03593205887012192,0,0.2,77885,0,0,0.0,0.0,False,0.0,0,2.8370000000000006,103209,0,50,0.0,2900.000000000001,False,-0.053219590743789694,10,10.506,63250,459,0,0.0,24438.693875370293,False,-0.3172789804989493,0.3,426878,0.0,0.2,5,0,0,5,15,34862.26388888889,1,6,19,68.0,71.0,6,19,19,462,2.577808717964217,862.2720880659181
116,19,0,0,0,10.000000000000002,0,,11.798926251727742,0,,40.29663870072412,9,29.0,52.71856334294638,15,48.8,58.000000000000014,20,58.0,0,13.421000000000001,-51778.5,999,0,0.0,9990.000000000002,True,-2.157950101480125,0,13.015999999999998,-77191.33333333333,1110,0,0.0,11100.000000000002,True,-2.7732125472336353,0,0.2,50710,359,843,1.0,38205.88094908069,False,0.2392023088652279,0,0.2,51854,236,859,1.0,37399.35923932976,False,0.25235066864875444,0,3.611000000000001,80702,0,11,0.9,579.9041967724102,False,0.039891533650718396,0,0.2,77885,0,0,0.0,0.0,False,0.0,0,2.8370000000000006,103079,0,51,0.9,2958.000000000001,False,-0.05413327061207505,12,10.616000000000003,62808,465,0,0.0,24514.131954470067,False,-0.32093624163453677,0.475,427038,0.0,0.2,7,0,0,1,18,47722.54583333333,2,3,26,54.0,93.0,3,16,26,1457,2.5147320739924908,864.7868201399106
117,26,0,0,0,10.000000000000002,0,,11.798926251727742,0,,39.36978641536566,5,29.0,50.327797101009416,10,23.0,58.00000000000001,20,58.0,0,13.421,-51778.5,999,0,0.0,9990.000000000002,True,-2.157950101480125,0,13.015999999999998,-77191.33333333333,1110,0,0.0,11100.000000000002,True,-2.7732125472336353,0,0.2,50855,349,848,1.0,37503.40414208306,False,0.23554151039355198,0,0.2,51854,226,869,1.0,36878.90172784323,False,0.24773152393492034,0,3.611000000000001,80787,0,6,0.5,301.9667826060565,False,0.03919860552485113,0,0.2,77885,0,0,0.0,0.0,False,0.0,0,2.837000000000001,103429,0,51,1.0,2958.0000000000005,False,-0.05096705324672975,10,10.704000000000002,62580,465,0,0.0,23402.425651969377,False,-0.3280272400898781,0.4375,427390,0.0,0.2,7,0,0,7,18,54634.286111111105,2,9,32,147.0,96.0,9,17,32,955,3.4127443550387397,868.1995644949493
118,32,0,0,0,10.000000000000002,0,,11.798926251727742,0,,39.004090219153824,14,37.57142857142857,50.448923993556036,1,64.0,58.00000000000001,20,58.0,0,13.421,-51778.5,999,0,0.0,9990.000000000002,True,-2.157950101480125,0,13.015999999999998,-77191.33333333333,1110,0,0.0,11100.000000000002,True,-2.7732125472336353,0,0.2,51031,339,854,1.0,37309.329046493076,False,0.2369431194995569,0,0.2,52204,216,869,1.0,36443.12247081786,False,0.250076525825105,0,3.611000000000001,80325,4,15,1.0,912.7502207799558,False,0.037187842465044425,0,0.2,77885,0,0,0.0,0.0,False,0.0,0,2.8370000000000006,104003,0,41,0.1,2378.0000000000005,False,-0.04839789401313528,9,10.784,62391,465,0,0.0,23458.74965700356,False,-0.3294822345488432,0.3875,427839,0.0,0.2,10,0,0,8,16,48355.86666666666,5,13,34,177.0,147.0,13,19,34,1228,3.5177147549693473,871.7172792499186
119,34,0,0,0,10.000000000000002,0,,11.798926251727742,0,,39.518186734900354,8,43.5,52.4430806970089,19,63.10526315789474,58.00000000000001,20,58.0,0,13.421,-51778.5,999,0,0.0,9990.000000000002,True,-2.157950101480125,0,13.016,-77191.33333333333,1110,0,0.0,11100.000000000002,True,-2.7732125472336353,0,0.2,51203,329,860,1.0,37867.487328832736,False,0.24494992037943747,0,0.2,52380,206,875,1.0,37008.99220089372,False,0.2582227683484542,4,3.651000000000001,80972,2,10,1.0,603.4671804398897,False,0.04350945098825115,0,0.2,77885,0,0,0.0,0.0,False,0.0,0,2.8370000000000006,104183,0,37,1.0,2146.0000000000005,False,-0.04781892855204357,6,10.835,61731,474,0,0.0,24858.02025038222,False,-0.32912368036410494,0.5,428354,0.0,0.2,12,0,0,7,15,64200.24444444443,5,12,31,190.0,141.0,12,22,31,1792,3.5349814500077628,875.2522606999264
120,31,0,0,0,10.000000000000002,0,,11.798926251727742,0,,39.785893922243375,4,44.0,53.94490931868543,18,63.0,58.00000000000001,20,58.0,0,13.421000000000001,-51778.5,999,0,0.0,9990.000000000002,True,-2.157950101480125,0,13.016,-77191.33333333333,1110,0,0.0,11100.000000000002,True,-2.7732125472336353,0,0.2,51379,319,866,1.0,38218.44161096391,False,0.2511887534920558,0,0.2,52380,196,885,1.0,37523.105666524025,False,0.26278560862775824,8,3.727000000000001,81522,0,6,0.6,323.6694559121126,False,0.048774921075381075,0,0.2,77885,0,0,0.0,0.0,False,0.0,0,2.8370000000000006,103964,0,40,0.9,2320.0000000000005,False,-0.04901304481554522,14,10.969000000000003,60770,483,0,0.0,26055.391200925063,False,-0.33240129904956917,0.4375,427900,0.0,0.2,6,0,0,10,19,55199.55611111111,5,15,37,233.0,138.0,15,16,37,1091,3.6596424630261026,878.9119031629525
121,37,0,0,0,10.000000000000002,0,,11.798926251727742,0,,37.95754468425783,19,32.1578947368421,53.94490931868543,0,,58.0,20,58.0,0,13.421000000000001,-51778.5,999,0,0.0,9990.000000000002,True,-2.157950101480125,0,13.016,-77191.33333333333,1110,0,0.0,11100.000000000002,True,-2.7732125472336353,0,0.2,51814,309,861,1.0,36327.31418492987,False,0.24212608219225273,0,0.2,52556,186,891,1.0,36014.77259649509,False,0.2525229653380113,0,3.719000000000001,80911,9,16,1.0,1204.7364512572874,False,0.04658622617485576,0,0.2,77885,0,0,0.0,0.0,False,0.0,0,2.837000000000001,104776,0,26,0.0,1508.0,False,-0.045340232671744675,6,11.015,60671,483,0,0.0,26055.391200925063,False,-0.3332968862471954,0.375,428613,0.0,0.2,10,0,0,14,14,48134.15277777778,4,18,37,264.0,132.0,18,19,37,1423,3.926482353999745,882.8383855169523
122,37,0,0,0,10.000000000000002,0,,11.798926251727742,0,,37.92304467557115,7,37.57142857142857,53.94490931868543,0,,58.00000000000001,20,58.0,0,13.421,-51778.5,999,0,0.0,9990.000000000002,True,-2.157950101480125,0,13.016,-77191.33333333333,1110,0,0.0,11100.000000000002,True,-2.7732125472336353,0,0.2,51814,299,871,1.0,36558.85086168907,False,0.24418100770088108,0,0.2,52819,176,894,1.0,35979.81296026469,False,0.2568810281011119,0,3.719000000000001,80648,6,26,1.0,1630.105910339248,False,0.04594020613943151,0,0.2,77885,0,0,0.0,0.0,False,0.0,0,2.837000000000001,105472,0,14,0.0,812.0000000000001,False,-0.042192107977058496,8,11.089000000000002,60514,483,0,0.0,26055.391200925063,False,-0.334717160893936,0.375,429152,0.0,0.2,10,0,0,10,16,47116.9861111111,4,14,35,192.0,138.0,14,23,35,959,3.909425386984367,886.7478109039366
123,35,0,0,0,10.000000000000002,0,,11.798926251727742,0,,38.13024438927409,3,43.0,54.04114438842198,1,65.0,58.00000000000001,20,58.0,0,13.421000000000001,-51778.5,999,0,0.0,9990.000000000002,True,-2.157950101480125,0,13.016000000000004,-77191.33333333333,1110,0,0.0,11100.000000000002,True,-2.7732125472336353,0,0.2,51814,289,881,1.0,37002.63499369979,False,0.2481196637529491,0,0.2,52948,166,901,1.0,36313.97195252276,False,0.26213653507040446,0,3.719000000000001,80584,0,34,0.9,1837.3989092063475,False,0.046449245099867476,0,0.2,77885,0,0,0.0,0.0,False,0.0,0,2.8370000000000006,105878,0,7,0.0,406.00000000000006,False,-0.04035570190515822,13,11.211,60120,484,0,0.0,26155.91388399624,False,-0.3378267360641374,0.3625,429229,0.0,0.2,8,0,0,12,16,41287.93472222222,4,16,26,198.0,117.0,16,19,26,600,3.46318986202823,890.2110007659649
124,26,0,0,0,10.000000000000002,0,,11.798926251727742,0,,36.473862494915615,16,29.625,54.04114438842198,0,,58.000000000000014,16,58.0,0,13.421000000000001,-51778.5,999,0,0.0,9990.000000000002,True,-2.157950101480125,0,13.015999999999998,-77191.33333333333,1110,0,0.0,11100.000000000002,True,-2.7732125472336353,0,0.2,52131,279,882,1.0,35461.84714474761,False,0.24007177471952373,0,0.2,53105,156,904,1.0,34813.004190673244,False,0.25160200392879667,0,3.719000000000001,80110,6,44,1.0,2596.653528060061,False,0.04523755234037405,0,0.2,77885,0,0,0.0,0.0,False,0.0,0,2.8370000000000006,105878,0,7,0.0,406.0000000000001,False,-0.04035570190515822,16,11.358000000000004,59635,484,0,0.0,26155.91388399624,False,-0.342214208698973,0.375,428744,0.0,0.2,5,0,0,6,19,48705.62499999999,1,7,32,96.0,102.0,7,19,32,474,2.982254359056242,893.1932551250211
125,32,0,0,0,10.000000000000002,0,,11.798926251727742,0,,35.77936351644288,12,31.5,52.74167334611048,18,45.27777777777778,58.000000000000014,20,58.0,0,13.421,-51778.5,999,0,0.0,9990.000000000002,True,-2.157950101480125,0,13.015999999999998,-77191.33333333333,1110,0,0.0,11100.000000000002,True,-2.7732125472336353,0,0.2,52276,269,887,1.0,34910.206600799596,False,0.23774967251361986,0,0.2,53338,146,907,1.0,34174.52594216594,False,0.25007123153669814,0,3.719000000000001,80547,8,36,1.0,2184.9351485915204,False,0.048205271545172526,0,0.2,77885,0,0,0.0,0.0,False,0.0,6,2.897000000000001,105370,8,10,1.0,1001.933386768884,False,-0.04225573362717843,7,11.412000000000003,59509,484,0,0.0,25526.969899517473,False,-0.3461988660440489,0.5,428925,0.0,0.2,11,0,0,5,16,35890.39361111111,4,9,32,147.0,99.0,9,23,32,1541,3.311067122966051,896.5043222479871
126,32,0,0,0,10.000000000000002,0,,11.798926251727742,0,,36.13441522465278,4,43.0,51.58833438719816,17,44.1764705882353,58.000000000000014,15,58.0,0,13.421,-51778.5,999,0,0.0,9990.000000000002,True,-2.157950101480125,0,13.015999999999998,-77191.33333333333,1110,0,0.0,11100.000000000002,True,-2.7732125472336353,0,0.2,52448,259,893,1.0,35323.95469481242,False,0.2444748095817351,0,0.2,53338,136,917,1.0,34739.91273124157,False,0.25508913086640733,0,3.719000000000001,81126,2,29,1.0,1568.3305276780522,False,0.051680879037542815,0,0.2,77885,0,0,0.0,0.0,False,0.0,0,2.891000000000001,105360,6,17,1.0,1295.5300063231891,False,-0.041018210244417576,12,11.525000000000004,58640,493,0,0.0,25433.048852888693,False,-0.35448495208658837,0.5,428797,0.0,0.2,5,0,0,7,18,46867.51111111111,3,10,28,150.0,111.0,10,22,28,1097,3.007771121978294,899.5120933699654
127,28,0,0,0,10.000000000000002,0,,11.798926251727742,0,,36.13441522465278,0,,51.58833438719816,0,,58.000000000000014,20,58.0,0,13.421,-51778.5,999,0,0.0,9990.000000000002,True,-2.157950101480125,0,13.016,-77191.33333333333,1110,0,0.0,11100.000000000002,True,-2.7732125472336353,0,0.2,52448,249,903,1.0,35567.30958454166,False,0.2466346236446887,0,0.2,53338,126,927,1.0,34983.26762097082,False,0.25724894492936096,0,3.719000000000001,81126,0,31,0.2,1599.238366003143,False,0.05187929874817454,0,0.2,77885,0,0,0.0,0.0,False,0.0,0,2.891000000000001,105882,0,14,0.6,812.0000000000002,False,-0.03848311049193971,11,11.623000000000003,58384,493,0,0.0,25433.048852888693,False,-0.35680081393095525,0.35,429063,0.0,0.2,5,0,0,5,16,53100.11833333333,5,10,25,145.0,114.0,10,18,25,522,3.4252011670032516,902.9372945369687
128,25,0,0,0,10.000000000000002,0,,11.798926251727742,0,,36.44403234643582,3,44.0,51.69661544307595,1,64.0,58.00000000000001,20,58.0,0,13.421000000000003,-51778.5,999,0,0.0,9990.000000000002,True,-2.157950101480125,0,13.016000000000004,-77191.33333333333,1110,0,0.0,11100.000000000002,True,-2.7732125472336353,0,0.2,52448,239,913,1.0,36093.344906458835,False,0.2513032723295422,0,0.2,53470,116,934,1.0,35407.40165677147,False,0.26335624595533563,0,3.7190000000000007,81058,0,33,0.3,1705.9883096215062,False,0.05169152153573551,0,0.2,77885,0,0,0.0,0.0,False,0.0,0,2.891000000000001,106282,0,7,0.1,406.00000000000006,False,-0.03670098243201679,12,11.732000000000003,58080,493,0,0.0,25486.431413436443,False,-0.35930944159940814,0.3,429223,0.0,0.2,7,0,0,12,19,55450.61944444444,2,14,22,176.0,78.0,14,11,22,660,3.2351470069843344,906.172441543953
129,22,0,0,0,10.000000000000002,0,,11.798926251727742,0,,35.54333595236549,18,32.111111111111114,53.04728609110026,14,63.0,58.0,20,58.0,0,13.421000000000001,-51778.5,999,0,0.0,9990.000000000002,True,-2.157950101480125,0,13.016,-77191.33333333333,1110,0,0.0,11100.000000000002,True,-2.7732125472336353,0,0.2,52854,229,909,1.0,35010.84649234588,False,0.2489025550912001,0,0.2,53642,106,940,1.0,34661.4219779067,False,0.2597886111960762,0,3.7190000000000007,81362,8,29,1.0,1822.7179842608314,False,0.056344084125703575,0,0.2,77885,0,0,0.0,0.0,False,0.0,6,2.951000000000001,106143,0,7,0.7,406.0,False,-0.03795842304282535,7,11.790000000000001,57516,500,0,0.0,26523.643045550132,False,-0.3597200926093696,0.4625,429402,0.0,0.2,6,0,0,4,20,70944.86805555553,2,6,27,108.0,78.0,6,16,27,1692,2.6393878220114857,908.8118293659645
130,27,0,0,0,10.000000000000002,0,,11.798926251727742,0,,36.23752574979823,8,43.0,53.37794082957476,3,65.0,58.0,20,58.0,0,13.421000000000001,-51778.5,999,0,0.0,9990.000000000002,True,-2.157950101480125,0,13.016,-77191.33333333333,1110,0,0.0,11100.000000000002,True,-2.7732125472336353,0,0.2,53026,219,915,1.0,35741.30091019376,False,0.25843851208081514,0,0.2,53814,96,946,1.0,35413.39627947499,False,0.26951556063932214,0,3.7190000000000007,81213,6,36,1.0,2139.031024363481,False,0.05646164874085815,0,0.2,77885,0,0,0.0,0.0,False,0.0,3,2.9750000000000005,106445,0,1,0.1,58.0,False,-0.03680049212064193,10,11.883000000000003,57161,502,0,0.0,26795.72629644653,False,-0.3617008634887802,0.3875,429544,0.0,0.2,8,0,0,7,18,36175.606944444444,7,14,28,154.0,84.0,14,13,28,945,2.7742649990250356,911.5860943649895
131,28,0,0,0,10.000000000000002,0,,11.798926251727742,0,,36.13169030812317,9,35.22222222222222,49.331192072241144,15,23.0,58.0,20,58.0,0,13.421000000000001,-51778.5,999,0,0.0,9990.000000000002,True,-2.157950101480125,0,13.016000000000004,-77191.33333333333,1110,0,0.0,11100.000000000002,True,-2.7732125472336353,0,0.2,53198,209,921,1.0,35743.26236039254,False,0.2615089759872956,0,0.2,53959,86,951,1.0,35375.94514067372,False,0.27175697268823085,0,3.7190000000000007,81241,5,31,1.0,1709.9254057800913,False,0.05406641462271353,0,0.2,77885,0,0,0.0,0.0,False,0.0,7,3.042000000000001,106198,0,8,0.8,464.0,False,-0.03719853087514248,12,11.993,56704,509,0,0.0,25109.576764770743,False,-0.37346177577404627,0.475,429185,0.0,0.2,5,0,0,12,21,38052.808333333334,2,14,30,161.0,72.0,14,14,30,720,2.7818103319732472,914.3679046969628
132,30,0,0,0,10.000000000000002,0,,11.798926251727742,0,,37.028822340152914,10,44.0,48.51661823913599,3,21.0,58.0,11,58.0,0,13.421000000000003,-51778.5,999,0,0.0,9990.000000000002,True,-2.157950101480125,0,13.016,-77191.33333333333,1110,0,0.0,11100.000000000002,True,-2.7732125472336353,0,0.2,53462,199,925,1.0,36599.646988735265,False,0.2737956137949773,0,0.2,54135,76,957,1.0,36333.30137465765,False,0.28337772134350125,0,3.7190000000000007,80864,5,38,1.0,2028.775604787932,False,0.05127287414000079,0,0.2,77885,0,0,0.0,0.0,False,0.0,0,3.0350000000000006,106135,0,11,0.3,638.0,False,-0.03698141882723309,11,12.091000000000001,56444,509,0,0.0,24694.95868372022,False,-0.3776892100571719,0.4125,428925,0.0,0.2,4,0,0,10,20,63258.095833333326,3,13,30,204.0,66.0,13,17,30,503,3.1486368940095417,917.5165415909723
133,30,0,0,0,10.000000000000002,0,,11.798926251727742,0,,36.5505440595602,5,29.0,51.614103013737136,23,64.26086956521739,58.0,16,58.0,0,13.421000000000003,-51778.5,999,0,0.0,9990.000000000002,True,-2.157950101480125,0,13.016000000000004,-77191.33333333333,1110,0,0.0,11100.000000000002,True,-2.7732125472336353,0,0.2,53607,189,930,1.0,36222.00303696753,False,0.27301775952719826,0,0.2,54135,66,967,1.0,36123.10523820875,False,0.28151219658669036,0,3.7190000000000007,82197,0,25,1.0,1290.3525753434285,False,0.06364738123735907,0,0.2,77885,0,0,0.0,0.0,False,0.0,0,3.0350000000000006,105715,0,17,0.9,986.0,False,-0.03920681731830435,13,12.21,55205,523,0,0.0,26994.175876184523,False,-0.37849787467123575,0.4875,428744,0.0,0.2,7,0,0,7,20,47089.225,3,10,31,150.0,98.0,10,20,31,1797,2.712611279974226,920.2291528709466
134,31,0,0,0,10.000000000000002,0,,11.798926251727742,0,,36.950926621828295,5,43.0,53.196089609540216,13,66.0,57.99999999999999,9,58.0,0,13.421000000000003,-51778.5,999,0,0.0,9990.000000000002,True,-2.157950101480125,0,13.016,-77191.33333333333,1110,0,0.0,11100.000000000002,True,-2.7732125472336353,0,0.2,53607,179,940,1.0,36845.87882357786,False,0.2785547581835904,0,0.2,54350,56,972,1.0,36577.040546513854,False,0.2893572656204081,0,3.7190000000000007,82840,0,17,0.5,904.3335233621837,False,0.06942500817463039,0,0.2,77885,0,0,0.0,0.0,False,0.0,0,3.0350000000000006,105715,0,17,0.0,985.9999999999999,False,-0.03920681731830435,9,12.286999999999999,54153,536,0,0.0,28513.104030713555,False,-0.38114425272424257,0.3125,428550,0.0,0.2,3,0,0,10,15,32249.518055555556,4,14,32,200.0,96.0,14,17,32,1073,2.895607330952771,923.1247602018993
135,32,0,0,0,10.000000000000002,0,,11.798926251727742,0,,36.34701069269004,8,30.875,53.623788041455,4,65.0,57.99999999999999,12,58.0,0,13.421000000000001,-51778.5,999,0,0.0,9990.000000000002,True,-2.157950101480125,0,13.016,-77191.33333333333,1110,0,0.0,11100.000000000002,True,-2.7732125472336353,0,0.2,53607,169,950,1.0,36523.678694597525,False,0.27569517985158537,0,0.2,54597,46,974,1.0,35944.73902225957,False,0.28812981719171743,0,3.7190000000000007,82853,0,21,0.8,1126.099548870555,False,0.07101559702683798,0,0.2,77885,0,0,0.0,0.0,False,0.0,0,3.0350000000000015,105585,0,19,0.2,1101.9999999999998,False,-0.03985815346203253,12,12.398000000000003,53727,538,0,0.0,28849.59796630279,False,-0.3834759730857828,0.375,428254,0.0,0.2,4,0,0,8,17,40936.84999999999,5,13,28,193.0,102.0,13,19,28,507,3.29930636001518,926.4240665619145
136,28,0,0,0,10.000000000000002,0,,11.798926251727742,0,,37.05841161701948,8,43.5,53.623788041455,0,,57.99999999999999,13,58.0,0,13.421000000000001,-51778.5,999,0,0.0,9990.000000000002,True,-2.157950101480125,0,13.016,-77191.33333333333,1110,0,0.0,11100.000000000002,True,-2.7732125472336353,0,0.2,53779,159,956,1.0,37303.87077989533,False,0.28567256669591334,0,0.2,54773,36,980,1.0,36742.00472974129,False,0.2983297364941449,0,3.7190000000000007,82505,0,29,0.8,1555.089853202195,False,0.06930146917379595,0,0.2,77885,0,0,0.0,0.0,False,0.0,0,3.0350000000000006,105585,0,19,0.0,1101.9999999999998,False,-0.03985815346203253,13,12.516000000000004,53382,538,0,0.0,28849.59796630279,False,-0.3865969587744803,0.35,427909,0.0,0.2,2,0,0,4,18,53300.64499999999,3,7,29,111.0,123.0,7,21,29,348,2.64581510797143,929.069881669886
137,29,0,0,0,10.000000000000002,0,,11.798926251727742,0,,34.798843415950834,17,25.176470588235293,52.1565023516317,5,23.0,57.99999999999999,20,58.0,0,13.421000000000001,-51778.5,999,0,0.0,9990.000000000002,True,-2.157950101480125,0,13.016,-77191.33333333333,1110,0,0.0,11100.000000000002,True,-2.7732125472336353,0,0.2,54004,149,956,1.0,35025.73431715643,False,0.26944755948272386,0,0.2,54976,26,983,1.0,34514.035160424595,False,0.2821594614589399,0,3.7190000000000007,82192,7,34,1.0,2016.9129838671338,False,0.06824749941495241,0,0.2,77885,0,0,0.0,0.0,False,0.0,0,3.0350000000000015,105818,0,18,0.5,1043.9999999999998,False,-0.0380127010548027,14,12.643000000000004,52989,538,0,0.0,28060.198265177856,False,-0.39372275576171106,0.4375,427864,0.0,0.2,7,0,0,6,19,50336.29166666667,3,9,28,147.0,105.0,9,20,28,891,2.893921589013189,931.9638032588991
