index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ran@2,spot_market_loss_04Ran@2,balance_04Ran@2,inventory_04Ran@2_input,inventory_04Ran@2_output,productivity_04Ran@2,assets_04Ran@2,bankrupt_04Ran@2,score_04Ran@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
107,12,0,0,0,10.0,20,10.0,21.903008006550298,38,27.157894736842106,42.96852998762236,0,,13.164732199463943,0,,56.99999999999999,10,57.0,14,3.778000000000001,69934,22,10,1.0,439.03008006550294,False,0.3880241193469343,4,9.501000000000001,14401,1060,0,0.0,10600.0,False,-0.6102053737485655,0,1.217,56421,43,465,1.0,20922.19578852606,False,0.01562719837005196,0,0.272,57560,385,541,1.0,31678.63280582556,False,0.11459335797781088,0,11.989999999999998,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,10,9.678,79478,2820,0,0.0,37124.54480248832,False,-0.30134420032321535,0.375,418562,0.0,0.2,9,0,0,2,6,5.823529411764706,4,6,14,75.0,33.0,6,6,14,710,1.1089546587318182,257.722788952291
108,14,0,0,0,10.0,20,10.0,22.743269859312473,39,27.666666666666668,42.96852998762236,0,,13.164732199463943,0,,56.99999999999999,14,57.0,24,4.004000000000001,70098,24,10,1.0,467.43269859312477,False,0.39154992579036374,5,9.547000000000002,14249,1068,0,0.0,10680.0,False,-0.6124213525384828,0,1.217,55903,52,475,1.0,21592.701776804868,False,0.012852123493271894,0,0.272,56999,395,551,1.0,32659.251617608345,False,0.11351989748081605,0,11.990000000000002,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,14,9.808000000000002,79115,2820,0,0.0,37124.54480248832,False,-0.3039310154051311,0.375,417132,0.0,0.2,6,0,0,1,9,8.411764705882353,6,7,10,88.0,36.0,7,7,10,200,1.234885698184371,258.9576746504754
109,10,0,0,0,10.0,20,10.0,22.47567524966721,3,1.0,42.96852998762236,0,,13.164732199463943,0,,57.0,13,57.0,0,3.9800000000000013,69958,28,20,1.0,729.5135049933442,False,0.39137265546469613,3,9.572000000000001,14117,1074,0,0.0,10740.0,False,-0.6144394760793004,0,1.217,55903,42,485,1.0,21783.715404482868,False,0.014302426650895771,0,0.272,56996,388,561,1.0,32825.90731992702,False,0.1147397029742533,0,11.989999999999998,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,13,9.924000000000001,78794,2820,0,0.0,37124.54480248832,False,-0.30621852956847817,0.375,416536,0.0,0.2,7,0,0,2,6,6.0,1,3,12,43.0,21.0,3,7,12,200,1.0565083110705018,260.0141829615459
110,12,0,0,0,10.0,20,10.0,22.332885812197194,16,20.375,42.96852998762236,0,,13.164732199463943,0,,56.99999999999999,15,57.0,0,3.9800000000000013,70178,28,20,1.0,726.6577162439439,False,0.3956972193051713,6,9.629000000000001,13868,1084,0,0.0,10840.0,False,-0.6183767955363856,0,1.217,55577,48,495,1.0,22341.400862858536,False,0.013586327599794569,0,0.272,56996,378,571,1.0,32976.861459942906,False,0.11588584772100674,0,11.989999999999998,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871000000000004,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,15,10.061,78370,2820,0,0.0,37124.54480248832,False,-0.3092400436035534,0.375,415757,0.0,0.2,9,0,0,0,8,8.0,5,5,13,48.0,36.0,5,7,13,520,0.9165495736524463,260.93073253519833
111,13,0,0,0,10.0,20,10.0,21.76321003609869,14,13.142857142857142,42.96852998762236,0,,13.164732199463943,0,,56.99999999999999,9,57.0,0,3.980000000000001,70078,28,30,1.0,932.8963010829607,False,0.3957589361430389,14,9.763000000000002,13546,1094,0,0.0,10940.0,False,-0.623758458311899,0,1.217,55577,38,505,1.0,22526.109625121044,False,0.014988760004259902,0,0.272,56812,382,581,1.0,33278.26215659829,False,0.11538018128709625,0,11.990000000000002,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871000000000004,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,9,10.136000000000001,78189,2820,0,0.0,37124.54480248832,False,-0.31052988803833786,0.375,414970,0.0,0.2,7,0,0,1,6,6.0,6,7,9,101.0,33.0,7,6,9,200,0.9574062768369913,261.8881388120353
112,9,0,0,0,10.0,20,10.0,20.73825731211144,14,5.857142857142857,42.96852998762236,0,,13.164732199463943,0,,56.999999999999986,9,57.0,0,3.9800000000000013,70008,25,40,1.0,1079.5302924844577,False,0.3958245646441024,14,9.889000000000003,13076,1107,0,0.0,11070.0,False,-0.6317715959004392,0,1.217,55549,32,515,1.0,22792.41717761308,False,0.01658555553743237,0,0.272,56758,382,591,1.0,33316.41551591139,False,0.11484985889717543,0,11.990000000000002,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871000000000004,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,9,10.217,78007,2820,0,0.0,37124.54480248832,False,-0.3118268586854692,0.375,414166,0.0,0.2,7,0,0,2,8,8.0,2,4,12,54.0,15.0,4,5,12,200,0.8361525442451239,262.72429135628045
113,12,0,0,0,10.0,20,10.0,21.152658529396138,26,24.26923076923077,42.96852998762236,0,,13.164732199463943,0,,56.99999999999999,9,57.0,0,3.9800000000000013,70498,28,30,1.0,914.5797558818841,False,0.4038876553745587,6,9.935000000000002,12861,1114,0,0.0,11140.0,False,-0.6353329903842349,0,1.217,55229,37,525,1.0,23341.1266090894,False,0.015892416511695793,0,0.272,56447,383,601,1.0,33925.55473931976,False,0.11475221128361485,0,11.989999999999998,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871000000000004,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,9,10.298,77825,2820,0,0.0,37124.54480248832,False,-0.3131238293326006,0.375,413628,0.0,0.2,10,0,0,1,6,6.0,4,5,12,57.0,21.0,5,7,12,820,0.8811371466144919,263.60542850289494
114,12,0,0,0,10.0,20,10.0,22.10554255113161,38,27.105263157894736,42.96852998762236,0,,13.164732199463943,0,,56.999999999999986,11,57.0,4,4.020000000000001,71288,31,10,1.0,531.0554255113161,False,0.4157241049573753,4,9.969000000000003,12698,1121,0,0.0,11210.0,False,-0.6378655375727118,0,1.217,55229,27,535,1.0,23585.013192258517,False,0.017744166493998098,0,0.272,55417,411,611,1.0,35339.14981095235,False,0.1098442729332936,0,11.989999999999998,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,11,10.399000000000001,77578,2820,0,0.0,37124.54480248832,False,-0.3148840037822788,0.375,412978,0.0,0.2,8,0,0,2,7,6.235294117647059,3,5,8,67.0,21.0,5,7,8,710,1.722173810005188,265.3276023129001
115,8,0,0,0,10.0,20,10.0,21.791167703866854,4,5.0,42.96852998762236,0,,13.164732199463943,0,,56.99999999999999,7,57.0,0,4.016000000000001,71199,31,19,1.0,724.0321863734703,False,0.41587226649492953,3,9.995000000000001,12532,1131,0,0.0,11310.0,False,-0.640160658462269,0,1.217,55209,21,545,1.0,23875.46336503539,False,0.0196457516364888,0,0.272,55417,401,621,1.0,35421.71537156409,False,0.11047116586612675,0,11.989999999999998,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,7,10.458,77468,2820,0,0.0,37124.54480248832,False,-0.31566788714043514,0.375,412593,0.0,0.2,8,0,0,3,3,3.0,0,3,7,35.0,15.0,3,5,7,211,0.7734128003939986,266.1010151132941
116,7,0,0,0,10.0,20,10.0,21.660266242166575,4,15.25,42.96852998762236,0,,13.164732199463943,0,,56.99999999999999,7,57.0,0,4.016000000000001,71129,28,29,1.0,908.1477210228306,False,0.4163086909997906,4,10.032000000000002,12358,1144,0,0.0,11440.0,False,-0.6423172806774564,0,1.217,55204,12,555,1.0,24107.45733803641,False,0.021331278286763067,0,0.272,55361,394,631,1.0,35647.28732160334,False,0.1113334800358627,0,11.990000000000002,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,7,10.521000000000003,77366,2820,0,0.0,37124.54480248832,False,-0.31639476079981643,0.375,412186,0.0,0.2,7,0,0,2,5,5.0,1,3,12,36.0,27.0,3,4,12,200,0.8448149776086211,266.94583009090275
117,12,0,0,0,10.0,20,10.0,21.501614066700025,25,20.36,42.96852998762236,0,,13.164732199463943,0,,56.99999999999999,11,57.0,0,4.016000000000001,71543,27,15,1.0,592.5242110005004,False,0.4213775099026602,1,10.038000000000002,12228,1155,0,0.0,11550.0,False,-0.6438011950457045,0,1.217,55199,3,565,1.0,24341.724285206736,False,0.02303406287645763,0,0.272,54857,408,641,1.0,36315.48626127954,False,0.10875348322232514,0,11.989999999999998,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,11,10.624,77131,2820,0,0.0,37124.54480248832,False,-0.31806942070133215,0.375,411726,0.0,0.2,9,0,0,1,5,5.0,4,5,12,54.0,51.0,5,7,12,704,0.934431241825223,267.88026133272797
118,12,0,0,0,10.0,20,10.0,21.08071936438995,20,17.2,42.96852998762236,0,,13.164732199463943,0,,57.0,10,57.0,0,4.016000000000001,71753,27,15,1.0,586.2107904658492,False,0.42547001296412734,10,10.137000000000002,11883,1165,0,0.0,11650.0,False,-0.6496379248941474,0,1.217,55198,0,569,0.4,24449.093562957125,False,0.023834096874532158,0,0.272,54514,417,651,1.0,36763.17299689277,False,0.10694404960208927,0,11.989999999999998,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871000000000004,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,10,10.713000000000001,76925,2820,0,0.0,37124.54480248832,False,-0.3195374204447885,0.3,411041,0.0,0.2,9,0,0,2,8,8.0,4,6,12,95.0,48.0,6,6,12,510,0.8795026699081063,268.7597640026361
119,12,0,0,0,10.0,20,10.0,21.51202192962659,13,27.615384615384617,42.96852998762236,0,,13.164732199463943,0,,57.00000000000001,10,57.0,0,4.016000000000001,71984,28,14,1.0,581.1683070147723,False,0.42999058512736704,2,10.147000000000002,11761,1174,0,0.0,11740.0,False,-0.6511614103122156,0,1.217,54857,1,579,1.0,24900.290884762973,False,0.022081688645642365,0,0.272,54496,409,661,1.0,37200.61529103566,False,0.10999206787113477,0,11.990000000000002,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871000000000004,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,10,10.803,76725,2820,0,0.0,37124.54480248832,False,-0.32096266291416364,0.375,410591,0.0,0.2,9,0,0,3,5,5.0,4,7,14,87.0,45.0,7,5,14,541,1.0081894556060433,269.7679534582421
120,14,0,0,0,10.0,20,10.0,22.944815737689606,36,30.0,42.96852998762236,0,,13.164732199463943,0,,57.00000000000001,9,57.0,22,4.2360000000000015,72302,32,10,1.0,549.448157376896,False,0.4359685821433352,0,10.145000000000001,11701,1180,0,0.0,11800.0,False,-0.6517549760595148,0,1.217,54317,9,589,1.0,25514.967504348777,False,0.018548642463887603,0,0.272,53956,417,671,1.0,38399.871784311166,False,0.11089754289334705,0,11.990000000000002,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871000000000004,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,9,10.883000000000003,76543,2820,0,0.0,37124.54480248832,False,-0.32225963356129494,0.375,409587,0.0,0.2,7,0,0,2,6,5.222222222222222,3,5,6,66.0,27.0,5,9,6,200,0.8575956923887134,270.62554915063083
121,6,0,0,0,10.0,20,10.0,23.33052819613338,12,29.5,42.96852998762236,0,,13.164732199463943,0,,57.00000000000001,6,57.0,1,4.224000000000001,72509,34,10,1.0,573.3052819613338,False,0.4403001986660731,1,10.155000000000001,11598,1188,0,0.0,11880.0,False,-0.6530014641288433,0,1.217,53963,11,599,1.0,25994.785272743262,False,0.016816130417317828,0,0.272,53956,407,681,1.0,38757.09389739711,False,0.11360981198576456,0,11.989999999999998,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871000000000004,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,6,10.934000000000003,76463,2820,0,0.0,37124.54480248832,False,-0.322829730549045,0.375,409257,0.0,0.2,8,0,0,0,4,3.090909090909091,1,1,8,3.0,15.0,1,5,8,200,0.6118594836443663,271.2374086342752
122,8,0,0,0,10.0,20,10.0,22.62366469719481,6,1.0,42.96852998762236,0,,13.164732199463943,0,,57.0,10,57.0,0,4.223000000000002,72469,28,20,1.0,732.4732939438961,False,0.4410833890026501,6,10.214000000000002,11289,1204,0,0.0,12040.0,False,-0.6575323493332278,0,1.217,53958,6,609,1.0,26303.57675064519,False,0.019084755065412216,0,0.272,53955,398,691,1.0,38695.47277093059,False,0.11312675786168123,0,11.989999999999998,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,10,11.028000000000004,76249,2820,0,0.0,37124.54480248832,False,-0.32435473999127634,0.375,408688,0.0,0.2,8,0,0,2,6,6.0,1,3,9,24.0,15.0,3,5,9,200,0.7253749556839466,271.96278358995914
123,9,0,0,0,10.000000000000002,20,10.0,22.162997131722758,22,18.59090909090909,42.96852998762236,0,,13.164732199463943,0,,57.0,11,57.0,0,4.223000000000001,72689,28,20,1.0,723.2599426344552,False,0.4453450589869264,12,10.328000000000001,10924,1214,0,0.0,12140.000000000002,False,-0.6637647896798702,0,1.217,53623,11,619,1.0,26841.31303078719,False,0.018080520483403875,0,0.272,53881,395,701,1.0,38875.32338835376,False,0.1133685890419096,0,11.989999999999998,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,11,11.128,76009,2820,0,0.0,37124.54480248832,False,-0.3260650309545265,0.375,407894,0.0,0.2,8,0,0,0,8,8.0,3,3,12,38.0,33.0,3,6,12,520,0.8612929740920663,272.8240765640512
124,12,0,0,0,10.000000000000002,20,10.0,22.750018729699335,11,32.0,42.96852998762236,0,,13.164732199463943,0,,57.00000000000001,7,57.0,0,4.223000000000002,72941,28,19,1.0,712.2503558642875,False,0.4502220960375954,0,10.316000000000003,10824,1224,0,0.0,12240.000000000002,False,-0.664754065925369,0,1.217,53623,1,629,1.0,27049.955380944168,False,0.019664672687228803,0,0.272,53529,396,711,1.0,39559.63223816043,False,0.11321908066572851,0,11.990000000000002,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,7,11.187000000000001,75899,2820,0,0.0,37124.54480248832,False,-0.3268489143126828,0.375,407584,0.0,0.2,9,0,0,3,2,2.0,2,5,8,71.0,36.0,5,7,8,552,0.8917491538450122,273.7158257178962
125,8,0,0,0,10.000000000000002,20,10.0,22.750018729699335,0,,42.96852998762236,0,,13.164732199463943,0,,57.000000000000014,16,57.0,0,4.223000000000001,72821,30,29,1.0,959.7505431612808,False,0.45029629360889256,0,10.316,10744,1232,0,0.0,12320.000000000002,False,-0.6655454869217681,0,1.217,53623,0,630,0.1,27070.17389220209,False,0.019818185141163566,0,0.272,53529,386,721,1.0,39761.817350739664,False,0.11475420520507548,0,11.989999999999998,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,16,11.340000000000002,75428,2820,0,0.0,37124.54480248832,False,-0.33020536032806114,0.2625,406913,0.0,0.2,6,0,0,0,6,6.0,4,4,10,57.0,42.0,4,4,10,200,0.8992082690820098,274.61503398697823
126,10,0,0,0,10.0,20,10.0,23.75308348701944,30,29.3,42.96852998762236,0,,13.164732199463943,0,,57.000000000000014,8,57.0,0,4.223000000000002,73509,28,15,1.0,636.2962523052915,False,0.460708878282471,6,10.376000000000003,10580,1244,0,0.0,12440.0,False,-0.6676031815124055,0,1.217,53111,6,640,1.0,27642.377693000428,False,0.016387846362355733,0,0.272,53162,390,731,1.0,40673.69798088953,False,0.11610479386580358,0,11.989999999999998,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871000000000004,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,8,11.404000000000002,75287,2820,0,0.0,37124.54480248832,False,-0.3312101562689706,0.375,406417,0.0,0.2,11,0,0,3,5,5.0,2,5,11,76.0,45.0,5,5,11,968,0.9254283113405108,275.54046229831874
127,11,0,0,0,10.0,20,10.0,24.570138081019905,42,28.0,42.96852998762236,0,,13.164732199463943,0,,57.00000000000001,13,57.0,23,4.453000000000001,73858,29,10,1.0,535.701380810199,False,0.4666188653081616,4,10.410000000000002,10418,1253,0,0.0,12530.0,False,-0.6699180879268727,0,1.217,52955,4,650,1.0,28027.825044278612,False,0.01694550775422994,0,0.272,52142,414,741,1.0,42011.71788637041,False,0.11077489170098859,0,11.990000000000002,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871000000000004,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,13,11.526,74962,2820,0,0.0,37124.54480248832,False,-0.33352617528170514,0.375,405103,0.0,0.2,7,0,0,1,9,8.117647058823529,6,7,5,119.0,24.0,7,4,5,200,0.9463641066104174,276.48682640492916
128,5,0,0,0,10.0,20,10.0,24.570138081019905,0,,42.96852998762236,0,,13.164732199463943,0,,57.00000000000001,8,57.0,0,4.430000000000001,73778,27,20,1.0,761.4027616203981,False,0.4672688334614816,0,10.406000000000002,10298,1265,0,0.0,12650.0,False,-0.6711052194214713,0,1.217,52955,0,654,0.4,28101.418611905025,False,0.017504279318368288,0,0.272,52142,404,751,1.0,42195.70180543644,False,0.11217182061133457,0,11.990000000000002,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871000000000004,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,8,11.593000000000004,74821,2820,0,0.0,37124.54480248832,False,-0.3345309712226146,0.3,404762,0.0,0.2,8,0,0,1,3,3.0,1,2,6,28.0,9.0,2,3,6,200,0.716062587685883,277.20288899261504
129,6,0,0,0,10.0,20,10.0,24.248361261429224,17,20.529411764705884,42.96852998762236,0,,13.164732199463943,0,,57.0,11,57.0,0,4.430000000000001,73968,29,20,1.0,774.9672252285845,False,0.47116227321068205,7,10.476,10070,1273,0,0.0,12730.0,False,-0.6748248981045467,0,1.217,52642,3,664,1.0,28603.848995565535,False,0.016566056182448212,0,0.272,52106,398,761,1.0,42349.899102629446,False,0.11279591744210175,0,11.989999999999998,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871000000000004,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,11,11.695000000000002,74585,2820,0,0.0,37124.54480248832,False,-0.3362127573364772,0.375,404139,0.0,0.2,9,0,0,0,6,6.0,3,3,9,34.0,24.0,3,3,9,510,0.79037762619555,277.9932666188106
130,9,0,0,0,10.0,20,10.0,24.113956202451153,16,22.5,42.96852998762236,0,,13.164732199463943,0,,57.0,10,57.0,0,4.430000000000001,74200,31,19,1.0,768.1651678465719,False,0.475685223851911,5,10.519000000000002,9867,1281,0,0.0,12810.0,False,-0.6780499386648727,0,1.217,52284,7,674,1.0,29129.58690507463,False,0.015121459197565988,0,0.272,52104,390,771,1.0,42533.179539412784,False,0.11415713437058891,0,11.989999999999998,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,10,11.784000000000002,74373,2820,0,0.0,37124.54480248832,False,-0.3377235143540148,0.375,403596,0.0,0.2,9,0,0,0,6,6.0,3,3,14,48.0,76.0,3,6,14,552,0.8582243490964174,278.851490967907
131,14,0,0,0,10.0,20,10.0,23.423583318236762,22,17.545454545454547,42.96852998762236,0,,13.164732199463943,0,,57.00000000000001,9,57.0,0,4.430000000000001,74502,28,17,1.0,678.200916410025,False,0.4807704574058211,10,10.614000000000003,9491,1294,0,0.0,12940.0,False,-0.6842032369118752,0,1.217,52098,3,684,1.0,29460.745261488406,False,0.014811362136033249,0,0.272,51904,396,781,1.0,42834.16091435483,False,0.1134053187732893,0,11.989999999999998,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,9,11.864000000000003,74203,2820,0,0.0,37124.54480248832,False,-0.33893497045298365,0.375,402966,0.0,0.2,9,0,0,5,6,6.0,3,8,9,111.0,48.0,8,6,9,572,0.9572124108672142,279.8087033787742
132,9,0,0,0,10.0,20,10.0,23.495551793077784,13,24.53846153846154,42.96852998762236,0,,13.164732199463943,0,,57.000000000000014,11,57.0,0,4.430000000000001,74722,27,17,1.0,669.4243804823222,False,0.4850364487009054,3,10.634000000000002,9315,1305,0,0.0,13050.0,False,-0.6865972854259823,0,1.217,52098,0,687,0.3,29519.38010149656,False,0.015256557039896113,0,0.272,51585,399,791,1.0,43362.83238564733,False,0.11257522349511292,0,11.990000000000002,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,11,11.965000000000002,73955,2820,0,0.0,37124.54480248832,False,-0.3407022711150088,0.2875,402443,0.0,0.2,9,0,0,1,5,5.0,2,3,12,53.0,48.0,3,6,12,510,0.8388779973611236,280.64758137613535
133,12,0,0,0,10.0,20,10.0,23.695228689744702,40,24.6,42.96852998762236,0,,13.164732199463943,0,,57.000000000000014,12,57.0,15,4.580000000000001,75197,28,10,1.0,516.952286897447,False,0.4929262028302942,8,10.711,9031,1314,0,0.0,13140.0,False,-0.6913260258794666,0,1.217,51609,9,697,1.0,30162.32245958049,False,0.012712575429976563,0,0.272,51090,410,801,1.0,44132.83628288084,False,0.11090486601127383,0,11.989999999999998,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,12,12.074000000000002,73664,2820,0,0.0,37124.54480248832,False,-0.3427759989079496,0.375,401359,0.0,0.2,9,0,0,1,8,7.9375,4,5,19,74.0,66.0,5,7,19,680,0.9583371402695775,281.6059185164049
134,19,0,0,0,10.0,20,10.0,22.64945746737905,25,14.32,42.96852998762236,0,,13.164732199463943,0,,57.00000000000001,8,57.0,0,4.565000000000001,75427,27,10,1.0,496.4945746737905,False,0.49727449027218745,15,10.853000000000002,8491,1325,0,0.0,13250.0,False,-0.7009220054608049,0,1.217,51609,0,706,0.9,30335.782171261388,False,0.014029597522219037,0,0.272,50732,425,811,1.0,44473.497243597834,False,0.10805504110365391,0,11.990000000000002,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871000000000004,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,8,12.142,73518,2820,0,0.0,37124.54480248832,False,-0.3438164259105934,0.3625,400545,0.0,0.2,9,0,0,5,8,8.0,4,9,20,124.0,90.0,9,10,20,520,1.116637117229402,282.72255563363433
