index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Buy@2,spot_market_loss_04Buy@2,balance_04Buy@2,inventory_04Buy@2_input,inventory_04Buy@2_output,productivity_04Buy@2,assets_04Buy@2,bankrupt_04Buy@2,score_04Buy@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
111,10,0,0,0,10.0,20,10.0,8.003394857202101,2,8.0,38.774627205377904,10,40.0,19.53581480524459,2,20.0,48.99999999999999,0,,0,1.235,16264,1131,0,0.0,11310.0,False,-0.2369099011279766,2,1.048,16694,1109,0,0.0,11090.0,False,-0.22576939144965882,4,2.3010000000000006,60495,0,2,0.2,77.54925441075581,False,0.1495209765895438,0,0.2,52660,0,0,0.0,0.0,False,0.0,0,3.764000000000001,56298,210,0,0.0,8142.67171312936,False,-0.1993456782948982,2,3.640000000000001,55377,230,0,0.0,8918.164257236918,False,-0.20641800890426448,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,118474,0,162,0.2,7937.999999999999,False,0.1759457564611085,0.05,480559,0.0,0.0,11,0,0,4,3,2.8,2,6,10,108.0,12.0,6,4,10,400,0.6779304429655895,92.94127448584186
112,10,0,0,0,10.0,20,10.0,8.00314363536738,2,8.0,38.71549066203914,5,38.0,19.554964947843914,2,20.0,48.99999999999999,0,,2,1.2550000000000003,16134,1142,0,0.0,11420.0,False,-0.23952095808383234,0,1.0460000000000003,16604,1118,0,0.0,11180.0,False,-0.22733602562317226,3,2.3270000000000004,60576,0,2,0.2,77.43098132407827,False,0.1510580229901641,0,0.2,52660,0,0,0.0,0.0,False,0.0,2,3.784000000000001,56248,210,0,0.0,8130.253039028219,False,-0.20009116021864576,0,3.6380000000000017,55187,235,0,0.0,9098.140305579198,False,-0.20774442768183551,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,118434,0,164,0.2,8035.999999999999,False,0.1760321926951778,0.05,480140,0.0,0.0,10,0,0,3,3,2.6,3,6,10,108.0,12.0,6,4,10,200,0.6757011309964582,93.61697561683832
113,10,0,0,0,10.0,20,10.0,8.002904794430782,2,8.0,38.71549066203914,0,,19.554964947843914,0,,48.99999999999999,0,,2,1.2730000000000004,16014,1152,0,0.0,11520.0,False,-0.24195794457596434,0,1.046,16504,1128,0,0.0,11280.0,False,-0.22907673026040942,0,2.3240000000000007,60560,0,4,0.2,154.86196264815655,False,0.15148938437759354,0,0.2,52660,0,0,0.0,0.0,False,0.0,0,3.782000000000001,56248,210,0,0.0,8130.253039028219,False,-0.20009116021864576,0,3.638000000000001,55187,235,0,0.0,9098.140305579198,False,-0.20774442768183551,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,118434,0,164,0.0,8035.999999999999,False,0.1760321926951778,0.025,479904,0.0,0.0,11,0,0,4,1,1.0,2,6,10,108.0,12.0,6,4,10,200,0.6723502079839818,94.2893258248223
114,10,0,0,0,10.0,20,10.0,8.002678667206945,2,8.0,38.81592876710992,5,40.0,19.59233877865833,4,20.0,48.99999999999999,0,,2,1.2910000000000004,15904,1161,0,0.0,11610.0,False,-0.24422086060437265,0,1.046,16394,1139,0,0.0,11390.0,False,-0.23099150536137028,1,2.3340000000000005,60713,0,2,0.2,77.63185753421983,False,0.15366152542284672,0,0.2,52660,0,0,0.0,0.0,False,0.0,2,3.802000000000001,56198,210,0,0.0,8151.345041093083,False,-0.20061442280442254,2,3.658000000000001,54937,240,0,0.0,9315.82290410638,False,-0.20961655899133705,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,118354,0,168,0.4,8231.999999999998,False,0.17620506516331647,0.07500000000000001,479457,0.0,0.0,7,0,0,3,4,3.2,3,6,10,108.0,12.0,6,4,10,200,0.6713915899745189,94.96071741479682
115,10,0,0,0,10.0,20,10.0,8.002678667206945,0,,38.695141312243265,10,38.0,19.61051052308807,2,20.0,48.99999999999999,0,,0,1.2890000000000004,15774,1174,0,0.0,11740.0,False,-0.24648377663278095,0,1.046,16324,1146,0,0.0,11460.0,False,-0.2322099986074363,8,2.4130000000000007,60825,0,0,0.0,0.0,False,0.15505127231295102,0,0.2,52660,0,0,0.0,0.0,False,0.0,2,3.8200000000000016,55958,215,0,0.0,8319.455382132302,False,-0.20268265661715978,0,3.656000000000001,54747,245,0,0.0,9480.3096214996,False,-0.21104569216512198,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,118314,0,170,0.2,8329.999999999998,False,0.17629150139738578,0.025,478899,0.0,0.0,9,0,0,2,3,2.6,4,6,8,108.0,12.0,6,4,8,200,0.6747013310086913,95.63541874580551
116,8,0,0,0,10.0,20,10.0,8.002465418869546,2,8.0,38.695141312243265,0,,19.62889097663651,2,20.0,48.99999999999999,0,,2,1.3090000000000004,15664,1183,0,0.0,11830.0,False,-0.24874669266118926,0,1.0460000000000003,16214,1157,0,0.0,11570.0,False,-0.23412477370839715,0,2.4050000000000007,60809,0,2,0.2,77.39028262448653,False,0.15548224727140608,0,0.2,52660,0,0,0.0,0.0,False,0.0,0,3.8180000000000014,55958,215,0,0.0,8319.455382132302,False,-0.20268265661715978,2,3.676000000000001,54697,245,0,0.0,9480.3096214996,False,-0.2117088221385968,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,118274,0,172,0.2,8427.999999999998,False,0.1763779376314551,0.05,478573,0.0,0.0,10,0,0,0,2,2.0,3,3,9,54.0,30.0,3,5,9,200,0.6952520789927803,96.33067082479829
117,9,0,0,0,10.0,20,10.0,8.002465418869546,0,,38.695141312243265,0,,19.62889097663651,0,,48.99999999999999,0,,0,1.3070000000000004,15534,1196,0,0.0,11960.0,False,-0.25100960868959754,0,1.046,16144,1164,0,0.0,11640.0,False,-0.23534326695446317,0,2.4050000000000007,60809,0,2,0.0,77.39028262448653,False,0.15548224727140608,0,0.2,52660,0,0,0.0,0.0,False,0.0,0,3.8180000000000014,55958,215,0,0.0,8319.455382132302,False,-0.20268265661715978,0,3.6740000000000017,54697,245,0,0.0,9480.3096214996,False,-0.2117088221385968,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,118274,0,172,0.0,8427.999999999998,False,0.1763779376314551,0.0,478373,0.0,0.0,10,0,0,2,0,0.0,4,6,10,108.0,9.0,6,3,10,200,0.7303617550060153,97.0610325798043
118,10,0,0,0,10.0,20,10.0,8.00226506189822,2,8.0,38.879454558662495,10,40.0,19.64738044317251,2,20.0,48.99999999999999,0,,2,1.3270000000000004,15454,1202,0,0.0,12020.0,False,-0.25275031332683473,0,1.046,16004,1178,0,0.0,11780.0,False,-0.23778025344659517,8,2.4850000000000008,60925,0,2,0.2,77.75890911732499,False,0.15768855781539431,0,0.2,52660,0,0,0.0,0.0,False,0.0,2,3.838000000000001,55708,220,0,0.0,8553.48000290575,False,-0.20444641907887431,0,3.6740000000000013,54497,250,0,0.0,9719.863639665624,False,-0.21277278753537385,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,118234,0,174,0.2,8525.999999999998,False,0.17646437386552444,0.05,477779,0.0,0.0,10,0,0,3,4,3.6,2,5,9,90.0,30.0,5,5,9,200,0.734017605020199,97.7950501848245
119,9,0,0,0,10.0,20,10.0,8.002077473202608,2,8.0,38.879454558662495,0,,20.004901193080904,17,20.764705882352942,48.99999999999999,0,,0,1.3250000000000004,15374,1210,0,0.0,12100.0,False,-0.2541428770366244,2,1.066,15864,1190,0,0.0,11900.0,False,-0.24056538086617463,0,2.4770000000000003,60909,0,4,0.2,155.51781823464998,False,0.15812303283549808,0,0.2,52660,0,0,0.0,0.0,False,0.0,2,3.856000000000001,55658,220,0,0.0,8553.48000290575,False,-0.20510954905234913,15,3.824000000000001,54083,250,0,0.0,9719.863639665624,False,-0.2182635037157452,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,117881,7,184,1.0,9156.034308351565,False,0.17609958562638214,0.15,476726,0.0,0.0,12,0,0,2,4,4.0,2,4,12,72.0,45.0,4,5,12,200,0.766506684012711,98.56155686883722
120,12,0,0,0,10.0,20,10.0,8.001754562199475,4,8.0,38.96098893171898,5,40.0,19.683710706827416,21,18.952380952380953,48.99999999999999,0,,2,1.3450000000000004,15234,1222,0,0.0,12220.0,False,-0.2569280044562039,2,1.0840000000000003,15764,1198,0,0.0,11980.0,False,-0.2426542264308592,1,2.487000000000001,61046,0,4,0.4,155.84395572687592,False,0.1607277246081169,0,0.2,52660,0,0,0.0,0.0,False,0.0,16,4.014000000000001,54931,225,0,0.0,8766.222509636771,False,-0.21334069953821766,5,3.8590000000000013,53958,250,0,0.0,9740.247232929745,False,-0.21978615893282663,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,117483,18,194,1.0,9860.306792722891,False,0.17565910890352227,0.175,475373,0.0,0.0,9,0,0,5,6,5.2,4,9,12,162.0,24.0,9,3,12,200,0.8550898390240036,99.41664670786122
121,12,0,0,0,10.0,20,10.0,8.001615094733797,2,8.0,38.889106533943725,5,38.0,19.7028989241312,4,20.0,48.99999999999999,0,,2,1.3630000000000002,15154,1228,0,0.0,12280.0,False,-0.25866870909344103,0,1.0820000000000003,15624,1212,0,0.0,12120.0,False,-0.24509121292299121,1,2.496000000000001,61189,0,2,0.2,77.77821306788745,False,0.16270203392582494,0,0.2,52660,0,0,0.0,0.0,False,0.0,0,3.998000000000001,54931,225,0,0.0,8750.048970137337,False,-0.21344795112641018,4,3.894000000000001,53668,255,0,0.0,9916.72216615565,False,-0.22246205460108984,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,117403,12,204,1.0,10232.434787089573,False,0.17667775029095198,0.15,474926,0.0,0.0,9,0,0,6,3,2.2,3,9,11,162.0,24.0,9,3,11,200,0.8222093919757754,100.238856099837
122,11,0,0,0,10.0,20,10.0,8.001484024880495,2,8.0,38.82088173669367,5,38.0,19.435870158629246,18,18.555555555555557,49.0,8,49.0,0,1.3610000000000004,15074,1236,0,0.0,12360.0,False,-0.26006127280323077,2,1.1020000000000003,15484,1224,0,0.0,12240.0,False,-0.24787634034257067,3,2.525000000000001,61270,0,2,0.2,77.64176347338734,False,0.164238907742816,0,0.2,52660,0,0,0.0,0.0,False,0.0,13,4.128000000000001,54580,225,0,0.0,8734.698390756075,False,-0.2182049178331825,5,3.9400000000000013,53353,260,0,0.0,10093.429251540354,False,-0.22546797578554145,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,117461,20,206,1.0,10482.717403172584,False,0.17843664417646712,0.15,474179,0.0,0.0,14,0,0,4,4,3.6,3,7,11,126.0,27.0,7,4,11,592,0.7886598620098084,101.0275159618468
123,11,0,0,0,10.000000000000002,20,10.0,8.001361278346124,2,8.0,38.82088173669367,0,,19.435870158629246,0,,49.0,6,49.0,0,1.3610000000000004,14994,1244,0,0.0,12440.000000000002,False,-0.26145383651302045,2,1.1200000000000003,15344,1236,0,0.0,12360.000000000002,False,-0.2506614677621501,0,2.5220000000000007,61254,0,4,0.2,155.28352694677469,False,0.1646722704799352,0,0.2,52660,0,0,0.0,0.0,False,0.0,0,4.115000000000001,54580,225,0,0.0,8734.698390756075,False,-0.2182049178331825,0,3.935000000000001,53353,260,0,0.0,10093.429251540354,False,-0.22546797578554145,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,117755,10,210,1.0,10484.358701586292,False,0.1812681093590575,0.15,474237,0.0,0.0,14,0,0,4,1,1.0,2,6,8,108.0,45.0,6,5,8,494,0.7606748410034925,101.7881908028503
124,8,0,0,0,10.000000000000002,20,10.0,8.001149918450654,4,8.0,38.75639169001018,5,38.0,19.435870158629246,0,,48.99999999999999,13,49.0,2,1.3810000000000004,14824,1259,0,0.0,12590.000000000002,False,-0.2647611753237711,2,1.1380000000000001,15274,1241,0,0.0,12410.000000000002,False,-0.25222810193566353,1,2.5320000000000005,61381,0,4,0.4,155.02556676004073,False,0.16708151886403383,0,0.2,52660,0,0,0.0,0.0,False,0.0,0,4.115000000000001,54580,225,0,0.0,8720.18813025229,False,-0.21830113971981235,0,3.935000000000001,53163,265,0,0.0,10270.443797852698,False,-0.22681403317073806,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,118392,0,207,1.0,10142.999999999998,False,0.18574666500196882,0.175,474571,0.0,0.0,16,0,0,3,3,2.2,2,5,4,90.0,24.0,5,3,4,837,0.4884084860095754,102.27659928885987
125,4,0,0,0,10.000000000000002,20,10.0,8.001149918450654,0,,38.76461064128014,2,39.0,19.435870158629246,0,,48.999999999999986,11,49.0,0,1.3790000000000004,14704,1271,0,0.0,12710.000000000002,False,-0.26685002088845566,0,1.1360000000000003,15194,1249,0,0.0,12490.000000000002,False,-0.25362066564545327,0,2.531000000000001,61459,0,2,0.0,77.52922128256029,False,0.1678269010756035,0,0.2,52660,0,0,0.0,0.0,False,0.0,0,4.115000000000001,54541,226,0,0.0,8760.802004929312,False,-0.21854905832274993,0,3.9350000000000014,53124,266,0,0.0,10311.386430580518,False,-0.22705977168050054,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,118931,0,196,0.0,9603.999999999996,False,0.18833495001104464,0.0,474910,0.0,0.0,18,0,0,1,0,0.0,1,2,2,36.0,6.0,2,2,2,817,0.3185732769779861,102.59517256583786
126,2,0,0,0,10.000000000000002,0,,8.00105860454893,2,8.0,38.76894149740241,1,39.0,19.435870158629246,0,,48.999999999999986,5,49.0,0,1.3790000000000002,14704,1271,0,0.0,12710.000000000002,False,-0.26685002088845566,2,1.1560000000000001,15174,1249,0,0.0,12490.000000000002,False,-0.25431694750034817,0,2.531,61482,0,3,0.2,116.30682449220723,False,0.16863185363171482,0,0.2,52660,0,0,0.0,0.0,False,0.0,0,4.115000000000001,54502,227,0,0.0,8800.549719910347,False,-0.21880272069024972,0,3.9350000000000014,53124,266,0,0.0,10312.53843830904,False,-0.22705213237195596,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,119176,0,191,0.0,9358.999999999998,False,0.18951144319698818,0.025,475119,0.0,0.0,4,0,0,0,1,1.0,0,0,1,0.0,6.0,0,2,1,284,0.18191140197450295,102.77708396781236
127,1,0,0,0,10.000000000000002,0,,8.00105860454893,0,,38.773570395590745,1,39.0,19.473677128462484,5,20.0,48.99999999999999,11,49.0,0,1.3790000000000004,14704,1271,0,0.0,12710.000000000002,False,-0.26685002088845566,0,1.1540000000000004,15174,1249,0,0.0,12490.000000000002,False,-0.25431694750034817,0,2.531000000000001,61521,0,2,0.0,77.54714079118149,False,0.16900443544237737,0,0.2,52660,0,0,0.0,0.0,False,0.0,0,4.115000000000001,54463,228,0,0.0,8840.37405019469,False,-0.21905587499870896,5,3.9850000000000008,52999,266,0,0.0,10313.76972522714,False,-0.22870179227302953,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,119615,0,185,0.5,9064.999999999998,False,0.1923158187912373,0.0625,475433,0.0,0.0,6,0,0,0,1,1.0,0,0,0,0.0,3.0,0,1,0,578,0.1771193069871515,102.95420327479951
128,0,0,0,0,10.000000000000002,0,,8.00105860454893,0,,38.773570395590745,0,,19.473677128462484,0,,48.99999999999999,11,49.0,0,1.3790000000000002,14704,1271,0,0.0,12710.000000000002,False,-0.26685002088845566,0,1.1540000000000004,15174,1249,0,0.0,12490.000000000002,False,-0.25431694750034817,0,2.531000000000001,61521,0,2,0.0,77.54714079118149,False,0.16900443544237737,0,0.2,52660,0,0,0.0,0.0,False,0.0,0,4.115000000000001,54463,228,0,0.0,8840.37405019469,False,-0.21905587499870896,0,3.980000000000001,52999,266,0,0.0,10313.76972522714,False,-0.22870179227302953,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,120154,0,174,0.0,8525.999999999998,False,0.1949041038003131,0.0,475972,0.0,0.0,5,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,539,0.17238298000302166,103.12658625480253
129,0,0,0,0,10.000000000000002,0,,8.00105860454893,0,,38.800248472712205,6,39.0,19.473677128462484,0,,48.99999999999999,12,49.0,0,1.3790000000000002,14704,1271,0,0.0,12710.000000000002,False,-0.26685002088845566,0,1.1540000000000004,15174,1249,0,0.0,12490.000000000002,False,-0.25431694750034817,4,2.5710000000000006,61623,0,0,0.0,0.0,False,0.17020508925180403,0,0.2,52660,0,0,0.0,0.0,False,0.0,0,4.115000000000001,54385,230,0,0.0,8924.057148723807,False,-0.21953543004825063,0,3.980000000000001,52843,270,0,0.0,10476.067087632295,False,-0.2296945153340033,0,0.2,104297,0,0,0.0,0.0,False,0.0016711005253402227,0,0.5960000000000001,120742,0,162,0.0,7937.999999999999,False,0.1977276874465776,0.0,476428,0.0,0.0,9,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,666,0.1778417419991456,103.30442799680168
