index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ind@1,spot_market_loss_03Ind@1,balance_03Ind@1,inventory_03Ind@1_input,inventory_03Ind@1_output,productivity_03Ind@1,assets_03Ind@1,bankrupt_03Ind@1,score_03Ind@1,spot_market_quantity_04Buy@2,spot_market_loss_04Buy@2,balance_04Buy@2,inventory_04Buy@2_input,inventory_04Buy@2_output,productivity_04Buy@2,assets_04Buy@2,bankrupt_04Buy@2,score_04Buy@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
106,22,0,0,0,10.0,20,10.0,19.491521906617177,13,19.0,30.702835010245153,0,,16.515503208928685,12,16.5,40.0,20,40.0,0,0.8300000000000001,58197,0,30,1.0,584.7456571985153,False,0.196786970629384,0,1.4690000000000003,57422,58,55,1.0,1652.0337048639446,False,0.1918484378055323,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,7.238000000000001,46910,1172,20,1.0,23458.120374760234,False,-0.15055249467811854,6,13.202000000000005,48854,783,0,0.0,24040.319813021953,False,-0.4881126133608784,6,13.589000000000006,38912,1015,0,0.0,31163.37753539883,False,-0.5417656362820745,0,1.451,151200,0,95,0.6,3800.0,False,0.06947762549422301,12,9.446,90933,2351,0,0.0,38827.94804419134,False,-0.22917296043354937,0.45,561791,0.0,0.0,8,0,0,5,5,5.0,19,24,25,255.0,66.0,15,7,25,767,1.9884585328400135,211.62970008980483
107,25,0,0,0,10.0,20,10.0,19.510620756525626,51,19.58823529411765,30.702835010245153,0,,16.53708688595353,17,16.705882352941178,40.0,20,40.0,0,0.8300000000000001,58486,1,19,1.0,380.7017943739869,False,0.2006128436975568,0,1.4690000000000003,57932,57,35,1.0,1252.8717264783968,False,0.19820011178669167,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,7.238000000000002,45911,1213,30,1.0,24587.46802797294,False,-0.1568441590278933,0,13.196000000000005,48854,783,0,0.0,24040.319813021953,False,-0.4881126133608784,17,13.753000000000005,38399,1015,0,0.0,31163.37753539883,False,-0.5460794244271456,0,1.4510000000000003,151401,0,94,0.7,3760.0,False,0.07074199812789024,12,9.554000000000002,90584,2361,0,0.0,39044.062137736284,False,-0.23085606361772532,0.4625,560930,0.0,0.0,12,0,0,13,6,6.0,15,28,21,279.0,37.0,18,7,21,1519,1.91494791675359,213.54464800655842
108,21,0,0,0,10.0,20,10.0,19.519451838050223,23,19.608695652173914,30.694947484229193,56,30.660714285714285,16.56923403970777,24,16.75,40.0,20,40.0,4,0.8700000000000001,58753,3,10,1.0,225.19451838050225,False,0.2044851297100641,0,1.4690000000000003,57852,55,45,1.0,1428.37533271226,False,0.19835872618996822,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,26,7.498000000000002,46527,1226,10,1.0,24237.797428291866,False,-0.15045343153688237,12,13.316000000000006,47395,820,0,0.0,25169.85693706794,False,-0.49563215522461157,12,13.856000000000005,37511,1034,0,0.0,31738.575698692985,False,-0.5511281619785698,0,1.4510000000000003,151819,0,87,0.6,3480.0,False,0.0726839627254565,7,9.612,90208,2379,0,0.0,39418.207780464785,False,-0.2321758114322171,0.45,559428,0.0,0.0,10,0,0,9,8,7.147147147147147,15,24,23,207.0,51.0,14,7,23,1570,1.8209739457815886,215.36562195234
109,23,0,0,0,10.0,20,10.0,19.519451838050223,0,,30.694947484229193,0,,16.592977069918778,28,16.714285714285715,40.00000000000001,20,40.0,0,0.8660000000000001,58663,2,20,1.0,410.3890367610045,False,0.20453827382510437,0,1.4690000000000003,57742,56,55,1.0,1633.5698510927623,False,0.19820725416488746,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,7.472000000000002,46527,1216,20,1.0,24349.552384753653,False,-0.1496439884057129,14,13.444000000000003,46993,820,0,0.0,25169.85693706794,False,-0.4990125506131468,14,13.984000000000005,37109,1034,0,0.0,31738.575698692985,False,-0.5545085573671051,0,1.451,152055,2,86,1.0,3473.185954139838,False,0.07430873728341457,9,9.695,89832,2395,0,0.0,39740.180082455474,False,-0.23367778726945987,0.5,558284,0.0,0.0,8,0,0,8,8,8.0,15,23,25,207.0,58.0,14,9,25,640,1.75000932905823,217.11563128139824
110,25,0,0,0,10.0,20,10.0,19.431421940698684,33,18.818181818181817,30.694947484229193,0,,16.573986496596444,26,16.46153846153846,40.00000000000001,20,40.0,13,0.9960000000000002,58918,6,10,1.0,254.31421940698684,False,0.20815921406333873,0,1.4690000000000003,57682,52,65,1.0,1783.0424261454145,False,0.19850878239222272,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,7.472000000000002,45906,1239,30,1.0,24996.380209052546,False,-0.1539548310272588,7,13.500000000000004,46839,820,0,0.0,25169.85693706794,False,-0.5003075279510434,19,14.160000000000004,36510,1034,0,0.0,31738.575698692985,False,-0.5595455146748977,0,1.451,152353,0,84,0.8,3360.0000000000005,False,0.07599508221914861,10,9.786,89376,2415,0,0.0,40026.17738928041,False,-0.23586425321932883,0.475,556947,0.0,0.0,8,0,0,9,8,7.588235294117647,14,23,22,202.0,66.0,13,12,22,860,1.9065284421667457,219.02215972356498
111,22,0,0,0,10.0,20,10.0,19.412255240759826,11,19.0,30.723787472724233,10,31.5,16.605640923810256,13,17.0,40.00000000000001,20,40.0,0,0.9830000000000001,58848,3,20,1.0,418.24510481519656,False,0.20840404633343426,0,1.4690000000000003,57761,55,64,1.0,1792.3843354086289,False,0.20022082516991965,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,7.472000000000002,46012,1240,30,1.0,24992.91012272391,False,-0.15244444516511244,9,13.583000000000002,46460,825,0,0.0,25347.124664997493,False,-0.5027492004566162,4,14.181000000000003,36266,1039,0,0.0,31922.01518416048,False,-0.5608260307928772,0,1.4510000000000003,152777,0,78,0.8,3120.0000000000005,False,0.07811866940497646,6,9.836000000000002,89227,2420,0,0.0,40185.65103562082,False,-0.23634809004421523,0.475,556714,0.0,0.0,11,0,0,11,5,5.0,12,23,19,189.0,42.0,13,9,19,1284,1.5061699524521828,220.52832967601717
112,19,0,0,0,10.0,20,10.0,19.412255240759826,0,,30.723787472724233,0,,16.631391295613277,11,17.0,40.00000000000001,20,40.0,0,0.9830000000000003,58748,3,30,1.0,612.3676572227948,False,0.2083439153014282,0,1.4690000000000003,57661,55,74,1.0,1986.5068878162272,False,0.2001606941379136,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,7.472000000000002,46012,1230,40,1.0,25106.025445043557,False,-0.15162514887991396,6,13.634000000000002,46334,825,0,0.0,25347.124664997493,False,-0.5038087273694407,5,14.227000000000004,36161,1039,0,0.0,31922.01518416048,False,-0.5617089698868977,0,1.451,153092,0,73,0.5,2920.0000000000005,False,0.07962054850021655,10,9.930000000000001,88995,2426,0,0.0,40347.75528315781,False,-0.23740253404320588,0.4375,556366,0.0,0.0,6,0,0,4,4,4.0,16,20,21,165.0,56.0,10,9,21,600,1.5173835335299373,222.0457132095471
113,21,0,0,0,10.0,20,10.0,19.414194798764,40,19.425,30.723787472724233,0,,16.631391295613277,0,,40.00000000000001,13,40.0,10,1.083,59275,2,10,1.0,214.14194798764,False,0.21505301550977693,0,1.4690000000000003,57551,56,84,1.0,2190.792363096176,False,0.19999992186831084,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,7.472000000000002,45235,1260,50,1.0,25998.07482007885,False,-0.15641966899351858,0,13.628000000000004,46334,825,0,0.0,25347.124664997493,False,-0.5038087273694407,0,14.222000000000005,36161,1039,0,0.0,31922.01518416048,False,-0.5617089698868977,0,1.451,153252,0,69,0.0,2760.0000000000005,False,0.08017938723332914,9,10.010000000000002,88883,2426,0,0.0,40347.75528315781,False,-0.2381849082695635,0.375,556054,0.0,0.0,10,0,0,6,3,2.526315789473684,15,21,21,201.0,57.0,12,9,21,776,1.616194887086749,223.66190809663385
114,21,0,0,0,10.0,20,10.0,19.519761898996077,52,20.0,30.684570281354805,29,30.344827586206897,16.61123392306404,5,16.0,40.00000000000001,15,40.0,0,1.0730000000000004,59155,4,20,1.0,430.39523797992155,False,0.21481006750265916,0,1.4690000000000003,58511,54,42,1.0,1359.8299997578351,False,0.21114165575132826,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,7.472000000000002,45075,1302,31,1.0,26365.95167121489,False,-0.15607289611184022,5,13.678000000000004,45504,849,0,0.0,26051.20016887023,False,-0.5078278850292621,0,14.222000000000005,36001,1044,0,0.0,32034.691373734415,False,-0.5625806570171189,0,1.451,153412,0,65,0.0,2600.0000000000005,False,0.08073822596644173,11,10.111,88643,2431,0,0.0,40381.909666968684,False,-0.23974213201528186,0.375,555664,0.0,0.0,11,0,0,11,4,4.0,14,25,19,225.0,32.0,15,6,19,2280,1.5688331751152873,225.23074127174914
115,19,0,0,0,10.0,20,10.0,19.519761898996077,0,,30.684570281354805,0,,16.59849580747265,3,16.0,40.00000000000001,6,40.0,0,1.0730000000000002,59075,2,30,1.0,605.5928569698823,False,0.21496555140949714,0,1.4690000000000003,58391,56,52,1.0,1575.027618747796,False,0.21088790737792398,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,7.472000000000002,45075,1292,41,1.0,26477.599755038478,False,-0.15526422706108414,0,13.673000000000004,45504,849,0,0.0,26051.20016887023,False,-0.5078278850292621,3,14.252000000000004,35935,1044,0,0.0,32034.691373734415,False,-0.5631356473047888,0,1.4510000000000003,153412,0,65,0.0,2600.0000000000005,False,0.08073822596644173,6,10.160000000000002,88531,2434,0,0.0,40400.738795388424,False,-0.24045874095244132,0.375,555286,0.0,0.0,5,0,0,6,3,3.0,16,22,21,186.0,37.0,12,7,21,200,1.6909110080450773,226.92165227979422
116,21,0,0,0,10.0,20,10.0,19.539276624568785,11,20.0,30.60240503329404,51,30.19607843137255,16.48180755742432,21,15.761904761904763,40.00000000000001,12,40.0,0,1.0730000000000004,58975,2,40,1.0,801.5710649827514,False,0.21492440523185824,0,1.4690000000000003,58511,56,51,1.0,1556.503107853008,False,0.21315378036353128,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,10,7.572000000000002,46115,1293,10,1.0,25570.30872590038,False,-0.14677027519193722,4,13.713000000000005,44570,877,0,0.0,26838.309214198875,False,-0.5123724606495116,17,14.419000000000006,34778,1067,0,0.0,32652.76617052474,False,-0.5702661171259712,0,1.4510000000000003,153276,0,73,0.8,2920.0000000000005,False,0.0809058775863755,12,10.274,88152,2447,0,0.0,40330.98309301731,False,-0.2433498781276901,0.475,553740,0.0,0.0,6,0,0,10,8,7.217391304347826,11,21,23,183.0,44.0,11,10,23,1110,1.7714845137670636,228.69313679356128
117,23,0,0,0,10.0,20,10.0,19.565997699875147,15,20.0,30.651809852229267,10,32.0,16.51609417204618,22,16.727272727272727,40.00000000000001,16,40.0,0,1.073,58825,7,50,1.0,1048.2998849937574,False,0.21437939807040593,0,1.4690000000000003,58761,51,46,1.0,1410.0358941942568,False,0.2167707060709021,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,7.562000000000002,46135,1298,10,1.0,25703.183112960236,False,-0.14551814294124293,10,13.809000000000003,44160,882,0,0.0,27034.896289666212,False,-0.5149935827580233,12,14.522000000000006,34300,1072,0,0.0,32858.740161589776,False,-0.5734195803870226,0,1.451,153328,0,74,0.4,2960.0000000000005,False,0.08140883244617685,13,10.392,87640,2465,0,0.0,40712.17213409384,False,-0.24559505101466314,0.425,552512,0.0,0.0,8,0,0,7,7,7.0,15,22,23,186.0,47.0,12,11,23,940,1.6654471280053258,230.3585839215666
118,23,0,0,0,10.0,20,10.0,19.538248893477494,12,19.0,30.672397764721513,16,31.0,16.532581322663074,5,17.0,40.00000000000001,13,40.0,0,1.0730000000000004,58765,3,60,1.0,1202.2949336086497,False,0.21472719485194636,0,1.4690000000000003,58849,55,44,1.0,1409.6829513130097,False,0.21856771721346585,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,6,7.622000000000002,46253,1300,10,1.0,25706.44753916796,False,-0.143785146459845,0,13.799000000000005,44160,882,0,0.0,27053.054828484375,False,-0.5149172356922479,5,14.560000000000004,33699,1088,0,0.0,33371.56876801701,False,-0.5763171821292413,0,1.451,153328,0,74,0.0,2960.0000000000005,False,0.08140883244617685,13,10.509000000000002,87339,2470,0,0.0,40835.475866977795,False,-0.24726701361129344,0.375,551756,0.0,0.0,8,0,0,7,5,4.6,15,22,20,201.0,33.0,12,11,20,614,1.465182770974934,231.82376669254154
119,20,0,0,0,10.0,20,10.0,19.581901695655045,23,20.0,30.630945776739186,16,30.0,16.55610733126101,7,17.0,40.00000000000001,10,40.0,0,1.0730000000000002,59005,3,53,1.0,1067.8407898697174,False,0.218262407819096,0,1.4690000000000003,58869,55,48,1.0,1489.931281391442,False,0.21979795467129895,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,6,7.676000000000002,46123,1313,10,1.0,26017.346384162465,False,-0.1434164852230671,3,13.829000000000002,44097,882,0,0.0,27016.49417508396,False,-0.5156007173876609,4,14.595000000000002,33135,1104,0,0.0,33816.56413752006,False,-0.5791888558895398,0,1.4510000000000003,153260,0,78,0.4,3120.0000000000005,False,0.08149265825614373,10,10.596,87158,2473,0,0.0,40943.25343020848,False,-0.24815494701437443,0.425,551010,0.0,0.0,6,0,0,7,5,4.375,13,20,23,153.0,42.0,11,9,23,660,1.5983970426023006,233.42216373514384
120,23,0,0,0,10.0,20,10.0,19.626278430916276,26,20.0,30.826363035219874,21,33.0,16.823162650487685,42,17.61904761904762,40.00000000000001,8,40.0,0,1.0730000000000004,58885,5,63,1.0,1286.4555411477254,False,0.2180436194666447,0,1.4690000000000003,59309,53,32,1.0,1158.0409097893207,False,0.2254055584975991,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,11,7.780000000000002,46021,1329,10,1.0,26391.58766503993,False,-0.14218342460713923,23,14.056000000000003,42703,903,0,0.0,27836.205820803545,False,-0.5238763304176574,19,14.781,32646,1104,0,0.0,34032.30479088274,False,-0.5823937538749139,0,1.451,153124,0,86,0.8,3440.0000000000005,False,0.08166030987607752,8,10.666,86460,2507,0,0.0,42175.66876477263,False,-0.2487263060593046,0.475,548511,0.0,0.0,7,0,0,6,8,7.523809523809524,14,20,18,183.0,81.0,11,12,18,720,1.5869491081684828,235.00911284331232
121,18,0,0,0,10.0,20,10.0,19.653033012404812,17,20.0,30.861155763027025,7,32.0,16.838216983832353,14,17.0,40.00000000000001,4,40.0,0,1.073,59125,5,56,1.0,1150.5698486946694,False,0.2215641865351803,0,1.4690000000000003,59209,53,42,1.0,1355.427386521002,False,0.225378820045435,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,7.769000000000001,45905,1336,13,1.0,26657.64712949218,False,-0.14193673130220638,10,14.133000000000004,42261,909,0,0.0,28052.790588591564,False,-0.5266824589912985,4,14.802000000000005,32530,1105,0,0.0,34101.577118144865,False,-0.583077937798434,0,1.451,152988,0,94,0.8,3760.0000000000005,False,0.08182796149601129,4,10.698,86326,2513,0,0.0,42314.4392803707,False,-0.2491776713177043,0.475,547707,0.0,0.0,8,0,0,7,4,4.0,12,19,20,150.0,54.0,10,8,20,764,1.4616379346698523,236.47075077798218
122,20,0,0,0,10.0,20,10.0,19.653033012404812,0,,31.036530279426053,20,32.9,16.827507353956037,14,16.714285714285715,40.000000000000014,16,40.0,0,1.0730000000000004,59045,3,66,1.0,1327.1001788187175,False,0.22173330515242587,0,1.4690000000000003,59089,55,52,1.0,1571.9577166450504,False,0.22513870638243827,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,7,7.839000000000001,46388,1326,10,1.0,26370.28707724304,False,-0.13702133012774487,5,14.173000000000004,41498,929,0,0.0,28832.936629586802,False,-0.529818380985752,9,14.888000000000003,32305,1105,0,0.0,34295.36595876579,False,-0.5841551704124344,0,1.451,153068,0,92,0.0,3680.0000000000014,False,0.08210738086256758,14,10.834000000000001,85878,2527,0,0.0,42523.11108344691,False,-0.2515783314352134,0.375,546634,0.0,0.0,7,0,0,8,7,6.368421052631579,13,21,22,181.0,43.0,11,9,22,311,1.8783447882160544,238.34909556619823
123,22,0,0,0,10.000000000000002,20,10.0,19.61558815554049,13,19.0,31.080471790797954,10,32.0,16.800069008003362,10,16.4,40.00000000000001,11,40.0,0,1.0730000000000002,59232,0,62,0.9,1216.1664656435103,False,0.22442468556273037,0,1.4690000000000003,58949,59,62,1.0,1806.1664656435105,False,0.2246702249308757,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,7.832000000000001,46461,1329,10,1.0,26379.921376621292,False,-0.13589406813781077,0,14.168000000000005,41178,939,0,0.0,29184.56301155928,False,-0.5310308397526119,10,14.979000000000005,32047,1105,0,0.0,34343.92132883174,False,-0.5861205282127137,0,1.4510000000000003,153000,0,96,0.4,3840.000000000001,False,0.08219120667253448,11,10.930000000000001,85622,2533,0,0.0,42554.574797272515,False,-0.25325672074384054,0.4125,545852,0.0,0.0,7,0,0,12,5,5.0,11,23,19,207.0,54.0,14,8,19,767,1.8095873398706317,240.15868290606886
124,19,0,0,0,10.000000000000002,20,10.0,19.47111117008528,18,17.833333333333332,31.080471790797954,0,,16.784400002765878,13,16.615384615384617,40.00000000000001,8,40.0,0,1.0730000000000004,59453,0,54,1.0,1051.440003184605,False,0.22726141761319982,0,1.4690000000000003,58849,59,72,1.0,1991.9200042461403,False,0.22452447213379997,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,7.8320000000000025,46140,1337,20,1.0,26654.48507021998,False,-0.13855541582005465,5,14.218000000000004,41068,939,0,0.0,29184.56301155928,False,-0.5319558235653952,8,15.049000000000005,31851,1105,0,0.0,34343.92132883174,False,-0.5877686811882185,0,1.4510000000000003,152932,0,100,0.4,4000.000000000001,False,0.08227503248250136,8,10.999,85378,2542,0,0.0,42665.944807030864,False,-0.2545721921600833,0.425,545034,0.0,0.0,6,0,0,9,5,5.0,9,18,25,147.0,61.0,9,10,25,521,1.5073402561247349,241.6660231621936
125,25,0,0,0,10.000000000000002,20,10.0,19.47111117008528,0,,31.080471790797954,0,,16.769839683921706,13,16.615384615384617,40.0,15,40.0,0,1.073,59363,0,63,0.9,1226.6800037153725,False,0.2272127189772812,0,1.4690000000000003,58739,60,82,1.0,2196.631115946993,False,0.22436805446827418,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,7.8320000000000025,46140,1327,30,1.0,26770.578676427103,False,-0.13771454777185144,9,14.303000000000004,40839,939,0,0.0,29184.56301155928,False,-0.5338814716847349,4,15.081000000000007,31767,1105,0,0.0,34343.92132883174,False,-0.5884750324634347,0,1.451,152932,0,100,0.0,4000.0,False,0.08227503248250136,15,11.141000000000004,84906,2555,0,0.0,42846.94039241996,False,-0.2572371697877113,0.3625,544049,0.0,0.0,5,0,0,11,6,6.0,9,20,23,201.0,69.0,12,13,23,200,1.6005702912807465,243.26659345347434
126,23,0,0,0,10.0,20,10.0,19.43280895901444,87,19.344827586206897,30.972097354256615,22,30.0,16.751298193688314,14,16.571428571428573,39.99999999999999,7,40.0,0,1.0730000000000004,59649,0,53,0.9,1029.9388748277654,False,0.23105192006494282,0,1.4690000000000003,59936,61,24,1.0,1076.3874150163465,False,0.2373996093368017,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,7.8320000000000025,45117,1404,18,1.0,27841.16153083289,False,-0.1447795114524214,4,14.334000000000005,40095,961,0,0.0,29764.185557440607,False,-0.5377007191436306,10,15.177000000000003,31509,1105,0,0.0,34224.16757645356,False,-0.5911480412355532,0,1.451,152864,0,104,0.4,4159.999999999999,False,0.08235885829246825,7,11.196,84666,2565,0,0.0,42967.07986681053,False,-0.2584940697891413,0.4125,543199,0.0,0.0,13,0,0,10,5,5.0,15,25,23,255.0,54.0,15,8,23,2543,1.6384358862414956,244.90502933971584
127,23,0,0,0,10.0,20,10.0,19.50222372709815,36,20.0,30.886747675794528,19,30.0,16.711381037957214,16,16.375,40.0,5,40.0,0,1.0730000000000002,59559,0,62,0.9,1209.1378710800855,False,0.23104372515018903,12,1.5890000000000002,60354,62,10,1.0,815.0222372709816,False,0.24327858730224855,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,1,7.842000000000001,44942,1430,10,1.0,28197.047406508304,False,-0.14473687995054252,11,14.440000000000005,39809,961,0,0.0,29682.16451643854,False,-0.5404505322170241,5,15.217000000000004,30829,1124,0,0.0,34716.70438759305,False,-0.594795265816832,0,1.4510000000000003,152864,0,104,0.0,4160.0,False,0.08235885829246825,5,11.239000000000003,84364,2581,0,0.0,43132.07445896757,False,-0.26002740245131967,0.3625,542084,0.0,0.0,6,0,0,9,6,4.684210526315789,15,24,27,207.0,73.0,14,9,27,540,1.6582063594833016,246.56323569919914
128,27,0,0,0,10.0,20,10.0,19.52722488642334,14,20.0,30.886747675794528,0,,16.682823079310268,13,16.384615384615383,40.0,9,40.0,0,1.0730000000000004,59689,5,58,1.0,1182.5790434125538,False,0.2334320167315902,0,1.5770000000000004,60304,57,20,1.0,960.5444977284668,False,0.2437443167634685,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,7.841000000000003,44662,1434,20,1.0,28619.77544064696,False,-0.1457311432332327,4,14.469000000000003,39721,961,0,0.0,29682.16451643854,False,-0.5411905192672508,9,15.302000000000005,30604,1124,0,0.0,34716.70438759305,False,-0.5966872781611614,0,1.451,152944,0,102,0.0,4080.0,False,0.08263827765902455,7,11.304000000000002,84071,2594,0,0.0,43275.24306773084,False,-0.2615740982867023,0.375,541358,0.0,0.0,7,0,0,12,5,5.0,16,28,24,309.0,72.0,18,9,24,560,1.8327004425227642,248.3959361417219
129,24,0,0,0,10.0,20,10.0,19.577722889754583,30,20.0,30.811727388547087,18,30.0,16.66549036295752,11,16.454545454545453,40.0,12,40.0,0,1.0730000000000004,59879,6,53,1.0,1097.6193131569928,False,0.23645051679036042,0,1.5770000000000004,60514,56,15,1.0,853.6658433463188,False,0.24694780081996148,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,7.841000000000003,44602,1454,12,1.0,28835.749810365727,False,-0.145035999171647,6,14.525000000000002,39589,961,0,0.0,29610.070020393752,False,-0.5426036191236461,5,15.343000000000004,29959,1142,0,0.0,35186.99267772077,False,-0.6001337329919829,0,1.451,152944,0,102,0.0,4080.0,False,0.08263827765902455,12,11.417000000000002,83712,2605,0,0.0,43413.60239550434,False,-0.26359863365499975,0.375,540562,0.0,0.0,8,0,0,10,5,5.0,13,23,18,225.0,59.0,15,9,18,1340,1.6164181670174003,250.0123543087393
130,18,0,0,0,10.0,20,10.0,19.43020141160345,3,7.0,30.79353788150409,80,30.75,16.661285338947295,22,16.636363636363637,40.0,9,40.0,0,1.0730000000000004,59800,6,60,1.0,1225.812084696207,False,0.23614556478859278,0,1.5770000000000004,60414,56,25,1.0,1045.7550352900862,False,0.24686686686947626,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,68,8.521000000000003,44801,1447,10,1.0,28423.43682140523,False,-0.14513966840447023,14,14.659000000000002,37327,1021,0,0.0,31440.202177015675,False,-0.553929910709565,8,15.418000000000005,29159,1162,0,0.0,35782.09101830775,False,-0.6043588137574198,0,1.451,152808,0,110,0.8,4400.0,False,0.08280592927895833,9,11.495000000000001,83370,2619,0,0.0,43635.90630270296,False,-0.2652112190274007,0.475,537042,0.0,0.0,5,0,0,7,9,8.4,8,15,19,150.0,36.0,10,8,19,221,1.4932800233364105,251.50563433207572
131,19,0,0,0,10.0,20,10.0,19.442314334561424,5,20.0,30.79353788150409,0,,16.661285338947295,0,,40.0,9,40.0,0,1.0730000000000004,59790,7,65,1.0,1333.7504317464925,False,0.23704524504569582,0,1.5770000000000004,60324,55,35,1.0,1230.4810017096497,False,0.24691521731983188,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,8.453000000000001,44701,1442,20,1.0,28651.688028067652,False,-0.1449350444136947,0,14.645000000000001,37327,1021,0,0.0,31440.202177015675,False,-0.553929910709565,0,15.410000000000002,29159,1162,0,0.0,35782.09101830775,False,-0.6043588137574198,0,1.4510000000000003,152808,0,110,0.0,4400.0,False,0.08280592927895833,9,11.576000000000002,83258,2619,0,0.0,43635.90630270296,False,-0.2659935932537583,0.375,536730,0.0,0.0,6,0,0,8,2,2.0,6,14,24,162.0,58.0,9,10,24,300,1.652056292630732,253.15769062470645
132,24,0,0,0,10.0,20,10.0,19.438086571358426,34,19.41176470588235,30.79353788150409,0,,16.646346339530783,14,16.5,40.0,13,40.0,0,1.0730000000000004,60350,7,41,1.0,866.9615494256955,False,0.24372812192488236,0,1.5770000000000004,60224,55,45,1.0,1424.7138957111292,False,0.2468562151713776,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,8.453000000000001,44041,1466,30,1.0,29420.041050056578,False,-0.14893063325663042,0,14.645000000000001,37327,1021,0,0.0,31440.202177015675,False,-0.553929910709565,14,15.550000000000002,28781,1162,0,0.0,35782.09101830775,False,-0.6075373944958933,0,1.4510000000000003,152769,0,115,0.7,4600.0,False,0.08323204381295668,11,11.677000000000001,82986,2626,0,0.0,43713.30548760784,False,-0.26762330955611496,0.4625,535841,0.0,0.0,8,0,0,6,5,5.0,11,17,23,201.0,67.0,12,12,23,940,1.4718635752797127,254.62955419998616
