index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Ran@2,spot_market_loss_04Ran@2,balance_04Ran@2,inventory_04Ran@2_input,inventory_04Ran@2_output,productivity_04Ran@2,assets_04Ran@2,bankrupt_04Ran@2,score_04Ran@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Ran@3,spot_market_loss_07Ran@3,balance_07Ran@3,inventory_07Ran@3_input,inventory_07Ran@3_output,productivity_07Ran@3,assets_07Ran@3,bankrupt_07Ran@3,score_07Ran@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
105,1,0,0,0,10.000000000000004,10,10.0,3.479056742329321,2,4.0,20.864084897412322,0,,13.043449150763331,0,,38.99999999999999,11,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,2,5.269000000000001,31007,1090,0,0.0,10900.000000000004,False,-0.28937878876478956,0,1.7030000000000003,74955,0,33,0.2,688.5148016146067,False,0.15441852914908394,0,14.042000000000002,23807,297,0,0.0,1033.2798524718085,False,-0.6270924628415242,0,17.876,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,192,186,1.0,9758.342236946559,False,0.26416192816714035,11,9.526000000000002,64305,2678,0,0.0,34930.3568257442,False,-0.3484811332206801,0.15,399424,0.0,0.2,2,0,0,0,4,4.0,1,1,1,14.0,0.0,1,0,1,100,0.6016201440361328,271.40179071686
106,1,0,0,0,10.000000000000004,9,10.0,3.479056742329321,0,,20.864084897412322,0,,13.043449150763331,0,,38.99999999999999,11,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,0,5.267000000000001,30917,1099,0,0.0,10990.000000000004,False,-0.2902559304524102,0,1.7030000000000003,74955,0,33,0.0,688.5148016146067,False,0.15441852914908394,0,14.042000000000002,23807,297,0,0.0,1033.2798524718085,False,-0.6270924628415242,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,182,196,1.0,10017.907745438924,False,0.26519599602189087,11,9.625000000000002,64145,2678,0,0.0,34930.3568257442,False,-0.3497559625130702,0.125,399174,0.0,0.2,2,0,0,0,3,3.0,1,1,1,16.0,0.0,1,0,1,90,0.5978763680323027,271.9996670848923
107,1,0,0,0,10.000000000000004,10,10.0,3.479056742329321,0,,20.864084897412322,0,,13.043449150763331,0,,38.99999999999999,13,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,0,5.267000000000001,30817,1109,0,0.0,11090.000000000004,False,-0.2912305323275442,0,1.7030000000000003,74955,0,33,0.0,688.5148016146067,False,0.15441852914908394,0,14.042000000000002,23807,297,0,0.0,1033.2798524718085,False,-0.6270924628415242,0,17.876,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000006,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,172,206,1.0,10277.473253931292,False,0.2662300638766414,13,9.744000000000002,63938,2678,0,0.0,34930.3568257442,False,-0.3514052729100998,0.125,398867,0.0,0.2,2,0,0,1,3,3.0,0,1,1,11.0,0.0,1,0,1,100,0.5913909379742108,272.5910580228665
108,1,0,0,0,10.000000000000004,8,10.0,3.2545519628441664,5,2.0,20.864084897412322,0,,13.043449150763331,0,,38.99999999999999,14,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,5,5.317000000000001,30652,1117,0,0.0,11170.000000000004,False,-0.2936670370153792,0,1.7030000000000003,74945,0,38,0.5,792.8352261016682,False,0.15506489050624478,0,14.042,23807,297,0,0.0,966.6019329647174,False,-0.6276035849190924,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000006,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,162,216,1.0,10537.038762423657,False,0.2672641317313922,14,9.871,63708,2678,0,0.0,34930.3568257442,False,-0.35323784001791053,0.1875,398462,0.0,0.2,2,0,0,1,4,4.0,0,1,1,12.0,0.0,1,0,1,80,0.5984917710302398,273.18954979389673
109,1,0,0,0,10.000000000000002,15,10.0,3.2462458623059036,1,3.0,20.864084897412322,0,,13.043449150763331,0,,39.0,10,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,1,5.322000000000002,30486,1132,0,0.0,11320.000000000002,False,-0.2954408124281231,0,1.7030000000000003,74942,0,39,0.1,813.6993109990806,False,0.15517883170312197,0,14.042000000000002,23807,297,0,0.0,964.1350211048534,False,-0.6276224951239145,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,152,226,1.0,10796.604270916027,False,0.2682981995861427,10,9.957,63586,2678,0,0.0,34930.3568257442,False,-0.35420989735335795,0.1375,398171,0.0,0.2,3,0,0,0,3,3.0,1,1,1,16.0,0.0,1,0,1,150,0.5986494820099324,273.78819927590666
110,1,0,0,0,10.000000000000004,9,10.0,3.3076050967799615,1,5.0,20.864084897412322,0,,13.043449150763331,0,,39.0,12,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,1,5.331,30382,1141,0,0.0,11410.000000000004,False,-0.2965908426407812,0,1.7030000000000003,74937,0,40,0.1,834.5633958964929,False,0.15526211075088914,0,14.042000000000005,23807,297,0,0.0,982.3587137436485,False,-0.6274828007286579,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,142,236,1.0,11056.169779408392,False,0.2693322674408932,12,10.067,63404,2678,0,0.0,34930.3568257442,False,-0.3556600156734516,0.1375,397880,0.0,0.2,2,0,0,0,4,4.0,1,1,1,12.0,0.0,1,0,1,90,0.5966307430062443,274.3848300189129
111,1,0,0,0,10.000000000000002,12,10.0,3.094803494418075,5,2.0,20.864084897412322,0,,13.043449150763331,0,,39.0,10,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,5,5.380000000000001,30177,1153,0,0.0,11530.000000000002,False,-0.29941718807866985,0,1.7030000000000003,74927,0,45,0.5,938.8838203835545,False,0.15590847210804995,0,14.042000000000002,23807,297,0,0.0,919.1566378421683,False,-0.6279672785974967,0,17.876,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,132,246,1.0,11315.73528790076,False,0.27036633529564397,10,10.155000000000001,63282,2678,0,0.0,34930.3568257442,False,-0.35663207300889904,0.1875,397543,0.0,0.2,3,0,0,0,3,3.0,1,1,1,15.0,0.0,1,0,1,120,0.5944588909624144,274.9792889098753
112,1,0,0,0,10.000000000000002,10,10.0,3.094803494418075,0,,20.864084897412322,0,,13.043449150763331,0,,39.0,6,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,0,5.375000000000001,30077,1163,0,0.0,11630.000000000002,False,-0.3003917899538039,0,1.7030000000000003,74927,0,45,0.0,938.8838203835545,False,0.15590847210804995,0,14.042000000000002,23807,297,0,0.0,919.1566378421683,False,-0.6279672785974967,0,17.876,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,122,256,1.0,11575.300796393127,False,0.27140040315039454,6,10.205000000000002,63229,2678,0,0.0,34930.3568257442,False,-0.35705436021200326,0.125,397390,0.0,0.2,2,0,0,0,2,2.0,1,1,1,8.0,0.0,1,0,1,100,0.5905345249921083,275.56982343486743
113,1,0,0,0,10.000000000000002,8,10.0,2.9613318046729873,8,2.5,20.864084897412322,0,,13.043449150763331,0,,39.0,9,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,8,5.455000000000001,29850,1171,0,0.0,11710.000000000002,False,-0.3040368009668051,0,1.7030000000000003,74907,0,53,0.8,1105.7964995628531,False,0.15688132598128732,0,14.042000000000002,23807,297,0,0.0,879.5155459878772,False,-0.6282711488648269,0,17.876,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,112,266,1.0,11834.866304885492,False,0.27243447100514506,9,10.289000000000001,63121,2678,0,0.0,34930.3568257442,False,-0.35791486998436656,0.225,397035,0.0,0.2,2,0,0,1,4,4.0,0,1,1,13.0,0.0,1,0,1,80,0.5924866500427015,276.16231008491013
114,1,0,0,0,10.000000000000002,12,10.0,2.9613318046729873,0,,20.864084897412322,0,,13.043449150763331,0,,39.0,8,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,0,5.447000000000002,29730,1183,0,0.0,11830.000000000002,False,-0.3052063232169659,0,1.7030000000000003,74907,0,53,0.0,1105.7964995628531,False,0.15688132598128732,0,14.042000000000002,23807,297,0,0.0,879.5155459878772,False,-0.6282711488648269,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,102,276,1.0,12094.43181337786,False,0.2734685388598958,8,10.360000000000001,63032,2678,0,0.0,34930.3568257442,False,-0.35862399377825854,0.125,396826,0.0,0.2,3,0,0,0,2,2.0,1,1,1,15.0,0.0,1,0,1,120,0.5925038899877109,276.75481397489784
115,1,0,0,0,10.000000000000002,9,10.0,2.9665451058516,5,3.0,20.864084897412322,0,,13.043449150763331,0,,39.0,7,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,5,5.497000000000002,29556,1192,0,0.0,11920.000000000002,False,-0.3077207960548116,0,1.7030000000000003,74892,0,58,0.5,1210.1169240499146,False,0.15745103196567306,0,14.042000000000002,23807,297,0,0.0,881.0638964379252,False,-0.6282592799267334,0,17.876,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000006,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,92,286,1.0,12353.997321870227,False,0.2745026067146463,7,10.422000000000002,62958,2678,0,0.0,34930.3568257442,False,-0.359213602325989,0.1875,396563,0.0,0.2,2,0,0,0,4,4.0,1,1,1,15.0,0.0,1,0,1,90,0.5961875939974561,277.3510015688953
116,1,0,0,0,10.000000000000004,10,10.0,2.9665451058516,0,,20.864084897412322,0,,13.043449150763331,0,,39.0,11,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,0,5.492000000000002,29456,1202,0,0.0,12020.000000000004,False,-0.3086953979299456,0,1.7030000000000003,74892,0,58,0.0,1210.1169240499146,False,0.15745103196567306,0,14.042,23807,297,0,0.0,881.0638964379252,False,-0.6282592799267334,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000006,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,82,296,1.0,12613.562830362593,False,0.27553667456939684,11,10.525000000000002,62798,2678,0,0.0,34930.3568257442,False,-0.360488431618379,0.125,396303,0.0,0.2,2,0,0,0,3,3.0,1,1,1,15.0,0.0,1,0,1,100,0.5933398519991897,277.9443414208945
117,1,0,0,0,10.000000000000004,7,10.0,2.9665451058516,0,,20.864084897412322,0,,13.043449150763331,0,,39.0,9,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,0,5.492000000000002,29386,1209,0,0.0,12090.000000000004,False,-0.3093776192425394,0,1.7030000000000003,74892,0,58,0.0,1210.1169240499146,False,0.15745103196567306,0,14.042000000000002,23807,297,0,0.0,881.0638964379252,False,-0.6282592799267334,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,72,306,1.0,12873.12833885496,False,0.2765707424241474,9,10.604,62705,2678,0,0.0,34930.3568257442,False,-0.36122942614458076,0.125,396140,0.0,0.2,2,0,0,0,2,2.0,1,1,1,13.0,0.0,1,0,1,70,0.5898628360009752,278.53420425689546
118,1,0,0,0,10.000000000000002,11,10.0,2.97090376752997,5,3.0,20.864084897412322,0,,13.043449150763331,0,,38.99999999999999,8,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,5,5.542000000000002,29196,1220,0,0.0,12200.000000000002,False,-0.3120090443054012,0,1.7030000000000003,74877,0,63,0.5,1314.4373485369763,False,0.1580207379500588,0,14.042000000000005,23807,297,0,0.0,882.3584189564011,False,-0.6282493567161115,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,62,316,1.0,13132.693847347326,False,0.27760481027889816,8,10.675000000000004,62614,2678,0,0.0,34930.3568257442,False,-0.3619544853046276,0.1875,395844,0.0,0.2,3,0,0,0,3,3.0,1,1,1,11.0,0.0,1,0,1,110,0.5912274389993399,279.1254316958948
119,1,0,0,0,10.000000000000002,9,10.0,3.07771261879668,4,4.0,20.864084897412322,0,,13.043449150763331,0,,38.99999999999999,11,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,4,5.577000000000002,29046,1229,0,0.0,12290.000000000002,False,-0.3140557082431827,0,1.7030000000000003,74861,0,67,0.4,1397.8936881266256,False,0.1584151784393473,0,14.042000000000002,23807,297,0,0.0,914.080647782614,False,-0.6280061887885184,0,17.876,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,52,326,1.0,13392.259355839691,False,0.2786388781336487,11,10.777000000000001,62462,2678,0,0.0,34930.3568257442,False,-0.36316557313239817,0.175,395526,0.0,0.2,2,0,0,0,4,4.0,1,1,1,16.0,0.0,1,0,1,90,0.5982629939680919,279.7236946898629
120,1,0,0,0,10.000000000000002,8,10.0,2.964441830182043,2,1.0,20.864084897412322,0,,13.043449150763331,0,,38.99999999999999,10,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,2,5.593000000000002,28930,1237,0,0.0,12370.000000000002,False,-0.31553710309338634,0,1.7030000000000003,74859,0,69,0.2,1439.6218579214503,False,0.15870438513132173,0,14.042000000000002,23807,297,0,0.0,880.4392235640668,False,-0.6282640683799342,0,17.876,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,42,336,1.0,13651.824864332058,False,0.2796729459883992,10,10.866000000000003,62338,2678,0,0.0,34930.3568257442,False,-0.36415356583400044,0.15,395284,0.0,0.2,2,0,0,1,3,3.0,0,1,1,14.0,0.0,1,0,1,80,0.6203974420204759,280.3440921318834
121,1,0,0,0,10.000000000000004,15,10.0,2.8375989562512323,5,2.0,20.864084897412322,0,,13.043449150763331,0,,38.99999999999999,7,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,5,5.641,28695,1252,0,0.0,12520.000000000004,False,-0.3186558290938152,0,1.7030000000000003,74849,0,74,0.5,1543.9422824085118,False,0.15935074648848258,0,14.042000000000002,23807,297,0,0.0,842.766890006616,False,-0.6285528470571496,0,17.876,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,32,346,1.0,13911.390372824424,False,0.28070701384315,7,10.926,62264,2678,0,0.0,34930.3568257442,False,-0.3647431743817309,0.1875,394965,0.0,0.2,3,0,0,0,3,3.0,1,1,1,14.0,0.0,1,0,1,150,0.591640314029064,280.93573244591244
122,1,0,0,0,10.000000000000004,8,10.0,2.8375989562512323,0,,20.864084897412322,0,,13.043449150763331,0,,38.99999999999999,10,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,0,5.636,28615,1260,0,0.0,12600.000000000004,False,-0.3194355105939224,0,1.7030000000000003,74849,0,74,0.0,1543.9422824085118,False,0.15935074648848258,0,14.042000000000002,23807,297,0,0.0,842.766890006616,False,-0.6285528470571496,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,22,356,1.0,14170.955881316791,False,0.2817410816979005,10,11.019000000000002,62145,2678,0,0.0,34930.3568257442,False,-0.36569132866794596,0.125,394766,0.0,0.2,2,0,0,0,2,2.0,1,1,1,14.0,0.0,1,0,1,80,0.5968869650387205,281.53261941095116
123,1,0,0,0,10.000000000000004,12,10.0,2.899003821633624,1,5.0,20.864084897412322,0,,13.043449150763331,0,,38.99999999999999,9,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,1,5.646000000000002,28481,1272,0,0.0,12720.000000000004,False,-0.3208779213691207,0,1.7030000000000003,74844,0,75,0.1,1564.8063673059241,False,0.15943402553624972,0,14.042000000000002,23807,297,0,0.0,861.0041350251863,False,-0.6284130487756207,0,17.876,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000006,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,12,366,1.0,14430.521389809159,False,0.28277514955265104,9,11.099000000000002,62040,2678,0,0.0,34930.3568257442,False,-0.366527935391077,0.1375,394522,0.0,0.2,3,0,0,1,3,3.0,0,1,1,9.0,0.0,1,0,1,120,0.5994726750068367,282.132092085958
124,1,0,0,0,10.000000000000004,11,10.0,2.899003821633624,0,,20.864084897412322,0,,13.043449150763331,0,,38.99999999999999,8,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,0,5.645000000000001,28371,1283,0,0.0,12830.000000000005,False,-0.3219499834317681,0,1.7030000000000003,74844,0,75,0.0,1564.8063673059241,False,0.15943402553624972,0,14.042,23807,297,0,0.0,861.0041350251863,False,-0.6284130487756207,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000006,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,2,376,1.0,14690.086898301524,False,0.28380921740740156,8,11.170000000000003,61958,2678,0,0.0,34930.3568257442,False,-0.36718128540342687,0.125,394330,0.0,0.2,3,0,0,0,2,2.0,1,1,1,12.0,0.0,1,0,1,110,0.597950961033348,282.73004304699134
125,1,0,0,0,10.000000000000002,10,10.0,2.902092964077687,1,3.0,20.864084897412322,0,,13.043449150763331,0,,39.0,8,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,1,5.655000000000001,28255,1293,0,0.0,12930.000000000002,False,-0.323236457906945,0,1.7030000000000003,74841,0,76,0.1,1585.6704522033365,False,0.15954796673312693,0,14.042000000000002,23807,297,0,0.0,861.9216103310731,False,-0.6284060158344621,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,0,378,0.2,14742.0,False,0.2840160309783518,8,11.242000000000003,61867,2678,0,0.0,34930.3568257442,False,-0.3679063445634737,0.037500000000000006,394120,0.0,0.2,2,0,0,0,3,3.0,1,1,1,12.0,0.0,1,0,1,100,0.5894799450179562,283.3195229920093
126,1,0,0,0,10.000000000000004,10,10.0,2.7287303709994504,7,2.0,20.864084897412322,0,,13.043449150763331,0,,39.0,8,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,7,5.724000000000002,28028,1303,0,0.0,13030.000000000005,False,-0.3266865485449194,0,1.7030000000000003,74827,0,83,0.7,1731.7190464852229,False,0.16045287263315217,0,14.042000000000005,23807,297,0,0.0,810.4329201868368,False,-0.6288007043081328,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,0,378,0.0,14742.0,False,0.2840160309783518,8,11.314000000000002,61778,2678,0,0.0,34930.3568257442,False,-0.3686154683573657,0.0875,393790,0.0,0.2,2,0,0,1,4,4.0,0,1,1,14.0,0.0,1,0,1,100,0.5877311719814315,283.90725416399073
127,1,0,0,0,10.000000000000002,7,10.0,2.7287303709994504,0,,20.864084897412322,0,,13.043449150763331,0,,38.99999999999999,12,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,0,5.717000000000001,27958,1310,0,0.0,13100.000000000002,False,-0.32736876985751323,0,1.7030000000000003,74827,0,83,0.0,1731.7190464852229,False,0.16045287263315217,0,14.042000000000002,23807,297,0,0.0,810.4329201868368,False,-0.6288007043081328,0,17.876,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,0,378,0.0,14741.999999999998,False,0.2840160309783518,12,11.426,61600,2678,0,0.0,34930.3568257442,False,-0.3700337159451496,0.0,393542,0.0,0.2,2,0,0,0,3,3.0,1,1,1,15.0,0.0,1,0,1,70,0.5932027359958738,284.5004568999866
128,1,0,0,0,10.000000000000002,9,10.0,2.6322917351060364,5,2.0,20.864084897412322,0,,13.043449150763331,0,,38.99999999999999,9,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,5,5.767000000000002,27783,1319,0,0.0,13190.000000000002,False,-0.32990273473286164,0,1.7030000000000003,74817,0,88,0.5,1836.0394709722843,False,0.16109923399031298,0,14.042,23807,297,0,0.0,781.7906453264928,False,-0.6290202627337875,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,0,378,0.0,14741.999999999998,False,0.2840160309783518,9,11.504000000000003,61495,2678,0,0.0,34930.3568257442,False,-0.3708703226682806,0.0625,393252,0.0,0.2,2,0,0,0,3,3.0,1,1,1,19.0,0.0,1,0,1,90,0.6004307149560191,285.1008876149426
129,1,0,0,0,10.000000000000002,12,10.0,2.541618603896977,2,1.0,20.864084897412322,0,,13.043449150763331,0,,38.99999999999999,15,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,2,5.782000000000002,27627,1331,0,0.0,13310.000000000002,False,-0.3317739703331189,0,1.7030000000000003,74815,0,90,0.2,1877.767640767109,False,0.1613884406822872,0,14.042,23807,297,0,0.0,754.8607253574022,False,-0.6292266950391908,0,17.876,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,0,378,0.0,14741.999999999998,False,0.2840160309783518,15,11.645000000000001,61250,2678,0,0.0,34930.3568257442,False,-0.3728224050222529,0.025,392849,0.0,0.2,3,0,0,1,4,4.0,0,1,1,18.0,0.0,1,0,1,120,0.6475176070234738,285.7484052219661
130,1,0,0,0,10.000000000000002,10,10.0,3.4049582115294728,5,9.0,20.864084897412322,0,,13.043449150763331,0,,38.99999999999999,11,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,5,5.830000000000001,27477,1341,0,0.0,13410.000000000002,False,-0.3337231740833869,0,1.7030000000000003,74770,0,95,0.5,1982.0880652541707,False,0.1614982144300227,0,14.042000000000002,23807,297,0,0.0,1011.2725888242534,False,-0.6272611603413905,0,17.876,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,0,378,0.0,14741.999999999998,False,0.2840160309783518,11,11.740000000000002,61095,2678,0,0.0,34930.3568257442,False,-0.3740573958992558,0.0625,392499,0.0,0.2,2,0,0,0,4,4.0,1,1,1,12.0,0.0,1,0,1,100,0.641671079036314,286.3900763010024
131,1,0,0,0,10.0,8,10.0,3.4049582115294728,0,,20.864084897412322,0,,13.043449150763331,0,,38.99999999999999,13,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,0,5.825000000000001,27397,1349,0,0.0,13490.0,False,-0.33450285558349413,0,1.7030000000000003,74770,0,95,0.0,1982.0880652541707,False,0.1614982144300227,0,14.042000000000002,23807,297,0,0.0,1011.2725888242534,False,-0.6272611603413905,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,0,378,0.0,14741.999999999998,False,0.2840160309783518,13,11.859000000000002,60887,2678,0,0.0,34930.3568257442,False,-0.37571467397936287,0.0,392211,0.0,0.2,2,0,0,1,3,3.0,0,1,1,13.0,0.0,1,0,1,80,0.5811254009604454,286.97120170196285
