index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ran@2,spot_market_loss_04Ran@2,balance_04Ran@2,inventory_04Ran@2_input,inventory_04Ran@2_output,productivity_04Ran@2,assets_04Ran@2,bankrupt_04Ran@2,score_04Ran@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,spot_market_quantity_06Ran@3,spot_market_loss_06Ran@3,balance_06Ran@3,inventory_06Ran@3_input,inventory_06Ran@3_output,productivity_06Ran@3,assets_06Ran@3,bankrupt_06Ran@3,score_06Ran@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
106,11,0,0,0,10.0,20,10.0,28.645724477563157,0,,29.1266738321384,0,,10.2214927874557,18,20.0,49.999999999999986,20,50.0,0,1.1270000000000002,62443,27,254,1.0,7546.014017301041,False,0.2707211231965786,0,0.6860000000000002,69570,13,77,1.0,2335.720784772363,False,0.35749794454674205,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.5130000000000012,14617.0,1918,0,0.0,54942.49954796614,False,-0.44069514326742404,0,14.744000000000002,21030,122,0,0.0,3553.454207520885,False,-0.7649130321009294,18,14.906,18362,143,0,0.0,4165.114357995792,False,-0.7892617851135104,12,9.761000000000001,73347,1774,0,0.0,18132.928204946413,False,-0.3458210501470613,0,0.23600000000000002,149995,427,445,1.0,26614.57742024358,False,0.29625566526529445,0.375,485015,0.0,0.0,9,0,0,1,6,6.0,18,19,16,107.0,51.0,7,4,16,600,1.0913348110043444,185.83407125697704
107,16,0,0,0,10.0,20,10.0,28.632863013845444,21,28.523809523809526,29.1266738321384,0,,10.085746937844036,29,8.89655172413793,49.999999999999986,20,50.0,0,1.1270000000000004,62652,28,253,1.0,7524.114342502898,False,0.2745218133384147,0,0.6860000000000002,69760,12,77,1.0,2324.730452066099,False,0.3610386924721844,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.5130000000000012,14018.0,1939,0,0.0,55519.121383846315,False,-0.44482384696650995,12,14.864,20596,122,0,0.0,3553.454207520885,False,-0.7693866132335494,17,15.058000000000002,17601,143,0,0.0,4165.114357995792,False,-0.7971060137815377,10,9.849000000000002,73069,1779,0,0.0,17942.543802424538,False,-0.34878336322263637,0,0.23600000000000002,150355,441,445,1.0,26697.814399589213,False,0.29944361962053184,0.375,483702,0.0,0.0,11,0,0,2,9,9.0,20,22,15,144.0,53.0,10,6,15,1299,1.3136128329788335,187.14768408995587
108,15,0,0,0,10.0,20,10.0,28.593134180469537,12,28.0,29.1266738321384,0,,10.962625288521222,37,17.0,49.99999999999999,20,50.0,0,1.1270000000000002,62888,28,251,1.0,7456.876679297854,False,0.27840561783279144,0,0.6860000000000002,69660,12,87,1.0,2607.6026737008497,False,0.36183387393445315,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.513000000000001,13682.0,1951,0,0.0,55785.20478609607,False,-0.447520931375689,33,15.181999999999999,19034,122,0,0.0,3553.454207520885,False,-0.7854873821947302,4,15.081000000000001,17473,143,0,0.0,4165.114357995792,False,-0.7984254109819418,14,9.979000000000001,72172,1801,0,0.0,19743.68814462672,False,-0.34875500815753796,0,0.23600000000000002,150622,446,449,1.0,27339.330878680463,False,0.3041091081071617,0.375,481182,0.0,0.0,9,0,0,4,9,9.0,21,25,14,176.0,36.0,13,2,14,836,1.2845368530252017,188.43222094298108
109,14,0,0,0,10.0,20,10.0,28.593134180469537,0,,29.1266738321384,0,,11.19312762567502,18,14.555555555555555,49.99999999999999,20,50.0,0,1.1270000000000002,62808,26,261,1.0,7722.808021102549,False,0.27942205781249435,0,0.6860000000000002,69540,14,97,1.0,2913.534015505545,False,0.3624665030561472,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.5130000000000012,13682.0,1951,0,0.0,55785.20478609607,False,-0.447520931375689,9,15.239,18718,122,0,0.0,3553.454207520885,False,-0.7887446440332279,9,15.167000000000003,17209,143,0,0.0,4165.114357995792,False,-0.8011466677077752,8,10.045000000000002,71891,1809,0,0.0,20248.36787484611,False,-0.3489825056562705,0,0.23600000000000002,151114,446,447,1.0,27342.134921051056,False,0.3080256188325569,0.375,480613,0.0,0.0,11,0,0,5,7,7.0,21,26,17,153.0,22.0,12,2,17,800,1.2901833620271645,189.72240430500824
110,17,0,0,0,10.0,20,10.0,28.615484619472795,10,29.0,29.1266738321384,0,,10.627590645382556,22,4.136363636363637,49.99999999999999,20,50.0,0,1.1270000000000002,62718,25,271,1.0,8004.796331877127,False,0.28040066333912683,0,0.6860000000000002,69720,15,97,1.0,2925.702008088861,False,0.36603755597007087,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.5130000000000012,13392.0,1961,0,0.0,56114.965338786154,False,-0.44918362986016025,15,15.38,18019,122,0,0.0,3553.454207520885,False,-0.7959497896823093,7,15.228000000000003,16957,143,0,0.0,4165.114357995792,False,-0.8037442309460706,11,10.147,71697,1809,0,0.0,19225.311477497045,False,-0.3545828247440187,0,0.23600000000000002,151473,458,448,1.0,27267.436515585207,False,0.3105788082060058,0.375,479627,0.0,0.0,10,0,0,7,6,6.0,18,25,15,179.0,27.0,13,4,15,940,1.405541748041287,191.12794605304953
111,15,0,0,0,10.0,20,10.0,28.673310868937236,29,29.0,29.1266738321384,0,,10.474804258156915,10,6.7,49.99999999999999,9,50.0,0,1.1270000000000004,63150,24,263,1.0,7781.080758530493,False,0.2865443662182205,0,0.6860000000000002,69929,16,96,1.0,2912.6378434179746,False,0.3699230252299791,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.513000000000001,12551.0,1990,0,0.0,57059.8886291851,False,-0.4540810844428307,9,15.455000000000002,17651,122,0,0.0,3553.454207520885,False,-0.7997430566334711,1,15.231000000000003,16917,143,0,0.0,4165.114357995792,False,-0.804156542571197,8,10.216000000000001,71548,1811,0,0.0,18969.870511522175,False,-0.35677936771105667,0,0.23600000000000002,151500,456,457,1.0,27626.51074171955,False,0.3122182518722002,0.375,478897,0.0,0.0,10,0,0,3,8,8.0,12,15,13,128.0,32.0,9,6,13,1091,1.2784382810350507,192.40638433408458
112,13,0,0,0,10.0,20,10.0,28.673310868937236,0,,29.1266738321384,0,,10.923008729266128,48,13.083333333333334,49.99999999999999,20,50.0,0,1.1270000000000002,63040,25,273,1.0,8077.813867219866,False,0.28728064122531494,0,0.6860000000000002,69839,15,106,1.0,3189.370952107347,False,0.37085120566607843,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.513000000000001,12551.0,1990,0,0.0,57059.8886291851,False,-0.4540810844428307,24,15.686000000000002,16589,122,0,0.0,3553.454207520885,False,-0.8106899302805736,24,15.470000000000002,15720,143,0,0.0,4165.114357995792,False,-0.8164949679531006,9,10.298,70873,1837,0,0.0,20065.567035661876,False,-0.35778866869478543,0,0.23600000000000002,151947,468,456,1.0,27911.968085296543,False,0.316899381192636,0.375,476210,0.0,0.0,9,0,0,4,14,14.0,9,13,14,72.0,36.0,8,5,14,750,2.115081604977604,194.52146593906218
113,14,0,0,0,10.0,20,10.0,28.65717363577192,21,28.523809523809526,29.1266738321384,0,,11.061091627491205,21,12.714285714285714,49.99999999999999,11,50.0,0,1.1270000000000002,62940,25,283,1.0,8359.980138923453,False,0.28806904890636403,0,0.6860000000000002,70338,15,95,1.0,2872.431495398332,False,0.37738616645299605,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.513000000000001,11952.0,2011,0,0.0,57629.576181537326,False,-0.4582558625032403,6,15.722000000000003,16361,122,0,0.0,3553.454207520885,False,-0.8130401065437933,15,15.596000000000002,15190,143,0,0.0,4165.114357995792,False,-0.8219580969860236,11,10.399000000000003,70446,1847,0,0.0,20429.836235976254,False,-0.35973235340539667,0,0.23600000000000002,151912,469,466,1.0,28487.65197329337,False,0.3189063818593959,0.375,474790,0.0,0.0,9,0,0,2,7,7.0,12,14,18,103.0,48.0,8,6,18,799,1.05210105702281,195.573566996085
114,18,0,0,0,10.0,20,10.0,28.72476538396532,43,29.0,29.1266738321384,0,,10.915636943809067,4,2.0,50.0,8,50.0,0,1.1270000000000002,63149,26,282,1.0,8360.38383827822,False,0.2920837459774531,0,0.6860000000000002,71176,14,73,1.0,2236.907873029468,False,0.38736981973391804,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.5130000000000012,10705.0,2054,0,0.0,59000.66809866477,False,-0.46571694662752144,2,15.735999999999999,16277,122,0,0.0,3553.454207520885,False,-0.8139059609565584,2,15.601,15110,143,0,0.0,4165.114357995792,False,-0.8227827202362762,8,10.468,70350,1849,0,0.0,20183.012709102964,False,-0.3614739930580133,0,0.23600000000000002,151910,461,476,1.0,28832.10863109598,False,0.32025761482416243,0.375,474328,0.0,0.0,11,0,0,6,4,4.0,12,18,18,172.0,58.0,12,6,18,1447,1.2199141699820757,196.79348116606707
115,18,0,0,0,10.0,20,10.0,28.73810770022214,10,29.0,29.1266738321384,0,,10.714339214090359,10,6.2,50.0,13,50.0,0,1.1270000000000004,63349,25,282,1.0,8354.146371462644,False,0.2958620043702877,0,0.6860000000000002,71066,15,83,1.0,2535.2629391184378,False,0.38812165786254227,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.5130000000000012,10415.0,2064,0,0.0,59315.454293258495,False,-0.467479141185775,9,15.824000000000002,15905,122,0,0.0,3553.454207520885,False,-0.8177404590702327,1,15.609000000000004,15068,143,0,0.0,4165.114357995792,False,-0.8232156474426587,7,10.530000000000001,70207,1853,0,0.0,19853.670563709435,False,-0.3639162146225217,0,0.23600000000000002,152196,457,480,1.0,28896.453020839293,False,0.32278319185918125,0.375,473857,0.0,0.0,9,0,0,6,6,6.0,5,11,17,154.0,39.0,11,7,17,790,1.2789733780082315,198.0724545440753
116,17,0,0,0,10.0,20,10.0,28.73810770022214,0,,29.1266738321384,0,,9.989638315495581,20,2.35,50.0,8,50.0,0,1.1270000000000002,63249,25,292,1.0,8641.527448464865,False,0.2967004495237373,0,0.6860000000000002,70966,15,93,1.0,2822.644016120659,False,0.38896010301599215,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.513000000000001,10415.0,2064,0,0.0,59315.454293258495,False,-0.467479141185775,11,15.925,15407,122,0,0.0,3553.454207520885,False,-0.8228737388030548,9,15.698000000000004,14655,143,0,0.0,4165.114357995792,False,-0.8274727649720875,8,10.603000000000002,70079,1854,0,0.0,18520.789436928808,False,-0.37022229942479434,0,0.23600000000000002,152162,466,490,1.0,29155.17145502094,False,0.3235401311915421,0.375,472584,0.0,0.0,6,0,0,6,8,8.0,7,13,19,166.0,57.0,13,4,19,200,1.5180027650203556,199.59045730909565
117,19,0,0,0,10.0,20,10.0,28.771358660176823,27,29.0,29.1266738321384,0,,9.801869551968245,5,2.0,50.0,12,50.0,0,1.1270000000000002,63624,21,287,1.0,8467.379935470748,False,0.3022259104518486,0,0.6860000000000002,71174,19,91,1.0,2808.193638076091,False,0.3928130806393915,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.5130000000000012,9632.0,2091,0,0.0,60160.91095842973,False,-0.47226674091753107,0,15.913999999999998,15407,122,0,0.0,3553.454207520885,False,-0.8228737388030548,5,15.739,14450,143,0,0.0,4165.114357995792,False,-0.8295858620508597,10,10.695000000000002,69914,1854,0,0.0,18172.666149349126,False,-0.3729136920568776,0,0.23600000000000002,152252,461,498,1.0,29418.66186345736,False,0.32530029315549036,0.375,472104,0.0,0.0,10,0,0,7,4,4.0,5,12,18,151.0,24.0,12,7,18,1083,1.6040115469950251,201.19446885609068
118,18,0,0,0,10.0,20,10.0,28.78484832510374,12,29.0,29.1266738321384,0,,9.909159464067336,28,10.642857142857142,49.99999999999999,11,50.0,0,1.1270000000000002,63902,18,285,1.0,8383.681772654567,False,0.30675777478606914,0,0.6860000000000002,71044,22,101,1.0,3127.269680835478,False,0.39337993130587307,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.5130000000000012,9284.0,2103,0,0.0,60534.53602769317,False,-0.47440873857029703,19,16.104000000000003,14401,122,0,0.0,3553.454207520885,False,-0.8332433761749806,9,15.824000000000003,14297,143,0,0.0,4165.114357995792,False,-0.8311629540169676,11,10.795000000000003,69439,1872,0,0.0,18549.946516734053,False,-0.37518674981451794,0,0.23600000000000002,152230,461,508,1.0,29968.12251293504,False,0.3273064078144746,0.375,470248,0.0,0.0,7,0,0,6,9,9.0,7,13,16,184.0,29.0,13,5,16,548,1.4693642150377855,202.66383307112847
119,16,0,0,0,10.0,20,10.0,28.791676614597794,6,29.0,29.1266738321384,0,,9.67396668874373,17,6.9411764705882355,49.99999999999999,12,50.0,0,1.1270000000000004,64006,15,289,1.0,8470.794541618763,False,0.3095894619127095,0,0.6860000000000002,70914,25,111,1.0,3445.876104220355,False,0.3939422758469779,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.513000000000001,9110.0,2109,0,0.0,60721.645980186746,False,-0.4754777612245236,5,16.135,14219,122,0,0.0,3553.454207520885,False,-0.8351193940693051,12,15.935000000000002,13773,143,0,0.0,4165.114357995792,False,-0.8365642363061218,12,10.904000000000002,69126,1880,0,0.0,18187.057374838212,False,-0.3791115360579528,0,0.23600000000000002,152190,460,518,1.0,30350.02467682211,False,0.32850462246714607,0.375,468989,0.0,0.0,7,0,0,3,9,9.0,5,8,16,114.0,36.0,8,8,16,374,1.21415930200601,203.87799237313448
120,16,0,0,0,10.0,20,10.0,28.73952053738208,12,28.0,29.1266738321384,0,,10.606355083634584,28,17.03571428571429,49.99999999999999,11,50.0,0,1.1270000000000002,64134,9,293,1.0,8510.679517452949,False,0.31242855857388313,0,0.6860000000000002,70922,31,115,1.0,3615.044861798939,False,0.3957190203400462,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.513000000000001,8774.0,2121,0,0.0,60956.523059787396,False,-0.47838219385930153,10,16.230000000000004,13794,122,0,0.0,3553.454207520885,False,-0.8395002050862717,18,16.103000000000005,13230,143,0,0.0,4165.114357995792,False,-0.8421613666172109,11,11.001999999999999,68562,1900,0,0.0,20152.07465890571,False,-0.3757895115934842,0,0.23600000000000002,152096,458,528,1.0,31257.710628304638,False,0.3313609724889055,0.375,467163,0.0,0.0,9,0,0,4,10,10.0,5,9,16,107.0,37.0,9,7,16,536,1.4274602530058473,205.30545262614032
121,16,0,0,0,10.0,20,10.0,28.771569583968674,23,29.0,29.1266738321384,0,,10.707360706191798,14,12.142857142857142,49.999999999999986,6,50.0,0,1.1270000000000002,64333,11,292,1.0,8511.298318518853,False,0.31625341417527536,0,0.6860000000000002,71190,29,113,1.0,3541.1873629884603,False,0.4001534030876475,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.513000000000001,8107.0,2144,0,0.0,61686.245188028835,False,-0.48239727586325204,2,16.240000000000002,13756,122,0,0.0,3553.454207520885,False,-0.8398919011301417,12,16.205000000000002,12753,143,0,0.0,4165.114357995792,False,-0.8470781827468417,6,11.051,68375,1907,0,0.0,20418.936866707758,False,-0.3762147290573593,0,0.23600000000000002,152039,455,538,1.0,31771.84912131726,False,0.3329490757315338,0.375,466204,0.0,0.0,9,0,0,5,6,6.0,6,11,16,155.0,31.0,11,5,16,867,1.3504528619814664,206.6559054881218
122,16,0,0,0,10.0,20,10.0,28.591801052684524,19,27.0,29.1266738321384,0,,10.880137463187825,26,12.153846153846153,49.999999999999986,10,50.0,0,1.1270000000000002,64223,12,302,1.0,8754.723917910726,False,0.3164781891603246,0,0.6860000000000002,71613,28,104,1.0,3253.5473094791905,False,0.4055110183411616,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.5130000000000012,7594.0,2163,0,0.0,61844.06567695663,False,-0.48816583382973894,8,16.318,13416,122,0,0.0,3553.454207520885,False,-0.8433965499437149,18,16.373000000000005,12123,143,0,0.0,4165.114357995792,False,-0.8535720908425805,10,11.145000000000001,67924,1925,0,0.0,20944.264616636563,False,-0.37770969750501443,0,0.23600000000000002,152007,453,548,1.0,32328.702270824077,False,0.3349051526862361,0.375,464551,0.0,0.0,7,0,0,2,7,7.0,8,10,19,153.0,33.0,10,6,19,713,1.3729365490144119,208.0288420371362
123,19,0,0,0,10.000000000000002,20,10.0,28.576757110030886,20,28.45,29.1266738321384,0,,10.480335595481636,9,1.7777777777777777,49.99999999999999,11,50.0,0,1.1270000000000004,64133,11,312,1.0,9025.948218329637,False,0.3173535110857015,0,0.6860000000000002,72072,29,94,1.0,2976.2151683429033,False,0.41165840035639617,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.5130000000000012,7025.0,2183,0,0.0,62383.06077119742,False,-0.4921458799803496,7,16.38,13129,122,0,0.0,3553.454207520885,False,-0.846354885853996,2,16.375000000000004,12039,143,0,0.0,4165.114357995792,False,-0.8544379452553457,11,11.245000000000001,67718,1932,0,0.0,20248.00837047052,False,-0.38210823793272536,0,0.23600000000000002,152005,445,558,1.0,32563.749339989325,False,0.33582215169070223,0.375,463772,0.0,0.0,8,0,0,5,5,5.0,6,11,17,169.0,39.0,11,8,17,769,1.383127364970278,209.41196940210648
124,17,0,0,0,10.000000000000002,20,10.0,28.44331909401454,24,27.5,29.1266738321384,0,,10.160531116626002,31,8.258064516129032,49.99999999999999,10,50.0,0,1.1270000000000002,64257,6,316,1.0,9048.088833708594,False,0.3199455836199947,0,0.6860000000000002,72408,34,86,1.0,2786.1254420852506,False,0.4162824602476085,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.513000000000001,6365.0,2207,0,0.0,62774.405240490094,False,-0.49831626662442957,22,16.593,12043,122,0,0.0,3553.454207520885,False,-0.8575491464761742,9,16.463,11741,143,0,0.0,4165.114357995792,False,-0.8575096668625364,10,11.334000000000003,67400,1948,0,0.0,19792.71461518745,False,-0.3864394562026216,0,0.23600000000000002,151897,450,568,1.0,32972.2390024817,False,0.33658612082267697,0.375,461762,0.0,0.0,9,0,0,6,9,9.0,4,10,17,124.0,44.0,10,7,17,860,1.2998189409845509,210.71178834309103
125,17,0,0,0,10.000000000000002,20,10.0,28.44331909401454,0,,29.1266738321384,0,,9.930111305262567,19,7.578947368421052,49.99999999999999,14,50.0,0,1.1270000000000002,64137,8,326,1.0,9352.52202464874,False,0.32056383757746965,0,0.6860000000000002,72328,32,96,1.0,3050.558633025396,False,0.4172845250630926,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.5130000000000012,6365.0,2207,0,0.0,62774.405240490094,False,-0.49831626662442957,9,16.660999999999998,11755,122,0,0.0,3553.454207520885,False,-0.8605177901770833,10,16.554000000000002,11281,143,0,0.0,4165.114357995792,False,-0.8622512505514884,14,11.464000000000002,66978,1954,0,0.0,19403.43749048306,False,-0.3913341899885575,0,0.23600000000000002,151867,453,578,1.0,33398.34042128394,False,0.33803913486777254,0.375,460362,0.0,0.0,7,0,0,6,8,8.0,7,13,16,179.0,38.0,13,4,16,200,1.2581397779867984,211.96992812107783
126,16,0,0,0,10.0,20,10.0,28.60045363287868,26,29.653846153846153,29.1266738321384,0,,9.678991381031926,9,4.333333333333333,49.99999999999999,13,50.0,0,1.1270000000000002,64537,9,319,1.0,9213.5447088883,False,0.3269065296675076,0,0.6860000000000002,72499,31,97,1.0,3084.244002389232,False,0.42088932816201835,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.5130000000000012,5594.0,2233,0,0.0,63864.81296221809,False,-0.5013168398943662,7,16.722,11489,122,0,0.0,3553.454207520885,False,-0.8632596624841731,2,16.564000000000004,11199,143,0,0.0,4165.114357995792,False,-0.8630964893829973,13,11.580000000000004,66665,1963,0,0.0,18999.86008096567,False,-0.39542046324430197,0,0.23600000000000002,151867,443,588,1.0,33687.79318179714,False,0.33918793928320823,0.375,459501,0.0,0.0,8,0,0,2,6,6.0,7,9,16,135.0,44.0,9,7,16,971,1.2059146440005861,213.17584276507841
127,16,0,0,0,10.0,20,10.0,28.60045363287868,0,,29.1266738321384,0,,10.075320551353366,6,22.0,49.99999999999999,8,50.0,0,1.1270000000000004,64437,9,329,1.0,9499.549245217086,False,0.32773176653953334,0,0.6860000000000002,72399,31,107,1.0,3370.2485387180186,False,0.4217145650340441,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.513000000000001,5594.0,2233,0,0.0,63864.81296221809,False,-0.5013168398943662,0,16.715000000000003,11489,122,0,0.0,3553.454207520885,False,-0.8632596624841731,6,16.622000000000003,11073,143,0,0.0,4165.114357995792,False,-0.8643952710021451,8,11.647000000000002,66411,1969,0,0.0,19838.306165614777,False,-0.3941089610826529,0,0.23600000000000002,151867,433,598,1.0,34262.613798736005,False,0.34146933560381015,0.375,458921,0.0,0.0,6,0,0,2,4,4.0,6,8,17,108.0,37.0,8,8,17,200,1.1621779639972374,214.33802072907565
128,17,0,0,0,10.0,20,10.0,28.625390469727055,12,29.0,29.1266738321384,0,,10.679620904336769,17,16.647058823529413,49.99999999999999,10,50.0,0,1.1270000000000002,64655,12,327,1.0,9480.502683600747,False,0.33173254796293117,0,0.6860000000000002,72329,28,117,1.0,3629.1706849580655,False,0.4228556553086612,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.513000000000001,5246.0,2245,0,0.0,64264.00160453724,False,-0.5032889821760691,10,16.815,11202,122,0,0.0,3553.454207520885,False,-0.866217998394454,7,16.686,10840,143,0,0.0,4165.114357995792,False,-0.8667969862185055,10,11.739000000000003,65993,1979,0,0.0,21134.969769682466,False,-0.39228064069819624,0,0.23600000000000002,151832,430,608,1.0,34992.23698886481,False,0.3440873034960503,0.375,457748,0.0,0.0,7,0,0,5,8,8.0,6,11,19,136.0,33.0,11,6,19,548,1.304819616023451,215.6428403450991
129,19,0,0,0,10.0,20,10.0,28.498553971004686,36,27.88888888888889,29.1266738321384,0,,10.499377946071528,16,8.625,50.0,9,50.0,0,1.1270000000000002,64797,11,329,1.0,9486.024256460541,False,0.3345105860452181,0,0.6860000000000002,72991,29,99,1.0,3111.356843129464,False,0.4305912303357335,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.513000000000001,4242.0,2281,0,0.0,65005.20160786169,False,-0.5117061460454898,12,16.925000000000004,10696,122,0,0.0,3553.454207520885,False,-0.8714337404523014,4,16.719000000000005,10708,143,0,0.0,4165.114357995792,False,-0.8681576145814223,7,11.799000000000003,65807,1986,0,0.0,20851.764600898056,False,-0.3948810739764326,0,0.23600000000000002,151892,429,616,1.0,35304.233138864685,False,0.3458018460821745,0.375,456784,0.0,0.0,11,0,0,3,7,7.0,9,12,18,166.0,21.0,12,7,18,1304,1.246319146011956,216.88915949111106
130,18,0,0,0,10.0,20,10.0,28.528620122189903,12,29.0,29.1266738321384,0,,9.09666221165592,44,3.8636363636363638,50.0,14,50.0,0,1.1270000000000002,65015,14,327,1.0,9468.858779956097,False,0.3385294169908854,0,0.6860000000000002,72921,26,109,1.0,3369.6195933186996,False,0.43172599352624974,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.5130000000000012,3894.0,2293,0,0.0,65416.125940181446,False,-0.513600311356783,16,17.073000000000004,9933,122,0,0.0,3553.454207520885,False,-0.879298584701585,28,16.995000000000005,9139,143,0,0.0,4165.114357995792,False,-0.8843305380770002,14,11.932000000000002,65465,1995,0,0.0,18147.841112253558,False,-0.408327349133777,0,0.23600000000000002,151758,454,626,1.0,35429.884644091784,False,0.34523688142598735,0.375,453776,0.0,0.0,7,0,0,4,10,10.0,7,11,18,150.0,51.0,11,7,18,548,1.3260800990392454,218.2152395901503
131,18,0,0,0,10.0,20,10.0,28.63047622040131,28,29.285714285714285,29.1266738321384,0,,10.346180530721329,20,22.05,50.00000000000001,6,50.0,0,1.1270000000000004,65485,11,319,1.0,9243.121914308018,False,0.34538296565188376,0,0.6860000000000002,73071,29,109,1.0,3410.721908023743,False,0.4349989628281463,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.5130000000000012,3074.0,2321,0,0.0,66451.33530755145,False,-0.5176188003644374,9,17.147000000000002,9636,122,0,0.0,3553.454207520885,False,-0.8823599985181475,11,17.077,8939,143,0,0.0,4165.114357995792,False,-0.8863920962026316,6,11.978000000000002,64950,2013,0,0.0,20826.861408342036,False,-0.40178257894768205,0,0.23600000000000002,151754,446,636,1.0,36414.396516701716,False,0.3491125437240107,0.375,452560,0.0,0.0,8,0,0,6,6,6.0,4,10,20,143.0,54.0,10,8,20,1020,1.2982727430062369,219.51351233315654
132,20,0,0,0,10.0,20,10.0,28.673988295715912,25,29.0,29.1266738321384,0,,10.217736885229895,32,9.46875,50.00000000000001,20,50.0,0,1.1270000000000002,65791,11,315,1.0,9142.306313150511,False,0.35028791871989967,0,0.6860000000000002,73290,29,108,1.0,3386.7907359373185,False,0.4389720656310552,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.513000000000001,2349.0,2346,0,0.0,67269.17654174953,False,-0.5218191350164813,8,17.218000000000004,9308,122,0,0.0,3553.454207520885,False,-0.8857409538441829,24,17.306,7804,143,0,0.0,4165.114357995792,False,-0.8980914385655895,11,12.082000000000003,64502,2023,0,0.0,20670.48171882008,False,-0.4059593518065563,0,0.23600000000000002,152146,458,637,1.0,36529.7234934353,False,0.35268186812762065,0.375,450841,0.0,0.0,12,0,0,5,8,8.0,7,12,17,174.0,39.0,12,8,17,1375,1.392185545002576,220.90569787815912
