index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
110,22,0,0,0,10.0,20,10.0,31.142306221075934,48,30.0,16.002854111578394,8,16.0,57.00626609647688,0,,49.00000000000001,13,49.0,38,3.478000000000001,87539,37,10,1.0,681.4230622107593,False,0.35780278006095884,0,0.2,53912,1081,0,0.0,10810.0,False,-0.08351101634683725,4,2.2560000000000007,72588,685,0,0.0,21332.479761437015,False,-0.15404928231754805,4,2.2920000000000003,70026,767,0,0.0,23886.14887156524,False,-0.16710791611255785,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.1630000000000003,148249,0,8,0.8,456.050128771815,False,0.13701439724613013,0,4.628000000000001,150254,0,0,0.0,0.0,False,-0.06477614355693043,0,4.511000000000001,147617,0,42,0.5,2058.0000000000005,False,-0.07478479531435756,0.2875,861644,0.0,0.0,17,0,0,12,5,4.375,2,14,12,196.0,99.0,14,8,12,837,1.4702515881508589,208.31357885710895
111,12,0,0,0,10.0,20,10.0,31.151454399054366,2,32.0,16.00247609492145,8,16.0,57.00626609647688,0,,49.00000000000001,10,49.0,0,3.440000000000001,87493,38,18,1.0,940.7261791829786,False,0.35909525493018574,0,0.2,53822,1090,0,0.0,10900.0,False,-0.08420629770402645,4,2.2920000000000007,72508,685,0,0.0,21338.74626335224,False,-0.15483032940429683,4,2.3280000000000007,69882,769,0,0.0,23955.468432872807,False,-0.16821892784193052,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.1630000000000003,148121,0,16,0.8,912.10025754363,False,0.1377803739232822,3,4.658000000000001,150221,0,0,0.0,0.0,False,-0.06498154499225077,0,4.511000000000001,147960,0,35,0.0,1715.0000000000002,False,-0.0737173302792837,0.225,861466,0.0,0.0,14,0,0,3,4,4.0,3,6,13,108.0,77.0,6,6,13,607,1.2275451216846704,209.54112397879362
112,13,0,0,0,10.0,20,10.0,31.201141241010564,13,31.846153846153847,16.00230638789115,4,16.0,55.59450437379776,15,48.666666666666664,49.000000000000014,6,49.0,0,3.440000000000001,87837,35,15,1.0,818.0171186151584,False,0.36346232439213216,0,0.2,53692,1103,0,0.0,11030.0,False,-0.0852105929977442,0,2.2880000000000007,72156,696,0,0.0,21715.99430374335,False,-0.15649040134256284,4,2.3640000000000008,69740,771,0,0.0,24056.079896819145,False,-0.16915063813026907,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.1630000000000003,148787,0,5,0.4,277.9725218689888,False,0.14045247356843818,0,4.655000000000001,150221,0,0,0.0,0.0,False,-0.06498154499225077,0,4.511000000000001,147524,5,39,1.0,2188.972521868989,False,-0.07495604869299644,0.3,861416,0.0,0.0,17,0,0,1,1,1.0,6,7,10,126.0,61.0,7,6,10,1638,1.3434574231505394,210.88458140194416
113,10,0,0,0,10.0,20,10.0,31.082075048198547,18,30.0,16.00230638789115,0,,55.972420475757396,5,62.0,49.00000000000001,18,49.0,3,3.4700000000000006,88212,34,10,1.0,650.8207504819854,False,0.3679646855047895,0,0.2,53582,1114,0,0.0,11140.0,False,-0.08606038132319768,0,2.2880000000000007,72156,696,0,0.0,21633.12423354619,False,-0.15691142491720672,0,2.3600000000000008,69200,789,0,0.0,24523.757213028653,False,-0.1722615596553948,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.1630000000000003,149097,0,0,0.0,0.0,False,0.1417620706819313,7,4.725000000000001,150113,0,0,0.0,0.0,False,-0.06565376787148094,0,4.511000000000001,147753,0,38,1.0,1862.0000000000002,False,-0.07454827244944323,0.25,861572,0.0,0.0,16,0,0,3,5,4.166666666666667,4,7,13,126.0,39.0,7,3,13,1049,1.2768988525494933,212.16148025449365
114,13,0,0,0,10.0,20,10.0,31.07916846441919,6,31.0,16.00230638789115,0,,55.972420475757396,0,,49.00000000000001,20,49.0,0,3.4670000000000014,88258,38,14,1.0,815.1083585018687,False,0.36994459657073225,0,0.2,53522,1120,0,0.0,11200.0,False,-0.08652390222799049,0,2.2880000000000007,72063,699,0,0.0,21724.338756629015,False,-0.15739298502957372,0,2.3600000000000008,69107,792,0,0.0,24614.70142382,False,-0.17274449309647924,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.1630000000000003,149097,0,0,0.0,0.0,False,0.1417620706819313,6,4.778000000000001,150029,0,0,0.0,0.0,False,-0.06617660788865998,0,4.511000000000001,148439,0,24,0.0,1176.0000000000002,False,-0.07241334237929553,0.125,861974,0.0,0.0,22,0,0,3,3,3.0,6,9,13,162.0,57.0,9,4,13,1072,1.5617420924827456,213.7232223469764
115,13,0,0,0,10.0,20,10.0,31.130489485311006,9,32.0,16.00214317737059,4,16.0,56.6710853481412,10,62.0,49.00000000000001,20,49.0,0,3.4670000000000014,88426,40,15,1.0,866.9573422796651,False,0.37294086510212654,0,0.2,53442,1128,0,0.0,11280.0,False,-0.08714193010104755,0,2.2880000000000007,71967,702,0,0.0,21853.603618688325,False,-0.15771171255048352,4,2.400000000000001,68835,798,0,0.0,24842.13060927818,False,-0.17435283945903476,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,10,1.2630000000000001,149098,0,4,0.4,226.6843413925648,False,0.14263768557411854,8,4.852000000000001,149894,0,0,0.0,0.0,False,-0.0670168864876977,0,4.511000000000001,148407,0,22,1.0,1078.0000000000002,False,-0.07291750953871817,0.3,861528,0.0,0.0,20,0,0,6,8,8.0,1,7,14,111.0,63.0,7,6,14,1076,1.4452567463740706,215.16847909335047
116,14,0,0,0,10.0,20,10.0,31.172265337272172,17,31.529411764705884,16.001851949794307,8,16.0,57.11447975820103,5,64.0,49.00000000000001,20,49.0,2,3.4870000000000014,88822,39,10,1.0,701.7226533727217,False,0.3777828455036364,0,0.2,53332,1139,0,0.0,11390.0,False,-0.08799171842650104,4,2.3280000000000007,71351,719,0,0.0,22412.85877749869,False,-0.16112961043794807,4,2.4360000000000004,68755,798,0,0.0,24875.467739143194,False,-0.17499635350737588,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,1,1.2630000000000003,149240,0,8,0.8,456.9158380656082,False,0.14460663873364327,10,4.944000000000001,149399,0,5,0.5,245.00000000000003,False,-0.06933543299244994,0,4.511000000000001,148897,0,12,0.0,588.0000000000001,False,-0.07139255948861267,0.2875,861255,0.0,0.0,18,0,0,4,9,7.45,4,8,13,144.0,48.0,8,6,13,978,1.445027930662036,216.6135070240125
117,13,0,0,0,10.0,20,10.0,31.172265337272172,0,,16.00172195563667,4,16.0,57.548180578420094,5,64.0,49.0,20,49.0,0,3.4850000000000008,88762,35,20,1.0,973.4453067454434,False,0.378954955863118,0,0.2,53192,1153,0,0.0,11530.0,False,-0.08907326720435092,0,2.3240000000000007,71351,719,0,0.0,22412.85877749869,False,-0.16112961043794807,4,2.4720000000000004,68675,798,0,0.0,24875.467739143194,False,-0.17580923772218054,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.2620000000000002,149496,0,7,0.4,402.83726404894065,False,0.1463599849295437,1,4.944000000000002,149635,0,0,0.0,0.0,False,-0.06862897654066637,2,4.5310000000000015,149147,0,5,0.5,245.0,False,-0.07090395304398703,0.2375,861717,0.0,0.0,20,0,0,4,3,3.0,2,6,16,93.0,51.0,6,7,16,1353,1.2683165734633803,217.8818235974759
118,16,0,0,0,10.0,20,10.0,31.162269373756267,9,31.0,16.00159737275063,4,16.0,57.057474322249874,1,22.0,48.99999999999999,20,49.0,0,3.4850000000000008,88941,35,21,1.0,1004.4076568488816,False,0.38195982553728924,0,0.2,53092,1163,0,0.0,11630.0,False,-0.08984580204567226,4,2.3640000000000008,70992,728,0,0.0,22686.132104094562,False,-0.1633890560174031,0,2.4680000000000004,68675,798,0,0.0,24867.490960257503,False,-0.17584976395743787,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.2620000000000002,149454,0,10,0.4,570.5747432224987,False,0.1466806093472547,8,5.0230000000000015,149510,0,0,0.0,0.0,False,-0.06940701228051611,7,4.599000000000001,149255,0,1,0.1,48.99999999999999,False,-0.07084171018479905,0.1875,861378,0.0,0.0,14,0,0,3,11,10.333333333333334,5,8,15,144.0,84.0,8,8,15,648,1.5383510245010257,219.4201746219769
119,15,0,0,0,10.0,20,10.0,31.15041634188158,11,31.0,16.00159737275063,0,,57.057474322249874,0,,48.99999999999999,8,49.0,0,3.4850000000000008,89162,37,20,1.0,993.0083268376316,False,0.3852863657399155,0,0.2,53012,1171,0,0.0,11710.0,False,-0.09046382991872934,0,2.3600000000000008,70651,739,0,0.0,23020.157676650488,False,-0.16515694926255906,0,2.468000000000001,68675,798,0,0.0,24858.0322408215,False,-0.175897819230699,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.2620000000000002,149454,0,10,0.0,570.5747432224987,False,0.1466806093472547,8,5.0950000000000015,149384,0,0,0.0,0.0,False,-0.07019127230628466,0,4.5920000000000005,149255,0,1,0.0,48.99999999999999,False,-0.07084171018479905,0.125,861052,0.0,0.0,12,0,0,4,3,3.0,3,7,13,126.0,84.0,7,8,13,541,1.5123456111177802,220.9325202330947
120,13,0,0,0,10.0,20,10.0,31.35655599060127,17,33.0,16.001376123711495,8,16.0,57.409513069971936,5,62.0,49.0,10,49.0,0,3.4850000000000008,89583,41,13,1.0,817.6352278778165,False,0.3904362908120718,0,0.2,52952,1177,0,0.0,11770.0,False,-0.09092735082352214,4,2.400000000000001,70010,756,0,0.0,23705.55632889456,False,-0.16818799812582141,4,2.508000000000001,68595,798,0,0.0,25022.53168049981,False,-0.17587495970888678,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.2620000000000002,149636,0,13,0.8,746.3236699096352,False,0.14874726679905662,10,5.187000000000001,148896,0,5,0.5,245.0,False,-0.07246624880960532,0,4.5920000000000005,149255,0,1,0.0,49.0,False,-0.07084171018479905,0.2875,860386,0.0,0.0,13,0,0,4,7,7.0,3,7,11,126.0,61.0,7,6,11,1071,1.2614943385124207,222.1940145716071
121,11,0,0,0,10.0,20,10.0,31.369121207293215,17,31.470588235294116,16.0012777984787,4,16.0,58.17346264123502,10,63.0,49.0,9,49.0,4,3.525000000000001,89898,43,10,1.0,743.6912120729321,False,0.3947320170272314,0,0.2,52872,1185,0,0.0,11850.0,False,-0.09154537869657922,4,2.436000000000001,69930,756,0,0.0,23715.05563271367,False,-0.1689526208773375,0,2.504000000000001,68060,815,0,0.0,25565.83378394397,False,-0.17855086224689345,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.2620000000000002,150202,0,7,0.4,407.21423848864515,False,0.1517831842803103,4,5.217000000000001,148777,0,5,0.5,245.0,False,-0.07320693883394228,0,4.5920000000000005,148945,0,6,0.5,294.0,False,-0.07200876379457367,0.3,860143,0.0,0.0,18,0,0,4,4,3.1944444444444446,2,6,17,108.0,75.0,6,5,17,1282,1.2705025458708405,223.46451711747795
122,17,0,0,0,10.0,20,10.0,31.448551447373372,20,32.0,16.001102710440033,8,16.0,58.17346264123502,0,,48.99999999999999,20,49.0,10,3.621000000000001,90188,43,10,1.0,744.4855144737337,False,0.3992188553696867,0,0.2,52772,1195,0,0.0,11950.0,False,-0.09231791353790056,4,2.472000000000001,69530,766,0,0.0,24089.590408688004,False,-0.1711142081558299,4,2.544000000000001,67660,825,0,0.0,25945.054944083033,False,-0.1806886402271857,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.2620000000000002,150074,0,15,0.8,872.6019396185253,False,0.15258491380946712,6,5.2730000000000015,148940,0,0,0.0,0.0,False,-0.07295485525423095,3,4.622000000000001,149206,0,0,0.0,0.0,False,-0.0712991951998307,0.225,859829,0.0,0.0,17,0,0,8,8,7.75,2,10,16,180.0,111.0,10,7,16,1010,1.462068093009293,224.92658521048725
123,16,0,0,0,10.000000000000002,20,10.0,31.48121032638673,9,32.0,16.00102470573937,4,16.0,58.17346264123502,0,,49.0,20,49.0,0,3.611000000000001,90376,43,11,1.0,776.293313590254,False,0.40236931270348764,0,0.2,52672,1205,0,0.0,12050.000000000002,False,-0.0930904483792219,0,2.468000000000001,69530,766,0,0.0,24114.607110012235,False,-0.17098711014574894,4,2.580000000000001,67292,834,0,0.0,26255.329412206534,False,-0.18285155000657144,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.2620000000000002,150010,0,19,0.4,1105.2957901834654,False,0.15298577857404555,8,5.347000000000001,148818,0,0,0.0,0.0,False,-0.07371421813632431,12,4.739000000000001,148950,0,0,0.0,0.0,False,-0.07289261239504298,0.175,859107,0.0,0.0,10,0,0,5,11,11.0,5,10,14,180.0,93.0,10,6,14,488,1.559642743319273,226.48622795380652
124,14,0,0,0,10.000000000000002,20,10.0,31.480785729855477,23,31.47826086956522,16.0008855060386,8,16.0,58.67787781953767,10,62.0,49.0,20,49.0,12,3.731000000000001,90658,43,10,1.0,744.8078572985548,False,0.40648317308873766,0,0.2,52572,1215,0,0.0,12150.000000000002,False,-0.09386298322054325,4,2.508000000000001,69078,778,0,0.0,24492.051297827562,False,-0.17366229082036497,4,2.616000000000001,66860,845,0,0.0,26601.263941727877,False,-0.18548359527649308,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.2620000000000002,150502,0,17,0.8,997.5239229321404,False,0.1563407892289779,11,5.4490000000000025,148289,0,5,0.5,245.0,False,-0.07624439036231569,9,4.817000000000001,148477,0,5,0.5,245.0,False,-0.07507422460958167,0.35,857895,0.0,0.0,14,0,0,4,16,16.0,4,8,11,144.0,48.0,8,6,11,1172,1.3222163021564484,227.80844425596297
125,11,0,0,0,10.000000000000002,20,10.0,31.4466196928154,11,31.0,16.00082336759136,4,16.0,59.04103974582639,5,64.0,49.00000000000001,20,49.0,1,3.7290000000000014,90864,44,10,1.0,754.466196928154,False,0.4097406306737133,0,0.2,52482,1224,0,0.0,12240.000000000002,False,-0.09455826457773246,0,2.504000000000001,68737,789,0,0.0,24811.38293763135,False,-0.17550483697794372,4,2.6520000000000006,66780,845,0,0.0,26572.393640429014,False,-0.1864431558175633,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.2620000000000002,150758,0,16,0.4,944.6566359332222,False,0.15809877335043537,4,5.4780000000000015,148490,0,0,0.0,0.0,False,-0.07575578391769004,6,4.868,148325,0,5,0.5,245.00000000000003,False,-0.07602031606923895,0.2375,857895,0.0,0.0,17,0,0,3,7,6.090909090909091,3,6,13,93.0,46.0,6,5,13,1010,1.391427606344223,229.1998718623072
126,13,0,0,0,10.0,20,10.0,31.458557411845415,16,31.5625,16.000763813234485,4,16.0,59.390521685374395,5,64.0,49.000000000000014,20,49.0,6,3.7880000000000003,91089,47,10,1.0,784.5855741184541,False,0.41344972014244347,0,0.2,52412,1231,0,0.0,12310.0,False,-0.09509903896665739,0,2.504000000000001,68232,805,0,0.0,25324.13871653556,False,-0.1780310993418912,4,2.6880000000000006,66700,845,0,0.0,26582.481013009376,False,-0.1872047908702465,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.2620000000000002,151014,0,15,0.4,890.8578252806159,False,0.1598531907389081,9,5.564000000000001,148037,0,5,0.5,245.00000000000006,False,-0.07781291041385277,6,4.922000000000001,148486,0,0,0.0,0.0,False,-0.07578068106136523,0.2375,857429,0.0,0.0,16,0,0,3,8,7.857142857142858,5,8,13,144.0,45.0,8,5,13,1053,1.4164838613942266,230.61635572370142
127,13,0,0,0,10.0,20,10.0,31.458557411845415,0,,16.00070699428933,4,16.0,59.390521685374395,0,,49.000000000000014,20,49.0,0,3.7820000000000014,91039,42,20,1.0,1049.1711482369083,False,0.4147212010462972,0,0.2,52262,1246,0,0.0,12460.0,False,-0.09625784122863941,4,2.544000000000001,68152,805,0,0.0,25324.13871653556,False,-0.17884398355669584,0,2.684000000000001,66700,845,0,0.0,26582.481013009376,False,-0.1872047908702465,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.2620000000000002,150950,0,19,0.4,1128.4199120221135,False,0.16027269560830926,4,5.5950000000000015,148238,0,0,0.0,0.0,False,-0.07732430396922713,11,5.026000000000001,148269,0,0,0.0,0.0,False,-0.0771313511057444,0.175,857069,0.0,0.0,14,0,0,5,9,9.0,3,8,14,129.0,60.0,8,5,14,445,1.3232783526182175,231.93963407631963
128,14,0,0,0,10.0,20,10.0,31.458557411845415,0,,16.00060670173135,8,16.0,59.390521685374395,0,,49.00000000000002,20,49.0,0,3.782000000000001,90879,48,30,1.0,1423.7567223553624,False,0.41514289362469753,0,0.2,52222,1250,0,0.0,12500.0,False,-0.09656685516516796,4,2.5800000000000005,68072,805,0,0.0,25324.13871653556,False,-0.1796568677715005,4,2.7240000000000006,66620,845,0,0.0,26582.481013009376,False,-0.18801767508505116,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.2620000000000002,150822,0,27,0.8,1603.5440855051086,False,0.16111170534711156,14,5.731000000000002,147901,0,0,0.0,0.0,False,-0.07942188832386204,6,5.075000000000001,148180,0,0,0.0,0.0,False,-0.07768531255251741,0.225,856155,0.0,0.0,8,0,0,5,14,14.0,2,7,10,111.0,80.0,7,7,10,200,1.2898567914962769,233.2294908678159
129,10,0,0,0,10.0,20,10.0,31.458557411845415,0,,16.000524094199573,8,16.0,59.743857825182154,10,62.0,49.00000000000001,20,49.0,0,3.7820000000000014,90769,49,40,1.0,1748.3422964738165,False,0.4159508536237588,0,0.2,52132,1259,0,0.0,12590.0,False,-0.09726213652235716,4,2.616000000000001,67992,805,0,0.0,25324.13871653556,False,-0.18046975198630516,4,2.7600000000000007,66540,845,0,0.0,26582.481013009376,False,-0.1888305592998558,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.2620000000000002,151314,0,25,0.8,1493.596445629554,False,0.1644583851346998,10,5.817000000000002,147415,0,5,0.5,245.00000000000003,False,-0.0816844162553451,10,5.169000000000001,147686,0,5,0.5,245.00000000000003,False,-0.07999763477135086,0.35,855307,0.0,0.0,11,0,0,3,10,10.0,2,5,9,90.0,60.0,5,5,9,820,1.0180501909926534,234.24754105880857
130,9,0,0,0,10.0,20,10.0,31.458557411845415,0,,16.000487237802155,4,16.0,60.04162626099419,5,64.0,49.00000000000001,20,49.0,0,3.782000000000001,90689,47,50,1.0,2042.9278705922707,False,0.4169905740752161,0,0.2,52012,1271,0,0.0,12710.0,False,-0.09818917833194277,0,2.6120000000000005,67992,805,0,0.0,25324.13871653556,False,-0.18046975198630516,4,2.7960000000000007,66460,845,0,0.0,26582.481013009376,False,-0.18964344351466045,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.262,151570,0,24,0.4,1440.9990302638607,False,0.16621740257404702,8,5.887000000000001,147210,0,5,0.5,245.00000000000003,False,-0.08296039486869869,2,5.179000000000001,147913,0,0,0.0,0.0,False,-0.07934719689283647,0.2375,855305,0.0,0.0,14,0,0,5,6,4.833333333333333,2,7,13,126.0,36.0,7,2,13,814,1.0267822034657001,235.27432326227427
131,13,0,0,0,10.0,20,10.0,31.427942392812312,10,31.0,16.00045192536162,4,16.0,60.32713840556297,5,64.0,49.000000000000014,20,49.0,0,3.7820000000000014,90889,48,50,1.0,2051.3971196406155,False,0.4201461413401981,0,0.2,51922,1280,0,0.0,12800.0,False,-0.09888445968913198,0,2.612000000000001,67682,815,0,0.0,25613.773050142034,False,-0.18214818345708456,4,2.832000000000001,66380,845,0,0.0,26556.611321926404,False,-0.19058775937648526,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.2620000000000002,151826,0,23,0.4,1387.5241833279483,False,0.16797306039486914,5,5.929000000000002,147394,0,0,0.0,0.0,False,-0.08257760128469262,10,5.277000000000002,147428,0,5,0.5,245.00000000000006,False,-0.08160350053840074,0.2375,854980,0.0,0.0,16,0,0,6,7,7.0,2,8,19,144.0,75.0,8,5,19,1075,1.2432932266965508,236.51761648897082
132,19,0,0,0,10.0,20,10.0,31.259733316038492,18,30.0,16.00045192536162,0,,60.32713840556297,0,,49.000000000000014,20,49.0,0,3.782000000000001,91329,48,42,1.0,1792.9087992736168,False,0.4249475356082445,0,0.2,51822,1290,0,0.0,12900.0,False,-0.09965699453045332,0,2.612000000000001,67142,833,0,0.0,26039.357852260066,False,-0.18547295710887537,0,2.8280000000000003,66380,845,0,0.0,26414.474652052526,False,-0.19130988847201882,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.2620000000000002,151826,0,23,0.0,1387.5241833279483,False,0.16797306039486914,10,6.024000000000002,147219,0,0,0.0,0.0,False,-0.08366685132048225,5,5.317000000000002,147610,0,0,0.0,0.0,False,-0.08123315552623225,0.125,854787,0.0,0.0,11,0,0,6,8,8.0,5,11,20,183.0,99.0,11,8,20,985,1.4592650448903441,237.97688153386116
133,20,0,0,0,10.0,20,10.0,31.34541051423804,18,32.0,16.000389236820777,8,16.0,60.32713840556297,0,,49.000000000000014,9,49.0,0,3.782000000000001,91815,47,34,1.0,1535.7439574840932,False,0.430469886263435,0,0.2,51712,1301,0,0.0,13010.0,False,-0.1005067828559068,4,2.6520000000000006,66774,842,0,0.0,26392.83565298843,False,-0.18741637121887703,4,2.8680000000000008,66012,854,0,0.0,26768.980579159284,False,-0.1932480791588717,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.2620000000000002,151698,0,31,0.8,1870.1412905724521,False,0.16884076000525508,0,6.014000000000001,147219,0,0,0.0,0.0,False,-0.08366685132048225,9,5.402000000000002,147456,0,0,0.0,0.0,False,-0.08219169555772714,0.225,854145,0.0,0.0,13,0,0,6,6,6.0,3,9,13,147.0,91.0,9,11,13,776,1.2892716629430652,239.26615319680423
134,13,0,0,0,10.0,20,10.0,31.17720367775608,20,30.0,16.000389236820777,0,,60.032834599933864,11,58.36363636363637,49.00000000000001,20,49.0,0,3.782000000000001,92335,45,24,1.0,1198.2528882661459,False,0.4358970125171205,0,0.2,51592,1313,0,0.0,13130.0,False,-0.10143382466549242,0,2.6480000000000006,66174,862,0,0.0,26874.74957022574,False,-0.1910646264785564,0,2.8640000000000003,66012,854,0,0.0,26625.33194080369,False,-0.1939778898501058,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.262,152340,0,20,0.0,1200.6566919986772,False,0.17119369258336964,11,6.124000000000001,146366,1,10,1.0,550.032834599934,False,-0.08726438639557839,9,5.4830000000000005,147292,0,0,0.0,0.0,False,-0.08321247844841001,0.25,853570,0.0,0.0,16,0,0,5,11,11.0,2,7,12,126.0,63.0,7,6,12,1442,1.1386967487633228,240.40484994556755
135,12,0,0,0,10.0,20,10.0,30.882862700782816,48,30.0,16.000361387055786,4,16.0,60.42299609189098,10,63.0,49.00000000000001,5,49.0,24,4.022000000000001,92941,44,10,1.0,748.8286270078281,False,0.4417881757903637,0,0.2,51482,1324,0,0.0,13240.0,False,-0.10228361299094589,4,2.6880000000000006,65614,878,0,0.0,27115.15345128731,False,-0.1955334377316095,0,2.864000000000001,65052,886,0,0.0,27362.216352893574,False,-0.19998873976073991,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.2620000000000002,152906,0,14,0.4,845.9219452864737,False,0.17416978192474805,0,6.113000000000002,146366,0,11,0.1,539.0000000000001,False,-0.08729872215410087,5,5.524000000000002,146599,0,10,1.0,490.00000000000006,False,-0.0860009585400315,0.3125,852419,0.0,0.0,14,0,0,4,6,5.5,3,7,17,126.0,75.0,7,5,17,1310,1.3691493179649115,241.77399926353246
136,17,0,0,0,10.0,20,10.0,30.94398310748542,10,32.0,16.00033477274625,4,16.0,60.42299609189098,0,,49.00000000000001,0,,0,3.9980000000000016,93171,43,10,1.0,739.4398310748542,False,0.44526930434067896,0,0.2,51372,1335,0,0.0,13350.0,False,-0.10313340131639936,4,2.7240000000000006,65534,878,0,0.0,27168.8171683722,False,-0.19607368201812636,0,2.8640000000000003,64732,896,0,0.0,27725.808864306935,False,-0.20139303528777652,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.2620000000000002,152842,0,18,0.4,1087.6139296540377,False,0.17460509985700526,0,6.113000000000002,146366,0,11,0.0,539.0000000000001,False,-0.08729872215410087,0,5.519000000000002,146599,0,10,0.0,490.00000000000006,False,-0.0860009585400315,0.175,852075,0.0,0.0,13,0,0,6,1,1.0,6,12,12,216.0,75.0,12,5,12,520,1.4655441455543041,243.23954340908676
137,12,0,0,0,10.0,20,10.0,30.94398310748542,0,,16.000287690645003,8,16.0,60.42299609189098,0,,49.00000000000001,0,,0,3.998000000000001,93071,43,20,1.0,1048.8796621497083,False,0.44611476516601545,0,0.2,51272,1345,0,0.0,13450.0,False,-0.10390593615772072,4,2.7600000000000007,65454,878,0,0.0,27168.8171683722,False,-0.19688656623293102,4,2.9040000000000004,64652,896,0,0.0,27725.808864306935,False,-0.20220591950258116,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.2620000000000002,152714,0,26,0.8,1570.9978983891656,False,0.17547573572151923,0,6.113,146366,0,11,0.0,539.0000000000001,False,-0.08729872215410087,0,5.519000000000002,146599,0,10,0.0,490.00000000000006,False,-0.0860009585400315,0.225,851587,0.0,0.0,12,0,0,3,2,2.0,3,6,12,108.0,63.0,6,6,12,200,1.1212487090379,244.36079211812466
