index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
106,38,0,0,0,10.0,20,10.0,8.074271878867085,14,8.357142857142858,35.99862705357081,3,36.0,46.213006903110376,17,26.41176470588235,53.000000000000014,8,53.0,10,4.800000000000001,36062,1078,0,0.0,10780.0,False,-0.23992885563929076,4,3.6690000000000005,35130,1062,0,0.0,10620.0,False,-0.25848506518510367,0,0.2,67165,4,644,1.0,23215.412910015068,False,0.1953732504022509,0,0.2,65747,0,30,0.0,1079.9588116071243,False,0.005902749792157004,9,4.880000000000001,93851,0,1,0.1,46.213006903110376,False,-0.028721091531799806,5,4.7860000000000005,94103,0,2,0.2,92.42601380622075,False,-0.025874671423661545,0,2.6750000000000007,122948,0,49,0.7,2597.000000000001,False,-0.02477571171793443,8,9.739,78123,765,0,0.0,35352.950280879435,False,-0.24805950299098353,0.25,593129,0.0,0.0,12,0,0,4,9,8.4,5,9,42,155.0,126.0,9,29,42,308,1.3054709304124117,191.64771913178265
107,42,0,0,0,10.0,20,10.0,8.245319104348217,5,11.0,35.99862705357081,0,,46.70279543104999,9,52.22222222222222,53.000000000000014,7,53.0,5,4.840000000000001,35897,1088,0,0.0,10880.0,False,-0.2420375158149513,0,3.6650000000000005,35030,1072,0,0.0,10720.0,False,-0.25940187395713005,0,0.2,67110,0,653,0.9,23507.103465981738,False,0.19675182453171358,0,0.2,65747,0,30,0.0,1079.9588116071243,False,0.005902749792157004,4,4.911000000000001,93939,0,0,0.0,0.0,False,-0.028049663735126747,2,4.801000000000001,94227,0,0,0.0,0.0,False,-0.025069839627521986,0,2.6750000000000007,122634,0,55,0.6,2915.000000000001,False,-0.025992323571658437,7,9.801000000000002,77851,768,0,0.0,35867.746891046394,False,-0.24817411328207967,0.1875,592435,0.0,0.0,9,0,0,8,8,7.0,6,14,42,249.0,135.0,14,28,42,200,1.4365697344765067,193.08428886625916
108,42,0,0,0,10.0,20,10.0,8.035600153970067,4,4.0,35.998753712210416,2,36.0,46.441672534847484,18,45.0,53.00000000000001,10,53.0,0,4.835000000000001,35777,1100,0,0.0,11000.0,False,-0.2431376863413829,4,3.705000000000001,34870,1080,0,0.0,10800.0,False,-0.2616022150099932,0,0.2,67166,0,655,0.4,23579.183681497823,False,0.19814853016402484,0,0.2,65747,0,30,0.0,1079.9626113663126,False,0.005902778622767954,8,4.987000000000002,93963,0,1,0.1,46.441672534847484,False,-0.027561088088283205,10,4.899000000000001,94102,0,1,0.1,46.441672534847484,False,-0.02612290909190452,0,2.6750000000000007,122263,0,62,0.7,3286.0000000000005,False,-0.0274483332417604,10,9.894000000000002,77214,779,0,0.0,36178.06290464619,False,-0.25195614347917167,0.16249999999999998,591102,0.0,0.0,12,0,0,6,10,10.0,8,14,44,249.0,151.0,14,28,44,272,1.5389646431431174,194.62325350940228
109,44,0,0,0,10.0,20,10.0,8.145157105089675,7,9.285714285714286,35.99886958383042,2,36.0,46.710936507107725,5,52.4,53.00000000000001,10,53.0,5,4.885000000000001,35622,1109,0,0.0,11090.0,False,-0.24515466563984084,2,3.7210000000000005,34722,1091,0,0.0,10910.0,False,-0.2633074793259622,0,0.2,67173,0,660,0.7,23759.253925328077,False,0.19962103497320166,0,0.2,65747,0,30,0.0,1079.9660875149125,False,0.005902804997988656,0,4.979000000000002,93963,0,1,0.0,46.710936507107725,False,-0.027559695103429416,4,4.929000000000001,94118,0,2,0.2,93.42187301421545,False,-0.02571432036723116,0,2.675000000000001,122157,0,64,0.2,3392.0000000000005,False,-0.027864336004646672,10,9.984000000000002,76854,782,0,0.0,36527.95234855824,False,-0.25340866247828453,0.1375,590356,0.0,0.0,12,0,0,4,9,8.5,10,14,39,244.0,108.0,14,30,39,272,1.4465065523982048,196.06976006180048
110,39,0,0,0,10.0,20,10.0,8.343056348407845,11,9.636363636363637,35.99902124714111,3,36.0,45.93709778401862,15,40.8,53.00000000000001,8,53.0,10,4.980000000000001,35372,1118,0,0.0,11180.0,False,-0.2489135816051488,1,3.7290000000000014,34589,1102,0,0.0,11020.0,False,-0.2647377010103233,0,0.2,67175,1,667,1.0,24019.690228191528,False,0.2016274411074048,0,0.2,65747,0,30,0.0,1079.9706374142334,False,0.005902839520275472,8,5.059000000000001,93827,0,2,0.2,91.87419556803724,False,-0.028733190917909827,4,4.965000000000001,94223,0,1,0.1,45.93709778401862,False,-0.02487357942170711,0,2.675000000000001,121913,0,72,0.8,3816.0000000000005,False,-0.02811550748412518,8,10.054,76343,789,0,0.0,36244.37015159069,False,-0.2585324907906773,0.2625,589189,0.0,0.0,12,0,0,7,11,10.083333333333332,9,16,39,278.0,96.0,16,23,39,308,1.411372515372932,197.4811325771734
111,39,0,0,0,10.0,20,10.0,7.894991476606867,15,5.666666666666667,35.99906758009033,1,36.0,46.673333046437044,12,53.0,53.0,13,53.0,5,5.020000000000001,35232,1125,0,0.0,11250.0,False,-0.2508388800264041,10,3.828000000000001,34229,1115,0,0.0,11150.0,False,-0.2701468727652786,0,0.2,67126,6,676,1.0,24382.739633000703,False,0.20363849914261956,0,0.2,65747,0,30,0.0,1079.97202740271,False,0.005902850066790498,6,5.1110000000000015,93951,0,1,0.1,46.673333046437044,False,-0.027684048975445245,3,4.9910000000000005,94309,0,0,0.0,0.0,False,-0.02422141748577341,0,2.6750000000000007,121860,0,73,0.4,3869.0,False,-0.028323508865568316,10,10.146,75726,797,0,0.0,37198.64643801032,False,-0.25963028171232105,0.1875,588180,0.0,0.0,13,0,0,8,10,9.25,6,14,37,229.0,117.0,14,25,37,395,1.4071095352992415,198.88824211247265
112,37,0,0,0,10.0,20,10.0,7.983059192102107,6,9.166666666666666,35.999194659499516,3,36.0,47.11786792816641,8,52.875,53.0,9,53.0,5,5.065000000000001,35062,1135,0,0.0,11350.0,False,-0.2530392210792673,1,3.828000000000001,34110,1125,0,0.0,11250.0,False,-0.2714120688706749,0,0.2,67179,2,683,1.0,24603.41607082237,False,0.20611715128548944,0,0.2,65747,0,30,0.0,1079.9758397849855,False,0.005902878993178701,2,5.125000000000001,93954,0,2,0.2,94.23573585633282,False,-0.027406954289413626,5,5.038000000000001,94320,0,1,0.1,47.11786792816641,False,-0.023863849622720264,0,2.6750000000000007,121754,0,75,0.3,3975.0,False,-0.02873951162845459,8,10.216000000000001,75324,802,0,0.0,37788.53007838946,False,-0.2604705930064855,0.2,587450,0.0,0.0,14,0,0,4,9,8.666666666666666,9,13,40,231.0,80.0,13,24,40,361,1.4024912025779486,200.2907333150506
113,40,0,0,0,10.0,20,10.0,7.794087860149257,11,6.454545454545454,35.99930057558629,3,36.0,47.47801816837273,8,52.0,52.99999999999999,10,53.0,5,5.110000000000001,34887,1146,0,0.0,11460.0,False,-0.2552395621321305,6,3.887000000000001,33881,1134,0,0.0,11340.0,False,-0.27478592515173184,0,0.2,67216,3,690,1.0,24862.899660734987,False,0.20864745258380363,0,0.2,65747,0,30,0.0,1079.9790172675887,False,0.0059029031022761365,2,5.143000000000002,94006,0,2,0.2,94.95603633674546,False,-0.02686520415759571,3,5.0630000000000015,94366,0,1,0.1,47.47801816837273,False,-0.023386042327116607,0,2.6750000000000007,121550,0,79,0.8,4186.999999999999,False,-0.02950872428435751,6,10.268000000000002,75235,802,0,0.0,38077.37057103493,False,-0.2600355934670497,0.2625,586888,0.0,0.0,14,0,0,6,9,8.25,6,12,40,192.0,113.0,12,28,40,520,1.34511112049222,201.63584443554282
114,40,0,0,0,10.0,20,10.0,7.794087860149257,0,,35.99933306216509,1,36.0,46.74394393081463,17,42.529411764705884,52.99999999999999,9,53.0,0,5.105000000000001,34787,1156,0,0.0,11560.0,False,-0.2561563709041568,0,3.881000000000001,33781,1144,0,0.0,11440.0,False,-0.27570273392375816,0,0.2,67252,0,692,0.3,24911.538479018243,False,0.2095627976495361,0,0.2,65747,0,30,0.0,1079.9799918649528,False,0.005902910497017861,7,5.211000000000001,93968,0,1,0.1,46.74394393081463,False,-0.027507791288511083,7,5.130000000000001,94468,0,0,0.0,0.0,False,-0.02257630625969995,0,2.6750000000000007,121247,0,88,0.9,4663.999999999999,False,-0.030014991797681374,9,10.352000000000002,74649,810,0,0.0,37862.59458395985,False,-0.26547807122297024,0.1625,585899,0.0,0.0,10,0,0,7,9,8.25,7,14,42,242.0,127.0,14,26,42,236,1.4539060415700078,203.08975047711283
115,42,0,0,0,10.0,20,10.0,7.594915503146619,10,6.0,35.99933306216509,0,,45.91234254470613,14,39.785714285714285,53.0,12,53.0,5,5.155000000000001,34642,1164,0,0.0,11640.0,False,-0.2580816693254121,5,3.9310000000000005,33546,1156,0,0.0,11560.0,False,-0.2789115646258503,0,0.2,67192,0,702,1.0,25271.531809639895,False,0.21138374313059488,0,0.2,65747,0,30,0.0,1079.9799918649528,False,0.005902910497017861,8,5.284000000000002,93901,0,0,0.0,0.0,False,-0.02844283497154682,5,5.173000000000001,94511,0,0,0.0,0.0,False,-0.02213140196585618,0,2.6750000000000007,120879,0,95,0.7,5035.0,False,-0.031447454141582225,12,10.463000000000001,74188,817,0,0.0,37510.38385902491,False,-0.27047878048780283,0.2125,584606,0.0,0.0,10,0,0,4,12,12.0,10,14,40,240.0,103.0,14,28,40,253,1.4707693019881845,204.560519779101
116,40,0,0,0,10.0,20,10.0,7.461973867519277,19,6.894736842105263,35.99939546080712,2,36.0,46.443586280439106,9,52.666666666666664,53.0,10,53.0,10,5.250000000000001,34372,1175,0,0.0,11750.0,False,-0.2620239470451253,9,4.016000000000001,33246,1165,0,0.0,11650.0,False,-0.2835872893631846,0,0.2,67133,9,710,1.0,25626.72854198073,False,0.21318346946781944,0,0.2,65747,0,30,0.0,1079.9818638242136,False,0.005902924700478119,3,5.306000000000002,93895,0,1,0.1,46.443586280439106,False,-0.028264647768854356,6,5.228000000000001,94521,0,1,0.1,46.443586280439106,False,-0.021787668979407898,0,2.6750000000000007,120561,0,101,0.6,5353.0,False,-0.032695462430241046,10,10.551000000000002,73833,820,0,0.0,38083.74074996007,False,-0.2710150437981835,0.225,583308,0.0,0.0,11,0,0,4,13,13.0,11,15,43,256.0,94.0,15,25,43,272,2.2467960119247437,206.80731579102576
117,43,0,0,0,10.0,20,10.0,6.925365477240693,9,1.5555555555555556,35.99947701199003,3,36.0,46.85311365009771,8,52.125,53.0,20,53.0,0,5.240000000000001,34242,1188,0,0.0,11880.0,False,-0.26321579844875953,9,4.097,32954,1172,0,0.0,11720.0,False,-0.2882996864514,0,0.2,67227,8,717,1.0,25867.027941414777,False,0.21643318417413857,0,0.2,65747,0,30,0.0,1079.9843103597009,False,0.005902943263526162,3,5.333000000000002,93941,0,1,0.1,46.85311365009771,False,-0.027786585030263263,3,5.252000000000001,94532,0,2,0.2,93.70622730019542,False,-0.021429352160888804,0,2.675000000000001,121041,0,92,0.3,4876.0,False,-0.0307999026710517,8,10.621000000000002,73438,825,0,0.0,38653.818761330615,False,-0.27187813959902585,0.2,583122,0.0,0.0,21,0,0,5,7,6.75,10,15,44,263.0,126.0,15,28,44,997,1.4644441399723291,208.2717599309981
118,44,0,0,0,10.0,20,10.0,6.974760094141326,16,7.25,35.99952452372466,2,36.0,47.47662723906378,12,52.666666666666664,53.0,9,53.0,10,5.340000000000001,33992,1197,0,0.0,11970.0,False,-0.2669747144140675,6,4.148000000000001,32706,1183,0,0.0,11830.0,False,-0.29183856831142163,0,0.2,67183,14,725,1.0,26197.301921018356,False,0.21827143404214347,0,0.2,65747,0,30,0.0,1079.9857357117398,False,0.005902954078361475,5,5.380000000000001,94001,0,1,0.1,47.47662723906378,False,-0.02716256271474881,4,5.289000000000001,94638,0,1,0.1,47.47662723906378,False,-0.020571771198970225,0,2.675000000000001,121041,0,92,0.0,4876.0,False,-0.0307999026710517,9,10.703000000000001,72631,837,0,0.0,39737.93699909638,False,-0.27395768938291726,0.15,581939,0.0,0.0,12,0,0,5,13,12.25,9,14,40,251.0,112.0,14,30,40,272,1.5290479371324182,209.8008078681305
119,40,0,0,0,10.0,20,10.0,7.044926460091422,8,7.875,35.99960439007196,4,36.0,45.651216771375104,12,30.333333333333332,53.00000000000001,10,53.0,5,5.380000000000001,33857,1204,0,0.0,12040.0,False,-0.26880833195812015,3,4.1720000000000015,32510,1196,0,0.0,11960.0,False,-0.2942406072941306,0,0.2,67264,12,731,1.0,26400.2499266637,False,0.221040471081548,0,0.2,65747,0,30,0.0,1079.9881317021589,False,0.005902972257899709,3,5.405000000000001,94011,0,2,0.2,91.30243354275021,False,-0.02683237230448649,7,5.355000000000001,94424,0,2,0.2,91.30243354275021,False,-0.022559221761289387,0,2.6750000000000007,120783,0,102,1.0,5406.000000000001,False,-0.030744958909915777,10,10.794000000000002,72323,839,0,0.0,38301.37087118371,False,-0.28201309674346875,0.3,580919,0.0,0.0,12,0,0,4,11,10.375,5,9,39,156.0,120.0,9,31,39,344,1.2850147373974323,211.08582260552794
120,39,0,0,0,10.0,20,10.0,7.196660800621802,5,10.0,35.99965296645564,3,36.0,46.24790597133749,10,52.3,53.00000000000001,12,53.0,5,5.425000000000002,33697,1213,0,0.0,12130.0,False,-0.27091699213378073,0,4.1690000000000005,32400,1207,0,0.0,12070.0,False,-0.29524909694335955,0,0.2,67322,7,738,1.0,26618.120514848615,False,0.22357370872294013,0,0.2,65747,0,30,0.0,1079.9895889936693,False,0.005902983315075266,4,5.442000000000002,94080,0,2,0.2,92.49581194267498,False,-0.02611228240071043,2,5.368,94512,0,1,0.1,46.24790597133749,False,-0.021881800796837367,0,2.6750000000000007,120575,0,106,0.4,5618.000000000001,False,-0.03154556800075351,12,10.904000000000002,71748,845,0,0.0,39079.48054578018,False,-0.283472600544021,0.21250000000000002,580081,0.0,0.0,13,0,0,4,9,7.833333333333333,6,10,44,174.0,115.0,10,29,44,308,1.3796158730983734,212.4654384786263
121,44,0,0,0,10.0,20,10.0,7.48409944105864,12,9.583333333333334,35.99966806208074,1,36.0,46.79667392238285,10,52.3,53.00000000000001,15,53.0,10,5.520000000000001,33417,1225,0,0.0,12250.0,False,-0.2749509507306966,2,4.189000000000001,32282,1215,0,0.0,12150.0,False,-0.2966793186277206,0,0.2,67243,9,747,1.0,26959.10893734384,False,0.22496213039351606,0,0.2,65747,0,30,0.0,1079.990041862422,False,0.00590298675120957,4,5.478000000000001,94221,0,0,0.0,0.0,False,-0.025131919296430417,3,5.396000000000002,94558,0,1,0.1,46.79667392238285,False,-0.021403017724146964,0,2.6750000000000007,120473,0,108,0.7,5724.000000000001,False,-0.03193017432870498,10,10.992000000000003,71410,848,0,0.0,39683.57948618066,False,-0.2837547801614536,0.22499999999999998,579351,0.0,0.0,13,0,0,7,9,8.083333333333334,6,13,38,226.0,129.0,13,31,38,501,1.3412898378446698,213.80672831647098
122,38,0,0,0,10.0,20,10.0,7.371607833697567,11,6.454545454545454,35.999697320455816,2,36.0,47.250040934623456,8,52.875,53.00000000000001,16,53.0,5,5.560000000000001,33247,1235,0,0.0,12350.0,False,-0.2771512917835598,6,4.247000000000001,32050,1225,0,0.0,12250.0,False,-0.30001650255789647,0,0.2,67244,10,755,1.0,27253.487555281117,False,0.22721089832226404,0,0.2,65747,0,30,0.0,1079.9909196136746,False,0.005902993411133015,5,5.524000000000002,94232,0,1,0.1,47.250040934623456,False,-0.02477366766200401,2,5.413000000000001,94597,0,1,0.1,47.250040934623456,False,-0.020997154470074365,0,2.6750000000000007,120686,0,104,0.5,5512.000000000001,False,-0.031090319694198724,7,11.052000000000005,71138,851,0,0.0,40209.78483536456,False,-0.2838246162360205,0.2125,578941,0.0,0.0,16,0,0,7,9,8.666666666666666,7,14,43,250.0,128.0,14,24,43,749,1.5135556869208813,215.32028400339186
123,43,0,0,0,10.000000000000002,20,10.0,7.244801534334941,2,1.5,35.99972431998041,2,36.0,47.385369100200094,18,48.111111111111114,53.00000000000001,20,53.0,0,5.5550000000000015,33157,1244,0,0.0,12440.000000000002,False,-0.2779764196783835,2,4.261000000000001,31894,1236,0,0.0,12360.000000000002,False,-0.3018684562773897,0,0.2,67313,2,763,1.0,27482.27925921372,False,0.2299939243923466,0,0.2,65747,0,30,0.0,1079.9917295994123,False,0.00590299955688658,7,5.589000000000002,94298,0,1,0.1,47.385369100200094,False,-0.024090091210035178,9,5.501000000000001,94589,0,1,0.1,47.385369100200094,False,-0.0210792272679762,0,2.6750000000000007,120800,0,102,0.8,5406.000000000001,False,-0.030611524061442824,10,11.145000000000001,70486,861,0,0.0,40798.802795272284,False,-0.28663060212368513,0.25,578284,0.0,0.0,15,0,0,6,12,11.5,7,13,41,234.0,129.0,13,30,41,802,1.5171951679512858,216.83747917134315
124,41,0,0,0,10.000000000000002,20,10.0,7.400732464341077,5,10.0,35.99972431998041,0,,48.056758522552755,14,53.0,53.00000000000001,20,53.0,5,5.605000000000001,32987,1254,0,0.0,12540.000000000002,False,-0.2801767607312467,0,4.259,31794,1246,0,0.0,12460.000000000002,False,-0.302785265049416,0,0.2,67263,0,770,0.7,27719.787726384915,False,0.23103726764382004,0,0.2,65747,0,30,0.0,1079.9917295994123,False,0.00590299955688658,5,5.6320000000000014,94392,0,0,0.0,0.0,False,-0.023362648732540094,7,5.562,94699,0,0,0.0,0.0,False,-0.0201862390067253,0,2.6750000000000007,120959,0,99,0.8,5247.000000000001,False,-0.02998751991711341,9,11.225000000000001,69996,867,0,0.0,41665.20963905324,False,-0.28707640464096906,0.1875,577837,0.0,0.0,15,0,0,4,11,10.25,12,16,40,280.0,101.0,16,25,40,783,1.5008372776210308,218.33831644896418
125,40,0,0,0,10.000000000000002,20,10.0,7.536334413991262,6,9.333333333333334,35.99974917954345,2,36.0,48.39675948024052,8,52.875,53.00000000000001,20,53.0,5,5.650000000000001,32822,1264,0,0.0,12640.000000000002,False,-0.2822854209069072,1,4.269000000000001,31671,1256,0,0.0,12560.000000000002,False,-0.30412380585657445,0,0.2,67279,0,774,0.6,27863.80586496663,False,0.23237280239890906,0,0.2,65747,0,30,0.0,1079.9924753863036,False,0.005903005215532349,3,5.657000000000002,94425,0,0,0.0,0.0,False,-0.023021210553543715,5,5.605000000000001,94674,0,2,0.2,96.79351896048104,False,-0.019944161826381396,0,2.675000000000001,121278,0,93,0.4,4929.000000000001,False,-0.028731662519720886,10,11.316000000000003,69587,871,0,0.0,42153.57750728949,False,-0.2883700638631371,0.15000000000000002,577483,0.0,0.0,16,0,0,5,10,10.0,7,12,38,216.0,153.0,12,28,38,802,1.3908661240711808,219.72918257303536
126,38,0,0,0,10.0,20,10.0,7.747634353585959,5,11.0,35.99978195069196,3,36.0,48.6922907914296,7,53.0,53.000000000000014,20,53.0,5,5.695000000000001,32667,1273,0,0.0,12730.0,False,-0.2843024002053652,0,4.268000000000001,31561,1267,0,0.0,12670.0,False,-0.3051322955058034,0,0.2,67332,0,776,0.5,27935.83079373696,False,0.23372356364181743,0,0.2,65747,0,30,0.0,1079.9934585207588,False,0.005903012675049065,3,5.684000000000002,94422,0,1,0.1,48.6922907914296,False,-0.022800350280437524,2,5.620000000000001,94730,0,2,0.2,97.3845815828592,False,-0.019361693835577582,0,2.675000000000001,121543,0,88,0.3,4664.000000000001,False,-0.0276916556125052,12,11.426,69107,875,0,0.0,42605.7544425009,False,-0.2903630430896412,0.1375,577109,0.0,0.0,15,0,0,4,8,7.5,9,13,42,211.0,115.0,13,25,42,732,1.3673916114494205,221.09657418448478
127,42,0,0,0,10.0,20,10.0,7.2720570835212035,15,4.933333333333334,35.99979201528819,1,36.0,49.04443338114924,10,52.5,53.00000000000001,12,53.0,5,5.740000000000001,32502,1283,0,0.0,12830.0,False,-0.2864110603810257,10,4.368,31207,1277,0,0.0,12770.0,False,-0.3107064928397235,0,0.2,67294,5,785,1.0,28296.19701741884,False,0.23588118772511177,0,0.2,65747,0,30,0.0,1079.9937604586457,False,0.005903014965997901,3,5.711000000000001,94505,0,0,0.0,0.0,False,-0.022193481634764613,4,5.658,94836,0,1,0.1,49.04443338114924,False,-0.01851503138447415,0,2.6750000000000007,121336,0,92,0.8,4876.000000000001,False,-0.028484415594609232,8,11.494000000000002,68864,877,0,0.0,43011.96807526788,False,-0.2906761690255807,0.2375,576291,0.0,0.0,15,0,0,6,11,11.0,8,14,41,222.0,99.0,14,28,41,607,1.366265350021422,222.4628395345062
128,41,0,0,0,10.0,20,10.0,7.768199814960731,20,9.75,35.99981136406678,2,36.0,45.753040387308,19,28.894736842105264,53.00000000000001,20,53.0,15,5.885000000000002,32087,1297,0,0.0,12970.0,False,-0.2927370409080074,5,4.408000000000001,31062,1283,0,0.0,12830.0,False,-0.31281515301538404,0,0.2,67171,15,793,1.0,28664.37340892937,False,0.23680819910262343,0,0.2,65747,0,30,0.0,1079.9943409220034,False,0.005903019370254136,11,5.8180000000000005,94375,0,0,0.0,0.0,False,-0.02353854112778065,7,5.724,94622,0,2,0.2,91.506080774616,False,-0.020509539157917128,0,2.6750000000000007,121526,6,91,1.0,5097.518242323849,False,-0.026123724549956207,9,11.576,68545,880,0,0.0,40262.675540831035,False,-0.30396978273340886,0.275,575135,0.0,0.0,18,0,0,6,12,11.875,6,12,38,209.0,124.0,12,29,38,855,1.3685917649418116,223.831431299448
129,38,0,0,0,10.0,20,10.0,7.379601170642122,13,4.6923076923076925,35.999836685871216,3,36.0,45.073794561829054,15,40.333333333333336,53.00000000000001,20,53.0,5,5.920000000000002,31907,1308,0,0.0,13080.0,False,-0.29502906283807323,8,4.483000000000001,30776,1292,0,0.0,12920.0,False,-0.31723417129655096,0,0.2,67218,18,800,1.0,28932.70216976853,False,0.23955736266478908,0,0.2,65747,0,30,0.0,1079.9951005761366,False,0.00590302513411742,6,5.867000000000002,94348,0,2,0.2,90.14758912365811,False,-0.0233515385973944,7,5.787000000000001,94570,0,1,0.1,45.073794561829054,False,-0.021287771368019574,0,2.6750000000000007,121868,4,90,1.0,4950.295178247317,False,-0.024017114282052523,9,11.657000000000002,68018,887,0,0.0,39980.45577634237,False,-0.3092138498452063,0.2875,574452,0.0,0.0,17,0,0,6,11,10.5,6,12,41,205.0,115.0,12,26,41,891,1.3068249681964517,225.13825626764446
130,41,0,0,0,10.0,20,10.0,7.020211007634261,14,4.642857142857143,35.99984442082843,1,36.0,45.713144149785364,10,52.6,53.00000000000001,20,53.0,5,5.965000000000002,31737,1318,0,0.0,13180.0,False,-0.29722940389093644,9,4.565000000000001,30452,1302,0,0.0,13020.0,False,-0.32225828336725526,0,0.2,67189,22,809,1.0,29278.318778618155,False,0.2417396489925199,0,0.2,65747,0,30,0.0,1079.9953326248528,False,0.00590302689478323,4,5.901000000000001,94456,0,1,0.1,45.713144149785364,False,-0.022463977526385015,3,5.810000000000001,94652,0,0,0.0,0.0,False,-0.020672529746508017,0,2.6750000000000007,122133,0,89,0.8,4717.000000000001,False,-0.022852680078177125,11,11.758000000000003,67464,893,0,0.0,40821.83772575833,False,-0.3102602068799074,0.2375,573830,0.0,0.0,16,0,0,6,13,12.75,9,15,35,241.0,118.0,15,26,35,819,1.232184641994536,226.370440909639
131,35,0,0,0,10.0,20,10.0,7.053053085438162,16,7.25,35.999852198855415,1,36.0,46.42061218957238,12,52.666666666666664,53.000000000000014,20,53.0,10,6.060000000000001,31497,1326,0,0.0,13260.0,False,-0.30089663897904173,6,4.616000000000001,30194,1314,0,0.0,13140.0,False,-0.32588884610447955,0,0.2,67109,28,818,1.0,29645.364585056,False,0.2433106056713102,0,0.2,65747,0,30,0.0,1079.9955659656625,False,0.005903028665252779,5,5.947000000000002,94514,0,1,0.1,46.42061218957238,False,-0.021860214111797366,6,5.867000000000002,94694,0,0,0.0,0.0,False,-0.02023797206414899,0,2.6750000000000007,122400,0,84,0.8,4452.000000000001,False,-0.02179697495349403,7,11.817000000000002,67139,897,0,0.0,41639.28913404643,False,-0.3096030347242749,0.2375,573294,0.0,0.0,18,0,0,8,14,13.5,7,15,35,246.0,72.0,15,20,35,925,1.2645297106355429,227.63497062027454
132,35,0,0,0,10.0,20,10.0,7.192383736528007,5,10.0,35.999859976980446,1,36.0,46.601446674215694,3,53.0,53.00000000000002,20,53.0,5,6.100000000000001,31317,1337,0,0.0,13370.0,False,-0.30318866090910757,0,4.610000000000001,30104,1323,0,0.0,13230.0,False,-0.32671397399930324,0,0.2,67095,23,827,1.0,29937.30902690297,False,0.24531327981807474,0,0.2,65747,0,30,0.0,1079.9957993094133,False,0.005903030435744631,2,5.9620000000000015,94553,0,1,0.1,46.601446674215694,False,-0.021455760751814767,0,5.8610000000000015,94694,0,0,0.0,0.0,False,-0.02023797206414899,0,2.6750000000000007,123089,0,71,0.0,3763.0000000000014,False,-0.01909295699473325,7,11.88,66869,900,0,0.0,41941.302006794125,False,-0.31053702814378725,0.1375,573468,0.0,0.0,15,0,0,7,6,5.666666666666666,8,15,37,264.0,98.0,15,20,37,925,1.3096964210271835,228.94466704130173
