index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Ran@3,spot_market_loss_06Ran@3,balance_06Ran@3,inventory_06Ran@3_input,inventory_06Ran@3_output,productivity_06Ran@3,assets_06Ran@3,bankrupt_06Ran@3,score_06Ran@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
106,9,0,0,0,10.0,20,10.0,21.824532488462086,0,,22.10497343091272,5,38.0,52.220101757313245,5,59.0,47.00000000000001,20,47.0,0,4.295000000000001,19064,1021,0,0.0,10210.0,False,-0.31464624982277045,0,3.080000000000001,53062,58,26,1.0,1147.4378447000142,False,0.5209334729150719,0,0.40700000000000003,45407,169,349,1.0,11402.981717938632,False,0.057862083889829136,0,9.092,-35851.5,591,0,0.0,12898.298700681093,True,-1.60858051972884,0,0.2,72056,0,0,0.0,0.0,False,0.006537408504218584,0,0.2,73774,657,342,1.0,32382.24234511079,False,0.25670672700110914,7,9.504000000000001,53487,346,0,0.0,18068.15520803038,False,-0.3047497097167094,13,9.456,59361,367,0,0.0,19164.777344933962,False,-0.23333197659779167,0.375,376211,0.0,0.1,11,0,0,2,11,1519.0392857142856,3,5,14,51.0,12.0,5,4,14,685,0.7670647697523236,198.28995617944747
107,14,0,0,0,10.0,20,10.0,21.88782614579109,2,27.0,22.10497343091272,0,,50.11015011390119,16,40.375,47.000000000000014,20,47.0,0,4.295000000000002,18944,1033,0,0.0,10330.0,False,-0.3163476534807883,0,3.080000000000001,53036,56,34,1.0,1304.186088956897,False,0.5224186316313185,0,0.40700000000000003,45353,161,359,1.0,11459.625471170033,False,0.05733058877703756,0,9.092,-35851.5,591,0,0.0,12935.705252162536,True,-1.6081933925427676,0,0.2,72056,0,0,0.0,0.0,False,0.006537408504218584,0,0.2,74420,647,336,1.0,31138.92824807133,False,0.2570467693473162,10,9.597000000000001,52969,351,0,0.0,17588.66268997932,False,-0.31317604091153106,10,9.543000000000001,58873,378,0,0.0,18941.63674305465,False,-0.23999935089376467,0.375,375651,0.0,0.1,15,0,0,6,10,10.0,2,8,11,123.0,33.0,8,6,11,900,0.9914177414029837,199.28137392085046
108,11,0,0,0,10.0,20,10.0,21.2749901613494,8,10.0,21.692141955069044,5,12.0,50.11015011390119,0,,47.000000000000014,20,47.0,8,4.375000000000001,18748,1043,0,0.0,10430.0,False,-0.3204877357152984,0,3.080000000000001,52936,56,44,1.0,1496.0995670993736,False,0.5223039779824099,0,0.40700000000000003,45333,159,364,1.0,11278.663107299686,False,0.05504380919524437,0,9.092,-35851.5,591,0,0.0,12573.519185357496,True,-1.6119417218413523,0,0.2,72056,0,0,0.0,0.0,False,0.006537408504218584,0,0.2,74360,642,346,1.0,31264.46707456414,False,0.2570854547868647,9,9.677000000000001,52813,351,0,0.0,17588.66268997932,False,-0.3149108006028328,11,9.643,58662,378,0,0.0,18941.63674305465,False,-0.24234572457879458,0.375,374908,0.0,0.1,10,0,0,3,12,12.0,5,8,14,129.0,32.0,8,3,14,260,0.9061007210984826,200.18747464194894
109,14,0,0,0,10.0,20,10.0,21.055442899767467,30,20.033333333333335,22.400270629717983,5,38.0,50.96579846270339,5,64.8,47.00000000000001,20,47.0,13,4.497000000000002,18442,1054,0,0.0,10540.0,False,-0.32760527435133985,0,3.080000000000001,53322,55,37,1.0,1329.0513872913962,False,0.5308812049807373,0,0.40700000000000003,44922,179,369,1.0,12034.624141424312,False,0.054360359959268856,0,9.092,-35851.5,591,0,0.0,12443.766753762573,True,-1.613284553290392,0,0.2,72056,0,0,0.0,0.0,False,0.006537408504218584,0,0.2,74494,637,351,1.0,32157.967651539246,False,0.26519785195521073,9,9.758000000000001,52333,356,0,0.0,18143.824252722407,False,-0.3171617538157907,11,9.742,58470,378,0,0.0,19265.07181890188,False,-0.24268247326189385,0.375,374039,0.0,0.1,15,0,0,3,12,12.0,4,7,14,114.0,39.0,7,7,14,1190,1.0682502361014485,201.2557248780504
110,14,0,0,0,10.0,20,10.0,21.67660408847932,15,28.0,23.47030639364236,30,27.166666666666668,50.96579846270339,0,,47.00000000000001,20,47.0,0,4.484000000000002,18342,1064,0,0.0,10640.0,False,-0.32902311073302143,0,3.08,53642,55,32,1.0,1243.6513308313383,False,0.5387445247530319,0,0.40700000000000003,45317,184,349,1.0,12179.632083661378,False,0.06403692674498969,0,9.092,-35851.5,591,0,0.0,12810.873016291278,True,-1.6094853039938395,0,0.2,72056,0,0,0.0,0.0,False,0.006537408504218584,0,0.2,73679,657,361,1.0,33818.64454565896,False,0.2654121119856607,9,9.839,52177,356,0,0.0,18143.824252722407,False,-0.31889651350709247,11,9.841000000000001,58260,378,0,0.0,19265.07181890188,False,-0.24501772669249236,0.375,373473,0.0,0.1,11,0,0,5,11,11.0,7,12,10,186.0,16.0,12,2,10,1435,1.153075740672648,202.40880061872303
111,10,0,0,0,10.0,20,10.0,21.6951089573611,19,21.842105263157894,23.68841415539538,20,25.0,52.57418466930471,10,65.0,47.00000000000001,20,47.0,5,4.534000000000001,18192,1073,0,0.0,10730.0,False,-0.33200056713455267,0,3.080000000000001,53897,56,28,1.0,1167.463050806111,False,0.5448952651468327,0,0.40700000000000003,45402,193,339,1.0,12217.528427449728,False,0.06618848371504278,0,9.092000000000002,-35851.5,591,0,0.0,12821.80939380041,True,-1.60937212143936,0,0.2,72056,0,0,0.0,0.0,False,0.006537408504218584,0,0.2,73829,667,361,1.0,34779.45290726772,False,0.27421811551704006,4,9.870000000000001,51595,364,0,0.0,19137.003219626913,False,-0.3198463001822225,16,9.990000000000002,57760,380,0,0.0,19978.19017433579,False,-0.24661282513213204,0.375,372731,0.0,0.1,17,0,0,5,10,10.0,2,7,10,102.0,31.0,7,3,10,1715,1.0339832557365298,203.44278387445956
112,10,0,0,0,10.0,20,10.0,20.977338037191846,10,10.0,23.604413856204502,1,13.0,52.84927310236336,4,58.25,47.000000000000014,20,47.0,5,4.579000000000001,18052,1081,0,0.0,10810.0,False,-0.3348362398979158,0,3.080000000000001,53827,58,33,1.0,1272.252155227331,False,0.5443960322590008,0,0.40700000000000003,45315,193,348,1.0,12262.962263137193,False,0.06485792916127325,0,9.092000000000002,-35851.5,591,0,0.0,12397.60677998038,True,-1.6137622712315487,0,0.2,72056,0,0,0.0,0.0,False,0.006537408504218584,0,0.2,74049,658,367,1.0,34927.38754594992,False,0.27832449255426833,15,10.016000000000002,51118,366,0,0.0,19342.83395546499,False,-0.3240062164698475,5,10.024000000000001,57601,382,0,0.0,20188.422325102805,False,-0.2472120280836309,0.375,372018,0.0,0.1,14,0,0,4,10,10.0,2,6,13,59.0,40.0,6,4,13,496,0.9614128544926643,204.40419672895223
113,13,0,0,0,10.0,20,10.0,21.47144267458658,16,26.0,23.51261530601267,1,13.0,49.19110927132881,9,19.0,47.000000000000014,20,47.0,0,4.574000000000001,17952,1091,0,0.0,10910.0,False,-0.33625407627959736,0,3.080000000000001,54143,58,27,1.0,1159.7289522138376,False,0.5517613632810695,0,0.40700000000000003,44912,199,357,1.0,12666.820756489255,False,0.060696093768646646,0,9.092000000000002,-35851.5,591,0,0.0,12689.62262068067,True,-1.6107401463303805,0,0.2,72056,0,0,0.0,0.0,False,0.006537408504218584,0,0.2,74207,649,368,1.0,33362.01554545123,False,0.2695983652668829,10,10.101000000000003,50937,366,0,0.0,18003.945993306344,False,-0.33346336991912046,10,10.119000000000002,57257,391,0,0.0,19233.723725089567,False,-0.2563456412767744,0.375,371464,0.0,0.1,13,0,0,7,10,10.0,4,11,13,183.0,20.0,11,2,13,800,1.1557570220902562,205.55995375104249
114,13,0,0,0,10.0,20,10.0,21.47144267458658,0,,23.41246319138316,1,13.0,50.288742680687,6,64.0,47.000000000000014,20,47.0,0,4.574000000000001,17862,1100,0,0.0,11000.0,False,-0.33753012902311075,0,3.080000000000001,54033,59,37,1.0,1384.4433789597033,False,0.5518282061386602,0,0.40700000000000003,44925,189,366,1.0,12627.064193543101,False,0.060553724603554994,0,9.092,-35851.5,591,0,0.0,12689.62262068067,True,-1.6107401463303805,0,0.2,72056,0,0,0.0,0.0,False,0.006537408504218584,0,0.2,74578,640,372,1.0,33691.388719700786,False,0.2770812756306979,8,10.171000000000001,50425,372,0,0.0,18707.412277215564,False,-0.33524557815750966,12,10.229000000000001,57023,391,0,0.0,19662.898388148617,False,-0.256561515089359,0.375,370902,0.0,0.1,12,0,0,7,9,9.0,1,8,6,104.0,20.0,8,5,6,597,1.0396125577390194,206.5995663087815
115,6,0,0,0,10.0,20,10.0,21.166307644670468,4,10.0,23.303397713715555,1,13.0,50.37458636944731,10,51.0,47.000000000000014,20,47.0,4,4.614000000000002,17754,1106,0,0.0,11060.0,False,-0.33974195377853394,0,3.080000000000001,53893,63,47,1.0,1624.816459299512,False,0.5512663612547783,0,0.40700000000000003,44898,183,375,1.0,12612.20844161803,False,0.059841123937843126,0,9.092,-35851.5,591,0,0.0,12509.287818000246,True,-1.612606463912402,0,0.2,72056,0,0,0.0,0.0,False,0.006537408504218584,0,0.2,75075,631,372,1.0,33443.79008678891,False,0.28229444939646947,11,10.273000000000001,50217,372,0,0.0,18739.346129434398,False,-0.3373810347984209,9,10.307000000000002,56359,401,0,0.0,20200.209134148372,False,-0.2609578479296957,0.375,370252,0.0,0.1,11,0,0,2,11,11.0,2,4,14,45.0,14.0,4,2,14,723,0.8186300415545702,207.41819635033607
116,14,0,0,0,10.0,20,10.0,21.30387602685957,21,22.19047619047619,23.303397713715555,0,,50.37458636944731,0,,47.000000000000014,20,47.0,5,4.660000000000001,17584,1117,0,0.0,11170.0,False,-0.3430029774564015,0,3.080000000000001,54219,62,41,1.0,1493.4589171012424,False,0.5586482194399723,0,0.40700000000000003,44432,194,385,1.0,13104.760068991243,False,0.05529319302249137,0,9.092,-35851.5,591,0,0.0,12590.590731874006,True,-1.61176504531002,0,0.2,72056,0,0,0.0,0.0,False,0.006537408504218584,0,0.2,75075,621,382,1.0,33714.501973346225,False,0.28418521241930367,10,10.362000000000002,50042,372,0,0.0,18739.346129434398,False,-0.33932707932391964,10,10.398000000000001,56177,401,0,0.0,20200.209134148372,False,-0.26298173423621435,0.375,369585,0.0,0.1,9,0,0,5,10,10.0,5,10,16,164.0,15.0,10,4,16,616,1.0486284121870995,208.46682476252317
117,16,0,0,0,10.0,20,10.0,21.948947145037877,15,28.0,26.386262064189815,21,39.0,50.37458636944731,0,,47.000000000000014,20,47.0,0,4.655000000000001,17464,1129,0,0.0,11290.0,False,-0.3447043811144194,0,3.080000000000001,54559,60,36,1.0,1390.1620972213636,False,0.5668249269420297,0,0.40700000000000003,44831,199,374,1.0,14236.302493869527,False,0.07526237755748484,0,9.092,-35851.5,591,0,0.0,12971.827762717385,True,-1.6078195541291436,0,0.2,72056,0,0,0.0,0.0,False,0.006537408504218584,0,0.2,74256,632,392,1.0,36422.95548139131,False,0.2916616994565522,7,10.422000000000002,49941,372,0,0.0,18739.346129434398,False,-0.34045022502149325,13,10.518,55904,401,0,0.0,20200.209134148372,False,-0.2660175636959924,0.375,369011,0.0,0.1,11,0,0,7,9,9.0,4,11,11,164.0,32.0,11,5,11,1439,0.9909393489360809,209.45776411145926
118,11,0,0,0,10.0,20,10.0,21.574681459862116,6,12.833333333333334,26.95989008610886,5,38.0,49.208424212285195,19,44.63157894736842,47.00000000000001,20,47.0,5,4.705000000000001,17314,1138,0,0.0,11380.0,False,-0.34768183751595066,0,3.08,54476,61,45,1.0,1580.8606656937952,False,0.5671751122315865,0,0.40700000000000003,44944,195,379,1.0,14424.86122730837,False,0.07955272108240402,0,9.092,-35851.5,591,0,0.0,12750.636742778512,True,-1.6101087001140633,0,0.2,72056,0,0,0.0,0.0,False,0.006537408504218584,0,0.2,74914,627,383,1.0,35750.67755729549,False,0.29615771887254483,9,10.505,49116,388,0,0.0,19092.868594366657,False,-0.34765880504878094,11,10.615000000000002,55541,404,0,0.0,19880.20338176322,False,-0.27183348874761903,0.375,368361,0.0,0.1,16,0,0,5,9,9.0,4,9,16,143.0,14.0,9,2,16,1265,0.9562193425372243,210.41398345399648
119,16,0,0,0,10.0,20,10.0,21.574681459862116,0,,26.95989008610886,0,,50.8585445406943,28,55.82142857142857,47.00000000000001,20,47.0,0,4.700000000000001,17204,1149,0,0.0,11490.0,False,-0.3492414575358004,0,3.080000000000001,54386,60,55,1.0,1786.6074802924163,False,0.5675401599360897,0,0.40700000000000003,44944,185,389,1.0,14478.71331357084,False,0.08011004609081245,0,9.092000000000002,-35851.5,591,0,0.0,12750.636742778512,True,-1.6101087001140633,0,0.2,72056,0,0,0.0,0.0,False,0.006537408504218584,0,0.2,76477,617,365,1.0,35197.620940482586,False,0.3141282124132717,12,10.616000000000003,48226,398,0,0.0,20241.70072719633,False,-0.3511681786847167,8,10.684000000000003,54500,422,0,0.0,21462.305796172994,False,-0.2746129829183273,0.375,367793,0.0,0.1,13,0,0,7,9,9.0,3,10,13,138.0,35.0,10,6,13,1763,1.0059415567666292,211.4199250107631
120,13,0,0,0,10.0,20,10.0,21.322972285600073,22,19.818181818181817,26.864952520477924,10,26.0,51.71434423895552,5,69.0,47.00000000000001,20,47.0,5,4.750000000000001,17024,1161,0,0.0,11610.0,False,-0.3526442648518361,0,3.080000000000001,54692,58,48,1.0,1603.5026697088035,False,0.5736211919709174,0,0.40700000000000003,44768,197,389,1.0,14651.092070729126,False,0.07825111326898684,0,9.092000000000002,-35851.5,591,0,0.0,12601.876620789644,True,-1.6116482455986003,0,0.2,72056,0,0,0.0,0.0,False,0.006537408504218584,0,0.2,76562,617,370,1.0,35709.98307354842,False,0.31889410986162775,7,10.674000000000003,47786,403,0,0.0,20840.880728299075,False,-0.3527295736033012,13,10.806000000000001,54219,422,0,0.0,21823.45326883923,False,-0.27572974852190013,0.375,367107,0.0,0.1,14,0,0,2,10,10.0,5,7,12,119.0,18.0,7,6,12,1191,0.8913124743849039,212.311237485148
121,12,0,0,0,10.0,20,10.0,20.316168723202473,13,9.615384615384615,26.864952520477924,0,,52.606919455961396,8,63.25,47.00000000000001,20,47.0,13,4.875000000000001,16708,1173,0,0.0,11730.0,False,-0.35990358712604564,0,3.080000000000001,54612,56,58,1.0,1738.3377859457435,False,0.5732643950935168,0,0.40700000000000003,44643,200,399,1.0,14782.349800311187,False,0.07702222797498799,0,9.092000000000002,-35851.5,591,0,0.0,12006.855715412661,True,-1.6178062248730916,0,0.2,72056,0,0,0.0,0.0,False,0.006537408504218584,0,0.2,77068,607,372,1.0,35876.800217547745,False,0.3271274530476319,9,10.757000000000001,47285,408,0,0.0,21463.62313803225,False,-0.35483829405270867,11,10.903,53854,425,0,0.0,22357.940768783592,False,-0.27681682289447107,0.375,366226,0.0,0.1,9,0,0,3,12,12.0,3,6,10,81.0,32.0,6,6,10,706,0.8064313055947423,213.11766879074275
122,10,0,0,0,10.0,20,10.0,19.91503729348661,5,9.0,27.392837398593617,5,37.0,52.61919645652437,3,53.0,47.000000000000014,20,47.0,5,4.912000000000001,16563,1181,0,0.0,11810.0,False,-0.36288104352757694,0,3.080000000000001,54492,58,68,1.0,1934.2225359570893,False,0.5726389130293079,0,0.40700000000000003,44783,195,404,1.0,14950.13858126171,False,0.08165647528886333,0,9.092,-35851.5,591,0,0.0,11769.787040450587,True,-1.6202596915897318,0,0.2,72056,0,0,0.0,0.0,False,0.006537408504218584,0,0.2,77042,602,379,1.0,36433.16357097609,False,0.3306501338979723,9,10.838000000000001,47135,408,0,0.0,21468.632154261944,False,-0.3564784814499592,11,11.002000000000002,53489,428,0,0.0,22521.01608339243,False,-0.2799689962669727,0.375,365560,0.0,0.1,10,0,0,2,10,10.0,2,4,8,68.0,29.0,4,6,8,544,0.706159258261323,213.82382804900408
123,8,0,0,0,10.000000000000002,20,10.0,19.539319167429312,5,10.0,26.40409380008047,6,12.166666666666666,51.41203277611025,13,43.38461538461539,47.000000000000014,20,47.0,5,4.957000000000002,16423,1189,0,0.0,11890.000000000002,False,-0.36571671629094005,0,3.080000000000001,54372,60,78,1.0,2124.0668950594863,False,0.5719277881051962,0,0.40700000000000003,44806,190,408,1.0,14485.3409122444,False,0.07732226225078549,0,9.092,-35851.5,591,0,0.0,11547.737627950723,True,-1.6225577212349602,0,0.2,72056,0,0,0.0,0.0,False,0.006537408504218584,0,0.2,77533,598,376,1.0,35120.572416265575,False,0.32834114946824594,7,10.899000000000003,46467,421,0,0.0,21644.465798742414,False,-0.3629291539780352,13,11.121,53204,428,0,0.0,22004.350028175188,False,-0.286010997774975,0.375,364861,0.0,0.1,15,0,0,1,12,12.0,1,2,6,36.0,18.0,2,6,6,837,0.5498238857835531,214.37365193478763
124,6,0,0,0,10.000000000000002,20,10.0,19.113498533745275,5,9.0,26.40409380008047,0,,51.41203277611025,0,,47.000000000000014,20,47.0,5,5.002000000000002,16278,1197,0,0.0,11970.000000000002,False,-0.3686941726924713,0,3.080000000000001,54252,62,88,1.0,2301.9878709695845,False,0.5710476091162567,0,0.40700000000000003,44761,185,418,1.0,14572.908437176513,False,0.07729708812510629,0,9.092,-35851.5,591,0,0.0,11296.077633443458,True,-1.6251621961641436,0,0.2,72056,0,0,0.0,0.0,False,0.006537408504218584,0,0.2,77533,588,386,1.0,35370.651806025875,False,0.33008780665772114,7,10.962000000000002,46365,421,0,0.0,21644.465798742414,False,-0.36406341993004016,13,11.238000000000001,52925,428,0,0.0,22004.350028175188,False,-0.2891135487613416,0.375,364170,0.0,0.1,9,0,0,3,12,12.0,0,3,3,38.0,23.0,3,3,3,200,0.3886512676253915,214.76230320241302
125,3,0,0,0,10.000000000000002,20,10.0,18.67898677648577,5,9.0,26.40409380008047,0,,52.395493370251465,5,70.0,47.00000000000001,20,47.0,5,5.0470000000000015,16073,1211,0,0.0,12110.000000000002,False,-0.37252233092301146,0,3.080000000000001,54192,58,98,1.0,2410.5407040956056,False,0.5708853070196456,0,0.40700000000000003,44716,180,428,1.0,14663.169766201881,False,0.07729979266658958,0,9.092,-35851.5,591,0,0.0,11039.281184903091,True,-1.6278198291877644,0,0.2,72056,0,0,0.0,0.0,False,0.006537408504218584,0,0.2,77883,578,391,1.0,35748.20412421483,False,0.33761387470117077,7,11.025000000000002,45911,426,0,0.0,22320.480175727123,False,-0.3653532895062211,13,11.354999999999999,52643,428,0,0.0,22425.271162467627,False,-0.28990908545655525,0.375,363474,0.0,0.1,9,0,0,2,12,12.0,0,2,1,30.0,3.0,2,1,1,550,0.2670328486710787,215.0293360510841
126,1,0,0,0,10.000000000000002,0,,18.67898677648577,0,,26.244819656370186,1,13.0,53.335906566290824,6,66.66666666666667,47.00000000000001,20,47.0,0,5.042000000000001,16073,1211,0,0.0,12110.000000000002,False,-0.37252233092301146,0,3.08,54192,48,108,1.0,2497.3305718604634,False,0.5721158453404291,0,0.40700000000000003,44729,170,437,1.0,14644.413941836352,False,0.07737476395417743,0,9.092,-35851.5,591,0,0.0,11039.281184903091,True,-1.6278198291877644,0,0.2,72056,0,0,0.0,0.0,False,0.006537408504218584,0,0.2,78270,569,395,1.0,36000.98547815951,False,0.34478533747387485,10,11.118000000000004,45331,432,0,0.0,23041.111636637637,False,-0.3677962344781396,10,11.442,52473,428,0,0.0,22827.768010372474,False,-0.2895615950316234,0.375,363124,0.0,0.1,3,0,0,0,10,10.0,0,0,1,0.0,3.0,0,1,1,413,0.1871500490233302,215.21648610010743
127,1,0,0,0,10.000000000000002,0,,18.67898677648577,0,,26.244819656370186,0,,53.99537453769698,9,60.0,47.00000000000001,20,47.0,0,5.042000000000002,16073,1211,0,0.0,12110.000000000002,False,-0.37252233092301146,0,3.080000000000001,54192,38,118,1.0,2584.120439625321,False,0.5733463836612125,0,0.40700000000000003,44729,160,447,1.0,14720.072270635197,False,0.07815776572180567,0,9.092000000000002,-35851.5,591,0,0.0,11039.281184903091,True,-1.6278198291877644,0,0.2,72056,0,0,0.0,0.0,False,0.006537408504218584,0,0.2,78810,559,396,1.0,36053.02250483894,False,0.3526919491034736,11,11.218000000000004,44598,441,0,0.0,23811.96017112437,False,-0.37166136506058106,9,11.522,52325,428,0,0.0,23110.020302134308,False,-0.2896380340383521,0.375,362783,0.0,0.1,1,0,0,0,8,8.0,0,0,1,0.0,3.0,0,1,1,540,0.1840903963893652,215.4005764964968
128,1,0,0,0,10.000000000000002,0,,18.67898677648577,0,,26.244819656370186,0,,53.887008011024925,10,53.0,47.000000000000014,20,47.0,0,5.042000000000002,16073,1211,0,0.0,12110.000000000002,False,-0.37252233092301146,0,3.080000000000001,54192,28,128,1.0,2670.910307390179,False,0.5745769219819961,0,0.40700000000000003,44729,150,457,1.0,14795.730599434042,False,0.07894076748943392,0,9.092000000000002,-35851.5,591,0,0.0,11039.281184903091,True,-1.6278198291877644,0,0.2,72056,0,0,0.0,0.0,False,0.006537408504218584,0,0.2,79340,549,396,1.0,35747.6611637131,False,0.357962655498918,9,11.297000000000002,44447,441,0,0.0,23764.17053286199,False,-0.37360623994805736,11,11.623000000000001,51586,438,0,0.0,23602.509508828916,False,-0.29511759942158594,0.375,362423,0.0,0.1,2,0,0,0,10,10.0,0,0,1,0.0,3.0,0,1,1,530,0.18345480412244797,215.58403130061924
129,1,0,0,0,10.000000000000002,0,,18.67898677648577,0,,26.244819656370186,0,,54.06763996090574,1,69.0,47.000000000000014,20,47.0,0,5.042000000000002,16073,1211,0,0.0,12110.000000000002,False,-0.37252233092301146,0,3.080000000000001,54192,18,138,1.0,2757.7001751550365,False,0.5758074603027795,0,0.40700000000000003,44729,140,467,1.0,14871.388928232886,False,0.07972376925706216,0,9.092000000000002,-35851.5,591,0,0.0,11039.281184903091,True,-1.6278198291877644,0,0.2,72056,0,0,0.0,0.0,False,0.006537408504218584,0,0.2,79409,539,405,1.0,36043.351978950355,False,0.36099173031059917,5,11.338000000000003,44315,442,0,0.0,23897.896862720336,False,-0.37433057812690246,15,11.762000000000002,51232,438,0,0.0,23681.626302876713,False,-0.2986142700505042,0.375,362006,0.0,0.1,1,0,0,0,10,10.0,0,0,0,0.0,3.0,0,1,0,69,0.17915390711277723,215.76318520773202
