index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Ind@0,spot_market_loss_01Ind@0,balance_01Ind@0,inventory_01Ind@0_input,inventory_01Ind@0_output,productivity_01Ind@0,assets_01Ind@0,bankrupt_01Ind@0,score_01Ind@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
108,13,0,0,0,10.000000000000002,11,10.0,22.54738944653606,0,,10.642583260342525,0,,44.016345266338924,10,49.0,41.00000000000001,20,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.430000000000001,37413,1,179,1.0,4045.9827109299545,False,0.4217316084600539,0,12.323000000000004,-30425.416666666668,673,0,0.0,15174.393097518767,True,-1.5727740605900555,0,12.206000000000003,-48552.66666666667,724,0,0.0,16324.309959292106,True,-2.01297900050211,0,0.2,60533,250,613,1.0,29642.66546335139,False,0.31717619136282216,0,0.2,59759,296,644,1.0,31496.730996583654,False,0.3198511684925768,0,4.556000000000001,64652,0,148,0.5,6068.000000000001,False,-0.1437787785255275,8,9.388000000000002,44649,497,0,0.0,21876.123597370446,False,-0.2968291529792387,0.4375,294960,0.0,0.2,16,0,0,1,3,3.0,3,4,14,72.0,85.0,4,9,14,1092,0.9311814060201868,230.79897393559804
109,14,0,0,0,10.000000000000004,10,10.0,22.54738944653606,0,,10.642583260342525,0,,44.4112249090493,10,48.0,41.00000000000001,8,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.430000000000001,37313,1,189,1.0,4271.456605395315,False,0.4221907961171555,0,12.323000000000004,-30425.416666666668,673,0,0.0,15174.393097518767,True,-1.5727740605900555,0,12.206000000000001,-48552.66666666667,724,0,0.0,16324.309959292106,True,-2.01297900050211,0,0.2,60778,240,618,1.0,30000.356976274674,False,0.32458491650155274,0,0.2,59994,286,649,1.0,31866.663778430957,False,0.327192083224938,0,4.556000000000001,64652,0,148,0.0,6068.000000000001,False,-0.1437787785255275,8,9.46,44061,507,0,0.0,22516.491028887995,False,-0.30021700254966355,0.375,294752,0.0,0.2,7,0,0,2,4,4.0,3,5,13,75.0,87.0,5,9,13,580,1.0908455009921454,231.8898194365902
110,13,0,0,0,10.000000000000004,12,10.0,22.54738944653606,0,,10.642583260342525,0,,44.0693509950225,15,42.0,41.00000000000001,20,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.430000000000001,37193,3,199,1.0,4516.930499860676,False,0.4222894675149737,0,12.323,-30425.416666666668,673,0,0.0,15174.393097518767,True,-1.5727740605900555,0,12.206000000000003,-48552.66666666667,724,0,0.0,16324.309959292106,True,-2.01297900050211,0,0.2,61408,230,613,1.0,29462.306309827574,False,0.33089466963089353,0,0.2,59994,276,659,1.0,31979.055285574366,False,0.32817437191328613,0,4.556000000000001,64984,0,141,0.5,5781.000000000001,False,-0.14139427212467742,8,9.532000000000002,43485,517,0,0.0,22783.854464426633,False,-0.30581228517667713,0.4375,295018,0.0,0.2,15,0,0,7,3,3.0,0,7,16,99.0,93.0,7,6,16,1242,1.208940160984639,233.09875959757483
111,16,0,0,0,10.000000000000004,10,10.0,22.54738944653606,0,,10.642583260342525,0,,44.664872064184856,20,47.5,41.00000000000001,20,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.430000000000001,37093,3,209,1.0,4742.404394326037,False,0.422748655172075,0,12.323,-30425.416666666668,673,0,0.0,15174.393097518767,True,-1.5727740605900555,0,12.206000000000001,-48552.66666666667,724,0,0.0,16324.309959292106,True,-2.01297900050211,0,0.2,61878,220,613,1.0,29720.934892620673,False,0.34137054390585975,0,0.2,60474,266,659,1.0,32265.077837548928,False,0.33906446396151757,0,4.556000000000001,65230,0,135,0.0,5535.000000000001,False,-0.13983833426099276,14,9.664000000000001,42272,537,0,0.0,23985.03629846727,False,-0.31355919965043727,0.375,294901,0.0,0.2,14,0,0,4,6,6.0,2,6,17,93.0,90.0,6,10,17,1296,1.2151506720110774,234.3139102695859
112,17,0,0,0,10.000000000000004,12,10.0,22.54738944653606,0,,10.642583260342525,0,,44.77229004606479,5,47.0,41.00000000000001,20,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.430000000000001,36973,5,219,1.0,4987.878288791397,False,0.42284732656989327,0,12.323000000000004,-30425.416666666668,673,0,0.0,15174.393097518767,True,-1.5727740605900555,0,12.206000000000003,-48552.66666666667,724,0,0.0,16324.309959292106,True,-2.01297900050211,0,0.2,62113,210,618,1.0,29904.21773313997,False,0.34708015987991364,0,0.2,60474,256,669,1.0,32677.16335546503,False,0.34266604341506596,0,4.556000000000001,65405,0,130,0.5,5330.000000000001,False,-0.13892121641451197,10,9.750000000000002,42116,537,0,0.0,24042.71975473679,False,-0.31516773924292374,0.4375,295035,0.0,0.2,11,0,0,3,5,5.0,4,7,15,126.0,120.0,7,10,15,765,1.1457987049943767,235.45970897458028
113,15,0,0,0,10.000000000000004,13,10.0,22.54738944653606,0,,10.642583260342525,0,,45.320175891946775,20,48.0,41.00000000000001,20,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.430000000000001,36843,8,229,1.0,5243.352183256758,False,0.42276573983806987,0,12.323000000000004,-30425.416666666668,673,0,0.0,15174.393097518767,True,-1.5727740605900555,0,12.206000000000001,-48552.66666666667,724,0,0.0,16324.309959292106,True,-2.01297900050211,0,0.2,62583,200,618,1.0,30136.38535329161,False,0.3573247684218533,0,0.2,60964,246,669,1.0,32937.27315375665,False,0.3535044586844435,0,4.556000000000001,65294,0,131,1.0,5371.000000000001,False,-0.14006603248494662,11,9.850000000000001,41454,547,0,0.0,24790.136212894886,False,-0.3188146016995466,0.5,295092,0.0,0.2,17,0,0,4,5,5.0,3,7,21,111.0,84.0,7,8,21,1459,1.1304264139616862,236.59013538854197
114,21,0,0,0,10.000000000000002,10,10.0,22.54738944653606,0,,10.642583260342525,0,,45.61096282143218,15,47.666666666666664,41.00000000000001,7,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.430000000000001,36743,8,239,1.0,5468.826077722118,False,0.42322492749517115,0,12.323,-30425.416666666668,673,0,0.0,15174.393097518767,True,-1.5727740605900555,0,12.206000000000003,-48552.66666666667,724,0,0.0,16324.309959292106,True,-2.01297900050211,0,0.2,62583,190,628,1.0,30665.77547132449,False,0.361951576424378,0,0.2,61679,236,664,1.0,32797.328962871805,False,0.3647793962739412,0,4.556000000000001,65049,0,136,0.5,5576.000000000001,False,-0.14186864342458128,7,9.909,40896,557,0,0.0,25405.306291537727,False,-0.3219823262438792,0.4375,294904,0.0,0.2,8,0,0,5,3,3.0,4,9,17,117.0,111.0,9,12,17,815,1.1131186870043166,237.70325407554628
115,17,0,0,0,10.000000000000002,10,10.0,22.54738944653606,0,,10.642583260342525,0,,45.77907613349488,15,47.0,41.00000000000001,20,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.430000000000001,36643,8,249,1.0,5694.2999721874785,False,0.4236841151522727,0,12.323,-30425.416666666668,673,0,0.0,15174.393097518767,True,-1.5727740605900555,0,12.206000000000001,-48552.66666666667,724,0,0.0,16324.309959292106,True,-2.01297900050211,0,0.2,62583,180,638,1.0,31122.71556003139,False,0.365945179604882,0,0.2,62384,226,659,1.0,32573.634988810536,False,0.375147572836534,0,4.556000000000001,65030,0,135,1.0,5535.000000000001,False,-0.14236831452714668,9,9.992,40535,562,0,0.0,25727.840787024124,False,-0.3245089258524508,0.5,295129,0.0,0.2,14,0,0,4,4,4.0,3,7,17,126.0,105.0,7,10,17,1256,1.175272969994694,238.87852704554098
116,17,0,0,0,10.0,9,10.0,22.54738944653606,0,,10.642583260342525,0,,45.96180231157059,10,48.0,41.0,20,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.430000000000001,36553,7,259,1.0,5909.773866652839,False,0.4243235609390159,0,12.323000000000004,-30425.416666666668,673,0,0.0,15174.393097518767,True,-1.5727740605900555,0,12.206000000000003,-48552.66666666667,724,0,0.0,16324.309959292106,True,-2.01297900050211,0,0.2,62828,170,643,1.0,31362.67804059812,False,0.37232496670627097,0,0.2,62619,216,664,1.0,32817.434719116856,False,0.3813860993822376,0,4.556000000000001,65399,0,126,0.0,5166.0,False,-0.14003440773161968,11,10.093000000000002,39869,572,0,0.0,26290.150922218374,False,-0.3293771762749939,0.375,295222,0.0,0.2,12,0,0,8,6,6.0,2,10,13,120.0,81.0,10,7,13,939,1.0224358970299363,239.9009629425709
117,13,0,0,0,10.0,10,10.0,22.54738944653606,0,,10.642583260342525,0,,45.32842953284321,10,38.4,41.0,20,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.430000000000001,36453,7,269,1.0,6135.247761118199,False,0.4247827485961172,0,12.323000000000004,-30425.416666666668,673,0,0.0,15174.393097518767,True,-1.5727740605900555,0,12.206000000000001,-48552.66666666667,724,0,0.0,16324.309959292106,True,-2.01297900050211,0,0.2,62977,160,648,1.0,31075.635658937204,False,0.37242073501492085,0,0.2,62854,206,669,1.0,32517.091509102665,False,0.38286887997607605,0,4.556000000000001,65850,0,115,0.0,4715.0,False,-0.13718185498153115,9,10.172000000000002,39349,582,0,0.0,26381.14598811475,False,-0.33537958566440607,0.375,295437,0.0,0.2,17,0,0,5,6,6.0,1,6,14,93.0,82.0,6,7,14,935,1.2868360269931145,241.18779896956403
118,14,0,0,0,10.0,11,10.0,22.54738944653606,0,,10.642583260342525,0,,44.41381097867428,20,39.5,41.0,20,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.430000000000001,36343,8,279,1.0,6370.72165558356,False,0.4250616781235771,0,12.323,-30425.416666666668,673,0,0.0,15174.393097518767,True,-1.5727740605900555,0,12.206000000000003,-48552.66666666667,724,0,0.0,16324.309959292106,True,-2.01297900050211,0,0.2,63767,150,638,1.0,29932.39889344557,False,0.3762379948386229,0,0.2,62854,196,679,1.0,32242.923973546967,False,0.3804726876326013,0,4.556000000000001,66063,0,112,1.0,4592.0,False,-0.13526539492991954,7,10.233,38793,592,0,0.0,26292.976099375173,False,-0.34297060100076426,0.5,295774,0.0,0.2,16,0,0,6,3,3.0,1,7,16,111.0,81.0,7,7,16,1433,1.1400526950019412,242.32785166456597
119,16,0,0,0,10.0,9,10.0,22.54738944653606,0,,10.642583260342525,0,,42.644942518061335,20,32.5,41.0,20,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.430000000000001,36253,7,289,1.0,6586.195550048921,False,0.4257011239103203,0,12.323,-30425.416666666668,673,0,0.0,15174.393097518767,True,-1.5727740605900555,0,12.206000000000001,-48552.66666666667,724,0,0.0,16324.309959292106,True,-2.01297900050211,0,0.2,64237,140,638,1.0,28697.434982971085,False,0.37366004459937324,0,0.2,63034,186,679,1.0,30935.436456187355,False,0.3721917570328739,0,4.556000000000001,66375,0,110,1.0,4510.0,False,-0.13183727166928097,8,10.306000000000001,38215,602,0,0.0,25672.255395872922,False,-0.3542082717965837,0.5,296068,0.0,0.2,14,0,0,3,5,5.0,2,5,20,75.0,77.0,5,11,20,1232,1.3217955369618721,243.64964720152784
120,20,0,0,0,10.0,10,10.0,22.54738944653606,0,,10.642583260342525,0,,42.346102470081554,18,40.333333333333336,41.0,20,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.430000000000001,36153,7,299,1.0,6811.669444514281,False,0.42616031156742157,0,12.323000000000004,-30425.416666666668,673,0,0.0,15174.393097518767,True,-1.5727740605900555,0,12.206000000000003,-48552.66666666667,724,0,0.0,16324.309959292106,True,-2.01297900050211,0,0.2,64707,130,638,1.0,28400.34919975656,False,0.37927904000905954,0,0.2,63290,176,681,1.0,30710.790435945823,False,0.3747031973635776,0,4.556000000000001,66488,0,109,0.8,4469.0,False,-0.1306671557961848,11,10.408000000000001,37559,612,0,0.0,25915.814711689913,False,-0.36096610641293125,0.475,296151,0.0,0.2,14,0,0,6,6,6.0,2,8,20,117.0,79.0,8,12,20,1195,1.0553503410192207,244.70499754254706
121,20,0,0,0,10.000000000000002,12,10.0,22.54738944653606,0,,10.642583260342525,0,,42.76394582770309,10,48.0,41.0,20,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.430000000000001,36033,9,309,1.0,7057.143338979642,False,0.42625898296523984,0,12.323000000000004,-30425.416666666668,673,0,0.0,15174.393097518767,True,-1.5727740605900555,0,12.206000000000001,-48552.66666666667,724,0,0.0,16324.309959292106,True,-2.01297900050211,0,0.2,64942,120,643,1.0,28774.32715845419,False,0.38665530911617224,0,0.2,63535,166,686,1.0,31102.73565902118,False,0.38241129594138323,0,4.556000000000001,66612,0,105,0.5,4305.0,False,-0.13013585994029248,11,10.507,37140,617,0,0.0,26385.354575692807,False,-0.36329659859527397,0.4375,296216,0.0,0.2,13,0,0,5,6,6.0,3,8,21,114.0,81.0,8,12,21,969,1.0934969049994834,245.79849444754655
122,21,0,0,0,10.0,10,10.0,22.54738944653606,0,,10.642583260342525,0,,43.228492444169596,15,47.0,40.99999999999999,20,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.430000000000001,35933,9,319,1.0,7282.617233445003,False,0.42671817062234135,0,12.323,-30425.416666666668,673,0,0.0,15174.393097518767,True,-1.5727740605900555,0,12.206000000000003,-48552.66666666667,724,0,0.0,16324.309959292106,True,-2.01297900050211,0,0.2,64942,110,653,1.0,29398.889724680426,False,0.3921139132363826,0,0.2,64240,156,681,1.0,31098.84634309293,False,0.39470053962744445,0,4.556000000000001,66623,0,104,0.5,4263.999999999999,False,-0.13025603400293478,14,10.636000000000001,36390,627,0,0.0,27104.26476249434,False,-0.3682369531289889,0.4375,296082,0.0,0.2,11,0,0,7,8,8.0,3,10,25,139.0,63.0,10,11,25,1051,1.0485511840088293,246.84704563155537
123,25,0,0,0,10.000000000000002,11,10.0,22.54738944653606,0,,10.642583260342525,0,,43.37569937095495,5,47.0,40.99999999999999,20,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.430000000000001,35823,10,329,1.0,7518.091127910363,False,0.426997100149801,0,12.323,-30425.416666666668,673,0,0.0,15174.393097518767,True,-1.5727740605900555,0,12.206000000000001,-48552.66666666667,724,0,0.0,16324.309959292106,True,-2.01297900050211,0,0.2,64942,100,663,1.0,29822.34700897738,False,0.39581488060425263,0,0.2,64475,146,686,1.0,31309.546924485105,False,0.400649783464884,0,4.556000000000001,67156,0,91,0.0,3730.9999999999995,False,-0.12688483529828468,7,10.692000000000002,36069,632,0,0.0,27413.442002443528,False,-0.3703420406666275,0.375,296419,0.0,0.2,16,0,0,5,4,4.0,3,8,18,129.0,64.0,8,17,18,878,1.089994675014168,247.93704030656954
124,18,0,0,0,10.000000000000002,9,10.0,22.54738944653606,0,,10.642583260342525,0,,42.89249239322237,12,38.25,40.99999999999999,20,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.430000000000001,35733,9,339,1.0,7733.565022375724,False,0.4276365459365442,0,12.323000000000004,-30425.416666666668,673,0,0.0,15174.393097518767,True,-1.5727740605900555,0,12.206000000000003,-48552.66666666667,724,0,0.0,16324.309959292106,True,-2.01297900050211,0,0.2,65166,90,666,1.0,29524.232427316925,False,0.3971248617115919,0,0.2,64710,136,691,1.0,31086.103567123242,False,0.4028046598185883,0,4.556000000000001,67353,2,85,1.0,3570.7849847864445,False,-0.1254061568032027,4,10.725000000000003,36027,632,0,0.0,27108.05519251654,False,-0.3728048930291673,0.5,296943,0.0,0.2,17,0,0,6,3,3.0,2,8,14,114.0,100.0,8,10,14,1205,0.9154785390128382,248.85251884558238
125,14,0,0,0,10.000000000000004,12,10.0,22.54738944653606,0,,10.642583260342525,0,,42.89249239322237,0,,41.0,20,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.430000000000001,35613,11,349,1.0,7979.038916841085,False,0.4277352173343624,0,12.323000000000004,-30425.416666666668,673,0,0.0,15174.393097518767,True,-1.5727740605900555,0,12.206000000000001,-48552.66666666667,724,0,0.0,16324.309959292106,True,-2.01297900050211,0,0.2,65166,80,676,1.0,29846.731518645724,False,0.3999434662259934,0,0.2,64710,126,701,1.0,31408.60265845204,False,0.40562326433298984,0,4.556000000000001,67763,0,77,0.2,3157.0,False,-0.12283686687243839,10,10.821,35873,632,0,0.0,27108.05519251654,False,-0.3747529778341058,0.4,297079,0.0,0.2,13,0,0,5,4,4.0,1,6,7,108.0,79.0,6,8,7,530,0.7924352969857864,249.64495414256817
126,7,0,0,0,10.000000000000002,8,10.0,22.54738944653606,0,,10.642583260342525,0,,43.36803479724909,15,47.0,41.0,20,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.430000000000001,35533,9,359,1.0,8184.512811306445,False,0.428554921250747,0,12.323,-30425.416666666668,673,0,0.0,15174.393097518767,True,-1.5727740605900555,0,12.206000000000003,-48552.66666666667,724,0,0.0,16324.309959292106,True,-2.01297900050211,0,0.2,65871,70,671,1.0,29844.932177178114,False,0.4122509760455359,0,0.2,64710,116,711,1.0,32069.212399043834,False,0.4113969165607146,0,4.556000000000001,67509,5,76,1.0,3332.8401739862456,False,-0.1249377613849982,9,10.901,35751,632,0,0.0,27408.597991861425,False,-0.3743953474177666,0.5,297328,0.0,0.2,11,0,0,4,4,4.0,0,4,3,60.0,39.0,4,3,3,1236,0.4782518289866857,250.12320597155485
127,3,0,0,0,10.000000000000002,9,10.0,22.54738944653606,0,,10.642583260342525,0,,42.87493470356538,20,40.0,41.0,20,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.430000000000001,35443,8,369,1.0,8399.986705771806,False,0.4291943670374902,0,12.323,-30425.416666666668,673,0,0.0,15174.393097518767,True,-1.5727740605900555,0,12.206000000000001,-48552.66666666667,724,0,0.0,16324.309959292106,True,-2.01297900050211,0,0.2,66106,60,676,1.0,29622.010855230747,False,0.4144104149279898,0,0.2,65275,106,706,1.0,31397.817726313468,False,0.4154050737323975,0,4.556000000000001,67517,5,78,1.0,3412.374673517827,False,-0.1243335103886187,12,11.012,35049,642,0,0.0,27525.708079688975,False,-0.38253486262403874,0.5,297344,0.0,0.2,14,0,0,0,9,9.0,1,1,3,18.0,21.0,1,2,3,1218,0.2994949599960819,250.42270093155093
128,3,0,0,0,10.000000000000002,0,,22.54738944653606,0,,10.642583260342525,0,,43.54096385608174,15,49.0,41.0,20,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.430000000000001,35443,0,377,0.8,8500.365821344094,False,0.43100378220030455,0,12.323000000000004,-30425.416666666668,673,0,0.0,15174.393097518767,True,-1.5727740605900555,0,12.206000000000001,-48552.66666666667,724,0,0.0,16324.309959292106,True,-2.01297900050211,0,0.2,66351,50,681,1.0,30183.525549008787,False,0.4236005309392648,0,0.2,65765,96,706,1.0,31761.60847538659,False,0.42714964844156167,0,4.556000000000001,67968,0,72,0.5,2952.0,False,-0.1215402519860345,9,11.090000000000002,34182,657,0,0.0,28606.413253445702,False,-0.3866669201699786,0.4125,297663,0.0,0.2,10,0,0,0,5,5.0,1,1,1,18.0,21.0,1,2,1,1186,0.2858370229951106,250.70853795454605
129,1,0,0,0,10.000000000000002,0,,22.54738944653606,0,,10.642583260342525,0,,43.91383528585586,15,47.0,41.0,20,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.430000000000001,35443,0,377,0.0,8500.365821344094,False,0.43100378220030455,0,12.323000000000004,-30425.416666666668,673,0,0.0,15174.393097518767,True,-1.5727740605900555,0,12.206000000000001,-48552.66666666667,724,0,0.0,16324.309959292106,True,-2.01297900050211,0,0.2,66821,40,681,1.0,30331.025160081543,False,0.43310515093850216,0,0.2,66000,86,711,1.0,32137.999048632977,False,0.43454700351896536,0,4.556000000000001,68337,0,63,0.0,2583.0,False,-0.11920634519050752,11,11.191,33291,672,0,0.0,29510.09731209514,False,-0.39222222516764194,0.25,297846,0.0,0.2,7,0,0,0,6,6.0,0,0,1,0.0,3.0,0,1,1,1074,0.19592297496274114,250.9044609295088
130,1,0,0,0,10.000000000000002,0,,22.54738944653606,0,,10.642583260342525,0,,44.243938941192,15,47.0,41.0,20,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.430000000000001,35443,0,377,0.0,8500.365821344094,False,0.43100378220030455,0,12.323000000000004,-30425.416666666668,673,0,0.0,15174.393097518767,True,-1.5727740605900555,0,12.206000000000001,-48552.66666666667,724,0,0.0,16324.309959292106,True,-2.01297900050211,0,0.2,66821,30,691,1.0,30891.839306173948,False,0.43800660128803126,0,0.2,66705,76,706,1.0,32045.057220267583,False,0.4460579386133965,0,4.556000000000001,68870,0,50,0.0,2050.0,False,-0.11583514648585741,7,11.250000000000002,32492,687,0,0.0,30395.586052598905,False,-0.39672882373248686,0.25,298285,0.0,0.2,10,0,0,0,5,5.0,0,0,1,0.0,3.0,0,1,1,1238,0.19308158598141745,251.0975425154902
131,1,0,0,0,10.000000000000002,0,,22.54738944653606,0,,10.642583260342525,0,,44.446274268385324,10,47.0,41.0,20,41.0,0,0.2,27954,0,0,0.0,0.0,False,0.007787151200519144,0,4.430000000000001,35443,0,377,0.0,8500.365821344094,False,0.43100378220030455,0,12.323000000000004,-30425.416666666668,673,0,0.0,15174.393097518767,True,-1.5727740605900555,0,12.206000000000001,-48552.66666666667,724,0,0.0,16324.309959292106,True,-2.01297900050211,0,0.2,67056,20,696,1.0,31147.458556003035,False,0.4443484290583914,0,0.2,66940,66,711,1.0,32303.711500004574,False,0.452426292191828,0,4.556000000000001,69403,0,37,0.0,1517.0,False,-0.1124639477812073,7,11.313,31938,697,0,0.0,30979.05316506457,False,-0.4000464683685133,0.25,298734,0.0,0.2,9,0,0,0,3,3.0,0,0,0,0.0,3.0,0,1,0,1003,0.1829700529924594,251.28051256848266
