index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
106,30,0,0,0,10.0,20,10.0,26.74489429755244,15,21.666666666666668,16.63866051485476,13,26.0,46.808795151797526,15,50.666666666666664,50.99999999999999,20,51.0,0,2.6480000000000006,67985,8,10,1.0,347.4489429755244,False,0.7132625611816042,5,2.896000000000001,21750,1089,0,0.0,10890.0,False,-0.31641655983711636,0,0.36200000000000004,48499,37,173,1.0,3868.0493580793136,False,0.049485478702313096,0,6.995000000000002,-17768.0,771,0,0.0,20620.313503412934,False,-1.1551939079865474,0,0.2,66392,0,27,0.0,1263.8374690985331,False,0.005007028558243639,0,0.2,73816,311,403,1.0,24038.567866294234,False,0.28707878142370846,0,3.2420000000000013,79591,0,33,0.5,1682.9999999999998,False,-0.06987568661462851,0,3.1970000000000005,79927,5,13,1.0,897.0439757589875,False,-0.070534582389367,0.5625,420192,0.0,0.0,23,0,0,12,2,2.0,7,19,31,264.0,129.0,19,11,31,2638,1.9797801249660552,230.49459822045173
107,31,0,0,1,10.0,20,10.0,26.983347758865442,3,41.0,19.071267507201483,35,27.714285714285715,46.95993098891456,5,50.0,50.99999999999999,20,51.0,3,2.6780000000000004,67903,11,20,1.0,649.6669551773089,False,0.7149997103684654,0,2.891000000000001,21680,1096,0,0.0,10960.0,False,-0.31729633260437873,0,0.36200000000000004,49469,27,148,1.0,3551.0979805551865,False,0.06637288503334919,0,6.995000000000002,-53774.5,774,0,0.0,20885.111165361854,True,-1.9017156262057866,0,0.2,66392,0,27,0.0,1267.9181367006931,False,0.005037622857255186,0,0.2,73096,336,408,1.0,25567.597725896838,False,0.28774627174911405,0,3.2420000000000013,80101,0,23,0.0,1172.9999999999998,False,-0.06692685747325816,0,3.1970000000000014,80187,0,13,1.0,662.9999999999999,False,-0.06888117953165655,0.5,438828,0.0,0.1,24,0,0,10,3,265.5256300813008,9,19,30,229.0,102.0,19,12,30,2440,2.0689157999586314,232.56351402041037
108,30,0,0,0,10.0,20,10.0,26.884934220775282,1,11.0,19.071267507201483,0,,46.95993098891456,0,,50.99999999999999,20,51.0,0,2.6750000000000007,67854,7,29,1.0,849.6630924024831,False,0.7162816164241319,0,2.891000000000001,21540,1110,0,0.0,11100.0,False,-0.31905587813890357,0,0.36200000000000004,49458,18,158,1.0,3497.189082111789,False,0.0655830723349473,0,6.995000000000002,-53774.5,774,0,0.0,20808.93908688007,True,-1.902508177225262,0,0.2,66392,0,27,0.0,1267.9181367006931,False,0.005037622857255186,0,0.2,73096,326,418,1.0,25846.484360713966,False,0.2898371896889637,0,3.2420000000000004,80917,0,7,0.0,356.99999999999994,False,-0.06220873084706562,0,3.1970000000000005,80391,0,9,0.0,458.99999999999994,False,-0.0677016478751084,0.375,439648,0.0,0.1,20,0,0,8,5,1248.8085569105692,4,12,17,262.0,100.0,20,10,17,1231,1.7154762729769573,234.27899029338732
109,17,0,0,0,10.0,20,10.0,26.77699756802796,1,11.0,19.071267507201483,0,,46.95993098891456,0,,50.99999999999999,9,51.0,0,2.6750000000000007,67815,2,38,1.0,1037.5259075850624,False,0.7176623923231663,0,2.8910000000000013,21390,1125,0,0.0,11250.0,False,-0.32094110549732296,0,0.36200000000000004,49447,9,168,1.0,3444.9659193221005,False,0.064810799285424,0,6.995000000000002,-53774.5,774,0,0.0,20725.39611765364,True,-1.903377420480141,0,0.2,66392,0,27,0.0,1267.9181367006931,False,0.005037622857255186,0,0.2,73096,316,428,1.0,26125.3709955311,False,0.2919281076288131,0,3.2420000000000004,80917,0,7,0.0,356.99999999999994,False,-0.06220873084706562,0,3.1970000000000005,80850,0,0,0.0,0.0,False,-0.06504770164787511,0.375,439907,0.0,0.1,15,0,0,8,3,131.64712918660288,4,12,9,193.0,28.0,12,5,9,670,1.3022028839914128,235.58119317737874
110,9,0,0,0,10.0,20,10.0,25.73264699419511,10,11.9,18.86673623778391,5,13.0,46.95993098891456,0,,50.99999999999999,20,51.0,0,2.6750000000000007,67822,2,44,1.0,1152.2364677445848,False,0.7192800501187011,6,2.951000000000001,21144,1135,0,0.0,11350.0,False,-0.3258678329939924,0,0.36200000000000004,49393,9,173,1.0,3495.5391920843726,False,0.06421328885739641,0,6.995000000000002,-53774.5,774,0,0.0,19917.068773507017,True,-1.911787860019696,0,0.2,66392,0,27,0.0,1267.9181367006931,False,0.005037622857255186,0,0.2,73031,311,438,1.0,26436.004743095375,False,0.29328238673785706,1,3.252000000000001,81264,0,0,0.0,0.0,False,-0.0602601908065915,12,3.3170000000000006,80600,0,0,0.0,0.0,False,-0.0679387106100029,0.375,439646,0.0,0.1,13,0,0,2,9,648.3726190476191,4,6,15,73.0,24.0,6,3,15,525,1.2080292119644582,236.7892223893432
111,15,0,0,0,10.0,20,10.0,26.148868256892424,11,31.0,18.86673623778391,0,,46.95993098891456,0,,50.999999999999986,20,51.0,0,2.6750000000000007,68043,4,43,1.0,1164.4013350463742,False,0.7249880770058362,0,2.9450000000000007,21064,1143,0,0.0,11430.0,False,-0.32687328758514944,0,0.36200000000000004,49052,10,183,1.0,3714.10141408338,False,0.05939133715621046,0,6.995000000000002,-53774.5,774,0,0.0,20239.224030834735,True,-1.9084359168574057,0,0.2,66392,0,27,0.0,1267.9181367006931,False,0.005037622857255186,0,0.2,73031,301,448,1.0,26716.93669060668,False,0.2953886391558455,9,3.341000000000001,81103,0,0,0.0,0.0,False,-0.062122000578201796,11,3.415000000000001,80366,0,0,0.0,0.0,False,-0.0706446949985545,0.375,439051,0.0,0.1,10,0,0,6,11,11.0,2,8,14,124.0,36.0,8,7,14,541,0.990351918968372,237.77957430831157
112,14,0,0,0,10.0,20,10.0,25.92235614820249,8,22.375,18.86673623778391,0,,47.211892473225944,5,52.0,50.99999999999999,20,51.0,0,2.6750000000000007,68094,6,47,1.0,1278.350738965517,False,0.7277021685011881,2,2.9650000000000007,20942,1151,0,0.0,11510.0,False,-0.3289344694970213,0,0.36200000000000004,48873,8,193,1.0,3848.6589430779145,False,0.05706647532075656,0,6.995000000000002,-53774.5,774,0,0.0,20063.903658708725,True,-1.9102600805461583,0,0.2,66392,0,27,0.0,1274.7210967771005,False,0.005088627206306007,0,0.2,73291,291,453,1.0,26877.20753556647,False,0.30048888540685614,8,3.412000000000001,80973,0,0,0.0,0.0,False,-0.06362532523850824,12,3.5240000000000005,79846,0,5,0.5,254.99999999999997,False,-0.07518357906909512,0.4375,438411,0.0,0.1,12,0,0,3,12,274.31463414634146,2,5,15,55.0,42.0,5,9,15,631,0.9353341750102118,238.71490848332178
113,15,0,0,0,10.0,20,10.0,26.118476218493452,4,32.0,19.183063188828136,15,22.0,47.211892473225944,0,,51.0,20,51.0,0,2.6750000000000007,68132,5,53,1.0,1434.279239580153,False,0.7306170881982272,0,2.963000000000001,20832,1162,0,0.0,11620.0,False,-0.33031696955986223,0,0.36200000000000004,49075,2,188,1.0,3658.6528319366766,False,0.059293027072486494,0,6.995000000000002,-53774.5,774,0,0.0,20215.700593113932,True,-1.9086806722181466,0,0.2,66392,0,27,0.0,1274.7210967771005,False,0.005088627206306007,0,0.2,72961,296,463,1.0,27537.29291899674,False,0.3004895255585301,5,3.4540000000000006,80908,0,0,0.0,0.0,False,-0.06437698756866146,10,3.6120000000000005,79916,0,0,0.0,0.0,False,-0.0758485111303845,0.375,438216,0.0,0.1,14,0,0,5,9,492.8646757146757,1,6,17,105.0,42.0,6,9,17,709,0.8181502830120735,239.53305876633385
114,17,0,0,0,10.0,20,10.0,25.17826824238795,5,4.2,19.183063188828136,0,,47.35861182350312,5,50.0,51.00000000000001,11,51.0,0,2.6750000000000007,68043,5,62,1.0,1611.052631028053,False,0.730601671958224,4,3.003000000000001,20639,1172,0,0.0,11720.0,False,-0.33391146972324864,0,0.36200000000000004,49054,0,195,0.7,3740.6973218214866,False,0.059709679760914416,0,6.995000000000002,-53774.5,774,0,0.0,19487.979619608275,True,-1.9162524230609899,0,0.2,66392,0,27,0.0,1278.682519234584,False,0.0051183274796414106,0,0.2,73211,286,468,1.0,27650.186405404307,False,0.3050846184240838,11,3.5590000000000006,80678,0,0,0.0,0.0,False,-0.06703671581381902,0,3.6020000000000008,79666,0,5,0.5,255.00000000000003,False,-0.07726510552182712,0.4,437683,0.0,0.1,12,0,0,1,7,7.0,2,3,9,51.0,57.0,3,14,9,461,0.7211339839850552,240.2541927503189
115,9,0,0,0,10.0,20,10.0,25.404572151077765,13,27.23076923076923,18.99624498150221,5,14.0,47.50452312032433,5,50.0,51.00000000000001,20,51.0,0,2.6750000000000007,68295,5,60,1.0,1574.2743290646658,False,0.7364737994754629,1,3.0090000000000003,20516,1182,0,0.0,11820.0,False,-0.3357464243521102,0,0.36200000000000004,48770,3,200,1.0,3875.462712753675,False,0.05520198431748705,0,6.995000000000002,-53774.5,774,0,0.0,19663.13884493419,True,-1.9144299360635295,0,0.2,66392,0,27,0.0,1282.6221242487568,False,0.005147864179402956,0,0.2,73391,281,473,1.0,27807.584275715526,False,0.3089637447572014,12,3.668000000000001,80411,0,0,0.0,0.0,False,-0.07012431338537149,3,3.6320000000000006,79636,0,5,0.5,255.00000000000003,False,-0.07761202659728245,0.4375,437411,0.0,0.1,16,0,0,2,11,522.6380952380953,0,2,6,21.0,21.0,2,7,6,1025,0.4365030910121277,240.69069584133103
116,6,0,0,0,10.0,20,10.0,25.404572151077765,0,,18.99624498150221,0,,47.7644910537453,5,52.0,51.0,20,51.0,0,2.6750000000000007,68215,3,70,1.0,1808.3200505754435,False,0.7374044196085696,0,3.0080000000000013,20396,1194,0,0.0,11940.0,False,-0.33725460623884573,0,0.36200000000000004,48770,0,203,0.3,3856.2377312449485,False,0.05500195329565033,0,6.995000000000002,-53774.5,774,0,0.0,19663.13884493419,True,-1.9144299360635295,0,0.2,66392,0,27,0.0,1289.6412584511231,False,0.005200489267139955,0,0.2,73651,271,478,1.0,27979.409113677353,False,0.3141506156371072,6,3.716000000000001,80324,0,0,0.0,0.0,False,-0.07113038450419196,9,3.7190000000000007,79463,0,5,0.5,255.0,False,-0.07961260479907488,0.35,437211,0.0,0.1,12,0,0,0,8,8.0,0,0,5,0.0,18.0,0,6,5,715,0.21217208600137383,240.9028679273324
117,5,0,0,0,10.0,0,,25.008613169476593,2,4.0,18.99624498150221,0,,48.019058647596395,10,50.0,51.0,20,51.0,0,2.6750000000000007,68215,0,73,0.3,1825.6287613717914,False,0.7376219586427846,2,3.0280000000000014,20354,1194,0,0.0,11940.0,False,-0.33831033355956064,0,0.36200000000000004,48762,0,205,0.2,3894.2302212079526,False,0.05523077953603113,0,6.995000000000002,-53774.5,774,0,0.0,19356.666593174883,True,-1.9176187015588921,0,0.2,66392,0,27,0.0,1296.5145834851028,False,0.005252021168729298,0,0.2,74151,261,478,1.0,27911.129973723153,False,0.321136077175912,4,3.7500000000000013,79774,0,10,1.0,510.0,False,-0.07454177507950274,11,3.8200000000000007,79489,0,0,0.0,0.0,False,-0.08078635443769876,0.3125,437137,0.0,0.1,3,0,0,0,9,8.2,0,0,3,0.0,15.0,0,5,3,551,0.19963776704389602,241.1025056943763
118,3,0,0,0,10.0,0,,24.585494258005752,2,4.0,18.99624498150221,0,,48.019058647596395,0,,50.99999999999999,20,51.0,0,2.6750000000000007,68215,0,73,0.0,1794.74108083442,False,0.7372337566402033,2,3.046000000000001,20312,1194,0,0.0,11940.0,False,-0.3393660608802755,0,0.36200000000000004,48754,0,207,0.2,3932.222711170957,False,0.05545960577641193,0,6.995000000000002,-53774.5,774,0,0.0,19029.172555696452,True,-1.9210261933649313,0,0.2,66392,0,27,0.0,1296.5145834851028,False,0.005252021168729298,0,0.2,74151,251,488,1.0,28201.35811038409,False,0.3233120266185641,0,3.746000000000001,80233,0,1,0.0,50.99999999999999,False,-0.07188782885226944,11,3.9190000000000014,79268,0,0,0.0,0.0,False,-0.08334200636021971,0.15,437325,0.0,0.1,5,0,0,0,6,6.0,0,0,2,0.0,9.0,0,3,2,459,0.19268293504137546,241.29518862941768
119,2,0,0,0,10.0,0,,24.585494258005752,0,,18.99624498150221,0,,48.019058647596395,0,,50.99999999999999,20,51.0,0,2.6750000000000007,68215,0,73,0.0,1794.74108083442,False,0.7372337566402033,0,3.0440000000000005,20312,1194,0,0.0,11940.0,False,-0.3393660608802755,0,0.36200000000000004,48754,0,207,0.0,3932.222711170957,False,0.05545960577641193,0,6.995000000000002,-53774.5,774,0,0.0,19029.172555696452,True,-1.9210261933649313,0,0.2,66392,0,27,0.0,1296.5145834851028,False,0.005252021168729298,0,0.2,74151,241,498,1.0,28491.586247045037,False,0.32548797606121627,7,3.816000000000001,80179,0,0,0.0,0.0,False,-0.07280716970222607,12,4.0280000000000005,79027,0,0,0.0,0.0,False,-0.0861289389997109,0.125,437030,0.0,0.1,0,0,0,0,8,7.666666666666666,0,0,0,0.0,6.0,0,2,0,0,0.17944888403872028,241.4746375134564
120,0,0,0,0,10.0,0,,24.585494258005752,0,,18.99624498150221,0,,48.019058647596395,0,,51.0,14,51.0,0,2.6750000000000007,68215,0,73,0.0,1794.74108083442,False,0.7372337566402033,0,3.0440000000000005,20312,1194,0,0.0,11940.0,False,-0.3393660608802755,0,0.36200000000000004,48754,0,207,0.0,3932.222711170957,False,0.05545960577641193,0,6.995000000000002,-53774.5,774,0,0.0,19029.172555696452,True,-1.9210261933649313,0,0.2,66392,0,27,0.0,1296.5145834851028,False,0.005252021168729298,0,0.2,74151,231,508,1.0,28781.81438370598,False,0.3276639255038686,14,3.9490000000000007,79849,0,0,0.0,0.0,False,-0.07662330153223475,0,4.016000000000001,79027,0,0,0.0,0.0,False,-0.0861289389997109,0.125,436700,0.0,0.1,0,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,0,0.1720119829988107,241.6466494964552
