index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Ran@3,spot_market_loss_07Ran@3,balance_07Ran@3,inventory_07Ran@3_input,inventory_07Ran@3_output,productivity_07Ran@3,assets_07Ran@3,bankrupt_07Ran@3,score_07Ran@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
106,39,0,0,0,9.999999999999995,8,10.0,30.33059783631229,0,,27.042031284024578,38,29.736842105263158,40.486230660364505,32,28.0,54.00000000000001,20,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,3.206000000000001,55870,13,25,1.0,888.2649459078073,False,0.5593435363835051,18,13.403000000000002,-52172.0,701,0,0.0,21261.749083254916,False,-1.7965394511883062,13,1.5450000000000002,59414,0,0,0.0,0.0,False,0.13924681699647184,0,1.7120000000000002,76662,24,13,1.0,1175.3297494013286,False,0.06483699824526051,0,0.2,64872,509,403,1.0,30080.344879695404,False,0.10153795439924591,0,2.2520000000000007,80978,42,317,1.0,18818.421687735314,False,-0.03735863630792213,8,9.64,36766,725,0,0.0,29352.517228764267,False,-0.4521299471283654,0.5,358912,0.0,0.0,15,0,0,22,10,9.3,4,26,29,358.0,142.0,26,13,29,1624,2.4700525279622525,285.97676005470566
107,29,0,0,0,9.999999999999995,9,10.0,30.33059783631229,0,,26.71357377134441,5,14.0,41.775548898024944,14,56.0,54.000000000000014,20,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,3.206000000000001,55780,12,35,1.0,1181.5709242709302,False,0.560912262893489,5,13.435000000000002,-56445.0,701,0,0.0,21261.749083254916,False,-1.878473029958056,0,1.532,59414,0,0,0.0,0.0,False,0.13924681699647184,0,1.7120000000000002,77051,14,14,1.0,958.8477173711709,False,0.0687070804549607,0,0.2,65197,504,408,1.0,30508.065131151758,False,0.10896579502075757,0,2.2520000000000007,81129,41,317,1.0,18830.797504819027,False,-0.03568455452995885,10,9.732000000000001,36180,730,0,0.0,30496.150695558208,False,-0.45228100167443314,0.5,354828,0.0,0.0,15,0,0,10,5,5.0,5,15,32,229.0,117.0,15,14,32,1414,2.0617532919859514,288.0385133466916
108,32,0,0,1,9.999999999999996,9,10.0,30.33059783631229,0,,26.71357377134441,0,,44.902329389616405,21,67.47619047619048,54.000000000000014,20,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,3.206000000000001,55690,11,45,1.0,1474.876902634053,False,0.5624809894034731,0,13.430000000000001,-71182.91666666667,701,0,0.0,21261.749083254916,True,-2.161068456148167,0,1.532,59414,0,0,0.0,0.0,False,0.13924681699647184,7,1.7820000000000003,78132,4,10,1.0,555.8775889815416,False,0.08083062876644839,0,0.2,65197,494,418,1.0,31965.679127903793,False,0.11901193124296171,0,2.252000000000001,81453,31,321,1.0,18725.97221107811,False,-0.032792096431768995,14,9.862000000000002,34392,751,0,0.0,33721.64937160192,False,-0.4541474552872788,0.5,410800,0.0,0.1,9,0,0,11,11,206.99516129032259,5,16,24,240.0,92.0,16,16,24,491,2.650586213974748,290.68909956066636
109,24,0,0,0,9.999999999999996,11,10.0,30.33059783631229,0,,26.71357377134441,0,,44.17929165789319,52,42.01923076923077,54.000000000000014,20,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,3.206000000000001,55580,12,55,1.0,1788.182880997176,False,0.563772814988608,0,13.430000000000001,-71182.91666666667,701,0,0.0,21261.749083254916,True,-2.161068456148167,0,1.5320000000000005,59414,0,0,0.0,0.0,False,0.13924681699647184,37,2.1450000000000005,78236,0,4,0.4,176.71716663157275,False,0.07965096053973734,0,0.2,65502,484,423,1.0,31617.210076619514,False,0.12081444929161857,0,2.2520000000000007,79538,73,326,1.0,20829.088291026208,False,-0.04198792112984602,15,9.998000000000001,34001,751,0,0.0,33178.648035077786,False,-0.4612032161719059,0.425,408793,0.0,0.1,12,0,0,9,9,238.4095458705102,1,10,19,165.0,84.0,11,13,19,685,1.8509564939886332,292.540056054655
110,19,0,0,0,9.999999999999996,9,10.0,30.33059783631229,0,,26.45709238368067,4,15.0,44.93134259076353,5,73.0,54.00000000000001,20,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,3.206000000000001,55490,11,65,1.0,2081.4888593602986,False,0.565341541498592,0,13.430000000000001,-71182.91666666667,701,0,0.0,21261.749083254916,True,-2.161068456148167,4,1.5720000000000003,59338,0,0,0.0,0.0,False,0.1377895382727412,0,2.108,78236,0,4,0.0,179.7253703630541,False,0.07967169361758775,0,0.2,65807,478,428,1.0,31877.10478824615,False,0.1268099191426554,0,2.2520000000000007,80078,63,326,1.0,20434.674583218104,False,-0.03833710749657533,10,10.083000000000002,33429,756,0,0.0,33968.09499861723,False,-0.46309124554759457,0.375,408900,0.0,0.1,12,0,0,5,7,254.1629050925926,4,9,17,157.0,30.0,9,10,17,995,1.5483751349966042,294.0884311896516
111,17,0,0,0,9.999999999999998,10,10.0,29.273429273150466,37,24.27027027027027,26.45709238368067,0,,44.93134259076353,0,,54.00000000000001,20,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,3.206000000000001,56288,11,38,1.0,1222.3903123797177,False,0.5755439761917777,0,13.430000000000001,-71182.91666666667,701,0,0.0,20520.673920478475,True,-2.168173410538952,0,1.5680000000000003,58440,27,10,1.0,1054.9535142118693,False,0.13068485881856753,0,2.1080000000000005,78236,0,4,0.0,179.7253703630541,False,0.07967169361758775,0,0.2,65807,468,438,1.0,32061.847290316982,False,0.1280831974906747,0,2.2520000000000007,80618,53,326,1.0,19985.36115731047,False,-0.03497864019750527,10,10.173000000000002,33228,756,0,0.0,33968.09499861723,False,-0.46523193461517004,0.5,409139,0.0,0.1,14,0,0,3,5,5.0,5,8,23,101.0,42.0,8,9,23,1538,1.695441214949824,295.7838724046014
112,23,0,0,0,9.999999999999998,10,10.0,28.349435334005914,24,21.0,28.10962546780336,21,41.04761904761905,44.93134259076353,0,,54.00000000000001,20,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,3.206000000000001,56692,11,24,1.0,790.3864480161419,False,0.5807496600766482,0,13.430000000000001,-71182.91666666667,701,0,0.0,19872.954169138146,True,-2.17438333299006,11,1.6780000000000004,58375,41,10,1.0,1443.423103372276,False,0.13316289982524424,0,2.108,77784,1,14,1.0,657.1484217384927,False,0.07673164903467111,0,0.2,65397,468,448,1.0,33284.546199594035,False,0.13085867035807655,0,2.2520000000000007,81158,43,326,1.0,19536.047731402836,False,-0.031620172898435356,10,10.263000000000002,33020,756,0,0.0,33968.09499861723,False,-0.46744717504330785,0.625,408948,0.0,0.1,14,0,0,7,9,9.0,4,11,25,141.0,92.0,11,12,25,1554,1.8645673780119978,297.6484397826134
113,25,0,0,0,9.999999999999998,10,10.0,28.349435334005914,0,,28.838423618442448,10,41.0,45.92166287004184,10,63.0,54.00000000000001,20,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,3.206000000000001,56592,11,34,1.0,1073.8808013562011,False,0.581905643259625,0,13.430000000000001,-71182.91666666667,701,0,0.0,19872.954169138146,True,-2.17438333299006,0,1.667,58785,31,10,1.0,1167.2167315386077,False,0.13837644511752764,0,2.1080000000000005,77579,0,20,0.6,918.4332574008369,False,0.07570667753839526,0,0.2,65822,463,448,1.0,33925.0951011176,False,0.14113179983126287,0,2.2520000000000007,81457,38,325,1.0,19295.023189061594,False,-0.029719243894448143,9,10.343000000000002,32511,761,0,0.0,34946.38544410184,False,-0.4676586322801968,0.575,409268,0.0,0.1,15,0,0,14,5,5.0,3,17,23,234.0,54.0,17,8,23,1734,1.8558014080044813,299.5042411906179
114,23,0,0,0,9.999999999999998,9,10.0,28.349435334005914,0,,29.139389807001972,15,32.333333333333336,43.69637160119368,25,29.08,54.00000000000001,20,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,3.206000000000001,56502,10,44,1.0,1347.3751546962603,False,0.5832000769050266,0,13.430000000000003,-71182.91666666667,701,0,0.0,19872.954169138146,True,-2.17438333299006,5,1.717,59100,21,10,1.0,886.7320400841438,False,0.14172737421464318,0,2.1080000000000005,77621,0,12,0.5,524.3564592143242,False,0.0735695728173457,0,0.2,66022,463,446,1.0,32980.1192147743,False,0.13737572860512146,0,2.2520000000000007,81324,53,324,1.0,19811.90769486327,False,-0.028383259519339305,9,10.424000000000003,32353,761,0,0.0,33252.93878850839,False,-0.47835913100533367,0.5625,409444,0.0,0.1,15,0,0,13,6,6.0,4,17,25,205.0,74.0,17,6,25,1821,2.0520065770251676,301.5562477676431
115,25,0,0,0,9.999999999999998,9,10.0,27.853345342806314,14,21.0,29.50598743518161,5,41.0,44.27291231718206,25,48.2,54.000000000000014,20,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,3.206000000000001,56706,9,40,1.0,1204.1338137122525,False,0.5868656727821933,0,13.430000000000001,-71182.91666666667,701,0,0.0,19525.195085307227,True,-2.177717424528552,0,1.7120000000000002,59011,25,15,1.0,1138.923445097882,False,0.14243867392523665,8,2.1880000000000006,77908,0,5,0.5,221.3645615859103,False,0.07543740910309261,0,0.2,66327,453,451,1.0,33333.295763186376,False,0.14401411354992957,0,2.2520000000000007,80866,57,327,1.0,20181.556002079382,False,-0.03129263537952291,13,10.545000000000002,31681,772,0,0.0,34178.68830886455,False,-0.4805863554562834,0.5625,409021,0.0,0.1,13,0,0,11,9,326.18087797619046,4,15,27,239.0,84.0,15,10,27,1803,3.662307267950382,305.21855503559345
116,27,0,0,0,9.999999999999996,8,10.0,27.853345342806314,0,,29.50598743518161,0,,46.08855896505521,10,78.0,54.00000000000001,20,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,3.206000000000001,56626,7,50,1.0,1462.6672671403157,False,0.5882298730013336,0,13.430000000000001,-71182.91666666667,701,0,0.0,19525.195085307227,True,-2.177717424528552,0,1.7120000000000002,59011,15,25,1.0,1155.449866021635,False,0.1425971186725498,5,2.2300000000000004,78448,0,0,0.0,0.0,False,0.081355278030491,0,0.2,66327,443,461,1.0,34317.978116675906,False,0.15080072034761338,0,2.252000000000001,81514,47,325,1.0,19716.1622713576,False,-0.026869576274787758,8,10.612000000000004,30754,782,0,0.0,36041.25311067318,False,-0.48054074705429906,0.5,409202,0.0,0.1,11,0,0,10,6,5.5,4,14,27,194.0,101.0,14,13,27,728,2.0903716849861667,307.3089267205796
117,27,0,0,0,9.999999999999998,11,10.0,28.01334568302147,10,31.0,29.50598743518161,0,,44.813305988573276,15,30.6,54.00000000000001,20,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,3.206000000000001,56826,8,50,1.0,1480.6672841510735,False,0.5940171025661942,0,13.430000000000001,-71182.91666666667,701,0,0.0,19637.35532379805,True,-2.176642103941702,0,1.7120000000000002,58701,15,35,1.0,1452.9097454766784,False,0.13950481041452556,12,2.3450000000000006,78100,0,0,0.0,0.0,False,0.07655832161662945,0,0.2,66558,433,468,1.0,33748.71976208593,False,0.15006147659475325,0,2.2520000000000007,81664,49,328,1.0,19907.851993440094,False,-0.024251280720804635,13,10.734000000000002,30199,785,0,0.0,35178.44520103002,False,-0.49104614089658644,0.5,408570,0.0,0.1,10,0,0,10,8,8.0,5,15,31,225.0,81.0,15,12,31,1029,2.259251312993001,309.5681780335726
118,31,0,0,0,9.999999999999998,8,10.0,28.01334568302147,0,,29.118099445759267,4,15.0,47.04525449220395,23,62.95652173913044,54.000000000000014,20,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,3.206000000000001,56746,6,60,1.0,1740.800740981288,False,0.5954034549064253,0,13.430000000000001,-71182.91666666667,701,0,0.0,19637.35532379805,True,-2.176642103941702,0,1.7120000000000004,58761,5,41,1.0,1333.9088056912371,False,0.13951438876448885,17,2.5030000000000006,78216,0,4,0.4,188.1810179688158,False,0.07945428430215866,0,0.2,66894,423,472,1.0,34522.316185876436,False,0.16002478555589858,0,2.2520000000000007,81580,51,326,1.0,20003.307979102407,False,-0.02463758464719942,8,10.801000000000002,29337,796,0,0.0,37448.02257579435,False,-0.4881408883551076,0.55,408056,0.0,0.1,12,0,0,9,8,210.2241950757576,5,14,29,184.0,126.0,14,17,29,1124,1.8797636649687774,311.4479416985414
119,29,0,0,0,9.999999999999998,9,10.0,28.24660867692904,11,32.0,29.118099445759267,0,,47.04525449220395,0,,54.00000000000001,20,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,3.206000000000001,57008,5,59,1.0,1716.5499119388132,False,0.6023225052879605,0,13.430000000000001,-71182.91666666667,701,0,0.0,19800.872682527257,True,-2.1750744041533028,0,1.7120000000000002,58409,6,51,1.0,1654.5027237952968,False,0.1358385366217528,0,2.4860000000000007,78216,0,4,0.0,188.1810179688158,False,0.07945428430215866,0,0.2,66894,413,482,1.0,34701.58773634088,False,0.1612603571274838,0,2.2520000000000007,82174,41,325,1.0,19478.855434180365,False,-0.02110412996336145,9,10.883000000000003,29169,796,0,0.0,37448.02257579435,False,-0.48993012100860356,0.5,408392,0.0,0.1,11,0,0,7,4,4.0,3,10,32,125.0,102.0,10,19,32,1036,1.9057955970056355,313.35373729554703
120,32,0,0,0,9.999999999999998,5,10.0,28.456062424258654,10,32.0,30.30922362055192,15,41.0,47.04525449220395,0,,54.0,20,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,3.206000000000001,57278,0,59,1.0,1678.9076830312606,False,0.6092776718589917,0,13.430000000000001,-71182.91666666667,701,0,0.0,19947.699759405317,True,-2.1736667201059214,0,1.7120000000000002,58704,6,46,1.0,1564.96066109094,False,0.14063660704374653,0,2.4860000000000007,77601,5,14,1.0,810.1796809936149,False,0.07526383040411329,0,0.2,66894,403,492,1.0,35360.882329246764,False,0.16580433331435748,0,2.2520000000000007,82552,31,328,1.0,19170.402889258323,False,-0.018720896271056418,13,11.004000000000003,28849,796,0,0.0,37448.02257579435,False,-0.49333818320573863,0.625,408400,0.0,0.1,8,0,0,7,6,6.0,1,8,34,132.0,117.0,8,24,34,1363,1.6769181640120223,315.03065545955906
121,34,0,0,0,9.999999999999998,8,10.0,28.13361398370462,15,24.666666666666668,31.271388095287637,20,37.75,48.240460807347375,12,65.0,54.0,20,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,3.206000000000001,57568,0,52,0.8,1462.9479271526402,False,0.6143178258729667,0,13.430000000000001,-71182.91666666667,701,0,0.0,19721.663402576938,True,-2.1758338120374714,0,1.7120000000000002,59089,11,36,1.0,1435.2397252511057,False,0.14677519294802788,0,2.4860000000000007,77740,5,15,1.0,879.9638525866487,False,0.07766082108308288,0,0.2,66780,403,499,1.0,36674.35934526726,False,0.17328563494380989,0,2.2520000000000007,82489,30,329,1.0,19213.21382422042,False,-0.019163886126948138,11,11.101,28398,799,0,0.0,38544.128185070556,False,-0.4923045519725728,0.6,408586,0.0,0.1,18,0,0,9,4,4.0,4,13,34,176.0,78.0,13,21,34,2471,1.527868733042851,316.5585241926019
122,34,0,0,0,9.999999999999998,9,10.0,28.35069962604915,13,31.0,31.481573592227008,14,33.57142857142857,44.555886424927635,32,25.875,54.0,20,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,3.206000000000001,57881,0,48,0.9,1360.8335820503592,False,0.6215710469907841,0,13.430000000000003,-71182.91666666667,701,0,0.0,19873.840437860454,True,-2.1743748360127406,0,1.7120000000000002,59156,14,32,1.0,1404.3201497159523,False,0.14776346208885513,9,2.5760000000000005,77499,4,10,1.0,571.4851586181844,False,0.0722127006217999,0,0.2,66947,398,501,1.0,34852.165388595095,False,0.16302873617149863,0,2.2520000000000007,82681,44,327,1.0,19618.459002696814,False,-0.014961078850328442,8,11.170000000000003,27887,807,0,0.0,35956.6003449166,False,-0.5115256385062218,0.6125,408573,0.0,0.1,20,0,0,8,5,4.6923076923076925,3,11,34,157.0,99.0,11,23,34,2192,1.387442827981431,317.94596702058334
123,34,0,0,0,9.999999999999998,9,10.0,28.35069962604915,0,,31.481573592227008,0,,44.60147938389126,20,45.0,54.0,20,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,3.206000000000001,57791,0,57,0.9,1615.9898786848014,False,0.6226115893930997,0,13.430000000000001,-71182.91666666667,701,0,0.0,19873.840437860454,True,-2.1743748360127406,0,1.7120000000000002,59156,4,42,1.0,1435.628889377731,False,0.1480636302479073,1,2.5770000000000004,77660,0,4,0.4,178.40591753556504,False,0.07172280978644974,0,0.2,67638,388,502,1.0,34604.79320449749,False,0.17084879389971527,0,2.2520000000000007,83120,45,325,1.0,19557.066572275107,False,-0.010612564181931412,8,11.242000000000003,27059,816,0,0.0,36394.807177255265,False,-0.5180105054728406,0.5375,408946,0.0,0.1,12,0,0,8,5,4.090909090909091,4,12,19,167.0,65.0,12,22,19,1429,1.2592872630339116,319.20525428361725
124,19,0,0,0,9.999999999999998,11,10.0,28.35069962604915,0,,32.41548124617927,15,41.0,45.499766161904226,5,77.0,54.0,20,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,3.206000000000001,57681,1,67,1.0,1909.496874945293,False,0.6236292971554701,0,13.430000000000001,-71182.91666666667,701,0,0.0,19873.840437860454,True,-2.1743748360127406,0,1.7120000000000002,59771,0,31,0.4,1004.8799186315573,False,0.1557263376153509,0,2.576000000000001,77250,0,14,1.0,636.9967262666592,False,0.06923191303632634,0,0.2,67818,383,507,1.0,35483.510761372105,False,0.1793862567293311,0,2.252000000000001,83552,35,327,1.0,19250.491815666646,False,-0.0076442205886008896,12,11.354000000000005,26390,821,0,0.0,37355.30801892337,False,-0.5200207251774676,0.55,408984,0.0,0.1,14,0,0,4,7,7.0,1,5,13,73.0,42.0,5,14,13,1542,0.6493495450122282,319.8546038286295
125,13,0,0,0,10.0,10,10.0,28.35069962604915,0,,32.41548124617927,0,,44.91048085170897,4,21.0,54.00000000000001,20,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,3.206000000000001,57581,1,77,1.0,2193.0038712057844,False,0.6247854553802651,0,13.430000000000001,-71182.91666666667,701,0,0.0,19873.840437860454,True,-2.1743748360127406,0,1.7120000000000002,59771,0,31,0.0,1004.8799186315573,False,0.1557263376153509,0,2.5760000000000005,77334,0,10,0.0,449.1048085170897,False,0.06909481438340564,0,0.2,67818,373,517,1.0,35309.6931051584,False,0.17818827437183576,0,2.2520000000000007,84062,29,326,1.0,18906.403944699563,False,-0.004044922814316208,9,11.432000000000002,26219,821,0,0.0,36871.50477925306,False,-0.5244182076827676,0.375,409307,0.0,0.1,15,0,0,3,5,5.0,0,3,8,24.0,30.0,3,10,8,778,0.5290353809832595,320.38363920961274
126,8,0,0,0,10.0,0,,28.35069962604915,0,,32.484637324220394,1,42.0,43.71275187517712,13,29.923076923076923,54.00000000000001,20,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,3.206000000000001,57581,0,78,0.1,2211.354570831834,False,0.625039521665169,0,13.430000000000001,-71182.91666666667,701,0,0.0,19873.840437860454,True,-2.1743748360127406,0,1.7120000000000004,59813,0,30,0.0,974.5391197266118,False,0.15624078769487856,2,2.5960000000000005,77514,0,1,0.1,43.71275187517712,False,0.06878196421494752,0,0.2,67889,363,526,1.0,34784.830835035165,False,0.17554951916739142,0,2.2520000000000007,84466,29,325,1.0,18817.66980438014,False,-0.00021476221108616118,9,11.513000000000003,25851,824,0,0.0,36019.307545145944,False,-0.5328755123001974,0.275,409636,0.0,0.1,8,0,0,2,5,4.2,0,2,7,6.0,18.0,2,6,7,835,0.4638833840144798,320.8475225936272
127,7,0,0,0,10.0,0,,28.35069962604915,0,,32.01888813296231,5,20.4,45.15997853688229,7,75.42857142857143,54.000000000000014,20,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,3.206000000000001,57581,0,78,0.0,2211.354570831834,False,0.625039521665169,0,13.430000000000001,-71182.91666666667,701,0,0.0,19873.840437860454,True,-2.1743748360127406,0,1.7120000000000002,59915,0,25,0.0,800.4722033240578,False,0.156527766943972,1,2.6040000000000005,77492,0,5,0.5,225.79989268441147,False,0.06973368547324743,0,0.2,68289,353,531,1.0,35282.61611402019,False,0.18449408729647515,0,2.2520000000000007,85114,19,323,1.0,18300.039592200766,False,0.00393013255338822,8,11.584000000000003,25178,831,0,0.0,37527.942164149186,False,-0.532009467148681,0.3125,410091,0.0,0.1,9,0,0,0,6,5.5,0,0,4,0.0,21.0,0,7,4,1150,0.3120678499690257,321.15959044359624
128,4,0,0,0,10.0,0,,28.35069962604915,0,,32.01888813296231,0,,46.265779364852094,5,76.8,54.000000000000014,20,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,3.206000000000001,57581,0,78,0.0,2211.354570831834,False,0.625039521665169,0,13.430000000000001,-71182.91666666667,701,0,0.0,19873.840437860454,True,-2.1743748360127406,0,1.7120000000000004,59915,0,25,0.0,800.4722033240578,False,0.156527766943972,0,2.6030000000000006,77492,0,5,0.0,231.32889682426048,False,0.06977179235811948,0,0.2,68673,343,536,1.0,35780.9363691668,False,0.1932217928567171,0,2.2520000000000007,85600,9,324,1.0,17912.392014283672,False,0.007041865990114952,11,11.686,24548,836,0,0.0,38678.19154901635,False,-0.53259389984016,0.25,410331,0.0,0.1,6,0,0,1,7,7.0,0,1,1,3.0,9.0,1,3,1,870,0.28011320799123496,321.4397036515875
129,1,0,0,0,10.0,0,,28.35069962604915,0,,32.01888813296231,0,,48.87175612457727,12,76.83333333333333,54.000000000000014,20,54.0,0,0.2,36522,0,0,0.0,0.0,False,0.011297557733842832,0,3.206000000000001,57581,0,78,0.0,2211.354570831834,False,0.625039521665169,0,13.430000000000001,-71182.91666666667,701,0,0.0,19873.840437860454,True,-2.1743748360127406,0,1.7120000000000004,59915,0,25,0.0,800.4722033240578,False,0.156527766943972,1,2.613000000000001,77912,0,0,0.0,0.0,False,0.07396686240454332,0,0.2,69127,333,540,1.0,37053.038055548175,False,0.2082474433845297,0,2.2520000000000007,85924,0,327,0.9,17658.000000000004,False,0.009137866766068481,14,11.815000000000001,23267,848,0,0.0,41443.249193641524,False,-0.531512598148775,0.2375,410248,0.0,0.1,6,0,0,0,8,8.0,0,0,0,0.0,3.0,0,1,0,1173,0.20975372300017625,321.64945737458766
