index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,spot_market_quantity_06Buy@3,spot_market_loss_06Buy@3,balance_06Buy@3,inventory_06Buy@3_input,inventory_06Buy@3_output,productivity_06Buy@3,assets_06Buy@3,bankrupt_06Buy@3,score_06Buy@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
111,20,0,0,0,10.0,20,10.0,7.6830209821144075,16,10.8125,40.262545920457,0,,58.62591885363585,0,,58.000000000000014,9,58.0,1,7.140000000000002,19654,1092,0,0.0,10920.0,False,-0.5108964496465227,15,9.377,20115,1148,0,0.0,11480.0,False,-0.4964652267902701,0,0.281,84080,7,492,1.0,19862.953739739645,False,0.20162425540178966,0,0.2,87748,1,522,1.0,21024.731991460667,False,0.25593218037156756,0,0.7670000000000001,110161,0,17,0.0,996.6406205118095,False,0.0832703915720136,0,0.2,102153,0,0,0.0,0.0,False,0.0,9,10.046000000000001,92615,510,0,0.0,29899.218615354286,False,-0.22032596670307453,0,4.160000000000001,126151,0,37,0.0,2146.0000000000005,False,-0.07782634222715115,0.25,642677,0.0,0.0,6,0,0,6,7,7.0,7,13,23,187.0,51.0,13,7,23,200,1.4669459230499342,230.42241393285803
112,23,0,0,0,10.0,20,10.0,7.850443855536712,47,8.425531914893616,39.92096523548767,24,38.666666666666664,59.8517924375471,13,70.0,58.000000000000014,11,58.0,27,7.4090000000000025,18801,1101,0,0.0,11010.0,False,-0.5266325199135296,20,9.562000000000001,19580,1159,0,0.0,11590.0,False,-0.5058133873449276,0,0.281,84519,17,486,1.0,19535.04664999113,False,0.2051398101281435,0,0.2,87841,18,524,1.0,21059.8937727952,False,0.2573455895087696,0,0.7670000000000001,110143,14,14,1.0,1396.8186074224868,False,0.08505290401369756,0,0.2,102153,0,0,0.0,0.0,False,0.0,11,10.147,92020,515,0,0.0,30823.673105336755,False,-0.2212883600969232,0,4.160000000000001,125591,0,45,0.8,2610.0000000000005,False,-0.08020382571886257,0.475,640648,0.0,0.0,13,0,0,8,11,11.0,5,13,26,197.0,45.0,13,10,26,2038,1.2717140809982084,231.69412801385624
113,26,0,0,0,10.0,20,10.0,8.080280486739431,11,12.0,39.92096523548767,0,,59.8517924375471,0,,58.000000000000014,10,58.0,0,7.382000000000002,18701,1111,0,0.0,11110.0,False,-0.527606286637973,11,9.652000000000001,19326,1169,0,0.0,11690.0,False,-0.5097863555806571,0,0.281,84519,7,496,1.0,19857.36072020906,False,0.20719966716648805,0,0.2,87709,19,534,1.0,21471.320764998465,False,0.25828777154670085,0,0.7670000000000001,110143,4,24,1.0,1596.1268794430812,False,0.08602844204009229,0,0.2,102153,0,0,0.0,0.0,False,0.0,10,10.236,91828,515,0,0.0,30823.673105336755,False,-0.22268005775060795,0,4.160000000000001,125591,0,45,0.0,2610.0000000000005,False,-0.08020382571886257,0.375,639970,0.0,0.0,6,0,0,5,4,4.0,6,11,27,189.0,60.0,11,15,27,200,1.0529231950058602,232.7470512088621
114,27,0,0,0,10.0,20,10.0,8.153455989629961,6,10.333333333333334,39.199625836478475,14,34.0,60.237426613301984,9,64.88888888888889,58.000000000000014,9,58.0,1,7.392000000000002,18587,1120,0,0.0,11200.0,False,-0.528950084717705,5,9.691,19146,1180,0,0.0,11800.0,False,-0.5122207723917658,0,0.281,84933,3,492,1.0,19310.6762795163,False,0.2089975093594866,0,0.2,87709,9,544,1.0,21397.977558950963,False,0.25781904699151903,0,0.7670000000000001,110251,8,25,1.0,1819.5326720243775,False,0.08817916591790936,0,0.2,102153,0,0,0.0,0.0,False,0.0,9,10.316,91627,516,0,0.0,31082.512132463824,False,-0.22319890355802063,0,4.160000000000001,125031,0,53,0.8,3074.000000000001,False,-0.08258130921057401,0.475,639437,0.0,0.0,10,0,0,3,5,5.0,6,9,31,158.0,69.0,9,18,31,1260,1.0491555100306869,233.7962067188928
115,31,0,0,0,10.0,20,10.0,8.045957422703557,19,7.105263157894737,38.57969757828004,14,34.0,60.34990718477003,6,62.333333333333336,58.000000000000014,9,58.0,9,7.481000000000002,18216,1132,0,0.0,11320.0,False,-0.5350069137437435,10,9.786000000000001,18896,1188,0,0.0,11880.0,False,-0.5163105926344285,0,0.281,84862,3,502,1.0,19391.146056564692,False,0.2086042796666839,0,0.2,88121,8,540,1.0,20897.404351652847,False,0.25988601525910265,0,0.7670000000000001,110149,12,29,1.0,2213.1036792976915,False,0.08910704374466583,0,0.2,102153,0,0,0.0,0.0,False,0.0,9,10.397000000000002,91444,517,0,0.0,31200.902014526106,False,-0.2240962952771939,0,4.160000000000001,124681,0,58,0.5,3364.000000000001,False,-0.08406723639289364,0.4375,638522,0.0,0.0,10,0,0,6,8,8.0,2,8,21,104.0,70.0,8,23,21,1050,0.9348426589858718,234.73104937787866
116,21,0,0,0,10.0,20,10.0,8.1026909508383,15,8.733333333333333,39.56691236236553,10,50.0,60.34990718477003,0,,58.000000000000014,5,58.0,5,7.522000000000001,17996,1141,0,0.0,11410.0,False,-0.5384150972792958,10,9.876,18616,1199,0,0.0,11990.0,False,-0.5206925428944242,0,0.281,85045,2,507,1.0,20076.629949620998,False,0.2153241429861893,0,0.2,88307,4,545,1.0,21596.378001292567,False,0.26673043445743416,0,0.7670000000000001,109649,12,39,1.0,2828.4493285544177,False,0.08722430730646391,0,0.2,102153,0,0,0.0,0.0,False,0.0,5,10.438,91377,517,0,0.0,31200.902014526106,False,-0.22458193977092764,0,4.160000000000001,124681,0,58,0.0,3364.000000000001,False,-0.08406723639289364,0.375,637824,0.0,0.0,9,0,0,2,7,7.0,2,4,14,65.0,51.0,4,17,14,700,0.4636449490208179,235.19469432689948
117,14,0,0,0,10.0,20,10.0,8.302447815354341,11,11.272727272727273,39.56691236236553,0,,61.041466631780494,10,68.0,58.000000000000014,6,58.0,1,7.527000000000001,17854,1153,0,0.0,11530.0,False,-0.5400120747073831,10,9.966000000000001,18366,1207,0,0.0,12070.0,False,-0.5247823631370869,0,0.281,84985,0,514,0.7,20337.39295425588,False,0.21622373655850743,0,0.2,88243,0,555,1.0,21959.63636111287,False,0.26823393254542527,0,0.7670000000000001,110329,2,39,1.0,2459.75102336417,False,0.0920763512738939,0,0.2,102153,0,0,0.0,0.0,False,0.0,6,10.493,90944,522,0,0.0,31863.645581789417,False,-0.22531858430357335,0,4.160000000000001,124341,0,63,0.5,3654.000000000001,False,-0.08548067932241721,0.4,637215,0.0,0.0,9,0,0,3,5,5.0,0,3,12,24.0,33.0,3,11,12,880,0.38131919800071046,235.5760135249002
118,12,0,0,0,10.0,0,,8.393137387512331,7,10.428571428571429,39.56691236236553,0,,61.37422354592418,5,68.0,58.000000000000014,14,58.0,2,7.546,17813,1153,0,0.0,11530.0,False,-0.5408105634214267,5,10.006,18296,1207,0,0.0,12070.0,False,-0.5261456365513077,0,0.281,84921,0,520,0.6,20574.794428430076,False,0.2169229036672552,0,0.2,88234,0,556,0.1,21999.203273475232,False,0.2683717631905315,0,0.7670000000000001,110669,0,36,0.2,2209.4720476532707,False,0.09417967190221178,0,0.2,102153,0,0,0.0,0.0,False,0.0,14,10.627000000000004,90246,527,0,0.0,32344.215808702043,False,-0.22863629645804956,0,4.160000000000002,124341,0,63,0.0,3654.000000000001,False,-0.08548067932241721,0.11249999999999999,636673,0.0,0.0,1,0,0,0,7,7.0,0,0,8,0.0,35.0,0,12,8,340,0.22949226695345715,235.80550579185365
119,8,0,0,0,10.0,0,,8.343417912163263,1,1.0,39.56691236236553,0,,61.64437965823296,4,68.0,58.00000000000001,10,58.0,1,7.554000000000003,17788,1153,0,0.0,11530.0,False,-0.5412974467836486,0,10.001000000000001,18296,1207,0,0.0,12070.0,False,-0.5261456365513077,0,0.281,84921,0,520,0.0,20574.794428430076,False,0.2169229036672552,0,0.2,88233,0,557,0.1,22038.7701858376,False,0.26861184724515,0,0.7670000000000001,110941,0,32,0.0,1972.6201490634546,False,0.09568304479096768,0,0.2,102153,0,0,0.0,0.0,False,0.0,10,10.713000000000001,89787,531,0,0.0,32733.1655985217,False,-0.2305536869168761,0,4.160000000000001,124341,0,63,0.0,3654.0000000000005,False,-0.08548067932241721,0.0125,636460,0.0,0.0,1,0,0,0,4,4.0,0,0,6,0.0,24.0,0,8,6,272,0.19976625399431214,236.00527204584796
120,6,0,0,0,10.0,0,,8.343417912163263,0,,39.56691236236553,0,,62.09219744522308,5,70.0,58.000000000000014,8,58.0,0,7.553000000000003,17788,1153,0,0.0,11530.0,False,-0.5412974467836486,0,10.001,18296,1207,0,0.0,12070.0,False,-0.5261456365513077,0,0.281,84921,0,520,0.0,20574.794428430076,False,0.2169229036672552,0,0.2,88233,0,557,0.0,22038.7701858376,False,0.26861184724515,0,0.7670000000000001,111291,0,27,0.0,1676.4893310210232,False,0.09765983050434658,0,0.2,102153,0,0,0.0,0.0,False,0.0,8,10.783000000000001,89291,536,0,0.0,33281.41783063957,False,-0.23216192318611936,0,4.160000000000001,124341,0,63,0.0,3654.000000000001,False,-0.08548067932241721,0.0,636314,0.0,0.0,1,0,0,0,3,3.0,0,0,3,0.0,18.0,0,6,3,350,0.18738589901477098,236.19265794486273
121,3,0,0,0,10.0,0,,8.343417912163263,0,,39.56691236236553,0,,63.15240637621747,13,70.0,58.000000000000014,7,58.0,0,7.553000000000003,17788,1153,0,0.0,11530.0,False,-0.5412974467836486,0,10.001000000000001,18296,1207,0,0.0,12070.0,False,-0.5261456365513077,0,0.281,84921,0,520,0.0,20574.794428430076,False,0.2169229036672552,0,0.2,88233,0,557,0.0,22038.7701858376,False,0.26861184724515,0,0.7670000000000001,112201,0,14,0.0,884.1336892670446,False,0.10268975795751,0,0.2,102153,0,0,0.0,0.0,False,0.0,7,10.845,88286,549,0,0.0,34670.67110054339,False,-0.2344116413314509,0,4.160000000000001,124341,0,63,0.0,3654.000000000001,False,-0.08548067932241721,0.0,636219,0.0,0.0,2,0,0,0,2,2.0,0,0,0,0.0,9.0,0,3,0,910,0.16925574303604662,236.36191368789878
